SPK_SPKC01a,SPK_SPKC03a,SPK_SPKC06a,SPK_SPKC09a,SPK_SPKC13a
436.804075,640.66765,431.761775,425.711975,468.671325
437.015625,641.1232,431.825625,425.785625,468.8427
437.273,641.336925,431.90795,425.8211,468.924975
437.4042,641.728225,432.1513,425.896525,469.112475
437.4583,641.738125,432.1824,425.96335,469.317525
437.7823,643.101275,432.25135,426.04395,469.404575
437.80405,643.8175,432.2877,426.069675,469.519
437.8446,644.48805,432.3152,426.14215,469.857525
437.894225,648.467825,432.38595,426.177175,470.448575
437.95885,649.646925,432.4679,426.210825,470.587425
438.285475,651.8998,432.531825,426.2968,470.6493
438.363925,654.18875,432.57905,426.38015,470.775075
438.4206,654.859525,432.689375,426.388275,470.85565
438.53855,655.11605,432.735,426.4107,471.02005
438.580825,655.84485,432.799075,426.5225,471.073325
438.689275,658.20245,432.8703,426.673875,472.01625
438.73445,658.437075,433.0146,426.745075,472.218825
438.825175,659.573325,433.091375,426.77395,472.9372
439.173775,661.56745,433.126675,426.80565,473.611625
439.242125,661.71355,433.215875,426.8781,474.951175
439.39595,661.959475,433.394525,426.915425,475.0651
439.500125,662.159475,433.4745,427.1342,475.17855
439.6135,662.5716,433.546925,427.203425,475.43565
439.766025,662.804875,433.594925,427.29645,475.869975
439.827125,664.12645,433.67695,427.438275,476.096675
439.90165,664.525525,433.841725,427.543975,476.1388
439.946175,668.28625,433.909125,427.578225,476.363375
439.9926,669.9795,434.02865,427.799775,476.478325
440.16195,670.42585,434.071875,427.9326,478.08
440.21425,670.68625,434.1191,427.966625,478.36465
440.24395,671.0105,434.18655,428.03845,478.926625
440.247675,671.1384,434.227325,428.061425,478.97435
440.3613,672.228775,434.28475,428.1433,479.121
440.4591,674.0441,434.3396,428.212025,479.281325
440.6342,676.471575,434.404275,428.313675,479.30595
440.7087,677.142775,434.456875,428.52915,479.344025
440.79425,682.959225,434.53885,428.739025,479.405375
440.90255,686.110125,434.586675,428.755925,479.422475
440.99485,687.697225,434.61865,428.8188,479.810375
441.015675,688.949775,434.75975,428.881075,480.107375
441.234125,690.217175,434.861975,428.89535,480.12775
441.274175,690.93715,435.01955,429.1907,480.2569
441.59085,692.70205,435.0507,429.20455,480.436325
441.637575,693.656425,435.098275,429.217375,480.54875
441.911575,693.909725,435.1525,429.23635,480.76455
441.929475,695.39075,435.29135,429.25315,481.010775
442.22785,695.4308,435.339925,429.3193,481.247875
442.4096,696.835175,435.377675,429.330325,481.29055
442.516525,699.085025,435.444425,429.5183,481.63455
442.5745,,435.487225,429.56935,481.664125
442.6444,,435.56,429.683375,481.9546
442.761525,,435.62665,429.803625,482.1533
442.85945,,435.85685,429.877925,482.50085
442.923375,,435.9144,429.90265,482.613475
443.04625,,436.07285,429.96425,483.177775
443.156175,,436.124825,430.19705,483.8489
443.23795,,436.16395,430.4508,484.19725
443.443275,,436.207075,430.496,484.8507
443.498025,,436.309075,430.521175,484.89235
443.635125,,436.37915,430.535525,484.908025
443.942925,,436.444275,430.650825,485.5082
444.0025,,436.476875,430.6902,485.519425
444.4631,,436.553325,430.88415,485.572
444.5849,,436.76485,430.93585,485.582325
444.703875,,436.8091,430.956825,485.6397
444.7356,,436.88195,430.9689,486.500975
444.84875,,436.929225,431.157625,487.045
445.20545,,436.9847,431.2934,487.053
445.25175,,437.08365,431.357625,487.2154
445.3488,,437.1429,431.444375,487.41025
445.47,,437.188925,431.6321,487.592375
445.518525,,437.211775,431.666075,487.8821
445.696325,,437.292525,431.704,488.051075
445.8771,,437.3433,432.024725,488.098075
446.00245,,437.3932,432.038275,488.238175
446.08405,,437.507675,432.113175,488.331425
446.10735,,437.563325,432.155975,488.470225
446.23005,,437.638225,432.1888,488.71985
446.446825,,437.76635,432.503575,488.748075
446.940675,,437.85695,432.51665,488.846875
447.035075,,437.9367,432.580625,489.11485
447.274575,,438.038725,432.809,489.278075
447.316625,,438.112375,432.8395,489.7306
447.4046,,438.268775,432.858525,489.792275
447.571125,,438.304525,432.933025,490.586525
447.8614,,438.39695,433.0114,492.599325
447.876925,,438.46745,433.048975,492.754525
447.9094,,438.5166,433.091225,493.416325
448.112125,,438.60715,433.104075,493.588525
448.2459,,438.67355,433.22735,493.8665
448.39415,,438.78035,433.246,494.227825
448.482975,,438.827275,433.260025,494.27475
448.518725,,438.92045,433.375475,494.388975
448.580475,,438.9249,433.627975,494.496125
448.5956,,438.997,433.96445,494.52705
448.6257,,439.089375,434.093075,494.589425
448.89705,,439.2028,434.250775,496.19515
448.9148,,439.339925,434.346575,496.21035
448.935275,,439.40465,434.548225,496.299975
449.105225,,439.588575,434.60955,496.306175
449.118425,,439.694675,434.68945,496.797175
449.19635,,439.8129,434.739225,496.817725
449.330275,,439.859975,434.764275,497.07765
449.472175,,439.913925,434.864775,497.264375
449.50105,,440.007525,434.891825,497.299925
449.600175,,440.0746,434.9511,497.782575
449.61315,,440.273525,434.983425,498.408
449.896325,,440.339425,435.038525,498.482225
450.02065,,440.46145,435.05655,498.645975
450.071775,,440.49725,435.082475,498.960025
450.181975,,440.55025,435.24115,499.10765
450.208225,,440.71845,435.523925,499.1379
450.31245,,441.080375,435.617575,499.261175
450.642675,,441.26745,435.712125,499.39375
450.728625,,441.33285,435.866925,499.453625
450.759475,,441.448775,435.881925,499.4694
450.812,,441.6576,435.889,499.48775
450.981775,,441.708625,435.920175,500.2613
451.0326,,441.757975,435.9701,500.314125
451.085825,,441.79905,435.98475,500.650225
451.221875,,441.8694,436.051125,500.961075
451.306675,,442.1053,436.43675,501.0592
451.33225,,442.177725,436.611275,501.14815
451.397225,,442.24685,436.63705,501.341875
451.5178,,442.311875,436.67,501.517175
451.663375,,442.368375,437.008275,501.555875
451.673,,442.404075,437.1215,501.5836
451.697625,,442.474625,437.165075,501.5914
451.98105,,442.5521,437.182875,501.789575
