SPK_SPKC01a,SPK_SPKC03a,SPK_SPKC03b,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC10a,SPK_SPKC11a
48.428625,32.92155,88.221825,27.765975,184.66355,78.108475,13.967475
48.581225,32.944375,89.79805,27.834725,184.970875,78.222475,13.986675
48.622575,33.06565,91.659625,27.8724,185.477525,78.544575,14.016125
48.72225,33.106925,91.9733,27.905925,185.5327,79.602775,14.1366
48.82175,33.152825,92.171925,27.977525,186.019825,79.64295,14.160925
48.9137,33.1709,92.267575,28.118125,186.0314,79.8334,14.233625
49.12895,33.354375,92.405925,28.18245,187.7195,79.861525,14.251775
49.37875,33.39675,92.48735,28.198575,187.90725,80.516575,14.292575
49.54365,33.424775,92.56395,28.2298,188.03625,80.53315,14.310975
49.6423,33.467325,92.845675,28.2517,188.85255,80.5476,14.375925
49.87735,33.69115,92.878775,28.328575,189.404025,80.5591,14.4135
49.899025,33.849,92.93675,28.35175,189.660825,80.5913,14.4468
50.037,33.962475,93.059425,28.441075,189.801275,80.62205,14.45505
50.1449,33.985975,93.13865,28.49105,190.12465,81.10475,14.47385
50.197875,33.992425,93.194425,28.59565,190.19825,81.2079,14.4772
50.228875,34.03335,93.57295,28.79545,190.670425,81.215825,14.4903
50.31065,34.069225,93.632425,28.8736,190.734125,81.249275,14.500875
50.364575,34.11875,93.732075,28.91855,190.77555,81.270425,14.51825
50.400825,34.151875,93.806475,28.9924,190.8555,81.3426,14.573325
50.508575,34.158475,94.011275,29.089,191.060625,81.344025,14.6284
50.636525,34.2272,94.071225,29.171125,191.6574,81.4236,14.66475
50.7716,34.423675,94.150125,29.213425,191.662425,81.453775,14.7738
50.8434,34.53025,94.357325,29.360875,192.71565,81.532,14.8017
50.951175,34.560225,94.669375,29.3826,193.1248,81.671975,14.8254
50.9975,34.676725,94.6706,29.47585,193.4804,81.807925,14.84795
51.074125,34.83245,94.712825,29.752975,193.853075,81.820825,14.861125
51.145875,34.947825,94.746675,29.796675,193.9636,81.854925,14.887975
51.27055,35.07615,94.81525,29.91115,194.0555,81.88395,14.905475
51.7913,35.08925,94.9025,29.97675,194.348725,81.920975,14.929425
51.882,35.28225,94.966775,30.029375,195.211625,81.9398,14.9362
51.9659,35.364475,95.0792,30.18355,195.978175,81.98165,15.070875
52.4073,35.397425,95.250225,30.448125,196.713225,82.586,15.114075
52.49485,35.462075,95.527325,30.5732,196.7261,82.66555,15.148525
52.586925,35.869,95.727575,30.582325,197.106825,82.82195,15.192175
52.68065,35.972225,95.799625,30.623125,197.325125,82.8331,15.233425
53.0042,36.019075,95.96,30.664575,197.384225,82.880575,15.26885
53.0773,36.0271,95.995175,30.688375,197.477025,82.919825,15.3843
53.32955,36.244425,96.033175,30.72195,197.5548,83.075025,15.4214
53.677825,36.2776,96.11035,30.780275,198.040975,83.114775,15.43595
53.810275,36.293675,96.214425,30.866325,199.49035,83.14285,15.451175
53.941325,36.44005,96.27225,30.908025,199.86795,83.24085,15.471275
54.3177,36.52005,96.4204,31.21015,199.9489,83.4308,15.48265
54.43205,36.6073,96.460175,31.32425,200.077675,83.516625,15.520975
54.50465,36.616375,96.53795,31.414825,200.50095,83.627925,15.5382
54.58215,36.74445,96.56545,31.59545,200.876425,83.785375,15.556075
54.8113,36.92335,96.71995,31.666725,201.0311,83.87995,15.56075
54.889075,37.2938,96.7504,31.731575,201.261275,83.951075,15.574925
54.91885,37.51405,96.87195,31.774,202.300625,83.98635,15.62135
55.079175,37.631525,97.002725,31.882025,202.507475,84.003525,15.63435
55.1573,37.750525,97.04395,32.028,202.8477,84.06945,15.713175
55.213525,37.8299,97.08735,32.0672,203.262475,84.0828,15.7484
55.2657,38.115,97.1253,32.153675,203.3177,84.146825,15.767275
55.3883,38.15585,97.19375,32.166925,204.607275,84.16225,15.8189
55.565375,38.182825,97.233375,32.3543,204.928325,84.257425,15.85665
55.5778,38.220475,97.331075,32.46,205.005825,84.3868,15.89325
55.622,38.2338,97.527325,32.496675,205.076125,84.427825,16.0835
55.7866,38.284275,97.65355,32.71295,206.120375,84.799375,16.19715
55.8488,38.622025,97.676875,32.855725,206.537825,84.917175,16.198775
55.948925,38.68315,97.802525,33.10545,206.905325,84.938425,16.243675
56.26575,38.833825,97.857675,33.273175,206.9987,85.08775,16.336975
56.48275,38.8673,97.895825,33.351975,207.554875,85.239775,16.39725
56.58985,38.87875,97.962875,33.453675,208.218325,85.303325,16.432825
56.634975,38.91955,98.0518,33.498875,208.817575,85.3745,16.470025
56.7109,38.928425,98.113425,33.6111,208.88465,85.502,16.476125
56.7909,38.938875,98.2065,33.695775,208.967475,85.531875,16.4871
56.794725,38.9871,98.284975,33.78995,209.3784,85.57295,16.5121
56.871025,39.149475,98.303175,33.942925,210.3858,85.77215,16.57055
56.975325,39.1707,98.504575,34.014625,210.402625,85.804925,16.610175
57.07685,39.18135,98.51145,34.14075,210.5726,86.040325,16.627425
57.107975,39.433925,98.566825,34.332775,210.96365,86.51965,16.661775
57.246625,39.588775,98.787625,34.407575,211.40325,86.549075,16.674725
57.3296,39.59035,98.8398,34.7217,211.531625,86.606875,16.7041
57.398725,39.63785,98.998625,34.803125,212.484425,86.7421,16.719825
57.49015,39.738,99.042825,34.92875,212.96845,87.4465,16.79645
57.56735,39.8754,99.123025,35.2347,213.0076,87.489975,16.89745
57.916075,39.881,99.196775,35.372775,213.1071,87.50925,16.973925
58.0687,39.91405,99.25025,35.482225,213.925525,87.519725,16.982625
58.15975,39.937275,99.34545,36.260275,214.419825,87.6211,17.001275
58.268825,39.95,99.4675,36.2802,214.440525,87.689675,17.1025
58.4567,40.007025,99.4852,36.329875,214.80955,88.7463,17.172925
58.616825,40.011675,99.539275,36.387225,214.941225,89.188475,17.193425
58.676675,40.163675,99.673075,36.5424,214.982775,89.738775,17.255275
58.816375,40.25785,99.701925,36.595225,215.5789,89.773125,17.297275
59.022325,40.300125,99.788475,36.624625,215.954275,89.78395,17.388775
59.0953,40.348625,99.811325,36.7661,216.15945,89.85685,17.57125
59.196,40.36815,99.849025,36.868225,216.6233,89.901675,17.607775
59.511275,40.391775,99.917825,36.970675,216.77655,89.9367,17.619675
59.74935,40.462425,99.93775,37.4674,216.8616,90.333525,17.632775
59.84,40.5838,100.00035,37.5187,217.24235,90.4816,17.6593
60.111175,40.5946,100.03165,37.82795,217.570075,90.4963,17.6689
60.539475,40.641775,100.09445,37.851325,217.986,90.547125,17.760525
60.592375,40.68195,100.138525,37.980525,218.124425,90.764075,17.857325
60.8397,40.71375,100.15165,38.0402,218.2304,90.792025,17.91255
61.008675,40.8785,100.1628,38.285225,218.434375,90.94685,17.9517
61.0545,40.97085,100.26955,38.364775,218.729325,91.1287,17.95595
61.14645,41.006125,100.31415,38.419675,218.7897,91.150825,17.9579
61.29935,41.091675,100.351825,38.5172,219.39615,91.1909,17.97775
61.56405,41.176675,100.548425,38.519875,220.2432,91.2844,17.9921
61.65445,41.21315,100.646375,38.6385,220.61945,91.538725,18.02575
61.728275,41.2353,100.67035,38.941325,220.67485,91.56815,18.065925
61.822925,41.239875,100.72945,39.005975,221.9487,91.669675,18.11095
61.929475,41.46915,100.772125,39.0988,222.055075,91.7984,18.141125
62.14005,41.50015,100.821925,39.136725,222.288,91.8141,18.16695
62.28825,41.51585,100.82955,39.178975,222.7386,91.8671,18.19465
62.379275,41.61615,100.8937,39.215675,223.35765,92.221375,18.243925
62.452925,41.62145,100.986175,39.2579,223.435475,92.27075,18.268975
62.504625,41.651225,101.05745,39.31535,223.728475,92.29535,18.294325
62.55925,41.778675,101.089575,39.39,223.97325,92.3459,18.4099
62.582525,42.003175,101.16495,39.42565,224.09995,92.3596,18.51225
62.6943,42.207575,101.212175,39.71305,224.2151,92.3766,18.65305
62.79285,42.250575,101.288225,39.729475,224.6072,92.443125,18.7501
62.8487,42.490275,101.32035,39.80465,224.9732,92.448475,18.76855
63.002925,42.587425,101.357475,39.851225,225.433275,92.4829,18.806425
63.1018,42.6188,101.4015,39.894075,225.525425,92.497175,19.054775
63.156525,42.637,101.431825,39.96355,225.7208,92.567075,19.099425
63.232525,42.7107,101.472025,40.1575,225.74965,93.604525,19.1123
63.488525,42.753,101.53745,40.230975,225.9515,93.681275,19.128825
63.5241,42.82485,101.602325,40.252925,226.262925,93.741325,19.14025
63.6652,42.94205,101.772925,40.393975,226.4533,93.77765,19.14835
63.75795,42.980825,101.947225,40.401,227.5569,93.810175,19.15075
63.823625,43.0022,102.022675,40.48465,227.81375,94.218425,19.1891
63.99325,43.015075,102.04545,40.59335,228.085825,94.26445,19.2652
64.28215,43.079325,102.15665,40.6449,228.1222,94.30965,19.268325
64.32705,43.094975,102.2065,40.754475,229.0468,94.373625,19.282925
64.3886,43.150475,102.237,40.77805,230.27585,94.47495,19.3551
64.44095,43.197675,102.29975,40.838925,230.319075,94.5445,19.41165
64.482925,43.490375,102.358,40.931575,230.40975,94.590375,19.4157
64.6364,43.58355,102.4329,41.026075,231.529475,94.62245,19.42855
64.798925,43.627275,102.7095,41.06965,231.790175,95.149725,19.434475
65.01665,43.701125,102.879375,41.145275,232.3371,95.16295,19.450825
65.1118,43.72685,102.948525,41.525025,232.8129,95.174975,19.483725
65.17405,43.762825,102.991925,41.5709,233.287825,95.18595,19.6978
65.2915,43.983325,103.04255,41.859775,233.31785,95.354725,19.713425
65.371625,44.133625,103.2011,41.910025,234.60585,95.392725,19.72345
65.412025,44.193475,103.434575,41.9394,234.821375,95.4329,19.73295
65.57095,44.21115,103.5479,41.940475,235.50125,95.4971,19.75265
65.6818,44.294275,103.683475,42.055925,235.862025,95.857725,19.759825
65.706825,44.33165,104.090125,42.144225,235.94755,95.87955,19.766725
65.88265,44.3616,104.1355,42.50175,237.05815,95.9222,19.80025
65.99,44.43205,104.21115,42.53795,237.420225,95.960625,19.8118
66.125175,44.48365,104.4178,42.553825,237.5334,95.990525,19.81855
66.270525,44.512325,104.544425,42.562225,237.707325,96.01355,19.83135
66.51995,44.547425,104.877175,43.037825,237.837825,96.382475,19.8454
66.617275,44.606325,104.90245,43.22915,238.913425,96.3919,19.856425
66.707175,44.640775,104.9737,43.241075,239.084675,96.398,19.8725
66.7975,44.685325,105.02915,43.343675,239.2613,96.418325,19.88025
67.11555,44.7243,105.07605,43.388025,239.35645,96.438775,19.885175
67.216825,44.821175,105.1245,43.55375,239.449175,96.50745,19.8948
67.289025,44.86955,105.20775,43.65295,239.8174,96.516225,19.9205
67.347925,44.968825,105.4043,43.655525,239.94265,97.153475,19.9584
67.460725,44.9884,105.97615,43.700225,240.191375,97.192925,19.9693
67.8046,45.1458,106.14095,43.74935,240.76445,97.201,19.992825
67.89105,45.399625,106.237425,43.809975,241.319975,97.251875,20.0435
67.940275,45.57985,106.27695,43.882275,241.83265,97.26485,20.0738
67.989575,45.701725,106.346925,44.0356,242.205675,97.28975,20.122075
68.079475,45.968375,106.3922,44.15855,242.611275,97.323575,20.206425
68.424875,46.00335,106.412975,44.27685,242.80545,97.335675,20.24355
68.564125,46.0399,106.5795,44.42835,243.68855,97.354175,20.2765
68.654225,46.042825,106.73795,44.512325,244.0252,97.4005,20.2916
68.736575,46.0787,106.886175,44.87125,244.264025,97.41115,20.305575
68.80075,46.23715,106.934175,45.03965,244.29485,97.502125,20.31
68.987725,46.376525,106.99465,45.087425,244.6043,97.691025,20.318075
69.0717,46.411675,107.06955,45.161575,244.959075,98.07675,20.3922
69.0763,46.446875,107.127425,45.942825,245.3301,98.08995,20.42055
69.230325,47.015675,107.182475,46.03185,245.3819,98.1217,20.531125
69.457625,47.067775,107.2024,46.03955,245.566275,98.151275,20.56245
69.662725,47.080875,107.299,46.21615,245.615575,98.22155,20.669575
69.934925,47.1316,107.37335,46.321575,246.100475,98.37855,20.7341
70.1131,47.2174,107.46645,47.708475,246.538025,98.539575,20.9031
70.249425,47.283325,107.50135,47.96435,246.623525,98.6918,20.9919
70.601675,47.443675,107.568575,48.35645,247.3276,98.98415,21.025675
70.702525,47.45195,107.6902,48.4136,247.339375,98.995775,21.05915
70.80525,47.611575,107.8953,48.524275,247.4739,99.0172,21.060375
70.85455,47.728875,107.925175,48.6239,247.6569,99.083475,21.067075
70.9094,47.777625,108.083675,48.920825,248.139775,99.161875,21.077025
71.1483,47.885175,108.1438,49.17765,248.1575,99.40695,21.08735
71.23425,48.056775,108.197975,49.636525,249.020025,99.66495,21.09365
71.331075,48.131725,108.334525,49.685375,249.170275,99.685075,21.1208
71.4279,48.236675,108.381075,49.7377,249.31795,99.720875,21.12325
71.607225,48.749375,108.620925,50.2889,249.719125,99.79225,21.1514
71.612475,48.7552,110.8872,50.330975,249.972775,99.7935,21.175625
71.8331,48.78975,111.889475,50.4113,250.337375,100.0862,21.192975
71.9188,48.874075,112.946375,50.521375,250.983675,100.12285,21.2217
72.035075,48.980625,113.252575,50.79195,252.1288,100.157075,21.223025
72.098975,49.0214,113.916575,50.996225,253.0971,100.168425,21.236
72.453325,49.04875,113.9874,51.132075,253.196775,100.17985,21.2528
72.512725,49.066225,114.408725,51.15285,253.923525,100.192625,21.301725
72.566775,49.2003,114.4976,51.195925,254.0538,100.21485,21.339025
72.619425,49.2786,114.605575,51.264775,254.3568,100.239775,21.420075
72.68465,49.433475,114.6398,51.4857,254.562275,100.3168,21.45305
72.76455,49.589775,114.6941,51.8692,255.343225,100.607675,21.466875
72.86365,49.651325,114.975575,51.96525,255.62925,100.620025,21.505725
73.0747,49.686375,115.0456,52.077725,255.801375,100.636225,21.5228
73.35335,49.716575,115.3692,52.137,255.824975,100.657275,21.529925
73.442325,49.79385,115.4077,52.24615,255.848325,100.800625,21.550225
73.59685,49.816525,115.5385,52.30175,256.026175,100.84775,21.59935
73.884325,49.911425,115.73665,52.620425,256.095875,100.93205,21.73845
74.042675,49.97,115.803,52.706675,256.405325,100.96985,21.7878
74.1686,50.013075,115.896925,52.867675,256.73525,101.047325,21.821475
74.5237,50.082175,116.0565,52.907,257.596775,101.053675,21.85115
74.60285,50.215425,116.13015,53.058275,257.625625,101.1479,21.91455
74.695525,50.35025,116.200975,53.123825,257.748525,101.1594,22.001575
74.74935,50.425425,116.3237,53.312125,258.41765,101.226225,22.061675
74.834775,50.5194,116.97255,53.465725,258.6489,101.402875,22.078825
74.927275,50.570225,117.00435,53.54275,259.186775,101.4366,22.139175
74.985975,50.7503,117.069475,53.649275,259.982775,101.49725,22.167075
75.278,51.179125,117.313975,53.970425,260.2056,101.541675,22.21475
75.394025,51.376875,117.811725,54.187125,261.13385,101.557075,22.277225
75.56065,51.5621,117.975175,54.282975,261.350225,101.57345,22.441575
75.7349,51.621875,118.072225,54.5013,261.35815,101.620925,22.461775
75.91135,51.651525,118.07465,54.5231,261.518175,101.70985,22.482825
76.0742,51.77545,118.076975,54.613475,261.976225,102.51985,22.4926
76.112525,51.815225,118.07955,54.681575,262.130775,102.873975,22.521275
76.1735,51.8316,118.087125,54.733975,262.5586,103.27065,22.533675
76.421025,51.97475,118.08965,54.98685,262.710975,103.38435,22.5484
76.573225,52.003175,118.306675,55.287725,263.2735,103.8362,22.55905
76.724,52.1198,118.4241,55.466825,263.86195,104.021275,22.6014
76.796625,52.146125,118.464625,55.545675,263.98025,104.239925,22.621125
76.876125,52.282225,119.04365,55.58055,264.5597,104.407375,22.62915
76.99005,52.38105,119.234225,55.888525,264.64395,104.426975,22.658825
77.2546,52.5436,119.333325,56.210325,265.027425,104.455325,22.7355
77.286425,52.62395,119.378375,56.29465,265.433925,104.473325,22.7463
77.345675,52.661975,119.438625,56.54435,265.9517,104.49655,22.754425
77.440725,52.72495,119.474025,56.63705,265.95635,104.565075,22.762175
77.50965,52.741325,119.48755,56.845225,266.003,104.61595,22.788175
77.587275,52.88305,119.529175,57.02275,266.0645,104.62965,22.811425
77.778925,52.8936,119.570125,57.10105,266.519625,104.793375,22.8268
77.944375,52.934775,119.646775,57.172775,268.07455,104.796875,22.866625
77.995275,53.035375,119.716075,57.3699,268.155675,105.042925,22.896175
78.099725,53.13545,119.769025,57.496,268.630425,105.1247,22.97185
78.177625,53.251425,119.85785,57.676025,268.72585,105.233925,23.0011
78.2257,53.394875,119.918325,57.936575,269.0216,105.3844,23.019825
78.38615,53.51175,119.932375,58.234625,269.141,105.441625,23.034925
78.4693,53.63065,119.975625,58.41305,269.374425,105.4768,23.107575
78.530125,53.789775,120.0025,58.5166,269.451,105.5272,23.15295
78.6546,53.812225,120.115875,58.628975,269.588825,105.679475,23.193975
78.776025,53.85915,120.134325,58.7727,270.042275,106.368925,23.249525
78.880975,53.88875,120.14275,58.878125,270.1017,106.396575,23.264325
79.0645,53.9993,120.168525,58.94555,270.238675,106.462775,23.314125
79.274675,54.036825,120.18495,59.53245,270.6654,106.537225,23.32275
79.37035,54.095775,120.229,59.57455,270.852075,107.076925,23.3659
79.455425,54.128625,120.2399,60.14465,271.129475,107.09555,23.38305
79.512375,54.214,120.324225,60.251375,271.5082,108.16535,23.411575
79.62505,54.2494,120.35615,60.41905,271.531875,108.17665,23.4175
79.8237,54.3132,120.363225,60.460325,272.25835,108.252175,23.429175
79.900775,54.49995,120.4001,60.66045,272.28355,108.6848,23.444325
79.94245,54.913275,120.51505,60.76415,272.420825,108.716075,23.458525
80.023175,54.953325,120.5822,61.1851,272.558525,108.7287,23.470675
80.22125,55.000425,120.600975,61.231525,272.94905,108.74115,23.481725
80.361275,55.007,120.64655,61.385625,273.1732,108.86345,23.492225
80.467875,55.07665,120.721225,61.71705,273.300275,108.95695,23.4954
80.528575,55.325725,120.935725,61.83485,273.40865,109.052875,23.562
80.589575,55.432625,121.050525,62.03585,273.506675,110.339775,23.6207
80.669325,55.535175,121.144075,62.2013,273.735625,110.8333,23.644975
80.864075,55.5752,121.1681,62.255675,274.011175,111.142175,23.7427
81.0024,55.619975,121.8315,62.35295,274.388375,111.200625,23.778725
81.104625,55.89345,122.137,62.66495,275.35185,111.2747,23.787325
81.1745,55.908125,123.96345,62.794125,275.638975,111.28905,23.79705
81.2426,55.949,124.0989,63.042125,275.7717,111.301375,23.81225
81.373925,56.043725,126.31775,63.174425,276.261,111.315075,23.817775
81.522425,56.16585,126.8198,63.1767,276.7486,111.373275,23.835825
81.52935,56.17395,127.70435,63.238375,276.7515,111.486425,23.897625
81.68305,56.188125,130.11615,63.4462,276.857175,111.603375,23.9191
81.6877,56.2627,130.604325,63.55125,277.00145,111.673025,23.9339
81.7599,56.28245,131.753525,63.647725,277.0415,111.7055,23.95
81.863175,56.33165,131.876825,63.8073,277.165125,112.1003,23.9625
81.95215,56.340525,131.9474,63.862525,277.3505,112.295775,23.999725
82.32915,56.6211,132.423125,63.91425,277.5655,112.30635,24.028875
82.387,56.697275,132.75525,63.96705,278.0984,113.1097,24.060925
82.452725,56.814325,133.0306,63.9765,278.2205,113.1426,24.126775
82.5356,56.82815,133.301525,64.059675,278.304625,113.185525,24.160175
82.642375,56.8569,133.3402,64.102375,278.389575,113.300025,24.197975
82.683375,56.924675,133.436525,64.2929,279.20145,113.31165,24.324625
82.762425,57.100325,133.507525,64.636675,279.49885,113.37485,24.3877
83.012975,57.152225,133.6919,64.6911,279.613675,113.465625,24.408375
83.26405,57.178625,133.98305,64.764775,279.829725,113.55235,24.422475
83.6594,57.211025,134.059825,65.218725,279.868925,113.6035,24.455575
83.73445,57.53805,134.15135,65.32145,280.005,113.755875,24.464025
83.821575,57.566575,134.7154,65.377225,280.288975,113.886,24.563775
83.947275,57.748475,134.779675,65.399425,281.1419,114.023775,24.60775
84.098225,57.76905,135.245975,65.55855,281.399625,114.096525,24.61495
84.1827,57.858125,135.333275,65.779925,281.45765,114.139075,24.621275
84.415,57.8652,135.501575,65.8227,282.119325,114.1505,24.634375
84.514275,57.91625,135.8418,66.271,282.433425,114.19705,24.646725
84.720425,58.065075,136.217525,66.6615,282.832975,114.21475,24.655275
84.83085,58.1897,136.287375,66.7022,282.844725,114.2336,24.69055
85.00165,58.293,136.3212,66.7917,283.094325,114.274725,24.71035
85.043775,58.381125,136.396475,66.856775,283.371925,114.33605,24.717875
85.1499,58.395175,136.453125,66.957625,283.598475,114.509575,24.774975
85.256475,58.492575,136.4943,67.047525,284.971975,114.5625,24.786425
85.331,58.638325,136.540125,67.0781,285.0522,114.9144,24.80705
85.393925,58.900475,136.6568,67.081925,285.159575,115.0213,24.819775
85.480825,58.9278,136.7238,67.231825,285.4624,115.031575,24.881525
85.501875,58.96845,137.833825,67.2869,285.77665,115.048125,24.919825
