SPK_SPKC08a (no opto-tagging),SPK_SPKC10a (inhi),SPK_SPKC11a (exc),SPK_SPKC12a (no response),SPK_SPKC12b (exc),SPK_SPKC14a (short inhi)
,167.763275,185.427725,,,177.276525
,167.7747,185.43845,,,177.287025
,167.78205,185.45605,,,177.2971
,167.78745,185.4651,,,177.315175
,167.80305,185.473225,,,177.328725
,167.81225,185.478375,,,177.34035
,167.820125,185.4855,,,177.350275
,167.832575,185.4946,,,177.36045
,167.850175,185.50495,,,177.369475
,167.85815,185.5221,,,177.380875
,167.87595,185.535025,,,177.39785
,167.8884,185.551,,,177.42065
,167.900175,185.564175,,,177.4348
,167.917525,185.576175,,,177.4476
,167.932875,185.5914,,,177.4605
,167.948225,185.602675,,,177.47355
,167.976425,185.621225,,,177.485075
,167.99305,185.636775,,,177.49875
,168.00835,185.6584,,,177.508225
,168.025375,185.6748,,,177.52065
,168.03875,185.69025,,,177.5318
,168.058425,185.6998,,,177.54705
,168.077175,185.7269,,,177.577375
,168.092025,185.737975,,,177.585275
,168.097575,185.7583,,,177.595525
,168.11925,185.77385,,,177.60615
,168.134475,185.797025,,,177.61435
,168.159925,185.8341,,,177.6246
,168.169875,185.864825,,,177.632975
,168.187125,185.90305,,,177.6484
,168.21025,185.90495,,,177.655125
,168.2242,185.930725,,,177.661525
,168.238725,185.96265,,,177.67165
,168.266775,185.981775,,,177.6917
,168.2705,185.99155,,,177.7055
,168.292,186.009975,,,177.7255
,168.313225,186.0135,,,177.732075
,168.33015,186.0302,,,177.73905
,168.346825,186.05315,,,177.746975
,168.35615,186.06355,,,177.754275
,168.375425,186.073025,,,177.762825
,168.386775,186.082925,,,177.769575
,168.415425,186.092475,,,177.775775
,168.419325,186.0984,,,177.781575
,168.430975,186.106675,,,177.785675
,168.444775,186.1142,,,177.793575
,168.45445,186.123325,,,177.804175
,168.483725,186.141525,,,177.811325
,168.496725,186.1564,,,177.821275
,168.512525,186.173425,,,177.844875
,168.5335,186.18685,,,177.8632
,168.546225,186.19415,,,177.88685
,168.553925,186.199775,,,177.8957
,168.568875,186.2201,,,177.91435
,168.590175,186.23315,,,177.93365
,168.61155,186.2515,,,177.958625
,168.6394,186.281125,,,177.96895
,168.648875,186.31085,,,177.97905
,168.654825,186.3489,,,177.989025
,168.662875,186.3782,,,178.0013
,168.670325,186.406575,,,178.021275
,168.6747,186.434325,,,178.036025
,168.680425,186.465425,,,178.044775
,168.6853,186.494825,,,178.058275
,168.6896,186.5154,,,178.075375
,168.696825,186.53515,,,178.08335
,168.7046,186.542225,,,178.0919
,168.712425,186.5526,,,178.1149
,168.72005,186.561225,,,178.13655
,168.736475,186.575575,,,178.15225
,168.7512,186.586675,,,178.1756
,168.757775,186.599575,,,178.194475
,168.765425,186.614725,,,178.2047
,168.782375,186.62855,,,178.220175
,168.80015,186.64805,,,178.232975
,168.8112,186.65935,,,178.2452
,168.8239,186.67205,,,178.258525
,168.8394,186.6871,,,178.284025
,168.8602,186.6965,,,178.29415
,168.882875,186.7166,,,178.302575
,168.915775,186.76085,,,178.3121
,168.927225,186.776575,,,178.32805
,168.945125,186.79425,,,178.338725
,168.948625,186.8179,,,178.356925
,168.97555,186.8316,,,178.373925
,168.982175,186.846175,,,178.3846
,168.990325,186.861925,,,178.3946
,169.00875,186.879,,,178.4089
,169.035125,186.898825,,,178.423525
,169.0506,186.900875,,,178.433725
,169.072825,186.9313,,,178.4565
,169.093775,186.95295,,,178.4762
,169.116625,186.988,,,178.49465
,169.1359,187.029075,,,178.5197
,169.168175,187.0569,,,178.547275
,169.1787,187.080025,,,178.58465
,169.184925,187.10675,,,178.631725
,169.200825,187.12795,,,178.654575
,169.21195,187.141975,,,178.66765
,169.2226,187.15925,,,178.68575
,169.239125,187.198525,,,178.69485
,169.25275,187.22805,,,178.7211
,169.2661,187.2579,,,178.734375
,169.274675,187.28585,,,178.75815
,169.292325,187.31015,,,178.7751
,169.307275,187.352975,,,178.79275
,169.32215,187.3869,,,178.8367
,169.3341,187.3897,,,178.87635
,169.3558,187.40935,,,178.92085
,169.36145,187.434475,,,178.927625
,169.370625,187.464475,,,178.93585
,169.377425,187.479925,,,178.946375
,169.3852,187.507675,,,178.953625
,169.39795,187.522425,,,178.958925
,169.421475,187.541525,,,178.964175
,169.4352,187.558825,,,178.97075
,169.45165,187.586875,,,178.980475
,169.46515,187.60265,,,178.986025
,169.498425,187.62005,,,178.995225
,169.511275,187.633325,,,179.00255
,169.526025,187.649325,,,179.0196
,169.539475,187.673675,,,179.034
,169.55545,187.695025,,,179.050575
,169.5681,187.711825,,,179.0706
,169.58075,187.7296,,,179.094125
,169.593175,187.74985,,,179.122975
,169.6007,187.75435,,,179.144675
,169.607,187.769575,,,179.163925
,169.614975,187.776775,,,179.175925
,169.6229,187.7869,,,179.184075
,169.6384,187.800575,,,179.1903
,169.644225,187.81805,,,179.195725
,169.654875,187.83355,,,179.21055
,169.68105,187.85575,,,179.22025
,169.70185,187.879975,,,179.2303
,169.71755,187.903225,,,179.23895
,169.769525,187.932825,,,179.247325
,169.795175,187.966,,,179.257975
,169.813125,187.993325,,,179.273425
,169.819825,188.018725,,,179.290825
,169.832,188.0452,,,179.3086
,169.838925,188.053925,,,179.363725
,169.8435,188.0671,,,179.413825
,169.857125,188.078625,,,179.4297
,169.876975,188.09125,,,179.440775
,169.896775,188.10005,,,179.446775
,169.8999,188.10935,,,179.453325
,169.912575,188.1266,,,179.458925
,169.927125,188.132525,,,179.46375
,169.9393,188.1492,,,179.46915
,169.95115,188.1676,,,179.47345
,169.963175,188.199975,,,179.47745
,169.980225,188.218475,,,179.48215
,169.99585,188.235775,,,179.48755
,170.011675,188.266475,,,179.492175
,170.02755,188.289925,,,179.49645
,170.05245,188.313425,,,179.50145
,170.07415,188.334,,,179.505425
,170.10735,188.349775,,,179.518675
,170.13995,188.370675,,,179.539275
,170.1543,188.3922,,,179.5545
,170.182175,188.41125,,,179.563825
,170.195525,188.425525,,,179.5823
,170.198175,188.4406,,,179.595425
,170.20715,188.462125,,,179.61215
,170.21685,188.478775,,,179.6248
,170.2234,188.4991,,,179.63835
,170.2313,188.523975,,,179.649325
,170.25995,188.54925,,,179.669775
,170.27875,188.57625,,,179.6828
,170.295275,188.605575,,,179.69485
,170.316225,188.63665,,,179.7024
,170.356675,188.664175,,,179.71125
,170.362075,188.6946,,,179.72045
,170.390125,188.7204,,,179.727775
,170.410525,188.73445,,,179.7384
,170.437775,188.746525,,,179.750275
,170.454725,188.754475,,,179.75855
,170.4693,188.7658,,,179.769725
,170.47555,188.78195,,,179.781725
,170.4915,188.804925,,,179.798225
,170.505,188.8127,,,179.81685
,170.518025,188.836675,,,179.8532
,170.539925,188.852025,,,179.876
,170.561275,188.86375,,,179.911675
,170.573925,188.8791,,,179.945225
,170.584925,188.89875,,,179.974875
,170.60155,188.925675,,,180.002425
,170.62245,188.960275,,,180.0187
,170.658175,188.995375,,,180.03265
,170.683275,189.02745,,,180.0431
,170.7057,189.040425,,,180.0697
,170.7213,189.060525,,,180.083525
,170.736075,189.071925,,,180.09895
,170.74515,189.0802,,,180.119525
,170.75685,189.098,,,180.14565
,170.776425,189.105975,,,180.1735
,170.792125,189.129,,,180.198225
,170.809175,189.143275,,,180.23555
,170.81985,189.154,,,180.2724
,170.834525,189.17205,,,180.28225
,170.84205,189.178375,,,180.323975
,170.848625,189.196675,,,180.364825
,170.859025,189.2163,,,180.3817
,170.865725,189.231575,,,180.3921
,170.875275,189.2467,,,180.405
,170.894475,189.2661,,,180.412975
,170.902875,189.27525,,,180.4237
,170.9157,189.3011,,,180.432475
,170.931375,189.3106,,,180.44125
,170.942,189.330475,,,180.4511
,170.9565,189.342925,,,180.461375
,170.971075,189.363825,,,180.47715
,170.987975,189.3859,,,180.492325
,171.005175,189.3977,,,180.503775
,171.014625,189.44975,,,180.53175
,171.0398,189.4652,,,180.5509
,171.06465,189.485275,,,180.573
,171.074775,189.49755,,,180.588325
,171.086775,189.51525,,,180.610925
,171.093925,189.535825,,,180.626025
,171.103775,189.554875,,,180.66035
,171.113275,189.566925,,,180.68275
,171.129875,189.587675,,,180.709975
,171.14515,189.6098,,,180.72135
,171.160775,189.6309,,,180.742575
,171.1642,189.64655,,,180.7565
,171.180725,189.665375,,,180.7763
,171.207925,189.684725,,,180.8087
,171.237,189.705425,,,180.824025
,171.2509,189.720075,,,180.8394
,171.252975,189.74165,,,180.855125
,171.270425,189.750475,,,180.87005
,171.286925,189.776625,,,180.889125
,171.305775,189.806075,,,180.907225
,171.325825,189.8381,,,180.925725
,171.343125,189.862075,,,180.941725
,171.35705,189.88195,,,180.96795
,171.38445,189.899225,,,180.995025
,171.4025,189.9269,,,181.028325
,171.431775,189.951675,,,181.077325
,171.464525,189.973375,,,181.11805
,171.4959,189.9957,,,181.166025
,171.5129,190.028175,,,181.193475
,171.51695,190.0597,,,181.204425
,171.528725,190.080125,,,181.210575
,171.548075,190.09685,,,181.223075
,171.55665,190.12375,,,181.2275
,171.5701,190.154375,,,181.2546
,171.58615,190.164225,,,181.26495
,171.5936,190.1736,,,181.272175
,171.6115,190.187925,,,181.27915
,171.624325,190.196875,,,181.2869
,171.631725,190.214375,,,181.29355
,171.6486,190.2296,,,181.300175
,171.667525,190.239675,,,181.3057
,171.68225,190.2557,,,181.312725
,171.700175,190.2671,,,181.33215
,171.71845,190.283025,,,181.355025
,171.748475,190.3035,,,181.3672
,171.769925,190.31955,,,181.38045
,171.7927,190.334325,,,181.4001
,171.80755,190.3499,,,181.413725
,171.838175,190.3664,,,181.425925
,171.84655,190.383075,,,181.466825
,171.866,190.3981,,,181.484725
,171.8788,190.4162,,,181.501875
,171.884825,190.44125,,,181.524575
,171.923625,190.460125,,,181.553325
,171.94195,190.473925,,,181.585075
,171.95135,190.483675,,,181.61935
,171.9713,190.50065,,,181.65595
,172.004175,190.5129,,,181.704225
,172.024125,190.52695,,,181.756525
,172.0313,190.54465,,,181.8093
,172.049525,190.565,,,181.839075
,172.075775,190.59535,,,181.877275
,172.101325,190.62625,,,181.8954
,172.122575,190.654625,,,181.90815
,172.13655,190.68895,,,181.926575
,172.1588,190.70655,,,181.9391
,172.1784,190.739875,,,181.9524
,172.191225,190.793175,,,181.98
,172.196025,190.802775,,,181.996
,172.200375,190.823425,,,182.0348
,172.2077,190.82925,,,182.079725
,172.21535,190.849625,,,182.128525
,172.222225,190.8724,,,182.158675
,172.22665,190.8879,,,182.19605
,172.23435,190.90865,,,182.22835
,172.2402,190.918075,,,182.256225
,172.25195,190.9291,,,182.2908
,172.259975,190.937475,,,182.31225
,172.270925,190.9481,,,182.3228
,172.287075,190.954775,,,182.335775
,172.297175,190.963825,,,182.3475
,172.310575,190.9721,,,182.349075
,172.33785,190.97765,,,182.36285
,172.3525,190.98705,,,182.375325
,172.370575,190.994525,,,182.38955
,172.390925,191.002625,,,182.41295
,172.410325,191.007475,,,182.43185
,172.427375,191.020125,,,182.44775
,172.44395,191.035875,,,182.469075
,172.458425,191.0494,,,182.4839
,172.483825,191.067425,,,182.498675
,172.499625,191.0985,,,182.51275
,172.513725,191.1357,,,182.5289
,172.52425,191.186725,,,182.572225
,172.540925,191.221875,,,182.61215
,172.55455,191.2453,,,182.63205
,172.56455,191.259275,,,182.659525
,172.580025,191.28215,,,182.680475
,172.597525,191.301325,,,182.701325
,172.615625,191.31845,,,182.718375
,172.620575,191.34155,,,182.759025
,172.632025,191.353825,,,182.806475
,172.648425,191.361925,,,182.84985
,172.665825,191.374425,,,182.886125
,172.68275,191.385925,,,182.910475
,172.693125,191.396775,,,182.922
,172.712475,191.4068,,,182.9301
,172.7242,191.423425,,,182.9385
,172.73505,191.430075,,,182.94955
,172.743825,191.433925,,,182.958475
,172.751475,191.443825,,,182.971525
,172.765325,191.451775,,,182.986875
,172.778,191.46375,,,182.999125
,172.784425,191.47255,,,183.0153
,172.789275,191.4823,,,183.0302
,172.7953,191.507275,,,183.04565
,172.801375,191.517925,,,183.068175
,172.8062,191.5325,,,183.0908
,172.810525,191.54055,,,183.125925
,172.8165,191.549525,,,183.1628
,172.82165,191.556025,,,183.197475
,172.826025,191.5637,,,183.2534
,172.8546,191.580175,,,183.320075
,172.8721,191.58885,,,183.380125
,172.885875,191.6043,,,183.421125
,172.897025,191.6134,,,183.430175
,172.916975,191.6232,,,183.439425
,172.930475,191.637025,,,183.4489
,172.954275,191.6505,,,183.45755
,172.966,191.6674,,,183.4639
,172.977575,191.6836,,,183.47305
,172.987775,191.697325,,,183.48125
,172.995625,191.70755,,,183.494925
,173.024,191.7323,,,183.5034
,173.028675,191.7601,,,183.51345
,173.03575,191.794,,,183.5256
,173.0431,191.8042,,,183.536275
,173.05715,191.82295,,,183.546025
,173.07325,191.8366,,,183.5563
,173.088025,191.850075,,,183.5686
,173.09105,191.86875,,,183.5837
,173.10375,191.8807,,,183.62215
,173.12715,191.896625,,,183.640425
,173.145,191.919025,,,183.661575
,173.16355,191.9249,,,183.67045
,173.17045,191.933325,,,183.6822
,173.181675,191.94535,,,183.6982
,173.19155,191.949625,,,183.712225
,173.2022,191.956825,,,183.724775
,173.21685,191.968775,,,183.7499
,173.227525,191.98285,,,183.76505
,173.240975,191.987275,,,183.784
,173.256175,192.0162,,,183.80125
,173.279025,192.03805,,,183.815875
,173.288,192.045475,,,183.82765
,173.318175,192.05815,,,183.854425
,173.331325,192.0631,,,183.87705
,173.3396,192.068325,,,183.892875
,173.34975,192.07945,,,183.913725
,173.363275,192.09935,,,183.935825
,173.3791,192.120175,,,183.95095
,173.3879,192.163775,,,183.976175
,173.3994,192.1971,,,184.002025
,173.411875,192.245875,,,184.0121
,173.42875,192.264275,,,184.02905
,173.444825,192.277875,,,184.036325
,173.454475,192.29365,,,184.049925
,173.4668,192.305425,,,184.057975
,173.48125,192.324725,,,184.06655
,173.48435,192.339,,,184.073475
,173.498,192.3611,,,184.08115
,173.51405,192.377275,,,184.0973
,173.5292,192.387475,,,184.104775
,173.543725,192.399275,,,184.117875
,173.55205,192.40865,,,184.128625
,173.561575,192.423375,,,184.149275
,173.568775,192.4361,,,184.1704
,173.581825,192.44575,,,184.18735
,173.6006,192.4549,,,184.22
,173.617825,192.47065,,,184.2403
,173.6274,192.489525,,,184.25415
,173.6504,192.5104,,,184.26455
,173.6555,192.536025,,,184.27585
,173.670275,192.55685,,,184.28745
,173.683825,192.583875,,,184.29635
,173.70495,192.6222,,,184.31295
,173.72035,192.643575,,,184.32695
,173.731125,192.6673,,,184.336375
,173.739475,192.67875,,,184.34545
,173.751025,192.69505,,,184.3553
,173.766375,192.716175,,,184.369425
,173.7896,192.72835,,,184.3831
,173.809275,192.7481,,,184.38565
,173.83765,192.76775,,,184.3933
,173.839475,192.78335,,,184.409425
,173.850475,192.799275,,,184.419725
,173.861125,192.806225,,,184.435675
,173.864775,192.81565,,,184.449225
,173.884975,192.82245,,,184.477125
,173.9065,192.843675,,,184.504875
,173.908,192.87685,,,184.526075
,173.916425,192.8982,,,184.541575
,173.921125,192.905775,,,184.55835
,173.935,192.9179,,,184.572725
,173.9396,192.9312,,,184.6057
,173.94685,192.94485,,,184.626625
,173.960975,192.9577,,,184.650025
,173.96455,192.9614,,,184.685225
,173.973375,192.974425,,,184.716375
,173.98185,192.99305,,,184.74905
,173.991625,193.0133,,,184.808775
,174.0104,193.028675,,,184.845025
,174.026625,193.047425,,,184.86985
,174.041325,193.073475,,,184.889175
,174.054575,193.088375,,,184.9018
,174.098425,193.1091,,,184.919225
,174.1113,193.129475,,,184.92965
,174.143425,193.14415,,,184.93885
,174.15885,193.160175,,,184.949425
,174.200175,193.177525,,,184.97345
,174.211975,193.209575,,,184.983
,174.22765,193.227625,,,184.9938
,174.23315,193.2431,,,185.00665
,174.246925,193.256625,,,185.018675
,174.24965,193.2864,,,185.027075
,174.261975,193.301625,,,185.03495
,174.28565,193.316125,,,185.04725
,174.29655,193.336075,,,185.05905
,174.30735,193.360625,,,185.07885
,174.31505,193.365775,,,185.095475
,174.326925,193.378225,,,185.111225
,174.329875,193.403,,,185.133525
,174.337675,193.43035,,,185.151725
,174.3517,193.443425,,,185.165125
,174.402575,193.453775,,,185.182975
,174.405325,193.471325,,,185.201925
,174.452625,193.495225,,,185.21545
,174.454075,193.524,,,185.2358
,174.4805,193.5421,,,185.25495
,174.499125,193.57075,,,185.2927
,174.51875,193.5917,,,185.3394
,174.53335,193.609875,,,185.37755
,174.541625,193.632175,,,185.429475
,174.549875,193.6436,,,185.47365
,174.552475,193.667725,,,185.48165
,174.57165,193.685275,,,185.489575
,174.580625,193.696725,,,185.498525
,174.5832,193.71355,,,185.515175
,174.58815,193.72175,,,185.524925
,174.6028,193.731475,,,185.53725
,174.622825,193.74395,,,185.54735
,174.633025,193.759,,,185.5606
,174.63445,193.781325,,,185.5727
,174.64985,193.805325,,,185.5901
,174.6664,193.82655,,,185.602825
,174.68385,193.83565,,,185.6139
,174.7005,193.86445,,,185.61885
,174.7202,193.88395,,,185.639
,174.736825,193.899625,,,185.6551
,174.76625,193.90795,,,185.665525
,174.80455,193.9278,,,185.68415
,174.81615,193.942325,,,185.7005
,174.836,193.9563,,,185.7131
,174.845375,193.9736,,,185.7238
,174.89855,193.992625,,,185.75095
,174.918025,194.00245,,,185.7648
,174.921325,194.011975,,,185.780825
,174.9347,194.023575,,,185.799925
,174.95165,194.0388,,,185.82755
,174.96685,194.05905,,,185.851425
,174.98555,194.080525,,,185.883625
,174.99845,194.1024,,,185.917975
,175.0042,194.117825,,,185.964175
,175.029425,194.136,,,186.02565
,175.06185,194.1586,,,186.06115
,175.114375,194.164625,,,186.07185
,175.144275,194.175275,,,186.085425
,175.17455,194.2079,,,186.09255
,175.206025,194.234825,,,186.102525
,175.216975,194.267875,,,186.12275
,175.25045,194.295075,,,186.1445
,175.284225,194.31605,,,186.168575
,175.31005,194.3517,,,186.18455
,175.3441,194.38245,,,186.2035
,175.358375,194.4082,,,186.22945
,175.385125,194.431875,,,186.249675
,175.435475,194.45005,,,186.2702
,175.44995,194.46685,,,186.2859
,175.475525,194.4881,,,186.3006
,175.485125,194.507525,,,186.325525
,175.500375,194.527625,,,186.36555
,175.5122,194.5473,,,186.408025
,175.523625,194.56505,,,186.460425
,175.548225,194.584125,,,186.515675
,175.564625,194.585575,,,186.523575
,175.572725,194.605475,,,186.554475
,175.5884,194.6273,,,186.58045
,175.6105,194.657125,,,186.601425
,175.625175,194.68515,,,186.626125
,175.6458,194.721425,,,186.641075
,175.662425,194.7734,,,186.656025
,175.6763,194.809175,,,186.670175
,175.69815,194.8289,,,186.6844
,175.71385,194.843625,,,186.7034
,175.723125,194.8601,,,186.7154
,175.735925,194.885225,,,186.723825
,175.7472,194.896,,,186.739375
,175.766575,194.91175,,,186.754125
,175.780675,194.9269,,,186.769725
