SPK_SPKC02a,SPK_SPKC08a,SPK_SPKC10a,SPK_SPKC11a,SPK_SPKC12a
137.928525,55.47375,13.493625,24.5506,45.2133
138.5215,55.7311,13.5525,24.58515,45.3457
138.840525,55.7852,13.59735,24.62355,45.399725
139.088075,56.25835,13.615375,24.69765,45.608475
139.1184,56.310025,13.64265,24.754175,45.8299
139.276425,56.51635,13.6724,24.7932,45.91685
139.482875,56.521475,13.70835,24.8407,45.941625
139.60465,56.66045,13.73835,24.86945,45.95925
140.871975,56.72845,13.76505,24.940625,46.02605
140.932225,56.775375,13.841725,25.0185,46.1427
141.345525,56.80445,13.91105,25.272575,46.177175
141.47185,56.926475,13.934975,25.2865,46.229675
141.665175,57.01215,13.992125,25.4781,46.273525
142.7777,57.033725,14.1022,25.56195,46.3053
143.61255,57.1268,14.11885,25.623475,46.4048
144.102475,57.3601,14.163425,25.73695,46.487925
144.404475,57.405475,14.1987,25.85555,46.726925
144.689275,57.436625,14.209825,25.884675,46.747675
144.9409,57.510325,14.236925,25.9078,46.799175
145.1362,57.5713,14.2805,26.155825,46.900375
145.181275,57.612225,14.308075,26.26645,46.9591
145.22545,57.722275,14.324175,26.3475,47.103425
145.272675,57.89005,14.360575,26.386575,47.22955
145.66525,58.3735,14.510625,26.4578,47.289125
146.02405,58.443975,14.527975,26.459725,47.339625
146.113425,58.48615,14.562,26.616325,47.379775
146.1566,58.547625,14.60345,26.850125,47.468575
146.210075,58.6637,14.637275,26.921025,47.50415
146.5214,58.71715,14.658475,26.95715,47.550425
146.68025,58.79535,14.675425,26.976475,47.682675
146.68535,58.9308,14.6945,26.9851,47.7376
146.8005,59.438525,14.719075,27.003275,47.875725
147.21775,59.594175,14.75775,27.0643,47.985725
147.35515,59.65345,14.779875,27.489275,48.0798
147.369875,59.708,14.803425,27.5075,48.11255
147.4264,59.775875,14.824625,27.5456,48.182025
147.48345,59.814425,14.87905,27.5934,48.344475
148.048125,59.989825,14.920025,27.61845,48.970075
148.197275,60.20075,14.98755,27.696425,48.97165
148.705775,60.482875,15.01995,27.73585,49.0506
148.7292,60.7609,15.05205,27.753575,49.10455
148.8762,60.926675,15.08185,27.829925,49.13925
149.35795,61.245925,15.10725,27.934375,49.21425
149.82175,61.3444,15.139025,28.14545,49.391375
149.90075,61.60095,15.16375,28.229625,49.4364
150.222325,61.738175,15.195375,28.285275,49.6561
150.42025,72.09,15.21295,28.3438,49.6705
150.4676,72.187225,15.3021,28.4038,49.73465
150.725525,72.243775,15.3429,28.56625,49.883775
150.8018,72.333675,15.454125,28.643025,50.02265
150.86825,72.57605,15.51415,28.717675,50.0673
150.913625,73.054725,15.5634,28.759825,50.134575
150.95085,73.203,15.57635,28.771825,50.276575
151.131875,73.34475,15.61265,28.7862,50.312575
151.184975,73.63005,15.657925,28.8983,50.556325
151.24615,73.683675,15.73595,28.9626,50.5911
151.455275,73.82265,15.8567,28.979,50.7772
151.4839,74.128525,15.878225,28.992925,50.8613
152.007275,74.201825,15.980825,29.1418,51.143525
152.33215,74.2747,15.9926,29.1937,51.180975
152.487075,74.35895,16.0256,29.29785,51.31385
152.7637,74.4447,16.071175,29.550675,51.5376
153.19175,75.01945,16.26685,29.5824,51.60845
153.29715,75.110125,16.294975,29.606325,51.65765
153.908225,75.302225,16.3259,29.69365,51.722325
155.854275,76.514325,16.347175,29.71585,51.788825
156.9838,76.883025,16.36535,29.805775,51.874425
157.34555,77.3714,16.379775,29.8959,51.963425
158.294425,77.72725,16.40135,29.986675,52.050275
159.0074,77.8801,16.422325,30.023125,52.072025
159.45965,77.979,16.487475,30.02455,52.1932
159.488325,78.13625,16.61175,30.07835,52.27835
159.942875,78.3444,16.665925,30.1044,52.335325
160.320575,78.58525,16.69735,30.142975,52.37315
160.5567,88.351025,16.7181,30.158175,52.415475
160.559425,89.073225,16.82545,30.17395,52.45965
160.599875,89.3096,16.9037,30.186475,52.51415
160.79235,89.3757,16.935275,30.19995,52.5738
160.8724,89.894425,17.011725,30.25405,52.634775
161.277625,89.969275,17.02725,30.53375,52.78005
161.329125,90.137175,17.0531,30.605025,52.824775
161.37815,90.273675,17.075475,30.68375,52.8546
161.92075,90.9298,17.104625,30.722225,52.919125
162.354725,91.288925,17.139725,30.75845,52.95345
162.42785,91.54215,17.15325,30.826525,53.6173
162.487825,91.67075,17.18145,30.843175,53.661825
162.985375,91.7815,17.203775,30.9314,53.845675
163.234925,91.860025,17.2347,31.0247,53.8795
163.2628,91.95045,17.322575,31.032825,53.914125
163.427825,92.039325,17.353675,31.11345,54.97245
163.78415,92.062575,17.420225,31.17075,55.0815
164.261875,92.278675,17.510025,31.192,55.1567
164.379,93.2501,17.5865,31.24315,55.190875
164.698325,93.5451,17.60075,31.285475,56.057975
165.0841,93.622125,17.68375,31.306375,56.087775
165.144575,93.657675,17.743575,31.324375,56.21
165.1814,93.7217,17.758825,31.35085,56.3488
165.221975,93.813725,17.856175,31.380175,56.580975
165.502125,93.998475,17.880525,31.391075,56.625925
165.596,94.739775,17.933625,31.442825,56.70535
165.6106,95.4786,17.967225,31.53065,56.759125
165.78665,95.683225,18.03825,31.57915,56.786025
165.811425,97.115175,18.060875,31.6052,56.84045
165.82275,97.1968,18.110725,31.637975,56.87595
165.950125,104.55755,18.1945,31.67005,56.9117
166.02295,106.1563,18.316025,31.7102,57.03835
166.08565,106.31085,18.36205,31.795225,57.386875
166.135425,107.06925,18.423825,31.868875,57.470225
166.177075,108.071275,18.454225,31.90545,57.491775
166.22925,109.84075,18.471375,31.957275,58.2119
166.278875,110.841575,18.488225,31.9769,58.438325
166.403325,111.2264,18.526675,32.011475,58.468825
166.7513,117.7509,18.77865,32.040175,58.49995
166.7612,119.223825,18.827125,32.047925,58.71305
166.825875,119.55455,18.8655,32.085825,58.7877
167.86225,119.687475,18.894925,32.0979,58.83865
167.935525,120.1356,18.90875,32.202125,58.8801
168.34735,120.946175,18.932575,32.219625,59.1023
168.373075,121.105125,18.949475,32.27285,59.5884
168.467775,121.555875,18.973475,32.316425,59.804925
168.517425,121.616325,18.999575,32.322825,59.824975
168.541175,121.64765,19.09595,32.3557,59.857125
168.8732,122.280275,19.1215,32.36945,59.910375
168.929925,122.4975,19.161775,32.402525,59.953925
168.997175,122.602525,19.201675,32.510725,59.9903
169.19035,122.813425,19.235975,32.558675,60.01925
169.527725,122.895325,19.269025,32.648025,60.06485
169.921475,122.98785,19.3186,32.68685,60.1261
169.967075,123.424625,19.336625,32.688875,60.528625
170.089925,123.49755,19.39045,32.7473,60.739025
170.687225,123.583025,19.439725,32.78365,61.10795
170.74685,123.69155,19.46935,32.7866,61.1807
170.82635,123.9072,19.492075,32.805575,61.615725
170.937075,124.1641,19.5196,32.8354,61.716925
171.038225,124.25055,19.555175,32.8648,61.7514
171.5933,124.493275,19.57955,33.042875,61.789075
171.614425,124.704475,19.63595,33.141575,61.8319
171.8223,124.841825,19.6851,33.155275,63.054875
172.072325,125.080475,19.777975,33.425375,63.119475
172.28165,125.147125,19.836975,33.4579,63.303025
172.3567,125.187725,19.939175,33.496075,63.376175
172.464625,125.7714,19.9699,33.5204,63.42015
172.64785,125.890975,19.985175,33.539475,63.478125
172.8436,125.95265,20.02065,33.594625,63.5806
172.8586,127.286775,20.066975,33.601725,64.040875
172.9201,127.660725,20.085725,33.6425,65.092025
173.02565,127.777475,20.1278,33.666025,65.168425
173.216625,140.96925,20.144025,33.694175,65.341725
173.701125,142.562975,20.16835,33.725625,65.862075
174.132475,143.16205,20.21885,33.74555,66.854675
174.395775,144.388275,20.244575,33.76385,67.6406
175.383925,144.607675,20.26875,33.794375,68.888025
175.68895,144.70765,20.30015,33.80485,69.548275
176.203375,145.31975,20.3353,33.82295,69.66615
178.10545,145.44355,20.38955,33.892025,69.766975
178.487225,145.5896,20.4176,33.908575,69.828925
179.24925,145.687025,20.4461,34.0226,70.079425
180.243025,145.8468,20.467975,34.068575,70.198625
180.32445,145.95525,20.4999,34.0971,70.19995
180.583725,146.218675,20.560375,34.1098,70.927525
181.10275,146.303325,20.6297,34.17865,71.366375
181.3293,146.3657,20.65595,34.2374,71.40295
181.3374,146.538275,20.799275,34.327125,71.455
181.9561,146.925,20.849725,34.363825,71.527025
182.020075,146.9826,20.876925,34.5556,71.56415
182.19365,147.117725,20.9449,34.60805,71.575725
182.4879,147.639175,20.966875,34.612125,71.71195
182.75235,147.756575,20.997375,34.693575,71.7658
182.977375,148.239125,21.069725,34.712,71.818625
183.2965,148.322875,21.09475,34.75745,71.85825
183.60515,148.45415,21.1346,34.801275,71.90455
183.8618,149.38125,21.17435,34.846025,71.967175
184.22,149.614675,21.2212,34.923975,72.03715
184.8577,149.75145,21.2385,34.937675,72.1048
185.2592,150.663075,21.289075,34.9932,72.162025
185.31845,151.125325,21.388575,35.02,72.278125
185.52235,156.0742,21.402225,35.07185,72.326175
185.842775,160.946675,21.4641,35.228425,72.385325
186.8805,161.525775,21.508475,35.270925,72.437
186.9213,161.663725,21.53095,35.30755,72.4808
186.95235,162.1085,21.55935,35.330475,72.53325
186.975275,162.21315,21.583,35.406625,72.599375
187.281175,162.689025,21.6191,35.41435,72.662425
187.310875,163.542125,21.663675,35.431925,72.7148
187.6986,165.53065,21.693825,35.48215,72.7937
187.7531,165.855625,21.721325,35.699675,72.84375
187.820375,165.9703,21.7515,35.71025,72.882475
188.243275,166.477225,21.824425,35.824225,72.9022
188.295275,166.770925,21.909375,35.886475,73.009425
188.342575,167.702025,21.924725,35.9309,73.08495
188.52765,167.870125,21.955075,35.9498,73.11595
188.787125,168.018125,21.9859,35.987175,73.14265
189.036325,168.0773,22.036575,36.030175,73.18275
189.16185,168.212575,22.0777,36.050425,73.21725
189.746025,168.309275,22.108725,36.070975,73.2495
189.75385,168.511975,22.142525,36.10655,73.295825
189.92705,168.6687,22.348525,36.16705,73.356475
190.356125,169.2704,22.4026,36.195625,73.385175
190.412475,169.39865,22.435775,36.298325,73.457775
190.460125,169.660625,22.4798,36.3504,73.5973
190.514625,169.724675,22.494525,36.3903,73.622275
190.732475,169.8789,22.638625,36.42785,73.64625
191.117825,170.3792,22.672075,36.46425,73.695275
191.8597,170.45365,22.69615,36.507,73.7505
191.914475,170.5496,22.726725,36.5265,73.811325
193.999375,170.66775,22.76515,36.57615,73.843875
195.495725,171.21405,22.807675,36.62545,73.880175
195.86725,171.4229,22.844375,36.8359,73.92055
196.402675,171.495475,22.86535,36.88405,73.96905
197.126575,171.531775,22.925225,36.894825,73.98555
197.47235,171.594475,23.003275,36.935675,74.075375
198.11525,171.6813,23.0471,36.974425,74.17865
199.440975,172.44805,23.06915,37.108275,74.22425
199.769275,172.525625,23.12265,37.19545,74.250425
200.252775,172.6101,23.1522,37.242475,74.2632
200.34635,172.669325,23.18105,37.262,74.296425
200.879475,172.7293,23.210575,37.265925,74.3615
201.355425,172.81055,23.23095,37.30805,74.4622
202.06415,172.8969,23.255725,37.3676,74.517025
202.149,172.95445,23.3156,37.43555,74.58305
202.2394,173.03375,23.346525,37.497775,74.629925
202.291675,173.781175,23.388775,37.662425,74.686825
202.346325,181.6324,23.441825,37.702425,74.7505
202.89995,182.2772,23.45435,37.73895,74.779775
202.959075,185.6222,23.4802,37.741525,74.8398
202.997775,186.3313,23.4952,37.8001,74.8816
203.400725,187.272475,23.67435,37.843675,74.932575
203.424025,187.370125,23.715125,37.849325,74.976425
203.55775,187.880125,23.7509,38.091775,75.32885
203.71905,188.046175,23.78115,38.101975,75.437625
203.74175,188.441925,23.807025,38.18525,75.49405
203.836225,188.562525,23.827225,38.2308,75.693875
203.96535,188.62495,23.845425,38.279425,75.7688
204.1747,188.73735,23.870325,38.609925,75.802975
204.1787,188.8334,23.904825,38.69565,75.841675
204.2309,190.5636,23.95525,38.762475,75.88645
204.34475,190.6585,23.976225,38.8062,75.936175
204.472325,190.723625,24.006625,38.919375,75.98235
204.723125,190.808675,24.061975,39.2917,76.024975
204.760225,190.9107,24.1016,39.36105,76.052825
205.13345,191.1837,24.127275,39.488625,76.09265
