SPK_SPKC04a (no effect),SPK_SPKC08a (excited)
,651.8323
,651.86975
,651.907475
,652.19525
,652.43065
,652.48485
,652.8966
,652.98805
,653.217975
,653.268825
,653.3298
,653.586775
,653.64745
,653.7239
,653.741125
,653.808225
,653.9156
,654.0348
,654.18825
,654.470275
,654.515925
,654.64075
,654.70065
,654.773275
,654.85725
,654.9262
,655.157625
,655.25295
,655.541375
,655.5937
,655.677025
,656.483575
,656.72985
,656.80515
,656.996475
,657.165075
,657.3932
,657.50485
,657.5509
,657.68785
,657.8615
,658.1349
,658.162175
,658.201725
,658.208125
,658.558225
,658.65435
,658.77475
,658.860925
,658.9321
,659.089275
,659.20385
,659.32135
,659.52825
,659.83315
,660.4055
,660.536525
,660.6453
,660.69975
,660.7649
,660.9533
,660.99435
,661.4977
,661.90565
,662.144675
,662.848725
,662.99825
,663.197075
,663.265825
,663.601825
,663.67045
,663.797875
,664.386125
,664.45245
,664.489075
,664.6323
,664.6637
,664.775625
,664.98985
,665.0358
,665.72365
,665.842075
,665.891325
,666.1258
,666.22405
,666.3329
,666.548075
,666.59725
,666.76815
,666.8285
,666.909275
,667.184775
,667.445775
,667.519375
,667.61125
,667.632425
,667.733725
,668.09485
,668.257975
,668.294025
,668.328475
,668.417225
,668.58675
,668.67285
,668.7598
,668.9619
,669.10985
,669.15435
,669.329625
,669.441725
,669.571625
,669.789725
,669.882525
,669.935075
,669.98875
,670.120825
,670.167575
,670.3134
,670.5979
,670.62655
,670.82525
,670.882825
,671.11825
,671.14255
,671.178875
,671.22205
,671.714375
,671.7838
,672.003
,673.02745
,673.186175
,673.436125
