SPK_SPKC01a (inhi),SPK_SPKC02a (maybe inhi),SPK_SPKC02b (inhi),SPK_SPKC06a (inhi),SPK_SPKC13a (inhi),SPK_SPKC13b (exc),SPK_SPKC16a (no opto-tagging)
349.92505,266.71385,239.083775,228.123275,230.048,440.599625,322.33925
349.93785,266.72325,239.1066,228.131975,230.08115,440.90645,322.36415
349.973325,266.795525,239.115625,228.142025,230.1366,441.258825,322.4256
350.03515,266.8202,239.123875,228.14935,230.207925,441.5005,322.5585
350.041525,266.830425,239.132975,228.1543,230.24,441.650925,322.600475
350.10135,266.857375,239.14135,228.163175,230.253525,441.8106,322.6975
350.11215,266.8774,239.1475,228.17605,230.2652,441.87215,322.86555
350.11745,266.9035,239.15305,228.183325,230.272325,441.98075,322.875825
350.12895,266.937675,239.162375,228.191225,230.2805,441.9979,322.94065
350.155575,266.951475,239.16865,228.207375,230.285275,442.15515,322.9462
350.198675,266.97815,239.1781,228.2161,230.290625,442.39465,322.966125
350.265775,266.9938,239.186275,228.231025,230.298825,442.4707,323.043025
350.27185,267.053125,239.193025,228.23815,230.302125,442.606775,323.24725
350.3212,267.161675,239.204625,228.245575,230.30535,442.613775,323.2678
350.33315,267.204125,239.22195,228.264175,230.311,442.7122,323.280975
350.3897,267.22735,239.241825,228.272475,230.31775,442.929675,323.2822
350.405,267.24315,239.2598,228.28625,230.3224,443.02535,323.285825
350.412075,267.256725,239.2713,228.294075,230.327625,443.074025,323.307375
350.4183,267.269225,239.27775,228.301025,230.33175,443.2531,323.350525
350.4524,267.282275,239.287775,228.308325,230.335175,443.818575,323.5999
350.56375,267.341375,239.29855,228.3195,230.3389,443.82695,323.69
350.57645,267.35165,239.310725,228.32875,230.344775,444.1875,323.712925
350.589525,267.3711,239.332275,228.336525,230.350625,444.57235,323.75185
350.610125,267.379625,239.342325,228.353675,230.361475,444.586475,323.76655
350.63015,267.512075,239.350175,228.3598,230.3748,444.749475,323.7694
350.64645,267.5387,239.35885,228.369125,230.38465,445.27525,323.780725
350.664875,267.555025,239.3689,228.375525,230.4061,445.38315,323.822575
350.7357,267.5796,239.37595,228.3865,230.432975,445.51335,323.835475
350.782075,267.59245,239.382975,228.3947,230.451325,445.619125,323.921525
350.820225,267.618425,239.388825,228.4141,230.508075,445.765725,323.958175
350.8443,267.641875,239.3989,228.420625,230.5317,446.14625,323.9918
350.948625,267.651275,239.4073,228.42875,230.58665,446.2442,324.0101
350.99265,267.6627,239.419925,228.438025,230.627575,446.555475,324.2172
351.021725,267.68275,239.430625,228.4481,230.653025,446.698,324.290125
351.03625,267.703275,239.438625,228.454,230.6658,446.859375,324.3129
351.095375,267.7207,239.4595,228.4622,230.674425,446.908225,324.398925
351.140175,267.7404,239.48935,228.481825,230.68145,446.9404,324.47355
351.152875,267.753325,239.502275,228.505525,230.690075,447.001875,324.47595
351.160875,267.7666,239.50495,228.51315,230.701925,447.014975,324.56295
351.21145,267.77525,239.5181,228.5218,230.706725,447.092475,324.570225
351.2249,267.799475,239.534925,228.529675,230.71455,447.1349,324.78525
351.334925,267.83745,239.550775,228.5358,230.721425,447.361625,324.7975
351.34615,267.93585,239.5656,228.5473,230.7269,447.39435,324.82545
351.41935,267.9945,239.59,228.557775,230.7336,447.46725,325.023875
351.443575,268.029625,239.608075,228.569825,230.74015,447.5135,325.1289
351.476425,268.050875,239.6204,228.577075,230.7484,447.535175,325.137025
351.539525,268.0839,239.6296,228.595875,230.761475,447.56485,325.15895
351.5452,268.095375,239.641925,228.6038,230.775025,447.58675,325.174275
351.551625,268.1059,239.653125,228.6135,230.7874,447.66055,325.194875
351.6873,268.14685,239.666275,228.6231,230.81255,447.9419,325.214825
351.718475,268.17825,239.678325,228.631075,230.836175,448.0318,325.4676
351.804325,268.210975,239.7012,228.63935,230.859275,448.32715,325.537175
351.8815,268.22505,239.7099,228.650275,230.8889,448.395175,325.59675
351.9061,268.246975,239.7216,228.664475,230.907025,448.399575,325.64625
351.956475,268.258125,239.749325,228.678625,230.91955,448.5983,325.66725
351.9612,268.291475,239.766475,228.6853,230.93815,448.988175,325.877125
351.96695,268.324775,239.7806,228.6937,230.950375,449.0375,325.906
351.973675,268.338625,239.798325,228.713175,230.963925,449.077775,325.91995
351.9969,268.384425,239.850075,228.733375,230.9839,449.155875,325.934025
352.0199,268.5385,239.85945,228.743125,231.0003,449.168575,326.108875
352.02905,268.549725,239.87895,228.761575,231.020125,449.3358,326.130425
352.0341,268.5616,239.9077,228.77435,231.0419,449.36805,326.1922
352.069625,268.58405,239.966725,228.790925,231.072025,449.437125,326.21895
352.15035,268.597225,239.98975,228.81495,231.10595,449.5141,326.28935
352.1795,268.622925,240.005175,228.824625,231.1595,449.755025,326.5971
352.199,268.67445,240.010625,228.83385,231.1964,449.774525,326.648125
352.230375,268.699775,240.015475,228.84745,231.229875,449.8011,326.73265
352.295025,268.729525,240.0295,228.858825,231.26495,450.08645,326.783675
352.36305,268.73875,240.0424,228.8733,231.2943,450.30615,326.81755
352.37555,268.7491,240.057175,228.88685,231.319875,450.353975,327.0256
352.496,268.768825,240.0688,228.900175,231.345675,450.518025,327.206725
352.570525,268.7771,240.0803,228.921,231.365475,450.64585,327.249025
352.6121,268.79435,240.094375,228.934425,231.388025,451.283025,327.2808
352.6337,268.812325,240.11315,228.959875,231.39775,451.5101,327.347
352.64065,268.85645,240.13315,228.97285,231.40855,451.744875,327.517375
352.6631,268.865075,240.148925,228.986275,231.42135,451.867975,327.542325
352.6669,268.878125,240.1683,228.995875,231.435525,451.91725,327.620675
352.678575,268.897875,240.187525,229.00785,231.448175,451.923025,327.641175
352.710275,268.906975,240.201775,229.027625,231.4631,452.237675,327.6544
352.8209,268.92595,240.21365,229.036625,231.474025,452.266825,327.685725
353.01635,268.957,240.232375,229.044225,231.494125,452.74025,327.720075
353.133325,268.965825,240.255425,229.0566,231.5111,452.8423,327.770775
353.167675,268.987375,240.259175,229.0691,231.53,452.9316,327.810025
353.2178,269.0127,240.27685,229.0812,231.55175,452.9403,327.817175
353.2273,269.031425,240.290225,229.10405,231.579825,452.97215,327.873825
353.37725,269.04045,240.312425,229.115325,231.5953,453.6281,327.964625
353.385925,269.049175,240.332975,229.140475,231.611475,453.71165,328.13175
353.4284,269.058425,240.350725,229.1565,231.62425,453.868275,328.340425
353.4401,269.0787,240.374975,229.172575,231.641625,454.134,328.345025
353.51385,269.120675,240.398075,229.19335,231.659975,454.223675,328.384125
353.531825,269.136475,240.412725,229.210125,231.70065,454.3001,328.4196
353.67115,269.143875,240.428,229.2373,231.713,454.47045,328.48675
353.7012,269.1717,240.44065,229.251725,231.727125,454.60485,328.533525
353.7181,269.177725,240.45055,229.278725,231.7396,455.174625,328.54095
353.7287,269.1951,240.461125,229.28935,231.758425,455.2163,328.775925
353.737625,269.23555,240.47045,229.30625,231.781575,455.378725,328.8034
353.7994,269.24635,240.481275,229.334975,231.802525,455.498675,328.849475
353.822475,269.25585,240.4971,229.350525,231.830625,455.5503,328.9383
353.88745,269.2569,240.515125,229.36815,231.8618,455.633175,328.94495
353.94965,269.2633,240.538725,229.398275,231.89255,455.776225,329.14815
353.978475,269.2923,240.561325,229.41755,231.9194,455.992225,329.1895
354.15135,269.31245,240.62395,229.4434,231.949675,456.1241,329.2272
354.25225,269.332875,240.66205,229.470175,231.97035,456.41095,329.24105
354.26125,269.41025,240.68255,229.496075,231.993075,456.5891,329.3192
354.3189,269.4195,240.71205,229.50435,232.02575,456.71605,329.3954
354.346525,269.43805,240.774475,229.5139,232.051375,456.770125,329.442475
354.3552,269.449525,240.797225,229.524475,232.07875,456.840025,329.448775
354.371825,269.461825,240.8178,229.533725,232.10605,457.038325,329.4593
354.435275,269.486,240.831225,229.563925,232.1269,457.878775,329.4734
354.517225,269.54055,240.846,229.576075,232.15415,458.45195,329.486375
354.56035,269.587625,240.864425,229.588425,232.192275,458.467125,329.52755
354.5858,269.6002,240.879275,229.60755,232.21945,458.71165,329.5336
354.593825,269.626125,240.900275,229.62245,232.25685,458.876025,329.757975
354.599225,269.685725,240.926925,229.638625,232.270325,459.045625,329.7672
354.6259,269.7226,240.95065,229.66015,232.285225,459.057425,329.7721
354.6387,269.736725,241.007075,229.67525,232.30045,459.133825,329.782975
354.650425,269.761575,241.02015,229.7086,232.3172,459.208025,329.7973
354.775675,269.77375,241.03335,229.7222,232.3288,459.44085,329.833025
354.7807,270.037025,241.05675,229.7343,232.336275,459.780225,329.896875
354.822225,270.069725,241.087625,229.749525,232.342475,459.82605,330.050025
354.872925,270.11985,241.10425,229.76985,232.349425,459.84605,330.141475
354.892675,270.130275,241.1202,229.779675,232.3546,460.2986,330.153175
354.92275,270.142225,241.15855,229.7919,232.3618,460.515625,330.172725
354.983725,270.151925,241.189925,229.799225,232.369025,460.776175,330.1822
355.025975,270.240275,241.2061,229.809325,232.3758,461.138475,330.198975
355.031875,270.25325,241.2236,229.81795,232.381425,461.52895,330.204025
355.071525,270.26545,241.307725,229.832025,232.386275,461.53645,330.2153
355.162425,270.278925,241.31805,229.8407,232.391425,462.27935,330.2805
355.2373,270.310525,241.336825,229.85145,232.39725,462.733775,330.295175
355.284375,270.321425,241.34395,229.86965,232.40265,463.837,330.351575
355.289425,270.328325,241.357025,229.879025,232.407975,463.843475,330.37505
355.308,270.336975,241.364825,229.890225,232.41385,464.18635,330.389425
355.3852,270.395675,241.370175,229.901525,232.4209,464.4034,330.4352
355.4153,270.414575,241.3766,229.91425,232.42975,464.801275,330.452025
355.419775,270.4448,241.3893,229.931975,232.44295,464.9233,330.4748
355.4458,270.4557,241.396875,229.943425,232.45895,464.933375,330.489
355.4813,270.485475,241.4019,229.955225,232.483725,464.943975,330.701675
355.48855,270.494575,241.409575,229.9653,232.52485,465.532475,330.736975
355.4992,270.51435,241.422575,229.975,232.553875,465.544875,330.7459
355.535725,270.549475,241.429025,229.9851,232.563175,465.684425,330.7696
355.54115,270.56195,241.43645,229.996125,232.577675,466.07405,330.789775
355.551525,270.63135,241.444075,230.00605,232.5891,466.123725,330.805775
355.5574,270.643675,241.452475,230.01725,232.606575,466.15195,330.83435
355.58385,270.669225,241.464975,230.035925,232.612475,466.167725,330.8622
355.628575,270.67705,241.480225,230.0714,232.6173,466.175725,330.9522
355.701525,270.68645,241.487575,230.083025,232.622175,466.65965,331.08155
355.782175,270.69655,241.500925,230.098575,232.626775,467.01965,331.106275
355.82165,270.75275,241.508675,230.129,232.633925,467.215025,331.1124
355.8511,270.765175,241.551875,230.153,232.63995,467.632575,331.12905
355.9248,270.774325,241.56085,230.171225,232.643575,467.66095,331.21
355.930125,270.873575,241.574625,230.19155,232.6482,468.5544,331.273125
355.935825,270.915375,241.58945,230.202875,232.65425,468.6383,331.45415
355.9965,270.928375,241.61005,230.217725,232.664875,468.9673,331.470075
356.0229,270.93835,241.638775,230.229475,232.670075,469.023525,331.5544
356.03495,270.98915,241.6454,230.242275,232.67575,469.264275,331.722875
356.05155,270.9985,241.655375,230.26515,232.68,469.31265,331.754325
356.057675,271.054075,241.666375,230.276475,232.692475,469.3282,331.7662
356.1728,271.06085,241.6912,230.29345,232.6999,469.748375,331.779575
356.2671,271.075525,241.697225,230.3147,232.70605,469.910725,331.864125
356.320125,271.101075,241.71845,230.325425,232.711725,470.03115,332.087925
356.34705,271.139875,241.7284,230.343975,232.718925,470.10565,332.17775
356.372375,271.15445,241.750225,230.356275,232.730125,470.314275,332.213425
356.382225,271.167825,241.75995,230.3683,232.738625,471.124425,332.2376
356.398325,271.247,241.78365,230.392925,232.7526,471.3876,332.32025
356.439325,271.262825,241.815225,230.413875,232.76885,472.1031,332.34275
356.522075,271.330325,241.82995,230.42635,232.784325,472.407925,332.399575
356.60835,271.36715,241.85115,230.460675,232.797125,472.799575,332.46005
356.650675,271.382025,241.863675,230.482325,232.809225,473.199625,332.6029
356.68085,271.39465,241.888725,230.49115,232.826225,473.8232,332.661475
356.689475,271.40875,241.9271,230.506775,232.867225,473.964775,332.7047
356.698475,271.4423,241.938475,230.5315,232.885625,474.160325,332.72175
356.760525,271.45775,241.963225,230.5461,232.9022,474.51085,332.72795
356.887475,271.547125,241.97265,230.563425,232.92065,474.5412,332.77765
356.894025,271.558325,241.990575,230.579775,232.93755,474.5669,332.818625
356.909,271.610625,242.02845,230.594025,232.952175,474.67945,332.838975
356.9149,271.633975,242.0447,230.607075,232.965925,474.783325,332.854475
356.93705,271.644475,242.058425,230.6175,232.978975,474.8267,332.919375
356.94325,271.665525,242.1158,230.633475,232.998225,475.5502,332.995275
356.951125,271.68915,242.131525,230.644925,233.011475,475.688475,333.011125
356.957675,271.727575,242.1564,230.656575,233.030475,475.92955,333.03865
356.9956,271.774575,242.1756,230.66965,233.06665,475.9455,333.076775
357.07175,271.784225,242.2484,230.6831,233.0903,476.21455,333.3052
357.1489,271.82055,242.26645,230.694625,233.1026,476.255,333.366175
357.1626,271.845475,242.2841,230.719025,233.114125,476.40375,333.3807
357.189475,271.853125,242.29585,230.738,233.126175,476.709975,333.559075
357.213575,271.8692,242.304525,230.74975,233.15615,476.815575,333.601325
357.261625,271.912425,242.313275,230.770825,233.170675,476.9188,333.62265
357.346875,271.9269,242.3196,230.784625,233.1922,476.985975,333.6591
357.373875,271.936775,242.32815,230.802425,233.2081,477.125225,333.68665
357.383025,271.9603,242.3329,230.841775,233.22725,477.22395,333.692525
357.492775,271.966525,242.339825,230.8589,233.25415,477.52405,333.70215
357.528525,271.974925,242.35155,230.891625,233.278475,477.60005,333.774975
357.5918,271.9826,242.361375,230.90985,233.30465,478.624775,333.77625
357.61295,272.00025,242.369425,230.932675,233.335075,478.639175,333.8577
357.625225,272.002425,242.3794,230.94795,233.370375,478.805425,333.9285
357.6613,272.031525,242.437675,230.9836,233.40205,478.9618,333.952575
357.7068,272.069575,242.451125,231.00995,233.43345,479.007725,333.97345
357.715225,272.0922,242.4651,231.02395,233.454475,479.78805,334.02175
357.74075,272.1065,242.485025,231.0472,233.4886,479.9336,334.155675
357.7692,272.108875,242.50325,231.065525,233.515875,479.96665,334.225625
357.77525,272.115925,242.52285,231.09775,233.548025,480.132875,334.302475
357.7986,272.132025,242.542175,231.126175,233.568625,480.68255,334.31545
357.80135,272.182475,242.558975,231.145775,233.59535,481.10165,334.339075
357.9104,272.21175,242.5716,231.164,233.631125,481.11355,334.3509
357.95445,272.22775,242.577525,231.185875,233.661825,481.149375,334.366375
358.020375,272.292075,242.590775,231.198125,233.685875,481.386675,334.377375
358.0263,272.3104,242.603925,231.21525,233.73985,481.4135,334.397575
358.06755,272.3227,242.625025,231.227625,233.85105,482.338975,334.455325
358.129575,272.3322,242.628125,231.2475,233.893675,482.385925,334.490225
358.1382,272.372325,242.65605,231.263275,233.915975,482.77805,334.62865
358.1479,272.477925,242.697325,231.289325,233.9238,482.8591,334.64395
358.156325,272.50905,242.714975,231.326075,233.93515,482.98765,334.65725
358.164275,272.52025,242.751625,231.3445,233.9428,483.321825,334.6689
358.17125,272.55375,242.772525,231.365525,233.949825,483.339775,334.6761
358.190075,272.5783,242.78955,231.3916,233.957325,483.82895,334.686525
358.19675,272.60915,242.808575,231.408375,233.9661,484.572075,334.756325
358.203275,272.64485,242.841375,231.436225,233.9732,484.613275,334.7939
358.2212,272.660075,242.8661,231.46545,233.981925,484.647175,335.160275
358.250125,272.6668,242.895075,231.48955,233.9901,484.804675,335.20985
358.31385,272.693425,242.9215,231.515225,233.998275,484.87055,335.2165
358.3636,272.70115,242.962675,231.528425,234.035475,484.883,335.228075
358.369975,272.74005,242.988375,231.538925,234.0509,484.985875,335.284075
