SPK_SPKC01a,SPK_SPKC02a,SPK_SPKC06b,SPK_SPKC13a,SPK_SPKC14a
229.854975,212.857525,223.263175,207.128075,210.945275
229.987025,212.9196,223.3397,207.1393,210.973225
230.007925,212.92745,223.505875,207.152775,211.02265
230.013925,212.999075,223.544175,207.166325,211.0342
230.059925,213.024425,223.5719,207.233225,211.093425
230.11095,213.0358,223.617,207.250175,211.133675
230.165025,213.045925,223.627425,207.27065,211.2172
230.266875,213.078125,223.7933,207.28805,211.255275
230.28085,213.0991,223.86325,207.320575,211.295225
230.353525,213.10935,224.03385,207.342725,211.368425
230.485,213.133375,224.082925,207.36115,211.45395
230.528775,213.162475,224.327325,207.386225,211.48725
230.55195,213.2086,224.37785,207.394375,211.530625
230.63505,213.31525,224.441075,207.4097,211.564825
230.73295,213.339725,224.6363,207.42895,211.603
230.79755,213.39635,224.6665,207.43755,211.62965
230.89315,213.45145,224.681725,207.4451,211.69855
231.053725,213.50765,224.758925,207.457875,211.723175
231.126925,213.524,224.81525,207.50575,211.7497
231.24635,213.550375,225.055225,207.52595,211.7855
231.30225,213.6383,225.105525,207.5443,211.811275
231.309075,213.67165,225.282025,207.587125,211.8399
231.3748,213.78755,225.393275,207.60125,211.8727
231.70605,213.86075,225.52105,207.610325,211.893925
231.72375,213.89355,225.618775,207.6267,211.928925
231.786075,213.903275,225.744475,207.634775,211.944725
231.885475,213.937575,225.8811,207.644875,211.988875
231.946275,213.997275,226.26425,207.6734,212.029625
231.98935,214.0886,226.41665,207.6963,212.05855
232.0514,214.140275,226.5765,207.7197,212.102175
232.10675,214.1668,226.64185,207.7503,212.1604
232.169625,214.181275,226.760575,207.77005,212.179675
232.445475,214.192375,226.846725,207.790425,212.2117
232.527925,214.21605,226.92845,207.8176,212.2511
232.65615,214.259525,227.045775,207.84725,212.2891
232.862725,214.289225,227.201025,207.851825,212.319575
232.886875,214.30505,227.211225,207.88315,212.33865
233.0883,214.323775,227.352575,207.926775,212.42485
