SPK_SPKC01a (excited),SPK_SPKC04a (inhibited),SPK_SPKC09b (excited),SPK_SPKC10b (excitation + inhibition),SPK_SPKC11a (inhibited),SPK_SPKC11b (excited),SPK_SPKC12a (excited),SPK_SPKC13a (excited),SPK_SPKC14a (excited),SPK_SPKC15a (NA),SPK_SPKC16a (excited)
106.0735,49.285075,150.392775,143.25905,196.5032,169.88895,121.331975,201.783575,,,
106.096475,49.295075,150.4202,143.27475,196.56845,169.905375,121.345325,201.8055,,,
106.12075,49.30795,150.43585,143.2925,196.611375,169.916225,121.3589,201.8262,,,
106.165575,49.321675,150.452575,143.326775,196.6885,169.9553,121.3845,201.8408,,,
106.1893,49.332925,150.466325,143.34595,196.7051,169.973975,121.40685,201.86215,,,
106.216,49.346925,150.48145,143.368125,196.8943,169.994125,121.424225,201.903625,,,
106.273225,49.359625,150.503425,143.407625,196.90845,170.024725,121.438675,201.924525,,,
106.294575,49.372375,150.520375,143.443675,196.929475,170.044775,121.451975,201.945325,,,
106.31495,49.384075,150.536075,143.481,196.95725,170.07575,121.461875,201.968525,,,
106.3359,49.39465,150.5515,143.5027,196.98395,170.098975,121.485175,201.993875,,,
106.35975,49.4054,150.575975,143.5415,197.023075,170.126775,121.500275,202.01555,,,
106.391425,49.41525,150.59515,143.568225,197.041425,170.1501,121.510675,202.03665,,,
106.442675,49.42935,150.628425,143.616075,197.0822,170.16565,121.524675,202.06185,,,
106.466575,49.440925,150.64455,143.637225,197.17345,170.226325,121.5405,202.0904,,,
106.490075,49.453,150.66475,143.6764,197.199825,170.2521,121.556075,202.109975,,,
106.5075,49.46745,150.69535,143.69885,197.24525,170.272475,121.5752,202.12745,,,
106.5423,49.4765,150.7122,143.713225,197.267975,170.29175,121.59355,202.187125,,,
106.561025,49.489625,150.730725,143.724225,197.270725,170.309725,121.6103,202.211275,,,
106.61645,49.5014,150.757975,143.740025,197.286,170.322825,121.630775,202.23965,,,
106.63705,49.5155,150.770325,143.765925,197.296875,170.354525,121.650225,202.2696,,,
106.6479,49.5284,150.7855,143.803825,197.31215,170.374875,121.662825,202.3137,,,
106.66935,49.5375,150.81075,143.836475,197.330225,170.404275,121.682,202.334275,,,
106.697325,49.55025,150.851175,143.89185,197.4322,170.41885,121.6978,202.3516,,,
106.72225,49.5633,150.877275,143.93465,197.628575,170.471375,121.719675,202.371125,,,
106.763475,49.5777,150.896575,144.0612,197.662975,170.5122,121.741275,202.3926,,,
106.78625,49.592,150.9565,144.09285,197.7661,170.5344,121.757925,202.40985,,,
106.807025,49.6122,151.00085,144.15965,197.786525,170.562475,121.7767,202.426625,,,
106.834425,49.625825,151.05665,144.240825,197.804775,170.58505,121.790375,202.4513,,,
106.857375,49.638125,151.10345,144.26655,197.857775,170.599875,121.806475,202.466275,,,
106.88395,49.65665,151.123,144.32965,197.902975,170.641625,121.820725,202.481725,,,
106.940975,49.6744,151.148075,144.374975,197.92875,170.67525,121.857575,202.528,,,
106.96755,49.683475,151.2252,144.39765,197.9565,170.73635,121.8849,202.543675,,,
106.98845,49.694425,151.274675,144.4795,197.998925,170.754725,121.88785,202.564625,,,
107.005525,49.708375,151.373975,144.6992,198.024075,170.76345,121.90095,202.5809,,,
107.044975,49.7239,151.4082,144.777125,198.066975,170.775225,121.9164,202.617275,,,
107.064925,49.738025,151.46735,145.099475,198.13535,170.793175,121.935525,202.645875,,,
107.085,49.74685,151.519125,145.15405,198.227275,170.805925,121.949475,202.683175,,,
107.11425,49.76285,151.569575,145.748425,198.28025,170.8184,121.963075,202.703175,,,
107.154425,49.77275,151.792825,145.788675,198.322925,170.834875,121.991175,202.731325,,,
107.16945,49.783525,151.867075,145.8504,198.348825,170.8475,122.002475,202.7555,,,
107.198175,49.798,151.940275,146.4299,198.394,170.86055,122.03035,202.7797,,,
107.236475,49.810575,152.076725,146.785775,198.4472,170.88295,122.041525,202.800125,,,
107.25355,49.8351,152.099275,146.9907,198.506725,170.909375,122.052975,202.821875,,,
107.282075,49.84575,152.12145,147.14605,198.53185,170.927525,122.08005,202.840625,,,
107.308625,49.8575,152.1467,147.217075,198.59605,170.959975,122.08925,202.862925,,,
107.337175,49.86695,152.186625,147.603775,198.6141,170.97375,122.12005,202.88125,,,
107.35795,49.875525,152.22555,147.717425,198.647025,170.99055,122.131,202.901075,,,
107.3837,49.88945,152.25945,148.422875,198.70105,171.023075,122.159375,202.9152,,,
107.411275,49.9017,152.27125,148.4535,198.839425,171.07425,122.17685,202.927425,,,
107.436,49.918675,152.286475,148.471725,198.989525,171.108875,122.194875,202.93425,,,
107.4695,49.928425,152.3121,148.5077,199.166725,171.129,122.212025,202.94545,,,
107.49765,49.941875,152.327325,148.571,199.402175,171.176825,122.225775,202.960375,,,
107.5256,49.9551,152.34665,148.58745,199.56225,171.2004,122.238875,202.98285,,,
107.5581,49.964725,152.37445,148.629475,199.5931,171.2166,122.2516,202.99955,,,
107.588125,49.975275,152.4014,148.66575,199.629125,171.246925,122.270575,203.016675,,,
107.609525,49.9842,152.43105,148.694875,199.6554,171.274075,122.29255,203.035775,,,
107.6456,49.9964,152.46345,148.724425,199.686225,171.289625,122.305025,203.07285,,,
107.6806,50.00705,152.4957,148.73825,199.712575,171.3067,122.32145,203.089425,,,
107.70075,50.0177,152.52345,148.77735,199.729275,171.3207,122.35125,203.107725,,,
107.728575,50.03395,152.539025,148.81925,199.73855,171.357125,122.37035,203.123225,,,
107.75575,50.04485,152.560875,148.8394,199.77855,171.387,122.381225,203.1451,,,
107.78635,50.055675,152.583225,148.863525,199.803325,171.41465,122.39685,203.16785,,,
107.8107,50.067975,152.603925,149.002875,199.82555,171.434525,122.418325,203.18535,,,
107.8425,50.0791,152.629575,149.087375,199.843875,171.470125,122.436775,203.20455,,,
107.879825,50.092875,152.64575,149.192575,199.87165,171.513575,122.457475,203.229925,,,
107.8995,50.102,152.678575,149.21605,199.913975,171.532325,122.475625,203.2643,,,
107.98395,50.113825,152.692675,149.2377,199.93915,171.54935,122.4902,203.2897,,,
108.00625,50.12485,152.714025,149.25215,200.01115,171.563975,122.5078,203.32645,,,
108.036975,50.13225,152.7287,149.3025,200.141275,171.60345,122.54775,203.34305,,,
108.091125,50.1445,152.7397,149.99735,200.257025,171.625375,122.576675,203.364975,,,
108.1196,50.1553,152.75065,150.156425,200.291275,171.648125,122.613075,203.386375,,,
108.15115,50.16525,152.774975,150.20305,200.314275,171.6655,122.63415,203.400475,,,
108.1658,50.175475,152.79775,150.239175,200.32975,171.67985,122.662875,203.416775,,,
108.184475,50.18585,152.81485,150.28685,200.37505,171.69065,122.6863,203.436475,,,
108.2297,50.20065,152.827425,150.330075,200.559,171.70395,122.702,203.45595,,,
108.251875,50.2246,152.83945,150.392725,200.648325,171.72755,122.716325,203.4723,,,
108.285475,50.23905,152.852225,150.420175,200.751625,171.75065,122.739775,203.485,,,
108.31755,50.2495,152.863625,150.435825,200.76975,171.7667,122.76235,203.498975,,,
108.346275,50.2602,152.870725,150.45255,200.788475,171.78825,122.7808,203.5173,,,
108.3738,50.273575,152.877325,150.4663,200.8078,171.8134,122.802425,203.519275,,,
108.443325,50.286525,152.8881,150.481425,200.8611,171.8529,122.8165,203.5408,,,
108.4669,50.3007,152.89905,150.49115,200.927425,171.90005,122.83395,203.581175,,,
108.501375,50.323025,152.91145,150.503375,201.0331,171.9264,122.84405,203.596375,,,
108.51925,50.33105,152.9253,150.52035,201.150225,171.94545,122.8545,203.615575,,,
108.5514,50.33565,152.943475,150.53605,201.253575,171.96045,122.8651,203.655375,,,
108.5698,50.3521,152.952925,150.55145,201.281375,171.9924,122.883125,203.670675,,,
108.593225,50.361975,152.962175,150.57595,201.32595,172.0335,122.90145,203.68575,,,
108.65,50.376775,152.9723,150.5951,201.33885,172.046825,122.9139,203.688725,,,
108.682925,50.389825,152.986225,150.6284,201.35465,172.074625,122.933025,203.7242,,,
108.712575,50.4016,152.9964,150.664725,201.357425,172.094225,122.95615,203.783075,,,
108.77555,50.41135,153.0136,150.6953,201.382675,172.116625,122.968525,203.802825,,,
108.8012,50.421625,153.036,150.71215,201.420275,172.15915,122.98255,203.820625,,,
108.8312,50.434525,153.0552,150.7307,201.466875,172.182975,122.994825,203.84585,,,
108.84645,50.444925,153.064275,150.75795,201.505975,172.197725,123.008075,203.86755,,,
108.8754,50.45405,153.08135,150.770275,201.713025,172.225125,123.020425,203.880575,,,
108.907525,50.486575,153.0985,150.785475,201.818475,172.24815,123.04595,203.89535,,,
108.9374,50.500025,153.1322,150.810725,201.891075,172.29385,123.064775,203.9339,,,
108.96035,50.5087,153.1472,150.85115,202.005275,172.31575,123.090325,203.956375,,,
108.98545,50.52545,153.16595,150.87725,202.029575,172.334825,123.105125,203.976,,,
109.003075,50.533925,153.176225,150.89655,202.048,172.3981,123.12325,203.990525,,,
109.05035,50.545325,153.1919,150.95645,202.095025,172.468375,123.1502,204.02605,,,
109.101375,50.558525,153.20275,151.056625,202.121125,172.49445,123.169375,204.043075,,,
109.12525,50.56665,153.213425,151.103425,202.14455,172.5286,123.229075,204.06515,,,
109.155225,50.5777,153.23215,151.122975,202.1696,172.551275,123.256075,204.077675,,,
109.183575,50.587225,153.261475,151.14805,202.256025,172.5721,123.270175,204.1318,,,
109.19625,50.60795,153.280825,151.225175,202.277225,172.5991,123.286375,204.1511,,,
109.2076,50.6196,153.2998,151.27465,202.3095,172.618925,123.300425,204.166175,,,
109.228675,50.63655,153.310025,151.37395,202.311825,172.63525,123.316175,204.191725,,,
109.25855,50.65385,153.322325,151.408175,202.34815,172.65995,123.32695,204.211425,,,
109.280825,50.66265,153.34565,151.467325,202.397125,172.70295,123.349375,204.229275,,,
109.307475,50.675575,153.363425,151.519075,202.481325,172.72485,123.39435,204.233625,,,
109.325525,50.6868,153.3781,151.56955,202.514625,172.756125,123.403775,204.243025,,,
109.357875,50.711725,153.399525,151.792775,202.55025,172.785125,123.428875,204.2603,,,
109.37385,50.723125,153.416,151.867025,202.59025,172.810675,123.446575,204.271675,,,
109.397825,50.7332,153.431075,151.940225,202.621325,172.833975,123.46295,204.286975,,,
109.415625,50.742875,153.457275,152.0767,202.644225,172.881625,123.4858,204.3168,,,
109.44445,50.754625,153.49295,152.09925,202.682325,172.899225,123.51735,204.318625,,,
109.472975,50.768825,153.606525,152.121425,202.701725,172.9207,123.54805,204.336325,,,
109.50575,50.7785,153.699625,152.14665,202.72585,172.9494,123.588875,204.3539,,,
109.519175,50.790325,153.7413,152.186575,202.744925,172.974625,123.605625,204.3699,,,
109.5604,50.802725,153.779125,152.2255,202.78195,173.022525,123.62535,204.38665,,,
109.58145,50.817375,153.8111,152.259425,202.80885,173.0428,123.63945,204.40465,,,
109.6328,50.83125,153.846325,152.28645,202.83255,173.074525,123.655575,204.4126,,,
109.654975,50.8416,153.884875,152.312075,202.864425,173.095575,123.6699,204.44505,,,
109.679175,50.856025,153.9086,152.3273,202.887125,173.1115,123.6998,204.4631,,,
109.70275,50.874125,153.937025,152.3466,202.92585,173.1271,123.726975,204.476725,,,
109.7362,50.884675,154.309525,152.374425,202.935825,173.1481,123.745475,204.497125,,,
109.765175,50.896725,154.352625,152.40135,202.962975,173.167525,123.756625,204.5192,,,
109.79415,50.90505,154.3909,152.431,202.974025,173.187425,123.773125,204.535125,,,
109.814975,50.9155,154.418125,152.463425,203.0619,173.2101,123.7895,204.550875,,,
109.850025,50.922925,154.479325,152.49565,203.1061,173.23395,123.81285,204.568175,,,
109.876225,50.94,154.498375,152.5234,203.1216,173.257775,123.831725,204.581075,,,
109.93305,50.9555,154.524375,152.56085,203.13975,173.2786,123.849775,204.620375,,,
109.958875,50.967325,154.540125,152.5832,203.1497,173.310025,123.86985,204.6771,,,
110.0026,50.9792,154.558725,152.6039,203.189725,173.337925,123.8874,204.697175,,,
110.035925,50.9913,154.582275,152.62955,203.20365,173.362875,123.9128,204.71495,,,
110.056725,51.00285,154.626675,152.645725,203.2113,173.415175,123.93365,204.729475,,,
110.079,51.015325,154.6731,152.67855,203.268075,173.4362,123.9528,204.746475,,,
110.108025,51.029225,154.691225,152.69265,203.301025,173.449125,123.966675,204.7599,,,
110.13235,51.039675,154.717025,152.713975,203.3185,173.4885,123.979875,204.781975,,,
110.154,51.05075,154.750375,152.728675,203.373475,173.50215,123.9973,204.799975,,,
110.193325,51.0578,154.775125,152.739675,203.382175,173.514525,124.013025,204.843425,,,
110.219,51.071275,154.84805,152.750625,203.4056,173.53005,124.032325,204.8862,,,
110.263425,51.081975,154.91765,152.774925,203.4116,173.555725,124.0521,204.900025,,,
110.321075,51.09045,154.98675,152.797725,203.427575,173.572625,124.07655,204.928425,,,
110.33855,51.105975,155.067725,152.814825,203.465525,173.60615,124.116375,204.9522,,,
110.36475,51.11705,155.10835,152.8522,203.50915,173.6213,124.13375,204.986375,,,
110.388025,51.125925,155.12615,152.8636,203.5267,173.63985,124.15495,205.0121,,,
110.410675,51.138975,155.17405,152.870675,203.54945,173.652625,124.1763,205.032725,,,
110.442525,51.148075,155.2143,152.8773,203.574175,173.663925,124.1913,205.0505,,,
110.47855,51.161025,155.24235,152.888075,203.597775,173.6796,124.209775,205.0705,,,
110.5153,51.171325,155.2643,152.899,203.611975,173.699075,124.221775,205.086925,,,
110.539025,51.1838,155.28245,152.911425,203.62535,173.720675,124.2378,205.105425,,,
110.56735,51.196375,155.307275,152.92525,203.66095,173.73665,124.2526,205.1259,,,
110.590425,51.213,155.345975,152.94345,203.67985,173.761075,124.270225,205.1469,,,
110.653575,51.22355,155.386625,152.952875,203.69335,173.796575,124.28035,205.162275,,,
110.6789,51.2358,155.40585,152.96215,203.713425,173.8451,124.298425,205.195225,,,
110.704075,51.24775,155.4402,152.97225,203.739625,173.889125,124.31715,205.216725,,,
110.730825,51.2664,155.5417,152.986175,203.7864,173.92135,124.333075,205.237925,,,
110.7743,51.2789,155.59895,152.996375,203.796725,173.956875,124.34235,205.29525,,,
110.800025,51.28945,155.669325,153.01355,203.8116,173.969825,124.3616,205.315975,,,
110.8654,51.302125,155.729325,153.03595,203.832975,174.068725,124.372425,205.33995,,,
110.887875,51.316325,155.776625,153.05515,203.84845,174.09175,124.38815,205.353925,,,
110.92055,51.329925,155.999975,153.06425,203.8706,174.118275,124.399025,205.374975,,,
110.950425,51.344725,156.077325,153.081325,203.888425,174.163425,124.41195,205.387825,,,
110.980475,51.357125,156.11155,153.098475,203.900575,174.177725,124.431625,205.4041,,,
111.006875,51.370025,156.133875,153.132175,203.9264,174.1958,124.44665,205.43165,,,
111.025075,51.383725,156.16895,153.147175,203.951275,174.22005,124.470925,205.449275,,,
111.048375,51.3951,156.18875,153.1659,203.965875,174.2341,124.499075,205.4752,,,
111.08215,51.4111,156.2523,153.176175,203.9785,174.2459,124.515875,205.4956,,,
111.09655,51.423175,156.278525,153.191875,203.991125,174.2629,124.545675,205.5109,,,
111.13,51.43155,156.303225,153.2027,203.9955,174.27905,124.57805,205.553475,,,
111.1581,51.447175,156.315175,153.2134,204.021425,174.2988,124.6069,205.574175,,,
111.1921,51.463575,156.332025,153.232125,204.02975,174.31485,124.63405,205.59615,,,
111.23225,51.47415,156.350675,153.261425,204.030825,174.3245,124.688275,205.613525,,,
111.2753,51.48485,156.374675,153.2808,204.0595,174.33845,124.707025,205.6811,,,
111.31105,51.495425,156.394775,153.299775,204.06555,174.358525,124.7271,205.7037,,,
111.3363,51.50655,156.41605,153.309975,204.075225,174.3974,124.72995,205.7397,,,
111.360625,51.517425,156.439575,153.322275,204.09055,174.42,124.7636,205.7557,,,
111.387375,51.531625,156.4936,153.345625,204.105225,174.441375,124.800575,205.767575,,,
111.419425,51.54225,156.575425,153.363375,204.11435,174.485475,124.829375,205.78425,,,
111.446475,51.549175,156.6481,153.37805,204.15315,174.499625,124.8513,205.80825,,,
111.464125,51.55995,156.67655,153.3995,204.168025,174.52065,124.884225,205.82475,,,
111.5236,51.572075,156.719075,153.415975,204.17735,174.55275,124.892075,205.84045,,,
111.5432,51.580625,156.734875,153.431025,204.202925,174.6248,124.90775,205.88435,,,
111.57455,51.5941,156.754,153.457225,204.216,174.644675,124.938325,205.928125,,,
111.602,51.6088,156.769075,153.492925,204.22525,174.665275,124.963575,205.955925,,,
111.631975,51.6206,156.7908,153.606475,204.249325,174.6909,124.983525,205.96745,,,
111.69115,51.634175,156.810225,153.6996,204.27295,174.7482,125.00445,205.989675,,,
111.713025,51.647325,156.840425,153.74125,204.373,174.76635,125.04785,206.0056,,,
111.735125,51.659575,156.865125,153.779075,204.38635,174.792975,125.091075,206.0278,,,
111.7595,51.679,156.894575,153.8463,204.439375,174.805325,125.11425,206.046225,,,
111.77675,51.68995,156.9144,153.884825,204.44535,174.822025,125.130025,206.07005,,,
111.801225,51.702775,156.929125,153.90855,204.5092,174.83825,125.137,206.103525,,,
111.8217,51.717625,156.953125,153.937,204.527475,174.86195,125.159525,206.1528,,,
111.8639,51.733725,156.970525,154.3095,204.53575,174.903025,125.1801,206.204725,,,
111.8931,51.756975,156.997925,154.3526,204.545275,174.949575,125.192275,206.252925,,,
111.9516,51.77635,157.01245,154.390875,204.57185,174.9768,125.2023,206.2914,,,
111.97845,51.78785,157.03015,154.418075,204.60775,175.0047,125.2845,206.310225,,,
112.004525,51.80175,157.049175,154.4793,204.643725,175.04535,125.315875,206.331575,,,
112.02415,51.811925,157.067625,154.498325,204.683275,175.0748,125.3567,206.34915,,,
112.054775,51.8214,157.085625,154.52435,204.723625,175.104575,125.386625,206.365825,,,
112.08135,51.831075,157.09595,154.5401,204.73815,175.13545,125.40615,206.390575,,,
112.106225,51.840875,157.107875,154.558675,204.74655,175.16225,125.4538,206.4111,,,
112.122875,51.8506,157.124325,154.58225,204.784975,175.22065,125.4917,206.4348,,,
112.13355,51.873125,157.135475,154.673075,204.807275,175.272425,125.512075,206.46975,,,
112.149425,51.89285,157.145075,154.716975,204.813375,175.3115,125.530075,206.49055,,,
112.192225,51.9067,157.15395,154.750325,204.8159,175.31885,125.5554,206.51135,,,
112.227575,51.91905,157.169025,154.7751,204.82525,175.3357,125.57255,206.52605,,,
112.2559,51.926325,157.18145,154.848,204.839025,175.368775,125.585975,206.543625,,,
