SPK_SPKC04a (NA),SPK_SPKC08a (excited),SPK_SPKC12a (inhibited)
,245.10835,139.0211
,245.135225,139.05965
,245.1435,139.09535
,245.1655,139.111225
,245.190575,139.1425
,245.19905,139.16395
,245.234175,139.18665
,245.262,139.200775
,245.298225,139.233725
,245.343425,139.243275
,245.352775,139.2905
,245.42335,139.320425
,245.565175,139.361025
,245.579,139.38405
,245.581075,139.4121
,245.60955,139.4356
,245.731275,139.477425
,245.776025,139.49035
,245.829825,139.502875
,245.874175,139.50415
,245.915,139.5379
,245.94445,139.5615
,245.975275,139.5761
,245.999225,139.614225
,246.0482,139.6847
,246.0664,139.703675
,246.082875,139.715775
,246.151275,139.744175
,246.185875,139.764775
,246.20585,139.781775
,246.23625,139.787775
,246.25885,139.811825
,246.274525,139.8329
,246.3104,139.84855
,246.332175,139.86495
,246.3515,139.897775
,246.375225,139.9066
,246.421725,139.93315
,246.46115,139.95455
,246.5008,140.001325
,246.5331,140.03785
,246.57165,140.0572
,246.61425,140.060425
,246.631525,140.0876
,246.637125,140.10545
,246.6462,140.1198
,246.678175,140.1536
,246.71235,140.16755
,246.74275,140.1918
,246.789575,140.21335
,246.821375,140.238425
,246.875975,140.250375
,246.912075,140.269175
,246.94485,140.2901
,246.9828,140.307075
,247.0019,140.34575
,247.035725,140.361825
,247.052225,140.3884
,247.06415,140.416075
,247.18165,140.429775
,247.215125,140.44335
,247.2411,140.472325
,247.275,140.4861
,247.305725,140.4958
,247.318125,140.5128
,247.3442,140.529325
,247.376625,140.5472
,247.4171,140.55735
,247.4248,140.5795
,247.45715,140.59425
,247.48375,140.6069
,247.506025,140.6115
,247.523825,140.630975
,247.550325,140.656675
,247.6201,140.6759
,247.743375,140.69505
,247.756075,140.719525
,247.762275,140.73595
,247.780275,140.756025
,247.862675,140.7705
,247.895275,140.80565
,247.961825,140.820925
,247.9819,140.8812
,247.99105,140.886775
,247.994675,140.922225
,247.997375,140.95275
,248.0058,140.975
,248.033625,141.0143
,248.035525,141.03855
,248.0749,141.069775
,248.09865,141.09865
,248.118325,141.1073
,248.12945,141.11915
,248.172325,141.128825
,248.241975,141.143775
,248.252475,141.162825
,248.2813,141.20145
,248.296325,141.2211
,248.3285,141.263775
,248.35485,141.2985
,248.37395,141.3056
,248.403875,141.3175
,248.4313,141.32725
,248.4753,141.34135
,248.5044,141.35035
,248.5201,141.36195
,248.54445,141.377
,248.640825,141.39755
,248.657625,141.42855
,248.688,141.44685
,248.725675,141.464675
,248.762125,141.48105
,248.796975,141.515675
,248.83415,141.55625
,248.8504,141.603025
,248.943875,141.622175
,248.96085,141.65685
,249.009925,141.6698
,249.024575,141.67825
,249.044275,141.68395
,249.0568,141.69615
,249.06925,141.7014
,249.09885,141.737475
,249.11095,141.748525
,249.134425,141.76625
,249.160225,141.7817
,249.174075,141.79975
,249.1992,141.80175
,249.231925,141.827325
,249.292125,141.829775
,249.332025,141.8441
,249.3426,141.855925
,249.3709,141.8709
,249.4009,141.88185
,249.4118,141.92305
,249.426075,141.9361
,249.43925,141.9757
,249.455675,142.017075
,249.5024,142.1198
,249.540475,142.1472
,249.570975,142.167
,249.590775,142.1703
,249.62225,142.1802
,249.627225,142.19835
,249.634125,142.210575
,249.64935,142.226375
,249.6741,142.233825
,249.689225,142.2415
,249.731025,142.2557
,249.73975,142.266525
,249.749325,142.275275
,249.7975,142.289675
,249.818375,142.301775
,249.8469,142.316725
,249.8561,142.329225
,249.882775,142.3457
,249.9056,142.369275
,249.91875,142.38005
,250.0115,142.395625
,250.0595,142.434325
,250.1119,142.458275
,250.12955,142.507525
,250.20575,142.523275
,250.22735,142.53225
,250.25015,142.537525
,250.26395,142.5464
,250.295925,142.562575
,250.322175,142.586125
,250.329325,142.599475
,250.335125,142.6182
,250.36505,142.628675
,250.392475,142.6455
,250.410025,142.65745
,250.425625,142.6693
,250.4442,142.68
,250.4751,142.70365
,250.490825,142.716875
,250.522975,142.7339
,250.5718,142.7395
,250.644975,142.7467
,250.661225,142.759125
,250.69485,142.766575
,250.729175,142.7782
,250.747075,142.789175
,250.79565,142.799425
,250.823625,142.808725
,250.838225,142.813575
,250.851825,142.817675
,250.906875,142.824075
,250.930575,142.83225
,250.952125,142.8391
,250.9937,142.845825
,251.0087,142.853775
,251.0294,142.861575
,251.05235,142.86955
,251.12815,142.876875
,251.198675,142.884275
,251.236625,142.9007
,251.2738,142.9131
,251.294525,142.91985
,251.309625,142.9308
,251.36885,142.9361
,251.393075,142.941
,251.426925,142.95485
,251.4625,142.96585
,251.519325,142.97445
,251.532825,142.979675
,251.572675,143.012325
,251.59195,143.029025
,251.603775,143.04555
,251.614575,143.059625
,251.655625,143.0655
,251.6813,143.074075
,251.724975,143.088125
,251.755,143.0979
,251.78155,143.1119
,251.8213,143.12165
,251.867975,143.158275
,251.882025,143.16615
,251.9132,143.191425
,251.947975,143.219175
,251.97055,143.22825
,251.98005,143.25165
,252.052875,143.268175
,252.112275,143.28375
,252.13485,143.292025
,252.147675,143.311625
,252.167125,143.3306
,252.193325,143.343425
,252.217125,143.352925
,252.24055,143.372775
,252.2701,143.3911
,252.3185,143.410275
,252.360075,143.434025
,252.411825,143.45095
,252.434025,143.466175
,252.461175,143.472675
,252.5034,143.484975
,252.512825,143.498725
,252.5149,143.511825
,252.5275,143.534475
,252.55235,143.545425
,252.5982,143.56485
,252.626275,143.598175
,252.66245,143.6469
,252.701675,143.704175
,252.7752,143.729725
,252.79135,143.7476
,252.819525,143.75995
,252.85105,143.7811
,252.884525,143.79555
,252.901675,143.814625
,252.9144,143.841825
,252.9757,143.8495
,253.0162,143.873375
,253.08345,143.8829
,253.118575,143.899025
,253.13475,143.913825
,253.173925,143.924525
,253.197425,143.9294
,253.23735,143.95425
,253.263925,143.9653
,253.304,143.97835
,253.32385,143.99405
,253.350575,144.006175
,253.35485,144.00785
,253.389325,144.0167
,253.396725,144.02105
,253.433375,144.027525
,253.474325,144.037875
,253.504575,144.0498
,253.521475,144.06125
,253.5388,144.070325
,253.563925,144.08245
,253.5915,144.09365
,253.663075,144.10665
,253.68255,144.1256
,253.7227,144.137875
,253.78425,144.15405
,253.8147,144.164875
,253.847525,144.18385
,253.868425,144.2045
,253.901675,144.2222
,253.93665,144.270575
,253.9693,144.283175
,253.987425,144.297675
,254.016275,144.31
,254.03685,144.321575
,254.0666,144.3258
,254.096625,144.33755
,254.1041,144.3504
,254.16935,144.358575
,254.185275,144.367925
,254.205075,144.38455
,254.256,144.396875
,254.35075,144.406325
,254.383675,144.421225
,254.436775,144.4422
,254.451975,144.454925
,254.47965,144.471875
,254.490325,144.48025
,254.534675,144.4917
,254.552725,144.502525
,254.603775,144.5189
,254.651725,144.5291
,254.761775,144.53595
,254.8145,144.553775
,254.84185,144.57055
,254.863725,144.580375
,254.877975,144.5992
,254.93885,144.608675
,254.96335,144.62175
,254.973275,144.633925
,255.000425,144.643425
,255.057875,144.65435
,255.0892,144.6625
,255.126575,144.685025
,255.1315,144.69375
,255.1596,144.701175
,255.25535,144.709425
,255.297675,144.7286
,255.3223,144.740325
,255.355275,144.742025
,255.37075,144.751525
,255.388775,144.76365
,255.4494,144.7731
,255.464025,144.794025
,255.505225,144.803775
,255.51835,144.81725
,255.57035,144.82815
,255.5978,144.8394
,255.6208,144.845875
,255.664975,144.870275
,255.720525,144.87775
,255.744825,144.895575
,255.769675,144.901175
,255.7954,144.9098
,255.819475,144.923425
,255.8552,144.93525
,255.8784,144.950875
,255.9064,144.958775
,255.916175,144.9767
,255.93325,144.989375
,255.9625,144.995525
,256.0001,145.00395
,256.046725,145.01075
,256.085675,145.020475
,256.103775,145.0308
,256.123,145.037675
,256.208225,145.04125
,256.234575,145.049375
,256.2723,145.0542
,256.286925,145.05945
,256.304825,145.0644
,256.315125,145.079725
,256.350125,145.0863
,256.374325,145.092925
,256.412225,145.097775
,256.4883,145.104125
,256.516075,145.11275
,256.563925,145.124025
,256.585425,145.128725
,256.666925,145.13945
,256.6857,145.14435
,256.6991,145.15095
,256.740225,145.157775
,256.7753,145.16775
,256.8207,145.1768
,256.86655,145.183025
,256.899375,145.194825
,257.00395,145.2047
,257.013425,145.209925
,257.0503,145.217575
,257.06975,145.2286
,257.089075,145.239575
,257.139775,145.2426
,257.1622,145.25325
,257.18505,145.26295
,257.193925,145.26915
,257.2265,145.2719
,257.26685,145.28355
,257.280325,145.29015
,257.293625,145.327725
,257.35695,145.331425
,257.38555,145.3438
,257.44225,145.3713
,257.47405,145.394
,257.4831,145.401925
,257.4888,145.41105
,257.497825,145.421625
,257.5657,145.433875
,257.567375,145.444725
,257.58885,145.4599
,257.633,145.4772
,257.64325,145.485275
,257.69295,145.4978
,257.73585,145.512
,257.755475,145.522575
,257.7968,145.537125
,257.815375,145.5635
,257.831225,145.577125
,257.90295,145.607875
,257.926625,145.63305
,257.981575,145.685575
,257.999625,145.755975
,258.035425,145.7698
,258.075775,145.7821
,258.119175,145.792475
,258.1523,145.803875
,258.193375,145.82935
,258.24385,145.861525
,258.277425,145.878325
,258.300775,145.89965
,258.318175,145.9247
,258.327825,145.931625
,258.3641,145.9876
,258.3863,146.00825
,258.39985,146.15505
,258.47265,146.161275
,258.50815,146.214275
,258.5558,146.2274
,258.576125,146.2657
,258.642175,146.2717
,258.66545,146.3002
,258.682775,146.330325
,258.69685,146.3574
,258.723975,146.389775
,258.7719,146.441525
,258.805875,146.471375
,258.8294,146.5014
,258.8436,146.516
,258.868825,146.60095
,258.9408,146.62425
,258.958675,146.6717
,259.01545,146.689175
,259.024825,146.712525
,259.07465,146.72825
,259.08515,146.74795
,259.104425,146.759725
,259.138075,146.775875
,259.192925,146.79
,259.250625,146.802925
,259.2976,146.81135
,259.33215,146.829175
,259.4036,146.879275
,259.434,146.926125
,259.45445,146.95695
,259.481,146.970425
,259.510225,147.0051
,259.55665,147.017475
,259.58635,147.032
,259.607425,147.04935
,259.64725,147.062925
,259.731925,147.07065
,259.744125,147.08635
,259.77005,147.1105
,259.7945,147.118725
,259.8509,147.134125
,259.886475,147.16115
,259.914375,147.17455
,259.94635,147.2055
,259.99995,147.22005
,260.011125,147.26885
,260.013325,147.33025
,260.05915,147.346275
,260.08505,147.35035
,260.14495,147.3588
,260.174175,147.3659
,260.185025,147.374625
,260.210325,147.391375
,260.2325,147.4075
,260.26735,147.444825
,260.3094,147.4631
,260.31065,147.4972
,260.338375,147.5145
,260.368725,147.542675
,260.3935,147.562775
,260.4362,147.602575
,260.489175,147.622575
,260.52495,147.631075
,260.54735,147.655775
,260.560875,147.6702
,260.59245,147.68675
,260.62195,147.7039
,260.6492,147.72415
,260.68635,147.739375
,260.727575,147.74645
,260.755325,147.770925
,260.81695,147.7982
,260.849475,147.825475
,260.869825,147.87845
,260.892525,147.9156
,260.9127,147.936975
,260.939975,147.976725
,260.972975,147.997525
,261.045125,148.01075
,261.069025,148.041725
,261.113825,148.075725
,261.153375,148.10595
,261.19535,148.13005
,261.2161,148.160875
,261.25725,148.17525
,261.286825,148.198125
,261.3081,148.2101
,261.345375,148.2264
,261.392425,148.23985
,261.418975,148.258625
,261.446925,148.273
,261.489025,148.2918
,261.511975,148.303875
,261.53325,148.31175
,261.55905,148.3202
,261.561,148.33135
,261.5996,148.340975
,261.639475,148.356775
,261.6683,148.3716
,261.680725,148.386925
,261.703275,148.413375
,261.717875,148.4336
,261.759975,148.45885
,261.8042,148.482925
,261.83635,148.48785
,261.874625,148.51795
,261.9117,148.54055
,261.938075,148.573025
,261.9913,148.58485
,262.0155,148.62835
,262.044825,148.68915
,262.066325,148.71245
,262.089225,148.7376
,262.14765,148.744375
,262.1888,148.767025
,262.22175,148.80215
,262.322025,148.80515
,262.357275,148.85475
,262.373225,148.8766
,262.410425,148.89335
,262.4556,148.929975
,262.479925,148.9427
,262.521675,148.956875
,262.546325,148.9653
,262.57935,148.9817
,262.60695,148.99125
,262.643725,149.007
,262.69145,149.022875
,262.745225,149.0348
,262.779,149.04975
,262.808175,149.0571
,262.8286,149.06475
,262.862175,149.073925
,262.900025,149.08895
,262.907325,149.100175
,262.931575,149.106175
,262.951375,149.11255
,263.0021,149.1231
,263.065475,149.131125
,263.0907,149.152925
,263.1092,149.16715
,263.126125,149.179325
,263.15535,149.18695
,263.1998,149.2023
,263.226425,149.2097
,263.24755,149.2143
,263.277625,149.226525
,263.32245,149.236
,263.357975,149.245425
,263.42315,149.25955
,263.424925,149.26485
,263.464175,149.276825
,263.482175,149.2862
,263.52445,149.299025
,263.565875,149.30535
,263.601625,149.311975
,263.645175,149.32715
,263.695025,149.3345
,263.73025,149.3398
,263.7447,149.347325
,263.784275,149.357525
,263.789425,149.3674
,263.8186,149.37395
,263.8497,149.382025
,263.902975,149.39095
,263.970475,149.396725
,264.025075,149.4071
,264.077975,149.411125
,264.122075,149.4198
,264.151225,149.43175
,264.17455,149.442275
,264.211675,149.452225
,264.256775,149.464125
,264.263825,149.4741
,264.294,149.48395
,264.331875,149.4878
,264.3705,149.50255
,264.4323,149.514625
,264.476525,149.5272
,264.5116,149.538725
,264.5417,149.5438
,264.571725,149.55805
,264.6016,149.55955
,264.6202,149.569025
,264.64285,149.578075
,264.6688,149.58855
,264.692375,149.59465
,264.717925,149.607175
,264.759825,149.625125
,264.779125,149.633275
,264.8239,149.6438
,264.8443,149.660875
,264.84635,149.66725
,264.86235,149.68145
,264.88725,149.69245
,264.9423,149.7268
,264.98285,149.73585
,264.989725,149.764475
,264.99185,149.771875
,265.018725,149.7986
,265.025725,149.807975
,265.0433,149.818125
,265.049825,149.8241
,265.074625,149.845425
,265.095575,149.8541
,265.118875,149.861725
,265.14855,149.87345
,265.1683,149.8854
,265.235875,149.8913
,265.25255,149.9063
,265.268875,149.912775
,265.278225,149.91735
,265.3193,149.931325
,265.355725,149.95155
,265.386375,149.963875
,265.44535,149.977625
,265.48235,149.9858
,265.5159,149.990575
,265.534675,149.99665
,265.54565,150.00245
,265.60205,150.020425
,265.6216,150.04215
,265.6437,150.054525
,265.6618,150.064175
,265.71135,150.071025
,265.7323,150.08545
,265.8774,150.09735
,265.902275,150.1062
,265.939525,150.120575
,265.97815,150.14165
,266.019325,150.162725
,266.040075,150.16785
,266.065275,150.18085
,266.077775,150.1942
,266.139125,150.210675
,266.186275,150.232475
,266.21415,150.243925
,266.2574,150.252325
,266.280875,150.279525
,266.302825,150.2859
,266.31225,150.298375
,266.33085,150.3051
,266.34015,150.318425
,266.369425,150.33435
,266.38275,150.349875
,266.398,150.3616
,266.41215,150.36745
,266.439825,150.38425
,266.47025,150.396325
,266.490075,150.416325
,266.5188,150.427225
,266.55505,150.433975
,266.571775,150.44815
,266.639125,150.45825
,266.647475,150.4664
,266.677825,150.4871
,266.6989,150.49895
,266.704175,150.5126
,266.759125,150.524625
,266.779425,150.540025
,266.797625,150.5455
,266.846475,150.572125
,266.854425,150.585
,266.903275,150.613475
,266.927775,150.624875
,266.94505,150.6437
,266.99735,150.6639
,267.03515,150.6776
,267.0511,150.690825
,267.121975,150.705975
,267.159325,150.711575
,267.191725,150.732075
,267.2355,150.747625
,267.25325,150.7636
,267.255175,150.777175
,267.287775,150.790575
,267.30115,150.80685
,267.3293,150.830775
,267.407175,150.84625
,267.432575,150.85965
,267.458325,150.875775
,267.47045,150.888225
,267.487575,150.89455
,267.49615,150.904125
,267.50285,150.918375
,267.524475,150.932275
,267.549725,150.947325
,267.581,150.966825
,267.607675,150.9817
,267.621575,150.9854
,267.6459,151.001475
,267.681025,151.01555
,267.747975,151.0332
,267.781725,151.040725
,267.7997,151.05085
,267.847075,151.062825
,267.877,151.078325
,267.912225,151.09245
,267.94145,151.10055
,267.9737,151.1162
,267.9874,151.1316
,268.039025,151.135925
,268.056725,151.14985
,268.080575,151.17665
,268.100725,151.192825
,268.1203,151.1979
,268.1466,151.20145
,268.162875,151.219825
,268.178675,151.2256
,268.1915,151.241475
,268.26345,151.25765
,268.264575,151.272925
,268.286075,151.2782
,268.315225,151.2946
,268.376,151.30115
,268.4028,151.317625
