SPK_SPKC03a (inhibited),SPK_SPKC10a (inhibited),SPK_SPKC10b (inhibited),SPK_SPKC11a (short inhibition),SPK_SPKC11c (NA),SPK_SPKC12a (NA),SPK_SPKC13a (NA),SPK_SPKC16a (NA)
138.897,245.98435,19.341025,86.8879,17.452325,72.14355,49.992625,242.9628
138.963025,246.03675,19.354,86.890275,17.4652,72.176325,50.0066,243.282475
139.0442,246.1298,19.3551,86.92935,17.474125,72.2224,50.041675,243.336125
139.218475,247.201325,19.365125,86.934825,17.477675,72.284325,50.06945,243.378475
139.287225,247.659925,19.379825,86.951825,17.482,72.339625,50.1163,243.43005
139.2922,248.299825,19.401325,87.052275,17.492475,72.37655,50.14035,243.505175
139.3854,248.416475,19.417825,87.14015,17.508075,72.502275,50.1679,243.536975
139.5683,249.50735,19.42755,87.292925,17.51485,72.54395,50.232,243.60195
139.57765,249.791175,19.43785,87.972525,17.54785,72.562675,50.2468,243.642775
139.5836,249.88285,19.449525,87.9884,17.5535,72.590475,50.269825,243.689125
139.591875,250.496925,19.4536,88.013575,17.556875,72.629025,50.29915,243.734475
139.61175,250.597725,19.45825,88.040875,17.562725,72.666575,50.309075,243.8019
139.67165,250.8156,19.4655,88.0875,17.578875,72.703125,50.34365,243.85755
139.79265,251.102725,19.478625,88.106275,17.604975,72.741275,50.36795,243.897275
139.987675,251.4327,19.499975,88.134525,17.613975,72.7679,50.40505,243.9533
140.062225,251.53125,19.534125,88.14985,17.626325,72.78965,50.4258,244.067425
140.3075,252.067975,19.542125,88.187325,17.6393,72.80815,50.46275,244.1276
140.4504,252.71015,19.54755,88.209675,17.6525,72.834675,50.4871,244.194425
140.4863,252.84785,19.560825,88.25265,17.655925,72.85615,50.535225,244.21065
140.745675,252.966,19.5791,88.28435,17.6646,72.8807,50.571575,244.235575
140.7796,253.039,19.59045,88.326075,17.68135,72.9158,50.5869,244.255225
140.80455,253.109675,19.595925,88.387975,17.69155,72.94595,50.605625,244.292625
140.81245,253.26745,19.598775,88.495425,17.7065,72.99285,50.63325,244.34775
140.852325,253.3736,19.612075,88.519325,17.72,73.030975,50.667525,244.42215
141.07265,253.554825,19.6221,88.54185,17.726775,73.072325,50.69685,244.550725
141.51105,253.99395,19.630975,88.576925,17.73395,73.13505,50.75225,244.711725
141.524175,254.223925,19.632625,88.5953,17.741825,73.207825,50.77645,244.754025
141.537325,254.614225,19.64,88.685375,17.754425,73.2337,50.785975,244.817675
141.547125,254.79655,19.662,88.771875,17.7894,73.266775,50.823525,244.870825
141.554475,254.8275,19.66965,88.897125,17.8042,73.29605,50.856525,244.952275
141.559475,254.88075,19.67775,88.9596,17.809875,73.3622,50.8973,245.0729
141.622675,254.940925,19.689925,89.056075,17.8193,73.39525,50.930725,253.234925
141.630475,255.50415,19.700875,89.152825,17.8238,73.44715,50.96315,259.75255
141.64845,255.760475,19.7076,89.270575,17.8481,73.502275,51.007925,260.2207
141.6554,255.83615,19.719425,89.318075,17.856925,73.563725,51.03915,266.73465
141.66445,255.89475,19.733175,89.418725,17.869325,73.600375,51.0702,274.0434
141.70805,255.926975,19.750325,89.548425,17.874625,73.65305,51.0861,278.070925
141.711975,256.8375,19.75985,89.5876,17.88215,73.673025,51.102275,281.364
141.774175,256.89645,19.77225,89.593775,17.90015,73.742975,51.147725,291.6157
141.8065,256.911675,19.7787,89.896275,17.905025,73.76075,51.16835,291.74355
142.008225,257.007075,19.779725,89.983175,17.916,73.78635,51.19645,291.75495
142.051225,257.15855,19.789125,90.1633,17.925775,73.8131,51.217525,291.76705
142.0795,257.177175,19.7944,90.67515,17.935175,73.838925,51.265725,291.768725
142.103825,257.24915,19.82005,90.686975,17.9497,73.86565,51.2959,291.770675
142.115725,257.5593,19.824925,90.808025,17.9627,73.884075,51.323075,291.77455
142.12815,257.634525,19.8408,90.885475,17.982675,73.90305,51.353775,291.7771
142.161175,257.97375,19.84595,90.90815,17.986525,73.92165,51.379025,291.778825
142.171075,258.21625,19.8537,90.941325,17.99645,73.928175,51.4214,291.781675
142.17305,258.220075,19.857275,91.00955,17.99985,73.948625,51.448875,291.784875
142.4051,259.308075,19.8611,91.39235,18.01105,73.95755,51.51755,291.789225
142.468775,259.374675,19.86565,91.626275,18.01845,73.966825,51.584825,291.7988
142.967925,259.463525,19.8708,91.67065,18.022875,73.99385,51.6265,291.803425
142.997725,259.985875,19.87355,91.698375,18.02995,74.00865,51.668,291.806325
143.002925,260.3567,19.880225,91.72565,18.036075,74.051225,51.68315,291.815475
143.124725,260.645525,19.883875,91.757275,18.043325,74.073475,51.6966,291.82375
143.240325,260.689875,19.88895,91.9088,18.049075,74.098875,51.72265,291.8271
143.3845,260.709325,19.895725,92.02875,18.054625,74.1196,51.737625,291.833675
143.4016,260.81365,19.899675,92.085275,18.06225,74.130325,51.7432,291.85145
143.4665,260.98025,19.9203,92.1925,18.066075,74.1421,51.766325,291.864875
143.6393,261.6773,19.930475,92.259775,18.088475,74.1492,51.8033,291.869225
144.0645,261.950275,19.945,92.29755,18.10055,74.166575,51.835525,291.873575
144.107275,262.005125,19.949175,92.3452,18.107825,74.18405,51.8598,291.878725
144.302825,262.730075,19.9566,92.577575,18.1225,74.199625,51.8925,291.885875
144.350725,263.0393,19.96005,92.64215,18.130325,74.2055,51.951825,291.8926
144.382075,263.13595,19.966225,92.708425,18.1431,74.222125,51.988,291.89485
144.4079,263.2671,19.9734,92.7908,18.151225,74.2383,52.027925,291.90765
144.4244,263.529275,19.991325,92.832525,18.16045,74.260875,52.050775,291.91865
144.4383,263.5974,20.00865,92.8926,18.1972,74.2859,52.11415,291.928325
144.44045,263.6085,20.01795,92.94925,18.2134,74.295375,52.150125,291.9419
144.641,264.446275,20.027975,93.0134,18.2335,74.315825,52.1858,291.959325
145.0875,264.5196,20.04655,93.088125,18.2385,74.331025,52.230425,291.9614
145.12735,264.58685,20.057325,93.225925,18.260725,74.346,52.28575,291.9662
145.1416,264.771975,20.079275,93.2903,18.26905,74.3647,52.32505,291.96825
145.293475,265.161275,20.11755,93.317,18.27625,74.376225,52.347975,291.974475
145.2957,265.23355,20.1224,93.381375,18.2844,74.39615,52.37335,291.97655
145.3271,265.51345,20.1359,93.422625,18.300275,74.41575,52.40535,291.979
145.406075,265.710325,20.1679,93.462375,18.318975,74.4554,52.433375,291.9811
145.692775,266.087,20.174775,93.48735,18.331675,74.47925,52.459275,291.983525
145.7571,266.274175,20.190375,93.538,18.3456,74.52635,52.47515,291.98695
145.8017,266.45235,20.214475,93.59165,18.358075,74.549,52.5262,292.001375
146.112675,266.542775,20.21775,93.616025,18.381375,74.577675,52.5839,292.009125
146.290725,266.595,20.24405,93.640875,18.3909,74.594175,52.638425,292.016525
146.317025,266.86675,20.2523,93.6864,18.40395,74.640425,52.7179,292.0647
146.707075,267.114325,20.25645,93.773425,18.414275,74.678575,52.770775,292.075025
146.813875,267.167675,20.262975,93.8125,18.437,74.7003,52.800325,292.0783
146.8394,267.257725,20.26725,93.873225,18.445175,74.719625,52.83895,292.080675
146.913425,267.2902,20.2748,93.972825,18.4525,74.733325,52.86375,292.086175
146.9215,267.433425,20.28395,94.040225,18.4578,74.758125,52.8889,292.08925
147.359375,267.856475,20.294025,94.072725,18.4642,74.771675,52.8993,292.091725
147.417,267.902175,20.297925,94.0899,18.4758,74.7916,52.92435,292.0972
147.4591,268.324675,20.34565,94.1165,18.4926,74.8017,52.942125,292.1027
147.70435,268.40045,20.357,94.22795,18.510075,74.845725,52.975675,292.118875
147.756875,268.53535,20.365775,94.26205,18.5141,74.860525,52.999125,292.188575
147.893075,268.59695,20.367,94.3241,18.5196,74.893675,53.053675,292.1912
147.9157,268.7429,20.37805,94.4665,18.5354,74.937975,53.089925,292.193625
147.97635,269.69305,20.39065,94.4891,18.54065,74.951975,53.133275,292.1954
148.145525,269.69695,20.39845,94.52385,18.54935,74.990475,53.160275,292.198325
148.1863,270.12265,20.419075,94.54635,18.559625,75.010975,53.194225,292.201125
148.248925,270.2451,20.4559,94.583375,18.581475,75.02825,53.222925,292.3024
148.31835,270.6287,20.467675,94.65075,18.5859,75.075475,53.237525,292.30615
148.4019,270.64105,20.481425,94.6961,18.595025,75.08985,53.2759,292.31325
148.5261,271.04995,20.498175,94.82035,18.60135,75.10925,53.31285,292.317625
148.529875,271.104475,20.511775,94.8909,18.6085,75.132575,53.346075,292.55755
148.577675,271.1142,20.541925,94.957775,18.616375,75.152375,53.41705,292.985475
148.6263,271.90025,20.54885,94.977675,18.6367,75.17245,53.44495,293.044825
148.628825,272.000775,20.5644,95.06085,18.656075,75.2031,53.467175,293.066325
149.5606,272.59125,20.574725,95.085225,18.666475,75.234675,53.482275,293.0862
149.648325,272.64165,20.583475,95.139625,18.67435,75.2577,53.5013,293.4041
149.6617,273.37085,20.61105,95.22325,18.6869,75.273,53.538375,293.705725
150.02215,273.42795,20.61755,95.241975,18.70845,75.29565,53.56405,293.80425
150.110675,273.81915,20.6224,95.32725,18.714475,75.3161,53.616225,294.275975
150.114425,273.9127,20.623525,95.3811,18.72675,75.333375,53.692075,294.392825
150.136925,273.9415,20.635525,95.4812,18.76575,75.36185,53.723675,294.4635
150.145425,273.97665,20.63745,95.53765,18.778775,75.41305,53.85225,294.5076
150.31375,273.9836,20.64525,95.603275,18.800875,75.4302,53.875625,294.57115
150.3212,274.0297,20.659325,95.663925,18.825775,75.4636,53.953325,294.60345
150.329775,274.142125,20.677025,95.7024,18.838975,75.480975,53.988,294.629175
150.349575,274.20125,20.703675,95.75525,18.85675,75.50745,54.03005,294.673375
150.471625,274.258525,20.726,95.79155,18.865625,75.5249,54.138975,294.7513
150.536675,274.71935,20.746175,95.82265,18.877825,75.538325,54.232025,294.9471
150.540775,274.8654,20.75535,95.884925,18.88765,75.55455,54.282675,294.972725
150.560125,275.05705,20.781975,95.990175,18.9003,75.571675,54.321825,295.00595
150.591675,275.787125,20.860425,96.12655,18.91825,75.5883,54.366675,295.075975
150.596225,275.83195,20.87465,96.202825,18.9229,75.626,54.4163,295.107725
150.658325,275.905525,20.884125,96.241825,18.928475,75.645525,54.471025,295.1389
150.923825,275.943325,20.89375,96.293775,18.937875,75.6575,54.4943,295.209725
150.9322,276.364275,20.90675,96.349525,18.94625,75.686625,54.519575,295.234425
151.030575,276.45425,20.9114,96.409675,18.95725,75.7163,54.53005,295.328825
151.0532,276.4772,20.925625,96.492475,18.97605,75.740175,54.552975,295.352125
151.059575,276.67645,20.944075,96.5453,18.98585,75.7698,54.5937,295.377475
151.2745,276.9788,20.962325,96.64935,18.995425,75.787775,54.619125,295.3975
151.429625,277.1054,20.9765,96.666325,19.005125,75.8015,54.64395,295.432325
151.491725,277.14155,20.984275,96.6998,19.029975,75.829075,54.659575,295.4667
151.5322,277.24965,20.998275,96.702725,19.036925,75.870325,54.747,295.567225
151.534175,278.18035,21.019525,96.774825,19.041875,75.884325,54.8865,295.609775
151.560975,278.362975,21.0459,96.825125,19.053,75.907,54.912675,295.634
151.655975,278.40065,21.061075,96.89945,19.06585,75.9463,54.924975,295.65905
151.659575,278.449225,21.0725,96.9305,19.096975,75.978275,54.9425,295.7057
151.71185,278.6382,21.085075,96.98155,19.1116,75.998025,54.971875,295.731975
152.145325,279.121575,21.09345,97.0205,19.12805,76.02515,55.00825,295.7742
152.1631,279.16255,21.10575,97.06495,19.143025,76.054775,55.04465,295.79045
152.1863,279.22255,21.10925,97.096125,19.156475,76.089725,55.080725,295.82885
152.208,279.78945,21.1192,97.099,19.166525,76.13365,55.145075,295.847775
152.21795,280.102375,21.1242,97.1906,19.175375,76.16135,55.1871,295.8686
152.26915,280.183825,21.128825,97.1961,19.191925,76.2031,55.203875,295.88745
152.286425,280.230025,21.136225,97.216075,19.20225,76.244525,55.28305,295.90195
152.312025,280.3685,21.143425,97.304825,19.218325,76.283125,55.378325,295.922575
152.3244,280.457875,21.147425,97.338625,19.22525,76.3315,55.395825,295.94005
152.418225,280.746225,21.1519,97.407875,19.233325,76.352775,55.41675,295.964475
152.698175,280.8572,21.159475,97.472,19.244175,76.369925,55.511675,295.988675
152.709475,280.873925,21.2068,97.55425,19.2522,76.404325,55.536375,296.006925
152.733175,280.93425,21.2256,97.578125,19.2626,76.431125,55.577475,296.0345
152.780025,281.0115,21.23305,97.634225,19.27545,76.5126,55.617925,296.073175
152.826125,281.148825,21.23595,97.6813,19.2853,76.6254,55.670875,296.106125
152.85065,281.681475,21.2432,97.712675,19.2941,76.666275,55.72305,296.1269
152.950375,281.767175,21.27145,97.75865,19.297325,76.7201,55.774875,296.142125
153.066925,281.7994,21.288475,97.7635,19.308125,76.7569,55.8351,296.1607
153.134525,281.85445,21.30915,97.788525,19.32935,76.7685,55.8604,296.1812
153.140125,282.6117,21.321925,97.8159,19.341025,76.79775,55.891525,296.1982
153.172725,282.678025,21.3312,97.8477,19.3551,76.8071,55.90965,296.217225
153.187375,282.86885,21.344875,97.877025,19.365125,76.849225,55.9877,296.233975
153.190325,282.932625,21.3564,97.984775,19.379825,76.9454,56.0675,296.2655
153.196075,282.986675,21.37815,98.0192,19.3932,76.990725,56.11875,296.280825
153.27215,283.141625,21.397775,98.0485,19.401325,77.071675,56.163825,296.286925
153.28135,283.309825,21.41135,98.09,19.417825,77.12055,56.2405,296.300775
153.757575,283.655025,21.43625,98.111025,19.4276,77.2261,56.29555,296.308625
153.815125,283.774775,21.4504,98.1589,19.437875,77.25275,56.33135,296.32055
153.8652,283.968875,21.46605,98.203525,19.44955,77.2961,56.377175,296.335075
154.20105,284.033075,21.4832,98.24925,19.458275,77.52355,56.438275,296.352375
154.22275,284.42065,21.494225,98.296025,19.465475,77.569775,56.467625,296.367525
154.224575,284.80715,21.503025,98.3283,19.471875,77.6047,56.540075,296.381375
154.380125,284.814075,21.514825,98.3397,19.478625,77.61905,56.5682,296.394325
154.5372,284.86665,21.521125,98.395725,19.491025,77.660375,56.5869,296.4093
154.599425,284.900075,21.532375,98.416575,19.5,77.672675,56.60625,296.4292
154.602075,284.93865,21.5405,98.457225,19.508375,77.7064,56.651675,296.447375
154.625875,285.03465,21.548425,98.524325,19.5165,77.72335,56.689675,296.49555
154.64065,285.205225,21.564275,98.5602,19.52465,77.78165,56.710525,296.512925
154.6573,285.97255,21.575375,98.597075,19.52885,77.813125,56.763225,296.5321
154.983975,286.141575,21.579,98.63025,19.53415,77.85135,56.89105,296.54675
155.010725,286.444,21.591175,98.7803,19.554275,77.908775,56.996825,296.5725
155.0422,286.841175,21.600975,98.814,19.560825,77.935375,57.04635,296.587025
155.044325,287.352775,21.65845,98.840275,19.57075,77.96905,57.0603,296.599525
155.09335,287.881375,21.6742,98.84545,19.5721,78.0167,57.09385,296.64495
155.119025,288.075475,21.684925,98.883425,19.5791,78.06005,57.13305,296.65545
155.205675,288.53385,21.701425,98.923275,19.59045,78.11005,57.174275,296.6681
155.2976,289.222,21.71355,98.94645,19.59595,78.151275,57.204175,296.684825
155.329025,289.290425,21.7295,99.0114,19.61205,78.205475,57.23075,296.699225
155.3372,289.392775,21.742875,99.035125,19.622125,78.2448,57.270475,296.721
155.39805,289.416275,21.757,99.058025,19.630975,78.287425,57.3233,296.7495
155.64435,289.843,21.770175,99.06945,19.64975,78.320175,57.3458,296.762425
155.65615,290.292675,21.78345,99.119075,19.689925,78.35955,57.399,296.7762
155.82565,290.8733,21.7891,99.16275,19.700875,78.422225,57.447075,296.793225
155.86585,291.03135,21.79715,99.204525,19.71945,78.4566,57.5102,296.82405
155.881475,291.597975,21.821,99.2682,19.733175,78.480325,57.567475,296.83545
155.92525,291.66745,21.833725,99.31955,19.741425,78.49645,57.60135,296.84975
155.941725,291.6864,21.842275,99.360525,19.750325,78.50555,57.643075,296.865725
156.199225,291.698275,21.8528,99.412425,19.759825,78.5471,57.683375,296.90285
156.27735,291.98965,21.865625,99.462925,19.772275,78.6222,57.724875,296.9152
156.30145,292.003225,21.8684,99.467775,19.7787,78.6855,57.756625,296.93155
156.5898,292.208225,21.87495,99.591325,19.789125,78.838275,57.8488,296.963275
156.6233,292.315725,21.87935,99.638325,19.7944,78.888975,57.882425,296.97365
156.6439,292.375525,21.89,99.6849,19.820075,78.9088,57.948475,296.9954
156.735775,292.421675,21.9213,99.712675,19.8408,78.94475,57.966925,297.00735
156.776325,292.65635,21.9388,99.8815,19.84595,78.99245,58.00455,297.01795
156.80865,292.693975,21.9538,99.9103,19.853725,79.074125,58.028125,297.028075
156.9373,292.791325,21.9615,99.9969,19.8611,79.116825,58.055675,297.040175
156.955375,292.841275,21.980475,100.034675,19.865675,79.14655,58.072925,297.052
156.9678,293.023175,21.983275,100.075,19.870825,79.177575,58.0926,297.061725
157.0306,293.0939,21.991075,100.11795,19.880225,79.284325,58.162225,297.069675
157.13175,293.125125,22.0038,100.1558,19.884275,79.349725,58.16975,297.075825
157.155875,293.162575,22.0121,100.223675,19.888925,79.43965,58.2164,297.085575
157.172775,293.16745,22.048725,100.24215,19.895725,79.565875,58.25005,297.08935
157.23935,293.264325,22.052625,100.2874,19.91065,79.71335,58.287275,297.09715
157.317125,293.303675,22.0623,100.333975,19.920325,79.7262,58.30865,297.10165
157.338225,293.306,22.0711,100.35905,19.9239,79.7345,58.337525,297.107525
157.5007,293.329825,22.097325,100.419325,19.9305,79.739525,58.38055,297.1142
157.51295,293.33875,22.1073,100.452025,19.945025,79.763175,58.4083,297.122125
157.537525,293.35855,22.126225,100.511125,19.949225,79.7781,58.438225,297.128825
157.54985,293.407,22.160625,100.538375,19.9527,79.785525,58.478275,297.13625
157.6089,293.41585,22.1761,100.55705,19.96005,79.8196,58.515,297.14275
157.661075,293.430625,22.20945,100.577525,19.9734,79.96355,58.540175,297.146775
157.8377,293.43715,22.2342,100.638025,19.991325,79.98775,58.553275,297.15515
158.09515,293.459275,22.261025,100.737525,20.01795,80.007925,58.6007,297.163625
158.15055,293.4708,22.278075,100.784775,20.028,80.0441,58.671425,297.173225
158.1525,293.4823,22.29255,100.85145,20.04655,80.076875,58.7171,297.17985
158.180075,293.5482,22.30905,100.90115,20.05735,80.1275,58.7635,297.18485
158.188475,293.560125,22.315875,100.9345,20.0793,80.21095,58.802725,297.202
158.44225,293.626375,22.33505,100.986425,20.10335,80.24705,58.915275,297.207
158.46945,293.660175,22.346825,101.016,20.1224,80.278175,58.950725,297.216975
158.549275,293.67265,22.361475,101.053675,20.146075,80.3138,58.98225,297.22495
158.55375,293.69155,22.38855,101.0806,20.1679,80.330125,59.0095,297.2325
