SPK_SPKC02a,SPK_SPKC02b,SPK_SPKC06a,SPK_SPKC08a,SPK_SPKC10a
,,245.552225,,274.01155
,,245.560975,,274.049825
,,245.57205,,274.05865
,,245.590875,,274.115925
,,245.6113,,274.125175
,,245.6391,,274.139375
,,245.656825,,274.181625
,,245.682575,,274.254725
,,245.7129,,274.3119
,,245.735775,,274.323825
,,245.74895,,274.331375
,,245.763775,,274.3354
,,245.781375,,274.340925
,,245.803,,274.34495
,,245.8318,,274.354175
,,245.848675,,274.375675
,,245.8847,,274.3921
,,245.91455,,274.398425
,,245.968,,274.4389
,,246.006975,,274.474225
,,246.01995,,274.486875
,,246.02845,,274.505025
,,246.0411,,274.5202
,,246.04765,,274.53095
,,246.058725,,274.550075
,,246.072225,,274.566225
,,246.086225,,274.5892
,,246.101775,,274.65575
,,246.119125,,274.678175
,,246.131675,,274.72165
,,246.182825,,274.73255
,,246.203075,,274.739075
,,246.22885,,274.744
,,246.256875,,274.754825
,,246.286075,,274.759375
,,246.3077,,274.778375
,,246.318875,,274.796675
,,246.33865,,274.8081
,,246.3558,,274.816575
,,246.362875,,274.84495
,,246.3726,,274.863475
,,246.38075,,274.884325
,,246.38765,,274.939225
,,246.395825,,274.977225
,,246.405775,,275.011475
,,246.421825,,275.0366
,,246.436175,,275.05015
,,246.4543,,275.069625
,,246.4807,,275.07835
,,246.49925,,275.093075
,,246.51365,,275.107075
,,246.539875,,275.11155
,,246.5849,,275.115875
,,246.597025,,275.12125
,,246.61445,,275.1279
,,246.65485,,275.1936
,,246.672425,,275.2204
,,246.689025,,275.252
,,246.712275,,275.288875
,,246.745125,,275.3613
,,246.76595,,275.4137
,,246.775225,,275.434175
,,246.792275,,275.456875
,,246.81265,,275.47055
,,246.8381,,275.486375
,,246.853225,,275.49075
,,246.887125,,275.5076
,,246.9021,,275.521125
,,246.922575,,275.56985
,,246.939075,,275.587175
,,246.967025,,275.5988
,,246.98205,,275.608775
,,247.0017,,275.631475
,,247.023525,,275.646625
,,247.049125,,275.672775
,,247.06335,,275.6802
,,247.077025,,275.724125
,,247.102275,,275.73965
,,247.128525,,275.78215
,,247.155325,,275.796975
,,247.189175,,275.81985
,,247.19885,,275.83015
,,247.2116,,275.84185
,,247.2272,,275.954275
,,247.2546,,275.977225
,,247.273375,,276.015575
,,247.290025,,276.0313
,,247.29775,,276.04325
,,247.311225,,276.063225
,,247.3154,,276.07535
,,247.321425,,276.0864
,,247.328075,,276.09745
,,247.333575,,276.1164
,,247.340525,,276.1262
,,247.3523,,276.1603
,,247.359225,,276.190975
,,247.372975,,276.205675
,,247.391675,,276.253575
,,247.404425,,276.2724
,,247.422375,,276.298125
,,247.43965,,276.3118
,,247.475025,,276.3199
,,247.49615,,276.35345
,,247.5254,,276.3582
,,247.55545,,276.3731
,,247.56555,,276.414
,,247.5843,,276.4236
,,247.615225,,276.45005
,,247.6412,,276.533125
,,247.65965,,276.5717
,,247.66565,,276.592475
,,247.671825,,276.614925
,,247.683675,,276.7161
,,247.6904,,276.7412
,,247.715825,,276.89395
,,247.7237,,276.90815
,,247.74535,,276.96455
,,247.777075,,276.9911
,,247.798225,,277.0032
,,247.8156,,277.008275
,,247.8433,,277.02805
,,247.868525,,277.032
,,247.91975,,277.072225
,,247.9319,,277.120325
,,247.972325,,277.157125
,,247.994075,,277.27755
,,248.025175,,277.2957
,,248.058425,,277.3379
,,248.071,,277.347075
,,248.08455,,277.4332
,,248.118925,,277.520575
,,248.154075,,277.5759
,,248.173775,,277.589975
,,248.182675,,277.63305
,,248.19225,,277.646125
,,248.202325,,277.664025
,,248.216075,,277.672625
,,248.224525,,277.68045
,,248.234675,,277.68625
,,248.23915,,277.7036
,,248.249675,,277.712925
,,248.25855,,277.72175
,,248.2664,,277.735425
,,248.28595,,277.752425
,,248.29285,,277.766475
,,248.306225,,277.7894
,,248.31845,,277.80785
,,248.337175,,277.857875
,,248.361125,,277.9147
,,248.377025,,277.946025
,,248.4097,,278.023125
,,248.4215,,278.037875
,,248.430475,,278.0445
,,248.44035,,278.051225
,,248.4515,,278.0553
,,248.46325,,278.067375
,,248.4954,,278.0921
,,248.518625,,278.100075
,,248.54055,,278.10785
,,248.5682,,278.124775
,,248.58,,278.1378
,,248.602425,,278.141375
,,248.6243,,278.149025
,,248.64905,,278.161425
,,248.671075,,278.189725
,,248.689225,,278.196775
,,248.714925,,278.226725
,,248.7311,,278.256975
,,248.749525,,278.300175
,,248.757,,278.381675
,,248.768475,,278.42245
,,248.774375,,278.4534
,,248.798175,,278.49425
,,248.807075,,278.5111
,,248.826725,,278.54125
,,248.85005,,278.572325
,,248.856025,,278.580275
,,248.871025,,278.614575
,,248.880125,,278.657125
,,248.894625,,278.68525
,,248.916975,,278.71495
,,248.940125,,278.72345
,,248.994025,,278.74785
,,249.027775,,278.76735
,,249.061925,,278.7922
,,249.0886,,278.837125
,,249.10265,,278.86905
,,249.133275,,278.8816
,,249.149025,,278.9073
,,249.179,,278.926025
,,249.187875,,278.965175
,,249.205975,,278.99585
,,249.22845,,279.018375
,,249.24615,,279.067375
,,249.270375,,279.142775
,,249.32545,,279.171525
,,249.3473,,279.1905
,,249.369225,,279.200025
,,249.375225,,279.209025
,,249.3834,,279.217575
,,249.387675,,279.227725
,,249.3925,,279.239325
,,249.40825,,279.251625
,,249.411,,279.265725
,,249.4188,,279.334025
,,249.4241,,279.368375
,,249.42835,,279.37485
,,249.435175,,279.3849
,,249.448925,,279.401825
,,249.4589,,279.429775
,,249.473825,,279.467675
,,249.479975,,279.478825
,,249.492,,279.498875
,,249.5196,,279.5041
,,249.533125,,279.558225
,,249.5553,,279.581825
,,249.578325,,279.587775
,,249.58795,,279.610525
,,249.5993,,279.617125
,,249.617925,,279.635875
,,249.633675,,279.6838
,,249.639325,,279.706875
,,249.6514,,279.7116
,,249.663025,,279.7437
,,249.699075,,279.753475
,,249.7112,,279.780525
,,249.74235,,279.796175
,,249.7492,,279.813925
,,249.754425,,279.850475
,,249.764475,,279.8735
,,249.7749,,279.890575
,,249.790275,,279.8945
,,249.805025,,279.949975
,,249.827775,,280.04425
,,249.83805,,280.055075
,,249.853825,,280.079725
,,249.8682,,280.0994
,,249.886,,280.104825
,,249.90735,,280.19225
,,249.924725,,280.20695
,,249.9524,,280.25855
,,249.975075,,280.379125
,,249.983475,,280.383125
,,249.999,,280.421025
,,250.0155,,280.43145
,,250.03065,,280.444975
,,250.044075,,280.475775
,,250.064525,,280.495325
,,250.084925,,280.518775
,,250.13475,,280.531725
,,250.15895,,280.566725
,,250.176275,,280.584775
,,250.198325,,280.5925
,,250.217225,,280.638775
,,250.234575,,280.643075
,,250.246125,,280.6523
,,250.255425,,280.663125
,,250.264575,,280.689725
,,250.272475,,280.71585
,,250.2789,,280.822575
,,250.28705,,280.850525
,,250.3185,,280.8612
,,250.340875,,280.865825
,,250.3629,,280.882425
,,250.379775,,280.96715
,,250.391775,,281.081925
,,250.4119,,281.17385
,,250.42905,,281.3103
,,250.446075,,281.327725
,,250.4732,,281.434875
,,250.484075,,281.483275
,,250.518025,,281.54995
,,250.538775,,281.5611
,,250.5667,,281.6166
,,250.58105,,281.625725
,,250.6182,,281.656275
,,250.634675,,281.68985
,,250.64225,,281.700625
,,250.66265,,281.74375
,,250.668875,,281.76035
,,250.6755,,281.7755
,,250.684125,,281.786625
,,250.696025,,281.80855
,,250.70265,,281.816
,,250.720875,,281.821925
,,250.773175,,281.827175
,,250.789625,,281.833525
,,250.8187,,281.8425
,,250.830575,,281.85345
,,250.851725,,281.85725
,,250.867575,,281.896575
,,250.888375,,281.9065
,,250.89655,,281.922125
,,250.917525,,281.9287
,,250.931275,,281.94455
,,250.950025,,281.9881
,,250.988025,,282.0045
,,251.010275,,282.021725
,,251.03005,,282.0396
,,251.05255,,282.105375
,,251.077825,,282.109875
,,251.126475,,282.1454
,,251.15315,,282.15085
,,251.173975,,282.157
,,251.182225,,282.1665
,,251.190275,,282.17415
,,251.202175,,282.256625
,,251.2086,,282.314525
,,251.2176,,282.321525
,,251.23505,,282.327425
,,251.248775,,282.33135
,,251.2664,,282.34015
,,251.278475,,282.34425
,,251.29635,,282.357025
,,251.313275,,282.3615
,,251.3309,,282.366425
,,251.34915,,282.37725
,,251.37215,,282.38335
,,251.3868,,282.3901
,,251.410775,,282.413225
,,251.43185,,282.41905
,,251.475325,,282.4319
,,251.50195,,282.4642
,,251.52965,,282.48025
,,251.55145,,282.484375
,,251.585875,,282.4974
,,251.60665,,282.5051
,,251.638675,,282.513325
,,251.6905,,282.51565
,,251.710175,,282.52215
,,251.738875,,282.5276
,,251.7632,,282.5489
,,251.79175,,282.59455
,,251.8305,,282.6386
,,251.8451,,282.6622
,,251.867875,,282.70335
,,251.873325,,282.714975
,,251.8875,,282.72215
,,251.893575,,282.7286
,,251.902175,,282.732125
,,251.910175,,282.735125
,,251.919525,,282.7412
,,251.928975,,282.762175
,,251.94075,,282.76755
,,251.970075,,282.783425
,,251.979175,,282.797575
,,252.0033,,282.83785
,,252.01685,,282.859925
,,252.035,,282.866525
,,252.054825,,282.91425
,,252.0918,,282.937575
,,252.109875,,282.943925
,,252.140075,,282.95235
,,252.1591,,282.9685
,,252.19055,,282.97485
,,252.236475,,282.982175
,,252.249,,282.99475
,,252.274325,,283.00605
,,252.30335,,283.01245
,,252.318075,,283.031325
,,252.325625,,283.03745
,,252.334975,,283.054625
,,252.353175,,283.087625
,,252.361,,283.12235
,,252.371675,,283.1533
,,252.417475,,283.23745
,,252.42985,,283.244425
,,252.447925,,283.250275
,,252.48075,,283.254225
,,252.510125,,283.258075
,,252.52605,,283.2664
,,252.553275,,283.2701
,,252.59395,,283.27325
,,252.6131,,283.281275
,,252.651675,,283.2916
,,252.67175,,283.317025
,,252.688275,,283.3486
,,252.702025,,283.356975
,,252.7169,,283.3773
,,252.7238,,283.3922
,,252.732875,,283.405575
,,252.746725,,283.410625
,,252.753475,,283.4212
,,252.786925,,283.4266
,,252.817275,,283.4353
,,252.836825,,283.43895
,,252.86675,,283.44955
,,252.88985,,283.4566
,,252.919925,,283.4653
,,252.953,,283.47635
,,252.965625,,283.4839
,,252.99595,,283.493375
,,253.017325,,283.533675
,,253.04845,,283.5762
,,253.066575,,283.5938
,,253.0857,,283.671425
,,253.093625,,283.696325
,,253.109775,,283.707975
,,253.1331,,283.71495
,,253.147925,,283.749425
,,253.158775,,283.7819
,,253.176325,,283.805275
,,253.199825,,283.825975
,,253.2123,,283.845425
,,253.2211,,283.877725
,,253.23085,,283.89145
,,253.238525,,283.9011
,,253.26325,,283.90985
,,253.288975,,283.9247
,,253.3031,,283.956825
,,253.312425,,283.972275
,,253.32445,,283.9869
,,253.34505,,283.99525
,,253.355325,,284.002225
,,253.369025,,284.0098
,,253.385575,,284.0146
,,253.415725,,284.02085
,,253.479425,,284.02535
,,253.5135,,284.039925
,,253.523875,,284.0576
,,253.553475,,284.0626
,,253.586475,,284.0693
,,253.6049,,284.086175
,,253.614475,,284.10165
,,253.630175,,284.1162
,,253.637575,,284.12765
,,253.64485,,284.15135
,,253.6615,,284.1942
,,253.671375,,284.195725
,,253.6918,,284.2074
,,253.7202,,284.234975
,,253.741225,,284.25625
,,253.75195,,284.277175
,,253.767325,,284.3377
,,253.7823,,284.3479
,,253.79525,,284.3666
,,253.828125,,284.372725
,,253.844675,,284.3917
,,253.875675,,284.398675
,,253.890875,,284.408525
,,253.9113,,284.415025
,,253.936725,,284.450375
,,253.950625,,284.4659
,,253.9717,,284.4744
,,253.984875,,284.483725
,,254.00845,,284.4893
,,254.022925,,284.49445
,,254.0389,,284.4993
,,254.057825,,284.513875
,,254.07005,,284.53745
,,254.08355,,284.547975
,,254.09495,,284.557
,,254.1064,,284.567875
,,254.121525,,284.5889
,,254.1398,,284.60845
,,254.15395,,284.623725
,,254.16375,,284.629375
,,254.174925,,284.644125
,,254.186425,,284.65345
,,254.200125,,284.68735
,,254.21215,,284.714575
,,254.2229,,284.737825
,,254.23215,,284.805075
,,254.251775,,284.836575
,,254.279575,,284.8411
,,254.3092,,284.847125
,,254.370425,,284.851225
,,254.38685,,284.8554
,,254.412475,,284.859075
,,254.43335,,284.8629
,,254.4578,,284.8733
,,254.478875,,284.887825
,,254.493825,,284.898575
,,254.502825,,284.908475
,,254.51055,,284.925
,,254.520775,,284.94685
,,254.526625,,284.9544
,,254.548525,,285.003475
,,254.557075,,285.029225
,,254.57375,,285.047775
,,254.612725,,285.06705
,,254.635175,,285.0858
,,254.647475,,285.09935
,,254.677475,,285.166475
,,254.695125,,285.196125
,,254.720075,,285.20645
,,254.746975,,285.2223
,,254.7941,,285.228125
,,254.8143,,285.2418
,,254.842,,285.251275
,,254.8652,,285.273575
,,254.876125,,285.281375
,,254.886375,,285.29425
,,254.89275,,285.315425
,,254.89905,,285.33415
,,254.9234,,285.349475
,,254.943375,,285.351375
,,254.962325,,285.361975
,,254.98585,,285.375125
,,255.00555,,285.382025
,,255.026775,,285.3907
,,255.06355,,285.407725
,,255.091125,,285.413475
,,255.133525,,285.4176
,,255.156725,,285.424175
,,255.17905,,285.428175
,,255.19195,,285.432625
,,255.2079,,285.456775
,,255.22155,,285.491925
,,255.230425,,285.520075
,,255.2393,,285.543875
,,255.25885,,285.555475
,,255.2707,,285.5713
,,255.296975,,285.589325
,,255.3216,,285.617975
,,255.35265,,285.640225
,,255.38275,,285.696925
,,255.399425,,285.70105
,,255.44335,,285.705975
,,255.47185,,285.71455
,,255.51325,,285.71965
,,255.5259,,285.72885
,,255.5514,,285.7323
,,255.561925,,285.743525
,,255.577625,,285.756875
,,255.5921,,285.7797
,,255.60175,,285.788225
,,255.6315,,285.824
,,255.651025,,285.8309
,,255.669425,,285.837475
,,255.688825,,285.8561
,,255.766975,,285.8643
,,255.791175,,285.87295
,,255.8235,,285.878825
,,255.844025,,285.910775
,,255.8637,,285.927625
,,255.8769,,285.9369
,,255.8869,,285.961475
,,255.892675,,286.01845
,,255.899225,,286.034375
,,255.908025,,286.04385
,,255.91285,,286.052525
,,255.9334,,286.07655
,,255.9402,,286.1431
,,255.947825,,286.193025
,,255.9578,,286.22445
,,255.971975,,286.2501
,,255.991,,286.274125
,,256.0215,,286.277925
,,256.048175,,286.288475
,,256.088375,,286.2926
,,256.111625,,286.297625
,,256.157175,,286.30485
,,256.194125,,286.314275
,,256.21305,,286.3209
,,256.223125,,286.326425
,,256.240425,,286.37525
,,256.250325,,286.383075
,,256.257125,,286.393725
,,256.2644,,286.40425
,,256.27345,,286.4279
,,256.292575,,286.43335
,,256.302675,,286.4406
,,256.316375,,286.47215
,,256.326075,,286.51065
,,256.33495,,286.552975
,,256.34745,,286.5629
,,256.36525,,286.57465
,,256.3937,,286.580575
,,256.425125,,286.599575
,,256.473075,,286.667075
,,256.5172,,286.68225
,,256.5372,,286.687775
,,256.562875,,286.773375
,,256.572625,,286.781825
,,256.588625,,286.789775
,,256.593225,,286.79815
,,256.6012,,286.81875
,,256.60825,,286.82555
,,256.61425,,286.83115
,,256.621775,,286.8712
,,256.63135,,286.876575
,,256.6409,,286.88165
,,256.652175,,286.8937
,,256.665925,,286.992975
,,256.677225,,287.0366
,,256.6965,,287.04415
,,256.71385,,287.11685
,,256.7427,,287.13745
,,256.766725,,287.168125
,,256.78365,,287.1875
,,256.809875,,287.2125
,,256.828525,,287.242225
,,256.847725,,287.28695
,,256.867375,,287.3006
,,256.9117,,287.313425
,,256.93035,,287.3374
,,256.96415,,287.36745
,,256.980275,,287.401425
,,256.9961,,287.412775
,,257.00935,,287.4361
,,257.026225,,287.469025
,,257.040475,,287.4852
,,257.06755,,287.4905
,,257.078825,,287.502575
,,257.08695,,287.522625
,,257.092925,,287.531875
,,257.096675,,287.561
,,257.10225,,287.570575
,,257.108725,,287.6303
,,257.114275,,287.653775
,,257.120075,,287.665725
,,257.126775,,287.67925
,,257.132525,,287.68695
,,257.143675,,287.714475
,,257.158325,,287.732175
,,257.1719,,287.77605
,,257.192375,,287.78475
,,257.2094,,287.83845
,,257.2166,,287.9022
,,257.22405,,287.929875
,,257.228525,,288.095525
,,257.238375,,288.102725
,,257.2458,,288.10575
,,257.2551,,288.113
,,257.2668,,288.129375
,,257.283725,,288.1625
,,257.309175,,288.17775
,,257.3471,,288.19005
,,257.3642,,288.1989
,,257.379525,,288.2191
,,257.389075,,288.24975
,,257.3996,,288.270525
,,257.42615,,288.290975
,,257.470025,,288.308075
,,257.516125,,288.3391
,,257.533725,,288.3659
,,257.550325,,288.4108
,,257.5619,,288.43245
,,257.5852,,288.460325
,,257.619475,,288.535675
,,257.64105,,288.54085
,,257.671175,,288.545075
,,257.70645,,288.550375
,,257.721875,,288.55505
,,257.75285,,288.55915
,,257.773975,,288.562275
,,257.78325,,288.566075
,,257.788475,,288.589
,,257.793225,,288.600825
,,257.8031,,288.608025
,,257.808525,,288.636175
,,257.8133,,288.6592
,,257.819225,,288.673775
,,257.82815,,288.69165
,,257.83365,,288.769675
,,257.844,,288.7827
,,257.849925,,288.812475
,,257.865175,,288.8552
,,257.872675,,288.8795
,,257.8832,,288.8843
,,257.8904,,288.90395
,,257.91055,,288.92455
,,257.941925,,288.936
,,257.962075,,288.9605
,,258.011325,,288.969675
,,258.0347,,288.984175
,,258.060725,,288.992675
,,258.0993,,289.007525
,,258.12715,,289.01705
,,258.154725,,289.030075
,,258.179075,,289.07645
,,258.20985,,289.12665
,,258.23995,,289.15635
,,258.2603,,289.225475
,,258.266275,,289.2383
,,258.2826,,289.2522
,,258.29805,,289.259875
,,258.32905,,289.261175
,,258.3583,,289.264625
,,258.423675,,289.271875
,,258.4348,,289.284475
,,258.448175,,289.2997
,,258.458725,,289.31765
,,258.473275,,289.3247
,,258.4783,,289.331025
,,258.4866,,289.3483
,,258.491775,,289.365125
,,258.5012,,289.402725
,,258.50865,,289.427675
,,258.513775,,289.45865
,,258.518175,,289.47525
,,258.528375,,289.48955
,,258.536375,,289.548825
,,258.545725,,289.573825
,,258.5601,,289.58145
,,258.568175,,289.587625
,,258.57805,,289.59395
,,258.58595,,289.600775
,,258.594725,,289.60545
,,258.609525,,289.6101
,,258.646,,289.6148
,,258.660025,,289.620425
,,258.6721,,289.6577
,,258.692325,,289.6684
,,258.7164,,289.687275
,,258.737425,,289.694075
,,258.766375,,289.703725
,,258.81035,,289.7219
,,258.840375,,289.726675
,,258.863575,,289.733775
,,258.8858,,289.742225
,,258.909075,,289.761875
,,258.927,,289.811
,,258.936,,289.831125
,,258.9559,,289.8541
,,258.9617,,289.872025
,,258.97305,,289.898525
,,258.979525,,289.90385
,,258.985275,,289.92215
,,258.989825,,289.953375
,,258.998,,290.006475
,,259.008875,,290.014475
,,259.01775,,290.041925
,,259.03025,,290.05305
,,259.041725,,290.064025
,,259.086325,,290.08935
,,259.11755,,290.097425
,,259.1357,,290.12115
,,259.15025,,290.146425
,,259.162725,,290.16055
,,259.18235,,290.17385
,,259.198725,,290.185325
,,259.23695,,290.200475
,,259.261075,,290.205875
,,259.33935,,290.2199
,,259.355,,290.224025
,,259.3716,,290.253
,,259.3855,,290.26725
,,259.3927,,290.284975
,,259.400725,,290.3572
,,259.409525,,290.367225
,,259.414225,,290.3816
,,259.42265,,290.39235
,,259.4397,,290.40925
,,259.4578,,290.4355
,,259.47645,,290.45015
,,259.491775,,290.46815
,,259.516,,290.5159
,,259.533175,,290.545425
,,259.562875,,290.553825
,,259.61075,,290.569825
,,259.671675,,290.5807
,,259.69705,,290.5871
,,259.7198,,290.600375
,,259.755975,,290.608675
,,259.77465,,290.615075
,,259.80405,,290.6251
,,259.80975,,290.6406
,,259.816575,,290.648075
,,259.821725,,290.668225
,,259.82485,,290.6749
,,259.833625,,290.68975
,,259.8397,,290.700475
,,259.846425,,290.722275
,,259.854575,,290.738525
,,259.870375,,290.751225
,,259.876325,,290.818925
,,259.88675,,290.87575
,,259.907025,,290.882875
,,259.93405,,290.96465
,,259.9608,,290.9982
,,259.979325,,291.02925
,,260.002575,,291.0384
,,260.013325,,291.0489
,,260.032,,291.05975
,,260.069425,,291.07615
,,260.113275,,291.096725
,,260.126,,291.112575
,,260.178125,,291.156
,,260.208375,,291.197675
,,260.223675,,291.242825
,,260.2386,,291.25135
,,260.268375,,291.2792
,,260.31345,,291.328525
,,260.3525,,291.33535
,,260.379325,,291.341775
,,260.409425,,291.353775
,,260.433,,291.3689
,,260.460125,,291.3763
,,260.48865,,291.406175
,,260.525925,,291.4139
,,260.539125,,291.452725
,,260.54295,,291.4863
,,260.545625,,291.509
,,260.5516,,291.5968
,,260.55565,,291.621025
,,260.559725,,291.65875
,,260.56465,,291.710175
,,260.568625,,291.719075
,,260.571675,,291.726325
,,260.57765,,291.735175
,,260.584525,,291.74315
,,260.5912,,291.749675
,,260.59635,,291.7686
,,260.6055,,291.77625
,,260.6153,,291.78285
,,260.6312,,291.790525
,,260.645925,,291.8025
,,260.671375,,291.808875
,,260.687575,,291.818425
,,260.718375,,291.82655
,,260.7594,,291.833725
,,260.77285,,291.843225
,,260.7955,,291.86185
,,260.819525,,291.8673
,,260.839475,,291.87695
,,260.887625,,291.89275
,,260.917375,,291.89925
,,260.9465,,291.97135
,,260.97715,,291.993
,,261.00245,,292.014775
,,261.0188,,292.059525
,,261.05225,,292.070425
,,261.08735,,292.09085
,,261.097,,292.097275
,,261.10315,,292.103825
,,261.110875,,292.1126
,,261.1212,,292.119375
,,261.1304,,292.1249
,,261.138325,,292.132225
,,261.14565,,292.1388
,,261.1538,,292.15915
,,261.165325,,292.165175
,,261.173975,,292.179625
,,261.184225,,292.1864
,,261.2101,,292.20485
,,261.22845,,292.21025
,,261.243125,,292.219275
,,261.273,,292.232925
,,261.312875,,292.24055
,,261.34715,,292.3155
,,261.357325,,292.32425
,,261.377375,,292.332225
,,261.394625,,292.34835
,,261.45125,,292.3564
,,261.478825,,292.4512
,,261.496225,,292.49365
,,261.5175,,292.5377
,,261.54095,,292.563675
,,261.54825,,292.5812
,,261.562075,,292.61005
,,261.5803,,292.665775
,,261.587325,,292.68375
,,261.604225,,292.6953
,,261.627425,,292.702275
,,261.659475,,292.71425
,,261.695325,,292.7206
,,261.719475,,292.72845
,,261.76285,,292.739
,,261.78645,,292.7434
,,261.80655,,292.747575
,,261.8436,,292.755875
,,261.86445,,292.763325
,,261.87525,,292.8188
,,261.9026,,292.8381
,,261.95315,,292.855625
,,261.963425,,292.889125
,,261.973525,,292.918925
,,261.984375,,292.935925
,,261.992275,,292.971425
,,262.008925,,292.997225
,,262.015275,,293.031925
,,262.0262,,293.116425
,,262.03445,,293.12055
,,262.044775,,293.125625
,,262.06255,,293.129375
,,262.08405,,293.134225
,,262.134575,,293.142175
,,262.1799,,293.154525
,,262.1965,,293.158875
,,262.22695,,293.167775
,,262.2545,,293.171625
,,262.2797,,293.183225
,,262.304625,,293.197925
,,262.338625,,293.20775
,,262.3683,,293.221725
,,262.378325,,293.24225
,,262.38555,,293.258675
,,262.407825,,293.264375
,,262.47385,,293.270125
,,262.497825,,293.27935
,,262.532775,,293.298525
,,262.560075,,293.30425
,,262.5742,,293.318025
,,262.6013,,293.362725
,,262.62915,,293.398425
,,262.653775,,293.425525
,,262.680625,,293.449475
,,262.70565,,293.469475
,,262.724375,,293.4978
,,262.7588,,293.506175
,,262.777425,,293.511225
,,262.86095,,293.515275
,,262.886725,,293.52085
,,262.95025,,293.52985
,,262.979175,,293.533925
,,263.012525,,293.555325
,,263.028075,,293.5754
,,263.0459,,293.580775
,,263.075925,,293.587175
,,263.100225,,293.627575
,,263.11285,,293.667075
,,263.136025,,293.68025
,,263.214225,,293.696425
,,263.249675,,293.704575
,,263.2881,,293.7144
,,263.29695,,293.729825
,,263.30465,,293.744225
,,263.3138,,293.7487
,,263.32235,,293.751825
,,263.328275,,293.756425
,,263.3358,,293.789225
,,263.3478,,293.796475
,,263.357275,,293.81345
,,263.3843,,293.830675
,,263.395925,,293.8492
,,263.4257,,293.893725
,,263.44275,,293.917475
,,263.4662,,293.937225
,,263.491675,,293.955325
,,263.51365,,293.966575
,,263.5373,,293.972775
,,263.562225,,293.980275
,,263.575975,,293.98735
,,263.605675,,294.0185
,,263.642425,,294.0258
,,263.65845,,294.047075
,,263.691425,,294.05445
,,263.714625,,294.075125
,,263.7307,,294.083175
,,263.74,,294.106375
,,263.7505,,294.119825
,,263.767475,,294.185225
,,263.7812,,294.20605
,,263.79245,,294.219
,,263.801025,,294.24735
,,263.8179,,294.2593
,,263.8347,,294.27085
,,263.88285,,294.27825
,,263.9459,,294.3024
,,263.98585,,294.308875
,,264.016625,,294.318475
,,264.04765,,294.3244
,,264.0709,,294.342675
,,264.09755,,294.366225
,,264.145775,,294.371425
,,264.161275,,294.3927
,,264.197575,,294.427575
,,264.2192,,294.43745
,,264.226325,,294.4753
,,264.247425,,294.4976
,,264.2533,,294.5221
,,264.260825,,294.542575
,,264.266725,,294.6218
,,264.2811,,294.632025
,,264.292375,,294.637775
,,264.3146,,294.6439
,,264.3291,,294.65175
,,264.35685,,294.658525
,,264.370575,,294.6651
,,264.380275,,294.6785
,,264.385875,,294.734925
,,264.393975,,294.743275
,,264.39995,,294.7524
,,264.419075,,294.768425
,,264.428225,,294.800725
,,264.446975,,294.81825
,,264.481575,,294.825075
,,264.52465,,294.88735
,,264.541725,,294.921625
,,264.5642,,294.980025
,,264.588575,,294.999525
,,264.610925,,295.00675
,,264.6247,,295.01165
,,264.644575,,295.02635
,,264.681625,,295.03255
,,264.6941,,295.0404
,,264.70405,,295.046175
,,264.70975,,295.047425
,,264.7195,,295.078575
,,264.72755,,295.0887
,,264.7443,,295.093875
,,264.748475,,295.1285
,,264.7595,,295.14025
,,264.770075,,295.146725
,,264.786275,,295.15885
,,264.802225,,295.167475
,,264.823625,,295.212475
,,264.834225,,295.25235
,,264.8631,,295.263475
,,264.882275,,295.3351
,,264.906825,,295.3634
,,264.932775,,295.39665
,,264.96515,,295.44455
,,265.033325,,295.4645
,,265.0574,,295.485
,,265.077125,,295.5102
,,265.093825,,295.515775
,,265.11135,,295.52205
,,265.1637,,295.527475
,,265.1913,,295.53065
,,265.206375,,295.536125
,,265.2146,,295.540925
,,265.22715,,295.54515
,,265.23015,,295.548725
,,265.234525,,295.553825
,,265.2401,,295.5663
,,265.2461,,295.6034
,,265.2526,,295.6282
,,265.259575,,295.645925
,,265.2828,,295.6603
,,265.29025,,295.683925
,,265.3048,,295.70865
,,265.31755,,295.722075
,,265.3327,,295.7379
,,265.349125,,295.80165
,,265.358,,295.82665
,,265.36795,,295.860775
,,265.3792,,295.90315
,,265.396375,,295.9282
,,265.420625,,295.938525
,,265.4552,,295.94915
,,265.4978,,295.964375
,,265.522325,,295.9718
,,265.56065,,295.9773
,,265.6001,,295.9834
,,265.63875,,295.99385
,,265.659125,,295.99595
,,265.692225,,296.00395
,,265.71895,,296.010575
,,265.734425,,296.01925
,,265.751075,,296.052675
,,265.7593,,296.065725
,,265.776775,,296.075225
,,265.799675,,296.082625
,,265.81525,,296.0937
,,265.83025,,296.100425
,,265.843825,,296.138275
,,265.859525,,296.15295
,,265.876425,,296.174775
,,265.891025,,296.226175
,,265.908725,,296.235525
,,265.9181,,296.2434
,,265.928875,,296.2537
,,265.938775,,296.2924
,,265.9501,,296.31885
,,265.9614,,296.36025
,,265.980425,,296.385625
,,266.014575,,296.4026
,,266.030475,,296.42445
,,266.042675,,296.448625
,,266.048425,,296.468125
,,266.099575,,296.496025
,,266.1134,,296.516675
,,266.17675,,296.5231
,,266.195175,,296.532775
,,266.219575,,296.5427
,,266.23805,,296.57255
,,266.2662,,296.5988
,,266.27505,,296.6085
,,266.29185,,296.621575
,,266.30685,,296.629925
,,266.3233,,296.6364
,,266.333175,,296.645625
,,266.346775,,296.671475
