SPK_SPKC02a (short excitation),SPK_SPKC05a (no effect),SPK_SPKC07a (no effect),SPK_SPKC09a (no effect),SPK_SPKC11a (no effect),SPK_SPKC11b (no effect)
,,,,259.02565,
,,,,259.0595,
,,,,259.113025,
,,,,259.152025,
,,,,259.2184,
,,,,259.394525,
,,,,259.4038,
,,,,259.412225,
,,,,259.41855,
,,,,259.4296,
,,,,259.442525,
,,,,259.4545,
,,,,259.4812,
,,,,259.495275,
,,,,259.51715,
,,,,259.539025,
,,,,259.56145,
,,,,259.61505,
,,,,259.64195,
,,,,259.6643,
,,,,259.710075,
,,,,259.758975,
,,,,259.885425,
,,,,259.95545,
,,,,259.969025,
,,,,259.994175,
,,,,260.00295,
,,,,260.015675,
,,,,260.0232,
,,,,260.03635,
,,,,260.05085,
,,,,260.061775,
,,,,260.076975,
,,,,260.090025,
,,,,260.110575,
,,,,260.123,
,,,,260.1419,
,,,,260.1741,
,,,,260.20195,
,,,,260.221325,
,,,,260.261775,
,,,,260.32935,
,,,,260.377725,
,,,,260.3868,
,,,,260.4125,
,,,,260.426775,
,,,,260.452475,
,,,,260.480075,
,,,,260.49205,
,,,,260.500575,
,,,,260.515125,
,,,,260.52915,
,,,,260.55545,
,,,,260.58345,
,,,,260.600825,
,,,,260.624525,
,,,,260.64365,
,,,,260.674325,
,,,,260.72255,
,,,,260.759075,
,,,,260.8346,
,,,,260.920575,
,,,,260.950275,
,,,,260.974825,
,,,,260.980675,
,,,,260.98655,
,,,,260.993275,
,,,,260.9981,
,,,,261.00255,
,,,,261.00865,
,,,,261.0149,
,,,,261.0238,
,,,,261.029525,
,,,,261.039225,
,,,,261.06235,
,,,,261.09245,
,,,,261.127875,
,,,,261.1577,
,,,,261.20345,
,,,,261.230925,
,,,,261.24865,
,,,,261.2707,
,,,,261.317725,
,,,,261.348875,
,,,,261.417375,
,,,,261.431225,
,,,,261.446125,
,,,,261.499,
,,,,261.510175,
,,,,261.521575,
,,,,261.537575,
,,,,261.543575,
,,,,261.55365,
,,,,261.5601,
,,,,261.56375,
,,,,261.572275,
,,,,261.5873,
,,,,261.605925,
,,,,261.618475,
,,,,261.63165,
,,,,261.65635,
,,,,261.673075,
,,,,261.684875,
,,,,261.70495,
,,,,261.717325,
,,,,261.7345,
,,,,261.7661,
,,,,261.788725,
,,,,261.811775,
,,,,261.83685,
,,,,261.859275,
,,,,261.886275,
,,,,261.91025,
,,,,261.938225,
,,,,261.95625,
,,,,261.97625,
,,,,262.0006,
,,,,262.014875,
,,,,262.026825,
,,,,262.055575,
,,,,262.30305,
,,,,262.3537,
,,,,262.365425,
,,,,262.374375,
,,,,262.390775,
,,,,262.416425,
,,,,262.463175,
,,,,262.483725,
,,,,262.49285,
,,,,262.5109,
,,,,262.529925,
,,,,262.569875,
,,,,262.587025,
,,,,262.640275,
,,,,262.6741,
,,,,262.736375,
,,,,262.85355,
,,,,262.914075,
,,,,262.934275,
,,,,262.958825,
,,,,262.9692,
,,,,262.977575,
,,,,262.989175,
,,,,263.00565,
,,,,263.0134,
,,,,263.023925,
,,,,263.030225,
,,,,263.040675,
,,,,263.061025,
,,,,263.076975,
,,,,263.106325,
,,,,263.12705,
,,,,263.15845,
,,,,263.1869,
,,,,263.21235,
,,,,263.2609,
,,,,263.5124,
,,,,263.5306,
,,,,263.539525,
,,,,263.544875,
,,,,263.5514,
,,,,263.559775,
,,,,263.571775,
,,,,263.5822,
,,,,263.610425,
,,,,263.622,
,,,,263.6384,
,,,,263.666025,
,,,,263.695375,
,,,,263.71075,
,,,,263.73745,
,,,,263.773325,
,,,,263.794975,
,,,,263.8222,
,,,,263.86195,
,,,,263.906125,
,,,,263.956675,
,,,,263.992325,
,,,,264.018225,
,,,,264.04715,
,,,,264.079125,
,,,,264.118875,
,,,,264.123675,
,,,,264.149625,
,,,,264.165425,
,,,,264.1767,
,,,,264.19635,
,,,,264.213875,
,,,,264.251575,
,,,,264.38105,
,,,,264.5036,
,,,,264.5497,
,,,,264.58845,
,,,,264.621825,
,,,,264.650525,
,,,,264.67815,
,,,,264.69105,
,,,,264.698025,
,,,,264.707425,
,,,,264.716475,
,,,,264.723625,
,,,,264.7284,
,,,,264.734075,
,,,,264.742725,
,,,,264.7497,
,,,,264.755025,
,,,,264.760625,
,,,,264.775075,
,,,,264.785475,
,,,,264.808725,
,,,,264.8305,
,,,,264.870825,
,,,,264.898875,
,,,,265.10785,
,,,,265.13925,
,,,,265.1713,
,,,,265.182125,
,,,,265.19495,
,,,,265.208025,
,,,,265.227,
,,,,265.24885,
,,,,265.26655,
,,,,265.2849,
,,,,265.305725,
,,,,265.3376,
,,,,265.370875,
,,,,265.5808,
,,,,265.61325,
,,,,265.633125,
,,,,265.65095,
,,,,265.661025,
,,,,265.666075,
,,,,265.670425,
,,,,265.67765,
,,,,265.68385,
,,,,265.691425,
,,,,265.696775,
,,,,265.708375,
,,,,265.7169,
,,,,265.726075,
,,,,265.741775,
,,,,265.754975,
,,,,265.76645,
,,,,265.78395,
,,,,265.798325,
,,,,265.8193,
,,,,265.833475,
,,,,265.85665,
,,,,265.899925,
,,,,265.934275,
,,,,265.993325,
,,,,266.062325,
,,,,266.07265,
,,,,266.10815,
,,,,266.1318,
,,,,266.1635,
,,,,266.225275,
,,,,266.25295,
,,,,266.279425,
,,,,266.30815,
,,,,266.33255,
,,,,266.3806,
,,,,266.3885,
,,,,266.428125,
,,,,266.4344,
,,,,266.4438,
,,,,266.4529,
,,,,266.459625,
,,,,266.476225,
,,,,266.4931,
,,,,266.505575,
,,,,266.54025,
,,,,266.5846,
,,,,266.615475,
,,,,266.632175,
,,,,266.6665,
,,,,266.691525,
,,,,266.89365,
,,,,266.915775,
,,,,266.931675,
,,,,266.9495,
,,,,266.969625,
,,,,266.9755,
,,,,266.983175,
,,,,266.991725,
,,,,267.011375,
,,,,267.034725,
,,,,267.052525,
,,,,267.072525,
,,,,267.097925,
,,,,267.10975,
,,,,267.1387,
,,,,267.159875,
,,,,267.189325,
,,,,267.212325,
,,,,267.248925,
,,,,267.298875,
,,,,267.4252,
,,,,267.463975,
,,,,267.47325,
,,,,267.48065,
,,,,267.496375,
,,,,267.51265,
,,,,267.525275,
,,,,267.53755,
,,,,267.5437,
,,,,267.5497,
,,,,267.5588,
,,,,267.5706,
,,,,267.577425,
,,,,267.5856,
,,,,267.594725,
,,,,267.602725,
,,,,267.638125,
,,,,267.66405,
,,,,267.684225,
,,,,267.7126,
,,,,267.751975,
,,,,267.848725,
,,,,267.943475,
,,,,268.00565,
,,,,268.0115,
,,,,268.0205,
,,,,268.026575,
,,,,268.032675,
,,,,268.03885,
,,,,268.04525,
,,,,268.058425,
,,,,268.074525,
,,,,268.095625,
,,,,268.112975,
,,,,268.1311,
,,,,268.152875,
,,,,268.181175,
,,,,268.206775,
,,,,268.257325,
,,,,268.316325,
,,,,268.372675,
,,,,268.42215,
,,,,268.449725,
,,,,268.469675,
,,,,268.48055,
,,,,268.48905,
,,,,268.501125,
,,,,268.52625,
,,,,268.538275,
,,,,268.563475,
,,,,268.57375,
,,,,268.602325,
,,,,268.646225,
,,,,268.696675,
,,,,268.852775,
,,,,268.8832,
,,,,268.915675,
,,,,268.922775,
,,,,268.930475,
,,,,268.947525,
,,,,268.957025,
,,,,268.97365,
,,,,268.993325,
,,,,269.014225,
,,,,269.049275,
,,,,269.068425,
,,,,269.108725,
,,,,269.145825,
,,,,269.239875,
,,,,269.28345,
,,,,269.305075,
,,,,269.328325,
,,,,269.342025,
,,,,269.353575,
,,,,269.3632,
,,,,269.374925,
,,,,269.389575,
,,,,269.40675,
,,,,269.4358,
,,,,269.45585,
,,,,269.4764,
,,,,269.5011,
,,,,269.552375,
,,,,269.6698,
,,,,269.701275,
,,,,269.7268,
,,,,269.7349,
,,,,269.749825,
,,,,269.771625,
,,,,269.791675,
,,,,269.81595,
,,,,269.83575,
,,,,269.8478,
,,,,269.866025,
,,,,269.902975,
,,,,269.987175,
,,,,270.064975,
,,,,270.15295,
,,,,270.2295,
,,,,270.255675,
,,,,270.264725,
,,,,270.28335,
,,,,270.2995,
,,,,270.3166,
,,,,270.350625,
,,,,270.382675,
,,,,270.4227,
,,,,270.518725,
,,,,270.567,
,,,,270.603625,
,,,,270.615225,
,,,,270.645325,
,,,,270.66795,
,,,,270.70085,
,,,,270.709325,
,,,,270.773775,
,,,,270.827625,
,,,,270.860875,
,,,,270.879275,
,,,,270.9298,
,,,,271.00585,
,,,,271.0368,
,,,,271.06745,
,,,,271.08105,
,,,,271.08635,
,,,,271.091625,
,,,,271.09595,
,,,,271.100475,
,,,,271.1033,
,,,,271.1095,
,,,,271.1127,
,,,,271.11545,
,,,,271.123325,
,,,,271.1293,
,,,,271.1361,
,,,,271.14615,
,,,,271.15235,
,,,,271.160075,
,,,,271.1769,
,,,,271.20115,
,,,,271.2155,
,,,,271.234175,
,,,,271.27,
,,,,271.311625,
,,,,271.33815,
,,,,271.357575,
,,,,271.402175,
,,,,271.443175,
,,,,271.45905,
,,,,271.470975,
,,,,271.48065,
,,,,271.48495,
,,,,271.49215,
,,,,271.499525,
,,,,271.510325,
,,,,271.521825,
,,,,271.534225,
,,,,271.543925,
,,,,271.54925,
,,,,271.560925,
,,,,271.580725,
,,,,271.592625,
,,,,271.6128,
,,,,271.6344,
,,,,271.645075,
,,,,271.663075,
,,,,271.67525,
,,,,271.68805,
,,,,271.703525,
,,,,271.718,
,,,,271.7423,
,,,,271.7777,
,,,,271.815475,
,,,,271.89775,
,,,,271.952325,
,,,,272.010675,
,,,,272.041725,
,,,,272.060375,
,,,,272.080375,
,,,,272.09175,
,,,,272.098425,
,,,,272.10745,
,,,,272.118375,
,,,,272.123975,
,,,,272.13145,
,,,,272.14355,
,,,,272.151025,
,,,,272.15765,
,,,,272.167825,
,,,,272.17475,
,,,,272.182675,
,,,,272.192875,
,,,,272.20215,
,,,,272.2198,
,,,,272.2395,
,,,,272.273,
,,,,272.28845,
,,,,272.3084,
,,,,272.3212,
,,,,272.3391,
,,,,272.3478,
,,,,272.361575,
,,,,272.3897,
,,,,272.406425,
,,,,272.4205,
,,,,272.446625,
,,,,272.45965,
,,,,272.4796,
,,,,272.503475,
,,,,272.5509,
,,,,272.577325,
,,,,272.6237,
,,,,272.6751,
,,,,272.72905,
,,,,272.7486,
,,,,272.7746,
,,,,272.784125,
,,,,272.8026,
,,,,272.8162,
,,,,272.82685,
,,,,272.840325,
,,,,272.86345,
,,,,272.923875,
,,,,273.012075,
,,,,273.0633,
,,,,273.0992,
,,,,273.125275,
,,,,273.143325,
,,,,273.154325,
,,,,273.1609,
,,,,273.1701,
,,,,273.177675,
,,,,273.182575,
,,,,273.18725,
,,,,273.1955,
,,,,273.201925,
,,,,273.224125,
,,,,273.2364,
,,,,273.24765,
,,,,273.262425,
,,,,273.286225,
,,,,273.299,
,,,,273.33025,
,,,,273.342375,
,,,,273.35975,
,,,,273.377475,
,,,,273.407,
,,,,273.465025,
,,,,273.51165,
,,,,273.5599,
,,,,273.591725,
,,,,273.61255,
,,,,273.68985,
,,,,273.707675,
,,,,273.749275,
,,,,273.7603,
,,,,273.76745,
,,,,273.774375,
,,,,273.786075,
,,,,273.792825,
,,,,273.80855,
,,,,273.82955,
,,,,273.84775,
,,,,273.8882,
,,,,273.911225,
,,,,273.953125,
,,,,274.01255,
,,,,274.10585,
,,,,274.155725,
,,,,274.16405,
,,,,274.17205,
,,,,274.1757,
,,,,274.190075,
,,,,274.19525,
,,,,274.20135,
,,,,274.205975,
,,,,274.214325,
,,,,274.223125,
,,,,274.243475,
,,,,274.267825,
,,,,274.288275,
,,,,274.301575,
,,,,274.33045,
,,,,274.341125,
,,,,274.37275,
,,,,274.39555,
,,,,274.423275,
,,,,274.4792,
,,,,274.51925,
,,,,274.57095,
,,,,274.608425,
,,,,274.63275,
,,,,274.64405,
,,,,274.6626,
,,,,274.670425,
,,,,274.67485,
,,,,274.67815,
,,,,274.681575,
,,,,274.68475,
,,,,274.692975,
,,,,274.698275,
,,,,274.7033,
,,,,274.7079,
,,,,274.71195,
,,,,274.717275,
,,,,274.723075,
,,,,274.72925,
,,,,274.73885,
,,,,274.747175,
,,,,274.7613,
,,,,274.77935,
,,,,274.805675,
,,,,274.842025,
,,,,274.9223,
,,,,275.04075,
,,,,275.066425,
,,,,275.121625,
,,,,275.140175,
,,,,275.154425,
,,,,275.164125,
,,,,275.1887,
,,,,275.198175,
,,,,275.22375,
,,,,275.26085,
,,,,275.27295,
,,,,275.31475,
,,,,275.33385,
,,,,275.364675,
,,,,275.397575,
,,,,275.464975,
,,,,275.5787,
,,,,275.604125,
,,,,275.6304,
,,,,275.635175,
,,,,275.642625,
,,,,275.653925,
,,,,275.6669,
,,,,275.6911,
,,,,275.7174,
,,,,275.73105,
,,,,275.7547,
,,,,275.77125,
,,,,275.82065,
,,,,275.85345,
,,,,275.88175,
,,,,275.9417,
,,,,276.006975,
,,,,276.088075,
,,,,276.1139,
,,,,276.148625,
,,,,276.171175,
,,,,276.17565,
,,,,276.18195,
,,,,276.185525,
,,,,276.19245,
,,,,276.1958,
,,,,276.2082,
,,,,276.2132,
,,,,276.22095,
,,,,276.22525,
,,,,276.231725,
,,,,276.2389,
,,,,276.242275,
,,,,276.24685,
,,,,276.251075,
,,,,276.2588,
,,,,276.26515,
,,,,276.27,
,,,,276.2869,
,,,,276.304875,
,,,,276.323925,
,,,,276.342175,
,,,,276.364025,
,,,,276.392175,
,,,,276.458425,
,,,,276.5587,
,,,,276.609925,
,,,,276.6335,
,,,,276.646875,
,,,,276.695925,
,,,,276.71435,
,,,,276.719825,
,,,,276.7304,
,,,,276.764675,
,,,,276.783225,
,,,,276.797425,
,,,,276.819175,
,,,,276.8383,
,,,,276.87855,
,,,,276.919325,
,,,,276.94075,
,,,,276.960225,
,,,,276.996875,
,,,,277.0992,
,,,,277.18335,
,,,,277.201475,
,,,,277.20635,
,,,,277.2321,
,,,,277.243025,
,,,,277.2514,
,,,,277.2575,
,,,,277.26185,
,,,,277.2677,
,,,,277.273525,
,,,,277.280125,
,,,,277.28595,
,,,,277.297625,
,,,,277.30705,
,,,,277.319325,
,,,,277.329975,
,,,,277.3521,
,,,,277.372725,
,,,,277.3992,
,,,,277.419875,
,,,,277.44295,
,,,,277.465725,
,,,,277.496625,
,,,,277.5236,
,,,,277.564625,
,,,,277.597275,
,,,,277.651125,
,,,,277.767125,
,,,,277.79305,
,,,,277.811,
,,,,277.81625,
,,,,277.8527,
,,,,277.86695,
,,,,277.875675,
,,,,277.881225,
,,,,277.8874,
,,,,277.897025,
,,,,277.90265,
,,,,277.923825,
,,,,277.943775,
,,,,277.99235,
,,,,278.02035,
,,,,278.0599,
,,,,278.072375,
,,,,278.1006,
,,,,278.1164,
,,,,278.150275,
,,,,278.32415,
,,,,278.3543,
,,,,278.370525,
,,,,278.387125,
,,,,278.403225,
,,,,278.415375,
,,,,278.4524,
,,,,278.479625,
,,,,278.4925,
,,,,278.50905,
,,,,278.522025,
,,,,278.53505,
,,,,278.550775,
,,,,278.57655,
,,,,278.593175,
,,,,278.621775,
,,,,278.640725,
,,,,278.655125,
,,,,278.666825,
,,,,278.685325,
,,,,278.70535,
,,,,278.7263,
,,,,278.74165,
,,,,278.7502,
,,,,278.76775,
,,,,278.80245,
,,,,278.84715,
,,,,278.991075,
,,,,279.0205,
,,,,279.037175,
,,,,279.104275,
,,,,279.120475,
,,,,279.127175,
,,,,279.132725,
,,,,279.14535,
,,,,279.1623,
,,,,279.190175,
,,,,279.199125,
,,,,279.20505,
,,,,279.2123,
,,,,279.223875,
,,,,279.23265,
,,,,279.2463,
,,,,279.269825,
,,,,279.2859,
,,,,279.299425,
,,,,279.314725,
,,,,279.332525,
,,,,279.367875,
,,,,279.55165,
,,,,279.5762,
,,,,279.6473,
,,,,279.65275,
,,,,279.665325,
,,,,279.67245,
,,,,279.692325,
,,,,279.70305,
,,,,279.72035,
,,,,279.730275,
,,,,279.73775,
,,,,279.7834,
,,,,279.818575,
,,,,279.832475,
,,,,279.87035,
,,,,279.899075,
,,,,279.914575,
,,,,279.926275,
,,,,279.940575,
,,,,279.95,
,,,,279.959525,
,,,,279.9684,
,,,,279.983375,
,,,,280.00065,
,,,,280.01165,
,,,,280.0223,
,,,,280.03475,
,,,,280.047175,
,,,,280.061025,
,,,,280.075125,
,,,,280.101675,
,,,,280.136575,
,,,,280.18255,
,,,,280.2108,
,,,,280.229275,
,,,,280.24215,
,,,,280.258125,
,,,,280.2816,
,,,,280.301725,
,,,,280.325825,
,,,,280.37625,
,,,,280.450425,
,,,,280.503475,
,,,,280.5228,
,,,,280.567675,
,,,,280.58105,
,,,,280.59335,
,,,,280.6051,
,,,,280.626,
,,,,280.6436,
,,,,280.662225,
,,,,280.71065,
,,,,280.741625,
,,,,280.7667,
,,,,281.007525,
,,,,281.026125,
,,,,281.0397,
,,,,281.052925,
,,,,281.066,
,,,,281.0738,
,,,,281.09615,
,,,,281.107475,
,,,,281.120225,
,,,,281.13475,
,,,,281.1567,
,,,,281.1723,
,,,,281.20095,
,,,,281.227675,
,,,,281.2656,
,,,,281.283425,
,,,,281.3085,
,,,,281.33445,
,,,,281.381825,
,,,,281.487225,
,,,,281.5154,
,,,,281.53425,
,,,,281.5474,
,,,,281.5606,
,,,,281.575575,
,,,,281.582625,
,,,,281.596925,
,,,,281.605175,
,,,,281.6108,
,,,,281.62605,
,,,,281.6344,
,,,,281.6463,
,,,,281.655975,
,,,,281.666025,
,,,,281.682925,
,,,,281.716975,
,,,,281.73435,
,,,,281.7569,
,,,,281.777625,
,,,,281.79735,
,,,,281.8351,
,,,,281.966175,
,,,,282.067125,
,,,,282.0769,
,,,,282.095075,
,,,,282.105725,
,,,,282.11405,
,,,,282.138125,
,,,,282.158175,
,,,,282.178325,
,,,,282.197975,
,,,,282.226775,
,,,,282.25225,
,,,,282.28455,
,,,,282.4444,
,,,,282.4659,
,,,,282.48275,
,,,,282.4989,
,,,,282.506375,
,,,,282.513375,
,,,,282.521125,
,,,,282.5275,
,,,,282.53775,
,,,,282.5437,
,,,,282.5522,
,,,,282.5613,
,,,,282.57825,
,,,,282.598575,
,,,,282.61,
,,,,282.62405,
,,,,282.656625,
,,,,282.685175,
,,,,282.69975,
,,,,282.7137,
,,,,282.73555,
,,,,282.75515,
,,,,282.787725,
,,,,282.82175,
,,,,282.86145,
,,,,282.914225,
,,,,283.027825,
,,,,283.05015,
,,,,283.0916,
,,,,283.103325,
,,,,283.11215,
,,,,283.12605,
,,,,283.1419,
,,,,283.1522,
,,,,283.178275,
,,,,283.217525,
,,,,283.233075,
,,,,283.25945,
,,,,283.292925,
,,,,283.339725,
,,,,283.452125,
,,,,283.502075,
,,,,283.5779,
,,,,283.593525,
,,,,283.61275,
,,,,283.6292,
,,,,283.644075,
,,,,283.679975,
,,,,283.690025,
,,,,283.719675,
,,,,283.7468,
,,,,283.77555,
,,,,283.7895,
,,,,283.812525,
,,,,283.83265,
,,,,283.86825,
,,,,283.931725,
,,,,284.0384,
,,,,284.06475,
,,,,284.08765,
,,,,284.101075,
,,,,284.12215,
,,,,284.124325,
,,,,284.1331,
,,,,284.147475,
,,,,284.15325,
,,,,284.15945,
,,,,284.17995,
,,,,284.190875,
,,,,284.201975,
,,,,284.212975,
,,,,284.25485,
,,,,284.279225,
,,,,284.296875,
,,,,284.323675,
,,,,284.346375,
,,,,284.36645,
,,,,284.386175,
,,,,284.424725,
,,,,284.4687,
,,,,284.517875,
,,,,284.540825,
,,,,284.566075,
,,,,284.5971,
,,,,284.6293,
,,,,284.65145,
,,,,284.6576,
,,,,284.66225,
,,,,284.667375,
,,,,284.672825,
,,,,284.680125,
,,,,284.688225,
,,,,284.7049,
,,,,284.714,
,,,,284.723025,
,,,,284.745175,
,,,,284.758575,
,,,,284.771275,
,,,,284.79935,
,,,,284.819475,
,,,,284.835175,
,,,,284.84345,
,,,,284.8696,
,,,,284.8865,
,,,,284.90235,
,,,,284.92175,
,,,,284.94775,
,,,,284.977875,
,,,,285.016125,
,,,,285.0496,
,,,,285.0981,
,,,,285.16715,
,,,,285.2053,
,,,,285.2266,
,,,,285.2379,
,,,,285.2505,
,,,,285.256725,
,,,,285.26325,
,,,,285.27595,
,,,,285.285675,
,,,,285.303275,
,,,,285.331475,
,,,,285.351775,
,,,,285.37475,
,,,,285.40275,
,,,,285.56885,
,,,,285.6034,
,,,,285.62945,
,,,,285.633475,
,,,,285.67085,
,,,,285.676725,
,,,,285.687725,
,,,,285.6964,
,,,,285.7054,
,,,,285.72075,
,,,,285.728225,
,,,,285.734125,
,,,,285.7473,
,,,,285.762525,
,,,,285.7926,
,,,,285.81515,
,,,,285.83985,
,,,,285.8696,
,,,,285.87935,
,,,,285.893225,
,,,,285.906275,
,,,,285.916675,
,,,,285.924325,
,,,,285.9465,
,,,,285.958875,
,,,,285.9823,
,,,,286.012125,
,,,,286.06665,
,,,,286.2351,
,,,,286.2666,
,,,,286.283475,
,,,,286.2897,
,,,,286.296425,
,,,,286.30675,
,,,,286.3204,
,,,,286.326975,
,,,,286.3502,
,,,,286.370425,
,,,,286.3948,
,,,,286.420675,
,,,,286.453075,
,,,,286.47575,
,,,,286.501575,
,,,,286.529675,
,,,,286.572075,
,,,,286.60125,
,,,,286.645175,
,,,,286.6737,
,,,,286.710775,
,,,,286.776975,
,,,,286.794825,
,,,,286.8232,
,,,,286.8283,
,,,,286.85975,
,,,,286.893025,
,,,,286.921975,
,,,,286.9401,
,,,,286.969825,
,,,,286.985875,
,,,,286.99575,
,,,,287.024,
,,,,287.045125,
,,,,287.063425,
,,,,287.086275,
,,,,287.127,
,,,,287.15805,
,,,,287.184475,
,,,,287.220025,
,,,,287.263825,
,,,,287.281925,
,,,,287.354375,
,,,,287.3685,
,,,,287.38895,
,,,,287.408375,
,,,,287.422975,
,,,,287.447425,
,,,,287.4949,
,,,,287.5174,
,,,,287.6533,
,,,,287.7208,
,,,,287.741975,
,,,,287.782625,
,,,,287.79665,
,,,,287.801775,
,,,,287.81265,
,,,,287.8305,
,,,,287.841125,
,,,,287.861625,
,,,,287.8819,
,,,,287.9053,
,,,,287.963925,
,,,,287.9866,
,,,,287.9977,
,,,,288.02145,
,,,,288.039275,
,,,,288.0662,
,,,,288.082225,
,,,,288.1104,
,,,,288.13275,
,,,,288.1731,
,,,,288.210275,
,,,,288.273575,
,,,,288.31975,
,,,,288.425975,
,,,,288.4403,
,,,,288.4774,
,,,,288.489975,
,,,,288.49515,
,,,,288.503725,
,,,,288.520025,
,,,,288.534925,
,,,,288.5486,
,,,,288.572825,
,,,,288.60085,
,,,,288.634625,
,,,,288.6634,
,,,,288.6815,
,,,,288.693375,
,,,,288.729775,
,,,,288.745,
,,,,288.77325,
,,,,288.790875,
,,,,288.857025,
,,,,288.890075,
,,,,289.04735,
,,,,289.06015,
,,,,289.072825,
,,,,289.085025,
,,,,289.09335,
,,,,289.101275,
,,,,289.1082,
,,,,289.119875,
,,,,289.128075,
,,,,289.143025,
,,,,289.151675,
,,,,289.159925,
,,,,289.176425,
,,,,289.192925,
,,,,289.20455,
,,,,289.22345,
,,,,289.239475,
,,,,289.254025,
,,,,289.27655,
,,,,289.30495,
,,,,289.33135,
,,,,289.347575,
,,,,289.375775,
,,,,289.399075,
,,,,289.428675,
,,,,289.448375,
,,,,289.482975,
,,,,289.5111,
,,,,289.537725,
,,,,289.61085,
,,,,289.652325,
,,,,289.845175,
,,,,289.900175,
,,,,289.92115,
,,,,289.941475,
,,,,289.972975,
,,,,290.00685,
,,,,290.0293,
,,,,290.035525,
,,,,290.049925,
,,,,290.0633,
,,,,290.07385,
,,,,290.09305,
,,,,290.1104,
,,,,290.1312,
,,,,290.144,
,,,,290.180875,
,,,,290.208325,
,,,,290.2534,
,,,,290.296625,
,,,,290.3674,
,,,,290.409375,
,,,,290.4288,
,,,,290.449075,
,,,,290.508625,
,,,,290.514775,
,,,,290.525925,
,,,,290.534975,
,,,,290.54665,
,,,,290.553425,
,,,,290.5596,
,,,,290.570125,
,,,,290.577975,
,,,,290.59825,
,,,,290.6113,
,,,,290.62885,
,,,,290.6481,
,,,,290.671875,
,,,,290.694075,
,,,,290.7597,
,,,,290.82485,
,,,,290.905775,
,,,,290.957325,
,,,,290.97205,
,,,,290.98435,
,,,,290.993425,
,,,,291.008325,
,,,,291.014375,
,,,,291.023775,
,,,,291.028425,
,,,,291.03775,
,,,,291.0449,
,,,,291.0518,
,,,,291.058575,
,,,,291.066025,
,,,,291.072575,
,,,,291.0821,
,,,,291.092,
,,,,291.107175,
,,,,291.1259,
,,,,291.14005,
,,,,291.164625,
,,,,291.184075,
,,,,291.219525,
,,,,291.246375,
,,,,291.275025,
,,,,291.3021,
,,,,291.328825,
,,,,291.36535,
,,,,291.3976,
,,,,291.424175,
,,,,291.437525,
,,,,291.451575,
,,,,291.4665,
,,,,291.492975,
,,,,291.518525,
,,,,291.5441,
,,,,291.57645,
,,,,291.6106,
,,,,291.6313,
,,,,291.65535,
,,,,291.67805,
,,,,291.711925,
,,,,291.7349,
,,,,291.756375,
,,,,291.7879,
,,,,291.826825,
,,,,291.84765,
,,,,291.9032,
,,,,291.9327,
,,,,291.974725,
,,,,291.997875,
,,,,292.025,
,,,,292.04645,
,,,,292.11645,
,,,,292.174725,
,,,,292.252625,
,,,,292.285925,
,,,,292.329575,
,,,,292.373575,
,,,,292.40325,
,,,,292.424525,
,,,,292.454025,
,,,,292.4727,
,,,,292.488875,
,,,,292.50565,
,,,,292.521325,
,,,,292.535325,
,,,,292.565,
,,,,292.589975,
,,,,292.61485,
,,,,292.646,
,,,,292.701075,
,,,,292.75595,
,,,,292.836025,
,,,,292.87,
,,,,292.87835,
,,,,292.888025,
,,,,292.9084,
,,,,292.914125,
,,,,292.920625,
,,,,292.9296,
,,,,292.93555,
,,,,292.949125,
,,,,292.96005,
,,,,292.975125,
,,,,293.0018,
,,,,293.0176,
,,,,293.0324,
,,,,293.041325,
,,,,293.04935,
,,,,293.059325,
,,,,293.069175,
,,,,293.078425,
,,,,293.08975,
,,,,293.121725,
,,,,293.137175,
,,,,293.176275,
,,,,293.20905,
,,,,293.2339,
,,,,293.2561,
,,,,293.2928,
,,,,293.367575,
,,,,293.401725,
,,,,293.43905,
,,,,293.4506,
,,,,293.468775,
,,,,293.489075,
,,,,293.50965,
,,,,293.52605,
,,,,293.55115,
,,,,293.5797,
,,,,293.6148,
,,,,293.6357,
,,,,293.6517,
,,,,293.6805,
,,,,293.7191,
,,,,293.785325,
,,,,293.823275,
,,,,293.8715,
,,,,293.9038,
,,,,293.939525,
,,,,293.97495,
,,,,294.0067,
,,,,294.0199,
,,,,294.0343,
,,,,294.049125,
,,,,294.065325,
,,,,294.07805,
,,,,294.0874,
,,,,294.1337,
,,,,294.149475,
,,,,294.169725,
,,,,294.1898,
,,,,294.206775,
,,,,294.232275,
,,,,294.256575,
,,,,294.2836,
,,,,294.30005,
,,,,294.31615,
,,,,294.340125,
,,,,294.3736,
,,,,294.420025,
,,,,294.486125,
,,,,294.527575,
,,,,294.609425,
,,,,294.6443,
,,,,294.676275,
,,,,294.706275,
,,,,294.726675,
,,,,294.750325,
,,,,294.7748,
,,,,294.8029,
,,,,294.83525,
,,,,294.849825,
,,,,294.86365,
,,,,294.8799,
,,,,294.894975,
,,,,294.904925,
,,,,294.91375,
,,,,294.930625,
,,,,294.9453,
,,,,294.9621,
,,,,294.980225,
,,,,294.99485,
,,,,295.013425,
,,,,295.039175,
