SPK_SPKC01a,SPK_SPKC04a,SPK_SPKC06a,SPK_SPKC10a
49.1237,78.7128,9.532175,44.599725
49.188625,79.108,9.5408,44.647425
49.2267,79.1782,9.550725,44.730975
49.276375,79.374075,9.55515,44.78905
49.67045,79.375775,9.560025,44.852025
49.793075,79.45575,9.5668,44.887425
50.243125,79.484175,9.571475,44.9464
50.271975,79.528025,9.59385,44.983025
50.2923,79.75035,9.59925,45.03615
50.32365,79.912375,9.611675,45.08445
50.3562,80.00515,9.6176,45.12965
50.394075,80.3648,9.63515,45.1531
50.416375,80.38595,9.651125,45.257
50.479225,80.428675,9.688625,45.583625
50.573025,80.47815,9.7069,45.6069
51.0055,80.5107,9.71925,45.6759
51.024025,80.5731,9.7319,45.7155
51.038225,80.677425,9.7423,45.758275
51.06155,81.31255,9.749475,46.09225
51.0989,81.45475,9.752775,46.1201
52.15985,81.629425,9.76855,46.14405
52.75435,81.66255,9.776425,46.194
53.301475,81.684525,9.818775,46.21845
53.956975,81.71445,9.8554,46.291875
53.98305,81.757075,9.86955,46.34325
54.00305,81.820125,9.89135,46.40515
54.0188,81.821525,9.908225,46.496225
54.0543,81.86455,9.911925,46.90895
54.076875,82.227025,9.917425,46.934825
54.098225,82.634575,9.939,46.991025
54.131725,82.8502,9.948875,47.0242
54.18665,82.9909,9.958175,47.348675
54.21795,83.212975,9.97745,47.36245
54.24295,83.30355,9.997875,47.375725
54.28585,83.45875,10.005275,47.390225
54.348525,83.596575,10.051125,47.4131
54.468125,83.6574,10.0656,47.4363
54.52315,83.72765,10.0832,47.502275
54.554175,83.841225,10.0908,48.062625
54.582125,83.890625,10.11145,48.2953
54.602725,84.02845,10.131275,48.3115
54.619075,84.118825,10.138725,48.32585
54.630825,84.5343,10.1513,48.342125
54.645325,84.55625,10.2212,48.373075
54.65765,84.7548,10.2595,48.4163
54.707625,84.943225,10.268425,48.49565
54.72215,85.17745,10.281825,48.5589
54.7485,85.311675,10.2914,48.99095
54.777875,85.7928,10.305125,49.0224
54.80525,85.858175,10.314825,49.079125
54.8683,85.885325,10.33865,49.12535
55.116575,86.424625,10.358925,49.16605
55.3625,86.5063,10.369125,49.220625
55.410625,86.50795,10.379975,49.2763
55.467025,86.8264,10.393175,49.639775
55.52255,86.896775,10.4209,49.794675
55.5542,86.970375,10.43435,50.063675
55.6003,87.161525,10.457175,50.270775
55.6272,87.229575,10.46575,50.308125
55.6809,87.321375,10.4782,50.33845
55.71745,87.3842,10.49325,50.38295
55.763375,87.5551,10.510075,50.429175
55.81345,87.594975,10.53525,50.485025
55.844225,87.82615,10.5475,50.53425
55.898375,87.911425,10.57175,50.941075
55.957025,87.978125,10.592925,50.954675
56.038475,88.04515,10.605925,50.977425
56.146825,88.09895,10.61935,51.00565
56.8499,88.166775,10.64005,51.029875
56.87815,88.379775,10.66385,51.0702
56.903875,88.456125,10.675,51.09695
56.919325,88.515375,10.699225,51.144325
56.9704,88.61125,10.7133,51.5638
57.066475,88.654375,10.727975,52.019175
57.434,88.6784,10.74215,52.1361
57.470775,88.7798,10.755975,52.2284
57.5177,88.8557,10.77185,52.34345
57.999325,88.970225,10.785175,52.745475
58.0248,89.04295,10.804475,52.76755
58.091975,89.201175,10.818325,52.84005
58.12185,89.22545,10.828075,53.16255
58.2418,89.4993,10.83805,53.188375
58.472625,89.777975,10.855475,53.2125
