SPK_SPKC01a,SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC08a,SPK_SPKC13a,SPK_SPKC13b
527.497375,535.828475,529.7261,,514.887175,
527.523475,535.8785,529.745075,,514.915075,
527.546825,536.06635,529.761875,,514.928575,
527.558225,536.115325,529.771475,,514.95485,
527.564175,536.201425,529.776025,,514.9788,
527.570925,536.2187,529.789825,,515.007475,
527.578,536.22315,529.8058,,515.022275,
527.58735,536.239175,529.82035,,515.0402,
527.6461,536.447375,529.831125,,515.05515,
527.691,536.4796,529.84115,,515.07235,
527.695025,536.5652,529.861125,,515.096075,
527.716525,536.732875,529.897825,,515.1142,
527.89875,536.788,529.941275,,515.1221,
527.913725,536.85575,530.01705,,515.124525,
527.958725,536.969675,530.07405,,515.136925,
527.976375,537.032125,530.153925,,515.1559,
528.0171,537.050075,530.210325,,515.18845,
528.18435,537.0943,530.23605,,515.201,
528.206725,537.37555,530.292825,,515.21055,
528.212575,537.58915,530.341575,,515.218525,
528.221125,537.68515,530.387,,515.24135,
528.2398,537.769925,530.430975,,515.25645,
528.2456,537.8965,530.48085,,515.26235,
528.2499,537.907825,530.526175,,515.2887,
528.2527,537.94885,530.57785,,515.3125,
528.259,538.04825,530.617925,,515.318575,
528.284575,538.0984,530.665925,,515.3453,
528.289,538.131575,530.73625,,515.364925,
528.294225,538.2245,530.802625,,515.366325,
528.306225,538.34295,530.84865,,515.38335,
528.31585,538.3627,530.9077,,515.394875,
528.3342,538.416975,531.10185,,515.421175,
528.3427,538.457575,531.192625,,515.4337,
528.35365,538.494025,531.3082,,515.4586,
528.376125,538.7187,531.364575,,515.478175,
528.3924,538.927975,531.481825,,515.497725,
528.446975,539.08895,531.53945,,515.51395,
528.4862,539.1707,531.62665,,515.546575,
528.5474,539.25245,531.710625,,515.576525,
528.578025,539.291275,531.75905,,515.594975,
528.583,539.35515,531.794475,,515.616375,
528.601425,539.4188,531.86185,,515.62835,
528.7315,539.490725,531.91085,,515.64135,
528.7807,539.522375,531.952925,,515.6681,
528.787425,539.648925,531.992275,,515.6868,
528.812975,539.74265,532.04415,,515.694725,
528.8306,539.7568,532.095475,,515.710175,
528.8533,539.845,532.1437,,515.7223,
528.884625,539.896975,532.179275,,515.7642,
528.89605,539.9134,532.2281,,515.811175,
528.92265,539.943375,532.300825,,515.828375,
528.926475,539.99805,532.30425,,515.841275,
528.93865,540.0938,532.340975,,515.852075,
528.977775,540.12915,532.375375,,515.859175,
529.011475,540.2197,532.43885,,515.88155,
529.03785,540.255175,532.472825,,515.9138,
529.047775,540.34025,532.477175,,515.94495,
529.07935,540.468675,532.520025,,515.967525,
529.083075,540.523775,532.548525,,515.982525,
529.085625,540.68375,532.582675,,516.017125,
529.09895,540.7951,532.64715,,516.039325,
529.14205,540.8194,532.6987,,516.0466,
529.176175,540.8728,532.7479,,516.069975,
529.3565,540.91175,532.785025,,516.08075,
529.3889,540.996975,532.866275,,516.0963,
529.455025,541.05915,532.91055,,516.12495,
529.4622,541.2535,532.962375,,516.149325,
529.513725,541.31065,533.006175,,516.158025,
529.59005,541.434925,533.04725,,516.1709,
529.595575,541.4678,533.0855,,516.190975,
529.62405,541.493625,533.144975,,516.212725,
529.6486,541.570475,533.184225,,516.221225,
529.6795,541.6223,533.241425,,516.254825,
529.718375,541.6951,533.270475,,516.269475,
529.748075,541.7874,533.315025,,516.285425,
529.802875,541.891775,533.35545,,516.2992,
529.83825,541.950725,533.4429,,516.303175,
529.87545,541.970575,533.49835,,516.324325,
529.8805,542.032875,533.70335,,516.3477,
529.92735,542.085075,533.7828,,516.3649,
529.953475,542.11965,533.8779,,516.42635,
529.97715,542.158025,533.950025,,516.4962,
530.07595,542.188325,534.0945,,516.5098,
530.096575,542.218225,534.166775,,516.533225,
530.131,542.247675,534.289,,516.55085,
530.198725,542.29845,534.40985,,516.5703,
530.283525,542.33105,534.479425,,516.58255,
530.339225,542.351925,534.514825,,516.6105,
530.416725,542.3965,534.541575,,516.63945,
530.497075,542.457525,534.609375,,516.656575,
530.530575,542.656325,534.716575,,516.684125,
530.561,542.7586,534.763375,,516.709125,
530.576175,542.9796,534.810775,,516.73595,
530.58355,543.00465,534.857725,,516.789675,
530.63895,543.029975,535.01255,,516.824725,
530.640825,543.082525,535.1277,,516.872975,
530.712925,543.124625,535.1621,,516.90395,
530.776225,543.1389,535.2058,,516.930775,
530.82925,543.243525,535.2452,,516.989475,
530.926075,543.26055,535.32115,,517.02815,
530.99725,543.2785,535.3666,,517.03825,
531.06285,543.3411,535.415475,,517.05355,
531.093375,543.371425,535.48505,,517.06785,
531.21655,543.386675,535.54695,,517.074275,
531.263975,543.395925,535.5968,,517.108275,
531.272925,543.409725,535.63155,,517.1305,
531.3571,543.4318,535.84605,,517.15925,
531.42195,543.44165,535.90165,,517.1897,
531.453975,543.60885,535.9635,,517.252625,
531.4614,543.664275,535.9977,,517.287775,
531.523375,543.803975,536.037375,,517.2973,
531.577125,543.83385,536.0834,,517.3058,
531.63525,543.84625,536.108975,,517.332575,
531.6695,543.99615,536.1289,,517.35345,
531.71585,544.183525,536.18425,,517.377425,
531.863425,544.2266,536.2187,,517.403675,
531.925675,544.265525,536.2234,,517.44015,
531.947675,544.3463,536.239425,,517.464675,
532.020225,544.410375,536.273475,,517.53795,
532.0889,544.426425,536.30575,,517.555025,
532.160125,544.4467,536.3261,,517.585225,
532.20065,544.49435,536.3712,,517.609475,
532.25945,544.543675,536.426375,,517.63,
532.290575,544.560325,536.4506,,517.666275,
532.3232,544.583725,536.50965,,517.71245,
532.366125,544.62065,536.5449,,517.744925,
532.4038,544.72475,536.577525,,517.776825,
532.450125,544.7505,536.6177,,517.78815,
532.502075,544.809525,536.650275,,517.803225,
532.567225,544.973,536.664975,,517.8131,
532.5952,545.08895,536.70535,,517.829825,
532.634225,545.127025,536.725975,,517.85365,
532.67065,545.15395,536.7331,,517.8752,
532.6903,545.227675,536.7671,,517.8873,
532.757175,545.263875,536.80215,,517.917175,
532.78935,545.517525,536.8414,,517.9505,
532.8419,545.624675,536.8786,,517.982925,
532.91285,545.748525,536.9372,,518.01345,
532.984625,545.86255,537.03595,,518.035225,
533.013075,545.8814,537.1441,,518.07975,
533.0753,545.89935,537.288225,,518.111875,
533.0798,546.120975,537.35945,,518.195,
533.117525,546.207625,537.44255,,518.217225,
533.158575,546.359525,537.49125,,518.256225,
533.2217,546.4287,537.532775,,518.26685,
533.251775,546.615525,537.560575,,518.2716,
533.2888,546.929425,537.783425,,518.276625,
533.3556,546.94025,537.886375,,518.3185,
533.404875,547.111925,537.908075,,518.3375,
533.4511,547.284,537.951175,,518.3778,
533.503425,547.5605,537.986025,,518.3888,
533.548625,547.688525,538.03665,,518.428775,
533.580725,547.753975,538.191075,,518.468075,
533.64095,547.84335,538.2725,,518.49895,
533.7273,547.971375,538.3104,,518.5199,
533.75495,547.99435,538.3924,,518.55355,
533.79715,548.1737,538.422975,,518.5683,
533.85425,548.25795,538.448925,,518.594075,
533.9387,548.307575,538.4741,,518.630725,
533.9978,548.317775,538.51595,,518.6448,
534.015525,548.535425,538.544275,,518.70365,
534.110375,548.5754,538.58745,,518.736575,
534.134625,548.616625,538.6324,,518.761225,
534.237425,548.702375,538.67565,,518.806425,
534.35525,548.739,538.7042,,518.8441,
534.39395,548.81775,538.764225,,518.848325,
534.475625,548.868875,538.831625,,518.8562,
534.57265,548.90845,538.881725,,518.86955,
534.623975,548.9686,538.91755,,518.895625,
534.665175,548.98565,538.950875,,518.91945,
534.7205,549.09075,538.98655,,518.938825,
534.78445,549.1225,539.003025,,518.9692,
534.93685,549.424475,539.03545,,518.986175,
535.0487,549.464125,539.07045,,519.014075,
535.078225,549.51215,539.092325,,519.0421,
535.1228,549.5372,539.11595,,519.06425,
535.300025,549.6282,539.138,,519.0884,
535.3331,549.686775,539.170725,,519.113825,
535.378175,549.716025,539.223175,,519.1758,
535.415125,550.013475,539.253075,,519.200525,
535.474475,550.29585,539.30365,,519.227275,
535.519375,550.360875,539.357325,,519.260275,
535.57885,550.449875,539.409675,,519.29855,
535.621975,550.622725,539.467575,,519.364725,
535.67715,550.735025,539.500625,,519.382675,
535.7219,550.854675,539.541725,,519.411375,
535.746975,550.86895,539.572625,,519.43705,
535.8638,550.948725,539.6021,,519.4496,
535.937975,550.958175,539.63585,,519.47245,
536.0004,550.972125,539.675525,,519.49915,
536.074475,551.041025,539.71305,,519.5106,
536.117325,551.07375,539.752075,,519.577475,
536.142125,551.163325,539.78175,,519.619525,
536.219425,551.258675,539.935775,,519.64635,
536.2566,551.4324,540.0374,,519.662175,
536.283125,551.46445,540.084325,,519.708875,
536.30865,551.5139,540.227475,,519.72085,
536.310125,551.6187,540.2909,,519.741175,
536.34225,551.6511,540.36485,,519.749175,
536.37935,551.692225,540.45795,,519.76035,
536.4886,551.8021,540.6279,,519.778625,
536.521,551.8986,540.707825,,519.79355,
536.54275,552.121825,540.78765,,519.8035,
536.567775,552.24005,540.854425,,519.8681,
536.6558,552.328475,540.917,,519.87725,
536.7057,552.50215,540.9683,,519.9284,
536.764625,552.632875,541.0248,,519.9766,
536.81465,552.748075,541.083525,,519.9882,
536.851,552.773475,541.1453,,519.994125,
537.055175,552.8397,541.2751,,520.040075,
537.30755,552.896725,541.378175,,520.0421,
537.313175,552.916575,541.49385,,520.068875,
537.3618,553.039875,541.547425,,520.103075,
537.3809,553.056025,541.5926,,520.1332,
537.51535,553.188075,541.668825,,520.15035,
537.5661,553.26665,541.754625,,520.1663,
537.65785,553.390425,541.81885,,520.207125,
537.74435,553.55485,541.87675,,520.245175,
537.801125,553.672425,541.9305,,520.26795,
537.8345,553.72305,541.9752,,520.315875,
537.8731,553.795225,542.00665,,520.335475,
537.9519,553.94925,542.0496,,520.36745,
538.0105,554.320375,542.0737,,520.397725,
538.1147,554.347475,542.10345,,520.43335,
538.2435,554.58695,542.15645,,520.50195,
538.299775,554.698175,542.201375,,520.5166,
538.397175,554.717325,542.231,,520.563,
538.471425,554.737775,542.35215,,520.575425,
538.496625,554.92125,542.36535,,520.5946,
538.54095,554.971525,542.406875,,520.60425,
538.543625,555.036025,542.4398,,520.637525,
538.61945,555.21825,542.469775,,520.678,
538.6505,555.383725,542.50435,,520.6943,
538.736075,555.62105,542.6006,,520.7036,
538.76555,556.2105,542.651,,520.722325,
538.824125,556.431675,542.706775,,520.758925,
538.9401,556.53945,542.763575,,520.79005,
538.9916,556.601825,542.8267,,520.8311,
539.087375,556.653725,542.858825,,520.842825,
539.118375,556.71,542.924475,,520.8771,
539.1633,556.857825,542.957225,,520.88755,
539.227275,557.0516,543.010675,,520.90695,
539.2951,557.285175,543.040075,,520.9154,
539.341875,557.4738,543.08995,,520.936625,
539.414125,557.522975,543.12515,,521.025575,
539.503725,558.446425,543.1642,,521.0429,
539.5686,558.6286,543.206675,,521.060425,
539.601375,558.655975,543.242325,,521.0652,
539.685975,559.069675,543.28705,,521.13595,
539.724975,559.0856,543.32575,,521.159825,
539.758525,559.1166,543.3551,,521.1845,
539.78705,559.272925,543.394625,,521.20585,
539.83865,559.351625,543.428725,,521.230975,
539.895075,560.0137,543.455475,,521.280825,
539.950325,560.0936,543.4996,,521.322775,
540.00235,560.2078,543.544575,,521.3425,
540.07495,560.39135,543.5784,,521.37105,
540.122025,560.540125,543.632175,,521.3991,
540.1931,560.694475,543.67485,,521.40235,
540.2372,561.1876,543.718825,,521.417325,
540.2958,561.529375,543.759025,,521.449125,
540.306025,561.582,543.835375,,521.46765,
540.346675,561.6782,543.8713,,521.490625,
540.490575,561.723,543.939625,,521.499075,
540.628025,561.776875,543.976275,,521.52335,
540.65225,562.014075,544.041025,,521.5435,
540.694575,562.1911,544.125125,,521.575,
540.739675,562.337075,544.188275,,521.611275,
540.954575,562.473675,544.274025,,521.6192,
541.001175,562.6525,544.375075,,521.6324,
541.052875,562.895725,544.45235,,521.645875,
541.11245,562.9651,544.545675,,521.689025,
541.15575,563.020425,544.585575,,521.6964,
541.20195,563.069775,544.620625,,521.7316,
541.259775,563.32455,544.681125,,521.8077,
541.3401,563.34755,544.7289,,521.846675,
541.385275,563.45325,544.780925,,521.892825,
541.4498,563.648375,544.837825,,521.9221,
541.5087,563.735975,544.90305,,521.972575,
541.622075,563.76695,544.9643,,522.02905,
541.650425,563.87205,545.01325,,522.062175,
541.682325,564.073525,545.056925,,522.086625,
541.746725,564.35165,545.099425,,522.114575,
541.939,564.714825,545.13855,,522.149325,
542.00875,564.8537,545.200225,,522.18835,
542.036425,565.1972,545.2405,,522.234325,
542.162025,565.22545,545.27125,,522.25715,
542.2612,565.3104,545.331,,522.2688,
542.297625,565.401775,545.37125,,522.286075,
542.40845,566.102625,545.433775,,522.3175,
542.4421,566.23155,545.49645,,522.34295,
542.502575,566.662175,545.533675,,522.38735,
542.506,566.8733,545.62875,,522.3968,
542.5249,566.91555,545.698625,,522.4167,
542.541425,566.993725,545.83405,,522.430475,
542.5911,567.052875,546.058825,,522.4648,
542.636,567.18,546.148975,,522.497325,
542.678375,567.35375,546.193125,,522.50375,
542.744575,567.3959,546.207875,,522.505225,
542.793325,567.527975,546.23915,,522.533825,
542.8176,567.5912,546.297825,,522.571575,
542.84775,568.362525,546.34565,,522.5943,
542.8926,568.556225,546.3732,,522.62085,
542.9836,568.664125,546.451375,,522.6407,
543.0476,568.850425,546.49545,,522.653225,
543.0723,568.993525,546.54225,,522.660425,
543.09495,569.081275,546.5692,,522.683475,
543.12935,569.16245,546.622175,,522.720875,
543.18585,569.205375,546.722975,,522.738375,
543.225,569.342025,546.771275,,522.76805,
543.253875,569.457475,546.824625,,522.799375,
543.299975,569.589725,546.879875,,522.814875,
543.3208,569.6289,546.932475,,522.8302,
543.32995,569.7495,546.990975,,522.86955,
543.39035,569.939925,547.0574,,522.8869,
543.44385,570.220175,547.1622,,522.94215,
543.4893,570.37475,547.221275,,522.971025,
543.534075,570.50245,547.314825,,523.0018,
543.63265,570.521425,547.361825,,523.029325,
543.719,570.89405,547.401525,,523.06055,
543.759175,570.988,547.472475,,523.10325,
543.7912,571.313425,547.524975,,523.1202,
543.84175,571.62615,547.56705,,523.156525,
543.884175,571.7581,547.624075,,523.17405,
543.9295,572.02295,547.681175,,523.194825,
543.96455,572.228725,547.72835,,523.2381,
543.995525,572.24485,547.814675,,523.26325,
544.049025,572.305075,547.905175,,523.287775,
544.077425,572.423975,548.002225,,523.310275,
544.109425,572.4698,548.044975,,523.331225,
544.187425,572.63915,548.125925,,523.3608,
544.250475,572.693825,548.2667,,523.37915,
544.29965,573.009975,548.31265,,523.4094,
544.372625,573.061375,548.353325,,523.451825,
544.47845,573.095475,548.4685,,523.462625,
544.527075,573.21145,548.53105,,523.4744,
544.591525,573.3583,548.570775,,523.5246,
544.609475,573.486425,548.61135,,523.541075,
544.664175,573.608575,548.644825,,523.57175,
544.6686,573.7409,548.7374,,523.59405,
544.724875,574.234525,548.881075,,523.6288,
544.808775,574.317975,548.9298,,523.655075,
544.95535,575.355825,548.998175,,523.685125,
544.986725,575.391125,549.0381,,523.74265,
545.12315,575.7232,549.09765,,523.75075,
545.154025,575.77685,549.136825,,523.7727,
545.338,575.91215,549.157725,,523.799325,
545.4278,576.11285,549.175125,,523.824075,
545.473575,576.1529,549.189575,,523.8306,
545.5381,576.21675,549.2026,,523.848625,
545.595925,576.414825,549.2281,,523.85965,
545.695375,576.43115,549.25735,,523.88785,
545.720575,576.50625,549.2879,,523.9121,
545.76965,576.5257,549.32655,,523.937375,
545.827125,576.64025,549.428475,,523.971725,
545.8633,576.819575,549.46015,,523.99105,
545.900575,576.854225,549.496525,,524.0055,
545.97215,577.004725,549.517975,,524.009875,
546.04645,577.069875,549.540975,,524.014925,
546.26145,577.2921,549.5779,,524.01845,
546.3169,577.4152,549.596575,,524.032075,
546.34805,577.591025,549.63195,,524.042775,
546.401275,577.671875,549.660775,,524.050825,
546.435275,577.81735,549.684925,,524.0722,
546.48575,577.883325,549.72695,,524.17415,
546.4942,578.0999,549.756325,,524.202225,
546.585325,578.179225,549.78415,,524.22715,
546.612675,578.23345,549.804875,,524.283725,
546.653525,578.260025,549.8335,,524.318725,
546.6811,578.332675,549.906025,,524.32315,
546.70975,578.425725,549.9426,,524.35525,
546.7455,578.55355,550.009525,,524.3584,
546.792075,578.655025,550.069275,,524.371175,
546.823025,578.669675,550.105575,,524.40605,
546.860125,578.6851,550.145575,,524.4368,
546.912075,578.85625,550.182225,,524.453575,
546.99795,578.91945,550.2286,,524.488325,
547.0633,578.947625,550.2757,,524.530975,
547.066975,579.279925,550.305675,,524.58355,
547.22065,579.4967,550.34675,,524.608525,
547.37725,580.003575,550.378775,,524.629425,
547.4196,580.3971,550.413325,,524.6612,
547.489325,580.60245,550.471125,,524.711525,
547.6438,580.69545,550.52145,,524.75355,
547.7024,580.7057,550.5887,,524.777275,
547.7622,580.863175,550.6772,,524.805175,
547.826975,580.907525,550.7285,,524.830125,
547.9245,581.181525,550.73525,,524.8548,
547.999925,581.230025,550.777125,,524.891525,
548.208725,581.28465,550.815625,,524.9156,
548.2628,581.347075,550.871125,,524.926275,
548.2978,581.410175,550.9533,,524.957575,
548.32505,581.436825,551.001425,,524.97435,
548.38425,581.5279,551.085775,,524.9983,
548.447075,581.626625,551.1568,,525.045175,
548.516225,581.700175,551.217175,,525.068125,
548.689125,581.7906,551.25865,,525.088825,
548.737575,581.894325,551.2851,,525.136175,
548.807225,582.034825,551.3392,,525.15815,
548.872325,582.06215,551.3856,,525.18975,
549.021825,582.14065,551.42975,,525.20945,
549.154525,582.192525,551.476675,,525.252075,
549.1916,582.2267,551.523925,,525.310075,
549.254375,582.4691,551.564975,,525.334075,
549.305525,582.569125,551.6106,,525.37795,
549.39415,582.816675,551.65555,,525.4717,
