SPK_SPKC01a (exc),SPK_SPKC10a (exc),SPK_SPKC16a (exc)
329.2371,319.209675,
329.279225,319.238175,
329.32755,319.275475,
329.38,319.3126,
329.42305,319.326525,
329.4441,319.353225,
329.507575,319.378225,
329.562,319.4018,
329.619075,319.421025,
329.69485,319.452925,
329.738625,319.487975,
329.777875,319.52285,
329.8086,319.57725,
329.840875,319.62335,
329.88285,319.68755,
329.920475,319.7323,
329.958425,319.7738,
330.0056,319.820675,
330.0405,319.855325,
330.075425,319.8882,
330.11675,319.937375,
330.146225,319.9597,
330.18035,319.98095,
330.2321,320.0037,
330.25725,320.0233,
330.309625,320.04915,
330.352125,320.06115,
330.386475,320.0722,
330.423425,320.0775,
330.5119,320.09625,
330.55505,320.1297,
330.5922,320.208175,
330.63285,320.2538,
330.6736,320.357975,
330.705925,320.3828,
330.7436,320.411,
330.790225,320.440575,
330.857275,320.4649,
330.93135,320.5025,
330.962675,320.5245,
330.995875,320.550775,
331.034875,320.587375,
331.070725,320.619175,
331.111675,320.6866,
331.129875,320.73375,
331.1778,320.7631,
331.2112,320.858,
331.24265,320.892675,
331.300675,320.96945,
331.325525,320.995775,
331.3531,321.0296,
331.375025,321.06675,
331.415825,321.109825,
331.452,321.144275,
331.487525,321.169675,
331.50835,321.199225,
331.554525,321.23225,
331.583275,321.281675,
331.614875,321.331575,
331.644125,321.356125,
331.677025,321.3894,
331.72755,321.432175,
331.7818,321.460475,
331.841625,321.4805,
331.878375,321.51605,
331.92335,321.566075,
331.968775,321.588275,
331.9981,321.63145,
332.033425,321.6585,
332.0697,321.697525,
332.10015,321.733525,
332.122675,321.76425,
332.143775,321.7871,
332.164175,321.828075,
332.1851,321.85565,
332.211625,321.893025,
332.23785,321.93295,
332.267525,321.965925,
332.2833,321.995,
332.30565,322.028575,
332.3327,322.064275,
332.359325,322.11995,
332.386125,322.1439,
332.415025,322.171775,
332.4449,322.205425,
332.47235,322.294125,
332.510625,322.327925,
332.549675,322.3601,
332.5764,322.363725,
332.598475,322.428,
332.6252,322.45385,
332.652825,322.469325,
332.683,322.4903,
332.71915,322.544225,
332.759125,322.590125,
332.789425,322.681475,
332.814325,322.728475,
332.836875,322.76815,
332.866775,322.806425,
332.895575,322.844475,
332.9347,322.9017,
332.967125,322.93685,
332.9868,322.977325,
333.0138,323.01515,
333.0593,323.05295,
333.0877,323.095025,
333.12705,323.13275,
333.164775,323.179625,
333.195625,323.198275,
333.23635,323.22675,
333.2715,323.25415,
333.3026,323.287,
333.327225,323.324875,
333.355175,323.365075,
333.399075,323.429425,
333.4357,323.502225,
333.487975,323.526275,
333.5211,323.5564,
333.557675,323.60185,
333.58865,323.6391,
333.616875,323.6823,
333.6383,323.726475,
333.6596,323.756575,
333.6889,323.789125,
333.719375,323.81135,
333.746625,323.851325,
333.752575,323.8779,
333.776725,323.9001,
333.8185,323.9347,
333.848125,324.002975,
333.88865,324.03565,
333.9301,324.0958,
333.974725,324.150175,
333.998925,324.19235,
334.033325,324.22865,
334.05935,324.281125,
334.092075,324.33695,
334.12535,324.400725,
334.16965,324.452175,
334.19425,324.4819,
334.227025,324.5145,
334.256275,324.55155,
334.273275,324.58405,
334.291975,324.6229,
334.3064,324.651375,
334.3245,324.683025,
334.357275,324.7625,
334.377675,324.838875,
334.427875,324.88935,
334.4673,324.963025,
334.50245,324.9993,
334.525125,325.0409,
334.5475,325.09365,
334.576675,325.140725,
334.6013,325.207975,
334.63415,325.255625,
334.66135,325.294075,
334.684875,325.351175,
334.6998,325.416675,
334.731125,325.4397,
334.760325,325.478375,
334.793525,325.518325,
334.812725,325.573,
334.843675,325.58965,
334.875175,325.622125,
334.939075,325.65575,
334.973725,325.70035,
335.01005,325.739275,
335.0368,325.77505,
335.055775,325.812025,
335.094125,325.840725,
335.15855,325.89815,
335.1798,325.920125,
335.2072,325.953525,
335.280325,325.97915,
335.31255,326.046475,
335.332475,326.08155,
335.40925,326.110775,
335.433025,326.152725,
335.469775,326.194,
335.49195,326.24615,
335.5337,326.33045,
335.568125,326.373675,
335.603425,326.41545,
335.6415,326.4724,
335.680625,326.527325,
335.74545,326.592325,
335.772475,326.655075,
335.7961,326.71595,
335.8414,326.757075,
335.87555,326.796925,
335.90645,326.867975,
335.928,326.935625,
335.97595,326.975375,
336.003975,327.002725,
336.02795,327.0313,
336.08735,327.072125,
336.129975,327.18485,
336.168475,327.23915,
336.199025,327.28365,
336.25045,327.32365,
336.2828,327.3631,
336.3106,327.39445,
336.358575,327.467625,
336.3849,327.511075,
336.422425,327.550925,
336.45675,327.6383,
336.4841,327.713825,
336.51435,327.78215,
336.55395,327.846725,
336.59215,327.89945,
336.633925,327.9741,
336.667525,328.043075,
336.697925,328.096025,
336.730875,328.15295,
336.775875,328.211775,
336.81465,328.27655,
336.870075,328.3349,
336.9108,328.377175,
336.93735,328.427125,
337.003375,328.47605,
337.02505,328.521675,
337.0545,328.556175,
337.100475,328.603375,
337.12735,328.6585,
337.165775,328.70825,
337.18425,328.747725,
337.22955,328.8096,
337.249625,328.87295,
337.3201,328.9919,
337.358675,329.050675,
337.404875,329.11255,
337.473825,329.181525,
337.51995,329.22835,
337.56495,329.248575,
337.602425,329.28685,
337.63465,329.32845,
337.663825,329.369775,
337.690075,329.41025,
337.72815,329.46555,
337.7649,329.515675,
337.848025,329.57775,
337.869125,329.62175,
337.895625,329.65485,
337.93435,329.69325,
337.965975,329.730025,
337.998425,329.761175,
338.0224,329.821075,
338.057975,329.857275,
338.0808,329.883025,
338.119025,329.91175,
338.157075,329.9602,
338.211075,329.999,
338.242575,330.02265,
338.274375,330.0465,
338.300625,330.0741,
338.32645,330.09975,
338.367875,330.1232,
338.42815,330.1603,
338.47525,330.192475,
338.5076,330.2182,
338.549975,330.2437,
338.5879,330.2804,
338.619125,330.3129,
338.6557,330.355825,
338.679925,330.3974,
338.712,330.432025,
338.7462,330.489775,
338.7826,330.5236,
338.817525,330.567325,
338.8684,330.6017,
338.93505,330.631525,
338.99915,330.6746,
339.024925,330.71085,
339.0654,330.7621,
339.113975,330.855175,
339.156575,330.897625,
339.198575,330.9374,
339.24995,331.00295,
339.29255,331.03075,
339.34645,331.065125,
339.421725,331.087125,
339.4533,331.110775,
339.482,331.125475,
339.540325,331.1753,
339.57515,331.2079,
339.618175,331.2372,
339.6687,331.274725,
339.723525,331.30225,
339.779475,331.335475,
339.865,331.3863,
339.894875,331.418625,
339.922375,331.45435,
339.961075,331.484925,
340.021825,331.509025,
340.054325,331.5355,
340.100625,331.579375,
340.13355,331.6119,
340.18865,331.644725,
340.222375,331.666525,
340.25985,331.694125,
340.296525,331.779075,
340.356425,331.811,
340.3868,331.840475,
340.427375,331.88375,
340.4554,331.916325,
340.498825,331.9424,
340.535325,331.971975,
340.561075,332.0246,
340.6268,332.056725,
340.67395,332.079525,
340.72145,332.1062,
340.758225,332.123325,
340.801375,332.147825,
340.8367,332.176325,
340.860575,332.198925,
340.89035,332.22975,
340.926025,332.253225,
340.964475,332.279075,
340.9931,332.312225,
341.0283,332.331875,
341.05665,332.355175,
341.108075,332.3834,
341.1548,332.40725,
341.186925,332.42915,
341.22785,332.4362,
341.2789,332.445425,
341.316575,332.47105,
341.374,332.5014,
341.41155,332.52835,
341.45685,332.55275,
341.522725,332.595125,
341.5892,332.615225,
341.67315,332.635625,
341.720225,332.667125,
341.7594,332.717925,
341.80205,332.7397,
341.8554,332.844475,
341.880125,332.8861,
341.923825,332.91485,
341.971175,332.951275,
342.018875,332.982225,
342.0467,333.01155,
342.1097,333.040975,
342.126325,333.073275,
342.166225,333.10175,
342.195625,333.145675,
342.22005,333.193875,
342.2778,333.251,
342.319275,333.27325,
342.3529,333.309725,
342.41155,333.3314,
342.45,333.370075,
342.502175,333.409175,
342.545475,333.446675,
342.589075,333.485675,
342.626825,333.511275,
342.651025,333.538,
342.708825,333.565925,
342.76365,333.586425,
342.804275,333.60335,
342.846475,333.656875,
342.8884,333.69135,
342.935725,333.72365,
342.97655,333.8006,
343.0062,333.83185,
343.0461,333.8625,
343.0822,333.896175,
343.142575,333.94315,
343.182,333.977125,
343.2564,334.01455,
343.280875,334.05205,
343.312075,334.084525,
343.3484,334.111525,
343.388425,334.141525,
343.4362,334.164975,
343.48675,334.20995,
343.5229,334.2433,
343.555525,334.265325,
343.596675,334.302025,
343.644575,334.345925,
343.670175,334.36935,
343.70175,334.393275,
343.7217,334.4145,
343.745925,334.438075,
343.76915,334.450225,
343.802775,334.47985,
343.85745,334.497825,
343.90645,334.51815,
343.9795,334.5431,
344.041,334.5676,
344.070025,334.58705,
344.118875,334.619825,
344.1592,334.647725,
344.1991,334.689725,
344.229,334.733075,
344.27235,334.751525,
344.309975,334.766625,
344.343625,334.7884,
344.3973,334.809375,
344.4272,334.847925,
344.476475,334.8745,
344.551375,334.89895,
344.5949,334.92225,
344.64315,334.939875,
344.686275,334.9693,
344.728975,335.018725,
344.7479,335.0433,
344.786225,335.05755,
344.81375,335.1448,
344.8449,335.2084,
344.907975,335.227025,
344.93185,335.24735,
344.965975,335.25855,
344.99155,335.29205,
345.081,335.323275,
345.108625,335.357725,
345.14515,335.3713,
345.1988,335.39795,
345.247925,335.421225,
345.3127,335.4497,
345.3538,335.47905,
345.386725,335.526,
345.425,335.567525,
345.469675,335.600025,
345.524125,335.6191,
345.577875,335.645675,
345.612925,335.6677,
345.6378,335.68625,
345.678425,335.7031,
345.73085,335.732275,
345.779775,335.796575,
345.80465,335.825125,
345.80705,335.8463,
345.851025,335.8679,
345.889125,335.922075,
345.93685,335.95205,
345.979525,335.9865,
346.0208,336.011675,
346.0528,336.088875,
346.1021,336.119425,
346.1354,336.158675,
346.189625,336.180925,
346.237225,336.195625,
346.268975,336.22975,
346.30015,336.254075,
346.345375,336.272225,
346.3924,336.295225,
346.4517,336.31395,
346.490125,336.341175,
346.55245,336.35725,
346.59215,336.3848,
346.63835,336.4198,
346.68115,336.447025,
346.72745,336.502775,
346.7659,336.54075,
346.808425,336.57355,
346.856975,336.6042,
346.9004,336.642425,
346.951975,336.679525,
347.00255,336.7123,
347.043475,336.755,
347.086075,336.7846,
347.112875,336.820625,
347.210825,336.84115,
347.256325,336.880975,
347.294075,336.90875,
347.330025,336.951625,
347.371825,337.01535,
347.437275,337.0414,
347.48805,337.0969,
347.52985,337.11905,
347.606875,337.142725,
347.64285,337.163725,
347.706875,337.18955,
347.74815,337.21745,
347.827425,337.234225,
347.8905,337.25455,
347.9414,337.3203,
347.973925,337.345325,
348.01085,337.376225,
348.05665,337.402325,
348.116175,337.453625,
348.1636,337.497925,
348.21835,337.520325,
348.276725,337.550475,
348.357225,337.620475,
348.428075,337.65,
348.484525,337.673125,
348.540525,337.7627,
348.572925,337.8211,
348.6317,337.841275,
348.67355,337.898975,
348.717875,337.93745,
348.774275,338.038875,
348.82885,338.0586,
348.881775,338.087225,
348.952525,338.1163,
349.006225,338.1445,
349.06905,338.159725,
349.15075,338.18555,
349.207725,338.21445,
349.2736,338.248675,
349.324275,338.269625,
349.387925,338.298,
349.437425,338.322025,
349.49595,338.34705,
349.562375,338.371525,
349.613625,338.39825,
349.66755,338.45405,
349.71005,338.4905,
349.747375,338.535925,
349.798625,338.63145,
349.84125,338.661925,
349.898175,338.68355,
349.95395,338.70545,
349.9971,338.738825,
350.057175,338.78715,
350.114325,338.80365,
350.174325,338.804775,
350.223075,338.850875,
350.262925,338.869675,
350.32915,338.901725,
350.368875,338.95725,
350.415475,338.9865,
350.462525,339.039125,
350.501,339.0769,
350.5499,339.108825,
350.61915,339.154275,
350.664375,339.1856,
350.7107,339.20655,
350.764225,339.23755,
350.7928,339.29215,
350.819425,339.327975,
350.8609,339.346275,
350.916675,339.387,
350.97,339.427175,
351.009675,339.462575,
351.0512,339.493625,
351.077325,339.538625,
351.124975,339.616075,
351.17305,339.62815,
351.23935,339.6508,
351.301425,339.668525,
351.3499,339.7001,
351.417075,339.732,
351.50345,339.778675,
351.5637,339.803925,
351.617775,339.855025,
351.67155,339.91805,
351.7497,339.944275,
351.814675,339.9885,
351.852475,340.015325,
351.9036,340.066025,
351.955775,340.09605,
352.007875,340.168275,
352.05025,340.19315,
352.090325,340.2348,
352.132175,340.263025,
352.17115,340.2864,
352.2608,340.34615,
352.32515,340.370425,
352.38995,340.40175,
352.439875,340.438625,
352.476,340.4628,
352.510425,340.505975,
352.5374,340.549325,
352.574725,340.581275,
352.6175,340.6257,
352.650575,340.650275,
352.6948,340.6782,
352.7256,340.707575,
352.76345,340.73455,
352.809175,340.7536,
352.8289,340.779175,
352.8609,340.839175,
352.88615,340.8612,
352.93165,340.891475,
353.007075,340.9523,
353.04075,340.9758,
353.083275,340.995975,
353.110825,341.0231,
353.1427,341.046825,
353.16835,341.0738,
353.190775,341.1133,
353.229,341.1566,
353.279375,341.20495,
353.322775,341.220175,
353.35315,341.23155,
353.3863,341.257025,
353.423125,341.2711,
353.46625,341.30865,
353.510775,341.3294,
353.544725,341.349625,
353.5703,341.364125,
353.5887,341.383075,
353.61345,341.41515,
353.63735,341.441075,
353.6663,341.46365,
353.689,341.51365,
353.710975,341.541725,
353.74135,341.568425,
353.7748,341.586725,
353.8049,341.652225,
353.839875,341.67115,
353.88015,341.6936,
353.92425,341.71155,
353.9631,341.776725,
354.000975,341.80025,
354.0342,341.82315,
354.0611,341.837625,
354.09885,341.889225,
354.15395,341.9207,
354.216075,341.96875,
354.2571,341.995725,
354.2827,342.0191,
354.311675,342.0416,
354.359975,342.1041,
354.37655,342.1364,
354.3956,342.164175,
354.4275,342.190375,
354.4584,342.2402,
354.49955,342.263775,
354.5382,342.2907,
354.583025,342.307825,
354.6325,342.322925,
354.67535,342.330425,
354.7176,342.384825,
354.766275,342.41735,
354.797025,342.446025,
354.8511,342.49215,
354.899275,342.516025,
354.9853,342.539125,
355.0184,342.573025,
355.07265,342.6006,
355.107475,342.629825,
355.1256,342.647575,
355.16185,342.673625,
355.2029,342.696125,
355.2656,342.730375,
355.3278,342.76865,
355.375325,342.7964,
355.404875,342.8133,
355.43315,342.8245,
355.50445,342.84805,
355.5342,342.86845,
355.55825,342.9181,
355.57855,342.968275,
355.60395,342.97995,
355.626775,343.00525,
355.654425,343.02505,
355.67875,343.061075,
355.707125,343.085425,
355.723675,343.119875,
355.7399,343.16735,
355.769,343.202975,
355.8079,343.29145,
355.84935,343.363775,
355.86715,343.382975,
355.902175,343.409125,
355.944575,343.445725,
355.969,343.487175,
356.0005,343.516525,
356.015225,343.54975,
356.04825,343.590975,
356.0657,343.64195,
356.1514,343.6732,
356.191625,343.702175,
356.2142,343.7625,
356.229875,343.77635,
356.262,343.795,
356.301175,343.817275,
356.355425,343.850475,
356.39815,343.87925,
356.4547,343.90625,
356.509075,343.940425,
356.542775,343.989,
356.574875,344.029375,
356.59965,344.0571,
356.62745,344.1167,
356.65335,344.14295,
356.6802,344.2199,
356.724925,344.240975,
356.75325,344.26385,
356.78745,344.278175,
356.852775,344.30755,
356.875475,344.32495,
356.93535,344.339225,
356.969275,344.359,
357.004575,344.4022,
357.034575,344.422225,
357.0676,344.4633,
357.08935,344.512875,
357.124975,344.585,
357.1792,344.617875,
357.23665,344.6398,
357.283875,344.67235,
357.3068,344.7191,
357.338575,344.74375,
357.39155,344.77805,
357.42665,344.79885,
357.452375,344.8197,
357.499675,344.847875,
357.542025,344.922025,
357.578675,344.93725,
357.597575,344.9591,
357.62125,344.981975,
357.6829,345.10585,
357.750625,345.119275,
357.780675,345.165025,
357.811125,345.20035,
357.847575,345.24545,
357.87225,345.35245,
357.93435,345.438675,
357.988975,345.471675,
358.04015,345.5262,
358.135,345.5566,
358.184025,345.59165,
358.23025,345.632025,
358.2949,345.673675,
358.339425,345.7226,
358.359375,345.761825,
358.396175,345.787175,
358.454025,345.836525,
358.4928,345.86825,
358.52895,345.894225,
358.567225,345.929975,
358.590625,345.961375,
358.626,345.99495,
358.66215,346.0615,
358.740825,346.10405,
358.7962,346.13895,
358.834075,346.16905,
358.8557,346.208675,
358.885375,346.24215,
358.9097,346.283,
358.967175,346.30675,
358.997925,346.3442,
359.020775,346.384975,
359.041625,346.417325,
359.0815,346.447825,
359.1188,346.48745,
359.15275,346.532575,
359.196625,346.59595,
359.2139,346.64065,
359.242825,346.700675,
359.257625,346.75365,
359.312525,346.8446,
359.3565,346.915775,
359.375,346.973775,
359.45215,347.003775,
359.471925,347.03115,
359.507225,347.06235,
359.54435,347.104475,
359.60905,347.13005,
359.66275,347.1662,
359.713375,347.188575,
359.743225,347.3029,
359.792525,347.338425,
359.871225,347.41165,
359.944025,347.4652,
360.02675,347.5129,
360.0665,347.560125,
360.108475,347.592675,
360.142725,347.629625,
360.16545,347.665475,
360.23135,347.7444,
360.280425,347.77585,
360.31605,347.798725,
360.379875,347.838075,
360.41565,347.869675,
360.4585,347.885325,
360.4965,347.927,
360.538525,347.9725,
360.57475,348.009575,
360.6102,348.076475,
360.6456,348.105025,
360.711375,348.15345,
360.72905,348.19205,
360.755075,348.2412,
360.7895,348.280225,
360.838225,348.349325,
360.91975,348.43165,
360.96215,348.480975,
361.0222,348.567325,
361.0916,348.6235,
361.14005,348.672575,
361.193725,348.728675,
361.26035,348.783775,
361.29575,348.83065,
361.346475,348.873925,
361.369025,348.952475,
361.3942,348.9807,
361.4415,349.0166,
361.467575,349.06395,
361.49775,349.1024,
361.532975,349.134175,
361.58535,349.19705,
361.632775,349.249375,
361.6858,349.299275,
361.7455,349.351875,
361.79475,349.38815,
361.846675,349.467025,
361.882625,349.518675,
361.9287,349.55405,
361.9652,349.59065,
362.021275,349.63085,
362.0678,349.687225,
362.111375,349.7564,
362.1573,349.79955,
362.204125,349.852675,
362.26585,349.896525,
362.2969,349.93735,
362.33535,350.035375,
362.47235,350.091275,
362.52705,350.14085,
362.577125,350.231475,
362.6254,350.272175,
362.66365,350.331925,
362.71755,350.368975,
362.767,350.40555,
362.797425,350.430425,
362.8177,350.460375,
362.8563,350.4972,
362.930925,350.5295,
362.9634,350.599925,
362.993325,350.6497,
363.031975,350.6968,
363.0771,350.727725,
363.110875,350.7706,
363.146375,350.816325,
363.19065,350.8588,
363.23675,350.906525,
363.27405,350.961825,
363.329675,351.020625,
363.37605,351.0877,
363.42615,351.11455,
363.49185,351.15515,
363.5702,351.18665,
363.60835,351.22825,
363.65275,351.2677,
363.709525,351.30995,
363.754275,351.3405,
363.806775,351.359275,
363.85535,351.404425,
363.93085,351.443175,
363.99165,351.47555,
364.04315,351.527525,
364.104175,351.55875,
364.183375,351.580625,
364.20895,351.6306,
364.2436,351.661925,
364.29285,351.76845,
364.3315,351.82,
364.3616,351.8969,
364.395975,351.936125,
364.438075,351.9742,
364.469775,352.01625,
364.4953,352.0553,
364.53385,352.099,
364.576925,352.131025,
364.609225,352.20305,
364.64815,352.2505,
364.702475,352.299125,
364.74235,352.3391,
364.7719,352.36905,
364.8125,352.40265,
364.86595,352.4335,
364.945625,352.46015,
364.99095,352.497825,
,352.515775,
,352.548125,
,352.628525,
,352.6528,
,352.69795,
,352.7264,
,352.746725,
,352.773,
,352.807525,
,352.825725,
,352.847875,
,352.8638,
,352.895975,
,352.933375,
,352.95085,
,352.988675,
,353.017425,
,353.04615,
,353.12275,
,353.168575,
,353.185625,
,353.206925,
,353.23115,
,353.24715,
,353.265625,
,353.290825,
,353.312675,
,353.329175,
,353.3559,
,353.415925,
,353.443675,
,353.474625,
,353.498125,
,353.527375,
,353.56985,
,353.60835,
,353.638675,
,353.6621,
,353.701375,
,353.727275,
,353.81405,
,353.833425,
,353.847275,
,353.863375,
,353.887375,
,353.9062,
,353.923525,
,353.946175,
,353.972525,
,353.994075,
,354.039025,
,354.065,
,354.09595,
,354.155375,
,354.191225,
,354.22795,
,354.27035,
,354.305975,
,354.337475,
,354.368025,
,354.39885,
,354.4296,
,354.458225,
,354.50325,
,354.60105,
,354.632375,
,354.672825,
,354.706075,
,354.7444,
,354.821525,
,354.859225,
,354.891525,
,354.928125,
,354.971525,
,355.054725,
,355.09735,
,355.127325,
,355.148525,
,355.18315,
,355.2142,
,355.262175,
,355.3122,
,355.351325,
,355.3818,
,355.416,
,355.464625,
,355.502975,
,355.526775,
,355.591875,
,355.60765,
,355.62405,
,355.64025,
,355.668775,
,355.68655,
,355.7007,
,355.7159,
,355.7308,
,355.752825,
,355.7659,
,355.803025,
,355.851425,
,355.874875,
,355.90235,
,355.925225,
,355.955925,
,356.000825,
,356.015525,
,356.048425,
,356.074875,
,356.093775,
,356.1726,
,356.2247,
,356.2586,
,356.284175,
,356.306775,
,356.333825,
,356.348425,
,356.38335,
,356.4251,
,356.46185,
,356.52825,
,356.578575,
,356.6108,
,356.634125,
,356.653675,
,356.6777,
,356.709125,
,356.738675,
,356.768875,
,356.795125,
,356.822375,
,356.8488,
,356.878925,
,356.958475,
,356.9775,
,357.012275,
,357.05235,
,357.089025,
,357.105175,
,357.127375,
,357.151025,
,357.202475,
,357.256075,
,357.291975,
,357.315825,
,357.3415,
,357.385375,
,357.435375,
,357.451325,
,357.47255,
,357.502325,
,357.517825,
,357.556075,
,357.58265,
,357.6177,
,357.66605,
,357.68965,
,357.706225,
,357.741525,
,357.753975,
,357.7799,
,357.801625,
,357.8321,
,357.8341,
,357.855275,
,357.880125,
,357.92245,
,357.94695,
,357.989975,
,358.024025,
,358.07015,
,358.09525,
,358.11685,
,358.1387,
,358.17235,
,358.193725,
,358.22085,
,358.262425,
,358.288025,
,358.321,
,358.386975,
,358.404175,
,358.458925,
,358.50895,
,358.61105,
,358.639175,
,358.691225,
,358.7483,
,358.785825,
,358.8219,
,358.8535,
,358.8794,
,358.9287,
,358.9587,
,359.007675,
,359.029825,
,359.054175,
,359.093275,
,359.1169,
,359.13915,
,359.1641,
,359.194325,
,359.222725,
,359.2431,
,359.274875,
,359.35375,
,359.37945,
,359.4148,
,359.449425,
,359.506575,
,359.547,
,359.62865,
,359.684825,
,359.719175,
,359.793675,
,359.818825,
,359.8652,
,359.905925,
,359.965825,
,359.992975,
,360.037225,
,360.1031,
,360.128525,
,360.154575,
,360.2061,
,360.238675,
,360.287975,
,360.323525,
,360.36155,
,360.381025,
,360.40585,
,360.424975,
,360.456675,
,360.49685,
,360.5113,
,360.53555,
,360.572775,
,360.60385,
,360.69645,
,360.73095,
,360.79115,
,360.81105,
,360.8294,
,360.87475,
,360.9011,
,360.915675,
,360.94495,
,361.002225,
,361.045575,
,361.069425,
,361.095975,
,361.181825,
,361.2139,
,361.260575,
,361.2762,
,361.300975,
,361.370125,
,361.40635,
,361.470825,
,361.4951,
,361.515725,
,361.597975,
,361.6423,
,361.6834,
,361.7193,
,361.755775,
,361.8019,
,361.833375,
,361.864475,
,361.88875,
,361.914375,
,361.95105,
,362.00875,
,362.044575,
,362.08205,
,362.1174,
,362.15455,
,362.19335,
,362.226825,
,362.254975,
,362.280825,
,362.374275,
,362.40545,
,362.4268,
,362.4569,
,362.51155,
,362.55275,
,362.616725,
,362.649275,
,362.699925,
,362.742925,
,362.7741,
,362.8552,
,362.8932,
,362.924775,
,362.956175,
,362.991975,
,363.0373,
,363.071525,
,363.0999,
,363.139475,
,363.24685,
,363.30455,
,363.33405,
,363.4051,
,363.43635,
,363.4842,
,363.528025,
,363.566675,
,363.639125,
,363.679375,
,363.736625,
,363.7894,
,363.8246,
,363.970725,
,364.065575,
,364.111375,
,364.1469,
,364.183525,
,364.205375,
,364.226275,
,364.2603,
,364.312225,
,364.350525,
,364.4137,
,364.4541,
,364.47915,
,364.518525,
,364.5624,
,364.591975,
,364.63325,
,364.67895,
,364.7352,
,364.7929,
,364.834775,
,364.877825,
,364.91305,
,364.972225,
