SPK_SPKC04b,SPK_SPKC11a
479.38735,
479.4105,
479.4294,
479.4571,
479.490475,
479.512725,
479.526175,
479.550875,
479.5678,
479.595625,
479.6105,
479.6208,
479.628525,
479.6491,
479.68395,
479.740925,
479.76815,
479.782125,
479.815375,
479.833025,
479.849,
479.861575,
479.88585,
479.90565,
479.931475,
479.948,
479.964125,
479.97825,
479.996925,
480.020625,
480.031725,
480.048975,
480.07235,
480.088525,
480.1014,
480.115775,
480.175725,
480.2082,
480.2193,
480.24225,
480.2612,
480.278925,
480.290325,
480.330125,
480.354125,
480.377625,
480.38815,
480.431975,
480.464575,
480.5039,
480.5214,
480.539925,
480.564275,
480.581875,
480.597175,
480.618925,
480.640925,
480.663225,
480.678875,
480.6936,
480.70105,
480.709075,
480.721175,
480.73585,
480.7466,
480.75775,
480.780175,
480.795575,
480.8192,
480.840625,
480.859,
480.8795,
480.89275,
480.911125,
480.941025,
480.956475,
480.964925,
480.989525,
481.005225,
481.0185,
481.032675,
481.0556,
481.075925,
481.0891,
481.099775,
481.12525,
481.13535,
481.150675,
481.169725,
481.189275,
481.213,
481.24175,
481.254325,
481.266,
481.276875,
481.2853,
481.302575,
481.31545,
481.33165,
481.3525,
481.375225,
481.42365,
481.525875,
481.565075,
481.5848,
481.67075,
481.71765,
481.745525,
481.768125,
481.84385,
481.868475,
481.900775,
481.944175,
481.966,
482.09325,
482.14535,
482.161525,
482.210675,
482.229775,
482.24625,
482.2601,
482.27335,
482.288075,
482.29905,
482.32535,
482.355825,
482.37045,
482.3778,
482.39,
482.4368,
482.45345,
482.5287,
482.575675,
482.603525,
482.718425,
482.7451,
482.754475,
482.7811,
482.81235,
482.82665,
482.8658,
482.968875,
482.99445,
483.015275,
483.0215,
483.03035,
483.040375,
483.0474,
483.0712,
483.08185,
483.089025,
483.102575,
483.112325,
483.127975,
483.14045,
483.175375,
483.188075,
483.2256,
483.2535,
483.27905,
483.307275,
483.3285,
483.348675,
483.374575,
483.397975,
483.424375,
483.44995,
483.473075,
483.4979,
483.513775,
483.53415,
483.556,
483.5736,
483.582475,
483.605725,
483.624125,
483.64765,
483.6615,
483.67745,
483.69855,
483.71695,
483.74925,
483.795825,
483.82955,
483.86015,
483.87855,
483.904675,
483.92765,
483.945325,
483.9623,
483.979,
483.992425,
484.007125,
484.024175,
484.06325,
484.091475,
484.1107,
484.13435,
484.160425,
484.17965,
484.21095,
484.229625,
484.250925,
484.27785,
484.30435,
484.333975,
484.35565,
484.37085,
484.389225,
484.4069,
484.42365,
484.432125,
484.456225,
484.475825,
484.48765,
484.50125,
484.52655,
484.54275,
484.559775,
484.576625,
484.63345,
484.6674,
484.6974,
484.72375,
484.781475,
484.813025,
484.849925,
484.869475,
484.884725,
484.9051,
484.915825,
484.943675,
484.960075,
484.974275,
484.994625,
485.0171,
485.05115,
485.076525,
485.095925,
485.12545,
485.1523,
485.1694,
485.26665,
485.30625,
485.400825,
485.43775,
485.504325,
485.5166,
485.5351,
485.549775,
485.573775,
485.5872,
485.600225,
485.613025,
485.625925,
485.6357,
485.645575,
485.66975,
485.682125,
485.694325,
485.71585,
485.73515,
485.7446,
485.769125,
485.782575,
485.808075,
485.811925,
485.8724,
485.89825,
485.919825,
485.94735,
485.9862,
486.007425,
486.034575,
486.047325,
486.06205,
486.071875,
486.0877,
486.104925,
486.121375,
486.142875,
486.161275,
486.182525,
486.21595,
486.24925,
486.291975,
486.312725,
486.332125,
486.3435,
486.355625,
486.3735,
486.384875,
486.396,
486.404575,
486.41625,
486.4395,
486.473775,
486.505475,
486.55805,
486.6141,
486.642,
486.680875,
486.7058,
486.717925,
486.738675,
486.7584,
486.775975,
486.796475,
486.815175,
486.829675,
486.86205,
486.877825,
486.904275,
486.928175,
486.941025,
486.9668,
486.999525,
487.014525,
487.02605,
487.040225,
487.056025,
487.07055,
487.104125,
487.1453,
487.171425,
487.194875,
487.226325,
487.244125,
487.2572,
487.26815,
487.28005,
487.29225,
487.31515,
487.329275,
487.345175,
487.368525,
487.396175,
487.4144,
487.424225,
487.43125,
487.4627,
487.484625,
487.54445,
487.564575,
487.5872,
487.61145,
487.633275,
487.64895,
487.671875,
487.694175,
487.7164,
487.735675,
487.76085,
487.76965,
487.7837,
487.808425,
487.823,
487.836825,
487.8538,
487.874675,
487.889,
487.917125,
487.951825,
487.96895,
487.980975,
488.02645,
488.061975,
488.08035,
488.106525,
488.1198,
488.1362,
488.15465,
488.1688,
488.184225,
488.195725,
488.2124,
488.229125,
488.240025,
488.2527,
488.299025,
488.31905,
488.3415,
488.363075,
488.374,
488.387325,
488.399325,
488.4272,
488.44875,
488.472025,
488.494025,
488.509625,
488.5255,
488.54105,
488.5829,
488.601825,
488.62175,
488.6434,
488.66635,
488.67675,
488.686425,
488.6971,
488.706175,
488.7177,
488.75255,
488.7619,
488.775575,
488.784775,
488.804375,
488.82775,
488.840875,
488.857375,
488.8691,
488.880425,
488.898125,
488.916475,
488.926525,
488.9411,
488.9499,
488.96625,
488.982525,
488.99805,
489.014625,
489.030775,
489.044825,
489.058875,
489.076,
489.08795,
489.09995,
489.121875,
489.15595,
489.165425,
489.208125,
489.23415,
489.3198,
489.3429,
489.361875,
489.375975,
489.385075,
489.403875,
489.423375,
489.475925,
489.504075,
489.529425,
489.562025,
489.581625,
489.59655,
489.6227,
489.651425,
489.67225,
489.692425,
489.707025,
489.722675,
489.747,
489.757925,
489.776525,
489.7962,
489.83615,
489.856275,
489.886575,
489.9055,
489.9216,
489.931975,
489.945325,
489.953125,
489.970475,
489.982225,
489.9904,
490.00575,
490.030225,
490.101425,
490.13045,
490.152125,
490.16485,
490.176175,
490.193125,
490.20265,
490.2145,
490.224575,
490.23535,
490.248025,
490.25745,
490.270825,
490.28615,
490.30845,
490.318525,
490.340025,
490.354175,
490.3841,
490.416325,
490.447325,
490.474675,
490.522175,
490.531875,
490.548925,
490.562625,
490.607075,
490.63585,
490.6598,
490.6769,
490.7022,
490.716675,
490.732875,
490.748675,
490.771525,
490.792175,
490.8037,
490.82635,
490.840375,
490.852725,
490.870925,
490.889475,
490.9198,
490.9389,
490.9569,
490.9871,
491.015025,
491.03195,
491.066425,
491.11775,
491.13865,
491.173,
491.193925,
491.223775,
491.2369,
491.26355,
491.286625,
491.321875,
491.35155,
491.377575,
491.411275,
491.4306,
491.471075,
491.495275,
491.54355,
491.601825,
491.657025,
491.68125,
491.6934,
491.717225,
491.760975,
491.776125,
491.80145,
491.82125,
491.867475,
491.90895,
491.94765,
491.976625,
492.004925,
492.0373,
492.055175,
492.07555,
492.086975,
492.100725,
492.112975,
492.125625,
492.13615,
492.147775,
492.15795,
492.170025,
492.17765,
492.187225,
492.20795,
492.227975,
492.252375,
492.263525,
492.2863,
492.304575,
492.316625,
492.3264,
492.34885,
492.3654,
492.4057,
492.436375,
492.469225,
492.4754,
492.487525,
492.526325,
492.54205,
492.552375,
492.571875,
492.583075,
492.5972,
492.60595,
492.643225,
492.661325,
492.696375,
492.7165,
492.7354,
492.777425,
492.83975,
492.864975,
492.89945,
492.95675,
492.973225,
493.03115,
493.048025,
493.07185,
493.086125,
493.114075,
493.126875,
493.13875,
493.150525,
493.173725,
493.1823,
493.215775,
493.241575,
493.253225,
493.2747,
493.286975,
493.319375,
493.3566,
493.390025,
493.418825,
493.43355,
493.4688,
493.4831,
493.50035,
493.527075,
493.556125,
493.576275,
493.642,
493.6748,
493.726275,
493.785625,
493.8203,
493.8423,
493.86955,
493.89035,
493.9043,
493.926475,
493.94155,
493.955,
493.964775,
494.0137,
494.0413,
494.067775,
494.080825,
494.139025,
494.18685,
494.200775,
494.2307,
494.257025,
494.2748,
494.296125,
494.33025,
494.368725,
494.396025,
494.434575,
494.4575,
494.487275,
494.50295,
494.526225,
494.536075,
494.55565,
494.568925,
494.58605,
494.604625,
494.62505,
494.63925,
494.6728,
494.6855,
494.70395,
494.738575,
494.786175,
494.802575,
494.859925,
494.883775,
494.9133,
494.9401,
495.058575,
495.1624,
495.22315,
495.248875,
495.27065,
495.2799,
495.302025,
495.314025,
495.33345,
495.34365,
495.350825,
495.371225,
495.390975,
495.410325,
495.425675,
495.4421,
495.5077,
495.553525,
495.59065,
495.614275,
495.6318,
495.652125,
495.6719,
495.696725,
495.731775,
495.7578,
495.782425,
495.84865,
495.87145,
495.8846,
495.9216,
495.984225,
496.00745,
496.024975,
496.066525,
496.10355,
496.114725,
496.13215,
496.146425,
496.15725,
496.1732,
496.217175,
496.229275,
496.2638,
496.277,
496.286225,
496.298625,
496.3138,
496.3235,
496.334525,
496.351575,
496.3633,
496.395325,
496.407175,
496.425575,
496.44215,
496.462375,
496.470175,
496.48195,
496.4932,
496.5031,
496.52105,
496.529225,
496.549325,
496.57805,
496.596,
496.612075,
496.629,
496.639125,
496.650675,
496.67425,
496.692825,
496.706575,
496.741175,
496.7568,
496.782025,
496.7922,
496.802425,
496.810175,
496.838175,
496.848925,
496.859425,
496.875425,
496.90535,
496.936125,
496.96565,
497.0119,
497.028825,
497.059225,
497.082275,
497.127475,
497.1415,
497.158975,
497.1781,
497.19875,
497.22685,
497.240525,
497.2577,
497.273925,
497.29795,
497.321225,
497.33435,
497.34585,
497.353425,
497.36185,
497.384475,
497.413025,
497.435,
497.484675,
497.5201,
497.53725,
497.554475,
497.56565,
497.580225,
497.59755,
497.6132,
497.626625,
497.63115,
497.6481,
497.665,
497.703225,
497.8304,
497.84925,
497.8747,
497.8981,
497.913,
497.936325,
497.951025,
497.9692,
497.9878,
498.018725,
498.045475,
498.072475,
498.112275,
498.13365,
498.179825,
498.1985,
498.2131,
498.234875,
498.282325,
498.32785,
498.3857,
498.415725,
498.435875,
498.4755,
498.510075,
498.53,
498.54865,
498.562,
498.583375,
498.59075,
498.6013,
498.62235,
498.63395,
498.6459,
498.6568,
498.67995,
498.705775,
498.72135,
498.74135,
498.755325,
498.77715,
498.813725,
498.827025,
498.841575,
498.8863,
498.897875,
498.913825,
498.933725,
498.945975,
498.970575,
498.999425,
499.030425,
499.066125,
499.09,
499.1163,
499.132,
499.1495,
499.16585,
499.1838,
499.198175,
499.214125,
499.225975,
499.23965,
499.2677,
499.278475,
499.298,
499.31655,
499.33115,
499.376725,
499.414225,
499.433275,
499.45975,
499.484375,
499.5026,
499.534325,
499.558,
499.5831,
499.60875,
499.634625,
499.674525,
499.6915,
499.704625,
499.722575,
499.737075,
499.759225,
499.775725,
499.794175,
499.81585,
499.829325,
499.858475,
499.8901,
499.9186,
500.043225,
500.089925,
500.135,
500.17275,
500.20245,
500.217425,
500.24615,
500.280175,
500.304925,
500.3255,
500.356625,
500.371025,
500.388675,
500.4066,
500.434025,
500.45385,
500.47765,
500.5012,
500.5332,
500.572175,
500.604875,
500.633025,
500.664425,
500.684,
500.71845,
500.749925,
500.770625,
500.791425,
500.82015,
500.832625,
500.865325,
500.894575,
500.916525,
500.945975,
500.98085,
501.011825,
501.042225,
501.068825,
501.097125,
501.136225,
501.16445,
501.188525,
501.214425,
501.248375,
501.273575,
501.2934,
501.34835,
501.3593,
501.379425,
501.4403,
501.4766,
501.512475,
501.546,
501.578775,
501.592075,
501.6076,
501.681475,
501.703275,
501.74115,
501.754875,
501.780325,
501.8085,
501.826875,
501.842225,
501.867375,
501.878825,
501.89695,
501.905325,
501.936475,
501.95675,
501.970575,
501.9965,
502.0172,
502.11435,
502.1279,
502.160625,
502.186825,
502.20885,
502.2345,
502.25365,
502.26945,
502.292925,
502.3144,
502.324675,
502.34725,
502.371075,
502.386875,
502.407325,
502.4179,
502.434,
502.454025,
502.474475,
502.505575,
502.517825,
502.544325,
502.573525,
502.599175,
502.624775,
502.663875,
502.69945,
502.73235,
502.746825,
502.765425,
502.78995,
502.80655,
502.8217,
502.835875,
502.849025,
502.86805,
502.8915,
502.913725,
502.9408,
502.96795,
502.9954,
503.017125,
503.0559,
503.0942,
503.12325,
503.14945,
503.171875,
503.19955,
503.220675,
503.246325,
503.2611,
503.28505,
503.311625,
503.332625,
503.347675,
503.362375,
503.378375,
503.39855,
503.426025,
503.4441,
503.48045,
503.542975,
503.6088,
503.637075,
503.649275,
503.66665,
503.6847,
503.71665,
503.729875,
503.747525,
503.770825,
503.7971,
503.815525,
503.8369,
503.8749,
503.902975,
503.92375,
503.96055,
504.002925,
504.0188,
504.041,
504.060525,
504.083575,
504.115275,
504.140275,
504.16465,
504.189975,
504.2212,
504.2372,
504.2499,
504.27285,
504.2844,
504.304925,
504.341975,
504.368975,
504.38765,
504.429225,
504.451025,
504.46415,
504.484575,
504.50345,
504.5199,
504.539775,
504.5625,
504.5814,
504.611,
504.628575,
504.689075,
504.740425,
504.75505,
504.79225,
504.840175,
504.8653,
504.89675,
504.9167,
504.941675,
504.9632,
504.98315,
505.030525,
505.053325,
505.07625,
505.096425,
505.1112,
505.134125,
505.154925,
505.181475,
505.19725,
505.21415,
505.235325,
505.253375,
505.278225,
505.299875,
505.3488,
505.379975,
505.4108,
505.41945,
505.455875,
505.49235,
505.543625,
505.5606,
505.581925,
505.605625,
505.647,
505.6762,
505.739475,
505.760575,
505.79535,
505.805625,
505.82175,
505.8362,
505.853975,
505.871925,
505.90795,
505.9285,
505.950125,
505.981725,
506.010525,
506.036125,
506.060575,
506.089575,
506.107125,
506.1218,
506.13965,
506.15985,
506.18155,
506.199125,
506.219275,
506.249225,
506.280575,
506.3129,
506.34055,
506.3671,
506.381275,
506.440525,
506.456575,
506.486575,
506.53045,
506.560575,
506.579175,
506.60495,
506.6225,
506.641125,
506.653675,
506.664975,
506.682475,
506.70115,
506.714825,
506.733025,
506.7496,
506.7681,
506.786725,
506.799075,
506.81025,
506.824025,
506.839425,
506.8573,
506.885875,
506.920675,
506.990475,
507.006875,
507.0239,
507.0508,
507.0647,
507.095425,
507.11435,
507.137575,
507.15015,
507.176475,
507.1936,
507.203625,
507.224325,
507.2422,
507.2559,
507.278075,
507.294075,
507.320825,
507.332325,
507.3514,
507.37135,
507.3926,
507.414025,
507.4406,
507.4841,
507.521525,
507.5898,
507.607375,
507.644625,
507.663625,
507.679975,
507.692,
507.704325,
507.71675,
507.7243,
507.7332,
507.738075,
507.74085,
507.76495,
507.783825,
507.7969,
507.884175,
507.98185,
508.05355,
508.089025,
508.10075,
508.113025,
508.1343,
508.149675,
508.155875,
508.167525,
508.178225,
508.18625,
508.197175,
508.22065,
508.235175,
508.2516,
508.280075,
508.32665,
508.366875,
508.4273,
508.451825,
508.4714,
508.491775,
508.504375,
508.5221,
508.538575,
508.555025,
508.56525,
508.579925,
508.58725,
508.5993,
508.609475,
508.6234,
508.635625,
508.647425,
508.657325,
508.66825,
508.6815,
508.7108,
508.72835,
508.744775,
508.765775,
508.787125,
508.8063,
508.837825,
508.85555,
508.871525,
508.8881,
508.901425,
508.916225,
508.925475,
508.940875,
508.96045,
508.972975,
508.981125,
509.00065,
509.016175,
509.04125,
509.05485,
509.080525,
509.1025,
509.1295,
509.1411,
509.153175,
509.1638,
509.1701,
509.182625,
509.199075,
509.2165,
509.22915,
509.252675,
509.270475,
509.2857,
509.29515,
509.3108,
509.3221,
509.331825,
509.3627,
509.387,
509.406725,
509.4499,
509.4642,
509.492325,
509.50595,
509.5285,
509.575775,
509.598425,
509.62005,
509.63765,
509.655025,
509.697475,
509.7118,
509.727725,
509.749525,
509.761625,
509.77795,
509.8024,
509.8455,
509.8555,
509.914325,
509.9514,
509.964325,
509.98105,
509.998975,
510.03125,
510.048775,
510.0698,
510.08365,
510.09745,
510.1016,
510.117475,
510.12795,
510.14725,
510.187375,
510.204325,
510.2374,
510.2583,
510.274025,
510.30025,
510.313575,
510.33865,
510.349925,
510.3719,
510.392125,
510.41695,
510.42785,
510.44595,
510.456125,
510.4741,
510.4934,
510.522425,
510.536075,
510.5538,
510.56725,
510.5722,
510.581625,
510.593575,
510.608675,
510.624275,
510.6964,
510.715225,
510.7509,
510.780625,
510.829725,
510.867475,
510.89825,
510.918775,
510.934225,
510.943425,
510.976125,
511.3551,
511.37205,
511.4013,
511.425225,
511.445675,
511.470375,
511.4945,
511.512,
511.52705,
511.544575,
511.5668,
511.612175,
511.69635,
511.7604,
511.799775,
511.81295,
511.831525,
511.8625,
511.87765,
511.9122,
511.931775,
511.940775,
511.966025,
511.987075,
512.01125,
512.036,
512.066925,
512.098825,
512.129875,
512.14335,
512.167775,
512.19125,
512.2074,
512.2191,
512.237225,
512.296525,
512.321225,
512.3786,
512.426375,
512.4387,
512.470475,
512.494075,
512.5109,
512.533525,
512.552825,
512.57105,
512.5935,
512.621975,
512.692225,
512.7231,
512.746425,
512.831975,
512.87755,
512.913875,
512.9574,
512.998925,
513.019575,
513.03175,
513.053975,
513.069325,
513.085525,
513.147275,
513.18475,
513.2123,
513.234025,
513.260075,
513.33365,
513.349875,
513.362575,
513.377725,
513.399025,
513.435625,
513.467925,
513.488925,
513.51505,
513.5464,
513.57775,
513.59885,
513.622225,
513.643575,
513.6649,
513.67765,
513.693775,
513.7112,
513.72685,
513.740025,
513.7538,
513.774875,
513.78925,
513.827775,
513.864425,
513.89405,
513.95425,
513.979,
513.991525,
514.0344,
514.0606,
514.083075,
514.103525,
514.14355,
514.170575,
514.18595,
514.203675,
514.226625,
514.25785,
514.278625,
514.30475,
514.3341,
514.3518,
514.37335,
514.388225,
514.415025,
514.441425,
514.482275,
514.498625,
514.53295,
514.5578,
514.5782,
514.591525,
514.606775,
514.661125,
514.67465,
514.830525,
514.913375,
514.934025,
514.957775,
514.967925,
514.9831,
515.002225,
515.01275,
515.02175,
515.03355,
515.044575,
515.05065,
515.06505,
515.07495,
515.0951,
515.1254,
515.147575,
515.19765,
515.224,
515.256175,
515.2811,
515.31955,
515.347175,
515.415075,
515.443725,
515.46685,
515.4993,
515.5099,
515.524975,
515.545825,
515.5652,
515.58405,
515.6055,
515.622325,
515.648475,
515.66615,
515.690425,
515.711125,
515.7336,
515.7574,
515.803125,
515.859125,
515.904,
515.942125,
515.971425,
515.989575,
516.015925,
516.03605,
516.0626,
516.0756,
516.1139,
516.140125,
516.213,
516.2675,
516.3042,
516.3171,
516.346475,
516.376275,
516.392575,
516.411875,
516.428625,
516.4487,
516.4618,
516.4856,
516.50355,
516.52055,
516.5346,
516.54685,
516.56745,
516.579925,
516.5923,
516.609475,
516.6169,
516.63915,
516.65605,
516.6771,
516.691325,
516.707025,
516.71455,
516.72725,
516.787375,
516.832725,
516.87525,
516.91605,
516.933075,
516.95735,
516.978075,
517.003525,
517.0275,
517.04825,
517.0901,
517.1382,
517.168675,
517.2025,
517.263975,
517.306825,
517.3533,
517.374225,
517.39615,
517.416625,
517.4625,
517.50515,
517.5198,
517.53855,
517.622125,
517.669875,
517.682825,
517.739575,
517.7476,
517.779925,
517.84795,
517.8661,
517.8951,
517.911325,
517.932525,
517.952325,
517.9698,
517.98535,
517.99405,
518.008825,
518.02605,
518.03875,
518.052275,
518.0644,
518.081775,
518.094125,
518.103475,
518.119375,
518.1358,
518.152625,
518.172875,
518.214425,
518.235875,
518.259075,
518.28425,
518.308175,
518.328575,
518.344425,
518.3539,
518.365425,
518.394625,
518.408025,
518.4233,
518.44405,
518.45525,
518.488075,
518.505225,
518.52915,
518.56895,
518.583325,
518.60675,
518.63485,
518.64995,
518.666675,
518.701275,
518.728225,
518.74045,
518.757525,
518.793425,
518.808175,
518.8342,
518.862175,
518.887125,
518.933275,
518.966475,
518.998725,
519.0091,
519.030275,
519.052575,
519.06875,
519.08855,
519.14315,
519.180875,
519.22045,
519.2585,
519.29185,
519.31415,
519.3376,
519.3529,
519.370475,
519.399925,
519.494325,
519.5327,
519.57005,
519.5896,
519.6041,
519.617525,
519.6315,
519.63865,
519.648475,
519.6669,
519.689225,
519.72125,
519.742175,
519.76345,
520.05555,
520.083375,
520.106975,
520.1224,
520.14285,
520.17945,
520.197625,
520.21255,
520.2291,
520.244475,
520.261875,
520.292875,
520.331425,
520.36065,
520.382875,
520.442625,
520.48265,
520.5161,
520.556125,
520.574125,
520.59785,
520.6094,
520.633325,
520.655125,
520.67245,
520.69615,
520.7112,
520.724775,
520.76825,
520.80445,
520.84535,
520.9422,
520.981575,
521.026,
521.058475,
521.076925,
521.0987,
521.127875,
521.13885,
521.1729,
521.202125,
521.233825,
521.2676,
521.30635,
521.324075,
521.36915,
521.407175,
521.418175,
521.447775,
521.4651,
521.663475,
521.70225,
521.739325,
521.757025,
521.78605,
521.79705,
521.81115,
521.828675,
521.839825,
521.84675,
521.860425,
521.881825,
521.899775,
521.90975,
521.92375,
521.9365,
521.947275,
522.017875,
522.06065,
522.1666,
522.17555,
522.20055,
522.223725,
522.251925,
522.2718,
522.290825,
522.306075,
522.329175,
522.34145,
522.3575,
522.378825,
522.396025,
522.410025,
522.42485,
522.4462,
522.460525,
522.476375,
522.4933,
522.518975,
522.53695,
522.57045,
522.605925,
522.644975,
522.708425,
522.75365,
522.778375,
522.80865,
522.82245,
522.84075,
522.8581,
522.8747,
522.892875,
522.90515,
522.9188,
522.951275,
523.00915,
523.038125,
523.05595,
523.103075,
523.14125,
523.15905,
523.178075,
523.195025,
523.2095,
523.2336,
523.243375,
523.25495,
523.26925,
523.2857,
523.30175,
523.320275,
523.338775,
523.356525,
523.38855,
523.401275,
523.427875,
523.444475,
523.49835,
523.5218,
523.543675,
523.5762,
523.602275,
523.6243,
523.640925,
523.666425,
523.695425,
523.711725,
523.729475,
523.7398,
523.764325,
523.78495,
523.80825,
523.84145,
523.90225,
523.938975,
523.9597,
523.989475,
524.0549,
524.119475,
524.151275,
524.1801,
524.206275,
524.22865,
524.262425,
524.282875,
524.314725,
524.351325,
524.375775,
524.4012,
524.428825,
524.449875,
524.46605,
524.492875,
524.52035,
524.545875,
524.56035,
524.712,
524.762075,
524.810025,
524.8483,
524.87045,
524.899975,
524.9206,
524.9419,
524.954775,
524.9724,
524.97875,
524.997425,
525.010175,
525.024,
525.03085,
525.044575,
525.0559,
525.072675,
525.13115,
525.23705,
525.28475,
525.357875,
525.42375,
525.44065,
525.464,
525.475925,
525.49615,
525.51115,
525.530175,
525.547225,
525.571225,
525.607825,
525.69535,
525.711275,
525.730675,
525.749725,
525.760425,
525.768875,
525.78805,
525.795775,
525.810875,
525.820675,
525.841075,
525.860525,
525.878325,
525.896675,
525.9198,
525.932925,
525.946075,
525.980375,
526.048325,
526.06385,
526.0982,
526.122275,
526.147725,
526.1752,
526.195175,
526.232775,
526.2408,
526.26435,
526.284025,
526.29775,
526.3106,
526.3396,
526.3496,
526.370175,
526.39075,
526.415475,
526.440275,
526.45235,
526.4741,
526.487,
526.49995,
526.51405,
526.524625,
526.541675,
526.54765,
526.584625,
526.59435,
526.640125,
526.7145,
526.751875,
526.78075,
526.8076,
526.8222,
526.8356,
526.85035,
526.863925,
526.8763,
526.8899,
526.901525,
526.9177,
526.93265,
526.951875,
526.961425,
526.981725,
527.008525,
527.02765,
527.0524,
527.072725,
527.10535,
527.124325,
527.1583,
527.1818,
527.20155,
527.243,
527.260675,
527.278025,
527.297275,
527.328325,
527.34255,
527.3536,
527.377425,
527.38775,
527.3964,
527.4214,
527.4372,
527.4555,
527.46505,
527.484325,
527.503025,
527.524825,
527.53935,
527.5817,
527.5991,
527.605975,
527.62155,
527.6297,
527.645925,
527.658375,
527.669175,
527.686625,
527.70205,
527.723625,
527.74815,
527.7584,
527.7836,
527.815075,
527.825075,
527.844075,
527.925375,
527.94395,
527.982725,
528.083525,
528.110925,
528.1514,
528.169875,
528.196,
528.21545,
528.241325,
528.2581,
528.265125,
528.291975,
528.308425,
528.318,
528.34775,
528.358525,
528.393725,
528.429375,
528.4583,
528.484825,
528.5304,
528.55325,
528.575575,
528.5958,
528.638375,
528.68715,
528.703775,
528.726575,
528.750275,
528.7655,
528.776625,
528.786425,
528.7969,
528.806275,
528.832125,
528.8507,
528.858925,
528.885325,
528.910725,
528.92315,
528.937375,
529.037025,
529.1225,
529.280275,
529.37485,
529.413175,
529.43205,
529.463475,
529.48185,
529.491725,
529.504,
529.520025,
529.54425,
529.56975,
529.607375,
529.641325,
529.67605,
529.70315,
529.723025,
529.7744,
529.8227,
529.837025,
529.859325,
529.906925,
529.935475,
529.957725,
529.981025,
530.0175,
530.048025,
530.069425,
530.09885,
530.1368,
530.1579,
530.192475,
530.21735,
530.2384,
530.26765,
530.290475,
530.3143,
530.33415,
530.349125,
530.362375,
530.38855,
530.4114,
530.4514,
530.473375,
530.49505,
530.520275,
530.547275,
530.56205,
530.5795,
530.598025,
530.6114,
530.639525,
530.667425,
530.680975,
530.70615,
530.7216,
530.739725,
530.767325,
530.79645,
530.8178,
530.8634,
530.8873,
530.9267,
530.93945,
530.969075,
530.9969,
531.0306,
531.051175,
531.076225,
531.09965,
531.136375,
531.18295,
531.208,
531.232075,
531.257825,
531.312775,
531.33365,
531.3538,
531.422025,
531.446475,
531.489575,
531.526975,
531.574225,
531.59,
531.623875,
531.6412,
531.6758,
531.702125,
531.725,
531.7468,
531.786075,
531.80685,
531.825525,
531.8667,
531.914525,
531.95905,
531.99005,
532.03045,
532.066875,
532.1133,
532.133,
532.177975,
532.196125,
532.216075,
532.236475,
532.2561,
532.2812,
532.322375,
532.3866,
532.403225,
532.428875,
532.4547,
532.4774,
532.506625,
532.525675,
532.56675,
532.6044,
532.6385,
532.6969,
532.7345,
532.76675,
532.7849,
532.80225,
532.827,
532.844575,
532.867725,
532.883675,
532.89375,
532.917125,
532.9461,
533.007475,
533.040375,
533.082975,
533.106725,
533.12995,
533.14395,
533.153175,
533.1732,
533.201,
533.2551,
533.3154,
533.371325,
533.42475,
533.451375,
533.4751,
533.50415,
533.533425,
533.5602,
533.581725,
533.59335,
533.608225,
533.62395,
533.63875,
533.6569,
533.6687,
533.681125,
533.695325,
533.7141,
533.728275,
533.743975,
533.759475,
533.775925,
533.79665,
533.8146,
533.850075,
533.871725,
533.9104,
533.927775,
533.95135,
533.96765,
533.999125,
534.01385,
534.044775,
534.0624,
534.081025,
534.101575,
534.11715,
534.13195,
534.14955,
534.161,
534.190075,
534.205075,
534.216425,
534.235225,
534.2636,
534.2844,
534.3049,
534.323875,
534.361975,
534.3884,
534.4552,
534.4799,
534.506175,
534.522925,
534.549875,
534.57195,
534.59435,
534.610875,
534.6297,
534.6434,
534.654675,
534.6738,
534.7013,
534.73245,
534.7747,
534.79935,
534.837675,
534.859275,
534.8849,
534.9068,
534.926725,
534.95115,
534.9617,
534.987425,
535.010625,
535.0442,
535.0633,
535.102925,
535.1326,
535.183675,
535.272,
535.284475,
535.30195,
535.321725,
535.342675,
535.35745,
535.3699,
535.395825,
535.415575,
535.4488,
535.5,
535.55565,
535.59865,
535.629375,
535.6614,
535.68785,
535.72985,
535.790125,
535.825425,
535.8658,
535.893025,
535.90995,
535.9246,
535.938575,
535.9498,
535.961325,
535.973625,
535.982,
536.004975,
536.032025,
536.0696,
536.088725,
536.1174,
536.152,
536.215375,
536.23395,
536.249925,
536.2799,
536.287675,
536.309175,
536.3453,
536.368475,
536.378075,
536.394125,
536.4142,
536.434375,
536.4442,
536.46305,
536.479225,
536.507525,
536.553575,
536.628175,
536.65415,
536.679075,
536.7172,
536.743,
536.7638,
536.780975,
536.80005,
536.8156,
536.8477,
536.869275,
536.886825,
536.900175,
536.922925,
536.9598,
537.02385,
537.051575,
537.074975,
537.105375,
537.131475,
537.150125,
537.16835,
537.1821,
537.195,
537.210025,
537.2308,
537.24895,
537.30325,
537.33285,
537.354525,
537.3789,
537.406525,
537.4372,
537.47545,
537.4898,
537.510125,
537.519975,
537.542625,
537.578675,
537.59775,
537.6151,
537.64085,
537.66495,
537.6807,
537.702425,
537.72235,
537.745825,
537.766525,
537.787,
537.8077,
537.83545,
537.85095,
537.876675,
537.905,
537.93715,
537.9794,
537.997475,
538.02255,
538.042075,
538.08475,
