SPK_SPKC07a,SPK_SPKC07b,SPK_SPKC11a
112.20805,24.316,25.96435
112.24535,24.3925,25.97245
112.364475,24.4245,25.99105
112.487025,24.430925,26.020075
112.6838,24.4675,26.037625
112.7404,24.489125,26.091075
112.8574,24.5827,26.1354
112.9168,24.606525,26.1662
112.9757,24.641925,26.179075
113.0206,24.6442,26.187
113.124125,24.6601,26.239825
113.252625,24.69205,26.2615
113.2541,24.728725,26.305575
113.34675,24.747525,26.31395
113.5531,24.754925,26.3266
113.72065,24.768625,26.3418
113.921825,24.79645,26.367375
114.087525,24.81895,26.49485
114.225375,24.85235,26.504775
114.339775,24.91175,26.527525
114.542225,24.940125,26.564025
114.6615,24.9582,26.60395
114.6641,24.990975,26.634325
114.68915,25.004825,26.70985
114.833,25.023725,26.715875
114.9358,25.036775,26.7331
115.039175,25.05105,26.74485
115.241975,25.085075,26.781425
115.329725,25.104925,26.807575
115.34135,25.120775,26.873125
115.352875,25.13025,26.898025
115.519425,25.140375,26.93355
115.67515,25.14675,26.9859
115.923325,25.1657,27.024
116.123225,25.184575,27.040075
116.2864,25.24545,27.058725
116.30565,25.257175,27.0723
116.3267,25.29825,27.13955
116.330875,25.331325,27.2155
116.5368,25.345425,27.2377
116.695975,25.398775,27.266575
116.7248,25.424825,27.277725
116.9639,25.450425,27.2845
116.981825,25.46765,27.360225
117.217125,25.481675,27.3748
117.338425,25.505575,27.398475
117.530625,25.55355,27.440975
117.54315,25.5689,27.466275
117.770975,25.578825,27.486575
117.813225,25.607925,27.550175
118.123075,25.61735,27.5697
118.1304,25.634325,27.581625
118.234625,25.659425,27.623475
118.273025,25.769175,27.656575
118.44515,25.829075,27.6752
118.807875,25.8683,27.689
118.885775,25.88175,27.7113
118.98265,25.89905,27.73245
119.089975,25.920375,27.748375
119.602675,25.937475,27.782525
119.63825,25.96055,27.80255
119.70005,25.971175,27.85015
119.7191,25.98065,27.866775
119.8124,26.0543,27.868225
119.864425,26.10715,27.890025
120.22515,26.1338,28.0082
