SPK_SPKC03a,SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC06b,SPK_SPKC10b,SPK_SPKC11a,SPK_SPKC16a
,,,,,,474.62405
,,,,,,474.6772
,,,,,,474.723025
,,,,,,474.8285
,,,,,,474.837825
,,,,,,474.8575
,,,,,,474.86365
,,,,,,474.874575
,,,,,,474.883425
,,,,,,474.891625
,,,,,,474.9003
,,,,,,474.942925
,,,,,,474.9762
,,,,,,474.987975
,,,,,,474.995175
,,,,,,475.0055
,,,,,,475.020475
,,,,,,475.05245
,,,,,,475.065075
,,,,,,475.09075
,,,,,,475.096775
,,,,,,475.108925
,,,,,,475.11285
,,,,,,475.12245
,,,,,,475.13805
,,,,,,475.14515
,,,,,,475.1535
,,,,,,475.177075
,,,,,,475.189125
,,,,,,475.19715
,,,,,,475.244575
,,,,,,475.262125
,,,,,,475.28685
,,,,,,475.31045
,,,,,,475.323975
,,,,,,475.34165
,,,,,,475.367075
,,,,,,475.374975
,,,,,,475.38445
,,,,,,475.39325
,,,,,,475.397875
,,,,,,475.405675
,,,,,,475.421075
,,,,,,475.459175
,,,,,,475.478525
,,,,,,475.49525
,,,,,,475.526425
,,,,,,475.541275
,,,,,,475.5966
,,,,,,475.6203
,,,,,,475.6331
,,,,,,475.653425
,,,,,,475.672
,,,,,,475.69435
,,,,,,475.70865
,,,,,,475.72905
,,,,,,475.751725
,,,,,,475.771625
,,,,,,475.799325
,,,,,,475.828575
,,,,,,475.855275
,,,,,,475.869175
,,,,,,475.8805
,,,,,,475.88795
,,,,,,475.89385
,,,,,,475.9031
,,,,,,475.91225
,,,,,,475.9336
,,,,,,475.9517
,,,,,,475.9713
,,,,,,475.997975
,,,,,,476.01505
,,,,,,476.043875
,,,,,,476.058475
,,,,,,476.080175
,,,,,,476.196125
,,,,,,476.214625
,,,,,,476.225875
,,,,,,476.258225
,,,,,,476.269875
,,,,,,476.287125
,,,,,,476.302325
,,,,,,476.326375
,,,,,,476.3335
,,,,,,476.352325
,,,,,,476.3581
,,,,,,476.37075
,,,,,,476.386025
,,,,,,476.40975
,,,,,,476.43815
,,,,,,476.450375
,,,,,,476.459
,,,,,,476.4742
,,,,,,476.490425
,,,,,,476.505725
,,,,,,476.519075
,,,,,,476.56465
,,,,,,476.5968
,,,,,,476.62445
,,,,,,476.631275
,,,,,,476.6625
,,,,,,476.672675
,,,,,,476.696325
,,,,,,476.708325
,,,,,,476.70965
,,,,,,476.717575
,,,,,,476.736175
,,,,,,476.741575
,,,,,,476.751325
,,,,,,476.77415
,,,,,,476.803925
,,,,,,476.817275
,,,,,,476.822775
,,,,,,476.8348
,,,,,,476.84175
,,,,,,476.84325
,,,,,,476.86075
,,,,,,476.870975
,,,,,,476.894125
,,,,,,476.89915
,,,,,,476.90455
,,,,,,476.911825
,,,,,,476.93325
,,,,,,476.98075
,,,,,,477.01945
,,,,,,477.069225
,,,,,,477.08875
,,,,,,477.102825
,,,,,,477.12325
,,,,,,477.132425
,,,,,,477.150625
,,,,,,477.1592
,,,,,,477.21725
,,,,,,477.25575
,,,,,,477.269625
,,,,,,477.2839
,,,,,,477.2911
,,,,,,477.296725
,,,,,,477.30755
,,,,,,477.312375
,,,,,,477.3189
,,,,,,477.320775
,,,,,,477.323475
,,,,,,477.3588
,,,,,,477.36495
,,,,,,477.4648
,,,,,,477.4833
,,,,,,477.50005
,,,,,,477.5107
,,,,,,477.52385
,,,,,,477.537575
,,,,,,477.5655
,,,,,,477.5866
,,,,,,477.6117
,,,,,,477.6264
,,,,,,477.641725
,,,,,,477.65825
,,,,,,477.669525
,,,,,,477.694475
,,,,,,477.706125
,,,,,,477.7733
,,,,,,477.8004
,,,,,,477.811675
,,,,,,477.82085
,,,,,,477.83945
,,,,,,477.8552
,,,,,,477.862125
,,,,,,477.87195
,,,,,,477.879875
,,,,,,477.897575
,,,,,,477.9006
,,,,,,477.908225
,,,,,,477.94385
,,,,,,477.957975
,,,,,,477.980675
,,,,,,478.004675
,,,,,,478.013775
,,,,,,478.0642
,,,,,,478.118175
,,,,,,478.1484
,,,,,,478.171
,,,,,,478.1785
,,,,,,478.192275
,,,,,,478.2083
,,,,,,478.228475
,,,,,,478.2357
,,,,,,478.2407
,,,,,,478.27025
,,,,,,478.279
,,,,,,478.29835
,,,,,,478.315575
,,,,,,478.3327
,,,,,,478.350375
,,,,,,478.36595
,,,,,,478.3819
,,,,,,478.399825
,,,,,,478.411475
,,,,,,478.42245
,,,,,,478.48255
,,,,,,478.498425
,,,,,,478.54345
,,,,,,478.5761
,,,,,,478.5831
,,,,,,478.5848
,,,,,,478.5978
,,,,,,478.62235
,,,,,,478.68645
,,,,,,478.768175
,,,,,,478.823625
,,,,,,478.8527
,,,,,,478.865475
,,,,,,478.878275
,,,,,,478.8931
,,,,,,478.902425
,,,,,,478.91195
,,,,,,478.927775
,,,,,,478.9346
,,,,,,478.944425
,,,,,,478.960625
,,,,,,478.974275
,,,,,,478.992525
,,,,,,479.024625
,,,,,,479.047475
,,,,,,479.05535
,,,,,,479.09345
,,,,,,479.10165
,,,,,,479.1207
,,,,,,479.13405
,,,,,,479.14295
,,,,,,479.14615
,,,,,,479.16705
,,,,,,479.178025
,,,,,,479.200425
,,,,,,479.256325
,,,,,,479.25995
,,,,,,479.26595
,,,,,,479.289425
,,,,,,479.300025
,,,,,,479.3125
,,,,,,479.323475
,,,,,,479.33595
,,,,,,479.357525
,,,,,,479.3748
,,,,,,479.38725
,,,,,,479.42285
,,,,,,479.4522
,,,,,,479.464
,,,,,,479.474075
,,,,,,479.48725
,,,,,,479.530075
,,,,,,479.544475
,,,,,,479.554975
,,,,,,479.5673
,,,,,,479.60815
,,,,,,479.65675
,,,,,,479.69135
,,,,,,479.702525
,,,,,,479.7355
,,,,,,479.756875
,,,,,,479.809325
,,,,,,479.845525
,,,,,,479.88575
,,,,,,479.898325
,,,,,,479.910625
,,,,,,479.92265
,,,,,,479.935675
,,,,,,480
,,,,,,480.016775
,,,,,,480.0581
,,,,,,480.1119
,,,,,,480.149775
,,,,,,480.157075
,,,,,,480.166275
,,,,,,480.184625
,,,,,,480.195125
,,,,,,480.24005
,,,,,,480.257875
,,,,,,480.2679
,,,,,,480.28795
,,,,,,480.30435
,,,,,,480.3346
,,,,,,480.344875
,,,,,,480.361025
,,,,,,480.3843
,,,,,,480.393375
,,,,,,480.401625
,,,,,,480.4201
,,,,,,480.4301
,,,,,,480.44485
,,,,,,480.50805
,,,,,,480.5418
,,,,,,480.585075
,,,,,,480.59155
,,,,,,480.623025
,,,,,,480.665025
,,,,,,480.691
,,,,,,480.73575
,,,,,,480.789825
,,,,,,480.8049
,,,,,,480.811475
,,,,,,480.81895
,,,,,,480.8308
,,,,,,480.842925
,,,,,,480.85315
,,,,,,480.863225
,,,,,,480.88605
,,,,,,480.951975
,,,,,,480.95725
,,,,,,481.000375
,,,,,,481.0196
,,,,,,481.03005
,,,,,,481.04785
,,,,,,481.09135
,,,,,,481.108
,,,,,,481.118825
,,,,,,481.150475
,,,,,,481.167025
,,,,,,481.17605
,,,,,,481.186725
,,,,,,481.212625
,,,,,,481.22445
,,,,,,481.2531
,,,,,,481.26645
,,,,,,481.279975
,,,,,,481.286275
,,,,,,481.297675
,,,,,,481.32165
,,,,,,481.328725
,,,,,,481.340325
,,,,,,481.34645
,,,,,,481.369375
,,,,,,481.37985
,,,,,,481.390775
,,,,,,481.415975
,,,,,,481.4352
,,,,,,481.4506
,,,,,,481.460125
,,,,,,481.50365
,,,,,,481.532475
,,,,,,481.541175
,,,,,,481.557575
,,,,,,481.5677
,,,,,,481.60785
,,,,,,481.654325
,,,,,,481.66045
,,,,,,481.67225
,,,,,,481.701425
,,,,,,481.72535
,,,,,,481.7391
,,,,,,481.763025
,,,,,,481.77205
,,,,,,481.795925
,,,,,,481.8057
,,,,,,481.812725
,,,,,,481.832825
,,,,,,481.851225
,,,,,,481.88065
,,,,,,481.905725
,,,,,,481.93465
,,,,,,481.961525
,,,,,,481.989325
,,,,,,482.02145
,,,,,,482.030225
,,,,,,482.050025
,,,,,,482.094525
,,,,,,482.1079
,,,,,,482.12985
,,,,,,482.144275
,,,,,,482.154375
,,,,,,482.17765
,,,,,,482.189425
,,,,,,482.23245
,,,,,,482.30835
,,,,,,482.31735
,,,,,,482.3331
,,,,,,482.34815
,,,,,,482.362225
,,,,,,482.37905
,,,,,,482.396575
,,,,,,482.415575
,,,,,,482.427175
,,,,,,482.443825
,,,,,,482.474475
,,,,,,482.484725
,,,,,,482.497275
,,,,,,482.513275
,,,,,,482.522575
,,,,,,482.537725
,,,,,,482.552875
,,,,,,482.614475
,,,,,,482.62925
,,,,,,482.6765
,,,,,,482.686
,,,,,,482.692375
,,,,,,482.70505
,,,,,,482.71075
,,,,,,482.7125
,,,,,,482.731025
,,,,,,482.755675
,,,,,,482.76585
,,,,,,482.79275
,,,,,,482.8198
,,,,,,482.837775
,,,,,,482.867975
,,,,,,482.9077
,,,,,,482.915
,,,,,,482.948325
,,,,,,482.954625
,,,,,,482.978425
,,,,,,483.000025
,,,,,,483.019275
,,,,,,483.02835
,,,,,,483.06395
,,,,,,483.087
,,,,,,483.0975
,,,,,,483.10735
,,,,,,483.14505
,,,,,,483.158
,,,,,,483.227625
,,,,,,483.22985
,,,,,,483.2604
,,,,,,483.307375
,,,,,,483.33715
,,,,,,483.35255
,,,,,,483.383225
,,,,,,483.3984
,,,,,,483.431925
,,,,,,483.439175
,,,,,,483.449825
,,,,,,483.45245
,,,,,,483.46475
,,,,,,483.475925
,,,,,,483.49625
,,,,,,483.514725
,,,,,,483.5208
,,,,,,483.5312
,,,,,,483.566125
,,,,,,483.584025
,,,,,,483.596225
,,,,,,483.612575
,,,,,,483.614025
,,,,,,483.63745
,,,,,,483.653475
,,,,,,483.66165
,,,,,,483.682425
,,,,,,483.692975
,,,,,,483.7148
,,,,,,483.7317
,,,,,,483.7419
,,,,,,483.762375
,,,,,,483.795775
,,,,,,483.846075
,,,,,,483.881225
,,,,,,483.8932
,,,,,,483.903575
,,,,,,483.927725
,,,,,,483.938075
,,,,,,483.9392
,,,,,,483.954675
,,,,,,483.964325
,,,,,,483.996125
,,,,,,484.022775
,,,,,,484.05115
,,,,,,484.061775
,,,,,,484.0831
,,,,,,484.088425
,,,,,,484.15135
,,,,,,484.196875
,,,,,,484.230375
,,,,,,484.243925
,,,,,,484.262625
,,,,,,484.281775
,,,,,,484.321125
,,,,,,484.3384
,,,,,,484.356
,,,,,,484.371975
,,,,,,484.37965
,,,,,,484.39225
,,,,,,484.4108
,,,,,,484.43195
,,,,,,484.491675
,,,,,,484.53215
,,,,,,484.543025
,,,,,,484.55535
,,,,,,484.5629
,,,,,,484.592625
,,,,,,484.6188
,,,,,,484.62915
,,,,,,484.64095
,,,,,,484.699225
,,,,,,484.70435
,,,,,,484.71155
,,,,,,484.73295
,,,,,,484.743125
,,,,,,484.772425
,,,,,,484.7834
,,,,,,484.815725
,,,,,,484.828225
,,,,,,484.85655
,,,,,,484.879575
,,,,,,484.89425
,,,,,,484.914875
,,,,,,484.959775
,,,,,,484.973175
,,,,,,484.985275
,,,,,,484.9939
,,,,,,485.00235
,,,,,,485.026225
,,,,,,485.0686
,,,,,,485.137475
,,,,,,485.167575
,,,,,,485.18655
,,,,,,485.199125
,,,,,,485.23495
,,,,,,485.240775
,,,,,,485.2447
,,,,,,485.252775
,,,,,,485.28485
,,,,,,485.3025
,,,,,,485.321425
,,,,,,485.329725
,,,,,,485.345375
,,,,,,485.35765
,,,,,,485.366675
,,,,,,485.41705
,,,,,,485.427275
,,,,,,485.439625
,,,,,,485.454475
,,,,,,485.4673
,,,,,,485.480525
,,,,,,485.4911
,,,,,,485.497825
,,,,,,485.506575
,,,,,,485.5323
,,,,,,485.5385
,,,,,,485.564475
,,,,,,485.596575
,,,,,,485.6136
,,,,,,485.638125
,,,,,,485.651875
,,,,,,485.677625
,,,,,,485.691525
,,,,,,485.705775
,,,,,,485.725675
,,,,,,485.73655
,,,,,,485.76065
,,,,,,485.77755
,,,,,,485.78615
,,,,,,485.799675
,,,,,,485.809375
,,,,,,485.829725
,,,,,,485.849075
,,,,,,485.92525
,,,,,,485.9544
,,,,,,485.97485
,,,,,,485.987475
,,,,,,486.0086
,,,,,,486.050675
,,,,,,486.061225
,,,,,,486.07145
,,,,,,486.10045
,,,,,,486.1326
,,,,,,486.14555
,,,,,,486.18765
,,,,,,486.222725
,,,,,,486.23895
,,,,,,486.2661
,,,,,,486.27
,,,,,,486.29055
,,,,,,486.313325
,,,,,,486.3295
,,,,,,486.413425
,,,,,,486.43565
,,,,,,486.44435
,,,,,,486.47295
,,,,,,486.49805
,,,,,,486.500975
,,,,,,486.508525
,,,,,,486.550475
,,,,,,486.564175
,,,,,,486.59335
,,,,,,486.603175
,,,,,,486.61325
,,,,,,486.61975
,,,,,,486.67375
,,,,,,486.684575
,,,,,,486.713975
,,,,,,486.736575
,,,,,,486.7517
,,,,,,486.7776
,,,,,,486.7995
,,,,,,486.871925
,,,,,,486.88425
,,,,,,486.90235
,,,,,,486.9134
,,,,,,486.932225
,,,,,,486.944975
,,,,,,486.970275
,,,,,,486.986925
,,,,,,487.00635
,,,,,,487.015525
,,,,,,487.051975
,,,,,,487.059625
,,,,,,487.06945
,,,,,,487.0901
,,,,,,487.1147
,,,,,,487.15
,,,,,,487.2164
,,,,,,487.229
,,,,,,487.266
,,,,,,487.2809
,,,,,,487.283725
,,,,,,487.2906
,,,,,,487.30345
,,,,,,487.315625
,,,,,,487.3474
,,,,,,487.3647
,,,,,,487.3986
,,,,,,487.41435
,,,,,,487.442175
,,,,,,487.51395
,,,,,,487.58775
,,,,,,487.616175
,,,,,,487.6517
,,,,,,487.666175
,,,,,,487.672825
,,,,,,487.679175
,,,,,,487.685325
,,,,,,487.715875
,,,,,,487.730225
,,,,,,487.745975
,,,,,,487.75515
,,,,,,487.7727
,,,,,,487.783875
,,,,,,487.800725
,,,,,,487.809575
,,,,,,487.816475
,,,,,,487.83545
,,,,,,487.85345
,,,,,,487.861325
,,,,,,487.8759
,,,,,,487.8988
,,,,,,487.921675
,,,,,,487.951075
,,,,,,487.988725
,,,,,,488.006825
,,,,,,488.011925
,,,,,,488.025525
,,,,,,488.0511
,,,,,,488.15455
,,,,,,488.16935
,,,,,,488.1885
,,,,,,488.22675
,,,,,,488.336675
,,,,,,488.38965
,,,,,,488.39945
,,,,,,488.43705
,,,,,,488.452625
,,,,,,488.47305
,,,,,,488.4856
,,,,,,488.4983
,,,,,,488.515575
,,,,,,488.5248
,,,,,,488.538825
,,,,,,488.5552
,,,,,,488.6066
,,,,,,488.621975
,,,,,,488.639475
,,,,,,488.644
,,,,,,488.65845
,,,,,,488.703075
,,,,,,488.71905
,,,,,,488.7333
,,,,,,488.7601
,,,,,,488.776825
,,,,,,488.789525
,,,,,,488.815125
,,,,,,488.82555
,,,,,,488.838425
,,,,,,488.87075
,,,,,,488.879825
,,,,,,488.9305
,,,,,,488.980525
,,,,,,488.991275
,,,,,,489.0095
,,,,,,489.0323
,,,,,,489.049925
,,,,,,489.064325
,,,,,,489.096525
,,,,,,489.140975
,,,,,,489.150325
,,,,,,489.164025
,,,,,,489.17615
,,,,,,489.201175
,,,,,,489.259825
,,,,,,489.279
,,,,,,489.310125
,,,,,,489.324725
,,,,,,489.338775
,,,,,,489.3485
,,,,,,489.362775
,,,,,,489.372575
,,,,,,489.378025
,,,,,,489.408825
,,,,,,489.41895
,,,,,,489.430175
,,,,,,489.458075
,,,,,,489.468975
,,,,,,489.489425
,,,,,,489.514475
,,,,,,489.53745
,,,,,,489.5487
,,,,,,489.56855
,,,,,,489.6416
,,,,,,489.653725
,,,,,,489.690025
,,,,,,489.692325
,,,,,,489.701925
,,,,,,489.724125
,,,,,,489.7346
,,,,,,489.744375
,,,,,,489.776975
,,,,,,489.819675
,,,,,,489.840475
,,,,,,489.862
,,,,,,489.88305
,,,,,,489.9054
,,,,,,489.9236
,,,,,,489.9475
,,,,,,489.967575
,,,,,,489.994125
,,,,,,490.01135
,,,,,,490.027675
,,,,,,490.057
,,,,,,490.071525
,,,,,,490.083875
,,,,,,490.097625
,,,,,,490.1196
,,,,,,490.137275
,,,,,,490.1572
,,,,,,490.177
,,,,,,490.18805
,,,,,,490.207125
,,,,,,490.2451
,,,,,,490.256475
,,,,,,490.27095
,,,,,,490.290675
,,,,,,490.30575
,,,,,,490.32
,,,,,,490.3316
,,,,,,490.341975
,,,,,,490.3476
,,,,,,490.360075
,,,,,,490.3752
,,,,,,490.423925
,,,,,,490.429125
,,,,,,490.457
,,,,,,490.4965
,,,,,,490.50675
,,,,,,490.515525
,,,,,,490.560925
,,,,,,490.5662
,,,,,,490.587325
,,,,,,490.5966
,,,,,,490.604875
,,,,,,490.625975
,,,,,,490.6706
,,,,,,490.7131
,,,,,,490.72635
,,,,,,490.743625
,,,,,,490.762975
,,,,,,490.774425
,,,,,,490.78555
,,,,,,490.81605
,,,,,,490.87565
,,,,,,490.944575
,,,,,,490.952975
,,,,,,490.97115
,,,,,,490.985
,,,,,,491.0081
,,,,,,491.031225
,,,,,,491.0446
,,,,,,491.072825
,,,,,,491.092525
,,,,,,491.155625
,,,,,,491.183025
,,,,,,491.204625
,,,,,,491.212525
,,,,,,491.22195
,,,,,,491.23535
,,,,,,491.245775
,,,,,,491.2903
,,,,,,491.324775
,,,,,,491.334875
,,,,,,491.3413
,,,,,,491.345275
,,,,,,491.352325
,,,,,,491.369525
,,,,,,491.3766
,,,,,,491.38265
,,,,,,491.39965
,,,,,,491.408375
,,,,,,491.41685
,,,,,,491.425675
,,,,,,491.443575
,,,,,,491.4633
,,,,,,491.4753
,,,,,,491.4843
,,,,,,491.4995
,,,,,,491.508175
,,,,,,491.5217
,,,,,,491.528625
,,,,,,491.538225
,,,,,,491.568925
,,,,,,491.5948
,,,,,,491.603475
,,,,,,491.6245
,,,,,,491.6987
,,,,,,491.72955
,,,,,,491.751325
,,,,,,491.764975
,,,,,,491.8031
,,,,,,491.81935
,,,,,,491.8642
,,,,,,491.88495
,,,,,,491.896925
,,,,,,491.908825
,,,,,,491.922
,,,,,,491.933025
,,,,,,491.950025
,,,,,,491.958625
,,,,,,491.992475
,,,,,,492.007475
,,,,,,492.016175
,,,,,,492.046575
,,,,,,492.056425
,,,,,,492.080425
,,,,,,492.093
,,,,,,492.11285
,,,,,,492.126425
,,,,,,492.1486
,,,,,,492.155975
,,,,,,492.18405
,,,,,,492.18905
,,,,,,492.2315
,,,,,,492.2575
,,,,,,492.2731
,,,,,,492.287975
,,,,,,492.30385
,,,,,,492.32165
,,,,,,492.333125
,,,,,,492.344
,,,,,,492.4303
,,,,,,492.483
,,,,,,492.50745
,,,,,,492.551875
,,,,,,492.572525
,,,,,,492.5839
,,,,,,492.5943
,,,,,,492.6039
,,,,,,492.6232
,,,,,,492.645725
,,,,,,492.68225
,,,,,,492.697225
,,,,,,492.71655
,,,,,,492.740625
,,,,,,492.748725
,,,,,,492.78215
,,,,,,492.81635
,,,,,,492.8299
,,,,,,492.8569
,,,,,,492.875775
,,,,,,492.945025
,,,,,,492.953825
,,,,,,492.9627
,,,,,,492.9797
,,,,,,493.020575
,,,,,,493.061925
,,,,,,493.0706
,,,,,,493.081375
,,,,,,493.10485
,,,,,,493.120175
,,,,,,493.1289
,,,,,,493.147625
,,,,,,493.1807
,,,,,,493.201325
,,,,,,493.210525
,,,,,,493.234925
,,,,,,493.257825
,,,,,,493.288025
,,,,,,493.300075
,,,,,,493.31085
,,,,,,493.336675
,,,,,,493.345475
,,,,,,493.358925
,,,,,,493.378075
,,,,,,493.3998
,,,,,,493.40355
,,,,,,493.45335
,,,,,,493.464075
,,,,,,493.4713
,,,,,,493.51855
,,,,,,493.533975
,,,,,,493.557875
,,,,,,493.569275
,,,,,,493.578975
,,,,,,493.6049
,,,,,,493.618075
,,,,,,493.619475
,,,,,,493.63185
,,,,,,493.644925
,,,,,,493.699975
,,,,,,493.715375
,,,,,,493.739575
,,,,,,493.7662
,,,,,,493.7727
,,,,,,493.7892
,,,,,,493.804525
,,,,,,493.83005
,,,,,,493.8429
,,,,,,493.84945
,,,,,,493.876525
,,,,,,493.88495
,,,,,,493.89745
,,,,,,493.9285
,,,,,,493.9342
,,,,,,493.9839
,,,,,,493.989975
,,,,,,494.014075
,,,,,,494.0599
,,,,,,494.069
,,,,,,494.1133
,,,,,,494.156475
,,,,,,494.166525
,,,,,,494.20315
,,,,,,494.22835
,,,,,,494.2554
,,,,,,494.26125
,,,,,,494.298175
,,,,,,494.311775
,,,,,,494.406425
,,,,,,494.431475
,,,,,,494.4379
,,,,,,494.46075
,,,,,,494.473575
,,,,,,494.4832
,,,,,,494.4931
,,,,,,494.498975
,,,,,,494.507475
,,,,,,494.539825
,,,,,,494.56835
,,,,,,494.617875
,,,,,,494.65395
,,,,,,494.667125
,,,,,,494.680875
,,,,,,494.70095
,,,,,,494.709775
,,,,,,494.731725
,,,,,,494.73945
,,,,,,494.751925
,,,,,,494.7809
,,,,,,494.79465
,,,,,,494.810675
,,,,,,494.855225
,,,,,,494.8698
,,,,,,494.896425
,,,,,,494.930325
,,,,,,494.9397
,,,,,,494.94605
,,,,,,494.956425
,,,,,,494.966025
,,,,,,494.97595
,,,,,,495.00005
,,,,,,495.00855
,,,,,,495.020925
,,,,,,495.03795
,,,,,,495.054225
,,,,,,495.095675
,,,,,,495.117075
,,,,,,495.17135
,,,,,,495.20495
,,,,,,495.218475
,,,,,,495.239125
,,,,,,495.25145
,,,,,,495.2629
,,,,,,495.27325
,,,,,,495.283675
,,,,,,495.29475
,,,,,,495.2997
,,,,,,495.32495
,,,,,,495.378575
,,,,,,495.39035
,,,,,,495.40695
,,,,,,495.4555
,,,,,,495.473175
,,,,,,495.486175
,,,,,,495.507625
,,,,,,495.53425
,,,,,,495.55095
,,,,,,495.56225
,,,,,,495.621125
,,,,,,495.66765
,,,,,,495.70745
,,,,,,495.7492
,,,,,,495.770925
,,,,,,495.8058
,,,,,,495.829075
,,,,,,495.835325
,,,,,,495.848675
,,,,,,495.865275
,,,,,,495.8751
,,,,,,495.88785
,,,,,,495.907975
,,,,,,495.916275
,,,,,,495.938075
,,,,,,495.952225
,,,,,,495.96395
,,,,,,495.97
,,,,,,496.0052
,,,,,,496.0321
,,,,,,496.0405
,,,,,,496.04935
,,,,,,496.06965
,,,,,,496.0935
,,,,,,496.104575
,,,,,,496.13375
,,,,,,496.1713
,,,,,,496.183475
,,,,,,496.19305
,,,,,,496.2027
,,,,,,496.243775
,,,,,,496.253875
,,,,,,496.272725
,,,,,,496.298975
,,,,,,496.335325
,,,,,,496.349725
,,,,,,496.37075
,,,,,,496.390975
,,,,,,496.424175
,,,,,,496.451025
,,,,,,496.489775
,,,,,,496.498625
,,,,,,496.514425
,,,,,,496.530125
,,,,,,496.552525
,,,,,,496.5811
,,,,,,496.595
,,,,,,496.62245
,,,,,,496.670225
,,,,,,496.688225
,,,,,,496.713875
,,,,,,496.7305
,,,,,,496.740425
,,,,,,496.760725
,,,,,,496.788325
,,,,,,496.81125
,,,,,,496.828
,,,,,,496.889975
,,,,,,496.9089
,,,,,,496.9106
,,,,,,496.937425
,,,,,,496.9575
,,,,,,496.9704
,,,,,,496.986875
,,,,,,497.00095
,,,,,,497.0092
,,,,,,497.021925
,,,,,,497.042075
,,,,,,497.049125
,,,,,,497.068425
,,,,,,497.081875
,,,,,,497.103725
,,,,,,497.115575
,,,,,,497.12955
,,,,,,497.15295
,,,,,,497.194875
,,,,,,497.22305
,,,,,,497.242525
,,,,,,497.255375
,,,,,,497.2943
,,,,,,497.306025
,,,,,,497.31745
,,,,,,497.32775
,,,,,,497.34545
,,,,,,497.351425
,,,,,,497.3624
,,,,,,497.404625
,,,,,,497.43045
,,,,,,497.438875
,,,,,,497.47625
,,,,,,497.527375
,,,,,,497.5384
,,,,,,497.55255
,,,,,,497.58165
,,,,,,497.5835
,,,,,,497.607475
,,,,,,497.618975
,,,,,,497.661675
,,,,,,497.68165
,,,,,,497.6891
,,,,,,497.721625
,,,,,,497.76625
,,,,,,497.818125
,,,,,,497.83425
,,,,,,497.8424
,,,,,,497.8494
,,,,,,497.860425
,,,,,,497.87615
,,,,,,497.926675
,,,,,,497.95855
,,,,,,497.970125
,,,,,,498.0025
,,,,,,498.052225
,,,,,,498.066425
,,,,,,498.08795
,,,,,,498.10185
,,,,,,498.14815
,,,,,,498.188775
,,,,,,498.202875
,,,,,,498.22335
,,,,,,498.259375
,,,,,,498.27275
,,,,,,498.287375
,,,,,,498.29655
,,,,,,498.3234
,,,,,,498.331
,,,,,,498.336275
,,,,,,498.3594
,,,,,,498.36605
,,,,,,498.41695
,,,,,,498.426575
,,,,,,498.435625
,,,,,,498.4808
,,,,,,498.524075
,,,,,,498.538075
,,,,,,498.547025
,,,,,,498.579875
,,,,,,498.626825
,,,,,,498.63435
,,,,,,498.691225
,,,,,,498.700925
,,,,,,498.715625
,,,,,,498.741975
,,,,,,498.7662
,,,,,,498.78195
,,,,,,498.808625
,,,,,,498.8284
,,,,,,498.850475
,,,,,,498.8826
,,,,,,498.924025
,,,,,,499.011525
,,,,,,499.048475
,,,,,,499.06075
,,,,,,499.07425
,,,,,,499.09185
,,,,,,499.095525
,,,,,,499.106
,,,,,,499.123775
,,,,,,499.134275
,,,,,,499.147925
,,,,,,499.1542
,,,,,,499.161425
,,,,,,499.170375
,,,,,,499.1858
,,,,,,499.218225
,,,,,,499.2328
,,,,,,499.2657
,,,,,,499.27965
,,,,,,499.3358
,,,,,,499.3635
,,,,,,499.41445
,,,,,,499.41975
,,,,,,499.436375
,,,,,,499.4568
,,,,,,499.462
,,,,,,499.478075
,,,,,,499.4919
,,,,,,499.507725
,,,,,,499.522675
,,,,,,499.540525
,,,,,,499.555825
,,,,,,499.56615
,,,,,,499.586525
,,,,,,499.609225
,,,,,,499.633325
,,,,,,499.6656
,,,,,,499.7404
,,,,,,499.77215
,,,,,,499.78445
,,,,,,499.800225
,,,,,,499.8118
,,,,,,499.82845
,,,,,,499.84525
,,,,,,499.855925
,,,,,,499.879175
,,,,,,499.886275
,,,,,,499.9007
,,,,,,499.913875
,,,,,,499.9501
,,,,,,500.02105
,,,,,,500.04915
,,,,,,500.0891
,,,,,,500.10125
,,,,,,500.1953
,,,,,,500.229575
,,,,,,500.247925
,,,,,,500.28015
,,,,,,500.3288
,,,,,,500.37875
,,,,,,500.39905
,,,,,,500.464475
,,,,,,500.485725
,,,,,,500.50175
,,,,,,500.513025
,,,,,,500.541075
,,,,,,500.552675
,,,,,,500.6094
,,,,,,500.633825
,,,,,,500.6521
,,,,,,500.694725
,,,,,,500.72365
,,,,,,500.7507
,,,,,,500.812625
,,,,,,500.8319
,,,,,,500.889025
,,,,,,500.93795
,,,,,,501.00135
,,,,,,501.11845
,,,,,,501.129575
,,,,,,501.1462
,,,,,,501.172025
,,,,,,501.20255
,,,,,,501.210825
,,,,,,501.23275
,,,,,,501.242225
,,,,,,501.25275
,,,,,,501.263825
,,,,,,501.2744
,,,,,,501.3027
,,,,,,501.30795
,,,,,,501.32185
,,,,,,501.331325
,,,,,,501.340875
,,,,,,501.36065
,,,,,,501.383275
,,,,,,501.41535
,,,,,,501.462075
,,,,,,501.478375
,,,,,,501.495475
,,,,,,501.505325
,,,,,,501.51615
,,,,,,501.552175
,,,,,,501.580925
,,,,,,501.602925
,,,,,,501.61775
,,,,,,501.63065
,,,,,,501.644675
,,,,,,501.655225
,,,,,,501.679425
,,,,,,501.710875
,,,,,,501.7326
,,,,,,501.75885
,,,,,,501.7719
,,,,,,501.7924
,,,,,,501.81135
,,,,,,501.8478
,,,,,,501.88575
,,,,,,501.90465
,,,,,,501.94745
