SPK_SPKC01a,SPK_SPKC04a,SPK_SPKC09a,SPK_SPKC09b,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC10c,SPK_SPKC15a
,,383.215825,435.23535,,445.407325,396.909975,495.604275
,,383.258,435.251175,,445.440575,397.0128,495.61295
,,383.2737,435.299975,,445.46625,397.04905,495.630775
,,383.295725,435.370225,,445.48185,397.06085,495.6402
,,383.304475,435.416375,,445.499175,397.114225,495.648875
,,383.3256,435.4329,,445.516525,397.14225,495.657
,,383.333075,435.451475,,445.53305,397.164875,495.664975
,,383.348275,435.525875,,445.5441,397.191275,495.674275
,,383.35985,435.527975,,445.558675,397.21955,495.6819
,,383.38365,435.55595,,445.574325,397.228375,495.702225
,,383.410375,435.635225,,445.60385,397.244025,495.729025
,,383.428675,435.679025,,445.614,397.254925,495.92415
,,383.456525,435.69405,,445.631375,397.2757,495.945
,,383.46085,435.739425,,445.64935,397.293825,495.9552
,,383.4855,435.748625,,445.65405,397.406475,495.964475
,,383.4916,435.76195,,445.66605,397.44685,495.98055
,,383.511475,435.7967,,445.678725,397.4571,495.998275
,,383.56905,436.0113,,445.6955,397.4675,496.0059
,,383.580625,436.03435,,445.719625,397.481,496.06465
,,383.60205,436.051925,,445.734525,397.489875,496.0735
,,383.62275,436.0788,,445.74325,397.498525,496.10925
,,383.65385,436.091925,,445.7567,397.52195,496.117575
,,383.677075,436.19175,,445.77655,397.561,496.138075
,,383.6972,436.320875,,445.790225,397.569375,496.158675
,,383.7145,436.337425,,445.8082,397.580175,496.172325
,,383.722325,436.34845,,445.814675,397.639275,496.191825
,,383.73015,436.4086,,445.8388,397.6586,496.202475
,,383.7406,436.417675,,445.849875,397.705025,496.22385
,,383.7448,436.4411,,445.860025,397.714675,496.231275
,,383.750825,436.57545,,445.9378,397.773725,496.237625
,,383.754075,436.668525,,445.9476,397.7817,496.24535
,,383.78205,436.70995,,445.964375,397.790725,496.270375
,,383.795475,436.729475,,445.99235,397.88485,496.282075
,,383.805575,436.77705,,446.0209,397.896325,496.31265
,,383.810075,436.7809,,446.03865,397.910375,496.364925
,,383.816775,436.789825,,446.082825,397.94345,496.41925
,,383.827625,436.81145,,446.120125,397.954975,496.4314
,,383.8324,436.8251,,446.13515,397.98005,496.443325
,,383.8491,436.878825,,446.14765,397.997625,496.45225
,,383.8719,436.89365,,446.15985,398.011975,496.4644
,,383.8785,437.020375,,446.176525,398.02705,496.494325
,,383.917225,437.040675,,446.1997,398.078525,496.511525
,,383.9511,437.180425,,446.2287,398.1017,496.5394
,,383.97015,437.19145,,446.23765,398.114425,496.565475
,,384.0125,437.2984,,446.251375,398.138275,496.575625
,,384.029325,437.312525,,446.26095,398.159475,496.5836
,,384.0463,437.3255,,446.272,398.1695,496.589825
,,384.0619,437.3293,,446.27835,398.281925,496.623225
,,384.081175,437.395525,,446.28805,398.3322,496.6379
,,384.09415,437.43115,,446.300475,398.334625,496.659675
,,384.1188,437.434925,,446.31205,398.384325,496.666175
,,384.130325,437.439825,,446.31825,398.395275,496.671675
,,384.151725,437.5009,,446.3357,398.4062,496.678225
,,384.1638,437.5408,,446.348275,398.414475,496.6842
,,384.180025,437.6331,,446.361975,398.4372,496.691125
,,384.190425,437.758125,,446.38055,398.447925,496.6978
,,384.1983,437.7877,,446.396225,398.45845,496.704
,,384.205175,437.8142,,446.414475,398.47375,496.711725
,,384.2426,437.893625,,446.4321,398.496,496.718
,,384.2477,437.923,,446.4542,398.500025,496.72515
,,384.2493,437.948875,,446.4771,398.557225,496.731225
,,384.262625,438.00335,,446.493525,398.572375,496.737075
,,384.2736,438.065825,,446.512925,398.596225,496.7451
,,384.277825,438.14905,,446.529525,398.608675,496.7734
,,384.286425,438.15235,,446.53685,398.6211,496.78455
,,384.29125,438.1702,,446.5536,398.6303,496.79395
,,384.300725,438.216675,,446.562875,398.64805,496.815025
,,384.305675,438.298625,,446.574025,398.6949,496.82905
,,384.30995,438.327575,,446.581475,398.709775,496.84595
,,384.31615,438.426975,,446.5967,398.7245,496.854725
,,384.32925,438.473575,,446.623475,398.7326,496.891725
,,384.336075,438.52675,,446.6382,398.748875,496.907775
,,384.345925,438.541875,,446.665525,398.760875,496.93435
,,384.355275,438.58415,,446.682225,398.78055,496.953225
,,384.3656,438.614,,446.693075,398.7924,496.96605
,,384.369925,438.637575,,446.70655,398.8321,496.9753
,,384.375025,438.662175,,446.71405,398.8835,496.985575
,,384.379775,438.68875,,446.730175,398.919625,496.997075
,,384.40335,438.7436,,446.739275,398.937025,497.0171
,,384.41475,438.84185,,446.750425,398.9986,497.053875
,,384.484225,438.844175,,446.76595,399.014525,497.067825
,,384.507575,438.868275,,446.796875,399.0287,497.077925
,,384.5218,438.9626,,446.8127,399.095775,497.114325
,,384.539825,439.021475,,446.826125,399.10315,497.1893
,,384.55995,439.06795,,446.857725,399.1195,497.203225
,,384.57295,439.13955,,446.87785,399.128425,497.211475
,,384.597825,439.16895,,446.900925,399.256475,497.218725
,,384.604975,439.179375,,446.917875,399.321525,497.22605
,,384.61355,439.232525,,446.9325,399.3469,497.2333
,,384.6343,439.28915,,446.9339,399.355575,497.2477
,,384.64,439.33085,,446.94665,399.381825,497.26555
,,384.645125,439.333675,,446.963875,399.412575,497.273375
,,384.64885,439.493575,,446.98675,399.457,497.281225
,,384.662925,439.555075,,447.000175,399.504875,497.29705
,,384.666875,439.5885,,447.01615,399.534825,497.307675
,,384.67235,439.612525,,447.0328,399.548175,497.317525
,,384.7145,439.670125,,447.048225,399.573,497.330575
,,384.726125,439.722675,,447.0647,399.628475,497.346375
,,384.7934,439.724875,,447.077025,399.665225,497.364475
,,384.819125,439.751775,,447.133,399.684575,497.37685
,,384.827375,439.767075,,447.156475,399.70405,497.3985
,,384.84085,439.867125,,447.165125,399.759375,497.4224
,,384.85395,439.9672,,447.18085,399.81745,497.45285
,,384.8621,440.213575,,447.202225,399.843375,497.51505
,,384.8919,440.215875,,447.21535,399.904425,497.5297
,,384.9258,440.3605,,447.257125,399.921525,497.543575
,,384.95855,440.3814,,447.273375,399.982,497.557175
,,384.97505,440.442525,,447.29505,400.003,497.572625
,,384.992625,440.4738,,447.301,400.010275,497.613825
,,385.0065,440.51845,,447.311675,400.028475,497.6255
,,385.0251,440.555925,,447.321625,400.04025,497.64345
,,385.04065,440.573025,,447.33645,400.07035,497.8022
,,385.056225,440.588725,,447.344475,400.110625,497.8947
,,385.16245,440.598075,,447.362025,400.182125,497.9079
,,385.18475,440.692525,,447.371075,400.2286,497.931775
,,385.193025,440.749075,,447.397775,400.2707,497.942175
,,385.1977,440.9779,,447.410275,400.28035,497.9542
,,385.206075,441.0052,,447.42735,400.296625,497.96525
,,385.21265,441.045,,447.436075,400.311975,497.973325
,,385.219325,441.104475,,447.476725,400.322,497.9878
,,385.2229,441.164725,,447.502075,400.329975,497.9971
,,385.2261,441.310925,,447.51295,400.335075,498.02325
,,385.2563,441.331175,,447.5154,400.3521,498.032475
,,385.267325,441.411875,,447.5287,400.36085,498.0455
,,385.3137,441.42805,,447.547475,400.36195,498.067175
,,385.318675,441.517925,,447.563625,400.365175,498.0894
,,385.33305,441.629375,,447.56835,400.4398,498.100875
,,385.3416,441.692425,,447.581,400.56895,498.14075
,,385.371025,441.726175,,447.59885,400.590425,498.166175
,,385.38795,441.79555,,447.6156,400.59795,498.183125
,,385.3987,441.807275,,447.630625,400.60835,498.20205
,,385.4313,441.84215,,447.6481,400.616725,498.251425
,,385.457,441.8875,,447.663525,400.628125,498.27615
,,385.469025,441.920525,,447.698475,400.650825,498.303175
,,385.50185,441.9312,,447.73025,400.686625,498.313925
,,385.521675,442.0201,,447.74835,400.75085,498.3276
,,385.543275,442.0523,,447.769525,400.7631,498.352775
,,385.594175,442.199125,,447.781775,400.7789,498.402325
,,385.608025,442.35875,,447.800425,400.847625,498.413925
,,385.6167,442.386775,,447.874925,400.936725,498.423175
,,385.628875,442.40255,,447.895575,400.9473,498.433625
,,385.644925,442.41455,,447.90785,400.983075,498.44305
,,385.69,442.470225,,447.915725,400.995675,498.451975
,,385.701275,442.5965,,447.9244,401.002825,498.46115
,,385.712475,442.6666,,447.9737,401.012275,498.4718
,,385.745925,442.70225,,447.9833,401.02225,498.4819
,,385.766375,442.738225,,447.9888,401.03205,498.490275
,,385.784875,442.81645,,447.9955,401.0409,498.501325
,,385.795425,442.82595,,447.997375,401.100975,498.511
,,385.8085,442.8647,,448.00925,401.155825,498.52515
,,385.83515,442.8682,,448.0171,401.161675,498.5374
,,385.848825,442.90905,,448.029225,401.205125,498.636425
,,385.864475,442.912075,,448.045825,401.219,498.70155
,,385.88165,442.928275,,448.0536,401.25435,498.7145
,,385.9044,442.9648,,448.06975,401.2842,498.7257
,,385.9188,442.991175,,448.0873,401.2975,498.7576
,,385.9317,443.08605,,448.114575,401.3077,498.766625
,,385.95235,443.105725,,448.124275,401.37005,498.785625
,,385.98075,443.14925,,448.141025,401.39535,498.794625
,,386.008625,443.2166,,448.153025,401.415625,498.8034
,,386.023525,443.353375,,448.1582,401.46495,498.8118
,,386.068825,443.4053,,448.166975,401.49135,498.830375
,,386.097525,443.41305,,448.213575,401.537075,498.838975
,,386.105825,443.428275,,448.2265,401.562425,498.847025
,,386.1144,443.45555,,448.26695,401.568625,498.865475
,,386.129925,443.4912,,448.290025,401.5761,498.873675
,,386.156625,443.51225,,448.303025,401.5902,498.8903
,,386.18795,443.551975,,448.324325,401.6037,498.921425
,,386.194625,443.649875,,448.333875,401.6528,498.954125
,,386.20235,443.6922,,448.347975,401.7311,499.0244
,,386.2135,443.7489,,448.36125,401.764375,499.03645
,,386.22665,443.803375,,448.377775,401.77535,499.047025
,,386.23355,443.853325,,448.39265,401.869375,499.0557
,,386.245325,443.859825,,448.4139,401.89555,499.062425
,,386.26415,443.86565,,448.421575,401.91215,499.070925
,,386.280425,443.872275,,448.43825,401.9209,499.09445
,,386.31385,443.879625,,448.46015,401.927,499.1022
,,386.3195,443.8893,,448.481725,401.951475,499.1095
,,386.33335,443.989725,,448.497625,401.9697,499.117575
,,386.3509,444.05155,,448.51425,401.98685,499.151375
,,386.3608,444.09765,,448.53175,402.040075,499.177325
,,386.376825,444.14305,,448.546275,402.04935,499.186225
,,386.385675,444.17295,,448.554475,402.058475,499.19925
,,386.40465,444.1758,,448.578225,402.06315,499.210975
,,386.435425,444.192125,,448.5959,402.083525,499.28035
,,386.444875,444.210025,,448.617825,402.116975,499.679325
,,386.4518,444.257225,,448.631025,402.118875,499.694575
,,386.46295,444.280125,,448.6426,402.1232,499.705075
,,386.50035,444.3471,,448.662425,402.20235,499.7278
,,386.508725,444.382525,,448.691975,402.24815,499.7387
,,386.53165,444.426825,,448.701425,402.2622,499.7462
,,386.57455,444.4894,,448.712075,402.298025,499.75335
,,386.587575,444.630525,,448.72155,402.3171,499.76205
,,386.593325,444.6894,,448.755125,402.373775,499.76985
,,386.601125,444.708675,,448.765325,402.39355,499.77795
,,386.60865,444.71235,,448.767575,402.427275,499.783925
,,386.663875,444.75085,,448.781275,402.44925,499.8083
,,386.685875,444.784425,,448.788,402.454125,499.81585
,,386.696775,444.801275,,448.7971,402.45975,499.822875
,,386.707625,444.961825,,448.81445,402.466475,499.85735
,,386.722225,445.00945,,448.8232,402.494375,499.887325
,,386.746,445.071975,,448.824375,402.50375,499.910075
,,386.76465,445.0973,,448.854275,402.51705,499.923125
,,386.805475,445.23115,,448.86425,402.527775,499.94035
,,386.81145,445.281425,,448.876075,402.54925,500.051875
,,386.82225,445.365125,,448.882325,402.560125,500.162025
,,386.8309,445.3832,,448.909575,402.568825,500.221975
,,386.8466,445.49295,,448.92055,402.57535,500.253725
,,386.857125,445.6038,,448.937375,402.59205,500.275675
,,386.910525,445.723425,,448.94415,402.6764,500.287025
,,386.95815,445.735625,,448.965175,402.84455,500.29405
,,386.9803,445.746375,,448.973025,402.86535,500.3022
,,386.99805,445.81155,,448.993525,402.884225,500.3104
,,387.0101,445.82855,,449.002325,402.915425,500.3193
,,387.0256,445.8469,,449.043425,402.930625,500.327025
,,387.06375,445.889925,,449.064575,402.95415,500.335
,,387.09585,446.126575,,449.079075,402.96865,500.36615
,,387.104775,446.201,,449.099225,402.986625,500.37365
,,387.105825,446.232725,,449.1087,402.994375,500.39255
,,387.1193,446.25765,,449.1242,403.0214,500.40195
,,387.165725,446.26455,,449.137275,403.043975,500.411875
,,387.184875,446.280725,,449.15435,403.0512,500.4504
,,387.19425,446.29285,,449.16485,403.07405,500.4907
,,387.24815,446.3085,,449.17305,403.092075,500.51595
,,387.26125,446.458275,,449.1937,403.10385,500.537225
,,387.27865,446.49905,,449.2138,403.146025,500.551875
,,387.31815,446.523125,,449.22885,403.26785,500.574475
,,387.3299,446.540425,,449.241475,403.316275,500.6252
,,387.361175,446.598,,449.269075,403.331275,500.638625
,,387.37445,446.605175,,449.2874,403.3657,500.648525
,,387.392875,446.704225,,449.30285,403.394575,500.655925
,,387.41615,446.728275,,449.326975,403.407825,500.662475
,,387.4335,446.787725,,449.339975,403.4206,500.66955
,,387.454425,446.823325,,449.376225,403.4483,500.6772
,,387.4702,447.15395,,449.377175,403.48915,500.685325
,,387.5765,447.210525,,449.38495,403.4986,500.69135
,,387.60315,447.2836,,449.4024,403.528225,500.698825
,,387.627825,447.303175,,449.43205,403.53515,500.711575
,,387.649325,447.312375,,449.43945,403.542225,500.718
,,387.667775,447.321575,,449.449425,403.60025,500.727975
,,387.684525,447.391475,,449.4616,403.6767,500.733525
,,387.7095,447.483475,,449.4703,403.689425,500.739625
,,387.7159,447.568375,,449.476975,403.70695,500.746225
,,387.721625,447.585025,,449.4933,403.737125,500.758325
,,387.756575,447.65855,,449.503075,403.778675,500.777425
,,387.762575,447.70885,,449.510875,403.793525,500.79625
,,387.768575,447.749375,,449.52915,403.806125,500.802475
,,387.794075,447.7664,,449.536825,403.8215,500.809825
,,387.849175,447.79315,,449.55165,403.82525,500.815325
,,387.86745,447.8608,,449.574125,403.870525,500.8233
,,387.901225,447.91405,,449.58545,403.882475,500.831
,,387.91545,447.99375,,449.5989,403.933,500.83805
,,387.932825,448.031525,,449.6082,403.953025,500.848325
,,387.9492,448.040925,,449.652025,404.01465,500.8566
,,387.962225,448.044875,,449.663625,404.023525,500.868025
,,387.97505,448.0534,,449.6749,404.085425,500.881025
,,387.988675,448.064125,,449.689,404.210825,500.8955
,,387.9942,448.106425,,449.711725,404.253875,500.9199
,,388.00725,448.114575,,449.72645,404.2977,501.26155
,,388.0156,448.13735,,449.7379,404.308525,501.28195
,,388.037725,448.240375,,449.791125,404.31905,501.298575
,,388.04555,448.245875,,449.812775,404.336825,501.3065
,,388.053775,448.321175,,449.8346,404.346625,501.34345
,,388.06435,448.452075,,449.8532,404.366925,501.364975
,,388.0713,448.536375,,449.908775,404.4223,501.396
,,388.094825,448.566225,,449.922425,404.443275,501.40475
,,388.100125,448.627425,,449.938075,404.48675,501.418225
,,388.1264,448.650275,,449.957975,404.497875,501.4539
,,388.132675,448.659825,,449.9761,404.51555,501.5222
,,388.16985,448.7167,,450.01655,404.53715,501.661375
,,388.1738,448.73435,,450.0248,404.551625,501.687175
,,388.178625,448.82315,,450.05085,404.569625,501.7051
,,388.182875,448.8543,,450.068475,404.575875,501.716875
,,388.188925,448.87215,,450.0832,404.5807,501.764575
,,388.226175,448.92305,,450.1261,404.618425,501.77365
,,388.24885,448.9372,,450.1415,404.655875,501.78385
,,388.254125,449.010275,,450.158375,404.6998,501.792175
,,388.261425,449.241325,,450.1914,404.71455,501.8034
,,388.2658,449.4216,,450.212825,404.75555,501.827575
,,388.280475,449.4235,,450.2374,404.771225,501.836675
,,388.287075,449.509775,,450.247,404.912375,501.84645
,,388.304525,449.600975,,450.26525,405.00625,501.85745
,,388.306225,449.6087,,450.28825,405.01965,501.877475
,,388.309875,449.6478,,450.296625,405.05695,501.9047
,,388.3155,449.9137,,450.311,405.0708,501.9146
,,388.34995,450.059775,,450.31435,405.106775,501.923575
,,388.40645,450.1456,,450.322825,405.130225,501.94605
,,388.4143,450.161025,,450.349275,405.15555,501.961225
,,388.4264,450.17625,,450.35965,405.162775,501.973575
,,388.436,450.182725,,450.361175,405.1681,501.9992
,,388.485175,450.316225,,450.3699,405.177275,502.036425
,,388.49095,450.361125,,450.392225,405.19065,502.06255
,,388.5245,450.3981,,450.4022,405.193425,502.19345
,,388.5311,450.452175,,450.4453,405.21235,502.235575
,,388.53475,450.5322,,450.458525,405.225125,502.250725
,,388.5474,450.560175,,450.4785,405.230575,502.2644
,,388.60665,450.5896,,450.519725,405.235275,502.274625
,,388.614075,450.654325,,450.542875,405.278675,502.2849
,,388.61935,450.668975,,450.5605,405.361125,502.2944
,,388.6279,450.7119,,450.5703,405.405325,502.30115
,,388.64885,450.719975,,450.5819,405.463275,502.3123
,,388.67265,450.728975,,450.596875,405.495425,502.32225
,,388.682475,450.799575,,450.615675,405.60555,502.33075
,,388.765975,450.905875,,450.648475,405.630675,502.37215
,,388.768925,450.963675,,450.675325,405.647375,502.381775
,,388.786325,450.98245,,450.685225,405.67465,502.3921
,,388.81215,451.097425,,450.723025,405.68805,502.403325
,,388.840225,451.15055,,450.7362,405.7146,502.419675
,,388.86605,451.390275,,450.7448,405.734225,502.46195
,,388.876425,451.4151,,450.753225,405.765275,502.476025
,,388.886375,451.439825,,450.766075,405.769025,502.505325
,,388.8969,451.4516,,450.773725,405.77775,502.55145
,,388.907775,451.4684,,450.784375,405.792825,502.59235
,,388.92635,451.527675,,450.792275,405.81695,502.664925
,,388.9353,451.63365,,450.8069,405.8406,502.68015
,,388.943425,451.707,,450.812375,405.849925,502.71675
,,388.95095,452.02295,,450.828425,405.889375,502.755175
,,388.96355,452.03755,,450.835875,405.8976,502.7649
,,388.9926,452.0462,,450.8442,405.95275,502.77665
,,388.993725,452.050425,,450.8514,405.9579,502.78525
,,389.015575,452.073275,,450.860375,405.97365,502.7965
,,389.025375,452.08705,,450.8707,405.97895,502.805975
,,389.036875,452.173475,,450.878,406.0235,502.8169
,,389.05485,452.185525,,450.88515,406.035575,502.83655
,,389.066625,452.233025,,450.896025,406.0463,502.8458
,,389.092425,452.234225,,450.903125,406.061,502.85535
,,389.1176,452.236025,,450.909025,406.06525,502.863725
,,389.14645,452.286,,450.91955,406.090025,502.8877
,,389.164325,452.309725,,450.954525,406.092125,502.90565
,,389.174175,452.320125,,450.962275,406.169925,502.92595
,,389.186,452.375125,,450.9747,406.220575,502.94735
,,389.246875,452.3948,,451.015725,406.235425,502.9676
,,389.25715,452.440025,,451.031575,406.26925,502.988375
,,389.2841,452.511825,,451.063,406.28455,503.020175
,,389.3293,452.58515,,451.0975,406.377025,503.0414
,,389.34275,452.74825,,451.103575,406.450875,503.0703
,,389.35465,452.8313,,451.112975,406.459925,503.085175
,,389.358975,452.862025,,451.134425,406.462925,503.15025
,,389.367775,452.926725,,451.1426,406.47145,503.20095
,,389.38365,452.940825,,451.1507,406.486475,503.212075
,,389.41455,452.992375,,451.18435,406.50285,503.243925
,,389.426075,453.005225,,451.191,406.5363,503.25615
,,389.4372,453.033875,,451.2004,406.5601,503.2657
,,389.488625,453.046575,,451.21765,406.565825,503.285925
,,389.4959,453.047725,,451.254025,406.621,503.30475
,,389.502975,453.080825,,451.2752,406.627075,503.3187
,,389.524975,453.103825,,451.289975,406.64305,503.33115
,,389.534525,453.140625,,451.3115,406.65355,503.3412
,,389.5582,453.16355,,451.33595,406.74785,503.410225
,,389.59045,453.40505,,451.35595,406.759525,503.43285
,,389.6032,453.7598,,451.3968,406.7653,503.5315
,,389.617725,453.969425,,451.424375,406.779825,503.540775
,,389.624275,453.986,,451.434275,406.79255,503.561075
,,389.6322,454.086825,,451.449225,406.8032,503.5714
,,389.6639,454.114825,,451.45655,406.830275,503.61255
,,389.7017,454.124075,,451.470925,406.8705,503.633225
,,389.706725,454.151075,,451.480975,406.888425,503.656725
,,389.717875,454.1783,,451.497925,406.9076,503.66515
,,389.72395,454.188025,,451.5164,406.923525,503.67245
,,389.7296,454.205925,,451.53235,406.960025,503.70365
,,389.743725,454.384675,,451.539025,406.970175,503.713675
,,389.757925,454.4314,,451.550925,407.0363,503.735875
,,389.7703,454.470575,,451.56595,407.084225,503.748625
,,389.793,454.631025,,451.57415,407.12455,503.762325
,,389.802075,454.6615,,451.590625,407.135175,503.80185
,,389.80975,454.67785,,451.597625,407.1971,503.875675
,,389.817625,454.752,,451.613225,407.227325,503.911125
,,389.8416,454.7785,,451.629225,407.28975,503.921275
,,389.845675,454.81515,,451.64905,407.307725,503.959775
,,389.851375,454.8972,,451.656775,407.324475,503.9769
,,389.857375,454.9668,,451.671275,407.4432,503.98585
,,389.863125,455.14615,,451.678125,407.47565,503.995175
,,389.887775,455.1829,,451.738525,407.49045,504.00395
,,389.9046,455.336475,,451.7572,407.590675,504.01225
,,389.910775,455.377525,,451.778925,407.621525,504.021
,,389.930425,455.407575,,451.814975,407.630675,504.03245
,,389.935675,455.41565,,451.826675,407.635075,504.040575
,,389.9507,455.453525,,451.8389,407.6609,504.047575
,,389.956025,455.484925,,451.8887,407.680025,504.054
,,389.9662,455.5409,,451.9032,407.720775,504.065175
,,389.9708,455.6609,,451.91545,407.7848,504.07315
,,389.980425,455.692275,,451.93705,407.81635,504.097775
,,389.9864,455.811,,451.945125,407.8874,504.128025
,,389.99925,455.859025,,451.95735,407.916125,504.151575
,,390.014825,455.9184,,451.987625,407.93225,504.2799
,,390.034325,455.97675,,451.990325,407.938725,504.29475
,,390.0516,456.017275,,451.99415,407.949675,504.30565
,,390.07095,456.03955,,452.0146,408.047125,504.326175
,,390.0897,456.0495,,452.034925,408.067025,504.374775
,,390.15455,456.07105,,452.044925,408.089,504.38765
,,390.19245,456.081675,,452.062825,408.153775,504.40155
,,390.19775,456.127225,,452.071175,408.174825,504.425475
,,390.208375,456.138725,,452.101575,408.258975,504.4404
,,390.218875,456.2856,,452.1306,408.310625,504.480275
,,390.271675,456.309825,,452.14475,408.345625,504.48965
,,390.313775,456.328,,452.1599,408.415725,504.52795
,,390.34275,456.3672,,452.16555,408.45795,504.550425
,,390.35515,456.442825,,452.194,408.512475,504.580025
,,390.40205,456.476875,,452.202725,408.541375,504.61275
,,390.516325,456.667425,,452.217775,408.55455,504.63155
,,390.53545,456.72325,,452.229325,408.5788,504.65235
,,390.543225,456.8213,,452.23705,408.5897,504.6793
,,390.551925,456.85915,,452.2705,408.601775,504.6885
,,390.588225,456.913475,,452.2775,408.612275,504.72155
,,390.61265,456.98825,,452.314075,408.61935,504.753925
,,390.626575,457.02505,,452.33225,408.6289,504.760025
,,390.636625,457.0301,,452.34825,408.64015,504.768025
,,390.665675,457.062375,,452.405575,408.693575,504.816075
,,390.677975,457.076075,,452.44145,408.701575,504.82295
,,390.7241,457.085725,,452.45875,408.83205,504.8394
,,390.76695,457.191875,,452.4948,408.87865,504.856
,,390.7995,457.2531,,452.505075,408.903575,504.863775
,,390.8232,457.282725,,452.512675,408.9368,504.873025
,,390.863025,457.28375,,452.525225,408.980675,504.87995
,,390.888125,457.33905,,452.563075,409.00825,504.88715
,,390.935725,457.350825,,452.5793,409.03095,504.8935
,,390.967,457.36395,,452.6445,409.054425,504.90965
,,390.97165,457.61065,,452.661075,409.063925,504.9242
,,390.974075,457.644225,,452.6729,409.106625,504.9321
,,390.989125,457.675,,452.7051,409.11465,504.93845
,,390.995,457.7105,,452.717675,409.123275,504.945325
,,391.0014,457.728225,,452.733775,409.131075,504.982125
,,391.03825,457.729925,,452.764125,409.1589,504.98895
,,391.05135,457.8036,,452.791925,409.17485,504.9955
,,391.05695,457.8355,,452.800275,409.200525,505.0166
,,391.09025,457.8735,,452.819275,409.213275,505.0216
,,391.098025,457.877525,,452.83925,409.233175,505.028625
,,391.104625,457.971625,,452.864075,409.2391,505.063975
,,391.139875,458.006675,,452.87555,409.2698,505.0767
,,391.145675,458.059125,,452.898875,409.329025,505.0827
,,391.160875,458.11165,,452.936625,409.366,505.09675
,,391.188275,458.156575,,452.968675,409.381475,505.116
,,391.193675,458.240925,,452.9778,409.39315,505.1225
,,391.198075,458.325425,,453.0055,409.4039,505.128975
,,391.218475,458.3335,,453.011675,409.4125,505.136225
,,391.228975,458.367675,,453.045525,409.516825,505.1485
,,391.244025,458.370475,,453.050625,409.555125,505.15475
,,391.25375,458.415075,,453.060375,409.5624,505.169425
,,391.268325,458.431625,,453.06885,409.6854,505.1753
,,391.28615,458.440575,,453.08935,409.68795,505.203225
,,391.3054,458.451775,,453.1009,409.72595,505.2093
,,391.3178,458.46585,,453.144575,409.73565,505.22125
,,391.3538,458.51275,,453.18375,409.75,505.22745
,,391.371275,458.533125,,453.22505,409.777625,505.235925
,,391.381125,458.681825,,453.23635,409.808525,505.2424
,,391.3907,458.7375,,453.2529,409.8578,505.250625
,,391.400675,458.830475,,453.25905,409.87855,505.2578
,,391.406225,458.87525,,453.2733,409.933675,505.264175
,,391.425525,458.933225,,453.285,409.974275,505.28215
,,391.46145,458.9602,,453.292925,410.016575,505.302075
,,391.475,459.015125,,453.314,410.094875,505.3086
,,391.488375,459.113675,,453.326,410.1031,505.3165
,,391.503175,459.167525,,453.346825,410.127025,505.33855
,,391.511325,459.1763,,453.37595,410.1425,505.3442
,,391.555925,459.287425,,453.3932,410.1723,505.35085
,,391.561525,459.316025,,453.410075,410.27285,505.35885
,,391.61145,459.41745,,453.426775,410.30435,505.365925
,,391.619375,459.421325,,453.437125,410.311225,505.372075
,,391.63865,459.423875,,453.449775,410.39635,505.379125
,,391.705375,459.48235,,453.483825,410.404675,505.385025
,,391.75765,459.5239,,453.499275,410.442325,505.39335
,,391.7714,459.577075,,453.52195,410.50845,505.4171
,,391.780525,459.5978,,453.52625,410.531325,505.429575
,,391.814775,459.625525,,453.539225,410.584475,505.43655
,,391.929575,459.694675,,453.54455,410.59475,505.4473
,,391.952775,459.730075,,453.551725,410.630575,505.454125
,,391.98095,459.80945,,453.58595,410.648775,505.467825
,,391.996975,459.873125,,453.601325,410.677925,505.475375
,,392.033825,459.889675,,453.6156,410.73075,505.48295
,,392.10325,459.907425,,453.639,410.910875,505.49565
,,392.150275,459.972025,,453.664375,411.041625,505.5016
,,392.193925,460.00685,,453.677775,411.0482,505.5078
,,392.206225,460.128125,,453.689275,411.09815,505.523525
,,392.23405,460.167925,,453.70745,411.15755,505.52975
,,392.273175,460.185775,,453.725675,411.163425,505.534475
,,392.323575,460.240525,,453.735875,411.169825,505.554375
,,392.3474,460.29565,,453.747125,411.17755,505.56635
,,392.359825,460.312025,,453.763175,411.22495,505.579775
,,392.441025,460.3269,,453.780075,411.230825,505.586425
,,392.458025,460.388075,,453.796025,411.2381,505.5944
,,392.468275,460.43055,,453.82885,411.282275,505.605525
,,392.483925,460.432525,,453.86485,411.3008,505.617475
,,392.495325,460.52225,,453.8799,411.32805,505.64645
,,392.52655,460.537,,453.89615,411.33535,505.661375
,,392.538275,460.591525,,453.947825,411.3502,505.668775
,,392.564625,460.6218,,453.965425,411.35775,505.6854
,,392.60065,460.6388,,453.967975,411.4433,505.691875
,,392.64385,460.7636,,454.0109,411.46715,505.7009
,,392.656725,460.77945,,454.04125,411.4919,505.714575
,,392.7449,460.811925,,454.06315,411.5251,505.74345
,,392.776275,460.937275,,454.08825,411.535325,505.757825
,,392.78755,460.943075,,454.137925,411.56135,505.764825
,,392.7931,461.024125,,454.14115,411.5785,505.771975
,,392.8215,461.062775,,454.143375,411.59175,505.778775
,,392.873475,461.089975,,454.154675,411.679275,505.79305
,,392.90555,461.189825,,454.165875,411.736775,505.8015
,,392.940525,461.25185,,454.191125,411.744425,505.81605
,,392.983,461.277125,,454.2002,411.75275,505.8221
,,393.015075,461.3903,,454.20795,411.810575,505.83525
