SPK_SPKC02a (no effect),SPK_SPKC08a (inhibited),SPK_SPKC09a (inhibited),SPK_SPKC13a (inhibited)
,,433.0983,413.91125
,,433.116425,413.9826
,,433.137325,414.001325
,,433.16435,414.0073
,,433.18575,414.068375
,,433.213625,414.1
,,433.241725,414.129975
,,433.2668,414.221825
,,433.29555,414.27225
,,433.311875,414.313875
,,433.3309,414.328275
,,433.3531,414.3599
,,433.385975,414.362
,,433.41475,414.37875
,,433.440375,414.455475
,,433.471875,414.5057
,,433.493075,414.59
,,433.53625,414.593775
,,433.559525,414.60645
,,433.577275,414.621625
,,433.593875,414.656425
,,433.6123,414.694275
,,433.634875,414.71455
,,433.6464,414.747925
,,433.6689,414.7581
,,433.695975,414.764625
,,433.725725,414.774325
,,433.747175,414.80875
,,433.77655,414.820275
,,433.8059,414.86315
,,433.842075,414.89595
,,433.8939,414.92025
,,433.939675,414.93605
,,433.972875,414.954525
,,434.010875,414.971425
,,434.050925,415.0368
,,434.089025,415.050275
,,434.1131,415.067775
,,434.147925,415.1698
,,434.182375,415.2768
,,434.2243,415.336475
,,434.2507,415.342625
,,434.2921,415.413375
,,434.338325,415.42115
,,434.400175,415.481775
,,434.42595,415.48795
,,434.48805,415.539725
,,434.52815,415.59255
,,434.54715,415.64735
,,434.578025,415.64885
,,434.623375,415.7379
,,434.676875,415.749225
,,434.70445,415.76755
,,434.724575,415.783725
,,434.746675,415.834175
,,434.7792,415.8886
,,434.798675,416.002175
,,434.827725,416.037525
,,434.968025,416.045075
,,435.0252,416.0856
,,435.058725,416.110525
,,435.085975,416.197125
,,435.1236,416.2383
,,435.164075,416.279425
,,435.189925,416.30855
,,435.2679,416.3344
,,435.302225,416.36965
,,435.33625,416.436725
,,435.39315,416.43865
,,435.414075,416.50735
,,435.457275,416.521575
,,435.5778,416.5583
,,435.6248,416.5829
,,435.643275,416.6645
,,435.709325,416.6658
,,435.769475,416.6766
,,435.88435,416.718925
,,435.923175,416.725575
,,435.9502,416.73355
,,435.971875,416.7613
,,435.9883,416.782125
,,435.991375,416.790525
,,436.010725,416.800775
,,436.033325,416.8084
,,436.105525,416.816925
,,436.136275,416.8291
,,436.24375,416.836925
,,436.283,416.89395
,,436.33035,416.922025
,,436.395375,416.938825
,,436.429225,416.96
,,436.467075,417.011
,,436.5079,417.041375
,,436.5602,417.05375
,,436.62515,417.114
,,436.7269,417.19215
,,436.76665,417.2171
,,436.8026,417.2279
,,436.851125,417.26845
,,436.88565,417.2971
,,436.919975,417.36655
,,436.948975,417.38645
,,436.9998,417.406925
,,437.02945,417.419075
,,437.07105,417.427325
,,437.0988,417.433475
,,437.158375,417.479175
,,437.178175,417.53055
,,437.228375,417.55395
,,437.2496,417.584975
,,437.283775,417.5952
,,437.294575,417.62305
,,437.321525,417.6719
,,437.344075,417.679125
,,437.3882,417.682525
,,437.42355,417.7005
,,437.44825,417.709175
,,437.47645,417.7402
,,437.52015,417.759925
,,437.561525,417.766225
,,437.589175,417.775425
,,437.6185,417.812625
,,437.684875,417.814225
,,437.751825,417.82505
,,437.781375,417.87065
,,437.815825,417.955125
,,437.8423,417.9633
,,437.89815,417.980675
,,437.9595,417.987825
,,438.010375,418.0175
,,438.034575,418.031875
,,438.047525,418.0424
,,438.111975,418.050075
,,438.1353,418.0862
,,438.166775,418.19365
,,438.19655,418.218425
,,438.2137,418.23705
,,438.234575,418.2744
,,438.253475,418.31455
,,438.278,418.38125
,,438.304125,418.387825
,,438.320275,418.394925
,,438.354425,418.44085
,,438.391975,418.529075
,,438.465175,418.57995
,,438.503975,418.71
,,438.6342,418.7746
,,438.673925,418.791675
,,438.69665,418.79715
,,438.7172,418.807475
,,438.733025,418.8265
,,438.77395,418.88705
,,438.8178,418.929875
,,438.84785,418.98815
,,438.8945,419.04545
,,438.909975,419.084125
,,438.939275,419.1623
,,438.965975,419.173025
,,438.982,419.191925
,,439.00215,419.21515
,,439.026775,419.28385
,,439.059075,419.299925
,,439.0761,419.3196
,,439.09515,419.359425
,,439.1202,419.376525
,,439.14015,419.42875
,,439.1582,419.43625
,,439.183425,419.45445
,,439.19705,419.464525
,,439.221525,419.488
,,439.24475,419.51135
,,439.2837,419.58035
,,439.3021,419.6093
,,439.3165,419.639025
,,439.3319,419.653425
,,439.366225,419.702375
,,439.402125,419.737125
,,439.418275,419.76965
,,439.434925,419.7787
,,439.4515,419.791075
,,439.4711,419.8793
,,439.498725,419.903325
,,439.51105,419.953725
,,439.526525,419.9724
,,439.547975,419.9802
,,439.564625,419.994875
,,439.596775,420.016575
,,439.6104,420.033025
,,439.6856,420.03865
,,439.7188,420.086625
,,439.73975,420.098025
,,439.7626,420.132725
,,439.784025,420.162575
,,439.824725,420.18185
,,439.85455,420.2053
,,439.87235,420.254425
,,439.8922,420.294325
,,439.917875,420.300425
,,439.943125,420.32585
,,439.9835,420.339825
,,440.0073,420.35
,,440.0422,420.435
,,440.06055,420.464425
,,440.079775,420.485525
,,440.1279,420.492225
,,440.162175,420.5114
,,440.1876,420.565375
,,440.220675,420.5814
,,440.26695,420.6126
,,440.295075,420.6562
,,440.40375,420.685575
,,440.440225,420.74405
,,440.45395,420.750525
,,440.47175,420.7612
,,440.498925,420.873875
,,440.529575,420.8809
,,440.553475,420.9122
,,440.6007,420.9193
,,440.662675,420.939875
,,440.69685,420.974225
,,440.748825,421.101825
,,440.791975,421.115425
,,440.884975,421.139175
,,440.90385,421.154725
,,440.984975,421.18045
,,441.0202,421.211425
,,441.0475,421.22805
,,441.0891,421.2349
,,441.116675,421.257875
,,441.1272,421.32205
,,441.156425,421.383
,,441.184375,421.526175
,,441.218925,421.55455
,,441.2524,421.563125
,,441.274125,421.597875
,,441.280025,421.60985
,,441.3265,421.6495
,,441.353825,421.67425
,,441.370775,421.690375
,,441.40145,421.72135
,,441.43725,421.72805
,,441.470625,421.785
,,441.494825,421.797
,,441.5154,421.82025
,,441.543025,421.827775
,,441.59265,421.860325
,,441.6146,421.91245
,,441.6267,421.942975
,,441.6448,421.9698
,,441.66935,421.99385
,,441.6781,422.056475
,,441.699325,422.082425
,,441.71435,422.10175
,,441.731325,422.125975
,,441.795875,422.14405
,,441.8078,422.152125
,,441.81945,422.162825
,,441.830625,422.20125
,,441.841025,422.210725
,,441.85525,422.278925
,,441.8679,422.291325
,,441.88315,422.299325
,,441.894675,422.3234
,,441.90155,422.345225
,,441.91005,422.3758
,,441.917175,422.397275
,,441.926225,422.412325
,,441.955825,422.436325
,,441.97665,422.463625
,,441.997525,422.479975
,,442.014975,422.501475
,,442.023875,422.512225
,,442.0462,422.524975
,,442.059175,422.6219
,,442.0879,422.69445
,,442.10055,422.763175
,,442.1289,422.798675
,,442.1528,422.846975
,,442.158575,422.888925
,,442.16885,422.9004
,,442.1774,422.930875
,,442.1856,422.9445
,,442.193825,422.961075
,,442.205225,422.99115
,,442.214825,422.996975
,,442.223375,423.01835
,,442.23075,423.073575
,,442.245875,423.09675
,,442.27245,423.176675
,,442.27655,423.20435
,,442.3217,423.23125
,,442.337775,423.2483
,,442.3523,423.309
,,442.3635,423.32605
,,442.368525,423.332825
,,442.3759,423.368675
,,442.383225,423.437075
,,442.3895,423.4662
,,442.399375,423.5293
,,442.409025,423.5486
,,442.417275,423.600075
,,442.4301,423.647675
,,442.446825,423.666575
,,442.453975,423.697075
,,442.4641,423.71895
,,442.48615,423.732775
,,442.4946,423.7469
,,442.5114,423.755375
,,442.5234,423.767025
,,442.537625,423.802175
,,442.552325,423.821775
,,442.5698,423.828425
,,442.57415,423.8388
,,442.594775,423.9059
,,442.607925,423.924275
,,442.62025,423.9723
,,442.63265,423.996825
,,442.651075,424.003425
,,442.6659,424.111675
,,442.676225,424.1245
,,442.7094,424.1644
,,442.726525,424.177475
,,442.7419,424.187725
,,442.75855,424.2398
,,442.780575,424.266575
,,442.796825,424.29875
,,442.818625,424.326
,,442.855325,424.3607
,,442.865475,424.3931
,,442.886925,424.426
,,442.909475,424.48605
,,442.9215,424.56725
,,442.95665,424.601575
,,442.9856,424.620075
,,443.0067,424.629975
,,443.0217,424.65545
,,443.0363,424.6643
,,443.050225,424.69575
,,443.070225,424.779225
,,443.0829,424.788375
,,443.106075,424.79885
,,443.122375,424.827075
,,443.135325,424.836875
,,443.149475,424.873075
,,443.182425,424.897925
,,443.259175,424.91525
,,443.2745,424.930075
,,443.29095,424.968225
,,443.3047,424.988125
,,443.321425,425.054775
,,443.333975,425.097425
,,443.35685,425.121975
,,443.39205,425.141875
,,443.415775,425.185825
,,443.428825,425.1969
,,443.45865,425.2053
,,443.478975,425.2159
,,443.51045,425.22175
,,443.5246,425.2603
,,443.568175,425.267375
,,443.58585,425.276975
,,443.615,425.314075
,,443.632525,425.356775
,,443.6507,425.366775
,,443.675225,425.41575
,,443.69655,425.4217
,,443.713375,425.495925
,,443.73335,425.52425
,,443.771375,425.575175
,,443.7926,425.62365
,,443.812175,425.645125
,,443.8481,425.66675
,,443.858375,425.68415
,,443.871625,425.707875
,,443.930625,425.726825
,,444.062225,425.735925
,,444.094075,425.79445
,,444.12685,425.805725
,,444.149,425.843475
,,444.180825,425.860775
,,444.214475,425.87735
,,444.250825,425.879975
,,444.26565,425.8859
,,444.2963,425.900925
,,444.315475,425.92155
,,444.340625,425.93355
,,444.40145,425.952
,,444.425125,425.995625
,,444.479775,426.00045
,,444.536425,426.01185
,,444.57845,426.0427
,,444.6219,426.061225
,,444.6427,426.067025
,,444.700125,426.085125
,,444.786275,426.10485
,,444.828175,426.15175
,,444.848725,426.191875
,,444.8837,426.211975
,,444.910025,426.237375
,,444.931875,426.25395
,,444.950475,426.262375
,,444.969475,426.26875
,,444.9934,426.29315
,,445.01715,426.320225
,,445.037725,426.383375
,,445.05745,426.439575
,,445.075875,426.449825
,,445.145,426.477075
,,445.185725,426.498275
,,445.2195,426.51885
,,445.2428,426.5454
,,445.2762,426.579575
,,445.30745,426.6547
,,445.326575,426.6772
,,445.364475,426.68655
,,445.413775,426.7215
,,445.4319,426.809325
,,445.462225,426.865175
,,445.490825,426.93505
,,445.540875,427.001375
,,445.62,427.04015
,,445.65435,427.0511
,,445.664575,427.06905
,,445.68065,427.079425
,,445.718675,427.1264
,,445.739975,427.132425
,,445.789175,427.142425
,,445.822375,427.165175
,,445.86685,427.221325
,,445.882525,427.2749
,,445.89775,427.29605
,,445.96495,427.30985
,,446.0231,427.322325
,,446.059375,427.337125
,,446.083825,427.37545
,,446.096075,427.413825
,,446.109575,427.427975
,,446.1373,427.46025
,,446.154575,427.5036
,,446.172175,427.521375
,,446.2546,427.52915
,,446.278125,427.570425
,,446.29055,427.594525
,,446.30835,427.610925
,,446.323925,427.634325
,,446.3374,427.650475
,,446.34415,427.6787
,,446.356375,427.688725
,,446.368575,427.696875
,,446.389125,427.758275
,,446.409075,427.822675
,,446.42855,427.8314
,,446.456475,427.868575
,,446.468325,427.968475
,,446.55455,428.01875
,,446.575075,428.05935
,,446.585825,428.07325
,,446.601875,428.1184
,,446.6182,428.173625
,,446.633725,428.209375
,,446.6713,428.225625
,,446.688075,428.233725
,,446.7123,428.24395
,,446.72805,428.261025
,,446.74565,428.269275
,,446.76295,428.29975
,,446.783475,428.31735
,,446.7957,428.3445
,,446.831725,428.401975
,,446.866975,428.487125
,,446.882525,428.506525
,,446.9025,428.525725
,,446.9277,428.551125
,,446.937925,428.55965
,,446.949925,428.586225
,,446.961275,428.5971
,,446.981575,428.633625
,,446.9966,428.6609
,,447.01725,428.67975
,,447.0655,428.754075
,,447.097225,428.7747
,,447.1323,428.87005
,,447.164975,428.9432
,,447.176725,429.010625
,,447.2036,429.017925
,,447.225025,429.0728
,,447.25745,429.10155
,,447.27775,429.1388
,,447.2962,429.1445
,,447.336,429.1653
,,447.36155,429.251825
,,447.410225,429.290675
,,447.43235,429.3039
,,447.488425,429.313775
,,447.511725,429.321125
,,447.563775,429.34005
,,447.5957,429.3515
,,447.6215,429.382375
,,447.638625,429.400675
,,447.68155,429.4313
,,447.715175,429.478025
,,447.7555,429.500825
,,447.788575,429.516075
,,447.8873,429.54245
,,447.9591,429.551425
,,448.008225,429.577475
,,448.063325,429.609425
,,448.108,429.619275
,,448.14535,429.625725
,,448.20285,429.63365
,,448.23855,429.7151
,,448.26025,429.73265
,,448.314425,429.74295
,,448.3655,429.7557
,,448.41935,429.8177
,,448.48115,429.871825
,,448.561475,429.91355
,,448.6337,429.99435
,,448.661925,430.022225
,,448.6802,430.0414
,,448.738525,430.051525
,,448.775175,430.176775
,,448.872975,430.192725
,,448.924525,430.203125
,,449.024025,430.265125
,,449.07465,430.33505
,,449.11245,430.3565
,,449.128825,430.3747
,,449.2069,430.391025
,,449.228725,430.419075
,,449.27675,430.429075
,,449.302125,430.446125
,,449.340375,430.453875
,,449.344,430.470075
,,449.3621,430.47755
,,449.383025,430.48395
,,449.40875,430.53735
,,449.429675,430.544975
,,449.472525,430.55865
,,449.512425,430.647525
,,449.564475,430.68625
,,449.582,430.69995
,,449.6109,430.72685
,,449.6448,430.8178
,,449.6941,430.879925
,,449.762375,430.936275
,,449.807025,431.22825
,,449.82085,431.26335
,,449.8558,431.289125
,,449.88565,431.30015
,,449.9054,431.336775
,,449.991825,431.37625
,,450.01,431.4449
,,450.0354,431.538275
,,450.061025,431.558825
,,450.1073,431.585575
,,450.138525,431.6289
,,450.1701,431.6357
,,450.192075,431.694425
,,450.20415,431.726975
,,450.233625,431.736225
,,450.266,431.785525
,,450.286875,431.789925
,,450.31065,431.811275
,,450.338575,431.813525
,,450.364875,431.82795
,,450.4027,431.882075
,,450.438575,431.9065
,,450.485875,431.913375
,,450.494725,431.9881
,,450.517525,432.0252
,,450.53245,432.05425
,,450.5482,432.063075
,,450.56305,432.082325
,,450.57345,432.136675
,,450.58565,432.159025
,,450.6015,432.177475
,,450.619,432.306475
,,450.62865,432.414725
,,450.644775,432.4564
,,450.66895,432.498575
,,450.68395,432.61105
,,450.69415,432.64395
,,450.7006,432.6629
,,450.71015,432.671875
,,450.720025,432.6793
,,450.74685,432.7187
,,450.7737,432.75155
,,450.789775,432.81045
,,450.800075,432.8433
,,450.812375,432.873325
,,450.830425,432.88435
,,450.84905,432.9
,,450.860775,432.97145
,,450.8794,432.99955
,,450.8957,433.060575
,,450.913225,433.072375
,,450.923225,433.082175
,,450.93635,433.102675
,,450.94875,433.13025
,,450.9714,433.22085
,,451.0057,433.273825
,,451.0178,433.305375
,,451.028475,433.386425
,,451.0447,433.391525
,,451.054925,433.428425
,,451.0721,433.434925
,,451.0827,433.448125
,,451.092875,433.471125
,,451.10165,433.509075
,,451.1087,433.584875
,,451.118225,433.6081
,,451.130125,433.618175
,,451.139675,433.626375
,,451.15065,433.667975
,,451.1599,433.70435
,,451.178375,433.7509
,,451.2061,433.7605
,,451.220825,433.787125
,,451.23025,433.83795
,,451.237425,433.85935
,,451.2513,433.9196
,,451.255475,433.94075
,,451.263325,433.9757
,,451.26865,433.98355
,,451.27155,433.99245
,,451.282375,434.0101
,,451.2868,434.031625
,,451.29245,434.058025
,,451.300525,434.069275
,,451.30615,434.122625
,,451.320575,434.1763
,,451.333875,434.2085
,,451.346575,434.217825
,,451.353725,434.279225
,,451.357825,434.308825
,,451.36345,434.429775
,,451.368325,434.449475
,,451.376575,434.5147
,,451.383075,434.5165
,,451.3882,434.5297
,,451.405525,434.55215
,,451.4145,434.590425
,,451.43355,434.628525
,,451.44815,434.66795
,,451.45665,434.6963
,,451.46645,434.70685
,,451.474625,434.716325
,,451.48725,434.724525
,,451.49355,434.738825
,,451.50565,434.803675
,,451.51335,434.8105
,,451.524875,434.8196
,,451.5374,434.836625
,,451.548875,434.8457
,,451.554225,434.85175
,,451.5696,434.867875
,,451.57825,434.959075
,,451.5857,435.006175
,,451.59645,435.019
,,451.60325,435.02825
,,451.6088,435.035225
,,451.61715,435.06125
,,451.643125,435.081325
,,451.647775,435.101675
,,451.65475,435.139375
,,451.661775,435.146625
,,451.6728,435.1556
,,451.681025,435.1923
,,451.691475,435.203925
,,451.700925,435.26595
,,451.714175,435.290875
,,451.726175,435.302125
,,451.741475,435.31165
,,451.7483,435.32605
,,451.760775,435.354275
,,451.76995,435.362675
,,451.7802,435.38165
,,451.8051,435.44
,,451.8117,435.508925
,,451.83455,435.522125
,,451.843875,435.535225
,,451.86025,435.546025
,,451.8763,435.578975
,,451.89065,435.618125
,,451.90785,435.6492
,,451.922925,435.760075
,,451.94755,435.766075
,,451.96285,435.77445
,,451.994725,435.8008
,,452.014525,435.801975
,,452.028775,435.84665
,,452.0419,435.88375
,,452.05765,435.891075
,,452.074175,435.91845
,,452.089525,435.935125
,,452.131175,435.950525
,,452.161025,435.959825
,,452.18345,436.020675
,,452.218825,436.056075
,,452.242225,436.06725
,,452.2664,436.108675
,,452.294125,436.1366
,,452.322225,436.1489
,,452.3446,436.156925
,,452.3604,436.1944
,,452.3851,436.231725
,,452.402025,436.3097
,,452.41685,436.406975
,,452.4356,436.416375
,,452.451625,436.494725
,,452.501375,436.51345
,,452.52425,436.540875
,,452.541075,436.57355
,,452.560375,436.6479
,,452.57655,436.657825
,,452.6104,436.686725
,,452.633625,436.6958
,,452.65985,436.711675
,,452.69765,436.7289
,,452.7233,436.747625
,,452.768825,436.82335
,,452.797025,436.830975
,,452.845425,436.886775
,,452.880575,436.90795
,,452.92765,436.913875
,,452.953,436.94365
,,452.98385,436.960975
,,453.017625,436.975425
,,453.054475,436.985925
,,453.099125,437.03185
,,453.141625,437.039875
,,453.217925,437.060825
,,453.249625,437.070175
,,453.283775,437.094575
,,453.306025,437.1259
,,453.332225,437.145775
,,453.351825,437.2089
,,453.422,437.239
,,453.441875,437.250275
,,453.464425,437.25875
,,453.485775,437.273875
,,453.56325,437.27905
,,453.60295,437.282125
,,453.6316,437.28365
,,453.69185,437.3289
,,453.72725,437.349775
,,453.783925,437.390975
,,453.8132,437.44335
,,453.867425,437.4626
,,453.8885,437.48075
,,453.92115,437.511975
,,453.94595,437.517575
,,454.0427,437.523625
,,454.105275,437.536225
,,454.1576,437.58915
