SPK_SPKC02a (inhibited),SPK_SPKC04b (excited),SPK_SPKC07a (excited),SPK_SPKC11a (inhibited)
,,,102.0254
,,,102.07095
,,,102.091975
,,,102.099275
,,,102.1075
,,,102.12725
,,,102.1531
,,,102.1756
,,,102.177725
,,,102.1966
,,,102.242275
,,,102.256825
,,,102.3928
,,,102.4059
,,,102.4111
,,,102.445675
,,,102.49535
,,,102.511525
,,,102.541975
,,,102.56065
,,,102.597925
,,,102.677575
,,,102.6829
,,,102.80885
,,,102.829275
,,,102.868475
,,,102.91855
,,,102.937975
,,,102.958125
,,,102.9748
,,,102.991725
,,,103.057975
,,,103.117375
,,,103.1581
,,,103.205625
,,,103.229275
,,,103.26855
,,,103.2726
,,,103.318875
,,,103.352375
,,,103.3792
,,,103.39105
,,,103.409175
,,,103.44355
,,,103.557175
,,,103.57225
,,,103.602575
,,,103.634575
,,,103.65535
,,,103.675025
,,,103.7052
,,,103.721025
,,,103.751425
,,,103.75875
,,,103.777875
,,,103.801075
,,,103.820575
,,,103.83075
,,,103.83715
,,,103.85435
,,,103.912175
,,,103.93435
,,,103.948575
,,,103.963025
,,,104.01485
,,,104.051125
,,,104.06875
,,,104.093725
,,,104.115675
,,,104.1567
,,,104.19825
,,,104.217625
,,,104.24435
,,,104.29285
,,,104.36925
,,,104.409125
,,,104.429025
,,,104.4441
,,,104.507725
,,,104.6455
,,,104.693225
,,,104.6995
,,,104.774575
,,,104.827175
,,,104.850325
,,,104.872275
,,,104.933875
,,,104.9765
,,,105.0662
,,,105.102425
,,,105.14025
,,,105.14925
,,,105.161475
,,,105.177625
,,,105.1795
,,,105.19405
,,,105.253875
,,,105.30105
,,,105.3189
,,,105.3568
,,,105.396825
,,,105.43235
,,,105.4535
,,,105.471575
,,,105.506375
,,,105.52865
,,,105.547525
,,,105.56085
,,,105.5908
,,,105.647175
,,,105.66695
,,,105.682525
,,,105.7224
,,,105.743975
,,,105.81355
,,,105.8507
,,,105.871525
,,,105.906575
,,,105.923375
,,,105.9496
,,,105.954625
,,,105.9724
,,,105.98725
,,,106.033175
,,,106.052875
,,,106.084475
,,,106.11935
,,,106.160875
,,,106.200375
,,,106.22595
,,,106.2704
,,,106.29115
,,,106.367525
,,,106.386325
,,,106.44695
,,,106.466475
,,,106.5192
,,,106.539225
,,,106.55935
,,,106.579875
,,,106.62325
,,,106.629775
,,,106.6577
,,,106.674125
,,,106.67855
,,,106.7069
,,,106.72245
,,,106.7413
,,,106.745175
,,,106.8467
,,,106.94405
,,,106.969825
,,,106.987425
,,,106.9929
,,,107.004475
,,,107.02505
,,,107.0385
,,,107.04225
,,,107.060025
,,,107.0779
,,,107.1182
,,,107.136675
,,,107.22705
,,,107.243975
,,,107.289525
,,,107.31005
,,,107.430375
,,,107.44785
,,,107.467
,,,107.50955
,,,107.52775
,,,107.559625
,,,107.567725
,,,107.633325
,,,107.6488
,,,107.671075
,,,107.7359
,,,107.79065
,,,107.812475
,,,107.862175
,,,107.875575
,,,107.956975
,,,107.99655
,,,108.01745
,,,108.074
,,,108.14235
,,,108.1469
,,,108.19855
,,,108.295675
,,,108.312675
,,,108.32965
,,,108.425625
,,,108.468675
,,,108.5068
,,,108.5393
,,,108.562425
,,,108.580725
,,,108.634425
,,,108.65315
,,,108.671925
,,,108.683925
,,,108.703125
,,,108.72185
,,,108.7419
,,,108.779225
,,,108.849525
,,,108.87035
,,,108.8939
,,,108.953
,,,109.02265
,,,109.082575
,,,109.10135
,,,109.10615
,,,109.145825
,,,109.1993
,,,109.222475
,,,109.269675
,,,109.309775
,,,109.36545
,,,109.40705
,,,109.598125
,,,109.601175
,,,109.619375
,,,109.636175
,,,109.709075
,,,109.734425
,,,109.793025
,,,109.834825
,,,109.854
,,,109.89545
,,,109.920075
,,,109.94935
,,,109.969075
,,,109.9941
,,,110.104975
,,,110.114475
,,,110.141
,,,110.161425
,,,110.182175
,,,110.222025
,,,110.263175
,,,110.286575
,,,110.33525
,,,110.366375
,,,110.379925
,,,110.42195
,,,110.436175
,,,110.4554
,,,110.484325
,,,110.504025
,,,110.50875
,,,110.5275
,,,110.550025
,,,110.563425
,,,110.5863
,,,110.63845
,,,110.659025
,,,110.6806
,,,110.751025
,,,110.80835
,,,110.82725
,,,110.893025
,,,110.90995
,,,110.931275
,,,110.972775
,,,111.03175
,,,111.052725
,,,111.07145
,,,111.090125
,,,111.11755
,,,111.13585
,,,111.180675
,,,111.199925
,,,111.218375
,,,111.2625
,,,111.2804
,,,111.327775
,,,111.346525
,,,111.3662
,,,111.3945
,,,111.428625
,,,111.4397
,,,111.477225
,,,111.526225
,,,111.53665
,,,111.55625
,,,111.622725
,,,111.652725
,,,111.6618
,,,111.673675
,,,111.743175
,,,111.773025
,,,111.80775
,,,111.8361
,,,111.8436
,,,111.8754
,,,111.887175
,,,111.89975
,,,111.913975
,,,111.92425
,,,111.96175
,,,111.981675
,,,111.99775
,,,112.0968
,,,112.1103
,,,112.1265
,,,112.19075
,,,112.20735
,,,112.209075
,,,112.246675
,,,112.309075
,,,112.329625
,,,112.392425
,,,112.514
,,,112.53395
,,,112.5511
,,,112.576675
,,,112.7669
,,,112.781275
,,,112.82205
,,,112.83985
,,,112.8477
,,,112.872025
,,,112.8773
,,,112.881375
,,,112.90065
,,,112.90375
,,,112.940925
,,,112.964075
,,,112.990675
,,,113.027875
,,,113.039325
,,,113.0532
,,,113.099825
,,,113.11755
,,,113.1333
,,,113.191575
,,,113.2329
,,,113.255425
,,,113.274125
,,,113.292725
,,,113.38835
,,,113.407825
,,,113.42835
,,,113.498975
,,,113.57665
,,,113.614575
,,,113.6332
,,,113.6536
,,,113.6708
,,,113.68955
,,,113.749875
,,,113.774325
,,,113.83245
,,,113.85
,,,113.86785
,,,113.9124
,,,113.931925
,,,113.99705
,,,114.02215
,,,114.03535
,,,114.0524
,,,114.066625
,,,114.085625
,,,114.15915
,,,114.2046
,,,114.254775
,,,114.28315
,,,114.326675
,,,114.376325
,,,114.43425
,,,114.46975
,,,114.558075
,,,114.5812
,,,114.600725
,,,114.660925
,,,114.683325
,,,114.739825
,,,114.761425
,,,114.780025
,,,114.869525
,,,114.87255
,,,114.914925
,,,114.95505
,,,114.994125
,,,115.054675
,,,115.0741
,,,115.0924
,,,115.113875
,,,115.15765
,,,115.17445
,,,115.20135
,,,115.24235
,,,115.2986
,,,115.313175
,,,115.437925
,,,115.45485
,,,115.493025
,,,115.5152
,,,115.537125
,,,115.55515
,,,115.5924
,,,115.611375
,,,115.666175
,,,115.70575
,,,115.73615
,,,115.74915
,,,115.761375
,,,115.7826
,,,115.804175
,,,115.8292
,,,115.8495
,,,115.86295
,,,115.893125
,,,115.94545
,,,116.008025
,,,116.027975
,,,116.0509
,,,116.0708
,,,116.093275
,,,116.115575
,,,116.1202
,,,116.1735
,,,116.196275
,,,116.204125
,,,116.21655
,,,116.237125
,,,116.2763
,,,116.3476
,,,116.3698
,,,116.38505
,,,116.4045
,,,116.49105
,,,116.493075
,,,116.511225
,,,116.52915
,,,116.559825
,,,116.582025
,,,116.602175
,,,116.638975
,,,116.7249
,,,116.76835
,,,116.7937
,,,116.806975
,,,116.866875
,,,116.88555
,,,116.906275
,,,116.920325
,,,116.93955
,,,116.983
,,,117.0026
,,,117.0256
,,,117.039
,,,117.08755
,,,117.091075
,,,117.109675
,,,117.1672
,,,117.193375
,,,117.215525
,,,117.236725
,,,117.258625
,,,117.349975
,,,117.378025
,,,117.39515
,,,117.459675
,,,117.5184
,,,117.556575
,,,117.599525
,,,117.66425
,,,117.70895
,,,117.733225
,,,117.7531
,,,117.7741
,,,117.819425
,,,117.85925
,,,117.880625
,,,117.972625
,,,118.02705
,,,118.06515
,,,118.088425
,,,118.2176
,,,118.223925
,,,118.24405
,,,118.31705
,,,118.36265
,,,118.38
,,,118.40265
,,,118.42075
,,,118.438425
,,,118.447575
,,,118.482425
,,,118.567875
,,,118.5819
,,,118.641775
,,,118.724275
,,,118.73625
,,,118.756375
,,,118.801175
,,,118.863975
,,,118.87745
,,,118.89715
,,,118.974725
,,,118.993475
,,,119.014
,,,119.0602
,,,119.121275
,,,119.179975
,,,119.20135
,,,119.2189
,,,119.32225
,,,119.4475
,,,119.466175
,,,119.50895
,,,119.56125
,,,119.581475
,,,119.605625
,,,119.621375
,,,119.644925
,,,119.660725
,,,119.693775
,,,119.7734
,,,119.79185
,,,119.8129
,,,119.86655
,,,119.9033
,,,119.9207
,,,119.938775
,,,120.02215
,,,120.023575
,,,120.08235
,,,120.1376
,,,120.16515
,,,120.2333
,,,120.306675
,,,120.345625
,,,120.396
,,,120.4402
,,,120.4876
,,,120.503225
,,,120.51375
,,,120.5225
,,,120.5427
,,,120.55785
,,,120.581575
,,,120.599475
,,,120.612325
,,,120.63905
,,,120.721075
,,,120.7386
,,,120.760225
,,,120.807225
,,,120.859925
,,,120.870775
,,,120.923125
,,,120.967875
,,,120.9878
,,,121.01245
,,,121.0375
,,,121.116775
,,,121.16015
,,,121.183175
,,,121.197
,,,121.236125
,,,121.255875
,,,121.305825
,,,121.328
,,,121.35005
,,,121.4775
,,,121.550575
,,,121.574125
,,,121.575275
,,,121.6344
,,,121.6394
,,,121.665125
,,,121.6856
,,,121.74205
,,,121.76595
,,,121.78675
,,,121.809275
,,,121.830325
,,,121.852075
,,,121.877325
,,,121.883325
,,,121.928775
,,,121.971175
,,,122.01035
,,,122.0513
,,,122.14975
,,,122.195825
,,,122.21585
,,,122.233875
,,,122.313975
,,,122.335525
,,,122.354525
,,,122.3924
,,,122.426525
,,,122.45
,,,122.46305
,,,122.48495
,,,122.54255
,,,122.5876
,,,122.588675
,,,122.6257
,,,122.701225
,,,122.723675
,,,122.757475
,,,122.78895
,,,122.802025
,,,122.83175
,,,122.8471
,,,122.9087
,,,122.912875
,,,122.93785
,,,122.97655
,,,122.999425
,,,123.022725
,,,123.0466
,,,123.052075
,,,123.151175
,,,123.207475
,,,123.2103
,,,123.269625
,,,123.3206
,,,123.323
,,,123.34495
,,,123.36575
,,,123.4189
,,,123.462825
,,,123.48485
,,,123.5035
,,,123.546475
,,,123.604025
,,,123.620475
,,,123.67865
,,,123.6956
,,,123.7043
,,,123.71765
,,,123.779
,,,123.8221
,,,123.892975
,,,123.914925
,,,123.9435
,,,124.028725
,,,124.049875
,,,124.0809
,,,124.095975
,,,124.11475
,,,124.12915
,,,124.140275
,,,124.18695
,,,124.1893
,,,124.215725
,,,124.2394
,,,124.2622
,,,124.31445
,,,124.337125
,,,124.3613
,,,124.383425
,,,124.4091
,,,124.43645
,,,124.48825
,,,124.54855
,,,124.559125
,,,124.570925
,,,124.61995
,,,124.668625
,,,124.825525
,,,124.934625
,,,124.966075
,,,124.9894
,,,125.028775
,,,125.04975
,,,125.129125
,,,125.153225
,,,125.1726
,,,125.20645
,,,125.24045
,,,125.28895
,,,125.335775
,,,125.3601
,,,125.3838
,,,125.43485
,,,125.44865
,,,125.4746
,,,125.490175
,,,125.5552
,,,125.573175
,,,125.612475
,,,125.6435
,,,125.759275
,,,125.797625
,,,125.806575
,,,125.820625
,,,125.84215
,,,125.86705
,,,125.904425
,,,125.90925
,,,125.927125
,,,125.953975
,,,125.981325
,,,126.000525
,,,126.03855
,,,126.0464
,,,126.056025
,,,126.123525
,,,126.214125
,,,126.234125
,,,126.25405
,,,126.27005
,,,126.357575
,,,126.383125
,,,126.405525
,,,126.459425
,,,126.489
,,,126.53735
,,,126.560075
,,,126.615125
,,,126.640175
,,,126.643225
,,,126.66895
,,,126.690975
,,,126.7137
,,,126.733
,,,126.774425
,,,126.80225
,,,126.830575
,,,126.85945
,,,126.909225
,,,126.93365
,,,126.95815
,,,126.99545
,,,127.019225
,,,127.03755
,,,127.12555
,,,127.1549
,,,127.171125
,,,127.213675
,,,127.2326
,,,127.2446
,,,127.2554
,,,127.330025
,,,127.37795
,,,127.412125
,,,127.4303
,,,127.465475
,,,127.4882
,,,127.4985
,,,127.5286
,,,127.5629
,,,127.583875
,,,127.604125
,,,127.627525
,,,127.6507
,,,127.6728
,,,127.7263
,,,127.7402
,,,127.76175
,,,127.777425
,,,127.82225
,,,127.836775
,,,127.86035
,,,127.921
,,,127.9387
,,,127.960375
,,,127.98245
,,,128.007575
,,,128.0722
,,,128.11655
,,,128.1483
,,,128.18635
,,,128.248875
,,,128.295825
,,,128.384625
,,,128.4014
,,,128.419025
,,,128.434975
,,,128.467875
,,,128.50365
,,,128.527825
,,,128.55305
,,,128.590275
,,,128.6615
,,,128.68925
,,,128.711375
,,,128.740675
,,,128.75855
,,,128.781575
,,,128.80345
,,,128.82625
,,,128.8514
,,,128.8722
,,,128.949275
,,,128.967375
,,,128.98545
,,,129.005325
,,,129.00835
,,,129.03125
,,,129.04065
,,,129.070725
,,,129.1286
,,,129.202875
,,,129.22625
,,,129.243675
,,,129.28155
,,,129.302575
,,,129.31995
,,,129.357275
,,,129.3987
,,,129.427625
,,,129.4501
,,,129.471925
,,,129.5044
,,,129.5176
,,,129.5547
,,,129.5706
,,,129.60355
,,,129.624625
,,,129.65195
,,,129.671825
,,,129.690175
,,,129.70925
,,,129.7347
,,,129.757475
,,,129.78015
,,,129.87355
,,,129.88585
,,,129.9585
,,,130.135225
,,,130.179275
,,,130.216575
,,,130.243925
,,,130.313
,,,130.366125
,,,130.388625
,,,130.435175
,,,130.46955
,,,130.490525
,,,130.510625
,,,130.5599
,,,130.59555
,,,130.60625
,,,130.618325
,,,130.6916
,,,130.780775
,,,130.82125
,,,130.8724
,,,130.909525
,,,130.927925
,,,130.9654
,,,130.985975
,,,130.9966
,,,131.022025
,,,131.035025
,,,131.044275
,,,131.04865
,,,131.08675
,,,131.1209
,,,131.1358
,,,131.14885
,,,131.164975
,,,131.196825
,,,131.2402
,,,131.263025
,,,131.28145
,,,131.333675
,,,131.349675
,,,131.3572
,,,131.38775
,,,131.48915
,,,131.544925
,,,131.557825
,,,131.616125
,,,131.6577
,,,131.680975
,,,131.69085
,,,131.702625
,,,131.738225
,,,131.7553
,,,131.773725
,,,131.789575
,,,131.82985
,,,131.8673
,,,131.90885
,,,131.93745
,,,131.948975
,,,131.95195
,,,131.9985
,,,132.0765
,,,132.127475
,,,132.143975
,,,132.161675
,,,132.175725
,,,132.251875
,,,132.271175
,,,132.349725
,,,132.38005
,,,132.430675
,,,132.4419
,,,132.497525
,,,132.507525
,,,132.51255
,,,132.55885
,,,132.6174
,,,132.629825
,,,132.690975
,,,132.708375
,,,132.7369
,,,132.769525
,,,132.7825
,,,132.81175
,,,132.8527
,,,132.8669
,,,132.881575
,,,132.891825
,,,132.90635
,,,132.907675
,,,132.9865
,,,133
,,,133.01785
,,,133.0345
,,,133.049925
,,,133.0651
,,,133.1068
,,,133.11735
,,,133.136675
,,,133.169475
,,,133.18825
,,,133.194375
,,,133.2601
,,,133.2715
,,,133.30385
,,,133.318825
,,,133.3329
,,,133.358025
,,,133.373675
,,,133.42735
,,,133.444175
,,,133.460425
,,,133.48205
,,,133.509275
,,,133.527975
,,,133.595
,,,133.608275
,,,133.620625
,,,133.63255
,,,133.64395
,,,133.687075
,,,133.742125
,,,133.75615
,,,133.8292
,,,133.83195
,,,133.8413
,,,133.850025
,,,133.8589
,,,133.87885
,,,133.88485
,,,133.90725
,,,133.926625
,,,133.9432
,,,133.95555
,,,133.974275
,,,134.0057
,,,134.0218
,,,134.038375
,,,134.053525
,,,134.096125
,,,134.1018
,,,134.104725
,,,134.10985
,,,134.13825
,,,134.148475
,,,134.1996
,,,134.216375
,,,134.247425
,,,134.26035
,,,134.286025
,,,134.305725
,,,134.3131
,,,134.320275
,,,134.32885
,,,134.343675
,,,134.357175
,,,134.372775
,,,134.434575
,,,134.459025
,,,134.50305
,,,134.514225
,,,134.522
,,,134.628125
,,,134.680875
,,,134.722575
,,,134.73885
,,,134.8066
,,,134.848275
,,,134.858175
,,,134.87815
,,,134.893925
,,,134.912175
,,,134.93015
,,,134.94545
,,,134.94895
,,,134.975375
,,,134.992325
,,,135.004775
,,,135.0179
,,,135.0392
,,,135.0561
,,,135.120725
,,,135.13725
,,,135.148
,,,135.15765
,,,135.173175
,,,135.175975
,,,135.2134
,,,135.233475
,,,135.249175
,,,135.29035
,,,135.311175
,,,135.358425
,,,135.4338
,,,135.4523
,,,135.471025
,,,135.4901
,,,135.52505
,,,135.530275
,,,135.5541
,,,135.6167
,,,135.6364
,,,135.66525
,,,135.681575
,,,135.705275
,,,135.727475
,,,135.76975
,,,135.786225
,,,135.827225
,,,135.8704
,,,135.88725
,,,135.9488
,,,135.976325
,,,136.041125
,,,136.0728
,,,136.14035
,,,136.1793
,,,136.19405
,,,136.200375
,,,136.223425
,,,136.32265
,,,136.326525
,,,136.353775
,,,136.3753
,,,136.39025
,,,136.4123
,,,136.43445
,,,136.45885
,,,136.477225
,,,136.515875
,,,136.70175
,,,136.75755
,,,136.772075
,,,136.814
,,,136.8307
,,,136.846225
,,,136.86575
,,,136.8868
,,,136.906075
,,,136.92075
,,,136.9371
,,,136.9525
,,,136.992875
,,,137.001275
,,,137.018725
,,,137.066125
,,,137.13455
,,,137.15155
,,,137.166225
,,,137.1811
,,,137.244825
,,,137.261975
,,,137.2947
,,,137.3168
,,,137.32425
,,,137.356925
,,,137.37635
,,,137.3911
,,,137.425675
,,,137.445275
,,,137.479875
,,,137.49285
,,,137.522175
,,,137.53955
,,,137.5758
,,,137.58965
,,,137.61545
,,,137.63225
,,,137.70865
,,,137.728625
,,,137.746675
,,,137.760725
,,,137.7775
,,,137.803575
,,,137.838175
,,,137.8586
,,,137.8763
,,,137.912825
,,,137.9883
,,,138.005325
,,,138.021125
,,,138.06715
,,,138.11135
,,,138.133975
,,,138.155925
,,,138.21665
,,,138.301725
,,,138.31745
,,,138.381275
,,,138.420725
,,,138.4711
,,,138.488025
,,,138.527475
,,,138.547025
,,,138.568575
,,,138.634
,,,138.6712
,,,138.72545
,,,138.83565
,,,138.93535
,,,138.95935
,,,139.035925
,,,139.101825
,,,139.124775
,,,139.209325
,,,139.23075
,,,139.254125
,,,139.276025
,,,139.2947
,,,139.31785
,,,139.3406
,,,139.375925
,,,139.4195
,,,139.441875
,,,139.460325
,,,139.504675
,,,139.521925
,,,139.542275
,,,139.5598
,,,139.5774
,,,139.593425
,,,139.64585
,,,139.705475
,,,139.7294
,,,139.75535
,,,139.8766
,,,139.955
,,,139.963425
,,,139.974375
,,,140.0336
,,,140.08605
,,,140.1089
,,,140.148125
,,,140.2035
,,,140.224425
,,,140.27
,,,140.294175
,,,140.30955
,,,140.353975
,,,140.3925
,,,140.440975
,,,140.464225
,,,140.512425
,,,140.570675
,,,140.6186
,,,140.68155
,,,140.692075
,,,140.71185
,,,140.751725
,,,140.75665
,,,140.81265
,,,140.823325
,,,140.83605
,,,140.917275
,,,140.9596
,,,140.978
,,,141.064725
,,,141.11105
,,,141.175475
,,,141.191625
,,,141.212775
,,,141.2349
,,,141.27595
,,,141.3018
,,,141.338525
,,,141.341875
,,,141.367075
,,,141.454975
,,,141.4747
,,,141.496425
,,,141.512925
,,,141.57955
,,,141.689575
,,,141.7568
,,,141.783025
,,,141.840825
,,,141.9802
,,,142.071425
,,,142.0936
,,,142.11475
,,,142.19495
,,,142.2571
,,,142.29785
,,,142.3485
,,,142.367175
,,,142.39005
,,,142.43395
,,,142.449425
,,,142.4718
,,,142.5031
,,,142.577675
,,,142.59455
,,,142.6145
,,,142.77365
,,,142.813925
,,,142.854875
,,,142.91465
,,,142.9336
,,,142.979825
,,,143.041875
,,,143.0994
,,,143.14355
,,,143.35155
,,,143.374825
,,,143.545325
,,,143.5647
,,,143.585475
,,,143.606675
,,,143.626375
,,,143.64055
,,,143.643925
,,,143.680275
,,,143.717375
,,,143.75645
,,,143.77805
,,,143.780575
,,,143.8585
,,,143.9682
,,,143.9914
,,,144.0096
,,,144.070725
,,,144.0861
,,,144.159325
,,,144.217375
,,,144.238275
,,,144.26205
,,,144.2758
,,,144.322175
,,,144.34605
,,,144.3626
,,,144.382
,,,144.4008
,,,144.45275
,,,144.495975
,,,144.526725
,,,144.545875
,,,144.56945
,,,144.588025
,,,144.613525
,,,144.631525
,,,144.70115
,,,144.723675
,,,144.746075
,,,144.768
,,,144.76975
,,,144.860675
,,,144.9239
,,,145.031525
,,,145.054275
,,,145.10735
,,,145.17265
,,,145.1966
,,,145.245675
,,,145.26625
,,,145.306925
,,,145.34785
,,,145.428275
,,,145.4476
,,,145.49255
,,,145.51135
,,,145.5336
,,,145.551625
,,,145.5717
,,,145.671475
,,,145.7185
,,,145.803075
,,,145.8537
,,,145.87245
,,,145.892625
,,,145.913675
,,,146.023675
,,,146.04535
,,,146.06625
,,,146.0702
,,,146.117
,,,146.1576
,,,146.179225
,,,146.2778
,,,146.302875
,,,146.322825
,,,146.3425
,,,146.386425
,,,146.4539
,,,146.5129
,,,146.55155
,,,146.5968
,,,146.644175
,,,146.66565
,,,146.707075
,,,146.728975
,,,146.76765
,,,146.808925
,,,146.934775
,,,146.958775
,,,147.004625
,,,147.015625
,,,147.0238
,,,147.0592
,,,147.113125
,,,147.13115
,,,147.149425
,,,147.170125
,,,147.2303
,,,147.27045
,,,147.436675
,,,147.453725
,,,147.48755
,,,147.50425
,,,147.5253
,,,147.549025
,,,147.6388
,,,147.685
,,,147.70165
,,,147.704125
,,,147.744125
,,,147.78025
,,,147.855475
,,,147.87745
,,,147.8954
,,,147.91545
,,,147.93215
,,,147.959325
,,,147.983425
,,,148.02525
,,,148.04655
,,,148.0873
,,,148.106375
,,,148.12525
,,,148.147825
,,,148.1625
,,,148.177825
,,,148.22395
,,,148.2628
,,,148.276075
,,,148.355225
,,,148.383475
,,,148.402
,,,148.403475
,,,148.42015
,,,148.498075
,,,148.5718
,,,148.582525
,,,148.60335
,,,148.693475
,,,148.704325
,,,148.706
,,,148.78905
,,,148.81095
,,,148.88135
,,,148.901875
,,,148.969875
,,,149.007475
,,,149.02735
,,,149.1222
,,,149.1707
,,,149.19695
,,,149.2426
,,,149.265675
,,,149.28235
,,,149.2841
,,,149.305925
,,,149.355325
,,,149.469375
,,,149.486725
,,,149.5072
,,,149.62455
,,,149.662425
,,,149.7008
,,,149.718475
,,,149.73875
,,,149.761325
,,,149.78485
,,,149.8306
,,,149.852425
,,,149.9553
,,,149.9926
,,,150.084275
,,,150.16925
,,,150.1762
,,,150.2577
,,,150.279
,,,150.336725
,,,150.361075
,,,150.381525
,,,150.386475
,,,150.420125
,,,150.4428
,,,150.671225
,,,150.710975
,,,150.75425
,,,150.7699
,,,150.87075
,,,150.961375
,,,150.964075
,,,150.995275
,,,151.018175
,,,151.0366
,,,151.057525
,,,151.09145
,,,151.129425
,,,151.1479
,,,151.176625
,,,151.2665
,,,151.29135
,,,151.315275
,,,151.3793
,,,151.39825
,,,151.417625
,,,151.456875
,,,151.54425
,,,151.5651
,,,151.580075
,,,151.69465
,,,151.7323
,,,151.75245
,,,151.799325
,,,151.85585
,,,151.8848
,,,151.979275
,,,152.001525
,,,152.150275
,,,152.183625
,,,152.205525
,,,152.215275
,,,152.270775
,,,152.295375
,,,152.3361
,,,152.349475
,,,152.369775
,,,152.4057
,,,152.420825
,,,152.4572
,,,152.4903
,,,152.547025
,,,152.564825
,,,152.568575
,,,152.609575
,,,152.648525
,,,152.6718
,,,152.67735
,,,152.693175
,,,152.702725
,,,152.732325
,,,152.86995
,,,152.911725
,,,152.9402
,,,152.9488
,,,152.98925
,,,153.000475
,,,153.0053
,,,153.024275
,,,153.048075
,,,153.108575
,,,153.157125
,,,153.193675
,,,153.226975
,,,153.2416
,,,153.242775
,,,153.2567
,,,153.345375
,,,153.36275
,,,153.40905
,,,153.42985
,,,153.452475
,,,153.468825
,,,153.507775
,,,153.5145
,,,153.530575
,,,153.5553
,,,153.591675
,,,153.7937
,,,153.815725
,,,153.841025
,,,153.899875
,,,153.92555
,,,153.999825
,,,154.074475
,,,154.0947
,,,154.114925
,,,154.153425
,,,154.19695
,,,154.260725
,,,154.276775
,,,154.4348
,,,154.465525
,,,154.508575
,,,154.530175
,,,154.552175
,,,154.573775
,,,154.599625
,,,154.725475
,,,154.76075
,,,154.987075
,,,155.02855
,,,155.08405
,,,155.13295
,,,155.1801
,,,155.20595
,,,155.2239
,,,155.231875
,,,155.2679
,,,155.313025
,,,155.335575
,,,155.46075
,,,155.508775
,,,155.52595
,,,155.545125
,,,155.57345
,,,155.6156
,,,155.6665
,,,155.6883
,,,155.769325
,,,155.8155
,,,155.8599
,,,155.8814
,,,155.987225
,,,156.006125
,,,156.030525
,,,156.051575
,,,156.0761
,,,156.112275
,,,156.22345
,,,156.24455
,,,156.264225
,,,156.29715
,,,156.337825
,,,156.355225
,,,156.413
,,,156.47255
,,,156.490425
,,,156.60345
,,,156.625975
,,,156.649675
,,,156.671175
,,,156.692225
,,,156.7277
,,,156.734225
,,,156.75385
,,,156.813375
,,,156.832575
,,,156.8791
,,,156.928525
,,,156.94885
,,,156.98555
,,,157.0054
,,,157.02885
,,,157.046875
,,,157.105775
,,,157.132575
,,,157.17455
,,,157.195875
,,,157.213025
,,,157.242225
,,,157.289525
,,,157.310625
,,,157.332
,,,157.369175
,,,157.3918
,,,157.42355
,,,157.429825
,,,157.4542
,,,157.4764
,,,157.517075
,,,157.637875
,,,157.658175
,,,157.686675
,,,157.703725
,,,157.70535
,,,157.768325
,,,157.788275
,,,157.807975
,,,157.827975
,,,157.922875
,,,157.943425
,,,157.96945
,,,157.994225
,,,158.046025
,,,158.0689
,,,158.09475
,,,158.16205
,,,158.27415
,,,158.3491
,,,158.39475
,,,158.41605
,,,158.555175
,,,158.572675
,,,158.686925
,,,158.711025
,,,158.738275
,,,158.757325
,,,158.78475
,,,158.7891
,,,158.804625
,,,158.8268
,,,158.889025
,,,158.97525
,,,158.999175
,,,159.067475
,,,159.1118
,,,159.15875
,,,159.177525
,,,159.225225
,,,159.270125
,,,159.34245
,,,159.383325
,,,159.40385
,,,159.448025
,,,159.59895
,,,159.743875
,,,159.792625
,,,159.85835
,,,159.890375
,,,159.912725
,,,159.951225
,,,159.99915
,,,160.020875
,,,160.0704
,,,160.107575
,,,160.119
,,,160.1286
,,,160.18145
,,,160.19835
,,,160.21705
,,,160.2689
,,,160.278375
,,,160.29675
,,,160.390325
,,,160.4122
,,,160.431275
,,,160.44245
,,,160.489925
,,,160.5103
,,,160.528825
,,,160.603975
,,,160.6351
,,,160.663825
,,,160.731425
,,,160.75285
,,,160.78465
,,,160.8001
,,,160.848825
,,,160.91625
,,,160.93135
,,,160.950925
,,,161.018875
,,,161.134275
,,,161.153075
,,,161.17325
,,,161.21185
,,,161.22785
,,,161.249725
,,,161.278575
,,,161.31165
,,,161.360625
,,,161.375075
,,,161.3945
,,,161.48905
,,,161.507475
,,,161.52555
,,,161.53655
,,,161.54905
,,,161.58465
,,,161.62925
,,,161.66825
,,,161.70025
,,,161.758325
,,,161.7628
,,,161.77945
,,,161.820675
,,,161.866825
,,,161.88785
,,,161.9526
,,,162.042025
,,,162.1093
,,,162.1353
,,,162.1747
,,,162.211975
,,,162.376525
,,,162.40535
,,,162.470775
,,,162.484725
,,,162.5259
,,,162.638875
,,,162.6816
,,,162.72885
,,,162.745025
,,,162.770825
,,,162.791775
,,,162.809325
,,,162.82785
,,,163.0014
,,,163.040925
,,,163.111725
,,,163.130675
,,,163.152325
,,,163.164475
,,,163.2482
,,,163.294025
,,,163.32825
,,,163.353625
,,,163.422725
,,,163.443225
,,,163.468525
,,,163.492025
,,,163.5382
,,,163.564125
,,,163.585325
,,,163.6544
,,,163.678325
,,,163.7894
,,,163.825225
,,,163.877875
,,,163.905725
,,,163.948625
,,,163.9981
,,,164.153875
,,,164.16965
,,,164.2833
,,,164.30545
,,,164.3478
,,,164.376225
