SPK_SPKC06a (NA),SPK_SPKC08a (NA),SPK_SPKC13a (excited),SPK_SPKC13b (excited),SPK_SPKC16a (NA)
,,155.203725,,
,,155.241425,,
,,155.27425,,
,,155.310125,,
,,155.36995,,
,,155.396075,,
,,155.430375,,
,,155.4509,,
,,155.464875,,
,,155.476775,,
,,155.51855,,
,,155.5359,,
,,155.54565,,
,,155.552925,,
,,155.566575,,
,,155.59425,,
,,155.6232,,
,,155.6421,,
,,155.66555,,
,,155.706475,,
,,155.7247,,
,,155.738675,,
,,155.7562,,
,,155.78575,,
,,155.817625,,
,,155.8476,,
,,155.885575,,
,,155.926975,,
,,155.963125,,
,,155.9971,,
,,156.029775,,
,,156.0613,,
,,156.094175,,
,,156.114425,,
,,156.12185,,
,,156.131975,,
,,156.14685,,
,,156.160625,,
,,156.176725,,
,,156.187225,,
,,156.200825,,
,,156.2148,,
,,156.24025,,
,,156.276325,,
,,156.3007,,
,,156.339925,,
,,156.37545,,
,,156.408625,,
,,156.4369,,
,,156.473025,,
,,156.503825,,
,,156.535275,,
,,156.569425,,
,,156.596375,,
,,156.637325,,
,,156.65395,,
,,156.677275,,
,,156.716025,,
,,156.73525,,
,,156.770525,,
,,156.790075,,
,,156.80585,,
,,156.873375,,
,,156.896075,,
,,156.912525,,
,,156.9418,,
,,156.96775,,
,,156.9993,,
,,157.041275,,
,,157.068575,,
,,157.09135,,
,,157.12375,,
,,157.153625,,
,,157.218875,,
,,157.2344,,
,,157.246375,,
,,157.25325,,
,,157.267575,,
,,157.296175,,
,,157.311925,,
,,157.33055,,
,,157.3345,,
,,157.37975,,
,,157.39685,,
,,157.42025,,
,,157.431925,,
,,157.488925,,
,,157.50485,,
,,157.5243,,
,,157.5514,,
,,157.58215,,
,,157.6135,,
,,157.63825,,
,,157.682475,,
,,157.70645,,
,,157.737075,,
,,157.765175,,
,,157.803975,,
,,157.835275,,
,,157.861425,,
,,157.916025,,
,,157.935825,,
,,157.956975,,
,,157.987275,,
,,158.0108,,
,,158.0424,,
,,158.0717,,
,,158.09715,,
,,158.13545,,
,,158.182925,,
,,158.213,,
,,158.2316,,
,,158.2439,,
,,158.25735,,
,,158.288025,,
,,158.2964,,
,,158.31095,,
,,158.350875,,
,,158.367175,,
,,158.390825,,
,,158.429375,,
,,158.45385,,
,,158.47485,,
,,158.5265,,
,,158.547,,
,,158.557175,,
,,158.5757,,
,,158.5997,,
,,158.621925,,
,,158.644125,,
,,158.669125,,
,,158.696225,,
,,158.725025,,
,,158.75715,,
,,158.799975,,
,,158.8274,,
,,158.870825,,
,,158.89645,,
,,158.92635,,
,,158.9503,,
,,158.96375,,
,,158.982325,,
,,158.99485,,
,,159.012925,,
,,159.029175,,
,,159.0473,,
,,159.074875,,
,,159.090625,,
,,159.114925,,
,,159.13585,,
,,159.17065,,
,,159.192725,,
,,159.228925,,
,,159.25775,,
,,159.28315,,
,,159.32035,,
,,159.357475,,
,,159.38465,,
,,159.413925,,
,,159.451,,
,,159.4871,,
,,159.523975,,
,,159.545625,,
,,159.5886,,
,,159.605025,,
,,159.635075,,
,,159.643875,,
,,159.6538,,
,,159.685025,,
,,159.73415,,
,,159.76345,,
,,159.78005,,
,,159.810475,,
,,159.827625,,
,,159.8469,,
,,159.8654,,
,,159.88485,,
,,159.908375,,
,,159.9305,,
,,159.954125,,
,,159.980225,,
,,160.0057,,
,,160.0413,,
,,160.077225,,
,,160.088475,,
,,160.10125,,
,,160.13575,,
,,160.174225,,
,,160.19145,,
,,160.210025,,
,,160.2355,,
,,160.2717,,
,,160.305,,
,,160.306575,,
,,160.3413,,
,,160.373075,,
,,160.3883,,
,,160.40115,,
,,160.434275,,
,,160.470125,,
,,160.50025,,
,,160.53685,,
,,160.56095,,
,,160.577625,,
,,160.595525,,
,,160.61395,,
,,160.63485,,
,,160.6568,,
,,160.7298,,
,,160.75655,,
,,160.793175,,
,,160.837975,,
,,160.87595,,
,,160.92115,,
,,160.9569,,
,,160.991275,,
,,161.0236,,
,,161.059425,,
,,161.06875,,
,,161.082175,,
,,161.092425,,
,,161.1097,,
,,161.140725,,
,,161.15485,,
,,161.17145,,
,,161.231025,,
,,161.26835,,
,,161.2919,,
,,161.3131,,
,,161.34535,,
,,161.37045,,
,,161.4003,,
,,161.4294,,
,,161.459825,,
,,161.486225,,
,,161.52375,,
,,161.557825,,
,,161.583475,,
,,161.61175,,
,,161.6437,,
,,161.673,,
,,161.676225,,
,,161.710075,,
,,161.7439,,
,,161.770625,,
,,161.7925,,
,,161.815025,,
,,161.863425,,
,,161.88325,,
,,161.90195,,
,,161.920625,,
,,161.947125,,
,,161.9684,,
,,162.00135,,
,,162.03835,,
,,162.074625,,
,,162.102875,,
,,162.13465,,
,,162.153225,,
,,162.18725,,
,,162.2134,,
,,162.24605,,
,,162.268075,,
,,162.2827,,
,,162.367125,,
,,162.39455,,
,,162.431125,,
,,162.454075,,
,,162.478375,,
,,162.512475,,
,,162.555175,,
,,162.578275,,
,,162.605125,,
,,162.635,,
,,162.66355,,
,,162.691675,,
,,162.728,,
,,162.758975,,
,,162.798175,,
,,162.819725,,
,,162.850375,,
,,162.8631,,
,,162.885925,,
,,162.91665,,
,,162.9317,,
,,162.945,,
,,162.9782,,
,,163.01185,,
,,163.0521,,
,,163.069075,,
,,163.099525,,
,,163.124425,,
,,163.156725,,
,,163.189625,,
,,163.216025,,
,,163.242,,
,,163.2601,,
,,163.277425,,
,,163.287075,,
,,163.311325,,
,,163.3326,,
,,163.3507,,
,,163.376025,,
,,163.387675,,
,,163.408425,,
,,163.439325,,
,,163.468325,,
,,163.48805,,
,,163.514275,,
,,163.55095,,
,,163.575075,,
,,163.629175,,
,,163.64625,,
,,163.675525,,
,,163.694725,,
,,163.713575,,
,,163.735425,,
,,163.750475,,
,,163.776875,,
,,163.7916,,
,,163.8053,,
,,163.879525,,
,,163.905375,,
,,163.971075,,
,,163.999675,,
,,164.02375,,
,,164.0569,,
,,164.078725,,
,,164.098225,,
,,164.127375,,
,,164.164025,,
,,164.18645,,
,,164.223975,,
,,164.256125,,
,,164.32915,,
,,164.339975,,
,,164.3616,,
,,164.374325,,
,,164.3947,,
,,164.422,,
,,164.455175,,
,,164.483575,,
,,164.553,,
,,164.59925,,
,,164.628175,,
,,164.6627,,
,,164.704825,,
,,164.735775,,
,,164.768875,,
,,164.814625,,
,,164.841975,,
,,164.872525,,
,,164.8927,,
,,164.908775,,
,,164.9271,,
,,164.929225,,
,,164.940675,,
,,164.9723,,
,,164.9903,,
,,165.007425,,
,,165.040475,,
,,165.073325,,
,,165.12045,,
,,165.16035,,
,,165.201425,,
,,165.22465,,
,,165.234825,,
,,165.274025,,
,,165.303875,,
,,165.351625,,
,,165.388775,,
,,165.4308,,
,,165.472825,,
,,165.513175,,
,,165.55145,,
,,165.584125,,
,,165.621325,,
,,165.623875,,
,,165.6629,,
,,165.6848,,
,,165.70495,,
,,165.713675,,
,,165.73045,,
,,165.756125,,
,,165.79515,,
,,165.8182,,
,,165.838375,,
,,165.86315,,
,,165.903275,,
,,165.943625,,
,,165.9815,,
,,166.02065,,
,,166.0603,,
,,166.125175,,
,,166.145375,,
,,166.1678,,
,,166.191575,,
,,166.240225,,
,,166.2781,,
,,166.319475,,
,,166.35975,,
,,166.4016,,
,,166.4237,,
,,166.43935,,
,,166.4495,,
,,166.4577,,
,,166.467075,,
,,166.471175,,
,,166.47915,,
,,166.49475,,
,,166.5116,,
,,166.520675,,
,,166.53555,,
,,166.550425,,
,,166.56525,,
,,166.625925,,
,,166.656025,,
,,166.6987,,
,,166.7207,,
,,166.726875,,
,,166.763325,,
,,166.7942,,
,,166.81695,,
,,166.851575,,
,,166.882375,,
,,166.929175,,
,,166.967525,,
,,166.998025,,
,,167.00575,,
,,167.0248,,
,,167.044025,,
,,167.062075,,
,,167.133825,,
,,167.146975,,
,,167.169975,,
,,167.183775,,
,,167.2102,,
,,167.241325,,
,,167.2711,,
,,167.3277,,
,,167.363725,,
,,167.3951,,
,,167.4414,,
,,167.464825,,
,,167.496,,
,,167.5146,,
,,167.531375,,
,,167.57115,,
,,167.595925,,
,,167.6276,,
,,167.673,,
,,167.695875,,
,,167.737525,,
,,167.767325,,
,,167.784075,,
,,167.8016,,
,,167.81425,,
,,167.8696,,
,,167.90215,,
,,167.946375,,
,,167.9737,,
,,168.0079,,
,,168.038875,,
,,168.0584,,
,,168.080125,,
,,168.0958,,
,,168.105475,,
,,168.130125,,
,,168.14575,,
,,168.1734,,
,,168.200175,,
,,168.23965,,
,,168.264375,,
,,168.2999,,
,,168.335125,,
,,168.3588,,
,,168.3994,,
,,168.424775,,
,,168.4656,,
,,168.4893,,
,,168.519025,,
,,168.548675,,
,,168.57635,,
,,168.60695,,
,,168.62645,,
,,168.652125,,
,,168.67485,,
,,168.709575,,
,,168.747875,,
,,168.779175,,
,,168.804525,,
,,168.843875,,
,,168.8868,,
,,168.904825,,
,,168.918725,,
,,168.930725,,
,,168.948325,,
,,168.962575,,
,,168.98055,,
,,169.00265,,
,,169.02775,,
,,169.06185,,
,,169.110375,,
,,169.140675,,
,,169.185125,,
,,169.21615,,
,,169.2472,,
,,169.277875,,
,,169.3101,,
,,169.3429,,
,,169.366025,,
,,169.3926,,
,,169.4525,,
,,169.468525,,
,,169.49115,,
,,169.5046,,
,,169.52685,,
,,169.547825,,
,,169.563425,,
,,169.5957,,
,,169.616075,,
,,169.641275,,
,,169.661675,,
,,169.67195,,
,,169.7009,,
,,169.731625,,
,,169.765775,,
,,169.841,,
,,169.87455,,
,,169.90635,,
,,169.9262,,
,,169.957,,
,,169.97225,,
,,169.9856,,
,,170.01105,,
,,170.027925,,
,,170.049575,,
,,170.0637,,
,,170.09175,,
,,170.124625,,
,,170.14765,,
,,170.161875,,
,,170.1874,,
,,170.21415,,
,,170.251925,,
,,170.275725,,
,,170.30525,,
,,170.35455,,
,,170.38735,,
,,170.4104,,
,,170.43895,,
,,170.466375,,
,,170.48385,,
,,170.5004,,
,,170.5181,,
,,170.52955,,
,,170.5477,,
,,170.57445,,
,,170.589325,,
,,170.601025,,
,,170.618325,,
,,170.64155,,
,,170.67695,,
,,170.688725,,
,,170.707425,,
,,170.72425,,
,,170.735725,,
,,170.73905,,
,,170.74475,,
,,170.754375,,
,,170.763975,,
,,170.776375,,
,,170.8131,,
,,170.838125,,
,,170.851225,,
,,170.86215,,
,,170.883875,,
,,170.91375,,
,,170.93645,,
,,170.96365,,
,,171.016675,,
,,171.0397,,
,,171.04515,,
,,171.075025,,
,,171.107675,,
,,171.139675,,
,,171.173675,,
,,171.2102,,
,,171.240925,,
,,171.272175,,
,,171.303425,,
,,171.32685,,
,,171.364175,,
,,171.374075,,
,,171.383,,
,,171.404,,
,,171.415125,,
,,171.426825,,
,,171.441375,,
,,171.4644,,
,,171.4889,,
,,171.5108,,
,,171.53425,,
,,171.58465,,
,,171.59915,,
,,171.6114,,
,,171.63235,,
,,171.692675,,
,,171.706975,,
,,171.722575,,
,,171.745625,,
,,171.770225,,
,,171.7868,,
,,171.8056,,
,,171.8296,,
,,171.851575,,
,,171.876025,,
,,171.903525,,
,,171.9117,,
,,171.929525,,
,,171.94855,,
,,171.974725,,
,,172.0079,,
,,172.029025,,
,,172.05455,,
,,172.0856,,
,,172.114575,,
,,172.14015,,
,,172.18585,,
,,172.20805,,
,,172.24185,,
,,172.2784,,
,,172.294725,,
,,172.322875,,
,,172.3424,,
,,172.365125,,
,,172.3845,,
,,172.4135,,
,,172.438225,,
,,172.458325,,
,,172.4982,,
,,172.528625,,
,,172.553675,,
,,172.5844,,
,,172.6583,,
,,172.688725,,
,,172.727575,,
,,172.757375,,
,,172.787875,,
,,172.83415,,
,,172.8634,,
,,172.896625,,
,,172.929425,,
,,172.94515,,
,,172.9606,,
,,172.96755,,
,,172.972725,,
,,172.980875,,
,,172.9859,,
,,172.9971,,
,,173.040625,,
,,173.0573,,
,,173.077,,
,,173.111275,,
,,173.164925,,
,,173.188125,,
,,173.227425,,
,,173.260425,,
,,173.3,,
,,173.331325,,
,,173.36285,,
,,173.3899,,
,,173.4237,,
,,173.45405,,
,,173.493975,,
,,173.540625,,
,,173.5766,,
,,173.609125,,
,,173.6436,,
,,173.677325,,
,,173.7082,,
,,173.731975,,
,,173.74645,,
,,173.7603,,
,,173.782,,
,,173.809425,,
,,173.832175,,
,,173.853475,,
,,173.8901,,
,,173.92395,,
,,173.951675,,
,,173.9869,,
,,174.012775,,
,,174.048825,,
,,174.07395,,
,,174.10095,,
,,174.116525,,
,,174.129825,,
,,174.159675,,
,,174.18055,,
,,174.206075,,
,,174.232775,,
,,174.253225,,
,,174.271325,,
,,174.2734,,
,,174.307175,,
,,174.40535,,
,,174.44165,,
,,174.465675,,
,,174.518725,,
,,174.5461,,
,,174.56795,,
,,174.60675,,
,,174.6406,,
,,174.6673,,
,,174.6985,,
,,174.726325,,
,,174.7502,,
,,174.77635,,
,,174.800825,,
,,174.81915,,
,,174.85195,,
,,174.87425,,
,,174.9041,,
,,174.938825,,
,,174.968725,,
,,175.00815,,
,,175.0374,,
,,175.069575,,
,,175.100975,,
,,175.137225,,
,,175.17395,,
,,175.20665,,
,,175.221225,,
,,175.269125,,
,,175.281025,,
,,175.286225,,
,,175.2995,,
,,175.316275,,
,,175.337825,,
,,175.376075,,
,,175.4053,,
,,175.4447,,
,,175.48085,,
,,175.521125,,
,,175.5285,,
,,175.534475,,
,,175.57625,,
,,175.597075,,
,,175.656175,,
,,175.6829,,
,,175.705575,,
,,175.7794,,
,,175.95055,,
,,176.000275,,
,,176.038125,,
,,176.0747,,
,,176.103775,,
,,176.143575,,
,,176.172575,,
,,176.215575,,
,,176.249925,,
,,176.27755,,
,,176.30695,,
,,176.32555,,
,,176.34265,,
,,176.352325,,
,,176.36435,,
,,176.404625,,
,,176.427975,,
,,176.444225,,
,,176.477775,,
,,176.51915,,
,,176.55825,,
,,176.592825,,
,,176.63185,,
,,176.6653,,
,,176.69625,,
,,176.736575,,
,,176.7811,,
,,176.824725,,
,,176.837575,,
,,176.864025,,
,,176.8769,,
,,176.897,,
,,176.917675,,
,,176.948075,,
,,176.9681,,
,,176.9887,,
,,177.026325,,
,,177.0607,,
,,177.08995,,
,,177.12765,,
,,177.155725,,
,,177.19135,,
,,177.22485,,
,,177.258675,,
,,177.281225,,
,,177.292175,,
,,177.303575,,
,,177.31515,,
,,177.3332,,
,,177.352825,,
,,177.373925,,
,,177.388975,,
,,177.4137,,
,,177.4301,,
,,177.4501,,
,,177.4839,,
,,177.5087,,
,,177.5362,,
,,177.56535,,
,,177.5963,,
,,177.615975,,
,,177.63975,,
,,177.67135,,
,,177.6939,,
,,177.72495,,
,,177.746125,,
,,177.78065,,
,,177.809025,,
,,177.83995,,
,,177.84115,,
,,177.86325,,
,,177.885775,,
,,177.90765,,
,,177.931575,,
,,177.968675,,
,,178.013325,,
,,178.05065,,
,,178.0835,,
,,178.107,,
,,178.125475,,
,,178.14715,,
,,178.16125,,
,,178.1891,,
,,178.19705,,
,,178.236075,,
,,178.26305,,
,,178.28735,,
,,178.34715,,
,,178.3866,,
,,178.4058,,
,,178.4127,,
,,178.4476,,
,,178.471925,,
,,178.51195,,
,,178.544625,,
,,178.57615,,
,,178.601225,,
,,178.61915,,
,,178.63725,,
,,178.659675,,
,,178.681425,,
,,178.716975,,
,,178.7451,,
,,178.77765,,
,,178.816925,,
,,178.85035,,
,,178.8941,,
,,178.932125,,
,,178.96825,,
,,179.003425,,
,,179.023675,,
,,179.0328,,
,,179.07355,,
,,179.11735,,
,,179.147325,,
,,179.16845,,
,,179.2003,,
,,179.23055,,
,,179.2692,,
,,179.288125,,
,,179.318525,,
,,179.351825,,
,,179.38555,,
,,179.411975,,
,,179.442675,,
,,179.476225,,
,,179.51185,,
,,179.54275,,
,,179.56865,,
,,179.59405,,
,,179.62195,,
,,179.654275,,
,,179.67615,,
,,179.703975,,
,,179.732575,,
,,179.770025,,
,,179.8022,,
,,179.84045,,
,,179.87925,,
,,179.912225,,
,,179.9472,,
,,179.9915,,
,,180.0304,,
,,180.058275,,
,,180.0836,,
,,180.10025,,
,,180.116375,,
,,180.13815,,
,,180.1529,,
,,180.180725,,
,,180.192375,,
,,180.19895,,
,,180.2048,,
,,180.212175,,
,,180.22655,,
,,180.239975,,
,,180.2496,,
,,180.284575,,
,,180.30295,,
,,180.3205,,
,,180.364575,,
,,180.389325,,
,,180.423225,,
,,180.446975,,
,,180.4612,,
,,180.48775,,
,,180.52335,,
,,180.555625,,
,,180.58705,,
,,180.623475,,
,,180.64325,,
,,180.6744,,
,,180.706475,,
,,180.73525,,
,,180.797525,,
,,180.817125,,
,,180.830675,,
,,180.847025,,
,,180.85935,,
,,180.87755,,
,,180.90305,,
,,180.912175,,
,,180.94175,,
,,180.9698,,
,,181.023925,,
,,181.05705,,
,,181.094375,,
,,181.12545,,
,,181.1399,,
,,181.148425,,
,,181.18835,,
,,181.225025,,
,,181.25825,,
,,181.30325,,
,,181.3386,,
,,181.37335,,
,,181.402725,,
,,181.419175,,
,,181.43645,,
,,181.456575,,
,,181.4779,,
,,181.49745,,
,,181.518875,,
,,181.544325,,
,,181.573025,,
,,181.6047,,
,,181.63665,,
,,181.663125,,
,,181.68515,,
,,181.7301,,
,,181.744975,,
,,181.754825,,
,,181.76795,,
,,181.776725,,
,,181.805625,,
,,181.8279,,
,,181.8709,,
,,181.895775,,
,,181.9164,,
,,181.9398,,
,,181.959775,,
,,181.979075,,
,,182.000875,,
,,182.02725,,
,,182.049925,,
,,182.07475,,
,,182.0779,,
,,182.112175,,
,,182.17105,,
,,182.197575,,
,,182.226575,,
,,182.246175,,
,,182.2562,,
,,182.2816,,
,,182.308875,,
,,182.338475,,
,,182.362675,,
,,182.39545,,
,,182.427125,,
,,182.441275,,
,,182.46825,,
,,182.488225,,
,,182.50635,,
,,182.511725,,
,,182.534,,
,,182.5553,,
,,182.5882,,
,,182.634825,,
,,182.66385,,
,,182.691675,,
,,182.7174,,
,,182.742575,,
,,182.7823,,
,,182.813675,,
,,182.8451,,
,,182.873825,,
,,182.9126,,
,,182.945025,,
,,182.97195,,
,,183.002175,,
,,183.0296,,
,,183.0424,,
,,183.0541,,
,,183.065075,,
,,183.07665,,
,,183.09405,,
,,183.114775,,
,,183.12245,,
,,183.138725,,
,,183.1536,,
,,183.170875,,
,,183.190475,,
,,183.215375,,
,,183.23995,,
,,183.26815,,
,,183.3075,,
,,183.351375,,
,,183.38265,,
,,183.452225,,
,,183.483475,,
,,183.51555,,
,,183.5395,,
,,183.569975,,
,,183.600375,,
,,183.6297,,
,,183.64985,,
,,183.6592,,
,,183.6908,,
,,183.7099,,
,,183.7214,,
,,183.72905,,
,,183.7456,,
,,183.775325,,
,,183.792375,,
,,183.811875,,
,,183.84155,,
,,183.852125,,
,,183.870025,,
,,183.88965,,
,,183.914325,,
,,183.93865,,
,,183.968825,,
,,183.99175,,
,,184.016675,,
,,184.034475,,
,,184.061025,,
,,184.0787,,
,,184.11825,,
,,184.148125,,
,,184.18475,,
,,184.213775,,
,,184.25175,,
,,184.2823,,
,,184.306975,,
,,184.33315,,
,,184.3673,,
,,184.403475,,
,,184.441775,,
,,184.46405,,
,,184.48495,,
,,184.4988,,
,,184.5378,,
,,184.5693,,
,,184.607825,,
,,184.63475,,
,,184.668125,,
,,184.694425,,
,,184.724375,,
,,184.7455,,
,,184.7699,,
,,184.810925,,
,,184.83815,,
,,184.872575,,
,,184.911375,,
,,184.94925,,
,,184.968575,,
,,185.0041,,
,,185.02855,,
,,185.046775,,
,,185.07615,,
,,185.09765,,
,,185.130825,,
,,185.1618,,
,,185.191225,,
,,185.215675,,
,,185.24225,,
,,185.26845,,
,,185.27045,,
,,185.2909,,
,,185.317425,,
,,185.34305,,
,,185.3656,,
,,185.3951,,
,,185.437025,,
,,185.4683,,
,,185.5045,,
,,185.538675,,
,,185.571075,,
,,185.60255,,
,,185.6305,,
,,185.66585,,
,,185.7056,,
,,185.73295,,
,,185.75405,,
,,185.77835,,
,,185.847875,,
,,185.8774,,
,,185.922425,,
,,185.9534,,
,,185.9845,,
,,186.0175,,
,,186.05205,,
,,186.0799,,
,,186.12005,,
,,186.14475,,
,,186.16585,,
,,186.1856,,
,,186.2017,,
,,186.220625,,
,,186.2401,,
,,186.256025,,
,,186.2786,,
,,186.337425,,
,,186.36005,,
,,186.3888,,
,,186.41495,,
,,186.44305,,
,,186.474975,,
,,186.501625,,
,,186.541825,,
,,186.58005,,
,,186.606625,,
,,186.62695,,
,,186.647675,,
,,186.656425,,
,,186.701075,,
,,186.734825,,
,,186.76335,,
,,186.796625,,
,,186.8273,,
,,186.86825,,
,,186.900025,,
,,186.92995,,
,,186.94585,,
,,186.980675,,
,,186.99765,,
,,187.0548,,
,,187.077625,,
,,187.09895,,
,,187.12555,,
,,187.154375,,
,,187.19445,,
,,187.2262,,
,,187.25835,,
,,187.282375,,
,,187.28855,,
,,187.318025,,
,,187.34035,,
,,187.3475,,
,,187.360875,,
,,187.374025,,
,,187.384775,,
,,187.39115,,
,,187.407825,,
,,187.46695,,
,,187.48405,,
,,187.49,,
,,187.515825,,
,,187.522875,,
,,187.5607,,
,,187.590425,,
,,187.611575,,
,,187.640675,,
,,187.6712,,
,,187.69315,,
,,187.713325,,
,,187.7597,,
,,187.7884,,
,,187.8389,,
,,187.8739,,
,,187.901375,,
,,187.93785,,
,,187.97185,,
,,187.99815,,
,,188.0305,,
,,188.061275,,
,,188.0956,,
,,188.124925,,
,,188.16125,,
,,188.19135,,
,,188.20475,,
,,188.2228,,
,,188.24675,,
,,188.2868,,
,,188.3079,,
,,188.3274,,
,,188.38115,,
,,188.4108,,
,,188.43405,,
,,188.462425,,
,,188.48475,,
,,188.51885,,
,,188.5475,,
,,188.57515,,
,,188.608075,,
,,188.629775,,
,,188.6459,,
,,188.668875,,
,,188.680625,,
,,188.718075,,
,,188.741775,,
,,188.757875,,
,,188.771475,,
,,188.788,,
,,188.8082,,
,,188.83045,,
,,188.8506,,
,,188.8656,,
,,188.88385,,
,,188.89665,,
,,188.9101,,
,,188.92195,,
,,188.929575,,
,,188.939275,,
,,188.949825,,
,,188.95695,,
,,188.971875,,
,,189.01665,,
,,189.0401,,
,,189.090625,,
,,189.11115,,
,,189.123425,,
,,189.15205,,
,,189.1791,,
,,189.193725,,
,,189.214175,,
,,189.2391,,
,,189.258575,,
,,189.2823,,
,,189.307425,,
,,189.309525,,
,,189.327925,,
,,189.359475,,
,,189.4111,,
,,189.437725,,
,,189.482275,,
,,189.484475,,
,,189.505075,,
,,189.521125,,
,,189.5407,,
,,189.55855,,
,,189.571875,,
,,189.595675,,
,,189.613425,,
,,189.63315,,
,,189.664825,,
,,189.7268,,
,,189.759375,,
,,189.7877,,
,,189.8128,,
,,189.84225,,
,,189.865175,,
,,189.8906,,
,,189.920925,,
,,189.95355,,
,,189.9883,,
,,190.01875,,
,,190.05625,,
,,190.09,,
,,190.110075,,
,,190.137475,,
,,190.15415,,
,,190.172175,,
,,190.19745,,
,,190.22805,,
,,190.26745,,
,,190.292775,,
,,190.325625,,
,,190.361875,,
,,190.39175,,
,,190.4156,,
,,190.44385,,
,,190.473675,,
,,190.51765,,
,,190.549675,,
,,190.590225,,
,,190.6299,,
,,190.664525,,
,,190.686475,,
,,190.7073,,
,,190.72215,,
,,190.768925,,
,,190.79065,,
,,190.80715,,
,,190.819475,,
,,190.839775,,
,,190.85755,,
,,190.88105,,
,,190.900625,,
,,190.921775,,
,,190.93505,,
,,190.956575,,
,,190.9995,,
,,191.034125,,
,,191.07705,,
,,191.102725,,
,,191.129775,,
,,191.1612,,
,,191.18645,,
,,191.1965,,
,,191.22395,,
,,191.25335,,
,,191.2846,,
,,191.319175,,
,,191.345625,,
,,191.376025,,
,,191.399225,,
,,191.43255,,
,,191.468525,,
,,191.48935,,
,,191.528725,,
,,191.569175,,
,,191.6004,,
,,191.60425,,
,,191.613975,,
,,191.624275,,
,,191.6394,,
,,191.6556,,
,,191.671575,,
,,191.690675,,
,,191.71385,,
,,191.738075,,
,,191.762025,,
,,191.7892,,
,,191.81805,,
,,191.83605,,
,,191.862725,,
,,191.885325,,
,,191.921125,,
,,191.954475,,
,,191.9854,,
,,192.02085,,
,,192.05445,,
,,192.08215,,
,,192.113375,,
,,192.13445,,
,,192.1712,,
,,192.20285,,
,,192.2289,,
,,192.268275,,
,,192.30555,,
,,192.3363,,
,,192.366875,,
,,192.3973,,
,,192.424,,
,,192.447725,,
,,192.466575,,
,,192.482475,,
,,192.51955,,
,,192.539775,,
,,192.549175,,
,,192.56325,,
,,192.59,,
,,192.608775,,
,,192.633825,,
,,192.652375,,
,,192.711975,,
,,192.734925,,
,,192.765325,,
,,192.7983,,
,,192.82375,,
,,192.85605,,
,,192.87825,,
,,192.893825,,
,,192.928575,,
,,192.936425,,
,,192.946125,,
,,192.9654,,
,,192.977175,,
,,192.983525,,
,,192.988925,,
,,193.00925,,
,,193.032025,,
,,193.072875,,
,,193.1161,,
,,193.14095,,
,,193.158,,
,,193.178925,,
,,193.201125,,
,,193.215975,,
,,193.234375,,
,,193.254875,,
,,193.289075,,
,,193.328,,
,,193.35545,,
,,193.389975,,
,,193.422725,,
,,193.4523,,
,,193.476075,,
,,193.51865,,
,,193.560675,,
,,193.58215,,
,,193.607775,,
,,193.630025,,
,,193.651075,,
,,193.67415,,
,,193.68845,,
,,193.709075,,
,,193.7319,,
,,193.754525,,
,,193.78335,,
,,193.816425,,
,,193.852275,,
,,193.88115,,
,,193.9164,,
,,193.9553,,
,,193.98495,,
,,194.015775,,
,,194.061825,,
,,194.08815,,
,,194.174375,,
,,194.213125,,
,,194.2241,,
,,194.252875,,
,,194.27885,,
,,194.304625,,
,,194.320275,,
,,194.3394,,
,,194.362975,,
,,194.391225,,
,,194.432775,,
,,194.47355,,
,,194.50575,,
,,194.533,,
,,194.583675,,
,,194.607575,,
,,194.62845,,
,,194.6502,,
,,194.6657,,
,,194.670525,,
,,194.67655,,
,,194.6908,,
,,194.705,,
,,194.71405,,
,,194.72235,,
,,194.735875,,
,,194.74205,,
,,194.761225,,
,,194.777325,,
,,194.82995,,
,,194.85975,,
,,194.875775,,
,,194.898525,,
,,194.9223,,
,,194.9549,,
,,194.984575,,
,,195.026675,,
,,195.053675,,
,,195.082475,,
,,195.114375,,
,,195.1509,,
,,195.17385,,
,,195.19745,,
,,195.214075,,
,,195.228025,,
,,195.251575,,
,,195.276075,,
,,195.28355,,
,,195.31315,,
,,195.356325,,
,,195.37525,,
,,195.4321,,
,,195.4489,,
,,195.485125,,
,,195.5373,,
,,195.562525,,
,,195.601375,,
,,195.62325,,
,,195.65565,,
,,195.69295,,
,,195.723325,,
,,195.75795,,
,,195.79155,,
,,195.816525,,
,,195.82785,,
,,195.843175,,
,,195.8557,,
,,195.874375,,
,,195.894125,,
,,195.930575,,
,,195.954925,,
,,195.957225,,
,,195.97665,,
,,195.996575,,
,,196.014175,,
,,196.0369,,
,,196.05945,,
,,196.0796,,
,,196.1352,,
,,196.1645,,
,,196.1913,,
,,196.235875,,
,,196.270925,,
,,196.298925,,
,,196.325975,,
,,196.336625,,
,,196.357825,,
,,196.371175,,
,,196.389025,,
,,196.4178,,
,,196.44535,,
,,196.4625,,
,,196.48185,,
,,196.511225,,
,,196.538175,,
,,196.569325,,
,,196.60495,,
,,196.637225,,
,,196.669825,,
,,196.7058,,
,,196.730025,,
,,196.760525,,
,,196.79075,,
,,196.809375,,
,,196.8279,,
,,196.84405,,
,,196.86845,,
,,196.873475,,
,,196.8845,,
,,196.892575,,
,,196.914075,,
,,196.97365,,
,,197.0022,,
,,197.038,,
,,197.112275,,
,,197.1348,,
,,197.161025,,
,,197.1859,,
