SPK_SPKC02b,SPK_SPKC02c,SPK_SPKC09a
399.563575,,326.5597
399.587575,,326.5724
399.592725,,326.5804
399.600875,,326.5876
399.61115,,326.595325
399.62255,,326.60315
399.6315,,326.61625
399.647025,,326.6244
399.67315,,326.6318
399.794,,326.636575
399.817125,,326.640475
399.833525,,326.644825
399.858125,,326.652025
399.883275,,326.65885
399.900875,,326.6657
399.912875,,326.686525
399.922925,,326.7201
399.948225,,326.728775
399.968725,,326.733925
399.9812,,326.7401
399.998125,,326.747925
,,326.753375
,,326.7579
,,326.7637
,,326.77535
,,326.873925
,,326.8838
,,326.89095
,,326.904875
,,326.91075
,,326.917825
,,326.922875
,,326.9335
,,326.937525
,,326.941725
,,326.968375
,,326.98385
,,327.001575
,,327.013125
,,327.030125
,,327.03915
,,327.05115
,,327.058975
,,327.0653
,,327.0708
,,327.07985
,,327.08735
,,327.0948
,,327.10605
,,327.118625
,,327.129025
,,327.136075
,,327.154125
,,327.2518
,,327.2549
,,327.2602
,,327.263875
,,327.281375
,,327.312775
,,327.3216
,,327.328525
,,327.337725
,,327.3443
,,327.35375
,,327.363775
,,327.375125
,,327.3817
,,327.394975
,,327.403975
,,327.412275
,,327.421325
,,327.4284
,,327.43695
,,327.447925
,,327.475025
,,327.4943
,,327.556275
,,327.65175
,,327.669275
,,327.680875
,,327.692575
,,327.703575
,,327.714875
,,327.7268
,,327.732925
,,327.7404
,,327.74845
,,327.75665
,,327.762025
,,327.771275
,,327.7853
,,327.798475
,,327.815325
,,327.83615
,,327.856925
,,327.8769
,,327.89225
,,327.9113
,,327.929625
,,327.941325
,,327.956975
,,327.97425
,,327.991075
,,328.019775
,,328.060175
,,328.1273
,,328.136875
,,328.1497
,,328.16475
,,328.172325
,,328.18065
,,328.186325
,,328.19415
,,328.201975
,,328.20835
,,328.2137
,,328.22045
,,328.22585
,,328.2357
,,328.242775
,,328.25445
,,328.268175
,,328.278875
,,328.290175
,,328.30735
,,328.322775
,,328.344075
,,328.383675
,,328.410125
,,328.443725
,,328.50295
,,328.527825
,,328.554625
,,328.56735
,,328.586725
,,328.608525
,,328.654825
,,328.715
,,328.729575
,,328.756775
,,328.78105
,,328.7921
,,328.80295
,,328.8095
,,328.82785
,,328.840175
,,328.85065
,,328.864025
,,328.8733
,,328.884925
,,328.891775
,,328.90495
,,328.9125
,,328.91895
,,328.93245
,,328.9412
,,328.950025
,,328.999575
,,329.01995
,,329.033525
,,329.083725
,,329.1171
,,329.143725
,,329.163425
,,329.218025
,,329.2613
,,329.29815
,,329.316175
,,329.33095
,,329.348025
,,329.353375
,,329.36005
,,329.37265
,,329.3792
,,329.383775
,,329.39565
,,329.4034
,,329.41135
,,329.420875
,,329.430475
,,329.439
,,329.45025
,,329.460525
,,329.473425
,,329.493575
,,329.521825
,,329.532375
,,329.547425
,,329.561475
,,329.615325
,,329.659025
,,329.722675
,,329.73075
,,329.738925
,,329.752
,,329.759275
,,329.765125
,,329.770675
,,329.776725
,,329.781975
,,329.793825
,,329.803075
,,329.809825
,,329.816175
,,329.824175
,,329.8312
,,329.843675
,,329.85315
,,329.86155
,,329.871675
,,329.877475
,,329.8839
,,329.901125
,,329.914325
,,329.9217
,,329.9348
,,329.945325
,,329.956225
,,329.9737
,,329.982575
,,329.994675
,,330.006825
,,330.017675
,,330.04095
,,330.0578
,,330.08955
,,330.1487
,,330.216925
,,330.227725
,,330.242
,,330.251225
,,330.2586
,,330.26795
,,330.275
,,330.2815
,,330.306525
,,330.31345
,,330.323375
,,330.33145
,,330.33915
,,330.3541
,,330.363525
,,330.380475
,,330.408075
,,330.43505
,,330.456525
,,330.538025
,,330.553
,,330.5614
,,330.569925
,,330.5803
,,330.584725
,,330.5943
,,330.605325
,,330.613025
,,330.62985
,,330.637175
,,330.6512
,,330.660925
,,330.67075
,,330.6908
,,330.6991
,,330.70895
,,330.74415
,,330.88585
,,330.899725
,,330.90955
,,330.91605
,,330.9249
,,330.932575
,,330.940075
,,330.950025
,,330.96005
,,330.969
,,330.982875
,,330.992925
,,331.000625
,,331.01115
,,331.022625
,,331.03475
,,331.044575
,,331.075375
,,331.113875
,,331.140225
,,331.21945
,,331.241075
,,331.270325
,,331.28615
,,331.309875
,,331.326875
,,331.328925
,,331.341475
,,331.35625
,,331.36385
,,331.378925
,,331.386625
,,331.406425
,,331.41255
,,331.422925
,,331.432725
,,331.446075
,,331.4593
,,331.469575
,,331.489575
,,331.503525
,,331.521225
,,331.53805
,,331.5703
,,331.6622
,,331.680075
,,331.69105
,,331.70175
,,331.724625
,,331.754275
,,331.803025
,,331.8228
,,331.83885
,,331.84555
,,331.85845
,,331.87255
,,331.88095
,,331.8883
,,331.89535
,,331.90365
,,331.919075
,,331.92805
,,331.93455
,,331.9448
,,331.952675
,,331.961225
,,331.969775
,,331.981425
,,331.9966
,,332.0112
,,332.02425
,,332.041025
,,332.05905
,,332.076625
,,332.103175
,,332.154875
,,332.188225
,,332.2193
,,332.28725
,,332.298375
,,332.3127
,,332.32085
,,332.334175
,,332.3415
,,332.353325
,,332.372275
,,332.381775
,,332.3947
,,332.399975
,,332.406625
,,332.4164
,,332.42425
,,332.432575
,,332.442475
,,332.45145
,,332.4611
,,332.48275
,,332.50045
,,332.5186
,,332.526775
,,332.542225
,,332.55495
,,332.569525
,,332.613725
,,332.646675
,,332.73055
,,332.743775
,,332.7517
,,332.76
,,332.767275
,,332.7754
,,332.78015
,,332.78795
,,332.792575
,,332.8096
,,332.82355
,,332.844025
,,332.858625
,,332.874275
,,332.8957
,,332.91295
,,332.93815
,,332.97255
,,333.051675
,,333.07935
,,333.0998
,,333.110025
,,333.12755
,,333.1328
,,333.139975
,,333.1471
,,333.155425
,,333.1667
,,333.17385
,,333.1831
,,333.19105
,,333.21035
,,333.223375
,,333.233875
,,333.2436
,,333.25045
,,333.2848
,,333.35355
,,333.377
,,333.390725
,,333.397225
,,333.403825
,,333.411775
,,333.42185
,,333.4269
,,333.44045
,,333.45025
,,333.45835
,,333.467275
,,333.482625
,,333.497225
,,333.5079
,,333.515
,,333.534925
,,333.549025
,,333.57195
,,333.59625
,,333.66275
,,333.724
,,333.739125
,,333.75415
,,333.7596
,,333.769675
,,333.7796
,,333.7861
,,333.79385
,,333.80205
,,333.812625
,,333.818725
,,333.82975
,,333.839675
,,333.8509
,,333.8735
,,333.91565
,,333.933075
,,333.942975
,,333.9601
,,333.98165
,,334.002525
,,334.017125
,,334.029575
,,334.037525
,,334.04615
,,334.0572
,,334.072525
,,334.085025
,,334.105625
,,334.1182
,,334.129575
,,334.1389
,,334.1571
,,334.17705
,,334.204825
,,334.240975
,,334.263775
,,334.2776
,,334.30175
,,334.31995
,,334.33605
,,334.35605
,,334.3722
,,334.37865
,,334.3864
,,334.394275
,,334.40315
,,334.413125
,,334.42105
,,334.4304
,,334.439425
,,334.446125
,,334.456525
,,334.4745
,,334.48705
,,334.496025
,,334.5142
,,334.52705
,,334.536275
,,334.5455
,,334.567825
,,334.58215
,,334.588025
,,334.593825
,,334.6059
,,334.614375
,,334.6241
,,334.636025
,,334.6418
,,334.652525
,,334.664825
,,334.673725
,,334.690175
,,334.696575
,,334.7068
,,334.715325
,,334.723925
,,334.7323
,,334.742175
,,334.75675
,,334.769025
,,334.801225
,,334.82445
,,334.8371
,,334.862325
,,334.914275
,,334.923375
,,334.93665
,,334.940675
,,334.948375
,,334.9531
,,334.96275
,,334.968125
,,334.97365
,,334.978675
,,334.987125
,,334.994625
,,335.01315
,,335.022925
,,335.03515
,,335.049175
,,335.069075
,,335.08015
,,335.097175
,,335.1102
,,335.132075
,,335.150575
,,335.16585
,,335.17775
,,335.1913
,,335.198375
,,335.212675
,,335.2247
,,335.232
,,335.239575
,,335.2475
,,335.256
,,335.262575
,,335.2697
,,335.28185
,,335.29145
,,335.299675
,,335.3074
,,335.315075
,,335.3263
,,335.33665
,,335.355275
,,335.3723
,,335.394125
,,335.4432
,,335.4973
,,335.501725
,,335.50655
,,335.5105
,,335.53665
,,335.556925
,,335.575825
,,335.59175
,,335.6128
,,335.621
,,335.63735
,,335.64635
,,335.65455
,,335.671375
,,335.6851
,,335.696875
,,335.707375
,,335.718325
,,335.725475
,,335.733975
,,335.744825
,,335.76535
,,335.775025
,,335.782025
,,335.794275
,,335.803575
,,335.82175
,,335.831275
,,335.844275
,,335.8666
,,335.878075
,,335.924725
,,335.940075
,,335.964925
,,336.002875
,,336.018475
,,336.02895
,,336.0377
,,336.051025
,,336.065975
,,336.079675
,,336.098275
,,336.127425
,,336.153675
,,336.17665
,,336.2025
,,336.240025
,,336.277075
,,336.2872
,,336.29435
,,336.30525
,,336.31455
,,336.323575
,,336.33035
,,336.337925
,,336.34785
,,336.353675
,,336.36415
,,336.373975
,,336.384075
,,336.395775
,,336.404725
,,336.413925
,,336.426425
,,336.4453
,,336.455925
,,336.4635
,,336.4769
,,336.485425
,,336.511975
,,336.5231
,,336.5378
,,336.550875
,,336.562675
,,336.57315
,,336.58205
,,336.593
,,336.609475
,,336.621425
,,336.636
,,336.688775
,,336.704675
,,336.71105
,,336.722025
,,336.730625
,,336.739025
,,336.7469
,,336.75945
,,336.970575
,,336.9851
,,337.00555
,,337.017775
,,337.03535
,,337.0418
,,337.053525
,,337.060725
,,337.073425
,,337.084725
,,337.09275
,,337.1065
,,337.11785
,,337.12745
,,337.134975
,,337.15235
,,337.174975
,,337.185275
,,337.198075
,,337.223525
,,337.25095
,,337.286775
,,337.317
,,337.359975
,,337.385775
,,337.394025
,,337.405075
,,337.410425
,,337.420675
,,337.431675
,,337.43825
,,337.46035
,,337.470975
,,337.497625
,,337.52405
,,337.5482
,,337.570375
,,337.589275
,,337.597825
,,337.605425
,,337.615225
,,337.632725
,,337.646775
,,337.6636
,,337.685025
,,337.696875
,,337.703725
,,337.7166
,,337.7326
,,337.757575
,,337.782575
,,337.82
,,337.83855
,,337.918775
,,337.930425
,,337.94505
,,337.952575
,,337.961275
,,337.9738
,,337.98535
,,338.00275
,,338.0128
,,338.023375
,,338.03445
,,338.049875
,,338.063125
,,338.074
,,338.087125
,,338.104125
,,338.1151
,,338.134625
,,338.1632
,,338.1768
,,338.269125
,,338.299025
,,338.311675
,,338.31815
,,338.324775
,,338.3315
,,338.344125
,,338.3556
,,338.3629
,,338.374425
,,338.384475
,,338.398625
,,338.4173
,,338.4334
,,338.451775
,,338.47185
,,338.48955
,,338.50225
,,338.518125
,,338.5283
,,338.553
,,338.571075
,,338.59615
,,338.619375
,,338.6379
,,338.6532
,,338.66225
,,338.668225
,,338.673
,,338.685125
,,338.694475
,,338.794675
,,338.861175
,,338.878575
,,338.88345
,,338.892075
,,338.9011
,,338.912
,,338.918175
,,338.93125
,,338.9363
,,338.942325
,,338.95535
,,338.9636
,,338.971
,,338.977275
,,338.989225
,,338.9974
,,339.002825
,,339.014425
,,339.0296
,,339.034575
,,339.04815
,,339.05975
,,339.081025
,,339.1069
,,339.120925
,,339.1366
,,339.143175
,,339.16265
,,339.181975
,,339.193525
,,339.206625
,,339.222325
,,339.249775
,,339.31805
,,339.3509
,,339.3648
,,339.373075
,,339.393125
,,339.4097
,,339.419275
,,339.42655
,,339.436
,,339.4432
,,339.457175
,,339.4674
,,339.4797
,,339.4911
,,339.504825
,,339.5171
,,339.535525
,,339.5561
,,339.562725
,,339.577975
,,339.589125
,,339.607175
,,339.63155
,,339.6469
,,339.66135
,,339.6832
,,339.728175
,,339.757975
,,339.779025
,,339.807375
,,339.8302
,,339.849575
,,339.8676
,,339.886025
,,339.9907
,,340.04235
,,340.101425
,,340.106275
,,340.1126
,,340.11855
,,340.125775
,,340.136375
,,340.15805
,,340.1665
,,340.21795
,,340.238125
,,340.2518
,,340.2601
,,340.272975
,,340.2913
,,340.316025
,,340.3559
,,340.38275
,,340.393925
,,340.40325
,,340.412725
,,340.418675
,,340.4286
,,340.442475
,,340.4521
,,340.460775
,,340.4847
,,340.49505
,,340.51465
,,340.531225
,,340.547025
,,340.55955
,,340.589825
,,340.65535
,,340.70125
,,340.7382
,,340.7544
,,340.7693
,,340.77685
,,340.796
,,340.811775
,,340.83775
,,340.861275
,,340.888
,,340.9088
,,340.9224
,,340.9449
,,340.9704
,,341.0056
,,341.037475
,,341.096875
,,341.1435
,,341.1713
,,341.18105
,,341.1959
,,341.203175
,,341.209025
,,341.220775
,,341.2279
,,341.239175
,,341.2572
,,341.2717
,,341.28035
,,341.2966
,,341.3049
,,341.3175
,,341.3328
,,341.3379
,,341.351925
,,341.5688
,,341.5766
,,341.589925
,,341.593525
,,341.5969
,,341.605525
,,341.609325
,,341.614225
,,341.628325
,,341.63725
,,341.647075
,,341.6562
,,341.6669
,,341.6837
,,341.697125
,,341.709625
,,341.718425
,,341.73155
,,341.7741
,,341.7846
,,341.80645
,,341.820425
,,341.835175
,,341.8486
,,341.869
,,341.88945
,,341.901525
,,341.92245
,,341.950375
,,341.977575
,,341.99615
,,342.013775
,,342.0275
,,342.0374
,,342.047475
,,342.05805
,,342.070475
,,342.078125
,,342.091325
,,342.10075
,,342.110925
,,342.118725
,,342.1313
,,342.147025
,,342.154225
,,342.16285
,,342.172475
,,342.1821
,,342.1915
,,342.2015
,,342.22675
,,342.243475
,,342.2652
,,342.380475
,,342.387075
,,342.39005
,,342.394575
,,342.421775
,,342.44035
,,342.4487
,,342.455825
,,342.4622
,,342.467525
,,342.4779
,,342.48385
,,342.50375
,,342.51045
,,342.5211
,,342.550275
,,342.5626
,,342.583725
,,342.599225
,,342.61585
,,342.6393
,,342.673325
,,342.724575
,,342.7858
,,342.796125
,,342.802
,,342.8118
,,342.823525
,,342.8327
,,342.84485
,,342.85305
,,342.864025
,,342.876025
,,342.8871
,,342.89745
,,342.90615
,,342.913175
,,342.9247
,,342.9427
,,342.95065
,,342.9621
,,342.97695
,,342.9885
,,343.00385
,,343.04055
,,343.063425
,,343.12465
,,343.149075
,,343.157375
,,343.1639
,,343.16925
,,343.17455
,,343.1827
,,343.1961
,,343.204575
,,343.2114
,,343.2176
,,343.224275
,,343.2312
,,343.24045
,,343.2466
,,343.2544
,,343.264025
,,343.271425
,,343.278925
,,343.30825
,,343.317275
,,343.3333
,,343.3443
,,343.3591
,,343.379825
,,343.41445
,,343.45665
,,343.50845
,,343.5224
,,343.529325
,,343.53275
,,343.542575
,,343.5478
,,343.55595
,,343.5626
,,343.569
,,343.575575
,,343.589725
,,343.60205
,,343.6141
,,343.624575
,,343.6328
,,343.661025
,,343.679475
,,343.706775
,,343.732225
,,343.77735
,,343.840025
,,343.852575
,,343.85865
,,343.866075
,,343.877025
,,343.8942
,,343.9125
,,343.92145
,,343.927025
,,343.934925
,,343.94075
,,343.947975
,,343.953275
,,343.9587
,,343.96495
,,343.9697
,,343.97735
,,343.98335
,,343.990425
,,344.0048
,,344.0188
,,344.0317
,,344.039675
,,344.0708
,,344.08995
,,344.143825
,,344.2145
,,344.28735
,,344.29225
,,344.302225
,,344.3075
,,344.323275
,,344.3364
,,344.34795
,,344.35875
,,344.373025
,,344.38155
,,344.3909
,,344.40555
,,344.417475
,,344.4303
,,344.43985
,,344.4513
,,344.459425
,,344.482475
,,344.5113
,,344.537075
,,344.6553
,,344.66515
,,344.670775
,,344.675625
,,344.687125
,,344.694475
,,344.70015
,,344.706
,,344.7101
,,344.717925
,,344.72275
,,344.72875
,,344.73465
,,344.7398
,,344.749425
,,344.757175
,,344.7665
,,344.77515
,,344.78395
,,344.789825
,,344.79925
,,344.806425
,,344.8251
,,344.836575
,,344.845975
,,344.854525
,,344.865375
,,344.892025
,,344.99805
,,345.062425
,,345.069775
,,345.081725
,,345.0952
,,345.105075
,,345.1117
,,345.119525
,,345.1254
,,345.135475
,,345.14955
,,345.17055
,,345.177375
,,345.189125
,,345.2028
,,345.35565
,,345.37345
,,345.3841
,,345.39875
,,345.40725
,,345.416175
,,345.428225
,,345.435575
,,345.4433
,,345.4507
,,345.46235
,,345.470825
,,345.479175
,,345.48555
,,345.49225
,,345.4982
,,345.508375
,,345.518025
,,345.531675
,,345.5541
,,345.568475
,,345.580575
,,345.619075
,,345.72105
,,345.751075
,,345.768925
,,345.775575
,,345.786375
,,345.79365
,,345.799075
,,345.80855
,,345.81445
,,345.82165
,,345.826975
,,345.834975
,,345.84145
,,345.851125
,,345.8624
,,345.87055
,,345.880625
,,345.8934
,,345.915625
,,345.9388
,,345.99905
,,346.076175
,,346.087625
,,346.0987
,,346.104875
,,346.110675
,,346.1181
,,346.125475
,,346.136125
,,346.143625
,,346.15825
,,346.166825
,,346.174525
,,346.1838
,,346.19655
,,346.20585
,,346.217225
,,346.228725
,,346.24955
,,346.272375
,,346.30605
,,346.444075
,,346.463075
,,346.476625
,,346.491125
,,346.511625
,,346.521875
,,346.5286
,,346.53365
,,346.540125
,,346.546525
,,346.5513
,,346.558
,,346.5657
,,346.5729
,,346.579875
,,346.590725
,,346.5967
,,346.6055
,,346.618775
,,346.6289
,,346.639675
,,346.649875
,,346.660025
,,346.66745
,,346.696725
,,346.709375
,,346.7326
,,346.748075
,,346.7764
,,346.81545
,,346.843725
,,346.87335
,,346.9226
,,346.9411
,,346.946975
,,346.9599
,,346.9771
,,346.98565
,,346.9966
,,347.009875
,,347.01905
,,347.0309
,,347.039625
,,347.046475
,,347.0555
,,347.06465
,,347.077325
,,347.08885
,,347.100925
,,347.12535
,,347.13615
,,347.152325
,,347.199325
,,347.244875
,,347.3084
,,347.32765
,,347.338125
,,347.35235
,,347.362125
,,347.366675
,,347.373275
,,347.38055
,,347.386275
,,347.3906
,,347.396725
,,347.4038
,,347.410225
,,347.424375
,,347.430225
,,347.435125
,,347.454575
,,347.461
,,347.466275
,,347.482075
,,347.49525
,,347.502075
,,347.53105
,,347.550575
,,347.59285
,,347.6587
,,347.68105
,,347.6881
,,347.705725
,,347.731575
,,347.740825
,,347.75005
,,347.76015
,,347.76875
,,347.775525
,,347.78195
,,347.78705
,,347.793375
,,347.7985
,,347.80285
,,347.807675
,,347.8144
,,347.826625
,,347.831575
,,347.8437
,,347.86795
,,347.88645
,,347.895575
,,347.907525
,,347.916525
,,347.925775
,,347.935725
,,347.95025
,,347.963275
,,347.9723
,,347.991625
,,348.0159
,,348.035275
,,348.051
,,348.059725
,,348.0675
,,348.08255
,,348.090225
,,348.1025
,,348.113025
,,348.120075
,,348.1271
,,348.134775
,,348.14205
,,348.14975
,,348.158975
,,348.174
,,348.182875
,,348.1954
,,348.2102
,,348.2181
,,348.2463
,,348.252925
,,348.2644
,,348.2729
,,348.28325
,,348.289925
,,348.30025
,,348.31245
,,348.32585
,,348.332075
,,348.34445
,,348.3541
,,348.36055
,,348.36625
,,348.3741
,,348.385875
,,348.3941
,,348.40085
,,348.410575
,,348.423875
,,348.43535
,,348.44225
,,348.455475
,,348.461875
,,348.4746
,,348.486125
,,348.49445
,,348.503575
,,348.511025
,,348.528
,,348.53915
,,348.5494
,,348.556975
,,348.565225
,,348.57415
,,348.5883
,,348.6002
,,348.607225
,,348.616375
,,348.6288
,,348.639625
,,348.6541
,,348.66165
,,348.6775
,,348.6861
,,348.6942
,,348.70395
,,348.715225
,,348.723575
,,348.734425
,,348.7415
,,348.7494
,,348.7585
,,348.76605
,,348.78055
,,348.7885
,,348.797175
,,348.811125
,,348.817125
,,348.84215
,,348.849775
,,348.85715
,,348.86605
,,348.872
,,348.880175
,,348.89595
,,348.90095
,,348.913
,,348.919925
,,348.9361
,,348.94385
,,348.9526
,,348.9607
,,348.96895
,,348.983425
,,348.99415
,,349.0014
,,349.00985
,,349.016675
,,349.0278
,,349.035775
,,349.04475
,,349.050875
,,349.058075
,,349.0704
,,349.0777
,,349.089225
,,349.096925
,,349.118975
,,349.13065
,,349.14435
,,349.1518
,,349.1612
,,349.1725
,,349.181375
,,349.192025
,,349.2019
,,349.2089
,,349.2259
,,349.236075
,,349.245725
,,349.259225
,,349.26415
,,349.276325
,,349.281925
,,349.290675
,,349.29745
,,349.308975
,,349.316625
,,349.324025
,,349.3376
,,349.344775
,,349.3551
,,349.362475
,,349.370275
,,349.385
,,349.39645
,,349.4098
,,349.419625
,,349.43095
,,349.453725
,,349.458675
,,349.486325
,,349.50745
,,349.5549
,,349.5659
,,349.58045
,,349.5866
,,349.59375
,,349.61225
,,349.639625
,,349.648525
,,349.6559
,,349.670975
,,349.67995
,,349.6907
,,349.73045
,,349.78345
,,349.80035
,,349.833075
,,349.8413
,,349.8472
,,349.85765
,,349.870975
,,349.88145
,,349.889475
,,349.8994
,,349.910675
,,349.92025
,,349.9524
,,349.9686
,,350.00365
,,350.013975
,,350.035375
,,350.0429
,,350.0513
,,350.059
,,350.06295
,,350.069325
,,350.075125
,,350.080925
,,350.135125
,,350.15625
,,350.1951
,,350.25965
,,350.266425
,,350.27095
,,350.2761
,,350.299175
,,350.303775
,,350.309575
,,350.31915
,,350.330475
,,350.3393
,,350.350025
,,350.358725
,,350.40035
,,350.42055
,,350.474425
,,350.48575
,,350.492275
,,350.5132
,,350.530475
,,350.5388
,,350.571025
,,350.579075
,,350.59355
,,350.60445
,,350.620875
,,350.632575
,,350.6425
,,350.65435
,,350.660025
,,350.676525
,,350.683
,,350.704725
,,350.7135
,,350.730075
,,350.747925
,,350.760875
,,350.769425
,,350.78465
,,350.796725
,,350.856125
,,350.91035
,,350.915725
,,350.92115
,,350.92595
,,350.929425
,,350.93295
,,350.9427
,,350.949375
,,350.95395
,,350.986525
,,351.00585
,,351.01415
,,351.025875
,,351.0355
,,351.050125
,,351.070175
,,351.08275
,,351.1345
,,351.1518
,,351.162975
,,351.17085
,,351.18225
,,351.1892
,,351.1989
,,351.2039
,,351.213075
,,351.249775
,,351.323125
,,351.344725
,,351.41205
,,351.429775
,,351.46345
,,351.497625
,,351.513475
,,351.523025
,,351.530625
,,351.5382
,,351.54675
,,351.551675
,,351.55575
,,351.57835
,,351.604575
,,351.623025
,,351.64165
,,351.762725
,,351.795725
,,351.8559
,,351.861425
,,351.868125
,,351.874525
,,351.879825
,,351.887975
,,351.892025
,,351.90175
,,351.9097
,,351.92655
,,352.075775
,,352.134325
,,352.140425
,,352.146225
,,352.151325
,,352.1563
,,352.16125
,,352.167475
,,352.173425
,,352.180325
,,352.185425
,,352.191125
,,352.198
,,352.347125
,,352.4167
,,352.425475
,,352.43115
,,352.434775
,,352.438325
,,352.44695
,,352.4522
,,352.456275
,,352.46185
,,352.46735
,,352.478025
,,352.485475
,,352.493425
,,352.5137
,,352.626875
,,352.676275
,,352.685675
,,352.690325
,,352.6968
,,352.703075
,,352.70605
,,352.712625
,,352.716125
,,352.721225
,,352.75905
,,352.76855
,,352.776875
,,352.787075
,,352.8181
,,352.892475
,,352.9393
,,352.947975
,,352.95245
,,352.957275
,,352.966075
,,352.974075
,,352.983175
,,352.990475
,,352.99715
,,353.0099
,,353.02225
,,353.030975
,,353.03715
,,353.04425
,,353.06455
,,353.084325
,,353.099325
,,353.14455
,,353.171125
,,353.189575
,,353.19965
,,353.208375
,,353.22475
,,353.25655
,,353.274375
,,353.37235
,,353.415225
,,353.448675
,,353.463975
,,353.475575
,,353.4853
,,353.493475
,,353.50765
,,353.517
,,353.524275
,,353.54055
,,353.552375
,,353.55805
,,353.56715
,,353.582325
,,353.59645
,,353.609925
,,353.642925
,,353.663475
,,353.71925
,,353.7332
,,353.749325
,,353.77545
,,353.788075
,,353.881575
,,353.930625
,,354.064625
,,354.0752
,,354.099525
,,354.109475
,,354.12035
,,354.134675
,,354.157
,,354.17285
,,354.186225
,,354.19455
,,354.20815
,,354.230825
,,354.275625
,,354.31305
,,354.353125
,,354.383075
,,354.397325
,,354.4249
,,354.444575
,,354.45865
,,354.468825
,,354.486675
,,354.52055
,,354.560325
,,354.57165
,,354.6016
,,354.61695
,,354.63245
,,354.638475
,,354.647075
,,354.654175
,,354.65975
,,354.6642
,,354.67225
,,354.676725
,,354.704
,,354.71565
,,354.7318
,,354.754525
,,354.769225
,,354.794525
,,354.816275
,,354.82825
,,354.8482
,,354.868875
,,354.938825
,,354.97935
,,355.0504
,,355.07595
,,355.092225
,,355.0972
,,355.1034
,,355.11395
,,355.121875
,,355.129725
,,355.137975
,,355.153325
,,355.161275
,,355.181475
,,355.236225
,,355.2801
,,355.354575
,,355.410875
,,355.4263
,,355.452025
,,355.4665
,,355.50875
,,355.518175
,,355.524975
,,355.5326
,,355.54305
,,355.54735
,,355.561175
,,355.572925
,,355.588725
,,355.61105
,,355.6431
,,355.676
,,355.6866
,,355.7429
,,355.782875
,,355.817125
,,355.846
,,355.85445
,,355.860225
,,355.86825
,,355.8727
,,355.880125
,,355.887225
,,355.8938
,,355.900875
,,355.90525
,,355.915575
,,355.923575
,,355.9399
,,355.960475
,,355.968875
,,355.984
,,355.992325
,,356.008075
,,356.02685
,,356.0488
,,356.067425
,,356.09445
,,356.111975
,,356.13875
,,356.165875
,,356.19645
,,356.2089
,,356.23475
,,356.2492
,,356.261275
,,356.275375
,,356.290375
,,356.305975
,,356.35275
,,356.3721
,,356.38725
,,356.40145
,,356.417025
,,356.441975
,,356.451875
,,356.467875
,,356.479125
,,356.492475
,,356.5261
,,356.555125
,,356.591675
,,356.61825
,,356.64535
,,356.669675
,,356.68795
,,356.705025
,,356.725075
,,356.7387
,,356.763575
,,356.7799
,,356.794775
,,356.81245
,,356.844475
,,356.855675
,,356.8691
,,356.910425
,,356.936075
,,356.95385
,,356.96335
,,356.971925
,,356.980125
,,356.9899
,,357.0041
,,357.029425
,,357.0444
,,357.068725
,,357.0857
,,357.1047
,,357.133125
,,357.169725
,,357.225075
,,357.283525
,,357.3587
,,357.364325
,,357.3729
,,357.379625
,,357.3892
,,357.39495
,,357.410025
,,357.4198
,,357.428725
,,357.4451
,,357.504975
,,357.528525
,,357.55145
,,357.574275
,,357.58875
,,357.674825
,,357.712125
,,357.804075
,,357.810625
,,357.838325
,,357.847275
,,357.8555
,,357.860525
,,357.864
,,357.87185
,,357.877825
,,357.884825
,,357.89055
,,357.896675
,,357.9053
,,357.9202
,,357.9324
,,357.947225
,,357.9543
,,357.970675
,,357.98935
,,358.012075
,,358.0241
,,358.0333
,,358.0455
,,358.058225
,,358.0681
,,358.079425
,,358.098525
,,358.11585
,,358.127575
,,358.138375
,,358.148675
,,358.157125
,,358.168925
,,358.18365
,,358.22565
,,358.296925
,,358.3886
,,358.40215
,,358.40785
,,358.415275
,,358.42235
,,358.429175
,,358.43495
,,358.4425
,,358.4606
,,358.47685
,,358.487375
,,358.502
,,358.5478
,,358.612425
,,358.7025
,,358.7235
,,358.739925
,,358.7495
,,358.7624
,,358.779925
,,358.815625
,,358.858175
,,358.877675
,,358.9042
,,358.928
,,358.938775
,,358.958075
,,358.965925
,,358.97505
,,358.9847
,,358.999475
,,359.017825
,,359.02615
,,359.0499
,,359.075775
,,359.090625
,,359.1134
,,359.13565
,,359.1615
,,359.207025
,,359.224525
,,359.2451
,,359.258125
,,359.2798
,,359.34325
,,359.36405
,,359.400825
,,359.424525
,,359.440625
,,359.45125
,,359.46085
,,359.47775
,,359.4943
,,359.505725
,,359.51935
,,359.55365
,,359.5812
,,359.590275
,,359.608575
,,359.639125
,,359.6676
,,359.68575
,,359.715275
,,359.7343
,,359.7748
,,359.827075
,,359.869975
,,359.87735
,,359.882475
,,359.8899
,,359.89395
,,359.90345
,,359.909975
,,359.91985
,,359.927175
,,359.93255
,,359.93915
,,359.947425
,,359.95945
,,359.9762
,,359.98445
,,360.009275
,,360.0565
,,360.10855
,,360.202525
,,360.214025
,,360.22105
,,360.226275
,,360.23515
,,360.36675
,,360.3743
,,360.38005
,,360.38815
,,360.399
,,360.41335
,,360.438775
,,360.45115
,,360.45865
,,360.466175
,,360.475325
,,360.492875
,,360.50485
,,360.633625
,,360.676225
,,360.690675
,,360.702825
