SPK_SPKC01a,SPK_SPKC04a,SPK_SPKC09a,SPK_SPKC12b,SPK_SPKC13c,SPK_SPKC14a,SPK_SPKC16a
143.636525,223.807325,64.706075,83.35505,58.57005,16.0405,13.917975
144.11955,223.81615,64.729625,83.798825,58.603275,16.061725,13.9363
144.248075,223.86075,64.748525,83.8277,58.646025,16.076225,13.9491
144.299225,223.880225,64.763775,83.869275,58.6567,16.137,13.970925
144.518275,223.89525,64.786075,83.9303,58.680725,16.139975,13.981575
144.541175,223.898275,64.82615,84.194025,58.704525,16.1774,14.000075
144.548125,223.94545,64.884775,84.21455,58.86045,16.204975,14.02275
145.147725,223.951875,64.9082,84.37955,58.8825,16.235775,14.1263
145.228575,223.955025,64.945975,84.4414,58.916875,16.24435,14.13325
147.1505,224.332025,64.980025,84.482,58.92415,16.26445,14.1611
147.175225,224.3697,65.0443,84.745725,58.948,16.28215,14.243825
147.64085,224.690425,65.065525,84.76445,58.9838,16.290275,14.4221
147.645625,224.69755,65.189675,85.20925,58.999725,16.292925,14.4834
148.153475,224.710725,65.203925,85.24215,59.08615,16.31085,14.5089
148.156125,225.191675,65.218,85.709725,59.303625,16.326725,14.534575
149.235925,225.8622,65.253725,85.76975,59.32905,16.334,14.55965
150.794925,225.91515,65.302325,86.128025,59.349275,16.3484,14.610825
154.5675,226.06375,65.3164,86.1567,59.401875,16.353875,14.639775
154.5794,226.31485,65.3828,86.17485,59.491725,16.417525,14.64495
154.6498,226.319575,65.412825,86.208575,59.54715,16.44245,14.66055
155.057875,227.9067,65.511825,86.55475,59.590175,16.4521,14.711775
155.907,228.959025,65.5385,86.593925,59.8089,16.4721,14.749225
159.601425,229.1341,65.552675,86.6079,60.002825,16.490075,14.7704
159.980875,229.185275,65.603125,86.619825,60.26205,16.5144,14.80445
160.009775,230.857725,65.653925,86.62975,60.43405,16.519875,14.812175
162.203725,231.62315,65.7047,86.735175,60.5403,16.59455,14.818675
163.527625,232.133175,65.746675,86.9903,60.7733,16.602,14.825
164.133075,232.555825,65.773575,87.007525,60.7828,16.637775,14.852325
164.1624,232.57995,65.77705,87.043725,60.905925,16.659875,14.86305
164.175025,233.0132,65.79375,87.094275,60.97035,16.6668,14.873425
164.297125,233.140025,65.8172,87.487975,61.234375,16.694625,14.889175
165.635975,233.18195,65.86725,87.563775,61.283725,16.7176,14.97625
166.248525,233.284,65.97855,87.949925,61.3218,16.72925,14.997575
166.262125,233.656175,65.99065,87.989025,61.369275,16.741725,15.008375
167.17575,234.396,66.022275,88.002475,61.400525,16.768275,15.032325
168.648875,234.412325,66.112025,88.03055,61.4555,16.783825,15.06575
168.752925,234.857125,66.277575,88.054375,61.50185,16.805625,15.099625
169.078975,236.1269,66.29255,88.0806,61.529525,16.807525,15.1258
170.157625,238.1152,66.315475,88.097025,61.581925,16.845125,15.1785
170.207175,238.149375,66.341925,88.35935,61.626225,16.91755,15.206475
170.2224,238.585775,66.37335,88.390825,61.64315,16.971925,15.22295
170.45635,238.721725,66.407675,88.405075,61.8698,17.03855,15.245625
173.3084,238.973325,66.582775,88.426125,61.9141,17.07525,15.265425
173.88575,241.370575,66.595775,88.4401,62.115025,17.10395,15.2885
175.434375,241.869825,66.621125,88.461875,62.323075,17.11605,15.3106
176.883825,241.924525,66.6543,88.473725,62.3528,17.144125,15.32255
178.525075,242.4408,66.7069,88.4789,62.66325,17.1624,15.3444
179.01765,242.4645,66.727525,88.495675,62.696975,17.1791,15.355
179.06995,242.8571,66.754425,88.50675,62.761175,17.196925,15.374325
179.116525,243.6956,66.775425,88.6512,62.7921,17.2074,15.3897
179.5074,245.582225,66.813675,88.67,62.82005,17.2135,15.415075
180.7986,245.9273,66.847,88.676275,62.83975,17.2709,15.4437
180.8133,246.452475,66.9072,88.69465,63.028975,17.3163,15.460875
181.38455,247.47095,67.11875,88.716775,63.06275,17.33635,15.51715
182.611325,248.97895,67.145175,88.737275,63.07795,17.3501,15.54935
184.02005,249.866025,67.154975,88.781,63.130175,17.386525,15.564275
185.85775,249.878775,67.182175,88.782275,63.1828,17.4151,15.59475
187.047275,250.307275,67.209875,88.9017,63.43505,17.43605,15.610225
187.76365,251.870025,67.246275,88.920325,63.462375,17.452275,15.620775
188.233275,251.880825,67.297025,88.9307,63.502275,17.476925,15.635
188.79615,251.896875,67.36685,88.97755,63.549925,17.503025,15.637875
189.424075,251.958825,67.401475,88.9979,63.832025,17.52885,15.64065
189.5007,252.253125,67.43105,89.018725,63.858325,17.5466,15.678275
189.659425,252.306675,67.4557,89.0318,63.900875,17.565025,15.72545
190.60405,252.312175,67.4843,89.058425,64.102575,17.589375,15.827025
191.67425,252.63405,67.509675,89.070025,64.292575,17.628825,15.899775
191.73755,252.6672,67.537075,89.087925,64.3564,17.6589,15.915625
191.77395,252.868725,67.5532,89.1125,64.382925,17.691525,15.92435
192.3242,253.032325,67.60115,89.1279,64.395425,17.72005,15.942725
192.35915,253.580825,67.63545,89.168775,64.416225,17.73555,15.96685
193.68655,253.5987,67.65855,89.19705,64.4344,17.8013,16.001925
194.4162,254.00065,67.6846,89.21205,64.469525,17.842625,16.030025
194.438275,254.0804,67.71355,89.2406,64.555675,17.8488,16.062575
194.44765,254.12095,67.88065,89.40765,64.591975,17.88565,16.107975
195.07945,254.1272,67.898425,89.443075,64.607375,17.90375,16.144
196.41985,254.724275,67.91395,89.46745,64.621875,17.925775,16.283125
196.969525,255.040525,67.9359,89.541675,64.6511,17.948925,16.32065
198.17465,255.1742,67.95885,89.56385,64.678575,17.972525,16.339875
199.46765,256.4283,67.975725,89.586475,64.693125,18.028925,16.379975
200.76365,256.47215,68.035125,89.753725,64.703025,18.035275,16.3909
201.614625,257.064125,68.063375,89.851,64.7173,18.052675,16.42175
202.585025,258.00865,68.098825,89.937275,64.734825,18.05885,16.465925
202.9536,258.358725,68.31215,90.013075,64.7544,18.08895,16.4983
204.352275,259.083975,68.3325,90.427075,64.769925,18.110175,16.521725
205.0472,259.678,68.35525,90.4697,64.78105,18.18845,16.54955
207.68775,260.2049,68.388175,90.4995,64.82405,18.193925,16.585325
208.84195,260.8654,68.41655,90.743325,64.88205,18.209425,16.625525
212.497575,261.0727,68.4779,90.827225,64.929875,18.23105,16.65225
213.66105,261.1608,68.510625,90.8819,64.96105,18.23865,16.697275
214.733175,261.861825,68.5507,90.906725,64.99025,18.260025,16.725725
215.450775,264.273275,68.58705,90.951525,65.0375,18.3341,16.744925
215.824625,264.734125,68.799575,90.959425,65.11135,18.62315,16.7558
217.267,264.81185,68.8147,91.015025,65.209725,18.6387,16.766825
219.652425,264.8166,68.825275,91.628075,65.219475,18.6892,16.81015
219.965625,265.159775,68.8381,91.657275,65.293,18.718525,17.081975
220.0376,265.26555,68.8455,91.699475,65.33415,18.73605,17.147025
220.2014,265.29545,68.919025,91.7429,65.365925,18.74555,17.183625
221.685075,266.38105,68.944325,91.770925,65.51725,18.75765,17.2325
222.784825,266.409375,68.978275,91.783475,65.542925,18.864125,17.268
223.44965,267.412225,69.00845,91.8481,65.5633,18.9666,17.355875
223.6046,269.743575,69.04215,92.158175,65.603325,18.987925,17.451375
223.821325,269.7541,69.074375,92.28265,65.613625,19.064175,17.498925
224.8006,270.82285,69.30595,92.29865,65.651025,19.079,17.545025
225.035875,271.52205,69.320925,92.32295,65.729675,19.1135,17.581975
227.057225,272.20255,69.3383,92.6791,65.79345,19.1338,17.6493
227.640625,272.512125,69.373925,92.716325,65.98335,19.144975,17.697575
227.643125,272.730625,69.41465,92.9488,66.007675,19.1476,17.7077
229.36595,272.991875,69.4505,93.14895,66.278875,19.1533,17.737325
229.679725,273.351325,69.476775,93.185075,66.2874,19.226075,17.747925
232.8303,273.41455,69.5265,93.64785,66.2906,19.23585,17.78995
233.9667,273.4767,69.5978,93.667775,66.32025,19.2461,17.81475
234.195075,274.39605,69.813275,93.701075,66.35255,19.25915,17.914325
236.11855,274.43555,69.824925,93.75705,66.3895,19.274475,18.063875
236.749325,274.530625,69.858425,93.7942,66.5925,19.32185,18.0863
238.2592,274.64215,69.9016,94.1549,66.630875,19.34715,18.096825
238.352375,274.649175,69.98125,94.712,66.64415,19.355975,18.14145
241.988175,275.0663,70.033625,94.741975,66.67645,19.415975,18.149425
243.1718,275.1621,70.092475,94.769,66.69625,19.45325,18.179625
243.34735,275.492175,70.204325,95.000275,66.736025,19.466125,18.215675
244.022675,275.5801,70.253325,95.454,66.7614,19.58845,18.238025
244.98605,275.631075,70.30185,96.0715,66.773925,19.6003,18.242175
246.560575,276.6936,70.34495,96.32905,66.8097,19.6175,18.2933
248.55915,276.8476,70.366475,96.34825,66.825875,19.63425,18.31745
248.57925,277.21625,70.410025,97.219675,66.879525,19.63875,18.34885
249.666825,277.226575,70.42225,97.244775,66.94795,19.662525,18.5997
250.648925,277.2382,70.448675,97.2666,67.098325,19.69955,18.610525
250.813,277.47175,70.4669,97.296775,67.123125,19.727575,18.650275
251.16335,277.583875,70.4911,97.327475,67.14215,19.767475,18.670075
252.345375,278.159125,70.5049,97.704075,67.1658,19.770275,18.703875
252.77585,278.180825,70.515975,97.7252,67.186975,19.873675,18.75045
254.01845,278.292425,70.5642,97.762075,67.202475,19.9147,18.785625
254.04605,278.369225,70.620925,97.77535,67.22545,19.949275,18.80105
254.4019,278.374575,70.782075,98.1523,67.2667,20.0721,18.84235
255.4329,278.378525,70.9166,98.181975,67.3071,20.0753,18.85355
256.425525,278.395775,71.669025,98.20775,67.3309,20.1292,18.9094
256.625425,278.583025,73.16485,98.2153,67.375475,20.136425,18.94045
256.7071,279.104425,74.786825,98.235425,67.405825,20.153575,18.99145
258.421725,279.128,74.90405,98.2693,67.4251,20.191375,19.043375
258.582125,281.2998,74.945,98.291475,67.459175,20.203475,19.088725
264.164725,281.877075,74.9627,98.32425,67.48755,20.21115,19.16335
264.59335,282.2703,74.98255,98.357675,67.500675,20.234225,19.17875
265.242275,282.544875,75.02185,98.5762,67.520375,20.2581,19.1938
265.89185,282.687675,75.0625,98.579875,67.538675,20.273275,19.208075
267.329525,282.70155,75.071875,98.6124,67.57545,20.30395,19.228825
267.360275,283.3284,75.08485,98.623075,67.621175,20.343225,19.262425
267.447375,283.4145,75.1587,98.6309,67.644075,20.35595,19.279275
274.21445,283.49655,75.21515,98.64,67.670725,20.388775,19.293075
275.0443,283.922825,75.2429,98.6475,67.692,20.398175,19.333225
277.80355,284.0165,75.271675,98.65645,67.708925,20.448675,19.36035
277.8261,284.426975,75.2868,98.65895,67.908275,20.451075,19.402175
279.713075,284.453125,75.32455,98.674325,67.9243,20.597925,19.4109
280.79635,284.758675,75.32825,98.69155,67.93575,20.6389,19.643275
281.602325,284.800125,75.3663,98.6994,67.951925,20.651875,19.6674
283.343375,285.3031,75.399275,98.70835,68.012625,20.667175,19.70645
283.833225,285.558675,75.430925,98.7111,68.0539,20.6783,19.7418
285.3731,286.465275,75.463975,98.73455,68.0953,20.6808,19.790275
287.449775,286.542875,75.495275,98.747175,68.317275,20.706175,19.8407
292.099175,286.900825,75.545825,98.762475,68.36785,20.735625,19.9412
292.7103,286.9377,75.5731,98.789125,68.382125,20.744225,20.151075
295.9586,286.969225,75.61785,98.79705,68.4179,20.760175,20.17475
296.134825,286.976625,75.6834,99.08805,68.430175,20.77615,20.187625
296.19505,287.005975,75.749025,99.106775,68.48235,20.779575,20.2279
297.2014,287.014575,75.798775,99.1457,68.532475,20.783825,20.25015
299.0053,287.4678,75.8061,99.17875,68.579075,20.826025,20.281075
299.80415,287.486925,75.81305,99.196975,68.609425,20.858175,20.291025
301.923275,287.4986,75.879925,99.262225,68.802975,20.9567,20.30795
302.10095,288.951475,75.976675,99.2901,68.8123,20.9672,20.3369
302.1616,289.411475,76.0246,99.301725,68.8196,20.989325,20.3665
302.65385,289.68725,76.058925,99.35165,68.827725,21.00715,20.38095
302.6577,291.87185,76.079125,99.548725,68.847675,21.04055,20.7407
302.8392,292.172725,76.12235,99.55835,68.861375,21.052625,20.753825
302.912675,294.112775,76.148425,99.59215,68.910525,21.1046,20.765475
303.265625,294.583375,76.2302,99.6089,68.935225,21.133025,20.7852
305.009325,294.599225,76.5198,99.647625,68.955275,21.2459,20.8108
309.6431,294.611875,76.542,99.65935,68.969075,21.281175,20.8652
311.682375,294.96535,77.1077,99.671125,69.0027,21.303125,20.8815
312.33165,295.9497,77.141375,99.693525,69.022775,21.307075,20.951675
313.5703,296.138925,77.179875,99.722475,69.0399,21.336,20.978925
314.04485,296.1566,77.242275,99.7414,69.08525,21.383,21.0006
314.4454,296.806475,77.254675,99.75895,69.2939,21.39705,21.093325
315.986825,296.8248,77.270625,99.783825,69.302425,21.406975,21.138675
316.072975,297.305925,77.60025,100.074325,69.306875,21.44305,21.1601
317.1792,297.314525,77.712375,100.09295,69.324725,21.547375,21.2367
318.35335,297.895925,77.868975,100.1032,69.35965,21.588175,21.258325
319.40995,298.105125,78.166175,100.117525,69.408675,21.59875,21.26795
320.843175,298.720575,78.305225,100.133225,69.444875,21.6018,21.295875
321.66945,299.038175,78.403725,100.145225,69.47495,21.67435,21.32365
323.065675,299.061625,78.45495,100.17385,69.4969,21.719125,21.33895
323.111225,299.512125,78.4689,100.189025,69.524625,21.735475,21.35085
326.34845,299.51705,78.4934,100.2109,69.59535,21.79765,21.381775
326.631125,299.5202,78.51535,100.2243,69.93675,21.81845,21.4241
328.6419,299.5563,78.542575,100.501975,69.995325,21.84085,21.596575
329.256075,299.745175,78.571025,100.533675,70.025225,21.863925,21.657425
331.23895,299.819525,78.595125,100.554725,70.05875,21.89265,21.6776
333.485775,299.8299,78.634425,100.574675,70.101675,21.978025,21.697225
334.896625,299.835775,78.670225,100.584425,70.20525,22.039,21.74355
338.422775,301.179425,78.72295,100.59525,70.28775,22.058075,21.808775
339.72125,301.817025,78.75595,100.5992,70.317375,22.0894,21.8453
341.2918,303.199575,78.792,100.634025,70.333625,22.10025,21.8947
341.362175,303.202975,78.880825,100.67545,70.383475,22.1358,21.954775
344.0089,303.629725,78.928375,100.837525,70.39835,22.1495,22.008175
344.283275,303.647075,78.9768,100.860025,70.41485,22.178775,22.041125
348.022975,304.00855,79.008425,100.887975,70.426675,22.207925,22.05515
350.345525,304.022375,79.103425,100.910275,70.4634,22.231875,22.06615
362.175,304.1031,79.17785,100.9338,70.485025,22.261425,22.07755
364.15505,304.210725,79.219825,100.97065,70.506125,22.300675,22.0907
365.296225,304.241625,79.643275,101.051675,70.51125,22.314975,22.14795
366.261075,304.257475,80.61315,101.065025,70.52115,22.337175,22.265325
366.942225,304.278375,80.947575,101.090175,70.546375,22.37975,22.31715
367.23935,304.571525,81.021775,101.104325,70.5931,22.409675,22.436925
370.12025,305.102425,81.038375,101.124375,70.6127,22.4183,22.467
370.29345,306.080125,81.182125,101.151525,70.6255,22.4382,22.47775
370.657825,306.120875,81.32665,101.1691,70.6507,22.506175,22.513575
370.77985,306.14225,81.376725,101.191175,70.78225,22.517975,22.547225
372.46805,306.1586,81.478725,101.231225,70.8064,22.53715,22.579775
376.5022,306.951775,81.5221,101.265825,70.908525,22.5702,22.615075
376.52575,307.465275,81.629225,101.38895,71.094725,22.597275,22.640975
376.595375,307.566425,81.779775,101.703025,71.13445,22.642675,22.681225
376.65565,309.007725,81.79205,101.723625,71.6676,22.654975,22.725275
377.555075,309.2507,81.808725,101.72865,71.952375,22.663675,22.75875
382.2649,309.277225,81.8386,101.753225,72.273725,22.676475,22.768325
384.17475,309.490775,82.25925,101.78045,72.369825,22.716,22.787575
386.134225,310.093325,82.6423,101.82615,72.698275,22.74115,22.8157
390.03185,310.10415,83.355225,101.97675,73.1617,22.747075,22.840675
391.2502,310.1788,83.610275,102.008225,73.292775,22.75705,22.8599
394.561,310.913675,83.794625,102.557725,74.085375,22.801275,22.882875
396.77255,311.53455,83.871375,102.81355,74.353025,22.832125,22.90805
396.7872,311.775825,83.8934,103.055075,74.762875,22.892225,22.9545
398.250275,313.564075,84.1846,103.1104,74.9253,22.938,22.978175
399.706975,314.08385,84.307275,103.130275,75.056125,22.995425,23.0399
399.71175,314.3309,85.1872,103.1956,75.10785,23.051575,23.067
399.936725,316.1144,85.704775,103.706475,75.1497,23.0783,23.1025
400.353125,316.371,85.76035,103.749525,75.19595,23.117775,23.122925
402.137575,316.85055,86.2125,103.802625,75.273775,23.1299,23.133925
402.54755,317.092725,86.568875,103.85375,75.328425,23.15645,23.190275
404.3706,317.13575,87.94065,104.067425,75.394725,23.179775,23.239375
404.63185,317.283425,88.550775,104.1061,75.4715,23.19795,23.2476
409.7967,318.399325,88.66695,104.12745,75.53895,23.215475,23.289275
414.67405,318.59855,88.70945,104.173075,75.618125,23.2547,23.33075
,319.14675,88.717675,104.188625,75.669475,23.269725,23.35335
,319.186625,88.752625,104.272325,75.67575,23.293725,23.398125
,319.263075,88.78705,104.354925,75.751225,23.3173,23.4518
,319.357,88.943625,104.719175,75.79865,23.418225,23.46985
,319.6896,88.9736,104.747625,75.8017,23.422375,23.47995
,319.696825,89.006,104.80385,75.810675,23.5293,23.498275
,319.719075,89.082825,104.836025,75.818925,23.5907,23.50845
,320.169075,89.1666,105.111975,76.0497,23.6022,23.520375
,320.198375,89.2108,105.120425,76.074525,23.637925,23.542
,320.269775,89.233325,105.131125,76.089675,23.6597,23.628
,320.4723,89.26615,105.1647,76.13325,23.710825,23.683375
,322.36165,89.277125,105.17485,76.387475,23.760375,23.73185
,324.50015,89.292175,105.2002,76.563725,23.784275,23.787275
,324.76415,89.3621,105.22165,76.592875,23.8162,23.803475
,324.770025,89.36955,105.239825,76.8006,23.91495,23.904125
,324.886375,89.39535,105.254425,76.997525,23.9391,23.928625
,324.912575,89.455925,105.2625,77.088625,23.978,24.0257
,325.12,89.47185,105.27365,77.128225,24.0106,24.043725
,325.370775,89.50485,105.28015,77.177975,24.04515,24.0639
,325.459675,89.544575,105.289675,77.253375,24.06535,24.090425
,325.6232,89.60715,105.3032,77.384325,24.0826,24.125075
,325.7596,89.658175,105.3126,77.5806,24.106,24.163675
,326.44505,89.7144,105.324225,77.6514,24.1149,24.39995
,326.688625,89.7283,105.331425,77.6898,24.305725,24.456975
,326.9649,89.74405,105.341875,77.74005,24.371025,24.5056
,327.199925,89.753475,105.3597,77.754825,24.48295,24.551975
,328.1802,89.773975,105.385225,77.887,24.4875,24.569575
,328.2221,90.02005,105.4086,78.14425,24.52405,24.6023
,329.244475,90.045075,105.4422,78.2194,24.530025,24.8071
,330.1382,90.05905,105.4548,78.2487,24.554275,24.8912
,330.601325,90.12105,105.496225,78.472525,24.56335,24.9348
,330.96175,90.212975,105.566675,78.4823,24.567775,24.956625
,330.96955,90.316275,105.594975,78.544075,24.64075,25.001325
,331.0552,90.459425,105.612025,78.664775,24.809125,25.046275
,331.0663,90.53215,105.64075,78.760325,24.820825,25.1287
,331.99965,90.738525,105.662675,78.78985,24.83475,25.3696
,332.3341,90.845725,105.706525,78.80545,24.889075,25.3822
,332.7974,90.882375,105.721875,78.879625,24.9444,25.423425
,332.8061,90.94215,105.737975,78.98685,24.95525,25.473275
,333.4945,90.9568,105.824475,79.04405,24.97765,25.48705
,333.520475,91.070775,106.056525,79.080375,25.012175,25.5112
,333.69925,91.10915,106.094925,79.14145,25.0843,25.53885
,333.891825,91.1321,106.11525,79.369,25.181475,25.551675
,333.9212,91.170175,106.129225,79.679325,25.40905,25.558075
,333.9373,91.181675,106.14355,79.93665,25.44155,25.5903
,334.194625,91.2031,106.1482,80.52475,25.492375,25.601875
,334.334225,91.214575,106.153275,80.595625,25.504625,26.02625
,334.8437,91.221925,106.18995,80.93415,25.52475,26.068525
,335.816175,91.258225,106.48185,80.944375,25.537775,26.08975
,336.11565,91.3047,106.518575,81.14535,25.55755,26.22435
,336.2154,91.3427,106.540475,81.326125,25.6613,26.506125
,336.229575,91.495725,106.56335,81.35895,25.671975,26.553225
,336.5026,91.54095,106.581975,81.46095,25.68625,26.595375
,336.907275,91.637025,106.688425,81.506975,25.9834,26.619125
,337.2644,91.654325,106.7164,81.7498,25.98555,26.6479
,338.20705,91.685225,106.86415,81.822575,26.03905,26.6936
,338.215025,91.70335,106.8878,81.867975,26.054675,26.870325
,338.22645,91.716575,106.919825,81.946125,26.0665,27.079275
,338.23395,91.754775,106.940225,82.256575,26.087925,27.104925
