SPK_SPKC02a,SPK_SPKC03a,SPK_SPKC03b,SPK_SPKC11a
40.3672,23.0716,62.783675,84.602575
40.40985,23.144175,62.91655,84.63275
40.4535,23.188225,62.962875,84.842875
40.488725,23.222225,63.0115,84.925675
40.5202,23.235925,63.08635,84.993725
40.55085,23.278175,63.15385,85.242375
40.59395,23.294425,63.1953,85.3501
40.629825,23.308275,63.2204,85.430375
40.674775,23.3249,63.477275,85.548275
40.764375,23.340225,63.508475,85.6779
40.87,23.353275,63.691775,85.72805
40.90045,23.414175,63.727,85.7821
40.931075,23.425675,63.78825,85.942375
40.96205,23.503425,63.84865,86.039425
40.9885,23.632975,63.922425,86.05195
41.033,23.646525,63.938175,86.068325
41.086025,23.660675,63.9957,86.2302
41.1712,23.703875,64.132475,86.283525
41.263475,23.71445,64.230775,86.3175
41.363875,23.7229,64.239075,86.397675
41.391725,23.73135,64.31355,86.413175
41.422075,23.740325,64.3639,86.527225
41.500625,23.75925,64.408475,87.028675
41.5879,23.784625,64.5506,87.39465
41.62405,23.807125,64.572975,87.559025
41.916875,23.817875,64.679775,87.7129
41.943075,23.86955,64.6995,87.784925
42.02375,23.9274,64.712025,87.8067
42.171275,24.02285,64.88325,87.813925
42.264475,24.053525,64.896325,87.92535
42.2812,24.07395,64.954075,87.961575
42.304625,24.091425,64.987225,88.069
42.340875,24.103325,65.12015,88.317475
42.399275,24.138675,65.352775,88.48605
42.47885,24.150325,65.406475,88.7872
42.556,24.164175,65.44145,88.900575
42.60975,24.192025,65.476175,89.05005
42.6414,24.203325,65.535725,89.2265
42.6692,24.221675,65.605425,89.246675
42.709175,24.263775,65.6841,89.488275
42.755825,24.2939,65.7164,89.58605
42.8006,24.328525,65.76695,89.741
42.8441,24.3944,65.813675,90.213925
42.903175,24.40835,65.843075,90.252125
42.9549,24.43205,65.891025,90.477975
42.990925,24.45945,65.93895,90.598225
43.0485,24.475125,66.036325,90.627225
43.085075,24.4908,66.0556,90.659325
43.12295,24.509475,66.068425,90.716275
43.180525,24.5939,66.1594,90.995775
43.212125,24.6144,66.2887,91.028875
43.312225,24.630275,66.446825,91.19465
43.415025,24.644225,66.55325,91.2324
43.4445,24.65765,66.575375,91.37485
43.46615,24.7878,66.689725,91.662425
43.50695,24.8177,66.75695,91.69825
43.54345,24.961375,66.849425,91.762325
43.5886,25.0439,66.894425,91.8881
43.620575,25.057675,66.906875,91.9667
43.65745,25.10395,67.08325,91.98325
43.67915,25.1933,67.266575,92.1513
43.729825,25.20855,67.347125,92.215775
43.749375,25.2223,67.5027,92.430025
43.7767,25.270575,67.594475,92.593175
43.80405,25.2858,67.6288,92.85675
43.84155,25.3136,67.707225,93.157925
43.8886,25.3723,67.8903,93.24885
43.921825,25.3854,68.05415,93.3301
43.9571,25.4006,68.068175,93.36915
44.00855,25.412275,68.105325,93.449075
44.044125,25.437725,68.172375,94.10075
44.08875,25.447675,68.372625,94.259725
44.121275,25.534775,68.4904,94.4021
44.16925,25.546925,68.544725,94.6452
44.227225,25.616125,68.570325,94.89415
44.286825,25.625625,68.62755,94.9521
44.331875,25.642375,68.6839,94.992375
44.38945,25.65755,68.700475,95.002375
44.42035,25.69005,68.7182,95.138175
44.47235,25.719275,68.904825,95.197175
44.536975,25.730425,68.92435,95.2371
44.59105,25.746675,69.037025,95.36815
44.6447,25.777525,69.08095,95.467975
44.70915,25.79735,69.18655,95.774525
44.740875,25.80655,69.202425,95.82815
44.78345,25.848875,69.233575,95.90935
44.837525,25.90665,69.249525,95.994925
44.87355,25.986375,69.27425,96.039425
44.9486,25.999375,69.28615,96.16225
44.974725,26.05005,69.2977,96.484775
45.01215,26.080075,69.33795,96.554875
45.0433,26.09395,69.3753,96.9543
45.1,26.11055,69.40275,96.985725
45.1875,26.149925,69.451125,97.0001
45.3426,26.183025,69.48435,97.058475
45.375475,26.19515,69.50585,97.114175
45.41395,26.2566,69.60815,97.151975
45.448425,26.346725,69.930225,97.168025
45.491,26.3862,70.010325,97.4583
45.517925,26.424475,70.043875,97.477825
45.554425,26.445425,70.05475,97.5253
45.59695,26.4761,70.425075,97.57385
45.622425,26.48645,70.636575,97.752925
45.683025,26.5091,70.708275,97.788975
45.7118,26.555175,70.7381,98.149425
45.750725,26.6195,70.96845,98.155575
45.806725,26.638025,71.010275,98.223925
45.843675,26.645975,71.133825,98.419925
45.868725,26.674375,71.1467,98.439425
45.897975,26.732625,71.1798,98.5126
45.938175,26.796225,71.424825,98.573625
45.995675,26.81975,71.50635,98.65065
46.0315,26.83205,71.5166,98.70255
46.1147,26.8433,71.602225,98.766075
46.25885,26.8958,71.635475,98.7886
46.351525,26.908225,71.6935,98.8078
46.37785,26.928,71.7085,98.842
46.4108,26.9689,71.760975,98.8698
46.452625,26.982675,71.815275,99.070325
46.51105,27.003775,71.8534,99.076525
46.5353,27.028475,71.8639,99.1259
46.564875,27.095275,72.00925,99.128775
46.629075,27.11055,72.02,99.138825
46.796475,27.160875,72.06865,99.143325
46.82015,27.19755,72.083025,99.154625
46.836275,27.2131,72.23475,99.221275
46.8588,27.227075,72.455975,99.272425
46.8955,27.254375,72.46615,99.288375
46.93055,27.273375,72.698225,99.307225
46.96335,27.29775,72.719175,99.36885
47.01775,27.309525,72.754675,99.376225
47.052875,27.36905,72.804,99.402775
47.0829,27.392225,72.837925,99.4668
47.20065,27.40615,72.852775,99.5556
47.34495,27.45765,72.87255,99.584625
47.374525,27.499425,72.9065,99.61085
47.39435,27.571675,72.945825,99.688075
47.41845,27.603475,72.977775,99.768625
47.4422,27.61555,73.38875,99.86575
47.50395,27.636375,73.4194,
47.54345,27.6488,73.720675,
47.58645,27.663225,73.72495,
47.68915,27.676925,73.76245,
47.731975,27.704825,73.9578,
47.81735,27.734975,73.997025,
47.839375,27.7885,74.031825,
47.86145,27.8059,74.051425,
47.8764,27.821275,74.126175,
47.907325,27.889675,74.167075,
47.947225,27.909725,74.2052,
47.981525,27.9212,74.2406,
48.0737,27.92945,74.259475,
48.1304,27.956875,74.32915,
48.22955,27.967475,74.353575,
48.27035,27.9779,74.498675,
48.3054,27.986125,74.518825,
48.338775,28.019375,74.533175,
48.3854,28.029875,74.63635,
48.4356,28.065525,74.830825,
48.5003,28.10865,74.874625,
48.562925,28.13655,74.988425,
48.61195,28.1726,75.07575,
48.6503,28.187575,75.107575,
48.6988,28.206575,75.26675,
48.714625,28.223325,75.333625,
48.757125,28.25255,75.356875,
48.810725,28.270725,75.39365,
48.942375,28.32175,75.483075,
48.979275,28.36215,75.53265,
49.089825,28.384475,75.5732,
49.1506,28.451475,75.631725,
49.290375,28.4627,75.6923,
49.322275,28.474175,75.743725,
49.358925,28.49535,75.77575,
49.39025,28.506075,75.9378,
49.46935,28.6288,75.9793,
49.504375,28.641225,76.071975,
49.599875,28.6938,76.08805,
49.76255,28.7246,76.130425,
49.850425,28.758325,76.145525,
49.873375,28.79265,76.1641,
49.91685,28.829675,76.181075,
49.93555,28.863025,76.329675,
49.956275,28.9296,76.590725,
50.0035,28.974225,76.625675,
50.108525,29.0036,76.635525,
50.205375,29.018825,76.65785,
50.310075,29.033225,76.67495,
50.340975,29.0458,76.7517,
50.393625,29.0928,76.94145,
50.42545,29.139925,77.076025,
50.451375,29.154475,77.124575,
50.488925,29.1849,77.150875,
50.527175,29.2489,77.205675,
50.8049,29.2842,77.305525,
50.8605,29.3548,77.402475,
50.9715,29.363675,77.461,
51.038125,29.43955,77.474075,
51.0978,29.48455,77.51485,
51.147925,29.51945,77.56055,
51.176875,29.56475,77.86325,
51.2572,29.5802,77.87505,
51.300125,29.589,77.9133,
51.33225,29.608825,77.9714,
51.488125,29.650375,77.988275,
51.510125,29.690125,78.036675,
51.587525,29.70305,78.075425,
51.67775,29.73345,78.08825,
51.725925,29.745875,78.186625,
51.76825,29.758425,78.198475,
51.7984,29.8294,78.224675,
51.941175,29.84305,78.268925,
52.1297,29.8591,78.3018,
52.25365,29.875375,78.35155,
52.27775,29.891025,78.360725,
52.303175,29.9089,78.372225,
52.320625,29.942025,78.467775,
52.371275,29.943775,78.519525,
52.453825,29.966,78.577025,
52.5463,29.9964,78.586875,
52.5826,30.106175,78.61575,
52.707875,30.137275,78.651475,
52.75185,30.1673,78.678075,
52.785175,30.202725,78.735425,
52.82885,30.2227,78.7839,
52.93005,30.245475,78.799225,
53.001875,30.26845,78.818925,
53.1603,30.30815,78.86295,
53.331825,30.342425,78.95465,
53.386,30.3648,78.967675,
53.460725,30.412125,79.018525,
53.531075,30.437575,79.044775,
53.638925,30.447825,79.1898,
53.780175,30.47195,79.305275,
53.871625,30.512575,79.36615,
53.92895,30.5546,79.3779,
53.961975,30.58235,79.418475,
53.9963,30.593125,79.4513,
54.055275,30.6049,79.4587,
54.208025,30.686775,79.4741,
54.280475,30.7633,79.55295,
54.320225,30.796425,79.60525,
54.358,30.826225,79.714925,
54.44495,30.834325,79.7485,
54.6022,30.850525,79.8754,
54.75895,30.9214,79.890025,
54.787675,30.93565,79.915,
54.817725,30.967,79.9327,
54.859975,31.009925,79.9872,
54.888075,31.04315,80.0219,
54.913475,31.107225,80.1279,
54.974225,31.141375,80.171775,
55.087275,31.157875,80.18805,
55.14145,31.1889,80.22105,
55.21705,31.22315,80.282675,
55.25915,31.25065,80.340225,
55.28995,31.29925,80.409275,
55.3596,31.308775,80.42425,
55.417075,31.363275,80.433825,
55.48015,31.3935,80.458925,
55.60785,31.43835,80.46565,
55.6818,31.48235,80.510525,
55.718825,31.514825,80.575775,
55.77545,31.530725,80.58915,
55.8249,31.54565,80.60295,
55.898475,31.56165,80.705425,
55.9345,31.603825,80.73245,
56.215875,31.61355,80.75175,
56.25945,31.621975,80.81335,
56.298525,31.637475,80.840275,
56.379475,31.64655,80.846625,
56.43805,31.668675,80.85265,
56.499575,31.677825,80.861,
56.58685,31.6945,80.870175,
56.63335,31.721075,81.0208,
56.66965,31.75935,81.038375,
56.81075,31.7807,81.06725,
57.052575,31.793675,81.1863,
57.08755,31.824775,81.3045,
57.1475,31.842025,81.318275,
57.203625,31.88905,81.387975,
57.2496,31.907125,81.444375,
57.312675,31.9652,81.47455,
57.42785,31.9974,81.548225,
57.577225,32.04235,81.572425,
57.643,32.076875,81.660175,
57.7203,32.09215,81.82295,
57.816775,32.1094,81.884375,
57.928275,32.11505,82.05355,
58.00695,32.123425,82.12375,
58.111375,32.1483,82.1574,
58.14715,32.1591,82.171625,
58.17825,32.19425,82.188075,
58.213425,32.267825,82.203825,
58.240275,32.2919,82.219625,
58.269475,32.348025,82.28265,
58.347125,32.357675,82.2916,
58.372075,32.399475,82.2983,
58.4151,32.438625,82.36345,
58.562625,32.46445,82.500275,
58.654975,32.507975,82.53445,
58.68265,32.640375,82.6312,
58.73325,32.6649,82.66025,
58.787375,32.683025,82.699025,
58.82445,32.696375,82.776275,
58.881675,32.7112,83.021975,
58.92515,32.727275,83.077525,
58.971425,32.788725,83.189175,
59.00205,32.817725,83.349825,
59.025025,32.824925,83.369225,
59.05085,32.855275,83.4681,
59.0855,32.87145,83.507475,
59.11415,32.8833,83.56375,
59.200875,32.912825,83.589325,
59.2414,32.98625,83.77525,
59.2693,33.0503,83.904125,
59.3331,33.10805,83.933,
59.3834,33.12695,83.98305,
59.516025,33.165775,83.99555,
59.588325,33.182,84.03095,
59.631875,33.2173,84.040075,
59.669225,33.23485,84.201825,
59.702625,33.2622,84.32185,
59.739625,33.3071,84.34045,
59.805525,33.37805,84.356325,
59.9171,33.401575,84.36975,
59.960475,33.452975,84.40075,
60.015425,33.467575,84.4154,
60.03705,33.495775,84.540625,
60.063425,33.506175,84.5984,
60.08435,33.51595,84.667825,
60.101175,33.55805,84.679775,
60.123025,33.5946,84.801325,
60.16055,33.64875,84.8332,
60.236425,33.682825,84.9089,
60.41615,33.7101,84.936575,
60.442075,33.727325,84.9491,
60.478,33.74005,84.955275,
60.498875,33.7553,84.958925,
60.653375,33.778675,84.96445,
60.74725,33.848375,84.979175,
60.83725,33.87755,84.9997,
60.85655,33.94055,85.303225,
60.8712,33.96595,85.322575,
60.886075,33.9995,85.38115,
60.9119,34.00945,85.388975,
60.952575,34.028875,85.42225,
60.9775,34.0472,85.472925,
61.022875,34.061225,85.484525,
61.099625,34.0836,85.594025,
61.134875,34.1245,85.697125,
61.181525,34.136275,85.898975,
61.2566,34.15085,85.941825,
61.28335,34.192825,86.03005,
61.307825,34.21165,86.10575,
61.370925,34.24505,86.17625,
61.4368,34.286525,86.207725,
61.588725,34.3379,86.256875,
61.6357,34.3462,86.302125,
61.6552,34.37665,86.3083,
61.672725,34.45675,86.4578,
61.703125,34.4852,86.4649,
61.73555,34.563575,86.680525,
61.760075,34.581725,86.7645,
61.79665,34.629225,86.7801,
61.828925,34.6544,86.791025,
61.85865,34.674425,86.837375,
61.907525,34.687325,86.85245,
61.94545,34.71665,86.89215,
62.011175,34.722675,86.9039,
62.079725,34.75785,86.9866,
62.207225,34.769525,87.032075,
62.2349,34.847175,87.0946,
62.25495,34.86245,87.1081,
62.290975,34.92805,87.11905,
62.35415,34.93815,87.1327,
62.398475,34.971425,87.145575,
62.445425,35.037175,87.21285,
62.492375,35.057025,87.293275,
62.564325,35.085725,87.3277,
62.635825,35.0983,87.3532,
62.67075,35.157675,87.5162,
62.729675,35.168625,87.741925,
62.871325,35.186275,87.828175,
62.9145,35.196425,87.8732,
62.95075,35.295,87.94255,
62.996675,35.3156,88.060875,
63.055075,35.376125,88.106225,
63.1207,35.413,88.2008,
63.174625,35.428625,88.269925,
63.208625,35.46325,88.3392,
63.2466,35.4808,88.40275,
63.27365,35.49095,88.468425,
63.3056,35.505575,88.624925,
63.376725,35.51835,88.676725,
63.480775,35.5249,88.77895,
63.610775,35.530575,88.812175,
63.7222,35.5566,88.82695,
63.7647,35.622425,88.87425,
63.803275,35.63025,88.95825,
63.846575,35.68145,89.020725,
63.889575,35.71015,89.077225,
63.952175,35.763825,89.096325,
64.1077,35.776125,89.15215,
64.1801,35.7876,89.174175,
64.348525,35.827375,89.2865,
64.3753,35.858075,89.3844,
64.39855,35.8747,89.4334,
64.416225,35.8896,89.457275,
64.45175,35.9007,89.53675,
64.497625,35.9122,89.61555,
64.529825,35.923975,89.72475,
64.552875,35.94415,89.7493,
64.587875,35.95845,89.758125,
64.63795,35.974425,89.815325,
64.684125,36.005975,89.8521,
64.75605,36.016775,90.058375,
64.7907,36.027825,90.25945,
64.8518,36.0442,90.356525,
64.915925,36.0581,90.414925,
64.967975,36.09165,90.465925,
65.0935,36.10475,90.5073,
65.21235,36.14625,90.5268,
65.3116,36.16665,90.62235,
65.40545,36.2108,90.693425,
65.50845,36.220325,90.729525,
65.5245,36.236425,90.7926,
65.544425,36.25275,90.80435,
65.575475,36.276525,90.840975,
65.608525,36.3649,90.856425,
65.6411,36.38575,90.934125,
65.667025,36.40135,90.9785,
65.71105,36.45575,91.112525,
65.763175,36.52075,91.123025,
65.7933,36.544975,91.158625,
65.84135,36.565025,91.189075,
65.878375,36.594425,91.242425,
66.037025,36.605475,91.262,
66.0891,36.635725,91.27485,
66.11855,36.71045,91.312625,
66.158175,36.743725,91.374475,
66.18915,36.759025,91.424275,
66.247475,36.794125,91.512525,
66.297875,36.851125,91.600225,
66.3579,36.91135,91.6549,
66.4203,36.9267,91.714575,
66.4972,36.9421,91.750775,
66.58635,36.95955,92.01175,
66.662525,36.992625,92.18975,
66.68795,37.010825,92.241225,
66.75335,37.02735,92.32105,
66.7868,37.0418,92.443375,
66.8673,37.057575,92.463575,
66.9117,37.10495,92.47425,
66.94525,37.11645,92.5197,
67.0056,37.130825,92.591275,
67.097175,37.149775,92.60465,
67.2123,37.1644,92.6191,
67.240825,37.18095,92.7602,
67.2814,37.200225,92.8349,
67.31515,37.257575,92.92705,
67.3494,37.2852,92.9854,
67.42065,37.349975,93.003,
67.4823,37.366,93.0192,
67.5407,37.401925,93.13045,
67.593075,37.416575,93.279425,
67.670675,37.434775,93.329675,
67.6926,37.44475,93.44305,
67.718,37.47235,93.47615,
67.737775,37.481975,93.48795,
67.7648,37.48815,93.5015,
67.798525,37.543525,93.58845,
67.83095,37.555875,93.605975,
67.860825,37.56875,93.95335,
67.888025,37.578725,94.082675,
67.915275,37.6155,94.1315,
67.981175,37.64345,94.155825,
68.04305,37.69205,94.220025,
68.099175,37.7074,94.374725,
68.16505,37.720075,94.40165,
68.21005,37.740725,94.418875,
68.2371,37.853,94.427875,
68.3119,37.873925,94.529675,
68.3285,37.9084,94.668025,
68.35145,37.9337,94.6806,
68.39735,37.9554,94.7019,
68.44475,38.0005,94.750375,
68.487975,38.02055,94.7717,
68.557775,38.0595,94.801075,
68.6102,38.11165,94.85975,
68.738575,38.12665,94.919075,
68.7682,38.142725,95.000825,
68.7977,38.160125,95.05695,
68.84075,38.21765,95.0846,
68.868125,38.235475,95.126,
68.901425,38.252825,95.141,
68.936775,38.2759,95.22215,
69.031025,38.312425,95.27255,
69.082775,38.32975,95.307125,
69.158325,38.355975,95.32715,
69.222,38.374425,95.356575,
69.25695,38.393125,95.57915,
69.31625,38.4106,95.64175,
69.34245,38.429225,95.65575,
69.408875,38.4444,95.68365,
69.4442,38.4796,95.749375,
69.46905,38.49745,95.8208,
69.48685,38.514225,95.8685,
69.510675,38.568825,95.897875,
69.55075,38.58535,95.923675,
69.58395,38.6247,95.96045,
69.611775,38.663575,96.019375,
69.648025,38.705325,96.04905,
69.694425,38.7167,96.179925,
69.728525,38.7325,96.2742,
69.7704,38.760275,96.317775,
69.8208,38.777975,96.398325,
69.87225,38.7959,96.475375,
69.9393,38.826125,96.5064,
69.970275,38.85545,96.525025,
69.999825,38.911475,96.593825,
70.035475,38.963125,96.686175,
70.060725,39.0417,96.71175,
70.12245,39.05895,96.721475,
70.14965,39.0831,96.741975,
70.188475,39.101225,96.844525,
70.211675,39.123525,96.9253,
70.264075,39.14645,97.098125,
70.2984,39.16115,97.1195,
70.3334,39.1783,97.1435,
70.37215,39.1916,97.1619,
70.43085,39.219,97.23865,
70.4939,39.259675,97.25685,
70.5591,39.276575,97.373375,
70.584275,39.291625,97.484925,
70.622925,39.3067,97.66705,
70.639225,39.322425,97.85265,
70.653525,39.35665,97.985475,
70.67915,39.378075,98.149075,
70.69585,39.407225,98.162025,
70.726825,39.42015,98.637475,
70.7534,39.439125,98.872825,
70.777725,39.4537,98.921425,
70.8078,39.468,98.9846,
70.843875,39.4812,99.0234,
70.876,39.519675,99.136275,
70.901475,39.539575,99.26535,
70.92465,39.556875,99.323625,
70.94555,39.579025,99.478,
70.9667,39.614125,99.49015,
70.988175,39.7013,99.5384,
71.0218,39.72435,99.56495,
71.053725,39.744125,99.64765,
71.103075,39.761825,99.71,
71.125525,39.779775,99.838525,
71.142625,39.821625,99.8943,
71.182775,39.857675,99.971925,
71.20245,39.872475,99.987675,
71.22985,39.8849,,
71.260375,39.897375,,
71.307325,39.927475,,
71.3285,39.9438,,
71.35775,39.958625,,
71.3837,39.973375,,
71.42215,39.984,,
71.481775,40.012925,,
71.5145,40.027425,,
71.539225,40.03535,,
71.57205,40.062025,,
71.600375,40.0776,,
71.653875,40.11265,,
71.702775,40.145975,,
71.745975,40.183225,,
71.8323,40.20055,,
71.881425,40.215675,,
71.921625,40.2352,,
71.962125,40.264625,,
71.9829,40.278075,,
72.0026,40.30675,,
72.025125,40.323425,,
72.0451,40.339275,,
72.070075,40.371525,,
72.11285,40.396675,,
72.14405,40.406075,,
72.176925,40.4172,,
72.206625,40.431,,
72.261525,40.459,,
72.345175,40.47345,,
72.410525,40.49225,,
72.442425,40.50345,,
72.458425,40.517175,,
72.471275,40.552275,,
72.481,40.580475,,
72.496475,40.6698,,
72.51165,40.710925,,
72.535575,40.739125,,
72.554025,40.7907,,
72.59305,40.8048,,
72.625375,40.86145,,
72.642375,40.902425,,
72.659425,40.947375,,
72.68645,40.991925,,
72.70615,41.0429,,
72.738725,41.058,,
72.78195,41.073625,,
72.845675,41.089625,,
72.917525,41.153975,,
72.960575,41.173175,,
72.99735,41.23115,,
73.037375,41.2495,,
73.055,41.28205,,
73.069525,41.297325,,
73.0787,41.35955,,
73.091675,41.371475,,
73.122025,41.38535,,
73.143725,41.393125,,
73.171725,41.455775,,
73.1945,41.52065,,
73.2348,41.535925,,
73.271875,41.57765,,
73.33135,41.60565,,
73.384475,41.633775,,
73.424725,41.64735,,
73.50495,41.6932,,
73.5468,41.780425,,
73.6101,41.8103,,
73.684825,41.843775,,
73.71585,41.8967,,
73.730925,41.92755,,
73.74505,41.945475,,
73.760525,41.959825,,
73.7717,41.975125,,
73.786175,41.983,,
73.797375,42.04315,,
73.820675,42.057375,,
73.84165,42.120075,,
73.9043,42.135775,,
74.017325,42.148275,,
74.055475,42.168625,,
74.108725,42.18565,,
74.155075,42.2012,,
74.194725,42.2175,,
74.222525,42.25795,,
74.276375,42.268925,,
74.4204,42.276575,,
74.4936,42.295475,,
74.563975,42.39345,,
74.58665,42.422525,,
74.60335,42.453025,,
74.62795,42.485525,,
74.647725,42.502825,,
74.683725,42.51995,,
74.707475,42.535075,,
74.73975,42.569725,,
74.823475,42.585575,,
74.8561,42.6033,,
74.90645,42.623825,,
75.025975,42.63485,,
75.0955,42.65815,,
75.200725,42.668175,,
75.260675,42.70055,,
75.3055,42.8025,,
75.339875,42.81615,,
75.37265,42.845975,,
75.39685,42.87415,,
75.43545,42.888475,,
75.4727,42.9222,,
75.5177,42.936625,,
75.599825,42.984975,,
75.654775,43.0039,,
75.727625,43.030475,,
75.755425,43.0567,,
75.784375,43.083,,
75.80685,43.097,,
75.840225,43.12545,,
75.8758,43.165675,,
75.92525,43.176925,,
75.9696,43.253925,,
75.988525,43.275725,,
76.0301,43.291975,,
76.0959,43.326825,,
76.142125,43.3793,,
76.197175,43.424425,,
76.24605,43.4568,,
76.277025,43.465125,,
76.307675,43.48335,,
76.3587,43.54505,,
76.3781,43.5802,,
76.4102,43.59435,,
76.436475,43.6061,,
76.484125,43.649925,,
76.51785,43.67455,,
76.5318,43.684,,
76.556325,43.704275,,
76.584025,43.706125,,
76.600725,43.72665,,
76.627125,43.739125,,
76.650525,43.748075,,
76.69505,43.7595,,
76.741575,43.783225,,
76.80095,43.7962,,
76.8494,43.807775,,
76.886525,43.832025,,
76.9309,43.86345,,
76.967725,43.903575,,
77.0331,43.91275,,
77.082725,43.924575,,
77.129925,43.964075,,
77.186575,43.9725,,
77.209125,43.985975,,
77.229825,44.02355,,
77.2588,44.082475,,
77.2809,44.096575,,
77.31305,44.1137,,
77.342775,44.12845,,
77.389625,44.151025,,
77.4157,44.162075,,
77.453675,44.174875,,
77.5097,44.2335,,
77.579425,44.2448,,
77.627725,44.2553,,
77.69165,44.289475,,
77.71205,44.300325,,
77.735975,44.39535,,
77.75695,44.40895,,
77.795825,44.457425,,
77.83175,44.482725,,
77.871825,44.516225,,
77.8975,44.529025,,
77.92755,44.56595,,
77.957625,44.58145,,
78.001125,44.594675,,
78.0649,44.662675,,
78.091875,44.687375,,
78.132025,44.701675,,
78.17655,44.713525,,
78.242075,44.7382,,
78.306075,44.7496,,
78.34735,44.764075,,
78.377625,44.779,,
78.3967,44.83105,,
78.431925,44.842025,,
78.46585,44.85365,,
78.500875,44.8752,,
78.535775,44.91805,,
78.558525,44.946925,,
78.5796,44.96045,,
78.604875,44.9681,,
78.6319,44.9792,,
78.663625,44.989525,,
78.713,45.043275,,
78.771725,45.062175,,
78.849425,45.0912,,
78.9068,45.12635,,
78.94405,45.16895,,
78.973925,45.21745,,
78.99475,45.237275,,
79.00895,45.314725,,
79.0213,45.359775,,
79.05655,45.3693,,
79.071775,45.378925,,
79.101625,45.399875,,
79.132925,45.4257,,
79.15925,45.4386,,
79.194225,45.4666,,
79.224975,45.484075,,
79.294675,45.5278,,
79.35355,45.5418,,
79.405775,45.565625,,
79.4338,45.5951,,
79.4494,45.60765,,
79.4698,45.617925,,
79.4888,45.643175,,
79.50565,45.666725,,
79.517,45.68075,,
79.518275,45.6895,,
79.539,45.805325,,
79.567525,45.815375,,
79.6033,45.82525,,
79.660275,45.8329,,
79.7191,45.8416,,
79.7765,45.860725,,
79.856025,45.87055,,
79.881325,45.95905,,
79.9096,46.006175,,
79.926875,46.06455,,
79.95255,46.088125,,
79.968225,46.1088,,
79.986175,46.1484,,
80.007375,46.1724,,
80.023775,46.193,,
80.04825,46.212025,,
80.096875,46.228275,,
80.1419,46.247375,,
80.2426,46.2822,,
80.289475,46.293825,,
80.307325,46.322725,,
80.3283,46.35035,,
80.338125,46.394375,,
80.369325,46.40635,,
80.38955,46.415525,,
80.417975,46.435375,,
80.4502,46.497075,,
80.470375,46.51605,,
80.49935,46.5369,,
80.51725,46.548225,,
80.614575,46.55785,,
80.669025,46.569275,,
80.74245,46.580875,,
80.803775,46.632025,,
80.820175,46.664325,,
80.945325,46.6809,,
80.972925,46.698825,,
81.04835,46.712975,,
81.080025,46.729225,,
81.173275,46.749525,,
81.208025,46.769025,,
81.223775,46.7918,,
81.247375,46.8029,,
81.271375,46.818625,,
81.3126,46.882925,,
81.359475,46.9258,,
81.446075,46.941975,,
81.488275,46.956575,,
81.541575,46.9712,,
81.587,46.9905,,
81.6136,47.0056,,
81.6305,47.024725,,
81.665725,47.03575,,
81.693,47.081125,,
81.74,47.11785,,
81.797125,47.14815,,
81.833475,47.1642,,
81.85805,47.1827,,
81.8784,47.22825,,
81.89095,47.29415,,
81.9071,47.32685,,
81.929475,47.343275,,
81.958375,47.34905,,
81.980025,47.3792,,
82.024525,47.38995,,
82.135075,47.43025,,
82.174725,47.4798,,
82.243325,47.51945,,
82.265825,47.535525,,
82.286575,47.57555,,
82.3028,47.676725,,
82.322725,47.707675,,
82.3439,47.7356,,
82.370825,47.7517,,
82.39775,47.7699,,
82.42555,47.81165,,
82.4699,47.82055,,
82.5416,47.86285,,
82.60295,47.871075,,
82.663575,47.9155,,
82.685875,47.973675,,
82.70905,47.990725,,
82.72905,48.0092,,
82.753025,48.0451,,
82.768725,48.07715,,
82.7882,48.09695,,
82.81615,48.116025,,
82.853425,48.1775,,
82.901125,48.272175,,
82.960075,48.287075,,
83.0302,48.328625,,
83.10285,48.3555,,
83.115425,48.398275,,
83.128725,48.409425,,
83.145025,48.445325,,
83.16505,48.457875,,
83.180575,48.480225,,
83.199275,48.493775,,
83.228275,48.534625,,
83.26545,48.544575,,
83.284875,48.559375,,
83.3292,48.609625,,
83.4367,48.622125,,
83.4476,48.6487,,
83.4586,48.65795,,
83.469675,48.745725,,
83.49055,48.8013,,
83.51625,48.83005,,
83.538,48.842525,,
83.560025,48.8666,,
83.57685,48.889125,,
83.592675,48.97065,,
83.60985,48.98805,,
83.630775,49.003725,,
83.665975,49.027125,,
83.684575,49.04445,,
83.704675,49.09755,,
83.732325,49.113625,,
83.804225,49.12955,,
83.8695,49.1488,,
83.97635,49.167375,,
83.999125,49.182625,,
84.013,49.200325,,
84.028275,49.259525,,
84.045425,49.2725,,
84.077675,49.289325,,
84.103975,49.301275,,
84.123925,49.330575,,
84.1432,49.338425,,
84.16195,49.356675,,
84.183775,49.358975,,
84.213675,49.39695,,
84.252125,49.418225,,
84.378125,49.47765,,
84.447375,49.49,,
84.46105,49.545875,,
84.4776,49.574575,,
84.4994,49.5908,,
84.513075,49.60765,,
84.53765,49.63515,,
84.578625,49.651725,,
84.605275,49.71425,,
84.6209,49.744625,,
84.663275,49.776275,,
84.7051,49.7909,,
84.75715,49.863475,,
84.814825,49.88445,,
84.93345,49.904825,,
84.954125,49.949925,,
84.97175,49.96485,,
85.001825,49.9754,,
85.034175,49.988,,
85.06335,50.001725,,
85.08805,50.0139,,
85.120925,50.0283,,
85.2026,50.080375,,
85.3009,50.0976,,
85.36125,50.1175,,
85.387625,50.16495,,
