SPK_SPKC01a (no response),SPK_SPKC05a (exc/inh),SPK_SPKC06a (no response),SPK_SPKC07a (no response),SPK_SPKC11a (no opto-tagging)
1160.043,1217.995925,1269.31835,,1286.876975
1160.095225,1218.075975,1269.4188,,1287.038
1160.122,1218.099975,1269.465075,,1287.073325
1160.132925,1218.169275,1269.5156,,1287.080275
1160.154375,1218.26985,1269.54645,,1287.1031
1160.164925,1218.298,1269.748125,,1287.360925
1160.179475,1218.360875,1269.8932,,1287.397
1160.189475,1218.3995,1269.949925,,1287.485
1160.2121,1218.44025,1269.9942,,1287.52255
1160.2264,1218.5077,1270.021175,,1287.562375
1160.234525,1218.61305,1270.038375,,1287.5698
1160.248975,1218.639425,1270.0513,,1287.66965
1160.259425,1218.685825,1270.090725,,1287.781525
1160.2726,1218.759025,1270.1615,,1287.90005
1160.2883,1218.8013,1270.228525,,1287.97635
1160.34985,1219.1414,1270.46025,,1288.16005
1160.3598,1219.24955,1270.5208,,1288.471525
1160.380775,1219.282575,1270.6505,,1288.81305
1160.42705,1219.30725,1270.71605,,1288.948575
1160.4478,1219.37185,1270.754825,,1289.284975
1160.49415,1219.430425,1270.7847,,1289.403075
1160.5158,1219.4711,1270.859375,,1289.500225
1160.5301,1219.57585,1271.0342,,1289.512
1160.544175,1219.600675,1271.104625,,1289.868275
1160.5746,1219.6617,1271.16965,,1290.270575
1160.588875,1219.693825,1271.2242,,1290.7213
1160.607625,1219.7468,1271.29045,,1290.814375
1160.62265,1219.815325,1271.371325,,1290.843875
1160.638125,1219.83905,1271.485675,,1290.8707
1160.667425,1219.8648,1271.514175,,1290.999825
1160.67915,1219.952875,1271.6013,,1291.02745
1160.721875,1220.0019,1271.62265,,1291.41235
1160.75205,1220.047225,1271.6799,,1291.934125
1160.776725,1220.11495,1271.73385,,1292.7866
1160.82715,1220.213,1271.77795,,1292.814
1160.844925,1220.257675,1271.80225,,1292.965925
1160.86735,1220.29945,1271.87585,,1293.192025
1160.909,1220.35165,1271.8913,,1293.222525
1160.926075,1220.408025,1271.914775,,1293.3479
1160.950575,1220.43095,1271.937925,,1293.3788
1160.975825,1220.456425,1271.9702,,1293.3979
1160.98845,1220.4641,1272.178275,,1293.74135
1161.008125,1220.506775,1272.2068,,1294.074825
1161.0505,1220.572125,1272.27115,,1294.121525
1161.080325,1220.613625,1272.289725,,1294.15035
1161.08825,1220.63415,1272.3869,,1294.31045
1161.156675,1220.662975,1272.4207,,1294.47185
1161.183025,1220.682825,1272.5312,,1294.54385
1161.20565,1220.711075,1272.588475,,1294.625125
1161.252325,1220.740275,1272.6324,,1294.7286
1161.276225,1220.7571,1272.68365,,1294.865775
1161.2904,1220.783625,1272.7114,,1295.234325
1161.30435,1220.821075,1272.793625,,1295.2837
1161.3254,1220.837125,1272.82665,,1295.43945
1161.437025,1220.864,1272.877975,,1295.53305
1161.4559,1220.896775,1272.9538,,1295.616375
1161.47555,1220.92175,1272.991325,,1295.710425
1161.49245,1220.97185,1273.0094,,1295.767675
1161.53575,1221.014125,1273.137875,,1295.7942
1161.5502,1221.02975,1273.21905,,1296.1197
1161.5609,1221.109175,1273.28845,,1296.1242
1161.5762,1221.142275,1273.3172,,1296.181925
1161.5915,1221.194425,1273.36035,,1296.211
1161.61235,1221.236225,1273.431425,,1296.26765
1161.64405,1221.288275,1273.577,,1296.276075
1161.669475,1221.34585,1273.62245,,1296.438125
1161.684675,1221.4005,1273.656425,,1296.5705
1161.697625,1221.417875,1273.703475,,1296.613675
1161.718675,1221.44685,1273.7498,,1296.647775
1161.74525,1221.487975,1273.807025,,1296.76625
1161.7753,1221.5099,1273.912925,,1296.808225
1161.79785,1221.540125,1273.96545,,1296.8433
1161.8098,1221.558325,1273.980325,,1296.9905
1161.8283,1221.615425,1273.998025,,1297.0602
1161.8729,1221.64685,1274.036075,,1297.27585
1161.8814,1221.685925,1274.123325,,1297.339075
1161.914825,1221.713575,1274.13825,,1297.42705
1161.939775,1221.74775,1274.4146,,1297.57055
1161.95155,1221.772675,1274.7694,,1297.60225
1161.989125,1221.827525,1274.77905,,1297.7334
1162.00395,1221.8629,1274.78775,,1297.738975
1162.05835,1221.936225,1274.792925,,1297.741
1162.099475,1221.97055,1275.457325,,1297.826225
1162.10485,1221.99135,1275.464675,,1297.894075
1162.123825,1222.02795,1275.535675,,1298.062925
1162.13485,1222.071175,1275.69615,,1298.085675
1162.16925,1222.1276,1275.845325,,1298.201825
1162.181125,1222.153225,1276.1572,,1298.2809
1162.21325,1222.1894,1278.10225,,1298.49685
1162.21625,1222.217175,1278.2767,,1298.5799
1162.265825,1222.24575,1278.652875,,1298.72985
1162.294775,1222.30235,1278.664775,,1298.84205
1162.3077,1222.328925,1279.0728,,1298.8711
1162.347475,1222.356425,1279.08225,,1298.888575
1162.363975,1222.38255,1279.3759,,1298.9109
1162.371375,1222.41225,1283.220275,,1298.93585
1162.39235,1222.444375,1283.437425,,1298.97045
1162.4135,1222.4978,1284.345975,,1299.006225
1162.491125,1222.5346,1285.256025,,1299.011025
1162.501175,1222.55735,1286.006325,,1299.049925
1162.505375,1222.5842,1286.12025,,1299.05605
1162.5167,1222.612075,1286.552125,,1299.0666
1162.5539,1222.641025,1286.601825,,1299.10045
1162.564925,1222.66985,1286.70875,,1299.106425
1162.58,1222.703625,1286.7977,,1299.15225
1162.5906,1222.74375,1286.830675,,1299.208175
1162.60105,1222.771875,1286.922775,,1299.242375
1162.63305,1222.805375,1286.967025,,1299.31465
1162.6457,1222.850175,1287.0053,,1299.377325
1162.65075,1222.872675,1287.023975,,1299.41885
1162.667725,1222.903475,1287.066375,,1299.427775
1162.6738,1222.921575,1287.138875,,1299.4532
1162.702,1222.9601,1287.407975,,1299.461025
1162.745375,1222.995125,1287.455625,,1299.4756
1162.762725,1223.023375,1287.542475,,1299.49115
1162.7835,1223.046625,1287.7141,,1299.498975
1162.8188,1223.07395,1288.01075,,1299.5461
1162.823525,1223.092175,1288.040075,,1299.5569
1162.82705,1223.118875,1288.111425,,1299.6116
1162.8368,1223.1616,1288.4225,,1299.6586
1162.846175,1223.201925,1288.677,,1299.68695
1162.89115,1223.2292,1288.730325,,1299.87505
1162.913075,1223.278875,1288.7695,,
1162.9384,1223.327975,1288.80305,,
1162.985275,1223.3916,1288.83875,,
1163.00225,1223.4208,1289.33015,,
1163.016025,1223.44715,1289.367525,,
1163.03085,1223.48135,1289.402825,,
1163.05625,1223.51965,1289.42495,,
1163.0686,1223.551925,1289.836825,,
1163.119725,1223.6331,1289.99965,,
1163.13195,1223.66505,1290.2182,,
1163.138175,1223.709375,1290.645325,,
1163.159175,1223.74925,1290.70125,,
1163.19245,1223.77085,1290.740075,,
1163.21655,1223.847725,1290.9979,,
1163.22525,1223.8884,1291.013175,,
1163.23835,1223.9201,1291.3949,,
1163.251575,1223.9908,1291.49875,,
1163.281625,1224.025725,1291.61015,,
1163.30155,1224.05285,1291.6384,,
1163.343425,1224.113025,1291.719725,,
1163.399125,1224.133475,1291.94605,,
1163.439175,1224.183225,1292.0779,,
1163.4608,1224.2124,1292.1843,,
1163.4811,1224.24965,1292.2492,,
1163.490775,1224.2883,1292.305525,,
1163.5098,1224.412625,1292.5575,,
1163.5325,1224.4543,1292.6286,,
1163.550925,1224.49215,1292.68615,,
1163.566075,1224.547775,1292.715575,,
1163.585325,1224.5907,1292.74135,,
1163.5957,1224.6213,1293.237025,,
1163.66085,1224.65635,1293.278025,,
1163.694925,1224.6859,1293.3147,,
1163.710325,1224.72035,1293.400475,,
1163.7347,1224.76235,1293.742625,,
1163.761925,1224.808125,1293.7968,,
1163.773675,1224.83475,1293.85075,,
1163.798025,1224.8583,1293.89945,,
1163.812925,1224.88945,1293.954075,,
1163.869325,1224.930075,1294.3286,,
1163.8857,1224.95625,1294.4231,,
1163.903475,1225.008175,1294.506375,,
1163.93905,1225.04995,1294.675875,,
1163.97785,1225.084825,1294.86365,,
1164.03035,1225.130125,1295.099075,,
1164.06545,1225.177175,1295.1881,,
1164.11085,1225.203,1295.55365,,
1164.125575,1225.23625,1295.60955,,
1164.142125,1225.27575,1295.661375,,
1164.155275,1225.3251,1295.7233,,
1164.178225,1225.353275,1295.781325,,
1164.188375,1225.38635,1295.918125,,
1164.21515,1225.412075,1296.078925,,
1164.221375,1225.43485,1296.1193,,
1164.2433,1225.471075,1296.158175,,
1164.2747,1225.5094,1296.2379,,
1164.290275,1225.535525,1297.03665,,
1164.298975,1225.55775,1297.0751,,
1164.313525,1225.575675,1297.171675,,
1164.346775,1225.6131,1297.2324,,
1164.369825,1225.66655,1297.30245,,
1164.381925,1225.6882,1297.353975,,
1164.41415,1225.72595,1297.431425,,
1164.430475,1225.7649,1297.475425,,
1164.4637,1225.7969,1297.665625,,
1164.501525,1225.833225,1297.729625,,
1164.516525,1225.897475,1297.8661,,
1164.551525,1225.931225,1298.05745,,
1164.565575,1225.949425,1298.200975,,
1164.613925,1225.98435,1298.594875,,
1164.633325,1226.009325,1298.666975,,
1164.705475,1226.0349,1298.743675,,
1164.7497,1226.072675,1298.997025,,
1164.8054,1226.098475,1299.614425,,
1164.8222,1226.126325,,,
1164.851425,1226.16195,,,
1164.884325,1226.180725,,,
1164.89765,1226.217275,,,
1164.94875,1226.263,,,
1164.971325,1226.28175,,,
1165.00885,1226.313325,,,
1165.035525,1226.33905,,,
1165.05615,1226.3727,,,
1165.07945,1226.4013,,,
1165.095625,1226.44295,,,
1165.1123,1226.460925,,,
1165.128525,1226.4832,,,
1165.157,1226.5174,,,
1165.176175,1226.54695,,,
1165.207825,1226.594375,,,
1165.23925,1226.612875,,,
1165.2566,1226.6491,,,
1165.265475,1226.678075,,,
1165.317475,1226.71775,,,
1165.364375,1226.740075,,,
1165.38805,1226.779025,,,
1165.3988,1226.809575,,,
1165.411075,1226.833125,,,
1165.453775,1226.86905,,,
1165.474575,1226.90125,,,
1165.494325,1226.929225,,,
1165.512525,1226.95645,,,
1165.552425,1226.982275,,,
1165.564275,1227.017525,,,
1165.59665,1227.053475,,,
1165.611325,1227.0848,,,
1165.63315,1227.11075,,,
1165.6497,1227.144725,,,
1165.66565,1227.179825,,,
1165.67575,1227.21425,,,
1165.70125,1227.2397,,,
1165.7502,1227.267825,,,
1165.759,1227.284725,,,
1165.781025,1227.3016,,,
1165.7948,1227.336825,,,
1165.80635,1227.36275,,,
1165.824575,1227.40845,,,
1165.8796,1227.4493,,,
1165.9041,1227.4902,,,
1165.9399,1227.532775,,,
1165.976975,1227.56625,,,
1166.010075,1227.585025,,,
1166.0225,1227.6156,,,
1166.090675,1227.64875,,,
1166.130875,1227.702825,,,
1166.212925,1227.7338,,,
1166.2174,1227.78605,,,
1166.256825,1227.8064,,,
1166.29415,1227.84705,,,
1166.327375,1227.873325,,,
1166.339,1227.9023,,,
1166.3697,1228.002075,,,
1166.39365,1228.031075,,,
1166.401925,1228.059025,,,
1166.492025,1228.092225,,,
1166.53625,1228.150175,,,
1166.564375,1228.180425,,,
1166.592475,1228.2102,,,
1166.604775,1228.24855,,,
1166.626175,1228.2862,,,
1166.675575,1228.320675,,,
1166.72165,1228.344575,,,
1166.7403,1228.371725,,,
1166.779475,1228.40555,,,
1166.82255,1228.43085,,,
1166.84085,1228.486,,,
1166.848075,1228.511625,,,
1166.856275,1228.532225,,,
1166.881275,1228.564275,,,
1166.90555,1228.60185,,,
1166.92705,1228.6597,,,
1166.96725,1228.7041,,,
1167.049575,1228.75445,,,
1167.063975,1228.7746,,,
1167.1185,1228.80725,,,
1167.143725,1228.8448,,,
1167.172,1228.87395,,,
1167.20685,1228.908475,,,
1167.226175,1228.930975,,,
1167.25035,1228.9729,,,
1167.276825,1229.0025,,,
1167.3059,1229.03635,,,
1167.332625,1229.085575,,,
1167.347975,1229.124725,,,
1167.37615,1229.172675,,,
1167.405325,1229.199825,,,
1167.429175,1229.222775,,,
1167.441125,1229.258675,,,
1167.46785,1229.295475,,,
1167.5169,1229.31825,,,
1167.527175,1229.36045,,,
1167.541025,1229.400925,,,
1167.57455,1229.4398,,,
1167.617,1229.47385,,,
1167.644975,1229.5496,,,
1167.699425,1229.591025,,,
1167.749275,1229.629575,,,
1167.77505,1229.656225,,,
1167.789125,1229.6891,,,
1167.82185,1229.720425,,,
1167.860875,1229.740525,,,
1167.8872,1229.763375,,,
1167.900675,1229.8008,,,
1167.927425,1229.829625,,,
1167.945975,1229.8672,,,
1167.9749,1229.899875,,,
1168.03025,1229.94355,,,
1168.106975,1229.961475,,,
1168.152725,1229.9869,,,
1168.1804,1230.0169,,,
1168.187375,1230.051275,,,
1168.2325,1230.0925,,,
1168.242075,1230.150875,,,
1168.267425,1230.18495,,,
1168.2981,1230.21665,,,
1168.3163,1230.2472,,,
1168.364375,1230.27005,,,
1168.389,1230.30415,,,
1168.42625,1230.3282,,,
1168.4591,1230.376325,,,
1168.4773,1230.400225,,,
1168.498275,1230.424975,,,
1168.51445,1230.470925,,,
1168.524425,1230.49775,,,
1168.6228,1230.53515,,,
1168.6717,1230.56905,,,
1168.6864,1230.62335,,,
1168.761225,1230.646975,,,
1168.7809,1230.6629,,,
1168.8193,1230.7092,,,
1168.83385,1230.744675,,,
1168.84645,1230.7735,,,
1168.873925,1230.79865,,,
1168.90595,1230.819875,,,
1168.9166,1230.87275,,,
1168.95965,1230.9611,,,
1168.974475,1230.991725,,,
1168.987375,1231.02495,,,
1169.009775,1231.04825,,,
1169.017675,1231.070825,,,
1169.026225,1231.101175,,,
1169.042375,1231.12885,,,
1169.0523,1231.1519,,,
1169.1134,1231.199175,,,
1169.11975,1231.2327,,,
1169.1397,1231.256675,,,
1169.15225,1231.2972,,,
1169.15905,1231.33245,,,
1169.177,1231.358,,,
1169.187175,1231.402225,,,
1169.21775,1231.453525,,,
1169.2418,1231.474175,,,
1169.2578,1231.51105,,,
1169.30155,1231.535625,,,
1169.3421,1231.56125,,,
1169.3786,1231.5885,,,
1169.3899,1231.61185,,,
1169.453175,1231.6443,,,
1169.472,1231.6924,,,
1169.486475,1231.72015,,,
1169.511825,1231.7398,,,
1169.536,1231.775925,,,
1169.549925,1231.805575,,,
1169.581725,1231.845525,,,
1169.602825,1231.8756,,,
1169.629675,1231.90235,,,
1169.638125,1231.938425,,,
1169.645575,1231.9634,,,
1169.66255,1231.988075,,,
1169.683,1232.017425,,,
1169.7112,1232.052625,,,
1169.749425,1232.0836,,,
1169.803725,1232.111225,,,
1169.83175,1232.1556,,,
1169.840275,1232.201,,,
1169.852375,1232.222,,,
1169.87955,1232.24835,,,
1169.892,1232.27,,,
1169.90765,1232.292375,,,
1169.9202,1232.33295,,,
1169.9275,1232.395625,,,
1169.951725,1232.4323,,,
1169.97235,1232.470325,,,
1169.99515,1232.491725,,,
1170.06065,1232.537875,,,
1170.07335,1232.574475,,,
1170.083475,1232.6104,,,
1170.110725,1232.6476,,,
1170.186825,1232.6722,,,
1170.2174,1232.698075,,,
1170.242525,1232.71565,,,
1170.264975,1232.750625,,,
1170.275825,1232.789975,,,
1170.305925,1232.831675,,,
1170.321425,1232.868275,,,
1170.3442,1232.89775,,,
1170.372975,1232.924575,,,
1170.384975,1232.948625,,,
1170.42015,1232.97735,,,
1170.456975,1233.024525,,,
1170.484175,1233.057775,,,
1170.499675,1233.092175,,,
1170.537075,1233.13,,,
1170.5486,1233.1605,,,
1170.564325,1233.19955,,,
1170.5738,1233.267825,,,
1170.611825,1233.305925,,,
1170.651675,1233.3668,,,
1170.678825,1233.393475,,,
1170.6916,1233.417,,,
1170.69765,1233.4629,,,
1170.757775,1233.5252,,,
1170.778775,1233.5432,,,
1170.798375,1233.57635,,,
1170.8479,1233.617075,,,
1170.901625,1233.650125,,,
1170.93375,1233.67095,,,
1170.9391,1233.7135,,,
1170.948,1233.74315,,,
1170.95615,1233.7859,,,
1170.975025,1233.844925,,,
1170.981675,1233.866125,,,
1170.99445,1233.895125,,,
1171.007425,1233.919825,,,
1171.025625,1233.96075,,,
1171.0291,1233.991075,,,
1171.036925,1234.03155,,,
1171.0421,1234.071625,,,
1171.051975,1234.09115,,,
1171.06125,1234.1202,,,
1171.073925,1234.1742,,,
1171.08195,1234.213675,,,
1171.097525,1234.252575,,,
1171.102825,1234.284,,,
1171.12335,1234.333025,,,
1171.1447,1234.362525,,,
1171.167725,1234.391225,,,
1171.18045,1234.449525,,,
1171.19135,1234.480775,,,
1171.2103,1234.5055,,,
1171.232975,1234.58385,,,
1171.240825,1234.61485,,,
1171.25465,1234.66355,,,
1171.28725,1234.69125,,,
1171.301725,1234.744,,,
1171.317975,1234.76285,,,
1171.33465,1234.808975,,,
1171.3476,1234.83375,,,
1171.363075,1234.86315,,,
1171.58795,1234.89245,,,
1171.616875,1234.936525,,,
1171.64415,1234.99835,,,
1171.70715,1235.02875,,,
1171.72685,1235.07555,,,
1171.8151,1235.094275,,,
1171.8628,1235.13085,,,
1171.904175,1235.177625,,,
1171.925675,1235.231225,,,
1171.9788,1235.25705,,,
1171.989175,1235.2925,,,
1172.05065,1235.3334,,,
1172.06955,1235.3587,,,
1172.09775,1235.411325,,,
1172.151,1235.42715,,,
1172.1644,1235.470425,,,
1172.17475,1235.5101,,,
1172.220325,1235.55655,,,
1172.28615,1235.581925,,,
1172.304575,1235.613125,,,
1172.324425,1235.67025,,,
1172.3689,1235.699075,,,
1172.380625,1235.765825,,,
1172.401225,1235.8037,,,
1172.47485,1235.82095,,,
1172.6239,1235.87905,,,
1172.791575,1235.903175,,,
1172.91005,1235.946675,,,
1172.940375,1235.972675,,,
1173.459325,1236.0039,,,
1173.5339,1236.0351,,,
1173.55355,1236.08815,,,
1173.562975,1236.182225,,,
1173.58495,1236.2082,,,
1173.60385,1236.232625,,,
1173.6231,1236.26615,,,
1173.643425,1236.29085,,,
1173.650825,1236.32425,,,
1173.6647,1236.3473,,,
1173.682175,1236.371475,,,
1173.699975,1236.3958,,,
1173.7137,1236.43265,,,
1173.75745,1236.478075,,,
1173.7854,1236.517975,,,
1173.891475,1236.553525,,,
1173.90185,1236.613075,,,
1174.0904,1236.650975,,,
1174.13425,1236.677875,,,
1174.164325,1236.70755,,,
1174.206975,1236.7549,,,
1174.21755,1236.809125,,,
1174.232425,1236.83605,,,
1174.23915,1236.870475,,,
1174.255175,1236.90825,,,
1174.2681,1236.959125,,,
1174.28615,1236.9959,,,
1174.3736,1237.01585,,,
1174.40505,1237.044575,,,
1174.419575,1237.111225,,,
1174.432875,1237.14715,,,
1174.442075,1237.1775,,,
1174.4748,1237.23915,,,
1174.492925,1237.277375,,,
1174.503825,1237.30495,,,
1174.517625,1237.3314,,,
1174.5487,1237.36185,,,
1174.573875,1237.395825,,,
1174.58675,1237.430675,,,
1174.600025,1237.461575,,,
1174.61265,1237.493675,,,
1174.622975,1237.52845,,,
1174.628725,1237.5616,,,
1174.645925,1237.586625,,,
1174.66625,1237.60685,,,
1174.685575,1237.633675,,,
1174.69895,1237.726475,,,
1174.715275,1237.754225,,,
1174.723825,1237.775875,,,
1174.740225,1237.797725,,,
1174.7458,1237.836825,,,
1174.763525,1237.86385,,,
1174.785025,1237.909525,,,
1174.803275,1237.931675,,,
1174.822825,1237.959925,,,
1174.827275,1237.990725,,,
1174.84395,1238.01445,,,
1174.853725,1238.051475,,,
1174.8662,1238.077375,,,
1174.8762,1238.1149,,,
1174.879725,1238.139725,,,
1174.88635,1238.167675,,,
1174.90035,1238.1962,,,
1174.9152,1238.23755,,,
1174.937075,1238.269925,,,
1174.950525,1238.29155,,,
1174.965525,1238.335925,,,
1174.9741,1238.3819,,,
1175.0059,1238.4156,,,
1175.015,1238.445375,,,
1175.03505,1238.4909,,,
1175.05385,1238.5147,,,
1175.0702,1238.550475,,,
1175.086875,1238.592425,,,
1175.113725,1238.633225,,,
1175.125725,1238.667325,,,
1175.15645,1238.6934,,,
1175.170325,1238.724625,,,
1175.182025,1238.77125,,,
1175.286175,1238.7954,,,
1175.353925,1238.827675,,,
1175.379625,1238.856025,,,
1175.4501,1238.883725,,,
1175.469225,1239.008,,,
1175.502225,1239.04195,,,
1175.515875,1239.0943,,,
1175.533725,1239.17585,,,
1175.539825,1239.20845,,,
1175.5516,1239.24065,,,
1175.571625,1239.2791,,,
1175.5887,1239.319375,,,
1175.593225,1239.3403,,,
1175.6087,1239.436825,,,
1175.63035,1239.464225,,,
1175.643725,1239.559875,,,
1175.674925,1239.595,,,
1175.682075,1239.609075,,,
1175.720275,1239.636975,,,
1175.736625,1239.7304,,,
1175.752875,1239.79545,,,
1175.7765,1239.8119,,,
1175.7988,1239.863725,,,
1175.810425,1239.887375,,,
1175.826075,1239.945475,,,
1175.8463,1239.984425,,,
1175.89655,1240.0278,,,
1175.9063,1240.05935,,,
1175.90995,1240.106925,,,
1175.94475,1240.152225,,,
1175.973875,1240.180275,,,
1176.007625,1240.221975,,,
1176.093,1240.255275,,,
1176.162475,1240.30555,,,
1176.1808,1240.34175,,,
1176.194025,1240.372025,,,
1176.2079,1240.411125,,,
