SPK_SPKC01a (inhibited),SPK_SPKC03a (excitation + inhibition),SPK_SPKC04a (excited),SPK_SPKC04b (inhibited),SPK_SPKC08a (inhibition + excitation),SPK_SPKC09a (excitation + inhibition),SPK_SPKC09b (no effect),SPK_SPKC12a (weak inhibition),SPK_SPKC16a (excited),SPK_SPKC16b (excited)
,,,3161.690525,,,,,,
,,,3161.793025,,,,,,
,,,3161.912025,,,,,,
,,,3161.9521,,,,,,
,,,3162.297975,,,,,,
,,,3162.413025,,,,,,
,,,3162.443475,,,,,,
,,,3162.529575,,,,,,
,,,3162.5942,,,,,,
,,,3162.8761,,,,,,
,,,3162.932775,,,,,,
,,,3162.958625,,,,,,
,,,3162.985825,,,,,,
,,,3163.020375,,,,,,
,,,3163.03995,,,,,,
,,,3163.12715,,,,,,
,,,3163.29985,,,,,,
,,,3163.33785,,,,,,
,,,3163.367225,,,,,,
,,,3163.547875,,,,,,
,,,3163.604375,,,,,,
,,,3163.64245,,,,,,
,,,3163.826275,,,,,,
,,,3163.8753,,,,,,
,,,3163.90575,,,,,,
,,,3163.999875,,,,,,
,,,3164.10925,,,,,,
,,,3164.156325,,,,,,
,,,3164.199525,,,,,,
,,,3164.337175,,,,,,
,,,3164.386425,,,,,,
,,,3164.43515,,,,,,
,,,3164.548325,,,,,,
,,,3164.581425,,,,,,
,,,3164.612375,,,,,,
,,,3164.702375,,,,,,
,,,3164.75685,,,,,,
,,,3164.790775,,,,,,
,,,3165.203225,,,,,,
,,,3165.275375,,,,,,
,,,3166.821475,,,,,,
,,,3166.94335,,,,,,
,,,3167.2649,,,,,,
,,,3167.377675,,,,,,
,,,3167.43575,,,,,,
,,,3167.62845,,,,,,
,,,3167.692025,,,,,,
,,,3167.899925,,,,,,
,,,3167.975425,,,,,,
,,,3168.093,,,,,,
,,,3168.2545,,,,,,
,,,3168.2813,,,,,,
,,,3168.3599,,,,,,
,,,3168.50365,,,,,,
,,,3168.558475,,,,,,
,,,3168.66265,,,,,,
,,,3168.713225,,,,,,
,,,3168.746475,,,,,,
,,,3168.78035,,,,,,
,,,3168.9263,,,,,,
,,,3168.973925,,,,,,
,,,3169.07975,,,,,,
,,,3169.109225,,,,,,
,,,3169.1456,,,,,,
,,,3169.170825,,,,,,
,,,3169.20135,,,,,,
,,,3169.367775,,,,,,
,,,3169.48115,,,,,,
,,,3169.52415,,,,,,
,,,3169.553225,,,,,,
,,,3169.58765,,,,,,
,,,3169.65525,,,,,,
,,,3169.683775,,,,,,
,,,3169.7202,,,,,,
,,,3169.750375,,,,,,
,,,3169.7794,,,,,,
,,,3169.806925,,,,,,
,,,3169.869125,,,,,,
,,,3169.90125,,,,,,
,,,3170.03695,,,,,,
,,,3170.172575,,,,,,
,,,3170.247675,,,,,,
,,,3170.292875,,,,,,
,,,3170.36465,,,,,,
,,,3170.57335,,,,,,
,,,3170.6883,,,,,,
,,,3170.789625,,,,,,
,,,3170.845725,,,,,,
,,,3170.93035,,,,,,
,,,3170.963125,,,,,,
,,,3171.00005,,,,,,
,,,3171.094475,,,,,,
,,,3171.1404,,,,,,
,,,3171.20565,,,,,,
,,,3171.22945,,,,,,
,,,3171.266375,,,,,,
,,,3171.316375,,,,,,
,,,3171.373875,,,,,,
,,,3171.5246,,,,,,
,,,3171.556025,,,,,,
,,,3171.61725,,,,,,
,,,3171.6437,,,,,,
,,,3171.6906,,,,,,
,,,3171.728875,,,,,,
,,,3171.77635,,,,,,
,,,3171.806675,,,,,,
,,,3171.881175,,,,,,
,,,3171.938,,,,,,
,,,3172.01635,,,,,,
,,,3172.082375,,,,,,
,,,3172.146875,,,,,,
,,,3172.174875,,,,,,
,,,3172.2542,,,,,,
,,,3172.338525,,,,,,
,,,3172.463025,,,,,,
,,,3172.55825,,,,,,
,,,3172.5861,,,,,,
,,,3172.651125,,,,,,
,,,3172.81455,,,,,,
,,,3172.951225,,,,,,
,,,3173.0249,,,,,,
,,,3173.052775,,,,,,
,,,3173.16745,,,,,,
,,,3173.2082,,,,,,
,,,3173.2697,,,,,,
,,,3173.384825,,,,,,
,,,3173.556,,,,,,
,,,3173.79015,,,,,,
,,,3174.0328,,,,,,
,,,3174.0772,,,,,,
,,,3174.160825,,,,,,
,,,3174.193625,,,,,,
,,,3174.57615,,,,,,
,,,3174.650825,,,,,,
,,,3174.689825,,,,,,
,,,3174.712325,,,,,,
,,,3174.849725,,,,,,
,,,3174.96845,,,,,,
,,,3175.2545,,,,,,
,,,3175.3506,,,,,,
,,,3175.99485,,,,,,
,,,3176.05205,,,,,,
,,,3176.079575,,,,,,
,,,3176.146225,,,,,,
,,,3176.451175,,,,,,
,,,3176.765225,,,,,,
,,,3177.053125,,,,,,
,,,3177.17645,,,,,,
,,,3177.220175,,,,,,
,,,3177.429525,,,,,,
,,,3177.457025,,,,,,
,,,3177.4934,,,,,,
,,,3177.550075,,,,,,
,,,3177.721475,,,,,,
,,,3177.774575,,,,,,
,,,3177.839075,,,,,,
,,,3178.470775,,,,,,
,,,3178.6222,,,,,,
,,,3178.6928,,,,,,
,,,3179.091875,,,,,,
,,,3179.4959,,,,,,
,,,3179.54035,,,,,,
,,,3179.922125,,,,,,
,,,3180.090325,,,,,,
,,,3180.176575,,,,,,
,,,3180.215475,,,,,,
,,,3180.359075,,,,,,
,,,3180.52805,,,,,,
,,,3180.66605,,,,,,
,,,3181.488725,,,,,,
,,,3181.561375,,,,,,
,,,3181.621175,,,,,,
,,,3181.651375,,,,,,
,,,3182.275175,,,,,,
,,,3182.325425,,,,,,
,,,3182.6388,,,,,,
,,,3182.8078,,,,,,
,,,3182.868675,,,,,,
,,,3182.90825,,,,,,
,,,3183.17485,,,,,,
,,,3183.182875,,,,,,
,,,3183.218225,,,,,,
,,,3183.25035,,,,,,
,,,3183.442625,,,,,,
,,,3183.61595,,,,,,
,,,3183.645925,,,,,,
,,,3183.7642,,,,,,
,,,3183.84235,,,,,,
,,,3183.948375,,,,,,
,,,3184.0852,,,,,,
,,,3184.140625,,,,,,
,,,3184.171925,,,,,,
,,,3184.394625,,,,,,
,,,3184.49685,,,,,,
,,,3184.5497,,,,,,
,,,3184.599125,,,,,,
,,,3184.67655,,,,,,
,,,3184.859175,,,,,,
,,,3185.002425,,,,,,
,,,3185.03425,,,,,,
,,,3185.060525,,,,,,
,,,3185.097725,,,,,,
,,,3185.239775,,,,,,
,,,3185.359625,,,,,,
,,,3185.528625,,,,,,
,,,3185.5761,,,,,,
,,,3185.710125,,,,,,
,,,3185.78185,,,,,,
,,,3185.845325,,,,,,
,,,3185.946075,,,,,,
,,,3186.014375,,,,,,
,,,3186.04995,,,,,,
,,,3186.088525,,,,,,
,,,3186.1302,,,,,,
,,,3186.212875,,,,,,
,,,3186.27825,,,,,,
,,,3186.357275,,,,,,
,,,3186.399525,,,,,,
,,,3186.4331,,,,,,
,,,3186.569825,,,,,,
,,,3186.6102,,,,,,
,,,3186.6464,,,,,,
,,,3186.68145,,,,,,
,,,3186.72115,,,,,,
,,,3186.7697,,,,,,
,,,3186.804525,,,,,,
,,,3186.9602,,,,,,
,,,3187.001375,,,,,,
,,,3187.082375,,,,,,
,,,3187.179075,,,,,,
,,,3187.255525,,,,,,
,,,3187.2934,,,,,,
,,,3187.328125,,,,,,
,,,3187.364825,,,,,,
,,,3187.413075,,,,,,
,,,3187.548725,,,,,,
,,,3187.584525,,,,,,
,,,3187.640975,,,,,,
,,,3187.775725,,,,,,
,,,3187.886575,,,,,,
,,,3187.9287,,,,,,
,,,3188.02775,,,,,,
,,,3188.06285,,,,,,
,,,3188.087375,,,,,,
,,,3188.124275,,,,,,
,,,3188.40825,,,,,,
,,,3188.4483,,,,,,
,,,3188.479425,,,,,,
,,,3188.52755,,,,,,
,,,3188.553825,,,,,,
,,,3188.80995,,,,,,
,,,3188.9867,,,,,,
,,,3189.0298,,,,,,
,,,3189.06345,,,,,,
,,,3189.109925,,,,,,
,,,3189.193125,,,,,,
,,,3189.35935,,,,,,
,,,3189.552575,,,,,,
,,,3189.6012,,,,,,
,,,3189.69735,,,,,,
,,,3189.73705,,,,,,
,,,3189.767525,,,,,,
,,,3190.34145,,,,,,
,,,3190.412425,,,,,,
,,,3190.451025,,,,,,
,,,3190.487925,,,,,,
,,,3190.516125,,,,,,
,,,3190.538175,,,,,,
,,,3190.585675,,,,,,
,,,3190.61895,,,,,,
,,,3190.756975,,,,,,
,,,3190.79795,,,,,,
,,,3190.934975,,,,,,
,,,3190.958725,,,,,,
,,,3191.0114,,,,,,
,,,3191.31925,,,,,,
,,,3191.36185,,,,,,
,,,3191.3893,,,,,,
,,,3191.71805,,,,,,
,,,3191.7535,,,,,,
,,,3192.2331,,,,,,
,,,3192.278525,,,,,,
,,,3192.3339,,,,,,
,,,3192.455075,,,,,,
,,,3192.60415,,,,,,
,,,3192.7122,,,,,,
,,,3192.90955,,,,,,
,,,3193.2921,,,,,,
,,,3193.3931,,,,,,
,,,3193.588075,,,,,,
,,,3193.8982,,,,,,
,,,3194.045375,,,,,,
,,,3194.065075,,,,,,
,,,3194.7018,,,,,,
,,,3194.800575,,,,,,
,,,3194.8561,,,,,,
,,,3194.966675,,,,,,
,,,3195.657425,,,,,,
,,,3195.6837,,,,,,
,,,3195.7665,,,,,,
,,,3195.8965,,,,,,
,,,3195.9591,,,,,,
,,,3195.986775,,,,,,
,,,3196.0712,,,,,,
,,,3196.453325,,,,,,
,,,3196.643825,,,,,,
,,,3196.9316,,,,,,
,,,3197.00085,,,,,,
,,,3197.1966,,,,,,
,,,3197.225925,,,,,,
,,,3197.257925,,,,,,
,,,3197.278225,,,,,,
,,,3197.425975,,,,,,
,,,3197.588025,,,,,,
,,,3197.6185,,,,,,
,,,3197.646475,,,,,,
,,,3197.68965,,,,,,
,,,3198.506475,,,,,,
,,,3198.690525,,,,,,
,,,3198.794225,,,,,,
,,,3198.880475,,,,,,
,,,3198.99985,,,,,,
,,,3199.1363,,,,,,
,,,3199.181975,,,,,,
,,,3199.2173,,,,,,
,,,3199.246575,,,,,,
,,,3199.277825,,,,,,
,,,3199.528675,,,,,,
,,,3199.569475,,,,,,
,,,3199.596325,,,,,,
,,,3199.722975,,,,,,
,,,3199.837825,,,,,,
,,,3199.929125,,,,,,
,,,3199.97055,,,,,,
,,,3200.18095,,,,,,
,,,3200.23025,,,,,,
,,,3200.26305,,,,,,
,,,3200.3054,,,,,,
,,,3200.510475,,,,,,
,,,3200.6754,,,,,,
,,,3200.789625,,,,,,
,,,3200.864425,,,,,,
,,,3200.9097,,,,,,
,,,3201.007325,,,,,,
,,,3201.046825,,,,,,
,,,3201.08045,,,,,,
,,,3201.113275,,,,,,
,,,3201.15125,,,,,,
,,,3201.20115,,,,,,
,,,3201.23425,,,,,,
,,,3201.27485,,,,,,
,,,3201.312275,,,,,,
,,,3201.34755,,,,,,
,,,3201.38135,,,,,,
,,,3201.54655,,,,,,
,,,3201.586975,,,,,,
,,,3201.6624,,,,,,
,,,3201.7661,,,,,,
,,,3201.8012,,,,,,
,,,3201.8336,,,,,,
,,,3201.984725,,,,,,
,,,3202.05085,,,,,,
,,,3202.158525,,,,,,
,,,3202.216275,,,,,,
,,,3202.249525,,,,,,
,,,3202.4529,,,,,,
,,,3202.48875,,,,,,
,,,3202.542675,,,,,,
,,,3202.574025,,,,,,
,,,3202.61465,,,,,,
,,,3202.642275,,,,,,
,,,3202.683925,,,,,,
,,,3202.7312,,,,,,
,,,3202.788875,,,,,,
,,,3202.8334,,,,,,
,,,3202.8802,,,,,,
,,,3202.9746,,,,,,
,,,3203.006975,,,,,,
,,,3203.08375,,,,,,
,,,3203.11915,,,,,,
,,,3203.15685,,,,,,
,,,3203.2508,,,,,,
,,,3203.325375,,,,,,
,,,3203.39595,,,,,,
,,,3203.484025,,,,,,
,,,3203.5449,,,,,,
,,,3203.68535,,,,,,
,,,3203.7548,,,,,,
,,,3203.793725,,,,,,
,,,3203.84145,,,,,,
,,,3204.114875,,,,,,
,,,3204.153325,,,,,,
,,,3204.18815,,,,,,
,,,3204.24235,,,,,,
,,,3204.290425,,,,,,
,,,3204.43845,,,,,,
,,,3204.5058,,,,,,
,,,3204.548525,,,,,,
,,,3204.61285,,,,,,
,,,3204.7223,,,,,,
,,,3204.749325,,,,,,
,,,3204.783725,,,,,,
,,,3204.8187,,,,,,
,,,3204.92465,,,,,,
,,,3205.01535,,,,,,
,,,3205.061125,,,,,,
,,,3205.2032,,,,,,
,,,3205.23425,,,,,,
,,,3205.26725,,,,,,
,,,3205.29405,,,,,,
,,,3205.36235,,,,,,
,,,3205.3969,,,,,,
,,,3205.5245,,,,,,
,,,3205.631925,,,,,,
,,,3205.677775,,,,,,
,,,3205.81405,,,,,,
,,,3205.851175,,,,,,
,,,3205.886625,,,,,,
,,,3205.945275,,,,,,
,,,3206.002475,,,,,,
,,,3206.0994,,,,,,
,,,3206.16785,,,,,,
,,,3206.2431,,,,,,
,,,3206.275425,,,,,,
,,,3206.314875,,,,,,
,,,3206.358025,,,,,,
,,,3206.39225,,,,,,
,,,3206.4195,,,,,,
,,,3206.45205,,,,,,
,,,3206.619375,,,,,,
,,,3206.663875,,,,,,
,,,3206.701,,,,,,
,,,3206.7725,,,,,,
,,,3206.9583,,,,,,
,,,3207.044725,,,,,,
,,,3207.117375,,,,,,
,,,3207.175325,,,,,,
,,,3207.207675,,,,,,
,,,3207.395625,,,,,,
,,,3207.434275,,,,,,
,,,3207.4802,,,,,,
,,,3207.51085,,,,,,
,,,3207.5491,,,,,,
,,,3207.625775,,,,,,
,,,3207.6893,,,,,,
,,,3207.6957,,,,,,
,,,3207.74195,,,,,,
,,,3207.7909,,,,,,
,,,3207.82785,,,,,,
,,,3207.85745,,,,,,
,,,3207.88815,,,,,,
,,,3207.93275,,,,,,
,,,3207.999975,,,,,,
,,,3208.031775,,,,,,
,,,3208.133025,,,,,,
,,,3208.302075,,,,,,
,,,3208.32955,,,,,,
,,,3208.412675,,,,,,
,,,3208.486225,,,,,,
,,,3208.643725,,,,,,
,,,3208.68365,,,,,,
,,,3208.7092,,,,,,
,,,3208.73785,,,,,,
,,,3208.81215,,,,,,
,,,3208.882275,,,,,,
,,,3208.909175,,,,,,
,,,3208.945975,,,,,,
,,,3209.03275,,,,,,
,,,3209.088625,,,,,,
,,,3209.169575,,,,,,
,,,3209.2012,,,,,,
,,,3209.225625,,,,,,
,,,3209.2481,,,,,,
,,,3209.330325,,,,,,
,,,3209.396,,,,,,
,,,3209.437625,,,,,,
,,,3209.46675,,,,,,
,,,3209.526625,,,,,,
,,,3209.5569,,,,,,
,,,3209.584175,,,,,,
,,,3209.652975,,,,,,
,,,3209.6805,,,,,,
,,,3209.705475,,,,,,
,,,3209.7552,,,,,,
,,,3209.86085,,,,,,
,,,3209.96725,,,,,,
,,,3210.114525,,,,,,
,,,3210.193875,,,,,,
,,,3210.232725,,,,,,
,,,3210.51115,,,,,,
,,,3210.645325,,,,,,
,,,3210.687875,,,,,,
,,,3210.822,,,,,,
,,,3210.8784,,,,,,
,,,3210.933125,,,,,,
,,,3211.172375,,,,,,
,,,3211.49645,,,,,,
,,,3211.66405,,,,,,
,,,3211.7922,,,,,,
,,,3211.904425,,,,,,
,,,3212.13405,,,,,,
,,,3212.2811,,,,,,
,,,3212.34235,,,,,,
,,,3212.694975,,,,,,
,,,3212.852025,,,,,,
,,,3212.872575,,,,,,
,,,3212.93275,,,,,,
,,,3213.04875,,,,,,
,,,3213.196775,,,,,,
,,,3213.22585,,,,,,
,,,3213.249325,,,,,,
,,,3213.292025,,,,,,
,,,3213.345975,,,,,,
,,,3213.392375,,,,,,
,,,3214.0404,,,,,,
,,,3214.12695,,,,,,
,,,3214.199025,,,,,,
,,,3214.7676,,,,,,
,,,3215.0953,,,,,,
,,,3215.383525,,,,,,
,,,3215.451275,,,,,,
,,,3215.532575,,,,,,
,,,3215.6882,,,,,,
,,,3215.75615,,,,,,
,,,3215.820925,,,,,,
,,,3215.96875,,,,,,
,,,3216.7388,,,,,,
,,,3216.8325,,,,,,
,,,3216.8795,,,,,,
,,,3216.94785,,,,,,
,,,3217.045425,,,,,,
,,,3217.1062,,,,,,
,,,3217.141525,,,,,,
,,,3217.16435,,,,,,
,,,3217.304075,,,,,,
,,,3217.431025,,,,,,
,,,3217.479225,,,,,,
,,,3217.9054,,,,,,
,,,3218.2241,,,,,,
,,,3218.681875,,,,,,
,,,3218.86615,,,,,,
,,,3218.9282,,,,,,
,,,3219.26605,,,,,,
,,,3219.582525,,,,,,
,,,3220.0455,,,,,,
,,,3220.148125,,,,,,
,,,3220.236775,,,,,,
,,,3220.3332,,,,,,
,,,3220.446525,,,,,,
,,,3220.472275,,,,,,
,,,3220.685075,,,,,,
,,,3220.7577,,,,,,
,,,3220.8663,,,,,,
,,,3220.9945,,,,,,
,,,3221.03975,,,,,,
,,,3221.128475,,,,,,
,,,3221.176025,,,,,,
,,,3221.2522,,,,,,
,,,3221.2865,,,,,,
,,,3221.372025,,,,,,
,,,3221.5538,,,,,,
,,,3221.7514,,,,,,
,,,3221.802475,,,,,,
,,,3221.968775,,,,,,
,,,3222.2039,,,,,,
,,,3222.775675,,,,,,
,,,3223.380925,,,,,,
,,,3223.438075,,,,,,
,,,3223.59705,,,,,,
,,,3223.859,,,,,,
,,,3223.960225,,,,,,
,,,3224.051175,,,,,,
,,,3224.156025,,,,,,
,,,3224.278625,,,,,,
,,,3224.329275,,,,,,
,,,3224.42155,,,,,,
,,,3224.51705,,,,,,
,,,3224.629325,,,,,,
,,,3224.6708,,,,,,
,,,3224.833425,,,,,,
,,,3224.883125,,,,,,
,,,3224.948025,,,,,,
,,,3225.01215,,,,,,
,,,3225.06025,,,,,,
,,,3225.178975,,,,,,
,,,3225.25885,,,,,,
,,,3225.310225,,,,,,
,,,3225.444275,,,,,,
,,,3225.4792,,,,,,
,,,3225.513975,,,,,,
,,,3225.664625,,,,,,
,,,3225.730675,,,,,,
,,,3225.8221,,,,,,
,,,3225.8634,,,,,,
,,,3226.016875,,,,,,
,,,3226.0584,,,,,,
,,,3226.17865,,,,,,
,,,3226.231475,,,,,,
,,,3226.26535,,,,,,
,,,3226.379775,,,,,,
,,,3226.50065,,,,,,
,,,3226.5391,,,,,,
,,,3226.611,,,,,,
,,,3226.82295,,,,,,
,,,3226.85755,,,,,,
,,,3226.9767,,,,,,
,,,3227.214725,,,,,,
,,,3227.48715,,,,,,
,,,3227.519775,,,,,,
,,,3227.68585,,,,,,
,,,3227.848475,,,,,,
,,,3227.979775,,,,,,
,,,3228.045925,,,,,,
,,,3228.085025,,,,,,
,,,3228.2686,,,,,,
,,,3228.300575,,,,,,
,,,3228.900325,,,,,,
,,,3228.950425,,,,,,
,,,3228.982225,,,,,,
,,,3229.029225,,,,,,
,,,3229.666175,,,,,,
,,,3229.85285,,,,,,
,,,3230.02815,,,,,,
,,,3230.290825,,,,,,
,,,3230.322675,,,,,,
,,,3230.3621,,,,,,
,,,3230.44615,,,,,,
,,,3230.519725,,,,,,
,,,3230.593625,,,,,,
,,,3230.69055,,,,,,
,,,3230.71905,,,,,,
,,,3230.844125,,,,,,
,,,3230.8981,,,,,,
,,,3230.94075,,,,,,
,,,3231.023425,,,,,,
,,,3231.163625,,,,,,
,,,3231.32185,,,,,,
,,,3231.378875,,,,,,
,,,3231.5368,,,,,,
,,,3231.66245,,,,,,
,,,3231.7974,,,,,,
,,,3231.825925,,,,,,
,,,3231.8711,,,,,,
,,,3232.449,,,,,,
,,,3232.532125,,,,,,
,,,3232.63265,,,,,,
,,,3232.821175,,,,,,
,,,3232.843175,,,,,,
,,,3233.04075,,,,,,
,,,3234.177475,,,,,,
,,,3234.44855,,,,,,
,,,3234.6368,,,,,,
,,,3234.722125,,,,,,
,,,3235.07495,,,,,,
,,,3235.327825,,,,,,
,,,3235.400675,,,,,,
,,,3235.718025,,,,,,
,,,3235.78515,,,,,,
,,,3235.8115,,,,,,
,,,3235.8502,,,,,,
,,,3235.9831,,,,,,
,,,3236.035675,,,,,,
,,,3236.096425,,,,,,
,,,3236.142,,,,,,
,,,3236.1707,,,,,,
,,,3237.195925,,,,,,
,,,3237.33455,,,,,,
,,,3237.380475,,,,,,
,,,3237.709375,,,,,,
,,,3237.793825,,,,,,
,,,3237.9167,,,,,,
,,,3238.065875,,,,,,
,,,3238.17995,,,,,,
,,,3238.351225,,,,,,
,,,3238.549675,,,,,,
,,,3238.654525,,,,,,
,,,3238.72835,,,,,,
,,,3238.769175,,,,,,
,,,3238.877775,,,,,,
,,,3239.61,,,,,,
,,,3240.191975,,,,,,
,,,3240.267775,,,,,,
,,,3240.374125,,,,,,
,,,3240.82235,,,,,,
,,,3240.91325,,,,,,
,,,3241.10625,,,,,,
,,,3241.1513,,,,,,
,,,3241.238375,,,,,,
,,,3241.383125,,,,,,
,,,3241.4779,,,,,,
,,,3241.53515,,,,,,
,,,3241.720525,,,,,,
,,,3241.98705,,,,,,
,,,3242.522575,,,,,,
,,,3242.6927,,,,,,
,,,3242.840325,,,,,,
,,,3243.76655,,,,,,
,,,3243.852825,,,,,,
,,,3243.945525,,,,,,
,,,3243.98315,,,,,,
,,,3244.164475,,,,,,
,,,3245.0319,,,,,,
,,,3245.079075,,,,,,
,,,3245.1854,,,,,,
,,,3245.2817,,,,,,
,,,3245.397075,,,,,,
,,,3245.526025,,,,,,
,,,3245.56395,,,,,,
,,,3245.659475,,,,,,
,,,3245.777525,,,,,,
,,,3246.01325,,,,,,
,,,3246.1091,,,,,,
,,,3246.24375,,,,,,
,,,3246.2626,,,,,,
,,,3246.330325,,,,,,
,,,3246.5445,,,,,,
,,,3246.580425,,,,,,
,,,3246.6182,,,,,,
,,,3246.75255,,,,,,
,,,3246.816625,,,,,,
,,,3246.8437,,,,,,
,,,3246.882125,,,,,,
,,,3246.993925,,,,,,
,,,3247.04335,,,,,,
,,,3247.095975,,,,,,
,,,3247.12175,,,,,,
,,,3247.143275,,,,,,
,,,3247.176325,,,,,,
,,,3247.25475,,,,,,
,,,3247.283125,,,,,,
,,,3247.400975,,,,,,
,,,3247.4355,,,,,,
,,,3247.46545,,,,,,
,,,3247.539625,,,,,,
,,,3247.62825,,,,,,
,,,3247.699775,,,,,,
,,,3247.775125,,,,,,
,,,3247.808525,,,,,,
,,,3247.834125,,,,,,
,,,3247.8679,,,,,,
,,,3247.908825,,,,,,
,,,3248.124325,,,,,,
,,,3248.18485,,,,,,
,,,3248.2546,,,,,,
,,,3248.42005,,,,,,
,,,3248.46885,,,,,,
,,,3248.595475,,,,,,
,,,3248.633675,,,,,,
,,,3248.661075,,,,,,
,,,3248.78895,,,,,,
,,,3248.89115,,,,,,
,,,3248.92565,,,,,,
,,,3249.033625,,,,,,
,,,3249.09045,,,,,,
,,,3249.1476,,,,,,
,,,3249.2274,,,,,,
,,,3249.34385,,,,,,
,,,3249.41355,,,,,,
,,,3249.449525,,,,,,
,,,3249.51405,,,,,,
,,,3249.539625,,,,,,
,,,3249.6757,,,,,,
,,,3249.712175,,,,,,
,,,3249.743975,,,,,,
,,,3249.774425,,,,,,
,,,3249.889725,,,,,,
,,,3249.934575,,,,,,
,,,3249.975225,,,,,,
,,,3250.01295,,,,,,
,,,3250.0572,,,,,,
,,,3250.098275,,,,,,
,,,3250.169775,,,,,,
,,,3250.233975,,,,,,
,,,3250.2651,,,,,,
,,,3250.37465,,,,,,
,,,3250.478875,,,,,,
,,,3250.516575,,,,,,
,,,3250.593975,,,,,,
,,,3250.650475,,,,,,
,,,3250.712925,,,,,,
,,,3250.745125,,,,,,
,,,3250.863675,,,,,,
,,,3250.90515,,,,,,
,,,3250.932375,,,,,,
,,,3250.99695,,,,,,
,,,3251.0263,,,,,,
,,,3251.45665,,,,,,
,,,3251.493125,,,,,,
,,,3251.527675,,,,,,
,,,3251.604925,,,,,,
,,,3251.776175,,,,,,
,,,3251.8334,,,,,,
,,,3251.9271,,,,,,
,,,3251.96365,,,,,,
,,,3251.993875,,,,,,
,,,3252.030325,,,,,,
,,,3252.0623,,,,,,
,,,3252.103675,,,,,,
,,,3252.210275,,,,,,
,,,3252.264475,,,,,,
,,,3252.3049,,,,,,
,,,3252.3404,,,,,,
,,,3252.410425,,,,,,
,,,3252.52645,,,,,,
,,,3252.573125,,,,,,
,,,3252.6045,,,,,,
,,,3252.665,,,,,,
,,,3252.719725,,,,,,
,,,3252.7582,,,,,,
,,,3252.810325,,,,,,
,,,3252.836025,,,,,,
,,,3252.88645,,,,,,
,,,3252.91825,,,,,,
,,,3253.122225,,,,,,
,,,3253.17645,,,,,,
,,,3253.24695,,,,,,
,,,3253.28595,,,,,,
,,,3253.432475,,,,,,
,,,3253.60555,,,,,,
,,,3253.66865,,,,,,
,,,3253.7853,,,,,,
,,,3253.843,,,,,,
,,,3253.8752,,,,,,
,,,3253.901275,,,,,,
,,,3253.966,,,,,,
,,,3254.02405,,,,,,
,,,3254.047775,,,,,,
,,,3254.146725,,,,,,
,,,3254.223325,,,,,,
,,,3254.314725,,,,,,
,,,3254.422675,,,,,,
,,,3254.645725,,,,,,
,,,3254.840375,,,,,,
,,,3254.933025,,,,,,
,,,3254.953725,,,,,,
,,,3255.03415,,,,,,
,,,3255.1581,,,,,,
,,,3255.195225,,,,,,
,,,3255.2558,,,,,,
,,,3255.293925,,,,,,
,,,3255.36845,,,,,,
,,,3255.4168,,,,,,
,,,3255.50695,,,,,,
,,,3255.55245,,,,,,
,,,3255.6096,,,,,,
,,,3255.68605,,,,,,
,,,3255.74725,,,,,,
,,,3255.82535,,,,,,
,,,3255.920475,,,,,,
,,,3255.95075,,,,,,
,,,3255.9755,,,,,,
,,,3256.001125,,,,,,
,,,3256.14675,,,,,,
,,,3256.185575,,,,,,
,,,3256.23855,,,,,,
,,,3256.3318,,,,,,
,,,3256.373025,,,,,,
,,,3256.5958,,,,,,
,,,3256.636875,,,,,,
,,,3256.673425,,,,,,
,,,3256.87405,,,,,,
,,,3256.97915,,,,,,
,,,3257.006675,,,,,,
,,,3257.036875,,,,,,
,,,3257.074375,,,,,,
,,,3257.121775,,,,,,
,,,3257.258075,,,,,,
,,,3257.315225,,,,,,
,,,3257.354825,,,,,,
,,,3257.390675,,,,,,
,,,3257.423925,,,,,,
,,,3257.56655,,,,,,
,,,3257.72085,,,,,,
,,,3257.78295,,,,,,
,,,3257.933225,,,,,,
,,,3258.006375,,,,,,
,,,3258.10455,,,,,,
,,,3258.18415,,,,,,
,,,3258.257925,,,,,,
,,,3258.34695,,,,,,
,,,3258.383375,,,,,,
,,,3258.45465,,,,,,
,,,3258.52195,,,,,,
,,,3258.74665,,,,,,
,,,3258.798625,,,,,,
,,,3258.856725,,,,,,
,,,3258.930375,,,,,,
,,,3258.988175,,,,,,
,,,3259.03385,,,,,,
,,,3259.093475,,,,,,
,,,3259.130725,,,,,,
,,,3259.183975,,,,,,
,,,3259.215175,,,,,,
,,,3259.24385,,,,,,
,,,3259.265975,,,,,,
,,,3259.3959,,,,,,
,,,3259.42325,,,,,,
,,,3259.472675,,,,,,
,,,3259.557425,,,,,,
,,,3259.689825,,,,,,
,,,3259.959075,,,,,,
,,,3260.071525,,,,,,
,,,3260.143325,,,,,,
,,,3260.17845,,,,,,
,,,3260.268875,,,,,,
,,,3260.325,,,,,,
,,,3260.38445,,,,,,
,,,3260.44745,,,,,,
,,,3260.4835,,,,,,
,,,3260.55905,,,,,,
,,,3260.591525,,,,,,
,,,3260.626275,,,,,,
,,,3260.664125,,,,,,
,,,3260.700775,,,,,,
,,,3260.725625,,,,,,
,,,3260.748975,,,,,,
,,,3260.7878,,,,,,
,,,3260.819075,,,,,,
,,,3260.97395,,,,,,
,,,3261.016875,,,,,,
,,,3261.30755,,,,,,
,,,3261.33745,,,,,,
,,,3261.37095,,,,,,
