SPK_SPKC09a,SPK_SPKC10c,SPK_SPKC11a,SPK_SPKC13a
,,138.1504,140.208375
,,138.165325,140.233875
,,138.1726,140.256525
,,138.18205,140.289375
,,138.189,140.316025
,,138.199825,140.374225
,,138.21805,140.5685
,,138.226775,140.59185
,,138.2374,140.608075
,,138.2477,140.647225
,,138.282925,140.679575
,,138.3003,140.751925
,,138.317975,140.8196
,,138.33235,140.9627
,,138.3407,141.187075
,,138.352225,141.261425
,,138.37895,141.583325
,,138.390525,141.621775
,,138.404975,141.647175
,,138.421425,141.6791
,,138.4336,141.73185
,,138.445825,141.85035
,,138.4561,141.870325
,,138.466825,141.9469
,,138.474025,141.95755
,,138.483025,141.9939
,,138.4929,142.028075
,,138.50515,142.397875
,,138.515675,142.418925
,,138.534475,142.437075
,,138.544625,142.474975
,,138.55585,142.48765
,,138.563475,142.505575
,,138.572425,142.543225
,,138.586825,142.5659
,,138.5935,142.5737
,,138.6009,142.61045
,,138.64055,142.949275
,,138.6545,143.12195
,,138.6654,143.275625
,,138.678425,143.53015
,,138.718125,143.928325
,,138.728375,143.9429
,,138.764075,143.958675
,,138.7961,143.975025
,,138.81415,143.99375
,,138.83605,144.002575
,,138.859,144.014875
,,138.8784,144.0517
,,138.900225,144.0859
,,138.91525,144.23625
,,138.95195,144.471125
,,138.9626,144.479675
,,138.98055,144.4941
,,138.994625,144.505325
,,139.011625,144.60045
,,139.027825,144.66195
,,139.049625,144.679975
,,139.0636,145.0868
,,139.07515,145.10145
,,139.09005,145.131675
,,139.09975,145.1417
,,139.1116,145.161575
,,139.117425,145.174625
,,139.12545,145.185325
,,139.13565,145.234825
,,139.148425,145.265875
,,139.16715,145.345
,,139.1747,145.3791
,,139.18295,145.405475
,,139.19075,145.420825
,,139.208575,145.45375
,,139.223275,145.7181
,,139.235025,145.7293
,,139.245275,145.740125
,,139.2767,145.746475
,,139.300425,145.775025
,,139.319125,145.804425
,,139.34545,145.8378
,,139.3731,145.8888
,,139.390425,145.928875
,,139.410625,145.943225
,,139.439725,145.97915
,,139.4761,146.021325
,,139.492625,146.042125
,,139.511675,146.11795
,,139.52015,146.23885
,,139.5299,146.315025
,,139.541475,146.47805
,,139.548425,146.496625
,,139.562325,146.533825
,,139.579425,146.5502
,,139.59615,146.606375
,,139.613225,146.625125
,,139.63335,146.643225
,,139.6532,147.032975
,,139.672375,147.063275
,,139.70815,147.10455
,,139.723925,147.123775
,,139.73685,147.159075
,,139.74935,147.204375
,,139.76225,147.254525
,,139.773925,147.27565
,,139.797,147.283425
,,139.81325,147.315875
,,139.8213,147.359275
,,139.830775,147.3931
,,139.84705,147.40265
,,139.854225,147.4427
,,139.862375,147.48405
,,139.875075,147.500075
,,139.883625,147.5356
,,139.890525,147.583225
,,139.9008,147.653625
,,139.918475,147.673225
,,139.932425,147.699575
,,139.956525,147.772225
,,139.97005,147.843825
,,139.996475,148.180625
,,140.017025,148.1956
,,140.0531,148.232325
,,140.072175,148.2867
,,140.0968,148.301775
,,140.119525,148.4273
,,140.15585,148.527675
,,140.16835,148.57155
,,140.188275,148.825325
,,140.21725,148.8619
,,140.2305,148.900575
,,140.245525,149.132575
,,140.253775,149.14925
,,140.263225,149.206325
,,140.2713,149.26975
,,140.2826,149.315775
,,140.29355,149.345075
,,140.305925,149.3843
,,140.33435,149.406325
,,140.354775,149.4314
,,140.367675,149.457325
,,140.3807,149.481025
,,140.401425,149.59595
,,140.4261,149.898775
,,140.446725,
,,140.460825,
,,140.481425,
,,140.51005,
,,140.52545,
,,140.5341,
,,140.552975,
,,140.5618,
,,140.607875,
,,140.624825,
,,140.637375,
,,140.65035,
,,140.6579,
,,140.67145,
,,140.6934,
,,140.713025,
,,140.727575,
,,140.74525,
,,140.766025,
,,140.798475,
,,140.81555,
,,140.8553,
,,140.87405,
,,140.891125,
,,140.90635,
,,140.924325,
,,140.937875,
,,140.9465,
,,140.95645,
,,140.9693,
,,140.979825,
,,140.9902,
,,140.998825,
,,141.01035,
,,141.017675,
,,141.026075,
,,141.03855,
,,141.0488,
,,141.05805,
,,141.069375,
,,141.086825,
,,141.108425,
,,141.151575,
,,141.175075,
,,141.192475,
,,141.21745,
,,141.23545,
,,141.2493,
,,141.2608,
,,141.272275,
,,141.2803,
,,141.327475,
,,141.34575,
,,141.374525,
,,141.402975,
,,141.436625,
,,141.464175,
,,141.486275,
,,141.5062,
,,141.51805,
,,141.53055,
,,141.53865,
,,141.5497,
,,141.564025,
,,141.576725,
,,141.59125,
,,141.6064,
,,141.6185,
,,141.629,
,,141.636575,
,,141.6511,
,,141.661725,
,,141.678725,
,,141.727525,
,,141.7395,
,,141.757675,
,,141.782075,
,,141.804375,
,,141.82205,
,,141.83385,
,,141.844325,
,,141.85655,
,,141.86815,
,,141.904725,
,,141.927175,
,,141.945175,
,,141.960875,
,,141.969725,
,,141.9939,
,,142.00135,
,,142.015725,
,,142.02885,
,,142.0409,
,,142.0635,
,,142.092625,
,,142.128475,
,,142.1408,
,,142.16465,
,,142.194925,
,,142.2216,
,,142.251725,
,,142.266825,
,,142.291975,
,,142.309475,
,,142.323425,
,,142.34285,
,,142.35145,
,,142.360275,
,,142.3708,
,,142.3856,
,,142.4068,
,,142.4344,
,,142.4553,
,,142.46625,
,,142.482,
,,142.491375,
,,142.507075,
,,142.520625,
,,142.545375,
,,142.568075,
,,142.59585,
,,142.6043,
,,142.618975,
,,142.63905,
,,142.6588,
,,142.676225,
,,142.698025,
,,142.713675,
,,142.734175,
,,142.75225,
,,142.7724,
,,142.795375,
,,142.835,
,,142.8664,
,,142.88535,
,,142.900425,
,,142.9183,
,,142.931325,
,,142.942475,
,,142.950275,
,,142.9637,
,,142.97535,
,,142.988425,
,,143.01165,
,,143.034025,
,,143.06585,
,,143.08155,
,,143.0947,
,,143.128625,
,,143.15435,
,,143.176425,
,,143.202475,
,,143.228675,
,,143.24995,
,,143.266925,
,,143.30365,
,,143.3357,
,,143.3572,
,,143.385625,
,,143.42095,
,,143.446375,
,,143.47315,
,,143.494175,
,,143.5149,
,,143.5327,
,,143.580275,
,,143.59925,
,,143.619125,
,,143.64345,
,,143.65595,
,,143.680775,
,,143.703625,
,,143.7337,
,,143.75995,
,,143.77945,
,,143.810425,
,,143.837075,
,,143.857225,
,,143.88145,
,,143.892675,
,,143.906,
,,143.921875,
,,143.9349,
,,143.94575,
,,143.955925,
,,143.966275,
,,143.9732,
,,143.984475,
,,144.007175,
,,144.01825,
,,144.026525,
,,144.0369,
,,144.057575,
,,144.09725,
,,144.126775,
,,144.136375,
,,144.14585,
,,144.154775,
,,144.160375,
,,144.1673,
,,144.17495,
,,144.18285,
,,144.1961,
,,144.2045,
,,144.21915,
,,144.2517,
,,144.28065,
,,144.299925,
,,144.32425,
,,144.338225,
,,144.36275,
,,144.38085,
,,144.4056,
,,144.42825,
,,144.454375,
,,144.467775,
,,144.508025,
,,144.5163,
,,144.53215,
,,144.5525,
,,144.5699,
,,144.588575,
,,144.607975,
,,144.621125,
,,144.63005,
,,144.70525,
,,144.717775,
,,144.74225,
,,144.76505,
,,144.78945,
,,144.808825,
,,144.829975,
,,144.845575,
,,144.871775,
,,144.8882,
,,144.91525,
,,144.937675,
,,144.969575,
,,144.994625,
,,145.0165,
,,145.04505,
,,145.06385,
,,145.07865,
,,145.089425,
,,145.1035,
,,145.122,
,,145.1363,
,,145.1533,
,,145.1762,
,,145.187275,
,,145.195625,
,,145.206375,
,,145.213,
,,145.2191,
,,145.235575,
,,145.2496,
,,145.25795,
,,145.267325,
,,145.274225,
,,145.282525,
,,145.296125,
,,145.318625,
,,145.34095,
,,145.35255,
,,145.3647,
,,145.37895,
,,145.39295,
,,145.410575,
,,145.42735,
,,145.45385,
,,145.486,
,,145.514325,
,,145.52865,
,,145.573825,
,,145.60745,
,,145.6305,
,,145.66085,
,,145.6849,
,,145.69985,
,,145.71105,
,,145.7181,
,,145.7195,
,,145.728025,
,,145.742,
,,145.7584,
,,145.7683,
,,145.782925,
,,145.80035,
,,145.80765,
,,145.826925,
,,145.845025,
,,145.859225,
,,145.870525,
,,145.882525,
,,145.89705,
,,145.90795,
,,145.9222,
,,145.929975,
,,145.943075,
,,145.953325,
,,145.99015,
,,146.005425,
,,146.0178,
,,146.028275,
,,146.0387,
,,146.075625,
,,146.100675,
,,146.115375,
,,146.13185,
,,146.150525,
,,146.165025,
,,146.187075,
,,146.218575,
,,146.231875,
,,146.257025,
,,146.28425,
,,146.30735,
,,146.3437,
,,146.376325,
,,146.4181,
,,146.4316,
,,146.4499,
,,146.4621,
,,146.47525,
,,146.491525,
,,146.509325,
,,146.52325,
,,146.5366,
,,146.54715,
,,146.56605,
,,146.578375,
,,146.6092,
,,146.620975,
,,146.659075,
,,146.6804,
,,146.69555,
,,146.71245,
,,146.741775,
,,146.76815,
,,146.7924,
,,146.8165,
,,146.842775,
,,146.87235,
,,146.9006,
,,146.916075,
,,146.92655,
,,146.94475,
,,146.95815,
,,146.9828,
,,147.00925,
,,147.0246,
,,147.040275,
,,147.0618,
,,147.072125,
,,147.09435,
,,147.12785,
,,147.175375,
,,147.224,
,,147.2371,
,,147.2532,
,,147.2632,
,,147.280825,
,,147.2909,
,,147.303525,
,,147.3131,
,,147.3249,
,,147.341075,
,,147.3698,
,,147.37835,
,,147.386475,
,,147.395675,
,,147.406325,
,,147.42305,
,,147.433175,
,,147.4414,
,,147.459675,
,,147.46695,
,,147.532325,
,,147.55605,
,,147.56865,
,,147.582875,
,,147.6025,
,,147.62855,
,,147.6494,
,,147.6638,
,,147.68385,
,,147.707025,
,,147.717225,
,,147.729425,
,,147.745725,
,,147.768325,
,,147.794475,
,,147.82265,
,,147.8383,
,,147.86,
,,147.877,
,,147.89495,
,,147.910875,
,,147.945625,
,,147.97095,
,,147.992325,
,,148.018275,
,,148.04025,
,,148.0675,
,,148.100525,
,,148.11975,
,,148.141725,
,,148.16915,
,,148.1818,
,,148.193175,
,,148.204525,
,,148.22355,
,,148.2325,
,,148.239825,
,,148.24785,
,,148.255975,
,,148.263775,
,,148.277925,
,,148.285725,
,,148.29515,
,,148.305325,
,,148.31285,
,,148.336225,
,,148.3511,
,,148.360775,
,,148.37825,
,,148.39015,
,,148.40255,
,,148.41595,
,,148.425,
,,148.4379,
,,148.45555,
,,148.487825,
,,148.5019,
,,148.515175,
,,148.529125,
,,148.542125,
,,148.557875,
,,148.574925,
,,148.590475,
,,148.6063,
,,148.628175,
,,148.671975,
,,148.6904,
,,148.71885,
,,148.744125,
,,148.75735,
,,148.776625,
,,148.78595,
,,148.807925,
,,148.8301,
,,148.848,
,,148.877675,
,,148.9062,
,,148.932475,
,,148.955025,
,,148.974625,
,,148.998425,
,,149.034375,
,,149.060975,
,,149.086375,
,,149.11375,
,,149.126875,
,,149.14665,
,,149.1848,
,,149.197725,
,,149.2181,
,,149.2265,
,,149.2382,
,,149.246925,
,,149.254225,
,,149.264975,
,,149.27665,
,,149.2861,
,,149.297675,
,,149.306125,
,,149.33555,
,,149.355525,
,,149.376925,
,,149.3995,
,,149.436825,
,,149.461275,
,,149.47355,
,,149.4837,
,,149.495975,
,,149.5268,
,,149.541375,
,,149.5525,
,,149.562775,
,,149.576325,
,,149.5979,
,,149.612125,
,,149.652125,
,,149.67735,
,,149.705375,
,,149.74565,
,,149.7689,
,,149.788675,
,,149.8198,
,,149.851925,
,,149.87565,
,,149.904525,
,,149.9214,
,,149.9467,
,,149.971775,
,,149.99855,
