SPK_SPKC02a,SPK_SPKC06a,SPK_SPKC09a
11.189475,43.655125,15.0661
11.203925,43.703525,15.118125
11.25105,43.771875,15.132275
11.306275,43.83035,15.19315
11.3353,43.852525,15.274825
11.35855,43.872525,15.310775
11.378725,43.90925,15.330525
11.4086,44.092175,15.3495
11.421375,44.40055,15.4472
11.4492,44.456675,15.518975
11.5069,44.47705,15.533175
11.531975,44.5251,15.557575
11.55865,44.565725,15.58795
11.6452,44.63525,15.613275
11.666525,44.668075,15.641275
11.670275,44.72355,15.648575
11.678875,44.968475,15.67425
11.689775,45.14545,15.722375
11.70555,45.260075,15.731775
11.7242,45.50455,15.743025
11.763375,45.5185,15.765525
11.78475,45.553325,15.772025
11.7983,45.630975,15.8052
11.81485,45.6617,15.815
11.855275,45.67395,15.8479
11.89215,45.8181,15.8999
11.912325,45.91915,15.905425
11.9299,45.947375,15.9289
11.934725,46.06535,15.94935
11.95305,46.10475,15.95945
11.97065,46.188475,15.98175
12.0026,46.38335,15.989925
12.025275,46.654625,15.9975
12.026625,46.70875,16.0626
12.04515,46.87245,16.11405
12.063575,46.948125,16.1522
12.08925,47.01565,16.1787
12.114725,47.034275,16.214675
12.14115,47.31665,16.2995
12.1941,47.325725,16.3831
12.217175,47.3695,16.3899
12.24935,47.42885,16.400525
12.2818,47.58805,16.40775
12.3032,47.616775,16.4554
12.332125,47.6271,16.460675
12.3612,47.69175,16.467825
12.392125,47.800575,16.479875
12.4168,47.81475,16.487825
12.430325,47.8389,16.4938
12.464625,48.057,16.50025
12.48855,48.066425,16.507375
12.5127,48.2845,16.51615
12.54645,48.324975,16.526825
12.5635,48.399425,16.5449
12.583975,48.41675,16.589425
12.61945,48.440425,16.6227
12.641125,48.49045,16.653975
12.659825,48.51985,16.6557
12.67895,48.531075,16.66755
12.7068,48.616475,16.687725
12.719875,48.729375,16.7211
12.749575,48.7544,16.7632
12.795975,48.776825,16.7852
12.82075,48.836725,16.8123
12.863875,48.846375,16.8532
12.88865,48.863275,16.892975
12.91035,48.928725,16.92485
12.946025,48.9678,16.991125
12.974275,49.18985,17.0518
12.995925,49.263425,17.127925
13.0303,49.508975,17.25185
13.05995,49.6118,17.333475
13.0807,49.663825,17.343475
13.101375,49.787875,17.347625
13.116375,49.7994,17.393875
13.119025,49.82555,17.411725
13.1509,49.878075,17.477975
13.169075,49.91705,17.566375
13.198,49.941125,17.80955
13.23585,49.96515,17.86815
13.259425,49.9855,18.0437
13.28505,50.02305,18.08425
13.3187,50.1558,18.09495
13.370975,50.171275,18.180975
13.396375,50.187925,18.24605
13.417225,50.235725,18.272
13.44715,50.30935,18.28285
13.48305,50.382375,18.4285
13.50815,50.397,18.46765
13.537225,50.42155,18.572875
13.565625,50.507175,18.59785
13.59925,50.53015,18.6053
13.624325,50.5775,18.64725
13.6549,50.71545,18.696875
13.685625,50.897875,18.70675
13.7123,50.9124,18.732275
13.7438,50.987775,18.79285
13.769725,50.999825,18.802
13.79335,51.17755,19.001225
13.823525,51.194475,19.031625
13.8373,51.23225,19.103375
13.86295,51.358575,19.114575
13.91065,51.37605,19.22515
14.004025,51.441725,19.23195
14.0054,51.502375,19.2409
14.032775,51.616025,19.269725
14.046925,51.64695,19.297225
14.0596,51.70395,19.3192
14.0962,51.9996,19.383325
14.1322,52.03845,19.516175
14.167975,52.1432,19.562925
14.206175,52.1719,19.60725
14.22415,52.248375,19.614725
14.243275,52.34685,19.70635
14.279675,52.40015,19.734
14.294275,52.517525,19.74345
14.31475,52.554325,19.74985
14.337525,52.574125,19.78245
14.3586,52.656875,19.9888
14.393175,52.74755,20.009175
14.4101,52.7688,20.022775
14.428,52.785075,20.036775
14.43315,52.831175,20.05355
14.4595,52.844025,20.146375
14.47815,52.935175,20.25145
14.50905,52.9969,20.27215
14.5689,53.010975,20.29955
14.57045,53.061125,20.318675
14.603375,53.142225,20.3783
14.639025,53.243725,20.4777
14.663575,53.3472,20.49185
14.6994,53.41265,20.5472
14.7158,53.5595,20.563
14.731975,53.58005,20.589725
14.76435,53.684125,20.617325
14.812625,53.748475,20.668825
14.87565,53.808675,20.6824
14.9135,54.03855,20.720175
14.950575,54.1444,20.769625
14.973925,54.19995,20.843175
15.00475,54.356975,20.8886
15.0272,54.38475,20.961725
15.0427,54.50915,20.979175
15.073,54.519025,21.050775
15.1221,54.5904,21.0796
15.145475,54.602575,21.172525
15.167025,54.61795,21.17455
15.209975,54.7901,21.1954
15.24515,54.801175,21.2375
15.273575,54.852475,21.25005
15.304475,54.8743,21.358475
15.333975,54.90825,21.415475
15.369025,55.16165,21.4567
15.388075,55.1798,21.515075
15.393075,55.190475,21.644075
15.419675,55.3264,21.674475
15.4398,55.36285,21.759625
15.46235,55.670075,21.799175
15.548625,55.75075,21.83855
15.568625,55.757275,21.902875
15.595875,55.770825,22.00265
15.6175,55.822575,22.003875
15.6523,55.829125,22.01735
15.673675,55.8395,22.052975
15.7329,55.85,22.0802
15.754475,55.86995,22.099225
15.77345,56.2001,22.20995
15.80785,56.335125,22.234225
15.824325,56.41525,22.25125
15.82825,56.510075,22.26245
15.850125,56.518175,22.28895
15.8764,56.557175,22.340675
15.8931,56.616825,22.37165
15.9143,56.6536,22.414125
15.934025,56.961,22.4429
15.954175,57.0387,22.5274
15.96075,57.141125,22.586275
15.98935,57.17285,22.60035
16.01135,57.246,22.609425
16.030225,57.341425,22.65315
16.04705,57.523125,22.661325
16.05545,57.570675,22.6954
16.0692,57.67445,22.730975
16.096475,57.731,22.738475
16.116575,57.75575,22.86325
16.138875,57.82065,22.891025
16.1546,57.85455,22.915175
16.19085,57.8776,22.9802
16.20795,57.899575,23.00015
16.226975,58.1323,23.01235
16.2687,58.40855,23.041
16.30015,58.50015,23.05515
16.30805,58.581425,23.07545
16.328475,58.724625,23.1274
16.351225,58.82435,23.26365
16.392675,58.842,23.33545
16.419725,58.894025,23.343225
16.446125,59.0031,23.374725
16.450825,59.094375,23.399975
16.4617,59.110775,23.435475
16.469625,59.14445,23.551325
16.497875,59.263025,23.5641
16.516925,59.285475,23.57805
16.5377,59.32205,23.60225
16.53925,59.42105,23.611425
16.5677,59.53225,23.684275
16.59155,59.557775,23.717675
16.601275,59.568025,23.74205
16.611225,59.595075,23.765375
16.634175,59.701475,23.786025
16.65475,59.87005,23.845675
16.68485,59.930875,23.8589
