SPK_SPKC04a (exc/inhi),SPK_SPKC07a (inhi)
186.550425,
186.587225,
186.70985,
186.731475,
186.7567,
186.779125,
186.79945,
186.81015,
186.825175,
186.8408,
186.856425,
186.8714,
186.891125,
186.904125,
186.925925,
186.941375,
186.960125,
186.97655,
186.99395,
187.0093,
187.03235,
187.0534,
187.07685,
187.094025,
187.11105,
187.121275,
187.134975,
187.16425,
187.174425,
187.204425,
187.222925,
187.245875,
187.270075,
187.290925,
187.318275,
187.3518,
187.400975,
187.4398,
187.4676,
187.49125,
187.51205,
187.538275,
187.561525,
187.58515,
187.6115,
187.63205,
187.6592,
187.707425,
187.750775,
187.776625,
187.810275,
187.878375,
187.893025,
187.90945,
187.92575,
187.980725,
188.00325,
188.029975,
188.0461,
188.06995,
188.0944,
188.111975,
188.1264,
188.146425,
188.16005,
188.1855,
188.231375,
188.293875,
188.332725,
188.3703,
188.399025,
188.42935,
188.4466,
188.4671,
188.489675,
188.52265,
188.577825,
188.6316,
188.738075,
188.775475,
188.8063,
188.98785,
189.0512,
189.08005,
189.112375,
189.1898,
189.22085,
189.2365,
189.259975,
189.28575,
189.30655,
189.326575,
189.345325,
189.363675,
189.397425,
189.435725,
189.454275,
189.48195,
189.499975,
189.529275,
189.694875,
189.71475,
189.7251,
189.735025,
189.746675,
189.7618,
189.77825,
189.7923,
189.8079,
189.8236,
189.839775,
189.86195,
189.873875,
189.88275,
189.906475,
189.9197,
189.9357,
189.950725,
189.969175,
189.9798,
189.99755,
190.009975,
190.02565,
190.03865,
190.046125,
190.058425,
190.083675,
190.105875,
190.127625,
190.151275,
190.18875,
190.21505,
190.22445,
190.24725,
190.268525,
190.2874,
190.30075,
190.326125,
190.35955,
190.3723,
190.402675,
190.417725,
190.438675,
190.456675,
190.4749,
190.49445,
190.518075,
190.54415,
190.560475,
190.5796,
190.600575,
190.62935,
190.63895,
190.654875,
190.67545,
190.6935,
190.7074,
190.719925,
190.73195,
190.746725,
190.7634,
190.7734,
190.790925,
190.804525,
190.814025,
190.828825,
190.847375,
190.866025,
190.879425,
190.897125,
190.907775,
190.9196,
190.931,
190.9463,
190.9613,
190.974725,
190.98335,
191.001075,
191.0173,
191.030225,
191.051225,
191.0672,
191.07805,
191.10175,
191.113225,
191.137775,
191.162925,
191.19565,
191.2155,
191.2366,
191.2551,
191.266625,
191.2839,
191.305225,
191.34735,
191.3769,
191.40425,
191.421425,
191.44275,
191.46865,
191.48575,
191.50435,
191.51795,
191.5478,
191.636275,
191.686375,
191.737375,
191.7812,
191.793375,
191.8047,
191.816675,
191.82625,
191.83755,
191.8494,
191.8617,
191.87405,
191.88315,
191.89805,
191.9125,
191.92545,
191.9404,
191.958025,
191.967725,
191.9798,
191.997225,
192.0113,
192.02185,
192.035225,
192.0608,
192.072525,
192.092925,
192.1077,
192.1406,
192.159625,
192.1807,
192.201525,
192.22465,
192.2406,
192.2595,
192.278475,
192.29815,
192.321275,
192.356525,
192.378075,
192.431575,
192.447525,
192.476625,
192.549725,
192.564525,
192.581825,
192.601825,
192.61565,
192.633125,
192.648825,
192.66475,
192.68765,
192.708725,
192.72815,
192.748025,
192.76915,
192.7866,
192.816175,
192.839675,
192.8902,
192.90715,
192.929,
192.9637,
192.9812,
192.99305,
192.997925,
193.00785,
193.01855,
193.027025,
193.036875,
193.04525,
193.0572,
193.067525,
193.0974,
193.1141,
193.1244,
193.137675,
193.145675,
193.1578,
193.166675,
193.1792,
193.18885,
193.19755,
193.208925,
193.22185,
193.228675,
193.246625,
193.25575,
193.2627,
193.2761,
193.291675,
193.305775,
193.317875,
193.334725,
193.3477,
193.3606,
193.377225,
193.3944,
193.403075,
193.41605,
193.429325,
193.44445,
193.456675,
193.4661,
193.47685,
193.4853,
193.4925,
193.503575,
193.514725,
193.523125,
193.5328,
193.546025,
193.5569,
193.5644,
193.568475,
193.5798,
193.5934,
193.603025,
193.61545,
193.6235,
193.631825,
193.639075,
193.6554,
193.668325,
193.6913,
193.7057,
193.727275,
193.74915,
193.769725,
193.792825,
193.8234,
193.8423,
193.860425,
193.8945,
193.92715,
193.933425,
193.9384,
193.949325,
193.9616,
193.9729,
193.986525,
193.999225,
194.016375,
194.028975,
194.037025,
194.0567,
194.0658,
194.07975,
194.098475,
194.110675,
194.12095,
194.137675,
194.1532,
194.166375,
194.176125,
194.18835,
194.204675,
194.21695,
194.235575,
194.245725,
194.26035,
194.2897,
194.310675,
194.33815,
194.3504,
194.372075,
194.38205,
194.394975,
194.40515,
194.422375,
194.434075,
194.4451,
194.454625,
194.466,
194.476125,
194.48115,
194.494725,
194.5077,
194.515525,
194.533625,
194.5476,
194.55995,
194.580525,
194.59195,
194.60525,
194.618,
194.6285,
194.6386,
194.65035,
194.66055,
194.67465,
194.687425,
194.698775,
194.7096,
194.726,
194.746625,
194.7588,
194.774625,
194.78415,
194.793625,
194.8042,
194.813975,
194.820325,
194.83295,
194.84255,
194.8597,
194.872775,
194.880425,
194.8973,
194.9161,
194.92775,
194.93685,
194.961025,
194.975475,
194.991175,
195.00375,
195.029975,
195.080575,
195.110175,
195.124375,
195.141425,
195.15135,
195.161725,
195.1822,
195.197425,
195.207375,
195.228775,
195.27635,
195.34305,
195.371825,
195.3895,
195.40325,
195.421775,
195.435825,
195.4581,
195.477025,
195.4993,
195.519225,
195.540875,
195.55355,
195.5712,
195.590125,
195.607625,
195.636675,
195.6606,
195.682375,
195.709575,
195.723225,
195.736625,
195.7476,
195.76205,
195.77995,
195.800175,
195.81475,
195.835275,
195.854725,
195.8886,
195.912575,
195.980675,
196.040225,
196.05515,
196.068025,
196.0879,
196.10205,
196.1185,
196.13335,
196.150875,
196.16625,
196.186225,
196.2108,
196.2266,
196.25265,
196.281475,
196.2954,
196.3172,
196.36085,
196.40225,
196.4407,
196.4736,
196.4932,
196.51115,
196.52375,
196.5436,
196.55445,
196.581,
196.598375,
196.613175,
196.634375,
196.665375,
196.7059,
196.846225,
196.918525,
196.972075,
197.01755,
197.036625,
197.09995,
197.11805,
197.13105,
197.1399,
197.150025,
197.155325,
197.16455,
197.1808,
197.19315,
197.202525,
197.215675,
197.22955,
197.24355,
197.26005,
197.273175,
197.2856,
197.296725,
197.310725,
197.317075,
197.331075,
197.3415,
197.35135,
197.3647,
197.3804,
197.388325,
197.4063,
197.420175,
197.43685,
197.4557,
197.470725,
197.483825,
197.496225,
197.50365,
197.519475,
197.5363,
197.54795,
197.5645,
197.58005,
197.5948,
197.6032,
197.631375,
197.659125,
197.680525,
197.7141,
197.7466,
197.786225,
197.810775,
197.82235,
197.832875,
197.844025,
197.85615,
197.866875,
197.879675,
197.904,
197.90855,
197.922075,
197.93035,
197.9447,
197.96145,
197.974525,
197.990525,
198.0029,
198.009,
198.020925,
198.033425,
198.0435,
198.06055,
198.07635,
198.09245,
198.133375,
198.158,
198.180975,
198.230375,
198.2588,
198.327675,
198.35045,
198.367525,
198.38075,
198.39355,
198.40705,
198.4488,
198.47765,
198.53655,
198.572775,
198.6301,
198.6566,
198.7225,
198.76435,
198.81115,
198.8556,
198.882275,
198.9014,
198.9156,
198.925875,
198.9409,
198.95255,
198.968475,
198.978575,
198.9886,
199.004275,
199.01425,
199.0275,
199.04075,
199.063175,
199.079725,
199.096125,
199.119125,
199.152575,
199.171425,
199.185625,
199.21115,
199.244975,
199.27205,
199.29185,
199.321075,
199.339425,
199.35455,
199.37305,
199.396,
199.418275,
199.43745,
199.468575,
199.494325,
199.524025,
199.5455,
199.5773,
199.62825,
199.6579,
199.69795,
199.785625,
199.80945,
199.83295,
199.850925,
199.869525,
199.89355,
199.914575,
199.93955,
199.9627,
199.9923,
