SPK_SPKC02a,SPK_SPKC07b,SPK_SPKC09a
109.942175,117.42465,114.880475
110.00905,117.44565,114.9147
110.029175,117.4682,114.939625
110.04575,117.49885,114.97065
110.060775,117.5278,114.998025
110.09355,117.587825,115.02395
110.11745,117.6151,115.049775
110.138725,117.65485,115.068
110.16655,117.67855,115.099675
110.1823,117.7303,115.12525
110.2003,117.7629,115.14845
110.217275,117.794725,115.1707
110.2586,117.847125,115.197225
110.272125,117.875025,115.228225
110.292575,117.906425,115.260775
110.30805,117.931475,115.285775
110.325975,117.952725,115.31025
110.3431,117.978875,115.3376
110.361475,118.009,115.363775
110.38335,118.041675,115.403075
110.399525,118.06125,115.436275
110.40735,118.09185,115.473675
110.431125,118.11275,115.50725
110.4402,118.148525,115.543125
110.464525,118.1743,115.575375
110.481925,118.2009,115.612675
110.49785,118.225275,115.65115
110.516525,118.251125,115.677925
110.532375,118.2885,115.71255
110.545475,118.327975,115.758575
110.5729,118.3683,115.7882
110.5883,118.41045,115.8143
110.601125,118.44915,115.837275
110.61705,118.4706,115.8736
110.632575,118.49635,115.9017
110.643375,118.523375,115.9268
110.657825,118.566275,115.95285
110.6723,118.591575,115.9811
110.7079,118.6305,116.007925
110.7424,118.645725,116.026275
110.760825,118.6643,116.052375
110.769025,118.70645,116.075075
110.77765,118.725925,116.09535
110.795925,118.746175,116.122475
110.8111,118.77085,116.148475
110.824625,118.83285,116.166175
110.838925,118.857,116.184175
110.856975,118.877975,116.2041
110.8701,118.8979,116.2273
110.88755,118.92745,116.24825
110.901675,118.944675,116.266425
110.919325,118.968625,116.28935
110.9353,118.9987,116.3122
110.9528,119.028825,116.329325
110.9659,119.0537,116.352575
110.981025,119.07955,116.3748
110.9955,119.104375,116.3954
111.01395,119.126825,116.413
111.02805,119.1604,116.442725
111.045575,119.177675,116.47225
111.062325,119.20295,116.49245
111.076825,119.24545,116.5144
111.090075,119.2779,116.53555
111.104575,119.307425,116.553725
111.1178,119.329875,116.58655
111.136325,119.3523,116.600125
111.147025,119.373475,116.620275
111.161625,119.3903,116.6366
111.175675,119.410425,116.65875
111.21195,119.441525,116.682925
111.226325,119.470225,116.7017
111.238375,119.4955,116.7172
111.2558,119.51725,116.73595
111.27335,119.54345,116.75365
111.28755,119.566175,116.7746
111.307775,119.5832,116.789825
111.327875,119.614525,116.8104
111.34515,119.65095,116.831775
111.36275,119.680275,116.853675
111.374625,119.71325,116.875375
111.386375,119.7429,116.901675
111.404675,119.767075,116.92545
111.4227,119.798775,116.944425
111.436925,119.82375,116.967625
111.458025,119.8426,116.9868
111.4857,119.866525,117.0083
111.505875,119.901875,117.0347
111.554025,119.9225,117.06005
111.57385,119.990525,117.0895
111.592275,120.02055,117.117225
111.6129,120.1011,117.144675
111.626875,120.123625,117.175025
111.64185,120.136025,117.207575
111.6761,120.1623,117.230775
111.6958,120.185975,117.260375
111.710175,120.2086,117.294875
111.726675,120.239875,117.3268
111.74535,120.2723,117.356725
111.76165,120.302025,117.39395
111.779125,120.35,117.435525
111.7952,120.3939,117.46595
111.806575,120.411175,117.4988
111.826525,120.427475,117.535425
111.846775,120.456675,117.560675
111.863775,120.4828,117.594675
111.883,120.52005,117.635
111.898275,120.539925,117.66215
111.91285,120.571675,117.697375
111.92745,120.5926,117.7251
111.9428,120.633275,117.752225
111.971775,120.667125,117.77805
111.98935,120.686275,117.8102
112.056775,120.707275,117.83815
112.0682,120.72975,117.8587
112.08425,120.750625,117.882775
112.09535,120.776325,117.9113
112.1024,120.7992,117.939875
112.106975,120.830875,117.96865
112.12165,120.858975,117.993075
112.153825,120.874025,118.014625
112.17825,120.9066,118.034475
112.191025,120.93345,118.066675
112.197425,120.960625,118.0845
112.213575,120.9833,118.113675
112.234425,121.004075,118.129975
112.26755,121.029225,118.1595
112.282125,121.05795,118.180625
112.3343,121.074725,118.201025
112.35255,121.094225,118.2367
112.39115,121.114075,118.259625
112.41155,121.13185,118.2931
112.42935,121.152825,118.324525
112.44505,121.1772,118.34925
112.458425,121.202425,118.383425
112.488125,121.231775,118.4118
112.506,121.260375,118.43205
112.525375,121.27805,118.456775
112.542,121.3013,118.4807
112.55995,121.3355,118.5045
112.58195,121.355175,118.535225
112.6033,121.409025,118.5587
112.621475,121.428775,118.5896
112.636425,121.462625,118.613625
112.675,121.497825,118.640525
112.688375,121.52575,118.659475
112.7029,121.565375,118.6809
112.71925,121.59175,118.71355
112.733875,121.63315,118.7379
112.7481,121.653325,118.767175
112.7609,121.67255,118.787575
112.781775,121.69135,118.806325
112.798775,121.7273,118.822025
112.82055,121.7528,118.842625
112.8352,121.7891,118.85625
112.851825,121.8278,118.8786
112.874925,121.88555,118.907875
112.894825,121.9142,118.931025
112.918775,121.936525,118.959
112.93505,121.97155,118.98805
112.98745,122.002175,119.009875
113.000775,122.0337,119.032275
113.018225,122.0622,119.069325
113.031875,122.102,119.096225
113.045775,122.12505,119.117
113.069125,122.157675,119.1481
113.089975,122.186825,119.17795
113.113525,122.2119,119.209325
113.134175,122.239475,119.236325
113.1495,122.266125,119.271625
113.1696,122.2872,119.2982
113.2059,122.309225,119.324925
113.223475,122.334625,119.345975
113.2363,122.367975,119.369025
113.253875,122.387675,119.3947
113.282175,122.40745,119.41265
113.301375,122.46525,119.43065
113.32105,122.4911,119.44645
113.33975,122.538275,119.472725
113.354025,122.561075,119.49615
113.365675,122.5821,119.521575
113.395075,122.608225,119.54195
113.4071,122.636125,119.563575
113.421975,122.660375,119.59475
113.43605,122.6851,119.625275
113.4513,122.717,119.65095
113.46975,122.775125,119.684225
113.4882,122.80075,119.70775
113.510775,122.818875,119.73075
113.52515,122.861,119.76095
113.547175,122.897975,119.78435
113.565875,122.9578,119.80685
113.5983,122.991975,119.826375
113.6169,123.0265,119.848225
113.632975,123.053325,119.86725
113.6521,123.082725,119.8894
113.66845,123.10055,119.908325
113.684375,123.1219,119.9297
113.7026,123.147325,119.9553
113.71875,123.18225,119.981
113.733475,123.24445,119.9996
113.74695,123.2708,120.01765
113.781675,123.309775,120.041825
113.7963,123.348175,120.063675
113.80715,123.376825,120.086025
113.8255,123.413125,120.1057
113.842425,123.439875,120.128325
113.8545,123.45955,120.15075
113.868875,123.4854,120.170425
113.8884,123.5152,120.185625
113.903525,123.547525,120.200425
113.919925,123.57275,120.21955
113.936775,123.60365,120.263775
113.9528,123.638775,120.290475
113.985425,123.67045,120.32095
114.0004,123.717225,120.344375
114.031025,123.759425,120.3681
114.0468,123.805875,120.3947
114.060875,123.843375,120.420625
114.077175,123.875225,120.445
114.0938,123.92205,120.47475
114.105525,123.94765,120.510825
114.138125,123.9742,120.5372
114.1604,123.99675,120.5593
114.177225,124.02475,120.5817
114.191875,124.05395,120.602475
114.213675,124.10795,120.62035
114.22825,124.131125,120.638625
114.243975,124.16385,120.662775
114.261175,124.195325,120.69255
114.27915,124.215425,120.7089
114.29485,124.244375,120.7336
114.313175,124.27595,120.75875
114.32915,124.30785,120.774525
114.346175,124.33035,120.798025
114.366575,124.349975,120.81945
114.4002,124.378225,120.839275
114.413725,124.415025,120.86205
114.433575,124.436625,120.890925
114.447475,124.46085,120.9104
114.46395,124.4986,120.941025
114.4795,124.521425,120.9725
114.4956,124.56485,121.0042
114.531875,124.5791,121.0266
114.544075,124.5986,121.05235
114.561525,124.623075,121.076375
114.57655,124.640425,121.0988
114.58725,124.656875,121.11885
114.604625,124.6806,121.1423
114.635625,124.71655,121.163775
114.647625,124.744525,121.18535
114.660675,124.7743,121.197325
114.673975,124.789225,121.214725
114.686075,124.818575,121.23095
114.698725,124.859375,121.2509
114.727125,124.8832,121.273075
114.7434,124.916275,121.298175
114.75885,124.94345,121.3234
114.77375,124.97715,121.3448
114.7885,125.003625,121.373725
114.805325,125.0225,121.39525
114.819275,125.051875,121.4204
114.8322,125.069925,121.444275
114.86905,125.090925,121.466275
114.88585,125.11,121.50035
114.900625,125.13255,121.52355
114.919225,125.154025,121.547175
114.938875,125.1705,121.57515
114.96125,125.202675,121.5951
114.977125,125.241125,121.629925
114.9976,125.2784,121.6522
115.012525,125.296,121.6778
115.0333,125.3216,121.701925
115.050425,125.346475,121.731375
115.051425,125.364475,121.758075
115.073,125.400925,121.776625
115.091925,125.4305,121.805725
115.111475,125.452875,121.831725
115.1264,125.487775,121.855775
115.14105,125.53865,121.878625
115.1558,125.568125,121.9012
115.16825,125.590825,121.925875
115.18075,125.6268,121.955
115.1965,125.65815,121.989475
115.213025,125.686025,122.020775
115.227175,125.717925,122.051675
115.24455,125.750025,122.072075
115.26615,125.778075,122.10555
115.28595,125.804075,122.1321
115.304825,125.840875,122.153525
115.319075,125.875875,122.181775
115.3365,125.90365,122.210975
115.35565,125.933775,122.238475
115.372075,125.963325,122.268625
115.395075,125.991125,122.290175
115.433,126.026375,122.3159
115.44855,126.048575,122.346425
115.470625,126.0698,122.36465
115.48855,126.109575,122.386225
115.508075,126.138675,122.404275
115.530425,126.1638,122.41505
115.54765,126.189275,122.4397
115.564025,126.20995,122.463975
115.58275,126.24085,122.496775
115.61175,126.281975,122.5193
115.630425,126.310775,122.544325
115.6479,126.340675,122.569475
115.66315,126.375925,122.590075
115.723775,126.403475,122.61045
115.74,126.439275,122.634675
115.755425,126.4623,122.655325
115.774575,126.4897,122.687625
115.806725,126.527375,122.71355
115.83035,126.5526,122.73615
115.846675,126.603075,122.762
115.8675,126.626025,122.79615
115.8819,126.664425,122.8332
115.903175,126.69975,122.867025
115.9176,126.724925,122.90895
115.9409,126.746675,122.9442
115.958575,126.778525,122.97235
115.978425,126.80125,123.000575
115.994,126.82755,123.032425
116.034675,126.855225,123.058
116.0515,126.89365,123.085025
116.06465,126.92905,123.115075
116.073075,126.964575,123.136325
116.08785,126.987775,123.1691
116.103425,127.010675,123.20325
116.1163,127.034025,123.24205
116.134575,127.055775,123.279725
116.148775,127.089425,123.3123
116.159475,127.10025,123.3582
116.174125,127.128275,123.3885
116.1848,127.1421,123.4205
116.1961,127.1705,123.441625
116.21735,127.198275,123.4818
116.23035,127.24115,123.522275
116.249675,127.263675,123.5521
116.26135,127.290675,123.581225
116.28875,127.314675,123.61705
116.30395,127.3507,123.642
116.31685,127.37295,123.673675
116.335425,127.404475,123.7023
116.35475,127.42785,123.73005
116.3707,127.449175,123.757175
116.385275,127.470725,123.786775
116.397475,127.49215,123.817425
116.415925,127.5116,123.846575
116.43095,127.543325,123.881125
