SPK_SPKC09a,SPK_SPKC11a,SPK_SPKC13b,SPK_SPKC14a,SPK_SPKC16a
91.8217,,,71.36265,52.885125
92.733775,,,71.378925,52.9781
92.89155,,,71.395525,53.0102
93.03685,,,71.417325,53.024075
94.10065,,,71.436275,53.05505
94.32305,,,71.454325,53.107925
94.32615,,,71.4741,53.135125
94.960875,,,71.517375,53.293325
95.0461,,,71.5966,53.3152
95.49785,,,71.651,53.57575
95.6618,,,71.686,53.5974
95.712,,,71.87915,53.92115
95.836075,,,71.933375,54.0331
96.276075,,,71.960775,54.128125
96.4389,,,72.0383,54.184625
96.8098,,,72.210925,54.273675
96.9306,,,72.413425,54.3111
97.00595,,,72.425725,54.37825
97.053925,,,72.45285,54.391475
97.488125,,,72.51315,54.415625
97.5713,,,72.5458,54.4994
97.62685,,,72.72315,54.514725
97.715625,,,72.733875,54.530225
98.1375,,,72.820875,54.60475
98.16245,,,73.321075,54.6277
98.934,,,73.33315,54.6982
99.01655,,,73.344275,54.70085
99.1139,,,73.386075,54.9898
99.523225,,,73.427275,55.00885
99.729625,,,73.452325,55.0244
99.86165,,,73.54905,55.04225
99.947575,,,73.58795,55.20295
100.536475,,,73.674375,55.2344
100.790375,,,73.7198,55.307125
101.0367,,,73.729575,55.6481
101.072275,,,73.74135,55.656875
101.529425,,,73.78305,55.664925
102.216575,,,73.830325,55.6851
102.25265,,,73.860225,55.694
102.302675,,,73.88065,55.715425
102.47145,,,73.91885,55.7727
104.1271,,,73.94505,56.23005
104.58535,,,73.958725,56.3123
104.820975,,,73.98195,56.55725
104.8591,,,73.9955,56.6154
105.199475,,,74.01375,56.784925
105.576225,,,74.03135,57.154775
105.722425,,,74.045375,57.200775
106.373075,,,74.100375,57.67525
106.96765,,,74.154875,57.7338
107.005675,,,74.221675,57.739125
107.10415,,,74.282625,57.759225
107.253175,,,74.345825,58.04435
107.5383,,,74.3776,58.1403
107.783275,,,74.38365,58.15085
107.817,,,74.390475,58.330975
107.9159,,,74.397775,58.614975
107.949775,,,74.404975,58.622675
108.07665,,,74.42185,58.6359
108.3409,,,74.462425,58.689325
108.603275,,,74.4748,59.017725
108.8879,,,74.502725,59.339125
109.24995,,,74.528075,59.357275
109.54565,,,74.54955,59.386325
111.241525,,,74.597675,59.46615
111.293925,,,74.63195,59.4975
111.427075,,,74.701475,59.52805
111.539125,,,74.752975,59.6706
111.581625,,,74.7773,59.739875
112.581325,,,74.813275,60.0402
112.89285,,,74.857275,60.06765
112.894125,,,74.881475,60.26775
114.0753,,,74.905775,60.602225
114.56235,,,74.91875,60.84655
114.925475,,,74.94355,61.00695
115.27375,,,74.954525,61.011725
117.06365,,,74.975425,61.221975
117.340975,,,75.0132,61.546525
118.939825,,,75.054575,62.016625
119.29985,,,75.0884,62.14615
119.4109,,,75.1183,62.153775
119.67845,,,75.182225,62.249375
119.813375,,,75.205475,62.60195
119.89115,,,75.243575,62.640375
120.069975,,,75.260975,62.662525
120.359375,,,75.2883,63.024575
120.4336,,,75.31455,63.035375
120.68605,,,75.35935,63.049375
120.717125,,,75.3763,63.281275
120.823475,,,75.45665,64.010225
122.4979,,,75.502025,64.01995
122.817425,,,75.53985,64.16595
124.078525,,,75.572975,64.2716
124.735075,,,75.591475,64.285
124.8314,,,75.603275,64.356625
125.107125,,,75.6188,64.4363
126.328275,,,75.63325,64.493025
128.172175,,,75.64505,64.749175
128.842675,,,75.6638,64.769925
129.153875,,,75.673875,64.79085
129.171075,,,75.7181,64.850275
129.760525,,,75.758575,64.87075
129.789025,,,75.805325,65.093
132.208,,,75.867425,65.255325
133.88875,,,75.94975,65.350375
134.163025,,,75.985825,65.451225
134.73525,,,76.047525,65.460925
135.39245,,,76.114225,65.509575
135.628125,,,76.142525,65.956125
137.475525,,,76.159625,66.24975
137.5108,,,76.171525,66.3524
137.54215,,,76.214675,66.423925
137.67795,,,76.23585,66.47615
137.83015,,,76.276025,66.913725
138.49385,,,76.316325,67.581625
138.755075,,,76.341875,67.60585
138.791875,,,76.368975,67.682475
138.912475,,,76.41885,67.93405
139.756025,,,76.4609,68.0124
140.177975,,,76.46675,68.0923
140.20975,,,76.489675,68.43035
140.493825,,,76.53245,68.501975
140.573375,,,76.557825,68.515175
141.141975,,,76.577075,68.980125
141.4407,,,76.59205,68.981875
141.54575,,,76.611225,69.02605
141.70695,,,76.623225,69.06705
141.8034,,,76.64165,69.1667
142.13315,,,76.65465,69.24895
142.28495,,,76.66895,69.621475
143.34495,,,76.678125,69.648025
143.6024,,,76.68965,69.650675
144.0323,,,76.696575,69.67845
144.22615,,,76.7176,69.737325
144.505825,,,76.759425,69.847025
144.66645,,,76.81115,70.1456
144.720025,,,76.826875,70.174625
145.15785,,,76.839575,70.1824
145.48525,,,76.8512,70.20005
146.41315,,,76.898225,70.256375
146.6881,,,76.935375,70.307025
147.597525,,,76.950625,70.58655
148.622825,,,76.961275,70.89885
148.880675,,,77.08555,70.90055
148.919875,,,77.1247,71.0127
149.803725,,,77.1533,71.359375
149.868375,,,77.18665,71.369
,,,77.228425,71.37395
,,,77.2636,71.440325
,,,77.27475,71.49015
,,,77.29215,71.535625
,,,77.3462,71.636475
,,,77.378,71.6544
,,,77.38965,71.905525
,,,77.4333,71.981675
,,,77.442775,72.0126
,,,77.45185,72.11605
,,,77.560075,72.13545
,,,77.632125,72.351975
,,,77.80175,72.44465
,,,77.8418,72.506
,,,77.8553,72.6121
,,,77.8697,73.043275
,,,77.881225,73.3148
,,,77.89305,73.336775
,,,77.90985,73.33835
,,,77.941975,73.343975
,,,77.960425,73.3815
,,,77.996275,73.452125
,,,78.06715,73.50705
,,,78.1061,73.7933
,,,78.18085,73.825625
,,,78.190375,73.841025
,,,78.223575,73.865725
,,,78.23635,73.91195
,,,78.265,73.9575
,,,78.29585,73.961925
,,,78.33805,73.973175
,,,78.376575,73.98695
,,,78.404225,74.0101
,,,78.456075,74.055275
,,,78.4818,74.06915
,,,78.53345,74.254325
,,,78.561025,74.396125
,,,78.64235,74.419775
,,,78.66615,74.4768
,,,78.67645,74.53495
,,,78.684675,74.8313
,,,78.6944,74.871125
,,,78.727425,74.892075
,,,78.75095,74.931075
,,,78.77025,74.937275
,,,78.792825,74.950025
,,,78.81245,74.99955
,,,78.843,75.053825
,,,78.859925,75.131
,,,78.87825,75.147425
,,,78.919675,75.172225
,,,78.933625,75.258625
,,,78.946475,75.30835
,,,78.958425,75.558675
,,,78.990175,75.576025
,,,79.02865,75.62085
,,,79.081425,75.6717
,,,79.10725,75.700675
,,,79.131825,75.708075
,,,79.159675,75.79295
,,,79.1928,75.89055
,,,79.206275,75.932925
,,,79.243125,76.13915
,,,79.27485,76.156475
,,,79.31015,76.23885
,,,79.5457,76.626825
,,,79.555425,76.649
,,,79.56715,76.654825
,,,79.580175,76.751325
,,,79.588375,76.776725
,,,79.604225,76.792775
,,,79.64515,76.794425
,,,79.668475,76.8932
,,,79.701725,76.9683
,,,79.71425,76.998675
,,,79.7269,77.3515
,,,79.7572,77.415325
,,,79.796675,77.4285
,,,79.815175,77.43965
,,,79.84045,77.46165
,,,79.85435,77.55945
,,,79.869675,77.633275
,,,79.9037,77.800925
,,,79.94435,77.919375
,,,79.969,78.17405
,,,80.000275,78.2059
,,,80.06,78.207025
,,,80.066275,78.229375
,,,80.092775,78.270175
,,,80.1044,78.305025
,,,80.177625,78.420425
,,,80.2016,78.450525
,,,80.230975,78.69335
,,,80.281475,78.70665
,,,80.32405,78.772075
,,,80.34475,78.810525
,,,80.383725,78.9466
,,,80.42725,78.9688
,,,80.459625,79.09725
,,,80.47715,79.115325
,,,80.51745,79.158625
,,,80.52665,79.16805
,,,80.568475,79.332075
,,,80.621975,79.398
,,,80.645425,79.4261
,,,80.6681,79.549025
,,,80.70605,79.561675
,,,80.776975,79.5683
,,,80.80845,79.569375
,,,80.8409,79.6496
,,,80.914075,79.69485
,,,80.963175,79.7207
,,,80.983525,79.789375
,,,81.017875,79.88835
,,,81.04185,80.110725
,,,81.071625,80.213925
,,,81.108175,80.284625
,,,81.1525,80.449675
,,,81.173875,80.4701
,,,81.191375,80.49835
,,,81.2056,80.5178
,,,81.241825,80.5201
,,,81.2573,80.55585
,,,81.27095,80.589925
,,,81.29355,80.650525
,,,81.30965,80.658425
,,,81.335175,80.671825
,,,81.361425,80.85135
,,,81.390125,81.036
,,,81.433075,81.165225
,,,81.4779,81.184925
,,,81.500875,81.199075
,,,81.542325,81.208925
,,,81.5985,81.241525
,,,81.643725,81.525075
,,,81.66795,81.58215
,,,81.70205,81.68525
,,,81.72995,81.75955
,,,81.750925,81.76445
,,,81.771825,81.780725
,,,81.791575,81.795475
,,,81.82085,81.8788
,,,81.8604,82.052
,,,81.9045,82.06415
,,,81.931975,82.07615
,,,81.98215,82.17195
,,,82.0489,82.177625
,,,82.061475,82.368125
,,,82.088575,82.4271
,,,82.1203,82.451825
,,,82.15295,82.477
,,,82.179375,82.613
,,,82.21255,82.62415
,,,82.27975,82.970475
,,,82.30525,82.978625
,,,82.3273,82.98655
,,,82.34575,82.9975
,,,82.368,83.009875
,,,82.4077,83.021825
,,,82.42535,83.0496
,,,82.44485,83.091325
,,,82.464125,83.1812
,,,82.475425,83.19285
