SPK_SPKC02b,SPK_SPKC03a,SPK_SPKC03b,SPK_SPKC07a,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC12a,SPK_SPKC15a,SPK_SPKC16a
,510.427075,552.321175,445.642075,,542.7245,449.58265,557.166575,
,510.449775,552.353125,445.655525,,542.755425,449.596275,557.204625,
,510.519525,552.379425,445.6678,,542.79475,449.606675,557.226775,
,510.57675,552.4086,445.68155,,542.8134,449.615025,557.25135,
,510.628575,552.422125,445.694,,542.839575,449.623825,557.320725,
,510.643175,552.443125,445.7087,,542.863,449.632025,557.3381,
,510.658425,552.45125,445.710225,,542.902175,449.641275,557.375275,
,510.698325,552.497425,445.722725,,542.9295,449.654525,557.4083,
,510.71195,552.537275,445.773,,542.96205,449.665525,557.475325,
,510.72765,552.5688,445.7838,,542.9889,449.678375,557.507625,
,510.760575,552.628025,445.79585,,543.0303,449.688625,557.524825,
,510.7793,552.664925,445.816125,,543.05695,449.69955,557.56055,
,510.792875,552.7195,445.851175,,543.120925,449.7064,557.604975,
,510.80305,552.728825,445.8607,,543.1524,449.71945,557.649925,
,510.818225,552.739725,445.875575,,543.180825,449.7281,557.677,
,510.8259,552.7595,445.8854,,543.22765,449.736875,557.724375,
,510.8389,552.7962,445.894875,,543.2541,449.760175,557.778475,
,510.858175,552.838275,445.91315,,543.27965,449.767575,557.782975,
,510.876675,552.9306,445.93525,,543.29565,449.774825,557.79565,
,510.902775,552.968625,445.9466,,543.3101,449.785225,557.809175,
,510.922525,552.993475,445.955025,,543.32285,449.802475,557.835125,
,510.99605,553.0249,445.96295,,543.334075,449.81215,557.8963,
,511.049675,553.06885,445.9703,,543.336275,449.820025,557.9175,
,511.113025,553.116,445.985925,,543.351825,449.826425,557.95125,
,511.1244,553.151925,446.004775,,543.387875,449.831725,557.97305,
,511.19895,553.178475,446.01275,,543.3981,449.843675,558.0059,
,511.203925,553.2016,446.02275,,543.419325,449.850025,558.044,
,511.21505,553.2209,446.033425,,543.47275,449.856,558.046425,
,511.234625,553.23685,446.056325,,543.668125,449.866975,558.07555,
,511.24235,553.267425,446.07705,,543.702325,449.87675,558.0878,
,511.269725,553.298325,446.088525,,543.72085,449.8848,558.16965,
,511.29655,553.332675,446.1011,,543.7471,449.892325,558.19085,
,511.310425,553.369475,446.115,,543.763675,449.90135,558.20185,
,511.323575,553.412875,446.12815,,543.97475,449.911175,558.2196,
,511.375625,553.4573,446.14125,,543.9959,449.92075,558.307075,
,511.4404,553.48275,446.16605,,544.0131,449.931925,558.322425,
,511.452675,553.51515,446.205675,,544.027,449.9598,558.384175,
,511.544,553.5326,446.217175,,544.03775,449.972275,558.3927,
,511.589275,553.5601,446.24375,,544.054625,449.9832,558.400275,
,511.619125,553.58145,446.254325,,544.0712,450.0076,558.412675,
,511.6445,553.60905,446.264775,,544.085575,450.02375,558.43245,
,511.662925,553.64355,446.2913,,544.123575,450.035925,558.454075,
,511.745775,553.670775,446.30035,,544.16875,450.053325,558.460925,
,511.7789,553.702275,446.312475,,544.1839,450.07495,558.470025,
,511.822,553.735225,446.324675,,544.207625,450.093175,558.517125,
,511.837625,553.75745,446.34155,,544.225925,450.102325,558.561775,
,511.888875,553.805175,446.35045,,544.23845,450.11735,558.592825,
,511.908625,553.814575,446.359275,,544.252475,450.14195,558.61125,
,511.928625,553.825075,446.375275,,544.316325,450.17465,558.618225,
,511.955375,553.860575,446.381375,,544.345125,450.18975,558.63855,
,511.999975,553.898725,446.39905,,544.3775,450.20655,558.660025,
,512.031625,553.9287,446.4196,,544.403825,450.2248,558.697225,
,512.0403,553.94905,446.44635,,544.451375,450.2378,558.719975,
,512.063625,553.9658,446.45655,,544.483,450.255725,558.742925,
,512.080725,554.0025,446.4749,,544.516025,450.2648,558.781575,
,512.109625,554.044775,446.487775,,544.567575,450.278675,558.798725,
,512.1299,554.07215,446.50285,,544.5912,450.29615,558.82055,
,512.209925,554.106925,446.5154,,544.636325,450.310525,558.8362,
,512.234725,554.14565,446.5277,,544.6544,450.3222,558.85755,
,512.237075,554.175175,446.55295,,544.70035,450.3485,558.8911,
,512.2644,554.199,446.56555,,544.74335,450.3652,558.940975,
,512.294025,554.221125,446.5997,,544.793,450.395275,558.946925,
,512.322225,554.24665,446.625525,,544.82685,450.409875,558.9507,
,512.352475,554.27595,446.637425,,544.866825,450.4209,558.957,
,512.3901,554.296025,446.65045,,544.927225,450.434225,559.03155,
,512.4023,554.31635,446.665675,,544.995375,450.45025,559.052075,
,512.46365,554.324625,446.6968,,545.14635,450.46275,559.067875,
,512.4771,554.35145,446.7066,,545.183675,450.502125,559.08395,
,512.513025,554.381975,446.72255,,545.221525,450.520575,559.096475,
,512.563,554.423625,446.76855,,545.3306,450.55255,559.135325,
,512.588825,554.45885,446.789725,,545.40135,450.5805,559.149275,
,512.607775,554.4965,446.8067,,545.4171,450.594625,559.20095,
,512.623275,554.5312,446.83525,,545.43255,450.6045,559.231025,
,512.63945,554.554575,446.852725,,545.447,450.613175,559.24835,
,512.66315,554.694525,446.8678,,545.46785,450.623875,559.2623,
,512.674575,554.730925,446.884825,,545.49065,450.632525,559.27825,
,512.6945,554.754525,446.900975,,545.5095,450.643375,559.296725,
,512.697175,554.766875,446.91745,,545.569625,450.6547,559.30805,
,512.762125,554.83125,446.9815,,545.601575,450.66645,559.3215,
,512.7663,554.8622,447.001975,,545.61945,450.674325,559.328925,
,512.783575,554.89825,447.016775,,545.686875,450.68255,559.337075,
,512.81545,554.9091,447.0339,,545.719575,450.69335,559.35255,
,512.84295,554.936275,447.0531,,545.7331,450.704475,559.3669,
,512.865475,555.025075,447.067825,,545.746775,450.71925,559.391775,
,512.899175,555.0355,447.089875,,545.757125,450.731225,559.437725,
,512.921325,555.039025,447.1039,,545.769825,450.742825,559.49075,
,512.93575,555.0681,447.125175,,545.78735,450.761175,559.569375,
,512.961025,555.113475,447.16005,,545.805275,450.77785,559.584575,
,512.9683,555.1418,447.2008,,545.821625,450.79475,559.619825,
,512.982775,555.17515,447.219725,,545.83455,450.8355,559.656925,
,513.0154,555.182275,447.261675,,545.854375,450.861125,559.67505,
,513.032275,555.2291,447.2795,,545.8865,450.873275,559.690575,
,513.068825,555.26845,447.300625,,545.903125,450.88965,559.7097,
,513.096125,555.299775,447.3179,,545.929,450.90355,559.713675,
,513.127225,555.33535,447.3415,,545.95655,450.916975,559.731125,
,513.161975,555.385575,447.3693,,545.982175,450.92955,559.7599,
,513.241575,555.402425,447.4065,,546.02305,450.954275,559.817075,
,513.257,555.4262,447.4155,,546.0662,451.00065,559.871,
,513.265275,555.4634,447.4198,,546.084675,451.018725,559.89,
,513.295075,555.5025,447.43565,,546.110675,451.03285,559.9075,
,513.355775,555.539125,447.449775,,546.14355,451.042475,559.941875,
,513.4104,555.565575,447.469275,,546.182775,451.054,559.95485,
,513.437475,555.602375,447.48175,,546.218725,451.06915,559.9584,
,513.490175,555.63375,447.502825,,546.2492,451.092175,559.97305,
,513.493725,555.6527,447.518025,,546.26555,451.1189,559.9946,
,513.51905,555.68175,447.53025,,546.2924,451.1453,560.006675,
,513.5205,555.70445,447.5453,,546.3051,451.15765,560.14435,
,513.5411,555.735075,447.5634,,546.360025,451.166875,560.166775,
,513.55635,555.74955,447.579775,,546.4961,451.1786,560.211475,
,513.572925,555.763175,447.596175,,546.525275,451.190675,560.2616,
,513.579375,555.819775,447.6135,,546.542425,451.204175,560.27365,
,513.6573,555.828725,447.6294,,546.5592,451.217275,560.303775,
,513.75075,555.8674,447.6407,,546.570225,451.233125,560.3319,
,513.790575,555.901225,447.6675,,546.58615,451.24105,560.35665,
,513.822,555.913875,447.6862,,546.596075,451.25425,560.41795,
,513.850625,555.927525,447.70225,,546.606925,451.2616,560.4565,
,513.893525,555.94195,447.7161,,546.626,451.275025,560.47645,
,513.97785,555.983225,447.7318,,546.6783,451.285375,560.5363,
,514.011525,556.0013,447.770725,,546.691575,451.291575,560.604975,
,514.01695,556.00915,447.78645,,546.7093,451.2977,560.624425,
,514.036325,556.020925,447.801475,,546.725975,451.303575,560.6364,
,514.0529,556.04645,447.81585,,546.75045,451.31385,560.643975,
,514.08805,556.077025,447.832075,,546.77285,451.3238,560.650525,
,514.108,556.133825,447.8361,,546.7957,451.3333,560.66725,
,514.137425,556.166175,447.85215,,546.837375,451.341775,560.69555,
,514.18625,556.2009,447.8841,,546.947925,451.349825,560.72965,
,514.198825,556.22755,447.906225,,547.014375,451.3561,560.78605,
,514.2316,556.246375,447.922425,,547.0745,451.37305,560.808575,
,514.2532,556.255625,447.944675,,547.106575,451.38375,560.830325,
,514.267225,556.279375,447.960975,,547.128375,451.390225,560.861,
,514.3027,556.300375,447.987425,,547.163875,451.39635,560.893575,
,514.328675,556.3699,448.0223,,547.1881,451.4029,560.9317,
,514.35005,556.402125,448.03895,,547.223925,451.410275,560.9984,
,514.371575,556.437625,448.054125,,547.273525,451.42055,561.011,
,514.431325,556.477825,448.0677,,547.30335,451.42735,561.024975,
,514.455625,556.5038,448.08505,,547.3215,451.437325,561.0304,
,514.519025,556.5336,448.10115,,547.345225,451.44525,561.038975,
,514.5453,556.55065,448.116525,,547.3599,451.4531,561.048325,
,514.565275,556.581125,448.144925,,547.381975,451.464625,561.057225,
,514.579175,556.59685,448.149975,,547.415575,451.487175,561.066525,
,514.609375,556.63475,448.1662,,547.441175,451.4956,561.0779,
,514.636425,556.679575,448.1977,,547.4529,451.502875,561.0978,
,514.640775,556.700875,448.217575,,547.490975,451.510075,561.17135,
,514.6681,556.73095,448.234275,,547.500175,451.5294,561.18605,
,514.703925,556.76745,448.2559,,547.53495,451.538825,561.222325,
,514.720625,556.80795,448.302525,,547.586425,451.550025,561.25065,
,514.7299,556.832375,448.322775,,547.601075,451.5635,561.34835,
,514.7772,556.866775,448.335025,,547.641025,451.57435,561.354875,
,514.7822,556.8943,448.359975,,547.784425,451.58265,561.36485,
,514.805025,556.94145,448.375125,,547.95545,451.59085,561.37145,
,514.8284,556.974,448.3901,,547.966825,451.6012,561.379325,
,514.84205,557.0216,448.403875,,547.9732,451.60785,561.3862,
,514.871125,557.054225,448.420475,,548.007625,451.61525,561.39345,
,514.8997,557.078125,448.43765,,548.023475,451.631625,561.402825,
,514.924725,557.108625,448.449975,,548.03455,451.649425,561.4153,
,514.995825,557.15675,448.463875,,548.040375,451.659375,561.427925,
,515.0277,557.16205,448.477975,,548.0521,451.675775,561.430775,
,515.068875,557.19985,448.491875,,548.065575,451.6922,561.436125,
,515.103275,557.2547,448.50395,,548.110875,451.706025,561.453725,
,515.12875,557.306075,448.5392,,548.150625,451.7262,561.538475,
,515.150025,557.3243,448.54935,,548.178225,451.743125,561.5528,
,515.171825,557.351725,448.572275,,548.262325,451.755775,561.5645,
,515.1937,557.422025,448.58545,,548.3105,451.77235,561.5703,
,515.195925,557.4724,448.59785,,548.34245,451.79935,561.58125,
,515.209175,557.5104,448.610675,,548.353375,451.8109,561.594525,
,515.2215,557.54385,448.6234,,548.38735,451.819125,561.64165,
,515.22845,557.548525,448.633,,548.4287,451.829175,561.68275,
,515.234325,557.591675,448.646525,,548.4392,451.848225,561.69915,
,515.2469,557.617175,448.660325,,548.4475,451.87085,561.71725,
,515.253225,557.64615,448.670425,,548.478925,451.887575,561.746325,
,515.258575,557.681625,448.68445,,548.493625,451.9038,561.7752,
,515.27365,557.717725,448.705925,,548.515675,451.9283,561.798175,
,515.2758,557.78055,448.732,,548.5672,451.940325,561.811625,
,515.286,557.8166,448.741675,,548.61295,451.96,561.841575,
,515.30025,557.8544,448.750375,,548.6599,451.977825,561.852175,
,515.3208,557.8991,448.758925,,548.70505,451.995575,561.857075,
,515.337525,557.927825,448.778225,,548.722875,452.008025,561.8638,
,515.359075,557.949775,448.793175,,548.76165,452.0214,561.871375,
,515.37145,557.980825,448.820225,,548.79455,452.03645,561.8801,
,515.3923,558.030375,448.8328,,548.8203,452.053975,561.886275,
,515.422625,558.059525,448.847425,,548.84825,452.070725,561.9201,
,515.456825,558.122625,448.860475,,548.90145,452.08655,561.933675,
,515.483825,558.137875,448.8747,,549.027,452.10245,561.98045,
,515.537825,558.161425,448.887025,,549.043425,452.11845,561.98995,
,515.594025,558.17515,448.910975,,549.05605,452.1724,562.121325,
,515.609375,558.21545,448.9237,,549.069125,452.18225,562.12295,
,515.6511,558.30665,448.935325,,549.0833,452.191575,562.164825,
,515.6788,558.310075,448.9459,,549.11265,452.2014,562.194975,
,515.713425,558.3347,448.960125,,549.1364,452.211375,562.2275,
,515.7381,558.352125,448.98715,,549.180975,452.2201,562.23025,
,515.781125,558.36925,449.018025,,549.2113,452.22785,562.26225,
,515.831875,558.382025,449.02705,,549.22675,452.235,562.283575,
,515.868975,558.40975,449.044025,,549.250425,452.24205,562.324175,
,515.895675,558.43745,449.0584,,549.2621,452.24915,562.37805,
,515.920475,558.47785,449.072075,,549.29515,452.258925,562.417825,
,515.947975,558.545225,449.099675,,549.314375,452.27265,562.4282,
,515.97205,558.570625,449.112275,,549.355675,452.2846,562.4306,
,516.014175,558.6014,449.12595,,549.391175,452.3003,562.452525,
,516.039925,558.632,449.142,,549.40655,452.310575,562.464675,
,516.07865,558.65215,449.158575,,549.45045,452.320575,562.479675,
,516.1067,558.674775,449.17275,,549.499025,452.331575,562.492475,
,516.154775,558.6926,449.1884,,549.552475,452.3396,562.509775,
,516.2034,558.71765,449.207375,,549.599575,452.34735,562.53425,
,516.269925,558.7504,449.217625,,549.6172,452.361725,562.535525,
,516.31655,558.790625,449.2314,,549.64545,452.37145,562.5693,
,516.34305,558.817725,449.2498,,549.67035,452.379525,562.582925,
,516.368125,558.841875,449.273175,,549.70095,452.3882,562.60725,
,516.3986,558.882175,449.2849,,549.782275,452.397475,562.6604,
,516.419875,558.92425,449.297825,,549.866275,452.40625,562.69605,
,516.447375,558.965725,449.31535,,549.96355,452.41495,562.771325,
,516.472475,558.9968,449.34215,,549.9919,452.42955,562.81225,
,516.474475,559.0017,449.3546,,550.039875,452.448975,562.823075,
,516.502925,559.043225,449.3729,,550.056175,452.45675,562.869575,
,516.53905,559.071675,449.39005,,550.115225,452.465175,562.877675,
,516.6062,559.10545,449.406475,,550.15615,452.47045,562.88645,
,516.647,559.135575,449.42375,,550.167325,452.4767,562.89615,
,516.693075,559.1494,449.462625,,550.191475,452.4849,562.9047,
,516.712525,559.1835,449.4885,,550.22435,452.493825,562.91405,
,516.809525,559.2078,449.52075,,550.2429,452.50145,562.9268,
,516.8488,559.222775,449.53595,,550.2698,452.51055,562.93685,
,516.880775,559.2782,449.548875,,550.292325,452.52275,562.9407,
,516.89455,559.311375,449.5684,,550.308375,452.539325,562.955375,
,516.957925,559.349725,449.579825,,550.326525,452.5481,562.964625,
,516.981225,559.380825,449.5929,,550.3475,452.5618,563.002375,
,517.0448,559.415625,449.606825,,550.381725,452.576475,563.02735,
,517.06695,559.451525,449.63235,,550.397075,452.58715,563.065125,
,517.090925,559.479225,449.641675,,550.418,452.595,563.112575,
,517.135475,559.516625,449.666425,,550.43625,452.614925,563.14075,
,517.1713,559.51945,449.68655,,550.45345,452.6277,563.1696,
,517.208425,559.565675,449.695675,,550.47405,452.651525,563.214175,
,517.244975,559.57025,449.717275,,550.49715,452.6656,563.309525,
,517.271775,559.572725,449.727925,,550.532275,452.677025,563.34145,
,517.288025,559.614675,449.73925,,550.546025,452.6971,563.5041,
,517.33875,559.662875,449.7479,,550.558275,452.71855,563.564575,
,517.36655,559.666825,449.771725,,550.617225,452.73285,563.5726,
,517.39395,559.70365,449.783475,,550.668175,452.748,563.589325,
,517.407375,559.738375,449.800725,,550.7043,452.77955,563.60775,
,517.43625,559.772925,449.8094,,550.729475,452.8158,563.6229,
,517.478825,559.7989,449.8181,,550.7949,452.833775,563.63355,
,517.5035,559.8317,449.827625,,550.813,452.8436,563.64285,
,517.564725,559.8752,449.841525,,550.8631,452.871725,563.66865,
,517.592875,559.908225,449.849525,,551.0131,452.898125,563.708075,
,517.635925,559.970225,449.86135,,551.015825,453.00185,563.723175,
,517.701025,560.02815,449.87425,,551.032,453.020675,563.734525,
,517.725575,560.070575,449.884975,,551.044475,453.033225,563.746575,
,517.761925,560.1129,449.89285,,551.063425,453.043425,563.775425,
,517.8477,560.140675,449.96685,,551.0775,453.051275,563.7831,
,517.879625,560.169075,449.978875,,551.096625,453.062,563.788,
,517.94695,560.202275,449.9922,,551.132125,453.07255,563.795675,
,517.9982,560.21095,450.021775,,551.202725,453.081525,563.800525,
,518.03095,560.24745,450.039475,,551.235325,453.09015,563.825625,
,518.05005,560.2905,450.066825,,551.24745,453.099175,563.866025,
,518.0797,560.343875,450.081925,,551.26735,453.1155,563.903775,
,518.09495,560.4718,450.09895,,551.29925,453.126825,563.9197,
,518.116425,560.497075,450.110075,,551.335125,453.1374,564.0288,
,518.14275,560.5113,450.141075,,551.353475,453.15,564.0417,
,518.19305,560.55755,450.16295,,551.391075,453.162,564.0593,
,518.24085,560.60725,450.1787,,551.470725,453.20905,564.10105,
,518.259675,560.64425,450.1924,,551.483475,453.229925,564.113925,
,518.28205,560.6891,450.210575,,551.4996,453.24975,564.124475,
,518.29915,560.73145,450.227225,,551.525875,453.258875,564.127325,
,518.34855,560.77295,450.2588,,551.54405,453.270275,564.14565,
,518.3951,560.8054,450.27305,,551.555725,453.27785,564.18065,
,518.415725,560.83885,450.294725,,551.5831,453.28645,564.1915,
,518.430125,560.868275,450.315225,,551.616675,453.293975,564.268525,
,518.4482,560.896075,450.331875,,551.6553,453.300775,564.326075,
,518.4677,560.952475,450.348925,,551.698975,453.308175,564.346525,
,518.519775,560.98705,450.363275,,551.7276,453.31375,564.367525,
,518.558875,561.022225,450.376725,,551.78435,453.32035,564.40875,
,518.593025,561.03925,450.39185,,551.826425,453.325925,564.4359,
,518.6277,561.044125,450.411225,,551.840675,453.335425,564.437875,
,518.651275,561.053575,450.434475,,551.854275,453.3423,564.4439,
,518.6971,561.10535,450.449025,,551.8926,453.348675,564.447075,
,518.725075,561.170875,450.468075,,551.92965,453.354275,564.450725,
,518.764425,561.19595,450.49005,,551.951375,453.360775,564.457875,
,518.7803,561.225475,450.5075,,551.99955,453.363425,564.465075,
,518.800475,561.27865,450.5281,,552.0422,453.36685,564.489375,
,518.823475,561.293925,450.5934,,552.084125,453.37365,564.496675,
,518.83005,561.34095,450.60765,,552.142175,453.38485,564.503175,
,518.846025,561.372275,450.6197,,552.172725,453.392825,564.510925,
,518.865775,561.406425,450.635275,,552.1962,453.40105,564.517275,
,518.886475,561.46705,450.64915,,552.230525,453.417275,564.522625,
,518.91795,561.500525,450.662575,,552.399725,453.428075,564.538625,
,518.9422,561.555475,450.676775,,552.430325,453.435275,564.54825,
,518.95545,561.6019,450.6899,,552.439275,453.44545,564.55835,
,518.979975,561.6541,450.714625,,552.498475,453.46045,564.566025,
,518.99445,561.691825,450.727825,,552.521125,453.475125,564.572875,
,519.00905,561.73655,450.740675,,552.574475,453.50195,564.5966,
,519.036775,561.77895,450.7512,,552.612225,453.5297,564.60685,
,519.064175,561.83795,450.7653,,552.6289,453.55805,564.6162,
,519.078425,561.899275,450.7777,,552.654825,453.581,564.629025,
,519.0893,561.947625,450.78855,,552.68095,453.59505,564.64,
,519.156725,561.975525,450.801475,,552.6917,453.600675,564.6663,
,519.1987,562.008325,450.816725,,552.726175,453.608725,564.675025,
,519.2406,562.13355,450.834425,,552.728925,453.61945,564.703775,
,519.27675,562.1747,450.857925,,552.75525,453.631725,564.72335,
,519.3004,562.187625,450.875675,,552.794875,453.642175,564.7488,
,519.34625,562.2063,450.89025,,552.843225,453.6504,564.766475,
,519.37985,562.2482,450.90985,,552.860375,453.66065,564.772475,
,519.42665,562.2913,450.92365,,552.87905,453.661725,564.788975,
,519.46185,562.33535,450.93775,,552.89295,453.673125,564.796175,
,519.483075,562.360625,450.9542,,552.932025,453.684,564.8417,
,519.50005,562.386025,450.970225,,552.949575,453.696025,564.849525,
,519.52145,562.4223,451.00115,,553.001975,453.7125,564.8595,
,519.538875,562.46215,451.020025,,553.037125,453.73365,564.869375,
,519.553725,562.496875,451.0342,,553.08605,453.74975,564.8882,
,519.564575,562.5271,451.0492,,553.11095,453.7604,564.89695,
,519.575525,562.560975,451.063875,,553.120925,453.7774,564.93345,
,519.588825,562.572075,451.076725,,553.16425,453.7984,564.95,
,519.6299,562.58235,451.0986,,553.196075,453.83455,564.974875,
,519.63925,562.60355,451.11975,,553.242425,453.84735,564.99265,
,519.721475,562.646875,451.1217,,553.25765,453.862375,565.01675,
,519.743275,562.68125,451.14385,,553.277775,453.871,565.0507,
,519.774325,562.709775,451.15715,,553.29485,453.881125,565.075475,
,519.8353,562.73535,451.172175,,553.3341,453.887875,565.124475,
,519.861675,562.762875,451.191125,,553.360025,453.894375,565.132575,
,519.93325,562.873175,451.203725,,553.401075,453.902225,565.1856,
,519.951575,562.90615,451.2172,,553.522225,453.911725,565.195325,
,519.99825,562.952375,451.245675,,553.5772,453.918175,565.22945,
,520.019025,562.9682,451.258475,,553.594675,453.92645,565.255875,
,520.0898,563.08435,451.2722,,553.612525,453.931975,565.2715,
,520.113375,563.12325,451.288675,,553.6469,453.936475,565.29275,
,520.148325,563.13295,451.31235,,553.66095,453.942425,565.343325,
,520.2198,563.18155,451.327075,,553.6743,453.95095,565.4076,
,520.236375,563.2034,451.338125,,553.715525,453.95845,565.424375,
,520.25945,563.238075,451.363525,,553.738475,453.96615,565.464425,
,520.260675,563.272275,451.3747,,553.869325,453.975325,565.505825,
,520.27955,563.32215,451.398325,,553.90215,453.99045,565.54325,
,520.298375,563.362475,451.41155,,553.926775,453.9999,565.564075,
,520.315075,563.396525,451.430225,,553.9468,454.008325,565.58245,
,520.335275,563.423925,451.443275,,553.9761,454.01475,565.60735,
,520.441675,563.425925,451.457,,553.995925,454.025975,565.621825,
,520.495125,563.450075,451.47985,,554.096575,454.037425,565.650025,
,520.5208,563.477075,451.50205,,554.146275,454.046875,565.673525,
,520.570725,563.498,451.51245,,554.220375,454.055825,565.683025,
,520.6154,563.514925,451.524575,,554.258625,454.0717,565.69585,
,520.638125,563.52005,451.5356,,554.28235,454.089225,565.71795,
,520.6692,563.5423,451.54835,,554.316175,454.100825,565.730825,
,520.703025,563.564975,451.570375,,554.3494,454.113775,565.748575,
,520.731325,563.571475,451.58235,,554.3677,454.118075,565.769025,
,520.7435,563.630675,451.593775,,554.388925,454.123975,565.784525,
,520.761025,563.657825,451.606275,,554.440125,454.1341,565.802425,
,520.7829,563.69005,451.6424,,554.459075,454.1471,565.816575,
,520.839825,563.720675,451.653175,,554.541125,454.15965,565.835775,
,520.857525,563.7423,451.6793,,554.5702,454.16935,565.87615,
,520.8841,563.78565,451.6915,,554.59535,454.1978,565.886775,
,520.913825,563.828075,451.704,,554.617325,454.217475,565.898675,
,520.92985,563.8974,451.7415,,554.63595,454.229,565.9143,
,520.95435,563.9194,451.757475,,554.656775,454.24,565.915775,
,520.975275,563.9397,451.771775,,554.712975,454.2499,565.924875,
,521.06725,563.9794,451.791025,,554.734675,454.258425,565.935025,
,521.1112,564.013675,451.812625,,554.948925,454.264925,565.949775,
,521.144525,564.141825,451.831,,554.950475,454.270425,565.975225,
,521.158775,564.215075,451.8458,,554.9898,454.274525,566.006225,
,521.186325,564.24325,451.86425,,555.0022,454.28015,566.04285,
,521.2121,564.274775,451.8803,,555.01675,454.28665,566.053075,
,521.2432,564.318175,451.9002,,555.023975,454.30605,566.05585,
,521.284125,564.36075,451.91775,,555.033875,454.31245,566.07625,
,521.310575,564.4528,451.93295,,555.047225,454.32325,566.139125,
,521.341425,564.490575,451.95005,,555.058125,454.3353,566.1753,
,521.3915,564.510975,451.9611,,555.0707,454.346225,566.1955,
,521.408475,564.534325,451.975575,,555.0857,454.358425,566.248275,
,521.46785,564.56855,451.990975,,555.104325,454.3738,566.30705,
,521.517625,564.671075,452.0207,,555.1164,454.3881,566.31405,
,521.555925,564.71075,452.03645,,555.139525,454.40855,566.349275,
,521.571425,564.74125,452.0571,,555.1515,454.422375,566.3634,
,521.589425,564.7684,452.073025,,555.162125,454.432325,566.398725,
,521.627225,564.7998,452.087,,555.17545,454.44025,566.424125,
,521.655775,564.82575,452.168725,,555.1857,454.453525,566.442025,
,521.6739,564.852875,452.1804,,555.19865,454.4688,566.4578,
,521.70745,564.878925,452.19235,,555.2,454.484225,566.50355,
,521.730975,564.929375,452.207625,,555.217325,454.497525,566.54365,
,521.73985,564.9559,452.22215,,555.229775,454.5234,566.588,
,521.79995,564.986125,452.232525,,555.240075,454.5388,566.6231,
,521.81545,565.012575,452.255675,,555.261,454.560125,566.652075,
,521.83615,565.050125,452.26495,,555.286075,454.58615,566.6735,
,521.893025,565.0775,452.280725,,555.304375,454.63545,566.686,
,521.9461,565.109625,452.294375,,555.328625,454.659325,566.6875,
,521.9638,565.149925,452.312275,,555.3404,454.674875,566.728025,
,522.004125,565.1732,452.328,,555.374775,454.693525,566.818275,
,522.0437,565.197975,452.351475,,555.386425,454.72995,566.854425,
,522.0722,565.21985,452.36585,,555.399425,454.77635,566.8707,
,522.089975,565.256825,452.3737,,555.42525,454.813375,567.0906,
,522.11055,565.2881,452.38565,,555.449475,454.830775,567.1009,
,522.169825,565.32905,452.397025,,555.475325,454.8606,567.11175,
,522.23165,565.333,452.4117,,555.490525,454.875375,567.122875,
,522.255,565.36285,452.44755,,555.525325,454.886275,567.14165,
,522.279125,565.36735,452.459375,,555.562075,454.899675,567.164675,
,522.309075,565.4103,452.479125,,555.579825,454.912725,567.1769,
,522.34605,565.485725,452.4886,,555.59705,454.92185,567.19945,
,522.380725,565.517325,452.49685,,555.629775,454.93125,567.270175,
,522.448375,565.549225,452.5033,,555.64855,454.94085,567.3073,
,522.4986,565.579925,452.51445,,555.659425,454.949,567.3164,
,522.53045,565.63245,452.5419,,555.69275,454.9576,567.3198,
,522.5739,565.659625,452.55445,,555.772775,454.965975,567.33395,
,522.6348,565.6923,452.5731,,555.8004,454.9758,567.3525,
,522.702875,565.709925,452.5914,,555.81725,454.9866,567.363875,
,522.751675,565.75005,452.6031,,555.8325,455.00745,567.379525,
,522.7796,565.79005,452.616,,555.845975,455.01695,567.3916,
,522.79135,565.820225,452.640675,,555.86125,455.026075,567.427225,
,522.824775,565.880075,452.6561,,555.87875,455.036775,567.428625,
,522.8873,565.904975,452.673475,,555.89975,455.049075,567.525975,
,522.91935,565.906425,452.72375,,555.932175,455.062025,567.542975,
,522.953175,565.92305,452.734725,,555.9443,455.07535,567.55765,
,523.01395,565.96675,452.747325,,555.95305,455.0983,567.57255,
,523.0717,565.99015,452.785625,,555.975975,455.111625,567.58515,
,523.123025,566.021875,452.805825,,555.9891,455.1231,567.5995,
,523.161375,566.05535,452.827725,,556.009025,455.1346,567.610125,
,523.1763,566.06525,452.838825,,556.03055,455.143525,567.620275,
,523.179725,566.08235,452.857325,,556.060325,455.1545,567.6295,
,523.1958,566.11505,452.872775,,556.085225,455.16545,567.660325,
,523.220825,566.1449,452.892325,,556.1008,455.176875,567.67045,
,523.228075,566.210375,452.909625,,556.15215,455.1898,567.679375,
,523.235325,566.236075,452.9276,,556.206775,455.20015,567.7073,
,523.269175,566.261525,452.9511,,556.2552,455.210925,567.714825,
,523.299875,566.313075,452.9834,,556.290675,455.22335,567.72115,
,523.319525,566.341875,453.0146,,556.30715,455.23755,567.7473,
,523.35395,566.371575,453.05615,,556.339125,455.250825,567.787925,
,523.37815,566.379775,453.07295,,556.39565,455.26285,567.8295,
,523.418925,566.393125,453.085275,,556.407825,455.2752,567.8451,
,523.453825,566.41925,453.100625,,556.442025,455.2852,567.902175,
,523.476225,566.452,453.113825,,556.4668,455.29795,567.909975,
,523.505175,566.479,453.130075,,556.665075,455.307575,567.92605,
