SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC01c,SPK_SPKC05a,SPK_SPKC05c,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC10a,SPK_SPKC16a
5.7915,11.59865,27.68465,35.74815,10.492325,8.614425,16.849675,22.029775,57.321775
5.82455,11.61985,27.931575,35.775775,10.5236,8.64055,16.902275,22.0659,57.568575
5.8779,11.654775,28.011625,35.858125,10.539275,8.691075,16.9589,22.0896,57.855425
5.907825,11.665475,28.493225,35.9027,10.5774,8.72185,17.0449,22.1253,57.87175
5.938,11.69345,28.634025,35.969775,10.645425,8.7609,17.14955,22.1497,58.175775
5.9508,11.7317,28.70815,36.258025,10.7126,8.797875,17.19605,22.173925,58.194025
5.9703,11.74785,28.7393,36.27055,10.76745,8.831275,17.233775,22.21545,58.2671
5.983775,11.8306,28.9596,36.368,10.8209,8.86085,17.276475,22.262175,58.35825
5.99715,11.872825,29.134375,36.4477,10.8484,8.8955,17.32855,22.285425,58.54145
6.028325,11.95485,29.13775,36.508075,10.879775,8.915575,17.3724,22.3202,58.722075
6.030475,11.986,29.382425,37.043275,10.914675,8.9293,17.444475,22.372225,58.798625
6.048775,12.01255,29.53845,37.0904,10.990425,8.949975,17.49965,22.397025,59.057725
6.069725,12.052425,29.62395,37.114425,11.026075,9.004,17.517925,22.437125,59.164325
6.0913,12.069975,29.6387,37.172125,11.0419,9.03025,17.54125,22.4741,59.387275
6.10325,12.0854,29.722475,37.307375,11.05455,9.09035,17.639525,22.496325,59.541225
6.10465,12.098925,29.756025,37.4404,11.08235,9.1104,17.68225,22.51765,59.764
6.127125,12.11375,29.83155,37.554375,11.11025,9.13505,17.721675,22.5546,60.75905
6.14585,12.14785,29.853775,37.6976,11.1326,9.164975,17.737025,22.5794,60.772325
6.14895,12.159225,30.016125,37.750075,11.1797,9.186375,17.790925,22.620775,60.959175
6.16535,12.18925,30.139675,37.8263,11.208575,9.2327,17.815375,22.64425,61.05435
6.273325,12.219625,30.18195,38.06115,11.229875,9.273825,17.87565,22.6629,61.099
6.3569,12.302225,30.45055,38.19605,11.241675,9.298525,17.9535,22.69075,61.1549
6.3592,12.330175,30.553175,38.21295,11.28185,9.3251,18.00415,22.7873,61.218425
6.38595,12.35655,30.66615,38.598,11.340775,9.342475,18.01505,22.81675,61.4939
6.391825,12.390575,30.932475,38.862025,11.3751,9.353025,18.0241,22.846025,61.52115
6.396725,12.441275,30.93535,38.986,11.453125,9.380525,18.05735,22.935925,61.65745
6.41395,12.47695,30.96345,39.024275,11.526625,9.404725,18.07365,22.96315,61.761625
6.443975,12.507175,30.983,39.345475,11.5522,9.432325,18.107175,22.987,61.8463
6.459825,12.57635,31.595075,39.467675,11.572375,9.477875,18.1289,23.069375,62.0731
6.46595,12.6095,31.628575,39.5126,11.6056,9.503575,18.198375,23.109275,62.143075
6.485125,12.653525,31.6303,39.7678,11.61275,9.530075,18.254225,23.136375,62.20245
6.52995,12.6714,31.836025,39.788975,11.643975,9.563525,18.3154,23.160925,62.30345
6.5588,12.683375,32.007675,39.9096,11.67095,9.5963,18.343175,23.19145,62.89365
6.5779,12.696,32.19475,39.937125,11.6896,9.622075,18.380825,23.2262,63.1715
6.5965,12.71455,32.207225,39.986075,11.7079,9.660175,18.4298,23.275325,63.246275
6.63665,12.786525,32.242575,40.0295,11.727275,9.673675,18.44455,23.338725,63.3495
6.64045,12.80225,32.3641,40.4536,11.769925,9.679475,18.4641,23.3659,63.99885
6.672275,12.82875,32.399525,40.52125,11.82525,9.69555,18.569975,23.3932,64.42055
6.69425,12.86295,32.509075,40.561225,11.84395,9.7201,18.659875,23.439325,64.733175
6.717675,12.893025,32.588,40.7293,11.86305,9.732975,18.754825,23.480975,64.796725
6.7502,12.91995,32.6147,40.7578,11.885075,9.746875,18.7816,23.530625,64.919125
6.772225,13.028325,32.995475,40.8071,11.911175,9.7686,18.89145,23.61685,64.965375
6.784975,13.05575,33.036525,40.822075,11.92935,9.788125,18.902075,23.656075,65.04845
6.818625,13.080725,33.112925,40.874925,11.949275,9.807675,18.92895,23.686875,65.545275
6.8594,13.108325,33.311575,40.925975,12.021525,9.82835,18.96435,23.708925,65.847425
6.88405,13.168725,33.578975,41.004725,12.0562,9.872425,19.03045,23.73725,65.868075
6.887475,13.20345,33.603425,41.037175,12.06805,9.893075,19.04785,23.755825,65.9025
6.892575,13.2293,33.8877,41.522875,12.13385,10.0006,19.071525,23.77955,65.94095
6.9064,13.285725,33.899975,41.7689,12.189525,10.01155,19.107075,23.837225,66.371825
6.9295,13.3313,34.023075,41.79605,12.190775,10.031175,19.16005,23.871925,66.7104
6.938225,13.40115,34.3393,42.008575,12.20715,10.059275,19.254175,23.908725,66.930325
6.94435,13.473375,34.467875,42.181775,12.2351,10.08465,19.282175,23.9421,67.43695
6.95025,13.49885,34.5299,42.245225,12.2586,10.14935,19.322875,23.990775,67.58855
6.959525,13.545125,34.612575,42.290325,12.284225,10.1717,19.374025,24.026825,68.01905
6.97355,13.594175,34.95105,42.353475,12.2962,10.17285,19.401475,24.06315,68.041875
6.980975,13.668925,34.967525,42.36335,12.306425,10.191125,19.4453,24.094375,68.0896
6.98485,13.7102,35.062,42.42525,12.3144,10.209875,19.489825,24.187,68.1536
7.015125,13.74555,35.079875,42.57,12.3496,10.2243,19.5291,24.40065,68.630625
7.082325,13.824625,35.160675,42.624125,12.408725,10.2435,19.549175,24.48755,68.703475
7.116475,13.844275,35.277875,42.88475,12.4549,10.246225,19.589925,24.539675,68.73465
7.13245,13.973175,35.6622,42.984375,12.630975,10.2478,19.661775,24.57785,68.7426
7.1485,14.142125,35.7514,43.22915,12.663475,10.27315,19.677,24.623725,68.824275
7.17545,14.17205,35.7864,43.29895,12.664675,10.322175,19.8101,24.83405,68.8575
7.192525,14.257925,36.170825,43.41735,12.682825,10.3396,19.836625,24.88275,69.120125
7.214175,14.297325,36.201,43.4818,12.7055,10.362825,20.00585,24.912,69.1872
7.24375,14.35185,36.2423,43.512,12.750875,10.3892,20.0692,24.9485,69.472325
7.2591,14.420875,36.264325,43.575725,12.76025,10.4186,20.109375,25.2222,69.67895
7.2882,14.4876,36.55545,43.59995,12.77105,10.451975,20.17015,25.2706,69.690875
7.309675,14.55305,36.632825,43.664225,12.8121,10.478025,20.19405,25.306975,69.74195
7.340575,14.591,36.798575,43.9235,12.877025,10.50165,20.26665,25.3316,69.901875
7.361375,14.6112,36.830025,43.950425,12.8886,10.533525,20.33545,25.362,69.95845
7.365625,14.6363,36.8982,44.076475,12.906,10.55375,20.382125,25.43755,70.005875
7.3765,14.672625,37.16265,44.15855,12.944075,10.613375,20.40025,25.527025,70.526725
7.380175,14.719875,37.2739,44.18635,12.95545,10.635125,20.443675,25.569375,70.729975
7.387725,14.758025,37.453275,44.27135,12.9677,10.66225,20.492375,25.61785,71.409325
7.407,14.7869,37.46745,44.336525,13.00345,10.689525,20.527,25.70845,71.590025
7.435075,14.8211,37.48565,44.407675,13.048725,10.71445,20.59135,25.740325,72.219475
7.440325,14.849025,37.497425,44.549475,13.088725,10.733175,20.5998,25.7711,72.4056
7.457075,14.891525,37.5794,44.567825,13.102725,10.75655,20.673525,25.796,72.52825
7.5385,14.921525,37.69535,44.5857,13.117575,10.80355,20.6936,25.8544,72.648325
7.56535,14.9309,37.746475,44.7332,13.145125,10.82765,20.73955,25.884025,72.6883
7.58715,14.95425,37.767425,44.794325,13.179225,10.854,20.771475,25.916775,73.415125
7.59315,14.9901,37.870875,44.8097,13.21365,10.883925,20.7855,26.051575,74.42285
7.61255,15.060975,37.933675,44.85135,13.29865,10.90455,20.82195,26.165875,75.376175
7.643975,15.153275,37.96565,45.043675,13.351,10.9419,20.868775,26.21845,75.54485
7.6681,15.217775,38.045425,45.208175,13.36345,10.96295,20.89105,26.2551,76.02565
7.6993,15.247325,38.0794,45.59725,13.465175,10.995325,20.92065,26.3049,76.281125
7.715625,15.28355,38.13195,46.246875,13.478925,11.1154,20.939725,26.38655,76.3608
7.735875,15.31175,38.25495,46.27135,13.507375,11.158375,20.961775,26.390725,76.780275
7.76725,15.326025,38.29455,46.284375,13.552925,11.185525,20.97245,26.42025,76.816675
7.773125,15.375875,38.469375,46.325675,13.576625,11.191275,21.005,26.448375,77.294975
7.80995,15.39175,38.5216,46.344975,13.598775,11.220475,21.00995,26.492825,77.945475
7.816575,15.430425,38.7355,46.421925,13.7069,11.251975,21.03675,26.6122,78.062575
7.8279,15.4676,38.8254,46.45305,13.722675,11.28295,21.0734,26.665725,78.084975
7.85365,15.48045,38.88405,46.4704,13.74945,11.305375,21.0918,26.7135,78.34035
7.892925,15.5713,38.92755,46.507875,13.7638,11.373225,21.150975,26.7817,78.392475
7.90235,15.670225,38.959825,46.59155,13.848,11.429825,21.201525,26.815325,78.39555
7.92125,15.712925,38.9726,46.627475,13.8621,11.45015,21.247075,26.857775,78.643125
7.945975,15.746725,38.992925,46.642975,13.90535,11.46635,21.307925,26.902675,78.794625
7.9581,15.7709,39.00605,46.7265,13.923225,11.484975,21.3842,26.956475,79.157575
7.980425,15.783075,39.134475,46.733075,13.948475,11.510675,21.408325,27.00025,79.3667
8.00295,15.791925,39.15635,46.8874,14.0001,11.54025,21.429825,27.0198,79.593
8.014375,15.798375,39.23305,46.91115,14.014125,11.569,21.500175,27.059675,79.630625
8.03245,15.813825,39.361225,46.92325,14.04165,11.59105,21.536825,27.10675,80.681725
8.0683,15.8219,39.555375,46.98845,14.05175,11.6306,21.597025,27.1735,80.805825
8.0849,15.856325,39.595575,47.023775,14.1277,11.646575,21.657575,27.21025,80.913425
8.09665,15.92845,39.630825,47.034825,14.137975,11.66385,21.697875,27.310275,81.055425
8.11225,15.969175,39.659125,47.11655,14.192475,11.69595,21.75935,27.3534,81.22095
8.1201,15.997,39.66875,47.275925,14.2088,11.719375,21.8027,27.38195,81.2514
8.135425,16.061375,39.670025,47.525375,14.222075,11.74145,21.853825,27.407975,81.9394
8.14665,16.086425,39.7183,47.574275,14.291575,11.756,21.909,27.440225,81.989325
8.1704,16.158775,39.950475,47.584525,14.32315,11.77235,21.960175,27.481475,82.1546
8.174825,16.18705,40.271125,47.755,14.3947,11.78565,22.0311,27.51645,82.191875
8.18345,16.274025,40.31075,47.766775,14.4983,11.8194,22.08685,27.56025,82.25125
8.21815,16.3304,40.343825,47.804675,14.5358,11.850075,22.170075,27.591625,82.393875
8.272975,16.38555,40.3498,47.87795,14.551025,11.8828,22.197075,27.6236,82.450975
8.2821,16.413475,40.355925,47.898675,14.5968,11.890625,22.2458,27.700575,82.4879
8.305875,16.438425,40.3614,48.24925,14.7209,11.93545,22.2654,27.749875,82.6069
8.336,16.459,40.3708,48.30475,14.752775,11.94815,22.295825,27.772975,82.675025
8.3557,16.48185,40.396125,48.4474,14.775875,11.970675,22.332425,27.815975,82.722675
8.37495,16.503575,40.40745,48.479725,14.792075,11.995725,22.35975,27.888125,82.815125
8.39145,16.52695,40.428575,48.4915,14.82515,12.0192,22.41215,27.920075,82.905725
8.406,16.5404,40.454625,49.14855,14.8469,12.056575,22.43165,27.95425,83.054725
8.457625,16.6071,40.68805,49.2511,14.86035,12.0611,22.4818,27.989975,83.107525
8.475125,16.633375,40.72495,49.398625,14.89365,12.083075,22.586325,28.04595,83.160675
8.5094,16.671325,40.751225,49.426825,14.903225,12.109925,22.623525,28.0864,83.1904
8.525875,16.6976,40.76135,49.5129,14.9113,12.1163,22.639475,28.1177,83.555175
8.5516,16.7426,40.844825,49.55175,14.924025,12.135025,22.646575,28.2119,83.712625
8.554775,16.7696,40.9362,49.5964,14.93475,12.155275,22.65395,28.244575,84.02735
8.58,16.792625,40.980525,49.67745,14.94965,12.174525,22.688425,28.29145,84.10155
8.593975,16.817925,41.32005,49.7704,14.964875,12.195925,22.728625,28.35545,84.253525
8.629825,16.860425,41.528725,49.810475,14.983325,12.197425,22.7508,28.390875,84.287825
8.64805,16.9121,41.6635,49.858275,15.019825,12.219225,22.76125,28.431025,84.3207
8.6584,16.939725,41.739075,49.8767,15.034,12.251625,22.82985,28.493925,84.489125
8.66625,16.96365,41.756525,49.984875,15.063775,12.27875,22.855375,28.556975,84.6006
8.726925,16.997225,41.76555,50.0373,15.09235,12.3241,22.900075,28.59075,84.82155
8.7533,17.024425,41.77805,50.055275,15.105325,12.332675,22.908475,28.62835,84.9405
8.799025,17.068925,41.78645,50.06925,15.120925,12.35185,22.945925,28.684025,85.17575
8.819025,17.092125,41.814725,50.0787,15.149075,12.38605,22.978575,28.841975,85.30795
8.895125,17.136025,41.836975,50.116925,15.211075,12.406675,23.004025,28.88825,85.668825
8.901675,17.15375,41.854225,50.231625,15.247675,12.44665,23.0403,28.944975,85.848525
8.915475,17.16535,41.988375,50.285625,15.280075,12.4774,23.144175,28.962625,86.271825
8.939625,17.3287,42.2304,50.312575,15.3345,12.4971,23.2015,28.98975,86.427075
8.941775,17.3618,42.410925,50.36225,15.354,12.515925,23.23955,29.117675,86.769025
8.960075,17.3962,42.519425,50.41435,15.368675,12.5577,23.2557,29.20505,86.917975
8.98795,17.432925,42.56085,50.515375,15.38205,12.578,23.274425,29.286025,87.282075
9.034725,17.462325,42.57175,50.539775,15.41755,12.61,23.31555,29.32285,87.45635
9.0511,17.484725,43.095,50.551225,15.43135,12.617275,23.3438,29.41145,87.5134
9.060025,17.530175,43.185575,50.574025,15.456375,12.6369,23.400375,29.451825,87.7607
9.08545,17.541425,43.30265,50.72595,15.468675,12.662925,23.563425,29.528675,88.08395
9.11255,17.581175,43.344325,50.745575,15.47955,12.71485,23.612075,29.583175,88.17455
9.2037,17.596475,43.40145,50.7568,15.49025,12.7174,23.642025,29.626425,88.26705
9.248375,17.761625,43.43175,50.939925,15.712675,12.75175,23.652975,29.6647,88.866625
9.261975,17.830725,43.559625,50.972375,15.747475,12.7815,23.68065,29.70555,88.889875
9.305625,17.852475,43.74025,50.983375,15.789725,12.80575,23.732325,29.750925,89.10425
9.348725,17.8837,43.771,51.02765,15.82255,12.844325,23.79215,29.78875,89.12945
9.370875,18.02245,43.789,51.162725,15.847475,12.865525,23.820325,29.8249,89.562775
9.41275,18.045725,43.92115,51.18435,15.868775,12.885675,23.846025,29.912125,89.6348
9.4316,18.081275,44.0212,51.330125,15.9119,12.9132,23.8834,30.16915,89.806475
9.442825,18.104325,44.10915,51.38635,15.93875,13.006625,23.951275,30.200025,90.14385
9.477775,18.133375,44.392475,51.556125,15.9674,13.04085,23.971175,30.48415,90.2191
9.482975,18.171325,44.79505,51.59475,16.0784,13.0743,24.0395,30.57955,90.43395
9.51105,18.222975,45.00395,51.6245,16.100925,13.094775,24.078675,30.78525,90.509375
9.520725,18.2575,45.1876,51.64345,16.124275,13.146125,24.112925,30.9239,90.5483
9.52555,18.292475,45.2173,51.9937,16.1575,13.224475,24.1905,31.078075,90.7537
9.541775,18.32805,45.2525,52.08315,16.175675,13.2532,24.22115,31.43015,90.846275
9.545275,18.361,45.36455,52.20135,16.19195,13.280475,24.282675,31.485975,91.383225
9.55035,18.444125,45.4304,52.268625,16.206125,13.2984,24.33915,31.527275,91.462125
9.560625,18.4805,46.0197,52.369025,16.241825,13.321825,24.371,31.8378,91.7632
9.595175,18.520375,46.149175,52.46515,16.272625,13.3365,24.415375,32.093425,92.035525
9.617975,18.62675,46.16345,52.581475,16.3052,13.379925,24.461225,32.14825,92.076575
9.6388,18.656375,46.17655,52.637225,16.3448,13.4265,24.4897,32.18505,92.3727
9.6676,18.67955,46.2043,52.6577,16.373925,13.48225,24.51055,32.23505,92.922875
9.717025,18.70235,46.244475,52.789925,16.485125,13.5238,24.515625,32.2641,93.365425
9.7335,18.71775,46.2701,52.861425,16.507725,13.550325,24.601575,32.31025,94.76385
9.770425,18.75945,46.356825,52.893175,16.522675,13.57445,24.647075,32.618925,94.969425
9.831575,18.771725,46.60245,52.98105,16.545075,13.622475,24.6975,32.662875,95.05385
9.864,18.792475,46.6973,53.007225,16.562575,13.676325,24.772625,32.9463,95.162975
9.884225,18.801625,46.718725,53.109975,16.582375,13.7013,24.819,32.95455,95.23585
9.89935,18.835025,46.768825,53.163075,16.620425,13.72415,24.842375,32.98335,95.286225
9.9196,18.8518,46.80195,53.293525,16.6485,13.749775,24.878125,33.01395,95.38075
9.958925,18.874275,46.8439,53.329125,16.7639,13.774525,24.957525,33.043975,95.658275
9.971125,18.91115,46.861325,53.3924,16.788625,13.807075,24.983025,33.11245,95.87245
10.0299,18.944275,47.043325,53.45585,16.8169,13.84065,25.032625,33.1779,96.161425
10.036175,18.97615,47.691525,53.511625,16.81825,13.865325,25.097625,33.240425,96.230725
10.050975,19.03515,47.738375,53.980725,16.8279,13.88795,25.1843,33.336975,96.31425
10.06665,19.077025,47.9278,54.411575,16.85085,13.9254,25.2557,33.5759,96.388225
10.090625,19.105175,47.9891,54.50295,16.859475,13.964875,25.287375,33.612925,96.7285
10.128275,19.14165,48.1604,54.673525,16.868725,13.998325,25.335,33.652275,96.937475
10.1321,19.2014,48.334775,54.71465,16.880425,14.0396,25.3988,33.69455,97.107775
10.1486,19.24555,48.404125,54.987075,16.893325,14.056325,25.442075,33.748375,97.134575
10.1899,19.3111,48.793925,55.070975,16.904575,14.080075,25.47085,33.936775,97.19315
10.22035,19.348475,48.892275,55.08175,16.917475,14.1008,25.494325,33.95215,97.5368
10.285775,19.416475,48.897825,55.26675,16.996725,14.12485,25.509775,34.014275,97.699475
10.306325,19.4427,49.1113,55.31845,17.0087,14.162375,25.525775,34.0393,97.834225
10.3634,19.473475,49.311375,55.3324,17.051125,14.19875,25.57525,34.083175,97.982425
10.390225,19.50105,49.335425,55.340175,17.063225,14.24435,25.58025,34.148425,97.98655
10.39775,19.536375,49.3773,55.726275,17.12675,14.300425,25.59055,34.289325,98.10335
10.423225,19.561525,49.42445,55.806475,17.1489,14.35275,25.75695,34.323025,98.3002
10.429275,19.590125,49.445375,56.0521,17.15775,14.376675,25.8027,34.368675,98.4648
10.43875,19.5952,49.526325,56.21965,17.190875,14.392125,25.893625,34.6298,98.50525
10.44785,19.612275,49.717175,56.32105,17.204125,14.413075,25.9343,34.6704,98.527975
10.44955,19.623725,49.925,56.33205,17.238875,14.44145,26.028025,34.720025,98.6956
10.467325,19.64685,50.0713,56.33835,17.296575,14.447775,26.112325,34.772625,98.7769
10.470575,19.668,50.1773,56.5876,17.3217,14.4695,26.198875,34.9357,98.8054
10.495175,19.710125,50.346325,56.62905,17.490825,14.540325,26.2594,34.991475,99.2515
10.52325,19.738825,50.760875,56.92285,17.510175,14.5808,26.286125,35.0176,99.5843
10.554425,19.852625,50.78825,57.575225,17.550625,14.605725,26.31625,35.0826,99.787075
10.57935,19.8806,50.872875,57.59375,17.560875,14.62405,26.39055,35.17435,100.062525
10.592475,19.9315,51.1014,57.859575,17.57305,14.642625,26.4571,35.2041,100.216725
10.611325,19.954225,51.387425,58.08925,17.583075,14.664625,26.494975,35.264,100.392725
10.63735,19.976575,51.4813,58.10555,17.593,14.68725,26.541825,35.28795,100.5492
10.6569,19.99975,51.605225,58.131925,17.636925,14.7135,26.581,35.313375,100.679675
10.706025,20.02355,52.022375,58.28185,17.6653,14.755825,26.61355,35.34325,100.89055
10.753575,20.054675,52.378925,58.286025,17.67735,14.76755,26.657425,35.3748,101.293425
10.7786,20.073375,52.445725,58.33245,17.688425,14.799775,26.70965,35.39555,102.1946
10.81495,20.108575,52.47045,58.369475,17.7046,14.82585,26.7572,35.538075,102.47985
10.837975,20.198225,53.04955,58.5164,17.71915,14.843775,26.794475,35.55815,102.655475
10.8532,20.230175,53.128275,58.6485,17.72955,14.8495,26.89505,35.58045,102.83195
10.90805,20.297775,53.207325,58.800725,17.7432,14.863875,26.948825,35.633725,102.833
10.925225,20.35725,53.3921,58.9807,17.76745,14.878775,26.9698,35.686875,103.11475
10.978,20.402075,53.4364,59.006025,17.778275,14.917675,27.001625,35.70705,103.439125
10.997625,20.4291,53.48535,59.031875,17.802175,14.943025,27.062,35.747425,103.544525
11.00805,20.461125,53.717825,59.2897,17.8159,14.963875,27.123525,35.7801,103.90975
11.021675,20.49225,53.908475,59.450625,17.853525,15.030325,27.159675,35.8176,104.055
11.034425,20.539775,53.942525,59.513575,17.9257,15.10725,27.209325,35.849925,104.0793
11.057725,20.5691,54.0324,59.994,17.942,15.123375,27.2429,35.8984,104.367775
11.1008,20.67075,54.1711,60.0396,17.958275,15.1522,27.350425,35.94745,104.395125
11.118125,20.69835,54.5141,60.067675,17.982375,15.17165,27.35755,36.185275,104.661975
11.137075,20.721775,54.932725,60.2102,18.0467,15.184175,27.3812,36.214525,105.048375
11.151025,20.74565,55.35255,60.222075,18.115425,15.2003,27.5534,36.253275,105.2907
11.222525,20.781975,55.47245,60.294725,18.132175,15.222775,27.619975,36.3372,105.46375
11.259975,20.8089,55.688475,60.958325,18.1451,15.242425,27.6349,36.366175,105.78165
11.28105,20.837,56.02,61.130575,18.163275,15.269325,27.751775,36.405425,106.092575
11.3366,20.885425,56.270575,61.199925,18.1906,15.2883,27.7922,36.433025,106.344875
11.359425,20.9184,56.347925,61.3544,18.25345,15.323475,27.853075,36.474925,106.679975
11.3756,20.98605,56.7019,61.49675,18.3035,15.34145,27.91995,36.537275,106.84205
11.3787,21.01105,56.997275,61.73,18.325325,15.359875,27.964825,36.81155,107.55015
11.405325,21.04835,57.23515,61.927975,18.341825,15.3773,27.9768,36.842325,107.611825
11.438175,21.08125,57.462375,62.083475,18.402625,15.403625,27.98655,36.894325,107.62675
11.460575,21.126575,57.5251,62.11765,18.4158,15.436725,28.18955,37.11155,107.9009
11.481625,21.174275,57.54435,62.365975,18.469325,15.467775,28.2498,37.17215,108.05985
11.485525,21.209725,57.6085,62.514575,18.5338,15.5049,28.31845,37.18675,108.21165
11.5082,21.2382,57.6099,62.7523,18.5953,15.533975,28.3577,37.454275,108.24425
11.556975,21.3191,57.6803,62.784,18.62395,15.552875,28.407275,37.47755,108.527975
11.5805,21.357375,57.76585,62.861825,18.673725,15.56755,28.444025,37.521475,108.697875
11.593275,21.3927,57.990225,63.151975,18.6935,15.6013,28.4723,37.76375,108.76545
11.6078,21.46395,58.0349,63.372375,18.7434,15.61715,28.5002,37.793775,108.882075
11.63305,21.51455,58.05885,63.9127,18.759825,15.637975,28.5739,38.0969,108.948675
11.6423,21.537375,58.101725,64.4135,18.82195,15.672675,28.62755,38.106025,109.0381
11.6463,21.57775,58.1632,64.516275,18.836,15.732225,28.65105,38.134625,109.202925
11.6497,21.6076,58.3279,64.5416,18.86385,15.767575,28.72095,38.163575,109.695275
11.6592,21.681825,58.390925,64.56855,18.876225,15.790825,28.85515,38.22105,109.86825
11.67695,21.7294,58.4796,65.01915,18.908975,15.811525,28.879975,38.4816,110.29205
11.6882,21.78415,58.5982,65.108325,18.9262,15.844925,28.9559,38.529225,110.499225
11.69755,21.810275,58.7068,65.40675,18.95245,15.868175,29.03135,38.583525,110.764975
