SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC04a,SPK_SPKC10a
336.096,345.260575,321.516525,358.618725
336.122775,345.66755,321.5225,358.714675
336.150925,345.7034,321.537125,358.72155
336.16245,345.74095,321.55875,358.8349
336.203675,345.783075,321.634875,358.87405
336.21595,345.8439,321.67205,358.96115
336.22675,345.84705,321.717575,358.9799
336.31855,345.884925,321.739925,358.991575
336.359775,345.915975,321.759875,359.28815
336.58035,345.938675,321.803825,359.310375
336.650625,345.962425,321.84095,359.4524
336.683025,345.979,321.89455,359.473225
336.71515,346.00205,321.92255,359.50965
336.736125,346.02145,321.956525,359.550825
336.77095,346.041075,321.975075,359.5851
336.784375,346.528425,321.99895,359.5993
336.852925,346.552975,322.01785,359.771975
336.875475,346.5913,322.051875,359.837225
336.89925,346.614625,322.0865,359.910575
336.9272,346.664825,322.1375,359.9903
336.953675,346.687375,322.1746,360.051725
336.967225,346.690825,322.222775,360.254025
337.069625,346.73255,322.365525,360.48265
337.228225,346.754425,322.3808,360.6296
337.298025,346.778675,322.39335,360.678525
337.42685,346.8162,322.432775,360.728775
337.555525,346.8815,322.445025,360.80245
337.59075,346.910775,322.4945,360.881325
337.632575,346.9279,322.520325,360.975875
337.6882,347.045925,322.551375,361.131575
337.700725,347.162075,322.567,361.2527
337.725125,347.208025,322.589625,361.432675
337.73795,347.22345,322.631325,361.481675
337.84725,347.24375,322.6587,361.769475
337.916275,347.26515,322.6687,361.851475
338.015125,347.32985,322.687175,361.87015
338.099125,347.378775,322.748025,361.9759
338.1251,347.43595,322.768025,362.163725
338.1415,347.46645,322.794575,362.2464
338.1652,347.516025,322.892,362.7374
338.177275,347.564075,322.975775,362.75235
338.40695,347.594025,323.083425,362.787675
338.4519,347.639175,323.11175,362.827075
338.46165,347.66825,323.117525,362.88515
338.503,347.706375,323.133725,362.9335
338.529175,347.7487,323.141125,363.02705
338.544,347.812525,323.15505,363.046925
338.5862,347.83405,323.18305,363.10925
338.62225,347.902425,323.242375,363.19025
338.654475,347.916225,323.273575,363.3363
338.6676,347.9559,323.305925,363.436925
338.68075,348.008125,323.346275,363.54575
338.69495,348.0646,323.383525,363.5499
338.788725,348.092175,323.444875,363.660075
338.851225,348.113775,323.478175,363.84685
338.891075,348.273925,323.50985,363.8876
338.9102,348.286325,323.544525,363.943075
338.99555,348.343025,323.637525,364.00055
339.07315,348.376025,323.665725,364.21725
339.1764,348.399925,323.70215,364.294375
339.190625,348.414875,323.744825,364.37625
