SPK_SPKC02a (exc),SPK_SPKC04a (no response),SPK_SPKC10b (no response)
,108.56915,
,108.584275,
,108.592275,
,108.6062,
,108.647275,
,108.661825,
,108.670775,
,108.68415,
,108.693375,
,108.7023,
,108.714525,
,108.72785,
,108.7441,
,108.754925,
,108.77685,
,108.787,
,108.8211,
,108.865825,
,108.916375,
,108.96015,
,108.993375,
,109.01655,
,109.02685,
,109.120675,
,109.152875,
,109.178725,
,109.1951,
,109.20975,
,109.2778,
,109.322675,
,109.3407,
,109.35615,
,109.367675,
,109.38095,
,109.398575,
,109.412375,
,109.424475,
,109.4456,
,109.465475,
,109.500675,
,109.5247,
,109.5513,
,109.575725,
,109.599025,
,109.629775,
,109.655325,
,109.680975,
,109.749975,
,109.789875,
,109.803775,
,109.846575,
,109.8662,
,109.922475,
,109.964375,
,109.993325,
,110.023325,
,110.0411,
,110.055525,
,110.0612,
,110.067375,
,110.073525,
,110.08935,
,110.113325,
,110.189,
,110.206325,
,110.2368,
,110.25195,
,110.272075,
,110.281375,
,110.29875,
,110.317125,
,110.33185,
,110.3482,
,110.3598,
,110.3746,
,110.3865,
,110.3987,
,110.4149,
,110.42565,
,110.44315,
,110.46165,
,110.472975,
,110.48655,
,110.51345,
,110.54105,
,110.5706,
,110.5912,
,110.618375,
,110.663175,
,110.70165,
,110.725375,
,110.74585,
,110.7662,
,110.79415,
,110.8109,
,110.829625,
,110.841975,
,110.8609,
,110.87605,
,110.8944,
,110.921325,
,110.948975,
,111.004825,
,111.040675,
,111.091225,
,111.109825,
,111.1212,
,111.141375,
,111.16335,
,111.1839,
,111.262425,
,111.279,
,111.328675,
,111.356425,
,111.3816,
,111.40495,
,111.424725,
,111.45895,
,111.50225,
,111.5229,
,111.5472,
,111.58275,
,111.610675,
,111.668275,
,111.731725,
,111.77345,
,111.845475,
,111.891175,
,111.9323,
,111.960075,
,111.98875,
,112.01285,
,112.0316,
,112.048975,
,112.064425,
,112.0935,
,112.137825,
,112.159625,
,112.1803,
,112.2224,
,112.23855,
,112.28015,
,112.308525,
,112.3626,
,112.4047,
,112.422375,
,112.459775,
,112.47445,
,112.48395,
,112.49465,
,112.507825,
,112.692275,
,112.73345,
,112.754825,
,112.772725,
,112.79305,
,112.802425,
,112.832525,
,112.86555,
,112.883225,
,112.9022,
,112.93935,
,112.989075,
,113.04245,
,113.07065,
,113.089275,
,113.107975,
,113.121775,
,113.14145,
,113.150875,
,113.16005,
,113.16725,
,113.17735,
,113.186625,
,113.1957,
,113.206775,
,113.218825,
,113.228,
,113.235625,
,113.24765,
,113.25935,
,113.29695,
,113.3169,
,113.348875,
,113.368775,
,113.381775,
,113.3935,
,113.40625,
,113.413375,
,113.420925,
,113.427825,
,113.43815,
,113.44765,
,113.4543,
,113.46775,
,113.475875,
,113.486175,
,113.494575,
,113.503925,
,113.514525,
,113.52585,
,113.53455,
,113.544275,
,113.556225,
,113.5684,
,113.5915,
,113.600825,
,113.61135,
,113.627175,
,113.63915,
,113.641525,
,113.655975,
,113.673825,
,113.6886,
,113.710075,
,113.7264,
,113.7431,
,113.7644,
,113.80165,
,113.825575,
,113.85485,
,113.88075,
,113.89885,
,113.924775,
,113.942775,
,113.987725,
,114.0113,
,114.041275,
,114.06975,
,114.117775,
,114.138125,
,114.15175,
,114.16195,
,114.174475,
,114.18945,
,114.19885,
,114.210325,
,114.224175,
,114.235525,
,114.24535,
,114.2546,
,114.263875,
,114.274125,
,114.29715,
,114.3365,
,114.3532,
,114.3919,
,114.413625,
,114.45095,
,114.4754,
,114.50715,
,114.559825,
,114.5961,
,114.608025,
,114.6193,
,114.628275,
,114.63805,
,114.649875,
,114.65715,
,114.667975,
,114.677625,
,114.6847,
,114.693975,
,114.7023,
,114.713925,
,114.722375,
,114.731625,
,114.740125,
,114.749175,
,114.756875,
,114.76435,
,114.7712,
,114.779475,
,114.7914,
,114.799325,
,114.806,
,114.823625,
,114.831575,
,114.8402,
,114.85355,
,114.8695,
,114.89705,
,114.91795,
,114.927025,
,114.939775,
,114.949,
,114.966825,
,114.9902,
,115.0452,
,115.08015,
,115.10795,
,115.139775,
,115.1714,
,115.18065,
,115.1907,
,115.19915,
,115.2076,
,115.221825,
,115.22765,
,115.23885,
,115.24935,
,115.2589,
,115.268575,
,115.2837,
,115.333375,
,115.382675,
,115.4096,
,115.419775,
,115.430425,
,115.43935,
,115.4583,
,115.467875,
,115.476975,
,115.486,
,115.4921,
,115.500525,
,115.5087,
,115.5161,
,115.530025,
,115.543875,
,115.573575,
,115.593775,
,115.61225,
,115.623775,
,115.631625,
,115.6399,
,115.6491,
,115.659225,
,115.6667,
,115.6765,
,115.68525,
,115.69785,
,115.709025,
,115.717575,
,115.746725,
,115.76325,
,115.7953,
,115.808225,
,115.827525,
,115.850075,
,115.868375,
,115.88135,
,115.8936,
,115.919575,
,115.95295,
,115.980175,
,116.0077,
,116.0242,
,116.04655,
,116.0768,
,116.1838,
,116.2167,
,116.264175,
,116.28725,
,116.308325,
,116.3327,
,116.3455,
,116.364475,
,116.392425,
,116.423975,
,116.4455,
,116.469625,
,116.511075,
,116.612625,
,116.66065,
,116.688625,
,116.71245,
,116.73245,
,116.7499,
,116.7831,
,116.800025,
,116.81705,
,116.829225,
,116.84895,
,116.86805,
,116.873975,
,116.8791,
,116.885425,
,116.89215,
,116.89825,
,116.918425,
,116.92375,
,116.9296,
,116.939675,
,116.94585,
,116.953825,
,116.984225,
,117.004375,
,117.016,
,117.03765,
,117.04905,
,117.058875,
,117.066875,
,117.077925,
,117.100625,
,117.109,
,117.12245,
,117.13515,
,117.1583,
,117.17195,
,117.208675,
,117.226725,
,117.240475,
,117.250325,
,117.256975,
,117.26405,
,117.273075,
,117.2985,
,117.3071,
,117.315525,
,117.336125,
,117.3517,
,117.357775,
,117.366125,
,117.375775,
,117.384925,
,117.39445,
,117.4034,
,117.412275,
,117.421975,
,117.4437,
,117.45135,
,117.458825,
,117.469575,
,117.48495,
,117.49375,
,117.50495,
,117.515225,
,117.522425,
,117.5481,
,117.5572,
,117.570525,
,117.5819,
,117.5897,
,117.6049,
,117.612925,
,117.6359,
,117.64295,
,117.650225,
,117.659125,
,117.6688,
,117.6762,
,117.6823,
,117.686625,
,117.69075,
,117.694925,
,117.699575,
,117.705525,
,117.7134,
,117.73075,
,117.7778,
,117.853825,
,117.88115,
,117.89585,
,117.909425,
,117.9347,
,117.95315,
,117.9632,
,117.9766,
,117.9938,
,118.008025,
,118.02035,
,118.03145,
,118.050975,
,118.062375,
,118.071425,
,118.07815,
,118.120275,
,118.135425,
,118.16735,
,118.181,
,118.1929,
,118.20575,
,118.223825,
,118.237675,
,118.25325,
,118.266275,
,118.27325,
,118.2801,
,118.2901,
,118.303125,
,118.316625,
,118.3324,
,118.34205,
,118.38025,
,118.402375,
,118.412575,
,118.424025,
,118.4465,
,118.45475,
,118.46415,
,118.4852,
,118.4998,
,118.5152,
,118.526725,
,118.53725,
,118.545775,
,118.5536,
,118.5601,
,118.568625,
,118.57595,
,118.588,
,118.59545,
,118.6027,
,118.632325,
,118.6414,
,118.651675,
,118.682375,
,118.69685,
,118.7057,
,118.7255,
,118.7359,
,118.74575,
,118.757075,
,118.770075,
,118.7862,
,118.797175,
,118.80895,
,118.82105,
,118.828375,
,118.8374,
,118.845275,
,118.861775,
,118.8703,
,118.884625,
,118.90245,
,118.91225,
,118.918025,
,118.923375,
,118.93775,
,118.9476,
,118.957825,
,118.97665,
,118.986925,
,118.9992,
,119.005325,
,119.011775,
,119.016975,
,119.0253,
,119.03215,
,119.036675,
,119.046025,
,119.0564,
,119.062625,
,119.067225,
,119.072325,
,119.07875,
,119.083975,
,119.08975,
,119.0943,
,119.10145,
,119.10865,
,119.11705,
,119.125025,
,119.142625,
,119.1503,
,119.16285,
,119.1771,
,119.187225,
,119.19475,
,119.204975,
,119.217525,
,119.22785,
,119.237275,
,119.2643,
,119.2739,
,119.2883,
,119.296325,
,119.311325,
,119.344825,
,119.42185,
,119.460275,
,119.5153,
,119.534575,
,119.54465,
,119.554275,
,119.569775,
,119.57925,
,119.586825,
,119.594825,
,119.6055,
,119.6152,
,119.627875,
,119.6355,
,119.646725,
,119.65255,
,119.67055,
,119.67725,
,119.68285,
,119.6889,
,119.70675,
,119.754675,
,119.7771,
,119.796225,
,119.815325,
,119.830925,
,119.848725,
,119.8617,
,119.87215,
,119.883375,
,119.89985,
,119.9085,
,119.945325,
,119.961675,
,119.9786,
,120.010725,
,120.02835,
,120.0538,
,120.071675,
,120.085175,
,120.09015,
,120.108825,
,120.12385,
,120.355975,
,120.379875,
,120.406875,
,120.428675,
,120.495425,
,120.574625,
,120.6021,
,120.66345,
,120.719,
,120.736875,
,120.744525,
,120.751275,
,120.757425,
,120.762675,
,120.767825,
,120.7737,
,120.778525,
,120.793675,
,120.80045,
,120.8296,
,120.853175,
,120.863875,
,120.875375,
,120.88685,
,120.894325,
,120.9041,
,120.913125,
,120.9216,
,120.92885,
,120.936725,
,120.946225,
,120.954625,
,120.965025,
,120.990425,
,121.0005,
,121.010675,
,121.019825,
,121.027775,
,121.042475,
,121.051425,
,121.0607,
,121.067975,
,121.0778,
,121.094025,
,121.123075,
,121.187525,
,121.26015,
,121.30715,
,121.320225,
,121.330825,
,121.339675,
,121.35445,
,121.371625,
,121.397875,
,121.4138,
,121.432725,
,121.457175,
,121.468875,
,121.479925,
,121.48965,
,121.50265,
,121.524525,
,121.563875,
,121.57545,
,121.602125,
,121.651425,
,121.6677,
,121.67625,
,121.686125,
,121.70825,
,121.781325,
,121.803925,
,121.871275,
,121.887325,
,121.901725,
,121.9374,
,121.954725,
,121.9661,
,121.9854,
,122.0009,
,122.012125,
,122.0218,
,122.030425,
,122.0402,
,122.049525,
,122.058675,
,122.07055,
,122.079875,
,122.098575,
,122.116375,
,122.1277,
,122.141075,
,122.17965,
,122.18865,
,122.23815,
,122.30365,
,122.391925,
,122.40405,
,122.414725,
,122.424975,
,122.435025,
,122.452625,
,122.474025,
,122.52665,
,122.55435,
,122.579575,
,122.624625,
,122.637925,
,122.6475,
,122.661475,
,122.691775,
,122.70305,
,122.757425,
,122.781425,
,122.796075,
,122.830025,
,122.933525,
,122.963975,
,122.98005,
,122.99895,
,123.022675,
,123.040125,
,123.05495,
,123.079975,
,123.130675,
,123.155875,
,123.17155,
,123.179925,
,123.1867,
,123.19345,
,123.2015,
,123.218025,
,123.227,
,123.23795,
,123.253525,
,123.26565,
,123.273725,
,123.29755,
,123.308975,
,123.322075,
,123.3318,
,123.35005,
,123.37625,
,123.4267,
,123.45445,
,123.508425,
,123.540575,
,123.57475,
,123.62585,
,123.650125,
,123.660675,
,123.67185,
,123.683025,
,123.692925,
,123.71235,
,123.73045,
,123.75465,
,123.77375,
,123.807125,
,123.8201,
,123.8312,
,123.860825,
,123.8754,
,123.905725,
,123.9279,
,123.9437,
,123.96615,
,123.978675,
,123.99245,
,124.0042,
,124.018375,
,124.03465,
,124.04735,
,124.0565,
,124.0772,
,124.10075,
,124.1166,
,124.128225,
,124.14205,
,124.156525,
,124.1751,
,124.195375,
,124.2195,
,124.2441,
,124.25685,
,124.26805,
,124.276675,
,124.2859,
,124.299675,
,124.312675,
,124.3269,
,124.35105,
,124.35905,
,124.37255,
,124.3903,
,124.41185,
,124.455475,
,124.51565,
,124.541175,
,124.57965,
,124.593125,
,124.61255,
,124.63705,
,124.649525,
,124.663375,
,124.685525,
,124.695425,
,124.7138,
,124.7364,
,124.7619,
,124.785225,
,124.815,
,124.84715,
,124.8603,
,124.86915,
,124.874925,
,124.88065,
,124.88775,
,124.8986,
,124.90615,
,124.916125,
,124.9381,
,124.950125,
,124.95825,
,124.97335,
,124.9859,
,125.006125,
,125.020925,
,125.02885,
,125.039425,
,125.0512,
,125.060075,
,125.066475,
,125.075575,
,125.0836,
,125.10905,
,125.118825,
,125.1297,
,125.153325,
,125.176425,
,125.18995,
,125.217475,
,125.231525,
,125.24665,
,125.257025,
,125.269475,
,125.28455,
,125.309725,
,125.31905,
,125.32925,
,125.338475,
,125.350225,
,125.377025,
,125.386425,
,125.41125,
,125.42335,
,125.440575,
,125.46165,
,125.49775,
,125.517975,
,125.540775,
,125.55395,
,125.567625,
,125.576225,
,125.583375,
,125.599025,
,125.617875,
,125.66085,
,125.67925,
,125.7084,
,125.7355,
,125.7704,
,125.789775,
,125.800075,
,125.81235,
,125.8224,
,125.83935,
,125.84775,
,125.853225,
,125.8614,
,125.8689,
,125.881275,
,125.887475,
,125.899275,
,125.90595,
,125.911875,
,125.936225,
,125.9422,
,125.950925,
,125.965825,
,125.978825,
,126.0004,
,126.02005,
,126.034875,
,126.047,
,126.08625,
,126.151475,
,126.2091,
,126.26815,
,126.286975,
,126.2993,
,126.309925,
,126.31915,
,126.3294,
,126.343675,
,126.364975,
,126.3979,
,126.4103,
,126.427775,
,126.443225,
,126.4645,
,126.481225,
,126.48875,
,126.504925,
,126.521825,
,126.540025,
,126.577325,
,126.5895,
,126.602775,
,126.62035,
,126.6355,
,126.6995,
,126.739475,
,126.786725,
,126.79885,
,126.8083,
,126.815525,
,126.81735,
,126.82975,
,126.839625,
,126.85715,
,126.884225,
,126.90905,
,126.916425,
,126.9232,
,126.9246,
,126.929725,
,126.93665,
,126.94315,
,126.952225,
,126.958375,
,126.967075,
,126.9844,
,127.00435,
,127.014875,
,127.0533,
,127.08845,
,127.164575,
,127.17745,
,127.18855,
,127.198125,
,127.211425,
,127.226875,
,127.249425,
,127.274,
,127.296325,
,127.312575,
,127.3254,
,127.335975,
,127.359175,
,127.4293,
,127.454325,
,127.473175,
,127.4874,
,127.5004,
,127.508,
,127.51885,
,127.52295,
,127.55515,
,127.57645,
,127.602075,
,127.64015,
,127.695275,
,127.7296,
,127.762425,
,127.77675,
,127.80025,
,127.829225,
,127.85445,
,127.8812,
,127.918325,
,127.9588,
,127.976475,
,128.001775,
,128.016625,
,128.029575,
,128.03695,
,128.044575,
,128.056175,
,128.07395,
,128.09145,
,128.12075,
,128.1361,
,128.15455,
,128.183825,
,128.246575,
,128.286425,
,128.320175,
,128.389175,
,128.4209,
,128.441575,
,128.493675,
,128.53315,
,128.555525,
,128.57415,
,128.594975,
,128.631975,
,128.7019,
,128.734,
,128.803825,
,128.87585,
,128.9158,
,128.95635,
,129.06495,
,129.09895,
,129.153425,
,129.196575,
,129.2129,
,129.232775,
,129.247725,
,129.25675,
,129.266725,
,129.274125,
,129.2943,
,129.332775,
,129.35215,
,129.3835,
,129.40085,
,129.4207,
,129.458075,
,129.48595,
,129.569,
,129.6443,
,129.6953,
,129.716775,
,129.732625,
,129.763225,
,129.786675,
,129.79565,
,129.8056,
,129.8124,
,129.846325,
,129.8606,
,129.8767,
,129.883225,
,129.8925,
,129.90395,
,129.91165,
,129.9218,
,129.931975,
,129.949775,
,129.97085,
,129.9896,
,130.004925,
,130.03805,
,130.06405,
,130.089325,
,130.11045,
,130.13185,
,130.154725,
,130.167575,
,130.191175,
,130.2032,
,130.22235,
,130.252475,
,130.2785,
,130.311575,
,130.351925,
,130.386975,
,130.423175,
,130.442825,
,130.45085,
,130.457075,
,130.46205,
,130.466325,
,130.470125,
,130.473425,
,130.47945,
,130.4831,
,130.486075,
,130.498775,
,130.503575,
,130.5387,
,130.618925,
,130.63805,
,130.645925,
,130.651875,
,130.659325,
,130.6933,
,130.7181,
,130.7503,
,130.794075,
,130.81445,
,130.821725,
,130.830875,
,130.858675,
,130.87115,
,130.88565,
,130.89915,
,130.91965,
,130.947575,
,130.96435,
,130.9732,
,131.0011,
,131.02725,
,131.0512,
,131.088175,
,131.10945,
,131.159925,
,131.194175,
,131.21045,
,131.224725,
,131.268125,
,131.283775,
,131.296025,
,131.325775,
,131.338,
,131.34805,
,131.357775,
,131.377425,
,131.395775,
,131.40815,
,131.4318,
,131.4425,
,131.45145,
,131.4643,
,131.474525,
,131.484375,
,131.493425,
,131.5001,
,131.51285,
,131.523675,
,131.542725,
,131.561675,
,131.5741,
,131.597675,
,131.60715,
,131.615075,
,131.62435,
,131.634575,
,131.66315,
,131.690825,
,131.72925,
,131.7744,
,131.7901,
,131.80945,
,131.8158,
,131.8349,
,131.8415,
,131.847475,
,131.8574,
,131.86155,
,131.866925,
,131.871375,
,131.88385,
,131.888375,
,131.9101,
,131.927475,
,131.9416,
,131.950925,
,131.960925,
,131.9866,
,132.25215,
,132.388825,
,132.461025,
,132.550025,
,132.57295,
,132.593475,
,132.6039,
,132.6461,
,132.6587,
,132.6745,
,132.685275,
,132.692775,
,132.701975,
,132.7161,
,132.7229,
,132.731725,
,132.742725,
,132.7695,
,132.869725,
,132.91305,
,132.93425,
,132.946775,
,132.963175,
,133.00925,
,133.036975,
,133.093,
,133.1408,
,133.164875,
,133.183475,
,133.226625,
,133.2465,
,133.2965,
,133.338775,
,133.3913,
,133.431525,
,133.470025,
,133.531325,
,133.57945,
,133.620825,
,133.690225,
,133.73355,
,133.7924,
,133.815925,
,133.993675,
,134.015425,
,134.178575,
,134.235975,
,134.2979,
,134.310025,
,134.322175,
,134.332175,
,134.348925,
,134.360525,
,134.38125,
,134.388125,
,134.40275,
,134.42065,
,134.4387,
,134.490775,
,134.517575,
,134.531125,
,134.6525,
,134.76295,
,134.8018,
,134.88005,
,134.93145,
,134.945025,
,134.952575,
,134.959975,
,134.963225,
,134.9675,
,134.970975,
,134.978675,
,134.988925,
,135.025625,
,135.05975,
,135.07665,
,135.103425,
,135.116725,
,135.13205,
,135.15485,
,135.1791,
,135.229675,
,135.294275,
,135.319225,
,135.33555,
,135.355175,
,135.37245,
,135.3843,
,135.403075,
,135.423325,
,135.4445,
,135.457925,
,135.482075,
,135.518325,
,135.552125,
,135.629475,
,135.644125,
,135.656375,
,135.66425,
,135.6729,
,135.683175,
,135.690225,
,135.69725,
,135.703525,
,135.723275,
,135.734125,
,135.7497,
,135.765875,
,135.779225,
,135.788175,
,135.7955,
,135.82755,
,135.8415,
,135.9194,
,135.957525,
,135.985525,
,136.0022,
,136.01565,
,136.0263,
,136.033575,
,136.040575,
,136.047675,
,136.053725,
,136.06265,
,136.0831,
,136.123225,
,136.19645,
,136.216275,
,136.266525,
,136.281925,
,136.294675,
,136.308625,
,136.31955,
,136.3554,
,136.3667,
,136.3791,
,136.39785,
,136.408275,
,136.4242,
,136.4441,
,136.456475,
,136.4644,
,136.4772,
,136.498075,
,136.51275,
,136.531775,
,136.56395,
,136.5866,
,136.60625,
,136.619575,
,136.631075,
,136.63975,
,136.648775,
,136.661325,
,136.68775,
,136.73025,
,136.742775,
,136.7509,
,136.767625,
,136.77595,
,136.7833,
,136.797975,
,136.815725,
,136.85225,
,136.894775,
,136.9199,
,136.93755,
,136.9565,
,136.974425,
,136.990625,
,137.001675,
,137.043575,
,137.068775,
,137.100225,
,137.112925,
,137.1281,
,137.1456,
,137.159625,
,137.1773,
,137.214575,
,137.285775,
,137.335975,
,137.35425,
,137.377775,
,137.400475,
,137.421175,
,137.434725,
,137.4437,
,137.4548,
,137.46545,
,137.486275,
,137.5211,
,137.58875,
,137.621825,
,137.642075,
,137.66265,
,137.688225,
,137.711525,
,137.727175,
,137.75065,
,137.777225,
,137.7905,
,137.802025,
,137.8122,
,137.82155,
,137.877575,
,137.890275,
,137.93875,
,137.955075,
,137.994025,
,138.024125,
,138.03695,
,138.0504,
,138.060725,
,138.077525,
,138.098175,
,138.107875,
,138.121775,
,138.1393,
,138.161025,
,138.187775,
,138.222775,
,138.253025,
,138.294925,
,138.368,
,138.384475,
,138.400225,
,138.44645,
,138.453525,
,138.481675,
,138.498625,
,138.505925,
,138.521525,
,138.528975,
,138.534225,
,138.55145,
,138.56345,
,138.57285,
,138.58745,
,138.597525,
,138.60605,
,138.618325,
,138.65185,
,138.68575,
,138.70215,
,138.70565,
,138.711625,
,138.737625,
,138.753075,
,138.804625,
,138.816275,
,138.8305,
,138.8452,
,138.860025,
,138.869875,
,138.895075,
,138.90445,
,138.927425,
,138.944075,
,138.997275,
,139.04355,
,139.113275,
,139.1407,
,139.162175,
,139.181025,
,139.203,
,139.22675,
,139.248275,
,139.262475,
,139.28535,
,139.3018,
,139.35,
,139.389775,
,139.4438,
,139.465725,
,139.487725,
,139.548975,
,139.565925,
,139.579225,
,139.59175,
,139.6051,
,139.614275,
,139.6279,
,139.63855,
,139.65035,
,139.664275,
,139.6766,
,139.69085,
,139.70475,
,139.7125,
,139.72115,
,139.73315,
,139.743,
,139.7664,
,139.782075,
,139.7996,
,139.813975,
,139.828225,
,139.8739,
,139.930625,
,139.9455,
,139.9511,
,139.956175,
,139.962325,
,139.9681,
,139.974475,
,139.980875,
,140.0129,
,140.142025,
,140.1536,
,140.164125,
,140.176025,
,140.18955,
,140.19545,
,140.208375,
,140.217625,
,140.272125,
,140.296075,
,140.30885,
,140.3326,
,140.35745,
,140.372075,
,140.394325,
,140.405275,
,140.41915,
,140.429575,
,140.443775,
,140.454675,
,140.467325,
,140.484025,
,140.49345,
,140.50385,
,140.516075,
,140.5425,
,140.569825,
,140.60215,
,140.644025,
,140.699875,
,140.734275,
,140.747325,
,140.7591,
,140.766775,
,140.772,
,140.777,
,140.8135,
,140.82065,
,140.82605,
,140.83565,
,140.84415,
,140.8487,
,140.8552,
,140.86005,
,140.867,
,140.87485,
,140.8824,
,140.900625,
,140.90725,
,140.913625,
,140.9202,
,140.92575,
,140.93535,
,140.944325,
,140.9589,
,140.971625,
,140.9789,
,140.988375,
,141.0035,
,141.009375,
,141.01485,
,141.0213,
,141.02835,
,141.035925,
,141.04495,
,141.051825,
,141.0675,
,141.075825,
,141.08205,
,141.0893,
,141.100725,
,141.1083,
,141.118025,
,141.123225,
,141.13455,
,141.16035,
,141.1796,
,141.191125,
,141.2044,
,141.2157,
,141.22905,
,141.2394,
,141.25305,
,141.270625,
,141.284325,
,141.315025,
,141.336325,
,141.363075,
,141.391,
,141.425475,
,141.4747,
,141.5103,
,141.559775,
,141.6151,
,141.687625,
,141.75395,
,141.768775,
,141.7798,
,141.818425,
,141.846675,
,141.8606,
,141.891325,
,141.91355,
,141.931175,
,141.939275,
,141.94765,
,141.9562,
,141.964025,
,141.9721,
,141.983925,
,141.996,
,142.00535,
,142.0124,
,142.0207,
,142.036125,
,142.05545,
,142.072475,
,142.093975,
,142.11105,
,142.12115,
,142.130875,
,142.1389,
,142.147325,
,142.156375,
,142.16605,
,142.175875,
,142.20065,
,142.225975,
,142.246275,
,142.2532,
,142.25965,
,142.321025,
,142.3344,
,142.37735,
,142.42835,
,142.48085,
,142.523675,
,142.534675,
,142.544925,
,142.55185,
,142.558225,
,142.564875,
,142.570475,
,142.57605,
,142.583275,
,142.59195,
,142.59855,
,142.605525,
,142.61985,
,142.635575,
,142.6506,
,142.6628,
,142.677925,
,142.690775,
,142.701825,
,142.7138,
,142.728375,
,142.740575,
,142.75295,
,142.77405,
,142.787525,
,142.796625,
,142.807775,
,142.816075,
,142.834075,
,142.84485,
,142.854775,
,142.866775,
,142.87585,
,142.891625,
,142.9048,
,142.922525,
,142.953275,
,142.9897,
,143.0624,
,143.095725,
,143.1095,
,143.1217,
,143.1317,
,143.139925,
,143.150675,
,143.166775,
,143.182125,
,143.22205,
,143.3057,
,143.33955,
,143.351625,
,143.358225,
,143.36485,
,143.377075,
,143.408825,
,143.45945,
,143.513525,
,143.527275,
,143.53745,
,143.5468,
,143.559725,
,143.665975,
,143.7138,
,143.77125,
,143.7972,
,143.822525,
,143.870925,
,143.8879,
,143.911725,
,143.942275,
,144.00305,
,144.072475,
,144.0832,
,144.090125,
,144.097075,
,144.1014,
,144.10595,
,144.11035,
,144.11445,
,144.11945,
,144.124375,
,144.1317,
,144.1381,
,144.143275,
,144.15765,
,144.23625,
,144.279375,
,144.314125,
,144.3306,
,144.3715,
,144.382075,
,144.3974,
,144.46105,
,144.477175,
,144.488625,
,144.5117,
,144.570775,
,144.59425,
,144.621525,
,144.644,
,144.67195,
,144.696025,
,144.73525,
,144.841975,
,144.899475,
,145.002625,
,145.137325,
,145.16845,
,145.1863,
,145.2018,
,145.215825,
,145.230875,
,145.245925,
,145.261175,
,145.270325,
,145.280775,
,145.29345,
,145.304325,
,145.314225,
,145.332125,
,145.344225,
,145.356,
,145.370825,
,145.3799,
,145.389925,
,145.400175,
,145.408325,
,145.415275,
,145.4222,
,145.42825,
,145.437025,
,145.44425,
,145.450975,
,145.457125,
,145.465775,
,145.491075,
,145.503225,
,145.5162,
,145.52605,
,145.53835,
,145.5502,
,145.566825,
,145.573225,
,145.580025,
,145.607875,
,145.6181,
,145.62705,
,145.64245,
,145.664,
,145.677975,
,145.69045,
,145.724825,
,145.743225,
,145.75135,
,145.789675,
,145.81635,
,145.83325,
,145.84735,
,145.858275,
,145.867,
,145.87575,
,145.88165,
,145.88745,
,145.8976,
,145.94235,
,145.97835,
,146.05445,
,146.093475,
,146.10335,
,146.116025,
,146.2971,
,146.3231,
,146.3353,
,146.34825,
,146.359875,
,146.368,
,146.3936,
,146.413125,
,146.4305,
,146.443175,
,146.4533,
,146.4761,
,146.539675,
,146.55995,
,146.593675,
,146.629725,
,146.665825,
,146.69505,
,146.725025,
,146.7807,
,146.795725,
,146.8251,
,146.854025,
,146.86095,
,146.871625,
,146.8806,
,146.885025,
,146.897725,
,146.90475,
,146.925125,
,146.931575,
,146.936975,
,146.943025,
,146.948125,
,146.9559,
,146.9619,
,146.989425,
,146.999275,
,147.0074,
,147.015575,
,147.0271,
,147.034325,
,147.0448,
,147.07355,
,147.0931,
,147.10965,
,147.132225,
,147.14305,
,147.151275,
,147.164775,
,147.1736,
,147.194875,
,147.211425,
,147.22065,
,147.233325,
,147.240725,
,147.25015,
,147.26595,
,147.2763,
,147.298625,
,147.32145,
,147.331425,
,147.341925,
,147.359575,
,147.37065,
,147.380575,
,147.40755,
,147.4199,
,147.44005,
,147.46285,
,147.501775,
,147.56195,
,147.607175,
,147.640125,
,147.6723,
,147.7488,
,147.760975,
,147.7754,
,147.779875,
,147.78555,
,147.794925,
,147.8073,
,147.8189,
,147.8392,
,147.8455,
,147.85285,
,147.861775,
,147.87245,
,147.8806,
,147.888425,
,147.90725,
,147.934375,
,147.975675,
,148.00865,
,148.025325,
,148.0579,
,148.130825,
,148.1434,
,148.155225,
,148.1682,
,148.187375,
,148.195725,
,148.2136,
,148.2243,
,148.24565,
,148.25735,
,148.2663,
,148.277325,
,148.283875,
,148.304275,
,148.342075,
,148.354925,
,148.367425,
,148.390325,
,148.40185,
,148.41315,
,148.42515,
,148.43495,
,148.470525,
,148.484375,
,148.5173,
,148.5377,
,148.557375,
,148.572875,
,148.59275,
,148.608375,
,148.64235,
,148.662325,
,148.682975,
,148.701125,
,148.7173,
,148.7359,
,148.746975,
,148.757525,
,148.778525,
,148.789925,
,148.845125,
,148.865025,
,148.8972,
,148.934275,
,148.9613,
,148.984275,
,148.99375,
,149.0124,
,149.027325,
,149.049125,
,149.0631,
,149.075375,
,149.096075,
,149.1348,
,149.18185,
,149.2136,
,149.256075,
,149.2762,
,149.310925,
,149.32335,
,149.33385,
,149.35615,
,149.368775,
,149.389225,
,149.3972,
,149.40825,
,149.4202,
,149.456175,
,149.49575,
,149.506075,
,149.52255,
,149.54585,
,149.577325,
,149.630225,
,149.658675,
,149.6624,
,149.692875,
,149.719575,
,149.745325,
,149.7744,
,149.8011,
,149.8702,
,149.91575,
,149.976175,
,150.0155,
,150.036925,
,150.07205,
,150.0902,
,150.117525,
,150.134275,
,150.16785,
,150.1928,
,150.225925,
,150.25445,
,150.285575,
,150.3423,
,150.394975,
,150.427425,
,150.46675,
,150.47815,
,150.494525,
,150.51945,
,150.5316,
,150.551,
,150.57435,
,150.599175,
,150.61535,
,150.637575,
,150.652725,
,150.66935,
,150.70525,
,150.768325,
,150.810275,
