SPK_SPKC05a,SPK_SPKC09a,SPK_SPKC10a,SPK_SPKC13b
3812.23805,3892.8443,3867.38675,3817.577325
3812.305925,3892.9604,3867.469575,3817.596425
3812.33185,3893.17335,3867.559675,3817.6148
3812.366,3893.250375,3867.73185,3817.771625
3812.4004,3893.398325,3868.076875,3817.79865
3812.42975,3893.454375,3868.240125,3817.817175
3812.468575,3893.469775,3868.265825,3817.8462
3812.4917,3894.041775,3868.448425,3817.8598
3812.58315,3894.103775,3868.935275,3817.8802
3812.600725,3894.45415,3869.07105,3818.025325
3812.71375,3895.526,3869.183375,3818.128875
3812.77075,3895.587925,3869.6917,3818.17005
3812.787675,3896.94545,3869.985225,3818.311275
3812.826125,3896.9684,3870.19315,3818.41295
3812.846625,3897.645525,3870.448025,3818.44
3813.0065,3897.698275,3870.85945,3818.498975
3813.04475,3897.9854,3872.0022,3818.52535
3813.109525,3898.426975,3872.33925,3818.540875
3813.14525,3898.899375,3872.7626,3818.6139
3813.1697,3899.1692,3873.051825,3818.6821
3813.2208,3899.2033,3873.32605,3818.69675
3813.264875,3899.266425,3873.5173,3818.722375
3813.326525,3900.24595,3873.552225,3818.776125
3813.3645,3900.2895,3873.63535,3818.81
3813.4256,3900.3358,3873.715625,3818.854025
3813.4678,3900.4441,3873.773125,3818.921325
3813.573775,3900.692975,3874.3458,3819.1453
3813.757225,3901.038575,3874.66095,3819.240625
3813.787425,3901.1551,3874.946025,3819.31225
3813.791275,3901.50635,3875.059675,3819.340725
3813.829525,3901.64205,3875.380425,3819.3602
3813.978925,3901.931075,3875.708525,3819.3761
3814.09305,3902.042775,3875.9996,3819.4305
3814.21385,3902.1232,3876.23125,3819.446925
3814.229325,3902.156275,3876.2409,3819.470225
3814.4091,3902.26385,3876.413925,3819.5503
3814.473075,3902.49795,3876.558175,3819.592375
3814.49135,3902.714075,3876.972725,3819.6025
3814.541675,3903.4295,3877.09365,3819.76385
3814.593075,3903.77995,3877.338625,3819.837575
3814.68535,3904.12215,3877.7861,3819.8959
3814.72135,3904.7081,3877.9877,3819.930425
3814.74565,3904.7386,3878.13515,3819.9991
3814.76485,3904.746075,3878.198875,3820.269575
3814.8027,3904.815,3878.2452,3820.340875
3814.84995,3904.900175,3878.31485,3820.37645
3814.86905,3905.112875,3878.883375,3820.573375
3814.881075,3905.36815,3879.5387,3820.5843
3815.0139,3905.763175,3879.602175,3820.615025
3815.02755,3906.01225,3879.84475,3820.6326
3815.09135,3906.1731,3880.102175,3820.68305
3815.13965,3906.418625,3880.611275,3820.72595
3815.162525,3906.495175,3880.68565,3820.804875
3815.236225,3908.2417,3881.1792,3820.8175
3815.321325,3908.309025,3881.623675,3820.872075
3815.399625,3908.7435,3881.67465,3821.0186
3815.446075,3909.736825,3881.982975,3821.10075
3815.539725,3910.168675,3882.11985,3821.19
3815.58005,3910.742425,3882.449525,3821.300975
3815.634825,3912.075725,3883.227575,3821.4343
3815.657975,3912.420625,3883.24975,3821.45025
3815.706,3914.40195,3883.6192,3821.7308
3815.770225,3914.7962,3883.642975,3821.845425
3815.84185,3915.513125,3883.78155,3821.873175
3815.86765,3916.02775,3883.859925,3821.907225
3815.976425,3916.05865,3883.9397,3821.93725
3815.9928,3916.55835,3884.0735,3822.13605
3816.023375,3917.320975,3884.285825,3822.175
3816.06045,3917.704325,3884.372675,3822.202925
3816.113775,3918.004775,3884.8161,3822.277975
3816.144275,3918.1076,3885.965,3822.3105
3816.213925,3918.715375,3886.3194,3822.349925
3816.237475,3918.7716,3886.505575,3822.359925
3816.2824,3918.9336,3886.5744,3822.388375
3816.3316,3919.246375,3886.989275,3822.395925
3816.435875,3919.35365,3887.045125,3822.4444
3816.4644,3919.58845,3887.95115,3822.8355
3816.499725,3920.429525,3888.6086,3822.862175
3816.6455,3920.490525,3888.639475,3822.924825
3816.679425,3920.5752,3888.936375,3822.94675
3816.696325,3920.96635,3888.9603,3822.981825
3816.766575,3920.990325,3889.08195,3823.0312
3816.81775,3921.5864,3889.151325,3823.084875
3816.87505,3921.607,3889.63575,3823.095575
3816.953725,3922.00785,3890.052675,3823.257625
3816.971175,3922.1149,3890.141075,3823.30115
3817.01245,3923.354775,3890.35905,3823.42115
3817.0381,3923.59485,3890.483475,3823.45315
3817.07255,3924.084175,3891.143125,3823.5531
3817.1831,3924.6304,3891.906925,3823.586575
3817.327475,3924.94455,3892.26175,3823.613825
3817.367525,3925.5288,3892.377825,3823.76415
3817.417,3925.65755,3892.479225,3823.778725
3817.44625,3925.762075,3892.890425,3823.798225
3817.4715,3925.77875,3892.999425,3823.950725
3817.485225,3925.940375,3893.02955,3823.98515
3817.50085,3925.9818,3893.05175,3824.18675
3817.533675,3926.30245,3893.19435,3824.2324
3817.584875,3926.337025,3893.356475,3824.2459
3817.6653,3926.371825,3893.591325,3824.2823
3817.68335,3926.455,3893.748525,3824.454575
3817.706025,3926.53105,3893.8089,3824.48175
3817.72065,3928.11735,3895.05305,3824.5013
3817.764875,3928.127875,3895.210975,3824.517275
3817.776925,3928.13255,3895.42865,3824.52505
3817.799775,3928.176775,3896.29745,3824.586425
3817.819925,3928.19795,3896.326125,3824.6197
3817.84805,3928.296975,3896.9006,3824.6772
3817.871925,3928.703425,3896.988375,3824.734075
3818.004525,3928.794425,3897.38275,3824.827075
3818.05965,3928.829725,3897.46055,3825.027225
3818.095325,3928.86115,3898.082525,3825.33895
3818.12645,3928.91485,3898.1361,3825.367225
3818.149425,3929.126475,3898.28035,3825.3918
3818.175575,3929.132875,3898.320325,3825.490675
3818.2513,3929.2733,3898.693875,3825.57185
3818.280025,3929.9504,3899.087275,3825.594975
3818.339875,3930.2639,3899.13,3825.6864
3818.371125,3930.5789,3900.04285,3825.697175
3818.388675,3930.9667,3900.096,3825.8213
3818.411575,3931.637125,3900.097975,3825.9762
3818.44225,3931.854775,3900.335425,3826.11735
3818.498975,3932.5353,3900.403225,3826.397725
3818.5254,3933.330675,3901.317025,3826.466775
3818.5409,3935.566325,3901.594725,3826.483975
3818.59705,3938.685825,3901.7478,3826.64745
3818.6184,3938.742775,3901.7693,3826.656625
3818.650475,3938.964475,3901.87685,3826.67185
3818.6738,3940.113775,3902.0302,3826.70395
3818.7437,3940.4448,3902.776125,3826.760225
3818.8135,3940.451625,3903.15875,3826.7932
3818.94215,3940.621775,3903.256025,3826.84745
3818.969,3940.64445,3903.474125,3826.8718
3819.03795,3940.6909,3904.174425,3826.918325
3819.089025,3941.572925,3904.7075,3826.968275
3819.14795,3941.67085,3905.068125,3827.01835
3819.183825,3942.472875,3905.100475,3827.02865
3819.210175,3942.808125,3905.31385,3827.089875
3819.2733,3942.849475,3905.34615,3827.115
3819.300975,3943.00115,3905.52835,3827.216825
3819.347525,3943.094075,3905.680375,3827.243125
3819.424925,3943.665,3905.7185,3827.334675
3819.4579,3944.21545,3905.735475,3827.4984
3819.483175,3944.41765,3905.841125,3827.532175
3819.506725,3944.46915,3906.423425,3827.6171
3819.5691,3944.491075,3906.539525,3827.65645
3819.6025,3944.824725,3906.69505,3827.8323
3819.630425,3944.8592,3906.7506,3827.8412
3819.663375,3945.176975,3906.839,3827.882475
3819.684,3945.250175,3906.91745,3828.057125
3819.7666,3946.014375,3906.931275,3828.12375
3819.8047,3946.2579,3907.0778,3828.1496
3819.8232,3946.6075,3907.8613,3828.179175
3819.84605,3946.683175,3908.093125,3828.2806
3819.881575,3946.85175,3908.24515,3828.286325
3819.90305,3947.4872,3908.35295,3828.31695
3819.924925,3947.775625,3908.65535,3828.3992
3819.956375,3947.92635,3908.980725,3828.51715
3820.031525,3947.951625,3909.0254,3828.571925
3820.0742,3947.97135,3909.1656,3828.709075
3820.088075,3949.167025,3909.8953,3828.733025
3820.1317,3949.705825,3910.0768,3828.866975
3820.232525,3949.798,3910.4466,3828.889425
3820.2553,3949.971725,3910.768625,3828.96025
3820.333875,3950.013675,3910.7888,3829.149075
3820.3521,3950.12005,3910.88435,3829.173025
3820.42055,3950.7577,3911.805175,3829.2594
3820.469175,3950.9086,3912.319275,3829.272825
3820.5037,3951.164825,3912.4393,3829.2911
3820.529725,3951.323825,3912.8474,3829.31375
3820.572425,3951.635575,3913.823475,3829.3729
3820.604925,3951.746025,3914.409225,3829.424325
3820.62585,3952.017825,3915.009525,3829.444575
3820.8034,3952.1303,3915.5438,3829.47445
3820.822075,3952.9848,3915.568075,3829.508925
3820.8413,3953.01975,3915.90365,3829.56545
3820.8564,3953.20065,3915.90705,3829.64525
3820.871325,3953.297775,3916.20035,3829.6818
3820.896375,3953.301725,3916.432,3829.7042
3820.92795,3953.827675,3916.48115,3829.7382
3820.998975,3953.95625,3916.6702,3829.8065
3821.034275,3954.31475,3916.6902,3829.812475
3821.05615,3954.5484,3916.778725,3829.842225
3821.172625,3954.56725,3917.42665,3829.869425
3821.190925,3954.907675,3917.660625,3829.88255
3821.300975,3954.95685,3917.779675,3829.892575
3821.454425,3955.408175,3917.809225,3829.910675
3821.475075,3955.44975,3917.813275,3830.01325
3821.522475,3956.305175,3918.082725,3830.0243
3821.548675,3956.441375,3918.72335,3830.23825
3821.57205,3956.772525,3919.360725,3830.256925
3821.639275,3957.072325,3919.413325,3830.311075
3821.663475,3957.4492,3920.230625,3830.32995
3821.746675,3957.9268,3920.315775,3830.413525
3821.77095,3958.429425,3921.36765,3830.422975
3821.9074,3958.701625,3921.4565,3830.491975
3821.942425,3958.95805,3923.1228,3830.5549
3822.039725,3959.58985,3923.217275,3830.585275
3822.086725,3959.849875,3923.2358,3830.6404
3822.2083,3960.2806,3923.790325,3830.685725
3822.278,3960.34965,3923.948,3830.754375
3822.31785,3960.453475,3924.58285,3830.778625
3822.377225,3960.461825,3924.645025,3830.7851
3822.403525,3960.48175,3924.7747,3830.81885
3822.427625,3960.538325,3924.974125,3830.843975
3822.472575,3960.681425,3925.1171,3830.9189
3822.502425,3960.759875,3925.34755,3831.009625
3822.516875,3960.908725,3925.7941,3831.083175
3822.5405,3961.07365,3925.925775,3831.1166
3822.5851,3961.397775,3926.4563,3831.3476
3822.6613,3961.42785,3926.9178,3831.436875
3822.741,3961.8269,3927.097975,3831.57765
3822.7812,3962.812,3927.12865,3831.615475
3822.8363,3962.99315,3927.16255,3831.71915
3822.87085,3963.229325,3927.905875,3831.757775
3822.905775,3963.304125,3928.23695,3831.7731
3822.9443,3963.66325,3928.2821,3831.821675
3822.959175,3964.005925,3928.294625,3831.8313
3822.970975,3964.4236,3930.32175,3831.8529
3823.020525,3964.510775,3930.42745,3832.00185
3823.049775,3964.604375,3930.84575,3832.079675
3823.311675,3964.671,3931.105375,3832.14725
3823.336425,3964.71935,3931.1517,3832.17265
3823.3545,3965.5625,3931.54085,3832.22335
3823.531225,3965.83875,3931.932,3832.24185
3823.580375,3966.055075,3932.973675,3832.2744
3823.604125,3966.184575,3933.0051,3832.4447
3823.71485,3966.382225,3933.090525,3832.491975
3823.76435,3966.60615,3933.512175,3832.493725
3823.7793,3967.08295,3934.150825,3832.51165
3823.792025,3967.0937,3934.83375,3832.5289
3823.934,3967.376075,3935.5821,3832.6604
3823.974375,3968.56665,3935.896075,3832.680325
3824.0709,3968.818825,3935.997025,3832.75925
3824.09155,3969.25745,3936.338025,3832.85195
3824.1087,3969.588025,3936.647025,3832.8534
3824.125625,3969.6856,3936.735875,3832.88785
3824.143475,3969.881725,3936.904125,3833.01295
3824.1683,3971.23205,3937.529875,3833.0155
3824.192175,3972.017825,3937.554775,3833.0699
3824.2189,3974.4856,3938.120125,3833.08195
3824.28025,3975.705875,3938.35655,3833.260175
3824.305,3976.052525,3939.4295,3833.349675
3824.388025,3976.281475,3939.705775,3833.4257
3824.450925,3976.801075,3939.982575,3833.494025
3824.48765,3977.342925,3940.034,3833.5121
3824.514575,3977.747875,3940.06355,3833.564225
3824.544325,3978.24425,3940.1681,3833.593225
3824.570775,3980.55065,3940.180675,3833.662075
3824.6067,3982.813925,3940.1916,3833.687325
3824.635575,3982.901925,3940.491125,3833.76505
3824.664575,3987.503275,3940.556925,3833.969175
3824.70715,3988.667675,3940.58275,3834.081575
3824.74435,3988.75025,3940.624025,3834.1168
3824.793025,3988.758875,3940.6436,3834.172675
3824.90045,3989.12455,3940.6799,3834.1896
3824.923875,3989.1511,3940.68925,3834.2082
3824.945525,3990.4708,3941.351575,3834.23525
3824.959425,3991.42485,3942.655775,3834.270325
3824.970075,3991.53595,3942.7426,3834.425525
3825.053575,3992.19455,3942.913225,3834.440575
3825.13125,3992.554525,3942.989425,3834.483675
3825.147975,3992.943025,3943.416675,3834.5956
3825.18645,3993.8591,3943.862375,3834.604925
3825.266125,3994.326475,3944.38335,3834.634125
3825.32005,3994.79065,3944.617725,3834.670475
3825.34155,3994.9979,3944.849675,3834.683375
3825.3427,3995.9908,3944.92165,3834.71555
3825.395225,3996.208775,3945.2778,3834.781525
3825.489575,3996.22635,3945.31355,3834.861925
3825.5081,3996.646375,3945.334275,3834.884975
3825.533175,3997.1497,3945.37515,3834.94375
3825.564725,3997.1877,3945.805875,3835.118175
3825.5837,3997.2123,3945.978575,3835.175875
3825.63355,3997.291225,3946.1937,3835.185525
3825.673975,3997.96295,3946.2158,3835.19505
3825.74935,3998.055775,3946.657775,3835.325575
3825.7847,3998.100475,3946.833475,3835.41825
3825.83605,3998.29735,3947.1606,3835.562575
3825.8584,3998.339225,3947.329725,3835.61045
3825.889875,3999.0356,3947.51,3835.63625
3825.919675,3999.381575,3948.0399,3835.727775
3825.962825,3999.622725,3948.396975,3835.7522
3826.076625,3999.840525,3948.604,3835.886925
3826.10735,3999.84675,3948.70275,3835.92315
3826.1155,,3949.128825,3835.999475
3826.130825,,3949.238625,3836.044025
3826.154875,,3949.355075,3836.126625
3826.176575,,3949.7287,3836.172125
3826.19685,,3949.806125,3836.21925
3826.23565,,3949.976525,3836.249875
3826.249075,,3950.529675,3836.27865
3826.28325,,3951.0308,3836.31305
3826.300175,,3951.631925,3836.33155
3826.324175,,3951.72435,3836.3467
3826.333125,,3952.125975,3836.391325
3826.34105,,3952.157925,3836.40825
3826.363925,,3952.1806,3836.564675
3826.4177,,3952.38775,3836.71125
3826.440075,,3952.42315,3836.7388
3826.48535,,3952.614525,3836.88775
3826.618675,,3952.7549,3836.9553
3826.675,,3953.1373,3837.10635
3826.738175,,3954.00465,3837.1709
