SPK_SPKC01a,SPK_SPKC02a,SPK_SPKC04a,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC07b,SPK_SPKC10a,SPK_SPKC10b
84.691975,33.741925,56.551975,,27.663725,26.48015,71.830775,8.959525
84.913675,33.7485,56.97665,,27.68775,26.570525,72.185925,8.968375
84.998225,33.8085,57.30715,,27.750275,26.587275,72.9822,9.03805
85.14475,33.9203,57.488875,,27.90785,26.661075,73.077025,9.042825
85.363775,33.9577,57.616825,,27.9259,26.74175,73.1494,9.082575
85.399175,34.04355,57.911825,,28.1631,26.82035,73.522325,9.142725
85.512,34.08725,58.0509,,28.310825,26.86715,73.55455,9.17815
85.692175,34.1194,58.063625,,28.514875,26.975525,73.6437,9.243325
85.915725,34.1366,58.15775,,28.6023,27.1533,73.6581,9.25335
86.313925,34.192175,58.18325,,28.61585,27.33235,73.8197,9.275525
86.44495,34.210425,58.202575,,28.794,27.4193,73.825125,9.2804
86.489925,34.231325,58.49185,,29.2916,27.51125,73.850875,9.286975
87.03975,34.2838,58.600575,,29.315425,27.554225,74.0522,9.29955
87.117775,34.28885,58.60265,,29.393575,27.613525,74.466925,9.315475
87.187225,34.30415,58.9169,,29.3976,27.666075,74.492675,9.3301
87.258275,34.3129,59.003025,,29.583325,27.74245,74.634425,9.346775
87.298225,34.344125,59.153225,,29.73065,27.795,74.7051,9.366525
87.308475,34.37175,59.20445,,29.977175,27.90455,74.7066,9.369625
87.3259,34.458175,59.277025,,30.027575,28.025275,74.782225,9.40285
87.34955,34.676725,59.304375,,30.059925,28.072725,75.0185,9.411475
87.433725,34.71075,59.364575,,30.0869,28.151,75.082225,9.413375
87.45275,34.787925,59.441575,,30.131475,28.215925,75.097375,9.431075
87.671375,34.83825,59.465625,,30.2982,28.2972,75.22755,9.457475
87.863775,34.883125,59.665725,,30.3566,28.2995,75.275825,9.496475
88.126375,35.086,59.838,,30.36105,28.354625,75.395175,9.5501
88.151525,35.0941,59.89835,,30.654775,28.4321,75.5395,9.56335
88.21305,35.11655,59.9313,,30.663525,28.467825,75.5419,9.5875
88.474475,35.147625,59.95675,,30.8719,28.538925,76.17295,9.61655
88.890325,35.2095,60.175525,,30.88275,28.5873,76.269175,9.6402
89.206775,35.21985,60.199175,,30.9044,28.6434,76.668575,9.74585
89.37735,35.238425,60.332925,,30.954275,28.696975,76.7574,9.7505
89.459775,35.2733,60.82915,,31.1071,28.754875,77.60795,9.77725
89.49725,35.310175,60.86715,,31.14575,28.82635,77.7472,9.8368
89.562175,35.34335,61.00205,,31.221825,28.892675,78.2579,9.85215
90.317525,35.350525,61.066975,,31.246175,28.9538,78.582575,9.854675
90.3301,35.359875,61.092775,,31.2735,29.007575,78.60185,9.982075
90.918575,35.38445,61.161525,,31.294075,29.07785,78.681525,9.9837
91.00985,35.406225,61.213975,,31.378225,29.23275,78.717175,10.02465
91.81885,35.428375,61.733425,,31.389775,29.288425,78.741175,10.040575
91.89805,35.4452,61.841775,,31.51605,29.350275,78.777125,10.066
92.0456,35.469875,62.052575,,31.67735,29.510175,79.294675,10.103725
92.3016,35.517275,62.53865,,31.704475,29.635775,79.4229,10.1225
92.360475,35.604325,62.564725,,32.2042,29.64905,79.73065,10.139525
92.427325,35.6981,62.682875,,32.296225,29.6632,80.76105,10.142225
93.36605,35.764225,62.7296,,32.3359,29.68465,80.856625,10.17265
93.93,35.779875,62.769175,,32.5386,29.7081,80.875925,10.215475
94.010925,35.8289,62.7844,,32.6083,29.763225,81.13125,10.224675
94.5316,35.903625,62.81965,,32.667075,29.879225,81.508325,10.260725
95.060225,35.94685,62.875775,,32.70615,29.93335,81.835525,10.31295
95.0871,35.993075,62.8971,,32.8307,30.0444,81.863825,10.3171
95.387525,36.008525,62.998825,,32.96155,30.15685,81.89795,10.348675
95.69825,36.0209,63.0661,,33.05185,30.165475,82.202575,10.39265
95.752025,36.02585,63.288175,,33.089225,30.3642,82.36845,10.40855
95.962525,36.030225,63.295325,,33.4226,30.44295,83.109175,10.412775
96.027375,36.04765,63.44605,,33.710975,30.490125,83.574425,10.4279
96.896825,36.0959,63.619025,,33.860675,30.5405,83.953175,10.4355
97.84005,36.14285,64.10715,,34.006375,30.58115,84.1003,10.450575
98.38425,36.5688,64.194675,,34.1484,30.6266,84.177575,10.4542
98.731775,36.608225,64.197325,,34.16225,30.6297,84.331075,10.46905
99.56275,36.642225,64.221125,,34.195875,30.720225,84.6294,10.4878
100.6441,36.692775,64.566525,,34.199625,30.762975,85.2987,10.5063
100.645925,36.77575,64.63295,,34.6456,30.85475,85.886675,10.516925
101.0372,36.82285,64.80115,,34.75845,30.9253,85.93205,10.52845
101.845625,36.832275,64.865,,34.90275,31.0746,85.958975,10.532175
101.8912,36.846275,65.113725,,34.915575,31.127725,85.972725,10.53975
102.11,36.8719,65.45955,,34.94845,31.209,86.19155,10.5438
102.5317,36.89745,65.6137,,34.980075,31.348025,86.33825,10.57125
102.57225,36.9085,65.70715,,35.004,31.444325,86.809375,10.61325
102.6553,36.917625,65.729025,,35.021125,31.4991,86.874025,10.631725
103.27755,36.924075,65.98355,,35.0579,31.56125,86.970275,10.653925
103.361775,37.00705,66.526375,,35.249225,31.627975,87.122175,10.655175
103.435075,37.081925,67.0937,,35.259625,31.6794,87.356275,10.672125
103.479025,37.1045,67.2418,,35.362725,31.72355,87.51455,10.692475
103.53485,37.59,67.60925,,35.51115,31.72705,88.5119,10.7295
103.7373,37.78565,67.688025,,35.542075,31.780775,88.611625,10.740725
103.77755,37.8032,67.74555,,35.7448,31.844025,88.6312,10.7681
103.9553,37.87725,67.758375,,35.86445,31.899375,88.753825,10.787275
104.23905,37.895025,67.80985,,35.9649,32.004375,89.583225,10.848225
104.33475,37.902025,67.840425,,36.0228,32.02685,89.694825,10.85685
104.433825,37.9226,68.1638,,36.065825,32.05315,89.71055,10.928325
104.493525,37.937575,68.242825,,36.150225,32.08495,89.721875,11.00935
104.506025,37.99685,68.270125,,36.169075,32.14265,89.7498,11.014225
104.5643,38.08455,68.287525,,36.21835,32.176625,89.833075,11.048625
104.90535,38.098225,68.347,,36.331325,32.27955,89.8659,11.067
105.005375,38.131775,68.403925,,36.422125,32.36005,89.995725,11.073575
105.05045,38.148175,68.43235,,36.514125,32.406475,90.518525,11.0826
105.08715,38.573875,68.4577,,36.521575,32.460575,90.565075,11.089425
105.128075,38.62305,68.669575,,36.5979,32.504825,91.69185,11.1035
105.181375,38.6383,68.8095,,36.603475,32.53485,91.9417,11.11685
105.267075,38.663225,68.916625,,36.716475,32.5965,92.554975,11.14155
105.6016,38.67535,69.083925,,36.792925,32.770175,92.56975,11.14805
105.8444,38.757425,69.1201,,36.821925,32.864825,93.0278,11.15445
105.946025,39.191125,69.1467,,36.835875,32.9494,93.471925,11.172525
106.02145,39.1958,69.17085,,36.883025,33.034225,93.9675,11.184975
106.331525,39.272,69.388725,,36.899825,33.11025,94.357575,11.202925
106.501525,39.27475,69.691825,,36.961275,33.173475,94.409275,11.24045
106.738525,39.340575,69.7961,,37.1192,33.235825,94.432125,11.301425
107.1849,39.35215,69.84555,,37.307875,33.3193,94.63525,11.3243
107.6749,39.36955,69.862125,,37.3451,33.364375,94.744125,11.33305
107.722825,39.380225,69.8719,,37.3521,33.412175,95.104925,11.355175
108.29605,39.5774,69.938675,,37.44655,33.45315,95.226675,11.3573
108.446975,39.776725,69.9525,,37.54925,33.69475,95.554075,11.396475
108.628525,40.034825,70.684425,,37.687125,33.76385,96.939275,11.4009
108.8391,40.1519,70.842575,,37.795825,33.864225,97.5831,11.4333
109.246175,40.176225,70.857675,,37.90185,33.930225,97.95425,11.445825
109.387375,40.195375,71.0519,,38.035025,33.980925,98.4162,11.507625
109.711525,40.236775,71.499975,,38.074325,34.10205,98.822325,11.530725
109.850475,40.2557,71.5901,,38.08505,34.1727,99.099775,11.567675
109.9687,40.264825,71.78215,,38.209675,34.233675,99.67215,11.569375
110.007475,40.29495,72.030425,,38.277975,34.25315,100.53,11.5755
110.091175,40.307375,72.12395,,38.2885,34.40085,101.24835,11.61855
110.12415,40.332625,72.19555,,38.3689,34.462075,101.854475,11.6615
110.234975,40.372725,72.40225,,38.4692,34.5344,101.972075,11.691775
110.236625,40.378375,72.419975,,38.59205,34.671525,102.041975,11.699725
110.60445,40.83405,72.52505,,38.61105,34.761125,102.084225,11.72745
110.779575,40.9965,72.589925,,38.644925,34.9435,102.955775,11.7401
110.79235,41.035075,72.67085,,38.7124,35.04875,103.61735,11.804725
110.795275,41.049125,72.7371,,38.743225,35.119425,103.621325,11.81095
110.818975,41.052,72.986475,,38.75615,35.17835,103.729525,11.823425
110.8576,41.058675,73.07625,,38.83115,35.2343,104.425025,11.8502
110.8616,41.0868,73.19425,,39.006,35.29745,104.896275,11.8735
110.887625,41.092925,73.225975,,39.03565,35.386625,105.275625,11.921075
110.898725,41.1185,73.3628,,39.2045,35.535225,105.906525,11.9489
111.040325,41.162325,73.390425,,39.25415,35.615,105.971975,11.988425
111.0418,41.1842,73.426325,,39.29885,35.61615,106.431625,12.018375
111.216075,41.19515,73.6089,,39.586725,35.748325,106.961,12.07265
111.3725,41.216875,73.674075,,39.640325,35.802825,107.4477,12.087725
111.883675,41.221875,73.69265,,39.6579,35.905225,107.47175,12.1363
111.918625,41.7026,73.78435,,39.688525,36.020575,107.60795,12.180925
112.1677,41.925425,73.937125,,39.79455,36.142375,107.655125,12.19865
112.3501,42.1833,73.976725,,39.803075,36.18925,107.914275,12.259825
112.8636,42.473275,74.031075,,40.0291,36.33505,108.318825,12.299175
113.11265,42.548775,74.112625,,40.362275,36.376475,108.906025,12.3111
113.786875,42.683275,74.580975,,40.4554,36.46905,108.931475,12.3294
113.903625,42.833925,74.606,,40.5103,36.542,108.95205,12.34485
114.215575,42.96,74.63865,,40.605025,36.612,109.056975,12.34885
114.245425,43.2838,74.71825,,40.6159,36.667425,109.201875,12.3601
114.27255,43.364025,74.7526,,40.6664,36.9206,109.3512,12.383275
114.38625,43.875225,74.8254,,40.702625,36.987275,109.459325,12.388925
114.53865,44.029675,74.8532,,40.800675,37.040675,109.714375,12.400375
115.11445,44.26425,75.30395,,40.981075,37.15145,109.748375,12.427275
115.532125,44.325725,75.65265,,41.176225,37.3623,109.81815,12.442275
115.559,44.582175,75.766425,,41.226525,37.36405,110.37595,12.460375
115.97665,44.623975,75.86315,,41.2961,37.4296,110.8781,12.499825
116.170725,44.70185,75.935175,,41.310975,37.475075,110.8863,12.5051
116.9638,44.726675,75.9766,,41.3768,37.555725,111.2129,12.5355
117.416175,45.067475,76.35165,,41.42155,37.66415,111.5474,12.55795
117.74845,45.094625,76.403775,,41.5355,37.77485,112.010375,12.61375
117.889925,45.188325,76.421175,,41.54645,37.8154,112.278525,12.627725
118.40205,45.222925,76.452675,,41.593925,37.90775,112.522925,12.67015
118.702075,45.4417,76.653825,,41.7011,37.98975,112.72395,12.784475
119.172425,45.5008,76.7567,,41.813825,38.068375,112.793925,12.838475
119.3836,45.587025,76.793475,,41.935775,38.1237,112.8543,12.844975
119.582825,45.616525,76.838275,,42.015725,38.185775,113.272525,12.8722
119.723575,45.679,76.84835,,42.11475,38.315175,113.486825,12.916625
119.739125,45.7392,77.01465,,42.19785,38.374725,113.982425,12.93535
119.78645,45.7627,77.07005,,42.315575,38.435075,114.008075,12.940125
119.826075,45.8094,77.086425,,42.3711,38.5111,114.5352,12.98505
119.8727,45.8127,77.13415,,42.589575,38.58165,114.546375,12.98945
120.20545,45.860975,77.1789,,42.735375,38.654175,114.5603,13.002675
120.37415,46.271925,77.212025,,42.864375,38.725375,115.10695,13.0524
120.56135,46.305025,77.50425,,42.9649,38.79005,115.118375,13.058025
120.587375,46.38355,78.006425,,43.0645,38.888325,115.827225,13.093475
120.5992,46.39485,78.106925,,43.090375,38.9575,116.050475,13.10945
120.713225,46.429325,78.2532,,43.11945,38.96455,116.085475,13.12135
120.85125,46.44905,78.59785,,43.1673,39.113475,116.1781,13.1439
120.960775,46.4745,78.712575,,43.202975,39.2599,116.21585,13.159325
121.047775,46.487775,78.8118,,43.208425,39.397975,117.012375,13.169625
121.053275,46.5056,78.888475,,43.31065,39.49025,117.30205,13.1855
121.221575,46.60725,79.034125,,43.37505,39.588175,117.52235,13.21435
121.303275,46.998425,79.169,,43.420525,39.6176,117.6934,13.23355
121.39765,47.106425,79.246325,,43.443025,39.671075,117.7611,13.3121
122.027075,47.2523,79.320025,,43.481975,39.72685,118.310475,13.319875
122.0331,47.658075,79.418825,,43.5149,39.8055,118.4957,13.342
122.170975,47.721825,79.468725,,43.69585,39.98715,118.525825,13.375475
122.24575,48.3998,79.62355,,43.793275,40.0345,118.833675,13.396625
122.30375,48.88945,79.712125,,43.955125,40.119,119.417125,13.4517
122.59365,49.525025,79.865175,,44.242775,40.18855,119.470775,13.478525
122.601225,49.5375,79.98935,,44.266625,40.2508,119.736375,13.50005
122.768625,49.8023,80.10585,,44.373,40.372175,119.820125,13.525625
122.83045,50.007775,80.1578,,44.381425,40.422625,120.170225,13.55325
123.048225,50.042,80.20195,,44.3944,40.439725,120.934525,13.561275
123.305475,50.1758,80.251125,,44.50795,40.567,121.255525,13.5882
123.365075,50.187775,80.277175,,44.546425,40.655925,121.731,13.5982
123.387125,50.3442,80.334075,,44.567275,40.717575,122.298425,13.65445
123.561775,51.1784,80.4082,,44.983225,40.78915,122.51145,13.66585
123.614,51.290825,80.4502,,44.99175,40.881275,123.5487,13.676825
123.656925,51.560125,80.489775,,45.1882,40.9632,124.16365,13.681025
123.896625,51.6661,80.533875,,45.38305,41.064725,124.2659,13.683975
123.97665,51.742225,80.607225,,45.712925,41.22215,125.14965,13.69055
124.109175,51.996925,80.69135,,45.837275,41.314125,126.023475,13.69545
124.762575,52.341675,80.764525,,46.0213,41.356475,126.0326,13.70315
124.802525,52.5572,80.841225,,46.06735,41.388625,126.456625,13.706525
124.83035,53.119675,81.088975,,46.076225,41.49215,127.3171,13.729225
125.65505,53.205675,81.208325,,46.081975,41.54765,127.60575,13.736225
125.8884,53.2714,81.265275,,46.14345,41.61055,127.758325,13.7411
125.900175,53.5394,81.348475,,46.1658,41.680375,128.053525,13.79635
125.9272,53.557525,81.43025,,46.204,41.7947,128.392225,13.8394
126.1045,53.6172,81.516925,,46.2067,41.890425,128.4841,13.881
126.135725,53.625325,81.6178,,46.28725,41.9617,128.51905,13.91115
126.2783,53.6592,81.663475,,46.65975,42.0241,128.550125,13.9272
126.322675,53.71115,81.83525,,46.66465,42.1269,128.754125,13.941375
126.84745,53.79045,81.878525,,46.698975,42.199375,128.912875,13.98035
126.871975,53.7982,82.243775,,46.833775,42.26045,128.959625,13.997125
126.920825,53.9185,82.272825,,46.850525,42.36315,129.485525,14.006175
127.00515,53.943325,82.292675,,46.954575,42.436025,130.386625,14.0443
127.338175,54.04115,82.4504,,46.9881,42.4981,130.70675,14.0607
127.583825,54.292525,82.49765,,47.062375,42.549825,130.81345,14.106775
127.66895,54.37805,82.532725,,47.0827,42.7049,131.062925,14.16755
127.89625,54.41145,82.557925,,47.08735,42.75285,131.277675,14.173025
127.9304,54.680625,82.646375,,47.27225,42.795325,131.413975,14.202125
127.940925,54.8901,82.7469,,47.349375,42.846025,132.50845,14.21045
128.1498,54.90275,82.801375,,47.41025,42.88745,132.6525,14.228425
128.484725,55.322225,82.82065,,47.805575,42.95485,132.783575,14.243275
129.016325,55.3549,83.016375,,47.900325,42.9781,133.57375,14.2663
129.185725,55.51325,83.0288,,48.00135,43.00555,134.0478,14.270525
129.280475,55.665975,83.062125,,48.051875,43.070275,134.58715,14.2847
129.38705,56.16825,83.157075,,48.132,43.123325,135.892525,14.30995
129.4403,56.17035,83.262425,,48.164075,43.17605,135.938375,14.3362
129.698925,56.3765,83.359575,,48.203825,43.336125,135.990575,14.342525
129.715275,56.3882,83.4253,,48.2369,43.43155,136.65555,14.3867
129.833425,56.4123,83.673775,,48.42195,43.49205,138.201425,14.4152
130.00485,56.563625,83.8299,,48.46195,43.57825,138.48925,14.422525
130.1749,56.619675,84.05415,,48.477625,43.583425,138.851325,14.433375
130.22805,57.473525,84.087325,,48.6026,43.6487,139.20315,14.47235
130.257725,57.489025,84.146975,,48.611275,43.7142,139.3909,14.511775
130.3165,57.672475,84.1901,,48.72775,43.716275,140.060925,14.5439
130.324325,57.700475,84.3195,,48.9511,43.770775,140.1887,14.582125
130.33535,57.70805,84.49365,,48.9692,43.817025,140.265675,14.59275
130.34675,57.804875,84.5205,,48.99255,43.878525,140.618,14.619225
130.349375,58.116225,84.58785,,49.054725,44.05015,141.697025,14.671775
130.3677,58.1561,84.68555,,49.12455,44.1375,141.799675,14.68105
130.38215,58.2274,84.72405,,49.1585,44.248025,141.941825,14.717125
130.404775,58.241175,84.753775,,49.296825,44.305425,142.769075,14.731075
130.4454,58.42955,84.7898,,49.4241,44.388925,143.8272,14.772275
130.5951,58.435625,84.9435,,49.507575,44.46905,143.91355,14.77715
130.6282,58.5345,84.970975,,49.55205,44.504375,144.5436,14.8253
130.672975,58.879125,85.05365,,49.65955,44.564175,144.814,14.837175
130.77775,59.126675,85.1086,,49.699075,44.6995,145.1282,14.8624
130.812075,59.2708,85.152975,,49.755125,44.850825,145.44415,14.8897
130.827125,59.44955,85.1792,,49.7804,44.9385,145.465225,15.043025
130.850975,59.56445,85.2621,,49.808975,45.0075,145.574,15.0743
130.854475,59.722125,85.302875,,49.86085,45.06085,145.642925,15.0902
130.922575,59.961125,85.3698,,49.9028,45.11645,146.0714,15.1631
130.980975,60.00875,85.485325,,49.978225,45.25675,146.099875,15.17
131.068625,60.01245,85.5349,,50.1443,45.3072,146.983625,15.174875
131.2772,60.05735,85.9881,,50.38265,45.391125,147.285525,15.202325
131.286175,60.0837,86.153925,,50.4593,45.532375,147.44285,15.2128
131.30715,60.110525,86.244975,,50.4874,45.655125,147.543225,15.23965
131.3785,60.127575,86.248875,,50.597725,45.70565,148.472425,15.258725
131.398025,60.16955,86.31245,,50.662525,45.76145,149.000875,15.2769
131.47375,60.5861,86.351875,,50.710275,45.812925,149.47995,15.30205
131.47845,60.919125,86.4393,,50.76245,46.014275,149.604375,15.3222
131.528375,60.938925,86.485725,,50.790925,46.053,149.791525,15.3454
131.564825,61.032525,86.715775,,50.87735,46.18395,150.14325,15.350975
131.8058,61.18595,86.7575,,50.977275,46.28435,150.3535,15.354925
131.808275,61.817725,86.8004,,51.047675,46.3672,150.41635,15.402675
132.11045,62.38635,87.058825,,51.0981,46.461475,150.46595,15.46535
132.113325,62.42055,87.204275,,51.1399,46.5732,150.6765,15.515625
132.5441,62.5099,87.296775,,51.3259,46.6887,150.74905,15.516775
132.727425,62.529325,87.35135,,51.428425,46.7572,151.535975,15.596125
132.8635,62.719425,87.380275,,51.476025,46.82765,151.69965,15.6556
132.93935,62.77085,87.401675,,51.566175,46.878,151.786925,15.65735
133.001675,62.7786,87.469525,,51.610925,46.9624,151.857,15.66615
133.032025,62.812225,87.5336,,51.652125,47.1091,152.852275,15.70115
133.097,62.821775,87.825725,,51.87885,47.19115,153.17395,15.7063
133.11175,62.841075,87.854625,,51.925,47.276725,153.3774,15.71585
133.585675,62.853475,88.104825,,51.993525,47.37745,153.440875,15.7337
133.598925,62.88475,88.17535,,52.006525,47.4423,153.661975,15.7361
133.64015,62.8958,88.20235,,52.04635,47.53845,153.929225,15.75905
133.8134,62.912425,88.2324,,52.085525,47.646725,154.210975,15.7614
133.958425,62.92095,88.27,,52.135675,47.718525,154.259675,15.782775
133.973025,62.954075,88.38875,,52.16285,47.788875,154.32435,15.805775
133.9944,63.274725,89.0928,,52.231525,47.90505,154.39795,15.822175
133.9988,64.016525,89.218475,,52.27105,47.947975,154.5351,15.83895
134.0847,64.0424,89.26225,,52.349125,48.012375,154.5564,15.87495
134.22395,64.206125,89.3518,,52.361275,48.0745,154.682225,15.89745
134.2468,64.6101,89.4713,,52.40285,48.1421,154.708225,15.939
134.2827,64.76865,89.524475,,52.418025,48.156425,155.066025,15.942875
134.768075,64.7728,89.543475,,52.478,48.17915,156.293625,15.946475
134.920825,64.94515,89.55155,,52.536725,48.214725,156.325175,15.978
135.02905,65.011875,89.60975,,52.70435,48.261725,156.965825,16.0021
135.100775,65.093075,89.65765,,52.72605,48.288325,157.113675,16.005
135.17055,65.205275,89.685675,,52.754475,48.3405,157.20855,16.03255
135.20845,65.228125,90.26475,,52.868325,48.453675,158.509775,16.045725
135.26215,65.41105,90.3106,,52.958775,48.548575,160.20565,16.062075
135.295625,65.4169,90.346475,,52.9977,48.63355,160.308425,16.079875
135.299825,65.562775,90.36695,,53.034725,48.6909,160.840875,16.0864
135.3155,65.6508,90.415,,53.251925,48.775575,162.244,16.102375
135.39605,66.0741,90.431375,,53.3355,48.8624,162.953075,16.116675
135.8741,66.249775,90.500125,,53.4092,48.914125,163.250425,16.143225
135.98225,66.53385,90.713475,,53.4957,48.92145,163.284125,16.152925
136.002525,66.679575,90.81355,,53.59,49.06555,163.587,16.1547
136.19405,67.27745,90.820375,,53.7224,49.1148,163.764325,16.176725
136.307875,67.346625,90.907375,,53.868525,49.201375,164.314375,16.18695
136.4276,67.358275,91.11525,,53.94175,49.238525,164.598225,16.220075
136.5567,67.411175,91.2503,,54.035325,49.40245,165.90045,16.2233
136.61955,67.66435,92.330075,,54.110575,49.408475,166.485675,16.256325
136.688875,67.750225,92.470975,,54.34545,49.4332,166.901725,16.335
136.823125,67.78395,92.556875,,54.40915,49.4818,167.180075,16.336575
136.826375,67.84425,92.643825,,54.469225,49.6135,167.1955,16.349425
136.935875,67.865625,92.896625,,54.501675,49.973525,167.562225,16.351975
136.985025,67.909825,92.911775,,54.61495,50.05885,168.96685,16.3785
137.08125,67.9139,92.99545,,54.754525,50.169575,169.234375,16.395275
137.344725,68.143,93.3062,,54.9166,50.198775,169.87835,16.4188
137.36005,68.27355,93.3915,,55.06705,50.2555,169.984725,16.421225
