SPK_SPKC05a,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC11a,SPK_SPKC16a
212.542,243.3391,217.783275,216.87195,256.04205
212.58595,243.430975,217.86305,216.951925,256.217925
212.619375,243.74285,218.093125,217.0415,256.370175
212.635725,243.768925,218.099425,217.1232,257.1377
212.645925,243.812825,218.1428,217.18395,257.277325
212.676025,243.84535,218.14685,217.2543,257.91075
212.6924,243.953725,218.153825,217.39115,258.069275
212.862225,244.07475,218.199425,217.46695,258.31365
212.893775,244.107025,218.262675,217.53715,258.449325
212.9106,244.2387,218.3303,217.625075,258.604525
212.94335,244.299825,218.34895,217.748675,258.753275
213.031125,244.371275,218.352475,217.830675,258.9582
213.059175,244.5842,218.374425,217.903925,259.74465
213.230725,244.718375,218.45355,218.10345,261.724575
213.24555,244.947225,218.484175,218.21265,262.338325
213.2829,245.110425,218.5273,218.2864,262.75395
213.2931,245.406975,218.5721,218.467425,264.1772
213.357375,245.4352,218.613975,218.56495,264.72065
213.3668,245.50525,218.708175,218.630175,264.860625
213.4495,245.526225,218.86965,218.67795,265.216
213.53545,245.543325,219.0732,218.72425,265.545975
213.5592,245.6327,219.1134,218.860525,265.75935
213.84345,246.11215,219.1599,218.945575,267.050875
213.8689,246.164125,219.1636,218.991275,269.524525
213.900075,246.426075,219.249325,219.1441,269.69625
213.93255,246.443475,219.264025,219.2308,269.717875
214.036025,246.51125,219.4431,219.2882,269.932775
214.08595,246.6142,219.52905,219.332375,270.060275
214.1192,246.704725,219.627025,219.399925,272.4682
214.162675,246.8244,219.718925,219.48955,272.49895
214.20755,246.896325,219.862825,219.543675,272.76055
214.262975,247.196875,219.8948,219.64695,272.967775
214.3462,247.272,219.9654,219.681575,273.7317
214.384525,247.423675,220.17155,219.883775,273.92855
214.486775,247.463275,220.242325,219.944875,274.381225
214.537625,247.505,220.2546,219.985275,274.397525
214.5777,247.513775,220.296875,220.0774,274.760825
214.648875,247.54605,220.326375,220.111225,274.8201
214.6596,247.70455,220.467825,220.16505,274.88425
214.7004,247.847175,220.499075,220.2982,275.133825
214.781825,247.898825,220.615225,220.378375,275.3038
214.804875,248.01395,220.6506,220.484975,275.342125
214.889325,248.27635,220.794725,220.554875,275.58015
214.912575,248.303875,220.871275,220.606575,276.197925
215.150975,248.3414,220.880525,220.683275,276.761725
215.162775,248.480175,221.0226,220.735325,277.230475
215.176325,248.620725,221.0716,220.90705,277.2592
215.1866,249.1556,221.138,221.10385,277.37395
215.194325,249.175525,221.199425,221.164,277.680075
215.198275,249.2057,221.2021,221.292525,278.287
215.206425,249.289575,221.31525,221.358125,278.628675
215.232225,249.338625,221.404525,221.42515,278.6443
215.28035,249.529025,221.756975,221.500125,278.6767
215.3556,249.631925,221.838,221.54815,279.140225
215.3764,249.88935,221.892675,221.652225,279.218625
215.4864,250.0713,222.012175,221.715325,279.244075
215.526,250.136625,222.0229,221.83755,279.685625
215.553725,250.3706,222.064125,221.873825,280.888425
215.776425,250.468,222.078125,221.9142,281.900525
215.796775,250.7902,222.09505,222.0566,282.0532
215.816975,250.801625,222.0997,222.1331,282.0683
215.826775,250.909375,222.120075,222.22375,282.256275
215.8496,250.931225,222.1392,222.2815,282.32
215.883125,251.101875,222.159375,222.3457,282.7342
215.9336,251.683225,222.183575,222.4095,282.7389
215.93975,251.98395,222.19015,222.437475,282.777375
216.182875,252.218725,222.2297,222.501975,282.80605
216.20015,252.368025,222.26,222.55345,282.80805
216.21465,252.388625,222.289975,222.62755,282.8478
216.34285,252.52135,222.348175,222.6515,282.8793
216.3616,252.994375,222.385125,222.7523,282.909075
216.6356,253.1494,222.40555,222.772125,282.92325
216.659125,253.35025,222.54875,222.85915,282.931275
216.679325,253.676925,222.617325,222.93065,282.9617
216.7023,253.892725,222.666175,222.9561,283.035375
216.720625,254.329525,222.723775,222.999275,283.1788
216.7604,254.529975,222.77265,223.086575,283.3554
216.934975,254.687775,222.8071,223.13795,283.386725
216.949425,254.80565,223.048625,223.21295,283.4926
216.96355,255.10905,223.05925,223.314225,283.701325
217.0113,255.1331,223.072625,223.379925,283.749125
217.0231,255.17835,223.108725,223.45815,284.9565
217.036225,255.180675,223.1965,223.50915,285.35845
217.319475,255.247525,223.32225,223.567275,285.7258
217.33635,255.289925,223.333025,223.6077,285.859725
217.349225,255.351325,223.3536,223.67145,285.89955
217.3565,255.388225,223.437075,223.823775,286.732675
217.3701,255.694675,223.457325,223.9186,287.561225
217.399825,255.92965,223.4731,224.0051,287.579575
217.43185,255.9507,223.509625,224.06125,287.61375
217.573625,256.012425,223.5286,224.12555,287.6649
217.59305,256.20465,223.587025,224.28515,288.331675
217.6163,256.289825,223.64215,224.35885,292.73255
217.61765,256.3788,223.6469,224.421625,293.1019
217.6332,256.447175,223.684625,224.45755,294.8914
217.971425,256.528725,223.75275,224.519525,296.486125
217.983875,256.887075,223.768925,224.568125,296.647025
217.990425,257.11455,223.778725,224.679,296.683225
218.002725,257.176975,223.816275,224.7746,296.838
218.034825,257.29785,223.871725,224.855625,296.8859
218.084425,257.3158,223.974075,225.085325,298.792
218.091725,257.339275,224.0296,225.2071,299.18435
218.16515,257.505,224.0632,225.26585,300.096075
218.210125,257.69285,224.47715,225.429175,300.179975
218.2911,257.95635,224.518325,225.60135,300.2652
218.3135,258.03815,224.570975,225.702075,300.269575
218.31985,258.30825,224.690925,225.75505,300.2944
218.379375,258.358625,224.730775,225.87615,300.396075
218.435925,258.394375,224.82005,225.941325,300.782825
218.510025,258.45085,224.948325,226.0098,301.03315
218.74375,258.722575,224.977825,226.065525,301.0411
218.7572,258.955925,225.171675,226.253025,301.077175
218.78235,259.2528,225.195975,226.35915,301.186
218.818475,259.262175,225.229975,226.429725,301.630175
218.879,259.41035,225.283825,226.5161,302.355175
219.0128,259.501075,225.311775,226.684225,302.4165
219.0335,259.800925,225.362,226.84115,302.880725
219.054725,259.8749,225.40325,226.9666,303.168525
219.061175,259.9896,225.50315,227.023025,303.25445
219.097,260.851225,225.528125,227.091525,303.66575
219.1597,261.04935,225.554675,227.115225,303.73175
219.34185,261.10045,225.624375,227.150875,306.691225
219.461725,261.271375,225.65865,227.21285,306.98455
219.48315,261.425025,225.722325,227.386975,307.955325
219.4894,261.835325,225.76025,227.444725,308.857725
219.68105,262.023575,225.791325,227.509875,309.093975
219.722775,262.0881,225.864375,227.694625,309.239725
219.763025,262.430725,225.91255,227.7996,309.428075
219.789825,262.442275,225.953325,227.8483,309.54925
219.80145,262.465825,226.10485,227.91065,310.17755
219.81275,262.54815,226.169275,227.965425,310.463
219.832225,262.673775,226.196625,228.0029,310.57245
219.859175,262.765475,226.210975,228.165425,311.230125
219.922775,262.80415,226.362375,228.249125,311.57835
220.211025,262.866475,226.468825,228.3403,311.85815
220.225375,263.1621,226.50525,228.431725,312.0683
220.237425,263.1884,226.552525,228.5135,312.10055
220.301775,263.217875,226.588025,228.696625,312.1108
220.32045,263.38465,226.693175,228.76615,312.133575
220.35215,263.43095,226.7464,228.878225,312.1815
220.379,263.606475,226.880725,228.941375,312.212775
220.3921,263.70795,226.916325,229.000675,312.65625
220.455825,263.871925,226.9549,229.0518,312.67275
220.769375,263.992175,226.9765,229.087925,312.740175
220.795525,264.090775,227.0267,229.23195,312.977375
220.804675,264.189525,227.089325,229.3052,313.0062
220.817975,264.19445,227.29245,229.40665,313.020025
220.863275,264.22805,227.332375,229.46865,313.12645
220.945525,264.329375,227.356075,229.541075,313.1719
220.956925,264.405775,227.63755,229.642,313.253925
220.974575,264.65515,227.66595,229.700925,313.881125
221.008725,264.68395,227.69175,230.0264,314.607675
221.0576,264.8325,227.713875,230.166125,314.67405
221.114975,265.0184,227.726775,230.2005,314.74565
221.214875,265.0858,227.736725,230.256075,314.845575
221.23645,265.14925,227.81355,230.29465,315.0713
221.302425,265.279775,227.826775,230.345075,315.10455
221.552375,265.70305,227.8984,230.512625,315.1449
221.557475,265.826975,227.934975,230.59845,315.571525
221.586175,265.861075,227.95055,230.733675,316.83615
221.61395,265.988775,228.044675,230.82225,316.9779
221.6288,266.091025,228.08925,230.899175,318.02585
221.64065,266.1472,228.133575,230.99145,318.488425
221.654175,266.434225,228.149625,231.103125,318.589525
221.688925,266.763225,228.160825,231.3465,318.6088
221.730575,266.8981,228.218,231.44985,318.629225
221.903725,267.0418,228.246925,231.5133,318.820375
221.925,267.2242,228.339475,231.5899,319.172875
221.94595,267.558275,228.3744,231.806025,320.11135
222.0232,267.60475,228.46915,231.922775,320.158225
222.085975,267.61345,228.572575,231.986825,321.075425
222.114325,267.781175,228.67675,232.041975,321.169775
222.142875,267.7985,228.874075,232.135225,321.2277
222.14635,268.02295,228.920675,232.222175,321.7202
222.18915,268.15125,228.962525,232.3225,321.74195
222.233925,268.441425,229.19935,232.4154,321.749525
222.261275,268.505875,229.23015,232.479575,321.865425
222.3212,268.618775,229.23785,232.52375,321.87605
222.33545,269.25565,229.3265,232.6963,322.0072
222.400875,269.429,229.39935,232.83375,322.025625
222.41405,269.499025,229.548825,232.93435,322.357075
222.469425,269.546775,229.5985,233.010475,322.74845
222.5309,269.597175,229.73035,233.08875,322.7956
222.546425,269.6155,229.826825,233.20865,322.84675
222.5558,269.620775,229.8893,233.338575,322.8742
222.570375,269.78585,229.987625,233.46705,322.951325
222.609825,269.82205,230.107425,233.51645,323.0039
222.6242,270.09175,230.20045,233.564725,323.015825
222.7376,270.10695,230.28505,233.60415,323.14575
223.008,270.126625,230.320425,233.674175,323.1996
223.01505,270.155,230.377625,233.69105,323.268625
223.0233,270.2965,230.47715,233.736425,323.4241
223.033325,270.400175,230.572575,233.7929,323.52745
223.04045,270.62155,230.603775,233.988775,323.597075
223.04605,270.917225,230.71375,234.065375,323.8141
223.05065,270.937175,230.765325,234.14605,323.91625
223.07285,270.942,230.83295,234.20325,323.930575
223.0798,270.983175,230.941425,234.27305,323.93315
223.250375,271.229075,230.989475,234.33705,323.9434
223.285425,271.398825,231.021925,234.365,323.9746
223.325825,271.6407,231.140875,234.433825,324.1799
223.366875,272.163475,231.15455,234.50935,324.25085
223.4168,272.530175,231.29875,234.576475,324.35515
223.4348,272.562625,231.32885,234.6127,324.36085
223.658075,272.59315,231.361775,234.671675,324.376375
223.6791,272.8729,231.667675,234.725125,324.997625
223.68865,272.880675,231.695975,234.783525,325.1252
223.69395,272.930675,231.69985,234.844825,325.13945
223.730125,272.9813,231.7567,234.947975,325.21385
223.74435,273.008975,231.786525,234.97755,325.3226
223.781425,273.0849,231.818675,235.0509,325.36075
223.790725,273.153475,231.880875,235.130775,325.57205
223.83075,273.170425,231.9006,235.2004,325.607625
223.8404,273.219325,231.92695,235.401225,325.6726
223.99095,273.2975,231.944075,235.4509,325.687025
224.111025,273.78285,231.960675,235.547225,325.8472
224.126925,273.796275,232.0671,235.632475,325.880625
224.135325,273.809775,232.11515,235.6866,325.915475
224.167475,273.817075,232.17725,235.7304,325.933475
224.206925,273.8553,232.227175,235.784575,326.08905
224.220375,273.9026,232.235525,235.887425,326.10685
224.235,273.973975,232.444425,235.9998,326.146525
224.257,274.0586,232.4643,236.07905,326.173925
224.42465,274.2039,232.532075,236.115575,326.219225
224.43225,274.36045,232.7506,236.171925,326.240425
224.50815,274.421575,232.7555,236.25165,326.2655
224.66005,274.445125,232.819025,236.296075,326.33335
224.69645,274.576375,232.8397,236.367925,326.40345
224.708175,274.642125,232.847675,236.4301,326.5186
224.826375,274.691125,232.8587,236.525325,326.669125
224.8521,274.868275,232.883175,236.6636,326.733625
224.9338,274.871575,232.89665,236.7789,326.828025
224.95705,275.3236,232.92115,236.84985,327.21245
224.984525,275.399325,232.960625,236.9398,327.5417
225.016,275.714575,233.094,236.988875,327.60885
225.17705,275.73425,233.17855,237.033625,327.8151
225.216475,275.7534,233.30425,237.090725,328.12415
225.2549,276.206725,233.306475,237.15935,328.629425
225.302725,276.41945,233.3556,237.2231,328.67245
225.309675,276.593375,233.35955,237.268,328.948025
225.361425,276.81175,233.39785,237.3018,328.9918
225.4051,276.8493,233.46305,237.347,329.149925
225.471875,276.859,233.5065,237.412125,329.237425
225.478975,276.923375,233.547425,237.45995,329.2976
225.502975,277.496575,233.5541,237.485075,329.3348
225.7501,277.549275,233.6267,237.5568,329.4081
225.859175,277.592525,233.6485,237.581925,329.49255
226.055425,277.6368,233.802375,237.64445,329.57055
226.067025,277.962525,233.8797,237.7316,329.799625
226.084125,278.411725,233.9517,237.781175,329.8268
226.088975,278.466575,234.298725,237.79795,329.95315
226.130675,278.48685,234.303425,237.81575,330.114875
226.3114,278.71685,234.350675,237.888225,330.146075
226.3455,278.73785,234.530175,237.9179,330.329375
226.373625,278.773125,234.898925,237.987375,330.357675
226.6051,278.841775,235.066225,238.0536,330.5658
226.614375,278.909025,235.0809,238.115475,330.7979
226.630125,279.027975,235.1431,238.1917,330.802475
226.688325,279.37365,235.193175,238.248475,330.8278
226.753275,279.419975,235.43125,238.328225,331.271825
226.911125,279.602425,235.46485,238.392175,331.292175
226.927875,279.873175,235.5445,238.457925,331.349275
226.94415,279.897775,235.580425,238.518375,331.422075
227.27515,280.49725,235.6202,238.6097,332.14335
227.291075,280.587675,235.643025,238.65145,332.21045
227.3034,280.621525,235.645725,238.760975,332.2896
227.3149,281.308025,235.712675,238.8334,332.31395
227.568975,281.407625,235.836925,238.850575,333.76795
227.57545,281.492425,236.043675,238.919325,334.303975
227.584725,281.780225,236.148825,238.954975,335.1951
227.60385,281.787775,236.168725,239.073825,335.1992
227.61775,282.32835,236.4479,239.1489,335.2427
227.64725,282.35295,236.508025,239.202175,335.903425
227.806625,282.40005,236.54985,239.25825,336.2513
228.047325,282.4261,236.63185,239.38895,336.504175
228.05535,282.438125,236.743875,239.482025,336.620025
228.062775,282.53565,236.971925,239.576825,337.008975
228.096125,282.614925,237.106225,239.646125,337.570075
228.121475,282.9562,237.213825,239.681375,337.781175
228.12665,282.9851,237.222525,239.77825,337.8846
228.29565,283.290425,237.22615,239.94825,338.071275
228.3441,283.302875,237.25525,240.0225,338.2642
228.37295,283.333825,237.345425,240.063625,338.3282
228.391425,283.35055,237.4634,240.103875,338.421275
228.397225,283.3745,237.530025,240.147925,338.471925
228.5443,283.478725,237.9321,240.21135,338.6396
228.59325,283.5547,238.27,240.285125,338.71595
228.6051,283.7906,238.30845,240.35905,338.81785
228.634475,283.8105,238.36165,240.563925,338.82055
228.6881,283.8331,238.36925,240.64105,338.89465
228.718825,283.93355,238.371575,240.89295,338.97175
228.8721,284.068425,238.44135,240.992375,338.984375
228.917475,284.083875,238.522225,241.0379,339.56245
228.948925,284.437025,238.784125,241.12325,339.66035
228.96395,284.528425,238.8112,241.2042,339.691875
228.989575,284.62425,238.925825,241.248775,339.75705
229.06045,284.780275,239.060575,241.307825,340.044325
229.124825,284.802925,239.1074,241.44935,340.10545
229.143475,285.00985,239.30715,241.54435,340.1382
229.1575,285.080725,239.477375,241.608375,340.471575
229.1885,285.105025,239.62375,241.6599,340.479325
229.21615,285.130175,239.6312,241.6717,340.4912
229.241375,285.2213,239.758375,241.96065,340.7175
229.36135,285.480825,239.791525,242.040975,340.796975
229.3779,285.53775,239.826125,242.1352,340.844375
229.484925,285.5539,239.904325,242.168225,341.03085
229.551075,285.5969,240.174225,242.236525,341.0567
229.5698,285.70785,240.370725,242.29915,341.1865
229.682575,286.02145,240.43075,242.32005,341.275625
229.8156,286.027575,240.47015,242.432225,341.51555
229.834875,286.061775,240.634225,242.47335,341.7528
229.87245,286.1178,240.739425,242.525175,341.906525
229.9098,286.210225,240.95725,242.62835,341.96065
229.91805,286.649875,241.399575,242.667075,342.001775
229.944975,286.9733,241.444125,242.713525,342.0922
230.063175,287.037475,241.53195,242.764825,342.12665
230.092725,287.0928,241.688925,242.99335,342.21085
230.12055,287.1386,241.83975,243.04745,342.2273
