SPK_SPKC02c,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC16a
,,,240.7659
,,,240.77575
,,,240.784775
,,,240.790675
,,,240.799075
,,,240.804875
,,,240.8124
,,,240.821775
,,,240.8282
,,,240.837625
,,,240.843325
,,,240.84945
,,,240.860125
,,,240.870425
,,,241.2674
,,,241.2888
,,,241.299475
,,,241.306925
,,,241.3121
,,,241.319975
,,,241.325075
,,,241.3328
,,,241.3369
,,,241.344625
,,,241.3499
,,,241.355575
,,,241.3606
,,,241.366075
,,,241.373325
,,,241.379625
,,,241.383775
,,,241.389125
,,,241.3928
,,,241.3949
,,,241.402875
,,,241.411925
,,,241.420525
,,,241.42815
,,,241.4343
,,,241.4386
,,,241.442225
,,,241.447475
,,,241.4514
,,,241.4552
,,,241.4629
,,,241.46545
,,,241.47075
,,,241.473975
,,,241.47695
,,,241.480175
,,,241.485175
,,,241.492175
,,,241.4958
,,,241.501675
,,,241.612175
,,,241.6379
,,,241.65015
,,,241.663175
,,,241.670425
,,,241.68045
,,,241.69475
,,,241.72045
,,,241.73215
,,,241.75025
,,,241.760425
,,,241.775625
,,,241.9469
,,,241.9659
,,,241.97935
,,,241.987975
,,,241.994675
,,,242.00405
,,,242.011775
,,,242.017725
,,,242.022975
,,,242.030675
,,,242.036325
,,,242.041125
,,,242.046875
,,,242.0553
,,,242.05845
,,,242.064775
,,,242.0695
,,,242.074525
,,,242.0781
,,,242.082925
,,,242.09135
,,,242.0955
,,,242.102575
,,,242.1103
,,,242.11745
,,,242.12775
,,,242.134925
,,,242.143075
,,,242.15
,,,242.156825
,,,242.1704
,,,242.178725
,,,242.186825
,,,242.19865
,,,242.208425
,,,242.2308
,,,242.23775
,,,242.24645
,,,242.257125
,,,242.263525
,,,242.2702
,,,242.2774
,,,242.2822
,,,242.2859
,,,242.290225
,,,242.297525
,,,242.30425
,,,242.31405
,,,242.325675
,,,242.33615
,,,242.3442
,,,242.3575
,,,242.3664
,,,242.37485
,,,242.391775
,,,242.40925
,,,242.4976
,,,242.51845
,,,242.537125
,,,242.548225
,,,242.5573
,,,242.563775
,,,242.574
,,,242.5936
,,,242.61475
,,,242.81385
,,,242.829475
,,,242.84075
,,,242.852925
,,,242.85925
,,,242.86415
,,,242.8732
,,,242.879475
,,,242.8843
,,,242.890775
,,,242.8973
,,,242.903175
,,,242.9078
,,,242.9142
,,,242.917525
,,,242.926675
,,,242.9313
,,,242.942225
,,,242.94735
,,,242.95435
,,,242.9606
,,,242.968325
,,,242.972875
,,,242.983275
,,,242.987075
,,,242.9919
,,,242.996475
,,,242.99995
,,,243.005325
,,,243.01495
,,,243.020325
,,,243.028875
,,,243.034525
,,,243.04045
,,,243.045375
,,,243.05065
,,,243.05695
,,,243.061375
,,,243.07545
,,,243.08125
,,,243.1053
,,,243.117075
,,,243.12625
,,,243.138
,,,243.16735
,,,243.198925
,,,243.2482
,,,243.277625
,,,243.286275
,,,243.308025
,,,243.323725
,,,243.34185
,,,243.358
,,,243.373825
,,,243.384375
,,,243.410775
,,,243.4521
,,,243.468875
,,,243.480175
,,,243.48995
,,,243.4995
,,,243.50585
,,,243.511125
,,,243.518975
,,,243.5235
,,,243.5292
,,,243.532225
,,,243.536525
,,,243.541125
,,,243.5447
,,,243.547925
,,,243.55305
,,,243.55575
,,,243.5599
,,,243.563275
,,,243.56695
,,,243.5724
,,,243.57505
,,,243.589575
,,,243.59785
,,,243.60845
,,,243.61595
,,,243.626575
,,,243.633025
,,,243.641075
,,,243.64715
,,,243.65975
,,,243.666125
,,,243.67505
,,,243.6878
,,,243.98535
,,,244.006625
,,,244.031975
,,,244.059
,,,244.100075
,,,244.35795
,,,244.38235
,,,244.39545
,,,244.415
,,,244.4224
,,,244.435225
,,,244.444
,,,244.450075
,,,244.45865
,,,244.463525
,,,244.469725
,,,244.47495
,,,244.4782
,,,244.48105
,,,244.487025
,,,244.4918
,,,244.498825
,,,244.5026
,,,244.5066
,,,244.509825
,,,244.51815
,,,244.529575
,,,244.532775
,,,244.53945
,,,244.545575
,,,244.551775
,,,244.555275
,,,244.561625
,,,244.56565
,,,244.5735
,,,244.579225
,,,244.58745
,,,244.591825
,,,244.6036
,,,244.6098
,,,244.615775
,,,244.6373
,,,244.64755
,,,244.664
,,,244.701475
,,,244.75045
,,,244.7907
,,,245.417075
,,,245.437375
,,,245.4506
,,,245.4597
,,,245.46945
,,,245.47705
,,,245.4862
,,,245.492
,,,245.503375
,,,245.507425
,,,245.512325
,,,245.5182
,,,245.529075
,,,245.5372
,,,245.543975
,,,245.547525
,,,245.5568
,,,245.5607
,,,245.56795
,,,245.575
,,,245.578775
,,,245.5824
,,,245.588725
,,,245.591725
,,,245.59495
,,,245.597775
,,,245.6021
,,,245.605775
,,,245.609
,,,245.614975
,,,245.619225
,,,245.623675
,,,245.630725
,,,245.635775
,,,245.644025
,,,245.65635
,,,245.863375
,,,245.878325
,,,245.89075
,,,245.904
,,,245.912475
,,,245.92055
,,,245.9242
,,,245.9298
,,,245.935075
,,,245.940675
,,,245.948425
,,,245.953575
,,,245.95625
,,,245.96325
,,,245.9689
,,,245.9726
,,,245.9778
,,,245.98085
,,,245.98405
,,,245.986675
,,,245.98925
,,,245.992675
,,,246.00035
,,,246.013925
,,,246.023025
,,,246.03455
,,,246.10185
,,,246.1214
,,,246.134725
,,,246.192525
,,,246.5921
,,,246.606675
,,,246.62645
,,,246.636825
,,,246.643725
,,,246.656325
,,,246.665125
,,,246.676
,,,246.681575
,,,246.685675
,,,246.688875
,,,246.695075
,,,246.699525
,,,246.70375
,,,246.7097
,,,246.715825
,,,246.729775
,,,246.7331
,,,246.736725
,,,246.7398
,,,246.742425
,,,246.749325
,,,246.7553
,,,246.7588
,,,246.763275
,,,246.76775
,,,246.775125
,,,246.7803
,,,246.783
,,,246.7879
,,,246.79135
,,,246.799075
,,,246.8046
,,,246.8105
,,,246.8177
,,,246.8212
,,,246.825325
,,,246.8341
,,,246.840375
,,,246.8535
,,,246.8658
,,,246.8707
,,,246.878
,,,246.8835
,,,246.891925
,,,246.904725
,,,246.913975
,,,246.923925
,,,246.939375
,,,246.9865
,,,247.0221
,,,247.038225
,,,247.053425
,,,247.0726
,,,247.08005
,,,247.087175
,,,247.095875
,,,247.1045
,,,247.112125
,,,247.1284
,,,247.139325
,,,247.15725
,,,247.446025
,,,247.466125
,,,247.4757
,,,247.48125
,,,247.48805
,,,247.492475
,,,247.499825
,,,247.50405
,,,247.509775
,,,247.517925
,,,247.52565
,,,247.53055
,,,247.537075
,,,247.54185
,,,247.5499
,,,247.5549
,,,247.562025
,,,247.5666
,,,247.57145
,,,247.578725
,,,247.5817
,,,247.588175
,,,247.5919
,,,247.597775
,,,247.6056
,,,247.6091
,,,247.616275
,,,247.623975
,,,247.6306
,,,247.636225
,,,247.639625
,,,247.646575
,,,247.652075
,,,247.657175
,,,247.66445
,,,247.6711
,,,247.678925
,,,247.6896
,,,247.796875
,,,247.813225
,,,247.8372
,,,247.861975
,,,247.895
,,,247.94065
,,,247.957325
,,,247.9695
,,,247.98195
,,,247.993275
,,,248.00995
,,,248.017425
,,,248.02665
,,,248.0325
,,,248.0445
,,,248.0497
,,,248.0548
,,,248.05985
,,,248.0692
,,,248.077075
,,,248.087425
,,,248.1063
,,,248.12005
,,,248.127575
,,,248.13865
,,,248.15205
,,,248.163175
,,,248.167875
,,,248.177375
,,,248.189175
,,,248.1973
,,,248.200975
,,,248.211325
,,,248.2147
,,,248.223925
,,,248.230925
,,,248.238625
,,,248.243625
,,,248.2504
,,,248.2614
,,,248.266575
,,,248.27065
,,,248.274425
,,,248.27915
,,,248.28675
,,,248.29165
,,,248.2952
,,,248.29905
,,,248.3038
,,,248.30775
,,,248.323
,,,248.33515
,,,248.513375
,,,248.526475
,,,248.53415
,,,248.5438
,,,248.55065
,,,248.55615
,,,248.567825
,,,248.576925
,,,248.5867
,,,248.595375
,,,248.600225
,,,248.60855
,,,248.614275
,,,248.6335
,,,248.6439
,,,248.6498
,,,248.65925
,,,248.670225
,,,248.67865
,,,248.686725
,,,248.6931
,,,248.6988
,,,248.70715
,,,248.71615
,,,248.725175
,,,248.7419
,,,248.798975
,,,248.80945
,,,248.83205
,,,248.84535
,,,248.8589
,,,248.867625
,,,248.886375
,,,248.89305
,,,248.896175
,,,248.90315
,,,248.905325
,,,248.908925
,,,248.9138
,,,248.924675
,,,248.927425
,,,248.938725
,,,248.945775
,,,248.96265
,,,249.1306
,,,249.155325
,,,249.17365
,,,249.187525
,,,249.20625
,,,249.220025
,,,249.2328
,,,249.24665
,,,249.2962
,,,249.317275
,,,249.3359
,,,249.35375
,,,249.65595
,,,249.68015
,,,249.692625
,,,249.701125
,,,249.711
,,,249.719575
,,,249.72515
,,,249.7355
,,,249.740875
,,,249.750025
,,,249.752825
,,,249.759
,,,249.765575
,,,249.7708
,,,249.777975
,,,249.78205
,,,249.785725
,,,249.79105
,,,249.796
,,,249.80115
,,,249.804925
,,,249.809875
,,,249.8151
,,,249.8178
,,,249.82055
,,,249.827275
,,,249.83345
,,,249.83735
,,,249.84215
,,,249.84735
,,,249.85325
,,,249.86025
,,,249.864275
,,,249.86885
,,,249.872075
,,,249.879775
,,,250.33615
,,,250.355725
,,,250.369525
,,,250.37655
,,,250.3846
,,,250.389
,,,250.396275
,,,250.40575
,,,250.4102
,,,250.418425
,,,250.42335
,,,250.42875
,,,250.435925
,,,250.44175
,,,250.451175
,,,250.45805
,,,250.464275
,,,250.4699
,,,250.47415
,,,250.48
,,,250.487825
,,,250.495375
,,,250.50475
,,,250.5132
,,,250.5227
,,,250.5382
,,,250.549625
,,,250.56615
,,,250.58905
,,,250.815725
,,,250.832525
,,,250.84
,,,250.846675
,,,250.8579
,,,250.8702
,,,250.875975
,,,250.8808
,,,250.884275
,,,250.892225
,,,250.9002
,,,250.903075
,,,250.9077
,,,250.91675
,,,250.921625
,,,250.92935
,,,250.9587
,,,250.975075
,,,251.032225
,,,251.063575
,,,251.206775
,,,251.343575
,,,251.365375
,,,251.37925
,,,251.39285
,,,251.3986
,,,251.41005
,,,251.43115
,,,251.437125
,,,251.4418
,,,251.454025
,,,251.461725
,,,251.46735
,,,251.471725
,,,251.476325
,,,251.48275
,,,251.4868
,,,251.4927
,,,251.49675
,,,251.5012
,,,251.5062
,,,251.51055
,,,251.526
,,,251.532025
,,,251.540925
,,,251.54845
,,,251.55615
,,,251.56155
,,,251.56985
,,,251.5757
,,,251.581725
,,,251.5913
,,,251.60155
,,,251.6113
,,,251.6241
,,,251.6351
,,,251.653275
,,,251.666375
,,,251.815825
,,,252.098025
,,,252.113725
,,,252.123375
,,,252.128075
,,,252.135875
,,,252.141125
,,,252.14925
,,,252.15395
,,,252.1597
,,,252.165925
,,,252.171475
,,,252.17685
,,,252.18605
,,,252.193175
,,,252.199625
,,,252.214825
,,,252.221925
,,,252.2369
,,,252.246425
,,,252.257
,,,252.268225
,,,252.289525
,,,252.309425
,,,252.548975
,,,252.56785
,,,252.5808
,,,252.587725
,,,252.5954
,,,252.6031
,,,252.60725
,,,252.61265
,,,252.617675
,,,252.624
,,,252.630125
,,,252.6357
,,,252.639525
,,,252.644225
,,,252.65
,,,252.65515
,,,252.664025
,,,252.6696
,,,252.67325
,,,252.67655
,,,252.683675
,,,252.68975
,,,252.7034
,,,252.7071
,,,252.711175
,,,252.714875
,,,252.7183
,,,252.721925
,,,252.7244
,,,252.729025
,,,252.73555
,,,252.738975
,,,252.7451
,,,252.750825
,,,252.757875
,,,252.78525
,,,252.949375
,,,252.9579
,,,252.97195
,,,252.987325
,,,253.00695
,,,253.0208
,,,253.0313
,,,253.0412
,,,253.061525
,,,253.1086
,,,253.12145
,,,253.130825
,,,253.137125
,,,253.1439
,,,253.151175
,,,253.159375
,,,253.162575
,,,253.1675
,,,253.1739
,,,253.177975
,,,253.181775
,,,253.187575
,,,253.19295
,,,253.1993
,,,253.203575
,,,253.219525
,,,253.22435
,,,253.233425
,,,253.2411
,,,253.2625
,,,253.274475
,,,253.3361
,,,253.357475
,,,253.370175
,,,253.386025
,,,253.401075
,,,253.41055
,,,253.423475
,,,253.43115
,,,253.4421
,,,253.4496
,,,253.455025
,,,253.46045
,,,253.46535
,,,253.468175
,,,253.479625
,,,253.48835
,,,253.493825
,,,253.499825
,,,253.506225
,,,253.51195
,,,253.518175
,,,253.52135
,,,253.525775
,,,253.53035
,,,253.534175
,,,253.53945
,,,253.5429
,,,253.550825
,,,253.55555
,,,253.5621
,,,253.56605
,,,253.569825
,,,253.573575
,,,253.5783
,,,253.5836
,,,253.592925
,,,253.6038
,,,253.6078
,,,253.614775
,,,253.626875
,,,253.6403
,,,253.875725
,,,253.885925
,,,253.89305
,,,253.901625
,,,253.9082
,,,253.915775
,,,253.926775
,,,253.932
,,,253.938975
,,,253.94465
,,,253.94815
,,,253.955425
,,,253.9605
,,,253.96435
,,,253.96735
,,,253.971775
,,,253.98095
,,,253.9839
,,,253.98735
,,,253.990425
,,,253.995525
,,,254.002225
,,,254.00695
,,,254.01035
,,,254.013275
,,,254.017075
,,,254.01955
,,,254.02275
,,,254.03455
,,,254.14305
,,,254.154475
,,,254.174575
,,,254.215025
,,,254.24825
,,,254.278275
,,,254.289075
,,,254.304025
,,,254.314
,,,254.326375
,,,254.3368
,,,254.341525
,,,254.348875
,,,254.353075
,,,254.3581
,,,254.3645
,,,254.367975
,,,254.372325
,,,254.377975
,,,254.381925
,,,254.3851
,,,254.3905
,,,254.39405
,,,254.4028
,,,254.405725
,,,254.412225
,,,254.41635
,,,254.419975
,,,254.426725
,,,254.4307
,,,254.4344
,,,254.444925
,,,254.4491
,,,254.45185
,,,254.456175
,,,254.460525
,,,254.46915
,,,254.4721
,,,254.475675
,,,254.483525
,,,254.48855
,,,254.491725
,,,254.501225
,,,254.50745
,,,254.515125
,,,254.52585
,,,254.533425
,,,254.555725
,,,254.561675
,,,254.565775
,,,254.574275
,,,254.57785
,,,254.580925
,,,254.5884
,,,254.593275
,,,254.60755
,,,254.626725
,,,254.7834
,,,254.794975
,,,254.8096
,,,254.82455
,,,254.83525
,,,254.843975
,,,254.85405
,,,254.861875
,,,254.8654
,,,254.8812
,,,254.887775
,,,254.901925
,,,254.914275
,,,254.924925
,,,254.93865
,,,254.95075
,,,254.954725
,,,254.966675
,,,254.973375
,,,254.97685
,,,254.9875
,,,255.217475
,,,255.306325
,,,255.32335
,,,255.333125
,,,255.34015
,,,255.349475
,,,255.3554
,,,255.36105
,,,255.367875
,,,255.374925
,,,255.3803
,,,255.386475
,,,255.3943
,,,255.4008
,,,255.40715
,,,255.4105
,,,255.41895
,,,255.4251
,,,255.4323
,,,255.43655
,,,255.444375
,,,255.45575
,,,255.4623
,,,255.466875
,,,255.472675
,,,255.478025
,,,255.4837
,,,255.4874
,,,255.4971
,,,255.502675
,,,255.506125
,,,255.51505
,,,255.521675
,,,255.53165
,,,255.675975
,,,255.686325
,,,255.706675
,,,255.728275
,,,255.751825
,,,255.794775
,,,255.8289
,,,255.833725
,,,255.84685
,,,255.85415
,,,255.875325
,,,255.9006
,,,255.915625
,,,255.9395
,,,255.9554
,,,255.965425
,,,255.97285
,,,255.987875
,,,255.995625
,,,256.0034
,,,256.089825
,,,256.113275
,,,256.13195
,,,256.20695
,,,256.361525
,,,256.3798
,,,256.385425
,,,256.396525
,,,256.40275
,,,256.415175
,,,256.422675
,,,256.42835
,,,256.443125
,,,256.44895
,,,256.454275
,,,256.45725
,,,256.466175
,,,256.473175
,,,256.477975
,,,256.4865
,,,256.49085
,,,256.496
,,,256.50075
,,,256.5056
,,,256.5154
,,,256.519175
,,,256.52595
,,,256.533875
,,,256.544025
,,,256.548575
,,,256.55525
,,,256.56295
,,,256.579275
,,,256.75925
,,,256.770175
,,,256.78355
,,,256.788575
,,,256.79845
,,,256.805425
,,,256.813125
,,,256.824125
,,,256.8289
,,,256.832875
,,,256.8441
,,,256.850425
,,,256.86155
,,,256.8659
,,,256.870125
,,,256.8769
,,,256.882275
,,,256.888275
,,,256.8973
,,,256.9019
,,,256.906175
,,,256.917125
,,,256.926575
,,,256.9321
,,,256.940975
,,,256.982725
,,,256.99485
,,,257.19235
,,,257.215175
,,,257.2233
,,,257.235475
,,,257.250625
,,,257.2717
,,,257.287325
,,,257.2919
,,,257.2952
,,,257.29975
,,,257.308475
,,,257.31085
,,,257.3205
,,,257.327475
,,,257.3328
,,,257.336125
,,,257.344975
,,,257.35845
,,,257.414525
,,,257.452775
,,,257.475225
,,,257.490375
,,,257.4998
,,,257.51565
,,,257.523525
,,,257.531125
,,,257.537725
,,,257.548475
,,,257.55125
,,,257.557475
,,,257.56265
,,,257.567925
,,,257.57325
,,,257.576625
,,,257.5812
,,,257.584075
,,,257.5909
,,,257.5953
,,,257.600025
,,,257.6041
,,,257.60635
,,,257.614675
,,,257.622
,,,257.6351
,,,257.656875
,,,257.80435
,,,257.819375
,,,257.8423
,,,257.850825
,,,257.860225
,,,257.872125
,,,257.88635
,,,257.89465
,,,257.89845
,,,257.903125
,,,257.905975
,,,257.915025
,,,257.92175
,,,257.936775
,,,257.941475
,,,257.946675
,,,257.95235
,,,257.95535
,,,257.964225
,,,257.9732
,,,257.9832
,,,257.987975
,,,257.993525
,,,258.00835
,,,258.0212
,,,258.0308
,,,258.0504
,,,258.0658
,,,258.41875
,,,258.43975
,,,258.458325
,,,258.468375
,,,258.473725
,,,258.480875
,,,258.496975
,,,258.514225
,,,258.536375
,,,258.63485
,,,258.64775
,,,258.65425
,,,258.66645
,,,258.672425
,,,258.685425
,,,258.6922
,,,258.6998
,,,258.7079
,,,258.7124
,,,258.720725
,,,258.7271
,,,258.732275
,,,258.734625
,,,258.7409
,,,258.745225
,,,258.753525
,,,258.756825
,,,258.76235
,,,258.773
,,,258.783775
,,,258.7949
,,,258.8033
,,,258.809225
,,,258.90745
,,,258.92265
,,,258.9397
,,,258.952025
,,,258.9617
,,,258.969125
,,,258.977125
,,,258.98965
,,,258.9993
,,,259.00855
,,,259.013075
,,,259.020425
,,,259.031625
,,,259.0413
,,,259.045975
,,,259.054075
,,,259.058625
,,,259.067725
,,,259.075375
,,,259.083675
,,,259.09475
,,,259.10225
,,,259.121825
,,,259.145875
,,,259.166075
,,,259.18795
,,,259.23035
,,,259.299575
,,,259.305675
,,,259.310325
,,,259.3158
,,,259.341775
,,,259.3938
,,,259.407625
,,,259.4172
,,,259.434075
,,,259.442775
,,,259.459775
,,,259.471625
,,,259.489825
,,,259.496725
,,,259.50355
,,,259.509875
,,,259.51705
,,,259.5216
,,,259.5264
,,,259.53125
,,,259.537975
,,,259.54525
,,,259.5537
,,,259.567475
,,,259.57615
,,,259.58505
,,,259.60885
,,,259.6401
,,,259.70145
,,,259.714775
,,,259.722025
,,,259.732375
,,,259.755375
,,,259.765375
,,,259.76975
,,,259.778575
,,,259.78815
,,,259.797225
,,,259.8029
,,,259.8162
,,,259.81925
,,,259.8238
,,,259.828925
,,,259.83695
,,,259.839875
,,,259.847325
,,,259.8547
,,,259.86235
,,,259.8671
,,,259.87075
,,,259.876425
,,,259.880025
,,,259.8881
,,,259.897175
,,,259.9017
,,,259.91545
,,,260.06055
,,,260.09885
,,,260.10775
,,,260.1229
,,,260.13745
,,,260.1488
,,,260.1586
,,,260.16415
,,,260.168475
,,,260.179025
,,,260.18855
,,,260.197625
,,,260.207625
,,,260.235425
,,,260.26175
,,,260.2706
,,,260.285225
,,,260.32305
,,,260.345825
,,,260.35495
,,,260.371575
,,,260.385625
,,,260.415275
,,,260.425975
,,,260.455625
,,,260.495075
,,,260.527375
,,,260.560725
,,,260.5757
,,,260.588175
,,,260.603025
,,,260.61585
,,,260.625675
,,,260.63495
,,,260.641875
,,,260.649275
,,,260.653225
,,,260.6662
,,,260.6731
,,,260.683425
,,,260.68985
,,,260.694225
,,,260.703575
,,,260.7126
,,,260.724675
,,,260.72965
,,,260.73555
,,,260.745425
,,,260.7514
,,,260.760925
,,,260.767475
,,,260.771225
,,,260.7807
,,,260.78635
,,,260.7944
,,,260.802825
,,,260.815825
,,,260.823275
,,,260.830775
,,,260.838375
,,,260.858425
,,,261.034875
,,,261.297375
,,,261.37025
,,,261.386125
,,,261.3953
,,,261.401525
,,,261.416775
,,,261.426225
,,,261.437925
,,,261.444425
,,,261.449675
,,,261.4552
,,,261.46265
,,,261.46815
,,,261.471175
,,,261.47755
,,,261.484525
,,,261.491175
,,,261.49495
,,,261.503625
,,,261.508075
,,,261.515725
,,,261.5195
,,,261.528075
,,,261.544325
,,,261.547975
,,,261.559075
,,,261.566875
,,,261.5739
,,,261.58775
,,,261.605025
,,,261.6551
,,,261.6802
,,,261.751575
,,,261.76525
,,,261.771
,,,261.778975
,,,261.790625
,,,261.797275
,,,261.80115
,,,261.809325
,,,261.8143
,,,261.822825
,,,261.82925
,,,261.8356
,,,261.8426
,,,261.84595
,,,261.85525
,,,261.8607
,,,261.869025
,,,261.8731
,,,261.880525
,,,261.89145
,,,261.89815
,,,261.9064
,,,261.91025
,,,261.91845
,,,261.92275
,,,261.926475
,,,261.9317
,,,261.939225
,,,261.94975
,,,261.95705
,,,261.964325
,,,261.9796
,,,261.995175
,,,262.029525
,,,262.081425
,,,262.143075
,,,262.20135
,,,262.2204
,,,262.23805
,,,262.248375
,,,262.2685
,,,262.27545
,,,262.282825
,,,262.292425
,,,262.301975
,,,262.308025
,,,262.3135
,,,262.32225
,,,262.325475
,,,262.341075
,,,262.34555
,,,262.350175
,,,262.357325
,,,262.361075
,,,262.364925
,,,262.37215
,,,262.37665
,,,262.38345
,,,262.3863
,,,262.39065
,,,262.3941
,,,262.396925
,,,262.402975
,,,262.40915
,,,262.415025
,,,262.42165
,,,262.430875
,,,262.44455
,,,262.45125
,,,262.472875
,,,262.495425
,,,262.544325
,,,262.5702
,,,262.5854
,,,262.620275
,,,262.64155
,,,262.660525
,,,262.6675
,,,262.690425
,,,262.707025
,,,262.7131
,,,262.728975
,,,262.762525
,,,262.77185
,,,262.782825
,,,262.79325
,,,262.80675
,,,262.824
,,,262.8311
,,,262.837475
,,,262.8472
,,,262.855875
,,,262.862775
,,,262.8709
,,,262.87735
,,,262.8853
,,,262.8927
,,,262.89815
,,,262.9047
,,,262.908775
,,,262.91435
,,,262.91975
,,,262.925825
,,,262.934725
,,,262.939125
,,,262.947
,,,262.9539
,,,262.959875
,,,262.962925
,,,262.9678
,,,262.975475
,,,262.980225
,,,262.986975
,,,262.99355
,,,262.999675
,,,263.0092
,,,263.015525
,,,263.02285
,,,263.03095
,,,263.07665
,,,263.086575
,,,263.10345
,,,263.1087
,,,263.120775
,,,263.127675
,,,263.134325
,,,263.1575
,,,263.1686
,,,263.179425
,,,263.18405
,,,263.19105
,,,263.201175
,,,263.20695
,,,263.215925
,,,263.221875
,,,263.231225
,,,263.234825
,,,263.2412
,,,263.2463
,,,263.256575
,,,263.273225
,,,263.287575
,,,263.296975
,,,263.321675
,,,263.34595
,,,263.3808
,,,263.4269
,,,263.438425
,,,263.444925
,,,263.452925
,,,263.465525
,,,263.47865
,,,263.486225
,,,263.49455
,,,263.503825
,,,263.5077
,,,263.514975
,,,263.523425
,,,263.5291
,,,263.536625
,,,263.539975
,,,263.547125
,,,263.560425
,,,263.5705
,,,263.57435
,,,263.578525
,,,263.585
,,,263.5892
,,,263.59485
,,,263.602275
,,,263.6113
,,,263.61775
,,,263.63195
,,,263.639925
,,,263.6493
,,,263.65375
,,,263.97825
,,,263.998125
,,,264.024875
,,,264.031
,,,264.040525
,,,264.045925
,,,264.05375
,,,264.066025
,,,264.076475
,,,264.084825
,,,264.09955
,,,264.118325
,,,264.36955
,,,264.383575
,,,264.3996
,,,264.41145
,,,264.447675
,,,264.468625
,,,264.49255
,,,264.57695
,,,264.613925
,,,264.64425
,,,264.6623
,,,264.684675
,,,264.696375
,,,264.731225
,,,264.775725
,,,264.803725
,,,264.815425
,,,264.83515
,,,264.876375
,,,264.889525
,,,264.89955
,,,264.904575
,,,264.917325
,,,264.9284
,,,264.93985
,,,264.958
,,,265.018875
,,,265.0553
,,,265.171275
,,,265.19935
,,,265.21865
,,,265.228125
,,,265.242475
,,,265.251275
,,,265.264975
,,,265.273425
,,,265.281775
,,,265.285625
,,,265.292125
,,,265.297875
,,,265.303425
,,,265.314125
,,,265.31915
,,,265.32375
,,,265.3277
,,,265.33115
,,,265.337775
,,,265.34155
,,,265.348975
,,,265.354575
,,,265.3599
,,,265.366125
,,,265.369475
,,,265.379625
,,,265.38535
,,,265.393075
,,,265.398175
,,,265.405025
,,,265.4087
,,,265.4243
,,,265.43125
,,,265.444025
,,,265.761175
,,,265.813025
,,,265.887925
,,,265.90345
,,,265.911275
,,,265.938275
,,,265.955425
,,,265.96335
,,,265.9815
,,,265.99155
,,,265.999075
,,,266.01935
,,,266.030025
,,,266.0446
,,,266.051875
,,,266.0611
,,,266.068575
,,,266.088825
,,,266.099675
,,,266.1121
,,,266.12385
,,,266.14025
,,,266.162125
,,,266.185
,,,266.1975
,,,266.536125
,,,266.558675
,,,266.57205
,,,266.58165
,,,266.595875
,,,266.60375
,,,266.609075
,,,266.613425
,,,266.617875
,,,266.6235
,,,266.626525
,,,266.630525
,,,266.637125
,,,266.640675
,,,266.64305
,,,266.648725
,,,266.652475
,,,266.66345
,,,266.666125
,,,266.674125
,,,266.6779
,,,266.681225
,,,266.68405
,,,266.68665
,,,266.69225
,,,266.69885
,,,266.704325
,,,266.710425
,,,266.716075
,,,266.7297
,,,266.73415
,,,266.754425
,,,266.80155
,,,266.837125
,,,266.861975
,,,266.87625
,,,266.89015
,,,266.9014
,,,266.91815
,,,266.927575
,,,266.937175
,,,266.9434
,,,266.95875
,,,266.9657
,,,266.9726
,,,266.9766
,,,266.985075
,,,266.995225
,,,266.99965
,,,267.03495
,,,267.0457
,,,267.06525
,,,267.408575
,,,267.4283
,,,267.435625
,,,267.446925
,,,267.453525
,,,267.46445
,,,267.47745
,,,267.485075
,,,267.49065
,,,267.49845
,,,267.504925
,,,267.5116
,,,267.514975
,,,267.51835
,,,267.5256
,,,267.531775
,,,267.5377
,,,267.54135
,,,267.555875
,,,267.568575
,,,267.584025
,,,267.597825
,,,267.8475
,,,267.858725
,,,267.868525
,,,267.874875
,,,267.884375
,,,267.8929
,,,267.89615
,,,267.9042
,,,267.912375
,,,267.9171
,,,267.92125
,,,267.926175
,,,267.93545
,,,267.939175
,,,267.944775
,,,267.949375
,,,267.955325
,,,267.9616
,,,267.9649
,,,267.971425
,,,267.9752
,,,267.9801
,,,267.98305
,,,267.98855
,,,267.998625
,,,268.00295
,,,268.005075
,,,268.01135
,,,268.0148
,,,268.020675
,,,268.0271
,,,268.037925
,,,268.04125
,,,268.047225
,,,268.056275
,,,268.1198
,,,268.1367
,,,268.148575
,,,268.1653
,,,268.196125
,,,268.214675
,,,268.24065
,,,268.2999
,,,268.31915
,,,268.32915
,,,268.336325
,,,268.3476
,,,268.364025
,,,268.86845
,,,268.8823
,,,268.888425
,,,268.897875
,,,268.905175
,,,268.913525
,,,268.9197
,,,268.93225
,,,268.9369
,,,268.942275
,,,268.9449
,,,268.95225
,,,268.95775
,,,268.962225
,,,268.96635
,,,268.971175
,,,268.97555
,,,268.98275
,,,268.987875
,,,268.9911
,,,268.996125
,,,268.9996
,,,269.00715
,,,269.012975
,,,269.016575
,,,269.023025
,,,269.030175
,,,269.03455
,,,269.03735
,,,269.041325
,,,269.04885
,,,269.05215
,,,269.055475
,,,269.061175
,,,269.066025
,,,269.0713
,,,269.074575
,,,269.081375
,,,269.084775
,,,269.090425
,,,269.0967
,,,269.108975
,,,269.11925
,,,269.129525
,,,269.1835
,,,269.22045
,,,269.238875
,,,269.2548
,,,269.27185
,,,269.2981
,,,269.30985
