SPK_SPKC06a (excited),SPK_SPKC07b (no effect),SPK_SPKC09a (excited)
,,249.7849
,,249.810575
,,249.86825
,,249.943575
,,249.9801
,,250.069225
,,250.08255
,,250.1008
,,250.1145
,,250.1534
,,250.1871
,,250.226075
,,250.237575
,,250.2475
,,250.26755
,,250.2833
,,250.345475
,,250.415
,,250.45405
,,250.48665
,,250.5661
,,250.615925
,,250.64725
,,250.714075
,,250.75575
,,250.765075
,,250.844275
,,250.89065
,,250.92695
,,251.005675
,,251.0232
,,251.1138
,,251.12185
,,251.14595
,,251.174625
,,251.2248
,,251.22985
,,251.26565
,,251.278475
,,251.351225
,,251.425775
,,251.434725
,,251.570125
,,251.592575
,,251.6455
,,251.696425
,,251.768825
,,251.77815
,,251.791625
,,251.806575
,,251.81565
,,251.837
,,251.877225
,,251.89635
,,251.9372
,,252.017675
,,252.028
,,252.076925
,,252.1175
,,252.1846
,,252.257775
,,252.313275
,,252.337075
,,252.380325
,,252.3867
,,252.4141
,,252.421475
,,252.430425
,,252.479675
,,252.520025
,,252.719725
,,252.7389
,,252.771925
,,252.8854
,,252.916425
,,252.9405
,,252.953825
,,252.9925
,,253.011625
,,253.02635
,,253.04795
,,253.07235
,,253.08865
,,253.18515
,,253.196775
,,253.222425
,,253.2553
,,253.296175
,,253.3099
,,253.329625
,,253.38245
,,253.39835
,,253.448975
,,253.4618
,,253.472875
,,253.4896
,,253.49845
,,253.523575
,,253.5514
,,253.594175
,,253.6047
,,253.644275
,,253.65865
,,253.673475
,,253.7236
,,253.733275
,,253.743125
,,253.808975
,,253.8338
,,253.8672
,,253.88225
,,253.93945
,,253.99655
,,254.01945
,,254.045025
,,254.090825
,,254.1025
,,254.14085
,,254.168475
,,254.17995
,,254.195875
,,254.2161
,,254.23715
,,254.26625
,,254.29175
,,254.355025
,,254.37265
,,254.38375
,,254.3986
,,254.4303
,,254.455825
,,254.4657
,,254.501075
,,254.510675
,,254.5466
,,254.563175
,,254.597925
,,254.63755
,,254.651325
,,254.662
,,254.701
,,254.7153
,,254.74775
,,254.7784
,,254.82395
,,254.848625
,,254.875175
,,254.88575
,,254.8968
,,254.930725
,,254.953175
,,255.005525
,,255.01965
,,255.040125
,,255.069875
,,255.0856
,,255.097125
,,255.111925
,,255.156775
,,255.195075
,,255.208
,,255.239875
,,255.25665
,,255.286575
,,255.30005
,,255.3129
,,255.38115
,,255.485875
,,255.497075
,,255.529075
,,255.55685
,,255.589225
,,255.6045
,,255.65945
,,255.6699
,,255.68765
,,255.7
,,255.72345
,,255.748275
,,255.770125
,,255.8372
,,255.861375
,,255.87285
,,255.90915
,,255.92045
,,255.9584
,,255.983175
,,255.99375
,,256.0416
,,256.068075
,,256.07985
,,256.104875
,,256.12515
,,256.1592
,,256.233825
,,256.30005
,,256.3276
,,256.355225
,,256.38725
,,256.396225
,,256.4167
,,256.4376
,,256.448375
,,256.466475
,,256.477425
,,256.497975
,,256.5086
,,256.51875
,,256.5383
,,256.56935
,,256.591
,,256.601425
,,256.618875
,,256.656775
,,256.675625
,,256.692975
,,256.71165
,,256.7201
,,256.74915
,,256.763
,,256.8347
,,256.84025
,,256.856625
,,256.875225
,,256.91285
,,256.919925
,,256.93665
,,257.08825
,,257.1314
,,257.147025
,,257.19505
,,257.2162
,,257.2542
,,257.2602
,,257.2653
,,257.285
,,257.39845
,,257.403825
,,257.4205
,,257.460975
,,257.475825
,,257.49365
,,257.505925
,,257.5158
,,257.528575
,,257.630725
,,257.750575
,,257.772125
,,257.821175
,,257.8677
,,257.891375
,,257.916525
,,257.964325
,,258.0573
,,258.09505
,,258.300975
,,258.3495
,,258.357375
,,258.39475
,,258.401875
,,258.42295
,,258.4377
,,258.444675
,,258.47755
,,258.484075
,,258.492375
,,258.501325
,,258.5158
,,258.5446
,,258.550675
,,258.5814
,,258.603325
,,258.643775
,,258.6682
,,258.681325
,,258.7763
,,258.85365
,,258.8629
,,258.8818
,,258.932875
,,258.954925
,,258.98455
,,259.042775
,,259.12795
,,259.164975
,,259.17415
,,259.19685
,,259.2155
,,259.23095
,,259.252825
,,259.3755
,,259.4325
,,259.518675
,,259.555425
,,259.56645
,,259.577925
,,259.60165
,,259.631
,,259.75235
,,259.765975
,,259.81135
,,259.8598
,,259.881875
,,259.929525
,,259.9872
,,260.00075
,,260.029525
,,260.044525
,,260.07155
,,260.098675
,,260.13015
,,260.143
,,260.176425
,,260.193225
,,260.22835
,,260.2423
,,260.2917
,,260.306675
,,260.33415
,,260.344575
,,260.464625
,,260.511825
,,260.53255
,,260.55615
,,260.592425
,,260.6007
,,260.623075
,,260.63635
,,260.676525
,,260.6969
,,260.705925
,,260.7399
,,260.79125
,,260.8172
,,260.849075
,,260.891625
,,260.979875
,,261.001275
,,261.06135
,,261.073275
,,261.09515
,,261.17155
,,261.18145
,,261.22285
,,261.235575
,,261.249
,,261.269775
,,261.280675
,,261.30685
,,261.319675
,,261.3617
,,261.407875
,,261.420475
,,261.43225
,,261.4424
,,261.48775
,,261.5013
,,261.5164
,,261.534175
,,261.54285
,,261.552225
,,261.5754
,,261.6095
,,261.644325
,,261.664525
,,261.6922
,,261.7082
,,261.738525
,,261.787575
,,261.817025
,,261.844325
,,261.85285
,,261.9194
,,261.9501
,,261.95795
,,261.97285
,,261.98115
,,261.996075
,,262.020225
,,262.03905
,,262.06415
,,262.0751
,,262.081375
,,262.0965
,,262.100475
,,262.195075
,,262.222325
,,262.295125
,,262.35325
,,262.442125
,,262.4788
,,262.51255
,,262.5296
,,262.547075
,,262.691825
,,262.745525
,,262.75035
,,262.7567
,,262.7982
,,262.8182
,,262.8263
,,262.912975
,,262.92305
,,262.9601
,,262.965775
,,263.0994
,,263.14045
,,263.16595
,,263.227325
,,263.262025
,,263.26835
,,263.273025
,,263.285925
,,263.306575
,,263.42775
,,263.48565
,,263.603625
,,263.6268
,,263.6484
,,263.7221
,,263.8035
,,263.90575
,,263.994475
,,264.0022
,,264.0238
,,264.036675
,,264.096125
,,264.11215
,,264.1456
,,264.174725
,,264.179925
,,264.330025
,,264.350875
,,264.3775
,,264.38925
,,264.401925
,,264.4101
,,264.500425
,,264.509275
,,264.513825
,,264.75545
,,264.834775
,,264.895175
,,265.047
,,265.093725
,,265.138675
,,265.252025
,,265.2686
,,265.275025
,,265.366175
,,265.382025
,,265.444075
,,265.4644
,,265.477825
,,265.521325
,,265.578975
,,265.649175
,,265.67705
,,265.70255
,,265.8843
,,265.90075
,,265.939375
,,265.965675
,,265.98315
,,265.997575
,,266.0403
,,266.05485
,,266.092025
,,266.1476
,,266.17015
,,266.18575
,,266.2264
,,266.2569
,,266.304425
,,266.33365
,,266.366925
,,266.4912
,,266.605
,,266.6223
,,266.637775
,,266.695175
,,266.7073
,,266.740275
,,266.8242
,,266.86585
,,266.8812
,,266.9057
,,266.97935
,,266.99485
,,267.01065
,,267.08335
,,267.1154
,,267.125
,,267.18625
,,267.1938
,,267.2343
,,267.241775
,,267.271425
,,267.2911
,,267.307125
,,267.335875
,,267.355325
,,267.40215
,,267.413325
,,267.43975
,,267.47995
,,267.50265
,,267.511475
,,267.60625
,,267.62875
,,267.685625
,,267.6937
,,267.74785
,,267.761125
,,267.7865
,,267.855425
,,267.869125
,,267.8801
,,267.917625
,,267.988475
,,268.014075
,,268.04145
,,268.129475
,,268.186375
,,268.2428
,,268.257025
,,268.27275
,,268.316875
,,268.392
,,268.416875
,,268.4481
,,268.498275
,,268.51035
,,268.52005
,,268.541125
,,268.552825
,,268.571525
,,268.58515
,,268.619425
,,268.64605
,,268.757575
,,268.797625
,,268.812625
,,268.841625
,,268.867575
,,268.8995
,,268.91895
,,268.935325
,,268.9494
,,268.97265
,,269.024275
,,269.041525
,,269.08675
,,269.103975
,,269.13185
,,269.2224
,,269.234725
,,269.2526
,,269.267225
,,269.30295
,,269.33375
,,269.349425
,,269.3579
,,269.37155
,,269.3927
,,269.416675
,,269.441975
,,269.47145
,,269.486075
,,269.500275
,,269.516
,,269.53195
,,269.6003
,,269.6116
,,269.6253
,,269.63615
,,269.64805
,,269.674225
,,269.684225
,,269.699175
,,269.7102
,,269.735225
,,269.74595
,,269.7576
,,269.76865
,,269.779325
,,269.80175
,,269.8448
,,269.8641
,,269.889825
,,269.91675
,,269.9303
,,269.970075
,,269.9791
,,270.0226
,,270.03505
,,270.082
,,270.100875
,,270.113625
,,270.17535
,,270.217775
,,270.2303
,,270.311875
,,270.3226
,,270.34765
,,270.43
,,270.47175
,,270.48465
,,270.49535
,,270.510375
,,270.523175
,,270.5437
,,270.55455
,,270.563375
,,270.6045
,,270.620225
,,270.64425
,,270.6644
,,270.67565
,,270.7301
,,270.769675
,,270.847975
,,270.858875
,,270.898575
,,270.97295
,,271.02005
,,271.0477
,,271.123925
,,271.1394
,,271.2645
,,271.3066
,,271.3198
,,271.369025
,,271.3936
,,271.4087
,,271.431575
,,271.449175
,,271.480325
,,271.529375
,,271.65385
,,271.6871
,,271.73445
,,271.761225
,,271.80695
,,271.85835
,,271.886725
,,272.00955
,,272.04525
,,272.12445
,,272.135275
,,272.201575
,,272.242875
,,272.286675
,,272.325675
,,272.3502
,,272.38945
,,272.4292
,,272.469275
,,272.498875
,,272.5172
,,272.534725
,,272.5805
,,272.62245
,,272.6456
,,272.660625
,,272.688375
,,272.733175
,,272.7487
,,272.7565
,,272.78535
,,272.8038
,,272.882825
,,272.9057
,,272.961725
,,272.9813
,,272.999275
,,273.030825
,,273.0406
,,273.05975
,,273.06625
,,273.13095
,,273.159575
,,273.20295
,,273.2721
,,273.298775
,,273.3215
,,273.336125
,,273.35175
,,273.38285
,,273.38985
,,273.395175
,,273.4084
,,273.4282
,,273.4749
,,273.514625
,,273.526875
,,273.6027
,,273.637525
,,273.6707
,,273.68605
,,273.691725
,,273.699
,,273.71675
,,273.7418
,,273.758375
,,273.78015
,,273.79215
,,273.806325
,,273.811925
,,273.823125
,,273.885075
,,273.917775
,,273.928575
,,273.962225
,,274.007225
,,274.018475
,,274.025425
,,274.0416
,,274.0504
,,274.057425
,,274.0731
,,274.1356
,,274.14735
,,274.182475
,,274.191075
,,274.223425
,,274.293125
,,274.3027
,,274.32385
,,274.392
,,274.418075
,,274.499325
,,274.511675
,,274.54665
,,274.569275
,,274.574325
,,274.629075
,,274.637625
,,274.661575
,,274.6687
,,274.714075
,,274.754375
,,274.7856
,,274.83675
,,274.917925
,,274.937375
,,274.96935
,,274.99725
,,275.036675
,,275.1114
,,275.122225
,,275.205725
,,275.277125
,,275.29365
,,275.310275
,,275.32135
,,275.359
,,275.426075
,,275.438575
,,275.44975
,,275.462475
,,275.476575
,,275.59
,,275.6606
,,275.6726
,,275.7366
,,275.7783
,,275.807175
,,275.834925
,,275.895075
,,275.90955
,,275.922425
,,275.93855
,,275.99705
,,276.01265
,,276.07465
,,276.09235
,,276.14295
,,276.16
,,276.1993
,,276.2324
,,276.257425
,,276.320675
,,276.333975
,,276.40645
,,276.415275
,,276.448775
,,276.471325
,,276.48445
,,276.4936
,,276.52915
,,276.554275
,,276.578725
,,276.61365
,,276.62765
,,276.650675
,,276.7134
,,276.725325
,,276.735775
,,276.788975
,,276.821525
,,276.8329
,,276.84155
,,276.879025
,,276.9295
,,276.9408
,,276.99185
,,277.004875
,,277.013775
,,277.0452
,,277.05745
,,277.06925
,,277.078875
,,277.11665
,,277.126825
,,277.17155
,,277.1917
,,277.21555
,,277.268825
,,277.29935
,,277.31045
,,277.3752
,,277.39815
,,277.41975
,,277.432775
,,277.5315
,,277.54195
,,277.551825
,,277.56505
,,277.590625
,,277.6691
,,277.703225
,,277.7136
,,277.747475
,,277.7688
,,277.7801
,,277.795225
,,277.826725
,,277.8842
,,277.895425
,,277.90755
,,277.917625
,,277.9593
,,277.9848
,,277.99515
,,278.00815
,,278.047775
,,278.0967
,,278.1216
,,278.135925
,,278.146775
,,278.16965
,,278.226125
,,278.2619
,,278.28485
,,278.30195
,,278.320875
,,278.32885
,,278.34725
,,278.366925
,,278.392225
,,278.404725
,,278.4344
,,278.45445
,,278.4622
,,278.472225
,,278.49425
,,278.5157
,,278.531675
,,278.5746
,,278.602675
,,278.6372
,,278.647975
,,278.6592
,,278.670425
,,278.6801
,,278.7045
,,278.71505
,,278.751675
,,278.766075
,,278.784175
,,278.794675
,,278.807625
,,278.84625
,,278.8718
,,278.898025
,,278.91405
,,278.9292
,,279.005825
,,279.0505
,,279.121175
,,279.133575
,,279.156975
,,279.213725
,,279.23225
,,279.265225
,,279.333775
,,279.347675
,,279.354825
,,279.36075
,,279.368425
,,279.398575
,,279.429225
,,279.46615
,,279.475925
,,279.500075
,,279.508925
,,279.528425
,,279.56135
,,279.567025
,,279.574925
,,279.650875
,,279.659825
,,279.668975
,,279.675625
,,279.721225
,,279.727475
,,279.733675
,,279.748225
,,279.755875
,,279.7637
,,279.770075
,,279.784875
,,279.863075
,,279.934625
,,279.9688
,,279.9835
,,279.98965
,,279.996975
,,280.01555
,,280.028675
,,280.045675
,,280.081325
,,280.08835
,,280.105725
,,280.1214
,,280.163025
,,280.24925
,,280.297475
,,280.308275
,,280.33395
,,280.34225
,,280.3824
,,280.433775
,,280.445275
,,280.46775
,,280.521775
,,280.53085
,,280.53935
,,280.548225
,,280.562275
,,280.67195
,,280.691725
,,280.69995
,,280.739475
,,280.768475
,,280.7999
,,280.952425
,,280.961425
,,280.98025
,,280.991675
,,280.9988
,,281.111475
,,281.123
,,281.163425
,,281.177875
,,281.19115
,,281.203175
,,281.21585
,,281.22715
,,281.291475
,,281.30695
,,281.3189
,,281.33225
,,281.344425
,,281.35695
,,281.3671
,,281.38075
,,281.393575
,,281.462475
,,281.493825
,,281.504675
,,281.53405
,,281.557275
,,281.565975
,,281.5897
,,281.6674
,,281.6786
,,281.704625
,,281.713875
,,281.7221
,,281.8034
,,281.843525
,,281.850825
,,281.85705
,,281.8659
,,281.92255
,,281.928675
,,281.957175
,,282.000725
,,282.017675
,,282.026475
,,282.0475
,,282.062175
,,282.068875
,,282.157375
,,282.292075
,,282.3156
,,282.32945
,,282.3428
,,282.347575
,,282.3535
,,282.395625
,,282.403025
,,282.4084
,,282.429825
,,282.450275
,,282.457675
,,282.49225
,,282.4989
,,282.520425
,,282.53195
,,282.54035
,,282.549075
,,282.60125
,,282.66175
,,282.765625
,,282.7785
,,282.7984
,,282.81495
,,282.890975
,,282.906825
,,282.939225
,,283.0055
,,283.021075
,,283.0333
,,283.066775
,,283.075325
,,283.1184
,,283.127225
,,283.156725
,,283.1681
,,283.205775
,,283.22715
,,283.251875
,,283.34005
,,283.3528
,,283.363775
,,283.388075
,,283.405275
,,283.42035
,,283.4297
,,283.447825
,,283.50295
,,283.60685
,,283.616275
,,283.667125
,,283.679425
,,283.690625
,,283.70005
,,283.726675
,,283.744475
,,283.78645
,,283.8098
,,283.83615
,,283.845475
,,283.8668
,,283.88935
,,283.899925
,,283.92305
,,283.95115
,,284.02705
,,284.056375
,,284.066825
,,284.07535
,,284.10175
,,284.143275
,,284.198625
,,284.229075
,,284.239325
,,284.251375
,,284.2671
,,284.3274
,,284.34625
,,284.380525
,,284.390125
,,284.402875
,,284.464125
,,284.474125
,,284.49835
,,284.5204
,,284.530375
,,284.5747
,,284.658425
,,284.6711
,,284.7368
,,284.758575
,,284.776075
,,284.8299
,,284.840225
,,284.851325
,,284.8602
,,284.8769
,,284.88585
,,284.895375
,,285
,,285.013675
,,285.0585
,,285.0691
,,285.12985
,,285.151175
,,285.196875
,,285.2064
,,285.230275
,,285.273225
,,285.313725
,,285.372875
,,285.393625
,,285.40555
,,285.463575
,,285.474175
,,285.4857
,,285.50415
,,285.514925
,,285.58375
,,285.628175
,,285.656575
,,285.691025
,,285.781925
,,285.79615
,,285.8047
,,285.8159
,,285.8288
,,285.87485
,,285.896525
,,285.906625
,,285.920075
,,285.96925
,,285.979425
,,286.062425
,,286.074225
,,286.119075
,,286.191975
,,286.206225
,,286.22515
,,286.238725
,,286.31025
,,286.330575
,,286.34375
,,286.35365
,,286.370125
,,286.383975
,,286.39485
,,286.4071
,,286.42215
,,286.447475
,,286.4592
,,286.4849
,,286.50495
,,286.519075
,,286.5297
,,286.5402
,,286.58915
,,286.599625
,,286.6312
,,286.650825
,,286.6635
,,286.69895
,,286.707625
,,286.736275
,,286.769375
,,286.7868
,,286.791725
,,286.837175
,,286.88155
,,286.9061
,,286.926275
,,286.944825
,,286.962375
,,286.979575
,,287.00825
,,287.0509
,,287.057325
,,287.072675
,,287.079825
,,287.085475
,,287.099375
,,287.113075
,,287.12615
,,287.143975
,,287.161525
,,287.175275
,,287.19795
,,287.278475
,,287.28435
,,287.29495
,,287.305025
,,287.334475
,,287.400025
,,287.407275
,,287.41345
,,287.49185
,,287.533825
,,287.59175
,,287.599875
,,287.63555
,,287.742275
,,287.752725
,,287.761625
,,287.82555
,,287.83725
,,287.874425
,,287.883325
,,287.907325
,,287.9264
,,287.94445
,,287.977175
,,287.98615
,,288.002925
,,288.058175
,,288.067475
,,288.094375
,,288.11715
,,288.127725
,,288.150925
,,288.162525
,,288.320475
,,288.33195
,,288.364975
,,288.379475
,,288.437775
,,288.450425
,,288.47905
,,288.515725
,,288.555275
,,288.5649
,,288.61555
,,288.6379
,,288.64985
,,288.661575
,,288.67215
,,288.692225
,,288.714
,,288.728125
,,288.77855
,,288.79045
,,288.801725
,,288.823775
,,288.860725
,,289.013
,,289.07385
,,289.085575
,,289.1211
,,289.146475
,,289.158075
,,289.169225
,,289.20685
,,289.2429
,,289.265775
,,289.29155
,,289.303625
,,289.3319
,,289.3902
,,289.4099
,,289.42795
,,289.4641
,,289.484875
,,289.49395
,,289.510225
,,289.5301
,,289.541
,,289.56215
,,289.586125
,,289.639225
,,289.6575
,,289.703825
,,289.716975
,,289.74705
,,289.7579
,,289.77705
,,289.78785
,,289.80925
,,289.8326
,,289.869325
,,289.971075
,,289.985025
,,290.036725
,,290.058025
,,290.07145
,,290.08825
,,290.1004
,,290.108675
,,290.13085
,,290.1802
,,290.1996
,,290.21115
,,290.231025
,,290.30485
,,290.316075
,,290.326
,,290.3379
,,290.3495
,,290.387
,,290.409
,,290.4199
,,290.426
,,290.436825
,,290.447875
,,290.459275
,,290.472025
,,290.484325
,,290.495175
,,290.516475
,,290.53025
,,290.546875
,,290.554275
,,290.594125
,,290.603775
,,290.612175
,,290.768525
,,290.7863
,,290.834125
,,290.845625
,,290.9971
,,291.01385
,,291.065275
,,291.0743
,,291.110375
,,291.135975
,,291.148225
,,291.172125
,,291.18455
,,291.220925
,,291.2347
,,291.245425
,,291.2548
,,291.2785
,,291.293325
,,291.35005
,,291.37225
,,291.38365
,,291.402775
,,291.412075
,,291.4314
,,291.460675
,,291.489475
,,291.50845
,,291.537525
,,291.59665
,,291.653575
,,291.673125
,,291.6844
,,291.72715
,,291.762
,,291.77035
,,291.7858
,,291.794075
,,291.829425
,,291.87095
,,291.921425
,,291.9484
,,291.968425
,,291.989425
,,292.010875
,,292.0283
,,292.049175
,,292.0818
,,292.1179
,,292.12615
,,292.152125
,,292.173275
,,292.18325
,,292.22125
,,292.252475
,,292.303125
,,292.315925
,,292.34545
,,292.357375
,,292.393725
,,292.4011
,,292.4162
,,292.427925
,,292.4562
,,292.474525
,,292.5049
,,292.526625
,,292.61665
,,292.629875
,,292.639775
,,292.6479
,,292.655625
,,292.68595
,,292.69495
,,292.702875
,,292.7194
,,292.75995
,,292.784575
,,292.810225
,,292.84525
,,292.951025
,,292.958
,,292.968225
,,293.01685
,,293.032675
,,293.086975
,,293.09465
,,293.1679
,,293.28705
,,293.29895
,,293.325575
,,293.332225
,,293.349325
,,293.3868
,,293.395375
,,293.404325
,,293.48085
,,293.494775
,,293.525575
,,293.545775
,,293.552925
,,293.58345
,,293.58995
,,293.59755
,,293.6065
,,293.613175
,,293.630625
,,293.6591
,,293.716725
,,293.7594
,,293.791625
,,293.8138
,,293.861175
,,293.9068
,,293.915475
,,293.950925
,,293.9563
,,294.002875
,,294.04925
,,294.056375
,,294.068975
,,294.111725
,,294.1968
,,294.222725
,,294.32085
,,294.36185
,,294.39385
,,294.4571
,,294.512675
,,294.52965
,,294.590875
,,294.59435
,,294.604675
,,294.62505
,,294.6473
,,294.66765
,,294.689825
,,294.767
,,294.911125
,,294.948275
,,295.1405
,,295.150425
,,295.1916
,,295.206425
,,295.2737
,,295.29235
,,295.299625
,,295.324975
,,295.33255
,,295.343475
,,295.396275
,,295.4095
,,295.414725
,,295.5368
,,295.563225
,,295.6002
,,295.660275
,,295.78035
,,295.818875
,,295.82385
,,295.8602
,,295.886075
,,295.922125
,,296.0381
,,296.057275
,,296.117725
,,296.130375
,,296.200525
,,296.208175
,,296.21955
,,296.24765
,,296.317825
,,296.33605
,,296.346375
,,296.437675
,,296.458075
,,296.510175
,,296.5132
,,296.585675
,,296.6845
,,296.707875
,,296.79645
,,296.971475
,,297.1462
,,297.163875
,,297.222425
,,297.22905
,,297.252675
,,297.258625
,,297.29335
,,297.3119
,,297.38155
,,297.429525
,,297.4758
,,297.488975
,,297.5118
,,297.56835
,,297.78175
,,297.810575
,,297.86445
,,297.878225
,,297.9348
,,298.1349
,,298.200875
,,298.23045
,,298.2684
,,298.307575
,,298.331975
,,298.563675
,,298.75295
,,298.774125
,,298.7937
,,298.952375
,,299.0026
,,299.054825
,,299.151775
,,299.176025
,,299.1893
,,299.430675
,,299.501125
,,299.504825
,,299.62245
,,299.645325
,,299.7212
,,299.80965
,,299.927675
,,300.0903
,,300.104325
,,300.2588
,,300.519025
,,300.6203
,,300.7718
,,300.8772
,,301.0843
,,301.091025
,,301.190575
,,301.241125
,,301.289475
,,301.453075
,,301.526775
,,301.546575
,,301.5499
,,301.654625
,,301.744025
,,301.791325
,,301.854475
,,301.8623
,,301.903875
,,301.997375
,,302.0949
,,302.1008
,,302.26475
,,302.3533
,,302.357925
,,302.359725
,,302.400325
,,302.4929
,,302.582375
,,302.591025
,,302.610225
,,302.65205
,,302.74345
,,302.795325
,,302.806275
,,302.981325
,,303.101275
,,303.128225
,,303.168775
,,303.177275
,,303.2406
,,303.33715
,,303.351375
,,303.38695
,,303.51975
,,303.64905
,,303.6804
,,303.774325
,,303.79765
,,303.933575
,,303.964925
,,304.002225
,,304.027775
,,304.04315
,,304.068
,,304.069825
,,304.13825
,,304.143475
,,304.383575
,,304.44725
,,304.453175
,,304.4693
,,304.53765
,,304.5641
,,304.5685
,,304.8604
,,304.972325
,,305.031575
,,305.0495
,,305.0697
,,305.1149
,,305.226925
,,305.283175
,,305.358925
,,305.38805
,,305.41155
,,305.4538
,,305.616525
,,305.840625
,,305.8468
,,305.9869
,,306.03505
,,306.066025
,,306.07795
,,306.20195
,,306.254975
,,306.363275
,,306.457075
,,306.557525
,,306.648375
,,306.658525
,,306.798425
,,306.8084
,,306.817175
,,306.857225
,,306.9044
,,306.953775
,,306.971
,,307.006425
,,307.1334
,,307.143175
,,307.24855
,,307.289425
,,307.3018
,,307.363
,,307.401775
,,307.411425
,,307.4759
,,307.49965
,,307.523125
,,307.547775
,,307.552525
,,307.559
,,307.57035
,,307.583725
,,307.6568
,,307.6952
,,307.754725
,,307.797275
,,307.80955
,,307.839575
,,307.858125
,,307.869225
,,307.912475
,,307.934475
,,308.13735
,,308.17965
,,308.2117
,,308.27435
,,308.284625
,,308.3063
,,308.32905
,,308.412425
,,308.44965
,,308.461675
,,308.4929
,,308.567975
,,308.6159
,,308.75815
,,308.763575
,,308.7955
,,308.804225
,,308.919475
,,308.964025
,,309.030475
,,309.04715
,,309.072475
,,309.119325
,,309.135675
,,309.142025
,,309.26445
,,309.31145
,,309.34645
,,309.40535
,,309.51115
,,309.543375
,,309.632375
,,309.64755
,,309.7409
,,309.785525
,,309.801325
,,309.811575
,,309.846725
,,309.8522
,,309.862625
,,309.986775
,,309.9949
,,310.098675
,,310.192725
,,310.201975
,,310.299925
,,310.480075
,,310.561575
,,310.5723
,,310.63605
,,310.676
,,310.828
,,310.908725
,,310.92125
,,310.9444
,,310.957175
,,310.9658
,,310.9843
,,310.992225
,,311.00105
,,311.0459
,,311.093575
,,311.112925
,,311.122825
,,311.1338
,,311.147125
,,311.16785
,,311.3735
,,311.40535
,,311.441975
,,311.51
,,311.526375
,,311.540675
,,311.55225
,,311.570775
,,311.62505
,,311.655925
,,311.7612
,,311.782725
,,311.7934
,,311.86015
,,311.888325
,,311.8984
,,311.93065
,,311.98675
,,311.994925
,,312.055
,,312.099775
,,312.1854
,,312.2147
,,312.276575
,,312.2982
,,312.317675
,,312.470225
,,312.480775
,,312.586725
,,312.6662
,,312.685925
,,312.7224
,,312.779075
,,312.7928
,,312.804275
,,312.8162
,,312.87585
,,312.886175
,,312.905575
,,312.933375
,,312.9562
,,313.028075
,,313.0692
,,313.084075
,,313.13825
,,313.26515
,,313.275275
,,313.304875
,,313.333175
,,313.585225
,,313.655325
,,313.706775
,,313.760425
,,313.772225
,,313.799875
,,313.8172
,,313.834375
,,313.863075
,,313.88305
,,313.8947
,,313.9581
,,313.972525
,,314.047325
,,314.0561
,,314.0969
,,314.18195
,,314.201275
,,314.25045
,,314.256275
,,314.265625
,,314.269725
,,314.292525
,,314.297575
,,314.345725
,,314.353125
,,314.359725
,,314.3902
,,314.534325
,,314.56105
,,314.565975
,,314.5784
,,314.646825
,,314.6825
,,314.69475
,,314.72535
,,314.741875
,,314.748075
,,314.756475
,,314.8311
,,314.876725
,,314.932375
,,315.0832
,,315.200525
,,315.2374
,,315.258075
,,315.3598
,,315.3657
,,315.448625
,,315.500075
,,315.508
,,315.534775
,,315.540925
,,315.55165
,,315.677175
,,315.6879
,,315.76205
,,315.79875
,,315.856775
,,315.935475
,,315.97105
,,315.9929
,,316.094125
,,316.156325
,,316.17635
,,316.223875
,,316.2497
,,316.3463
,,316.37395
,,316.3986
,,316.40705
,,316.425075
,,316.436025
,,316.61055
,,316.695875
,,316.725575
,,316.796175
,,316.807975
,,316.819575
,,316.89415
,,316.91885
,,316.965375
,,317.138775
,,317.15665
,,317.222875
,,317.285775
,,317.297225
,,317.334725
,,317.347175
,,317.36975
,,317.419375
,,317.4586
,,317.49505
,,317.548925
,,317.572275
,,317.58825
,,317.705225
,,317.799575
,,317.8267
,,317.868725
,,317.924975
,,318.059075
,,318.084325
,,318.10875
,,318.220175
,,318.242925
,,318.256825
,,318.311475
,,318.338825
,,318.451925
,,318.46385
,,318.47965
,,318.52035
,,318.547825
,,318.557775
,,318.643125
,,318.6608
,,318.682125
,,318.715775
,,318.72665
,,318.74
,,318.78165
,,318.8004
,,318.814
,,318.82855
,,318.84055
,,318.85595
,,318.898725
,,318.917325
,,318.95135
,,319.002925
,,319.063575
,,319.103
,,319.167575
,,319.1795
,,319.23375
,,319.312425
,,319.422475
,,319.44145
,,319.48665
,,319.524875
,,319.614925
,,319.641775
,,319.652125
,,319.72595
,,319.791875
,,319.81
,,319.81945
,,319.829225
,,319.851625
,,319.9037
,,319.9374
,,319.970775
,,319.9984
,,320.00685
,,320.0478
,,320.074175
,,320.0963
,,320.11505
,,320.207
,,320.240275
,,320.2557
,,320.39075
,,320.467475
,,320.505375
,,320.532025
,,320.5667
,,320.6056
,,320.738775
,,320.757975
,,320.818675
,,320.831775
,,320.8625
,,320.872125
,,320.8906
,,320.9101
,,320.947875
,,321.0225
,,321.04045
,,321.054425
,,321.0862
,,321.138775
,,321.148775
,,321.220475
,,321.242275
,,321.253575
,,321.27765
,,321.289575
,,321.3111
,,321.34775
,,321.369825
,,321.385
,,321.432675
,,321.47345
,,321.533625
,,321.6394
,,321.65355
,,321.700925
,,321.75475
,,321.816575
,,321.836675
,,321.925375
,,321.935425
,,321.94835
,,321.9996
,,322.1007
,,322.144575
,,322.1603
,,322.2312
,,322.24625
,,322.256525
,,322.28375
