SPK_SPKC01a (NA),SPK_SPKC10a (no effect)
183.230775,229.357525
183.268675,229.3885
183.322275,229.4002
183.325875,229.431425
183.3456,229.44015
183.3941,229.533075
183.408325,229.5382
183.4337,229.5861
183.4713,229.59535
183.500325,229.6146
183.505675,229.6245
183.541625,229.65515
183.588525,229.665825
183.594775,229.752625
183.6168,229.768175
183.61845,229.7866
183.629225,229.809225
183.65715,229.82325
183.681825,229.8433
183.720375,229.8778
183.74225,229.967975
183.74885,229.9935
183.753575,230.007175
183.765875,230.015325
183.8078,230.042275
183.821975,230.068875
183.865225,230.090475
183.87125,230.14435
183.888925,230.18505
183.892475,230.193375
183.91255,230.249125
183.94085,230.30155
183.967,230.3213
183.981725,230.368875
183.997975,230.3834
184.002925,230.419725
184.0263,230.43135
184.03075,230.44605
184.06355,230.4634
184.07005,230.489475
184.082875,230.508375
184.1056,230.51915
184.118075,230.549525
184.1372,230.560775
184.167925,230.577225
184.179325,230.688
184.24835,230.7084
184.249625,230.723975
184.295825,230.7669
184.309875,230.7927
184.319225,230.807775
184.351475,230.818675
184.35995,230.828175
184.37975,230.845475
184.387075,230.865125
184.4031,230.936975
184.41695,230.981675
184.418325,230.99945
184.45485,231.013
184.47895,231.0237
184.48515,231.03715
184.511375,231.050325
184.515175,231.06205
184.55825,231.0934
184.61235,231.1281
184.6495,231.1858
184.673925,231.205275
184.7709,231.22035
184.773,231.239525
184.7754,231.251
184.8179,231.2782
184.824025,231.33525
184.91255,231.35075
184.953525,231.361125
184.965425,231.371625
184.995025,231.380775
185.0037,231.396725
185.037625,231.4098
185.0672,231.530275
185.084925,231.555575
185.1312,231.602025
185.169825,231.622525
185.198275,231.637
185.226125,231.6653
185.27095,231.715
185.288075,231.751175
185.298975,231.820125
185.340025,231.84365
185.379625,231.87575
185.457775,231.888175
185.464475,231.9439
185.474025,231.958425
185.48455,231.99345
185.527,232.024225
185.55945,232.046275
185.58835,232.091375
185.6146,232.13315
185.64755,232.1663
185.6705,232.1858
185.688675,232.196975
185.69975,232.210625
185.7671,232.221925
185.79405,232.239575
185.81765,232.2986
185.856475,232.318575
185.889825,232.37505
185.893975,232.394825
186.00725,232.4087
186.041525,232.412675
186.074925,232.427
186.080275,232.44595
186.121925,232.508975
186.125475,232.519475
186.129025,232.5338
186.1786,232.5974
186.1927,232.614975
186.1964,232.6561
186.25765,232.695475
186.27555,232.72975
186.32515,232.75835
186.364425,232.78405
186.371225,232.85625
186.420825,232.8933
186.424425,232.937025
186.487775,232.951125
186.503475,232.96465
186.543925,233.004825
186.57455,233.023125
186.58005,233.045275
186.58435,233.066575
186.615225,233.08855
186.621275,233.104
186.64565,233.1268
186.666525,233.1454
186.670525,233.28135
186.7099,233.31835
186.7185,233.349925
186.749275,233.417675
186.7662,233.458775
186.825875,233.50015
186.829875,233.51475
186.889025,233.52855
187.015225,233.545275
187.0198,233.564475
187.023925,233.587075
187.02815,233.619575
187.03045,233.634475
187.065075,233.6525
187.07555,233.667875
187.11305,233.676275
187.1361,233.720575
187.15035,233.729725
187.1546,233.778125
187.1927,233.838775
187.197225,233.851325
187.20105,233.869275
187.24615,233.90135
187.25155,233.932275
187.2649,233.964075
187.2988,233.9953
187.3329,234.0335
187.388725,234.0501
187.41115,234.064375
187.41575,234.1728
187.472275,234.203475
187.5565,234.228725
187.56005,234.287025
187.61495,234.31875
187.65455,234.34515
187.708225,234.3686
187.7456,234.393925
187.941875,234.4123
187.960625,234.430025
187.9818,234.484125
188.1023,234.4937
188.2029,234.508675
188.20465,234.5223
188.2105,234.5523
188.3223,234.581175
188.3889,234.6135
188.4175,234.654225
188.443075,234.664925
188.455675,234.681725
188.476925,234.6998
188.504025,234.719975
188.526475,234.73675
188.5416,234.746175
188.569025,234.791625
188.58715,234.825625
188.6492,234.92295
188.657425,234.955725
188.664025,234.9933
188.68905,235.034275
188.7256,235.0608
188.7345,235.0805
188.756075,235.111725
188.7939,235.1292
188.80385,235.1771
188.824675,235.20445
188.8435,235.2221
188.8811,235.2522
188.9471,235.25465
188.987925,235.2637
188.9957,235.2774
189.0306,235.29285
189.053425,235.311675
189.06695,235.330625
189.0818,235.370075
189.1045,235.3939
189.1145,235.4066
189.1336,235.4256
189.145325,235.45535
189.160775,235.47025
189.208,235.4993
189.216725,235.526075
189.25295,235.566975
189.258575,235.580025
189.277875,235.593575
189.2793,235.6063
189.30025,235.634325
189.330075,235.65895
189.33345,235.7042
189.3608,235.720075
189.38115,235.733575
189.396975,235.745625
189.4123,235.759525
189.433825,235.784975
189.445175,235.797575
189.47695,235.82625
189.4845,235.8449
189.489075,235.862175
189.49935,235.900525
189.545775,235.9118
189.571925,235.9208
189.579,235.95005
189.582975,235.983875
189.615925,235.985025
189.619775,235.9996
189.63335,236.0139
189.648,236.025625
189.67195,236.0389
189.72735,236.0572
189.73915,236.070225
189.80935,236.1027
189.8515,236.11495
189.868675,236.1198
189.8711,236.123025
189.875,236.13065
189.88075,236.140525
189.92295,236.15145
189.92715,236.164075
189.9479,236.18895
189.9896,236.2715
189.99975,236.31455
190.004575,236.333175
190.02855,236.344225
190.034425,236.4295
190.052725,236.446225
190.083675,236.462775
190.08965,236.4937
190.09735,236.511875
190.133075,236.529975
190.141525,236.5367
190.1699,236.58675
190.2504,236.600325
190.307925,236.6143
190.3382,236.6242
190.34035,236.645525
190.3445,236.6941
190.383,236.722075
190.43005,236.7424
190.48235,236.753475
190.485175,236.7829
190.507375,236.80885
190.522075,236.820275
190.585975,236.832625
190.60535,236.8473
190.6126,236.8713
190.643775,236.888625
190.668675,236.917325
190.699125,236.9353
190.7196,236.954175
190.7396,237.00475
190.749925,237.0453
190.767775,237.07715
190.808775,237.10525
190.814525,237.117375
190.846825,237.125975
190.85795,237.15265
190.879575,237.1658
190.886975,237.181075
190.9103,237.2507
190.911625,237.271825
190.920175,237.291725
190.99505,237.33115
191.035125,237.3587
191.0402,237.375225
191.0792,237.385775
191.0944,237.4016
191.1,237.4628
191.16505,237.483475
191.16945,237.5024
191.193125,237.52335
191.21435,237.525825
191.225825,237.53465
191.3139,237.593875
191.3252,237.61185
191.36165,237.62745
191.3658,237.63955
191.3743,237.6721
191.385025,237.705325
191.42835,237.718375
191.45155,237.745575
191.49115,237.759875
191.54525,237.7612
191.6105,237.783275
191.6162,237.80335
191.625625,237.845875
191.63425,237.868425
191.6359,237.898375
191.642775,237.92145
191.662625,237.94835
191.842075,237.965775
191.84595,237.975875
191.863425,237.9907
191.8768,238.010525
191.92855,238.023825
191.9431,238.038925
191.975525,238.0615
191.98015,238.075375
191.983925,238.095175
192.007575,238.104425
192.01275,238.116875
192.085175,238.130725
192.097975,238.143475
192.107925,238.1576
192.150475,238.16785
192.206075,238.191
192.292175,238.235875
192.377425,238.25055
192.395375,238.29245
192.400775,238.3045
192.40515,238.32775
192.42185,238.36785
192.4339,238.370975
192.549525,238.394475
192.58955,238.4166
192.6653,238.4276
192.69145,238.45315
192.76035,238.523
192.7639,238.53705
192.834825,238.54995
192.94125,238.577475
192.991975,238.59095
193.009825,238.601775
193.0372,238.63565
193.0436,238.66805
193.126475,238.683925
193.187075,238.699
193.24285,238.72165
193.25895,238.734
193.309625,238.7913
193.325175,238.820475
193.362675,238.82315
193.5049,238.83755
193.5123,238.85215
193.515875,238.8671
193.534425,238.876625
193.553325,238.9192
193.55805,238.92955
193.60335,238.956925
193.6625,238.96965
193.667775,239.033875
193.680175,239.051075
193.68205,239.06905
193.71565,239.088775
193.759875,239.105475
193.764525,239.135825
193.78105,239.148975
193.8506,239.16865
193.8574,239.204375
193.871525,239.226725
193.8782,239.2472
193.9334,239.26205
193.940375,239.2759
193.962775,239.29055
193.9768,239.31255
194.02945,239.34605
194.083425,239.370125
194.1046,239.380825
194.13295,239.42255
194.14255,239.43855
194.19315,239.45335
194.20175,239.464375
194.218275,239.4765
194.34505,239.495825
194.35835,239.531275
194.367525,239.563725
194.4669,239.59515
194.5411,239.611325
194.653,239.624175
194.666125,239.635825
194.689275,239.6728
194.7031,239.67775
194.706275,239.69155
194.710175,239.710375
194.728325,239.7224
194.731525,239.73445
194.742675,239.74925
194.76845,239.7638
194.77455,239.80465
194.7907,239.83775
194.8001,239.916775
194.80325,239.930225
194.80855,239.944275
194.8102,239.960425
194.822475,240.001575
194.8398,240.0152
194.8464,240.05525
194.8599,240.199375
194.879325,240.2693
194.938,240.310125
195.0457,240.323925
195.16255,240.391175
195.2424,240.4042
195.281325,240.428375
195.285975,240.4717
195.298575,240.521925
195.305775,240.5469
195.3574,240.5671
195.36365,240.5857
195.391625,240.640225
195.415675,240.648375
195.416675,240.7058
195.44115,240.719475
195.44695,240.752025
195.47035,240.81395
195.5008,240.84725
195.521375,240.863325
195.5337,240.887125
195.54025,240.909325
195.544925,240.922075
195.5599,240.958425
195.567425,240.97235
195.671525,240.9949
195.6927,241.006275
195.71125,241.0186
195.7401,241.039325
195.75155,241.057175
195.783125,241.074525
195.803975,241.099025
195.8102,241.123975
195.823325,241.137025
195.838575,241.152075
195.84895,241.1726
195.90205,241.1931
195.9306,241.203575
195.936775,241.2378
195.944575,241.25245
195.9706,241.298875
195.99615,241.30975
196.011625,241.31975
196.0169,241.33115
196.051525,241.340275
196.156375,241.369775
196.163625,241.4103
196.169575,241.4996
196.182775,241.522975
196.23255,241.537575
196.257375,241.608125
196.26495,241.612
196.283525,241.6153
196.286025,241.622675
196.29335,241.626175
196.306925,241.630325
196.3197,241.669975
196.32695,241.686125
196.39655,241.698725
196.4356,241.7087
196.43985,241.721425
196.448425,241.754125
196.48595,241.77825
196.535225,241.793475
196.55735,241.867625
196.604675,241.8858
196.61945,241.9202
196.645025,241.933475
196.661375,241.985675
196.685975,242.002575
196.6894,242.034575
196.747525,242.18925
196.775825,242.256825
196.7896,242.270325
196.816175,242.28765
196.8608,242.3281
196.86195,242.343675
196.878,242.350475
196.88605,242.395675
196.9089,242.405675
196.913675,242.492625
196.92505,242.50395
196.986225,242.5425
196.997275,242.588675
197.0221,242.6062
197.029725,242.622425
197.05545,242.6326
197.0603,242.637275
197.073225,242.6554
197.117025,242.719
197.12315,242.7314
197.1339,242.7759
197.1675,242.80795
197.172275,242.82675
197.17615,242.910175
197.18625,
197.190275,
197.21965,
197.243525,
197.2572,
197.2713,
197.289325,
197.312725,
197.329475,
197.349525,
197.3546,
197.387425,
197.394525,
197.458675,
197.4636,
197.495175,
197.498175,
197.50425,
197.515,
197.527275,
197.533825,
197.546475,
197.5842,
197.598575,
197.6284,
197.6353,
197.676075,
197.680575,
197.700125,
197.7072,
197.7218,
197.75455,
197.833175,
197.858075,
197.8817,
197.885625,
197.901925,
197.9237,
197.949375,
197.998725,
198.00485,
198.06575,
198.072275,
198.07775,
198.08565,
198.1354,
198.181225,
198.1925,
198.2566,
198.30295,
198.32905,
198.3441,
198.385025,
198.410075,
198.423825,
198.43255,
198.439075,
198.529825,
198.644425,
198.697725,
198.7125,
198.72435,
198.8365,
198.851475,
198.979725,
199.036175,
199.129625,
199.1368,
199.138725,
199.178625,
199.1968,
199.24255,
199.254725,
199.348375,
199.387075,
199.42745,
199.464875,
199.518125,
199.563475,
199.578175,
199.621,
199.626325,
199.6412,
199.65735,
199.67315,
199.7374,
199.772875,
199.7921,
199.82215,
199.858675,
199.92075,
199.946425,
199.959425,
199.9825,
199.994675,
200.033775,
200.047825,
200.064725,
200.1047,
200.106325,
200.11155,
200.1435,
200.1747,
200.181,
200.23055,
200.256175,
200.277125,
200.3202,
200.3566,
200.3778,
200.391925,
200.432675,
200.4519,
200.468025,
200.483475,
200.4884,
200.4932,
200.50345,
200.5625,
200.582075,
200.58345,
200.601575,
200.62695,
200.650075,
200.66715,
200.686025,
200.712475,
200.7169,
200.721825,
200.795875,
200.82455,
200.859575,
200.9098,
200.937975,
200.9611,
200.97935,
200.989075,
200.99895,
201.033775,
201.07715,
201.112175,
201.12965,
201.140275,
201.145725,
201.1611,
201.234775,
201.23755,
201.2416,
201.252925,
201.2828,
201.29605,
201.301375,
201.354825,
201.39245,
201.455375,
201.489325,
201.5331,
201.543375,
201.5728,
201.59115,
201.62755,
201.6442,
201.646975,
201.6492,
201.666875,
201.73355,
201.737825,
201.7904,
201.822775,
201.855075,
201.891675,
201.899275,
201.91585,
201.91695,
201.930575,
201.945375,
201.957125,
201.96105,
201.972075,
202.00075,
202.016475,
202.039525,
202.107,
202.15785,
202.16625,
202.224775,
202.470825,
202.49415,
202.55225,
202.556125,
202.59055,
202.621325,
202.64115,
202.6816,
202.690175,
202.70865,
202.740875,
202.8463,
202.8604,
202.88295,
202.89855,
202.96615,
202.97205,
203.0182,
203.020775,
203.026975,
203.042425,
203.07235,
203.0819,
203.08725,
203.142025,
203.167075,
203.178075,
203.276825,
203.2809,
203.331775,
203.376075,
203.40975,
203.426125,
203.431925,
203.4621,
203.5052,
203.551375,
203.582525,
203.6052,
203.621975,
203.6315,
203.64905,
203.712625,
203.7826,
203.789075,
203.855925,
203.880425,
203.90195,
203.905975,
203.939825,
203.945225,
203.953675,
204.01755,
204.0616,
204.062975,
204.144125,
204.1818,
204.191575,
204.192975,
204.249925,
204.2966,
204.32595,
204.336525,
204.3954,
204.47605,
204.4908,
204.493825,
204.501775,
204.534625,
204.5401,
204.566775,
204.577125,
204.59335,
204.67415,
204.698325,
204.72315,
204.75625,
204.76965,
204.830575,
204.84545,
204.886225,
204.902275,
204.931725,
204.93905,
204.9814,
204.997675,
205.002375,
205.0199,
205.0571,
205.061175,
205.13435,
205.148225,
205.161725,
205.189325,
205.203575,
205.265775,
205.284225,
205.313875,
205.364075,
205.369725,
205.45925,
205.5051,
205.51565,
205.529425,
205.598075,
205.6052,
205.636625,
205.687025,
205.69195,
205.712325,
205.7668,
205.811175,
205.8214,
205.8338,
205.8377,
205.847925,
205.8508,
205.922425,
205.94745,
205.98105,
206.0182,
206.225,
206.23515,
206.2438,
206.3026,
206.336225,
206.34075,
206.361475,
206.36715,
206.417325,
206.4247,
206.451,
206.456075,
206.530725,
206.5393,
206.54185,
206.560275,
206.597225,
206.68885,
206.705575,
206.71635,
206.72095,
206.73055,
206.733025,
206.757025,
206.773675,
206.8071,
206.812925,
206.854325,
206.860225,
206.9033,
206.921175,
206.941475,
206.957475,
206.9616,
206.9893,
207.0133,
207.041975,
207.046975,
207.07,
207.07825,
207.082825,
207.093175,
207.1826,
207.2051,
207.2152,
207.2432,
207.28455,
207.312425,
207.3347,
207.3468,
207.452425,
207.488725,
207.5041,
207.512425,
207.5202,
207.552775,
207.598425,
207.599675,
207.604775,
207.6228,
207.64475,
207.673075,
207.6943,
207.71855,
207.758425,
207.777575,
207.810125,
207.81625,
207.844225,
207.858625,
207.87655,
207.881025,
207.8972,
207.916325,
207.9403,
207.954675,
207.965075,
207.987325,
207.99165,
208.032,
208.076825,
208.0794,
208.08465,
208.10855,
208.138675,
208.1415,
208.149425,
208.174875,
208.194275,
208.217675,
208.2261,
208.232275,
208.265525,
208.271275,
208.2904,
208.3111,
208.322275,
208.34525,
208.370925,
208.4677,
208.471475,
208.4742,
208.508025,
208.51045,
208.513425,
208.55,
208.574125,
208.594675,
208.619825,
208.63895,
208.6774,
208.689175,
208.69115,
208.696775,
208.71445,
208.720575,
208.79755,
208.802475,
208.823925,
208.841725,
208.8557,
208.884025,
208.903425,
208.913575,
208.9227,
208.951425,
208.9757,
208.992425,
209.0214,
209.0756,
209.08835,
209.12565,
209.130875,
209.164225,
209.175,
209.180575,
209.202825,
209.26045,
209.26635,
209.3204,
209.32385,
209.33055,
209.364325,
209.376675,
209.399175,
209.4592,
209.46985,
209.47345,
209.48925,
209.52185,
209.53135,
209.605925,
209.6424,
209.649775,
209.662625,
209.66745,
209.69905,
209.7048,
209.722725,
209.75925,
209.77895,
209.7843,
209.787825,
209.8131,
209.8372,
209.8648,
209.87595,
209.904125,
209.912925,
209.978475,
210.00245,
210.005675,
210.035025,
210.03845,
210.115,
210.122125,
210.170375,
210.175825,
210.1961,
210.2296,
210.24245,
210.25745,
210.261275,
210.285825,
210.293375,
210.302225,
210.314025,
210.3653,
210.367175,
210.38825,
210.424925,
210.4415,
210.44895,
210.51565,
210.518775,
210.525025,
210.5429,
210.6524,
210.667125,
210.672075,
210.752,
210.867075,
210.870175,
210.943475,
211.064375,
211.1223,
211.2782,
211.28485,
211.296825,
211.5309,
211.556225,
211.567675,
211.6322,
211.69775,
211.752275,
211.775,
211.780475,
211.81405,
211.87665,
211.886975,
211.9399,
211.9415,
211.96125,
212.0253,
212.0516,
212.0538,
212.059275,
212.089975,
212.092875,
212.0976,
212.13935,
212.19465,
212.2,
212.22475,
212.2364,
212.263425,
212.26705,
212.284475,
212.2894,
212.320575,
212.325375,
212.34955,
212.394675,
212.40065,
212.424375,
212.437575,
212.4729,
212.48865,
212.4979,
212.529075,
212.562375,
212.583525,
212.620125,
212.65285,
212.695375,
212.70315,
212.766475,
212.81065,
212.87635,
212.887125,
212.898475,
212.916375,
212.968625,
213.06405,
213.194175,
213.21065,
213.3239,
213.413075,
213.4758,
213.48075,
213.4832,
213.5096,
213.5263,
213.5862,
213.639125,
213.64625,
213.689225,
213.724475,
213.73635,
213.7654,
213.815,
213.845475,
213.84705,
213.92895,
214.0019,
214.016125,
214.04905,
214.06225,
214.07525,
214.08135,
214.137525,
214.20565,
214.291975,
214.325625,
214.33325,
214.3569,
214.377775,
214.383025,
214.429125,
214.45185,
214.48115,
214.499525,
214.524225,
214.545275,
214.55275,
214.561875,
214.567725,
214.5735,
214.597325,
214.659325,
214.68835,
214.693675,
214.7056,
214.70785,
214.765225,
214.7763,
214.78115,
214.835325,
214.852775,
214.88975,
214.893775,
215.0013,
215.021825,
215.078675,
215.10175,
215.10795,
215.12465,
215.13375,
215.1409,
215.20375,
215.2119,
215.2227,
215.241025,
215.290175,
215.312725,
215.323875,
215.447725,
215.45225,
215.49095,
215.51635,
215.526725,
215.54515,
215.555925,
215.58735,
215.6063,
215.614675,
215.6332,
215.67335,
215.691275,
215.702825,
215.71375,
215.7174,
215.757025,
215.8251,
215.833625,
215.89995,
215.912275,
215.96785,
216.00765,
216.0359,
216.04835,
216.077175,
216.08695,
216.114,
216.12855,
216.169,
216.176975,
216.29455,
216.3463,
216.34965,
216.377825,
216.39075,
216.394125,
216.4413,
216.4789,
216.508875,
216.52325,
216.583575,
216.5907,
216.59475,
216.613725,
216.647575,
216.660675,
216.671675,
216.764975,
216.775275,
216.784625,
216.8031,
216.85275,
216.872875,
216.885625,
216.893975,
216.9068,
216.957075,
217.01605,
217.0263,
217.043325,
217.063725,
217.0715,
217.084125,
217.12,
217.149225,
217.1551,
217.16465,
217.18715,
217.196575,
217.226075,
217.2435,
217.2522,
217.3245,
217.3423,
217.34815,
217.357075,
217.377775,
217.405725,
217.418875,
217.431625,
217.5823,
217.602875,
217.625,
217.647025,
217.649775,
217.67545,
217.7003,
217.732575,
217.759125,
217.76105,
217.77765,
217.7824,
217.798425,
217.8041,
217.843125,
217.863625,
217.868825,
217.872975,
217.8833,
217.91775,
217.922225,
217.927975,
217.983225,
217.98965,
217.995025,
218.01545,
218.03545,
218.05255,
218.05565,
218.059525,
218.080175,
218.0925,
218.095575,
218.0974,
218.146575,
218.189375,
218.235875,
218.275525,
218.294675,
218.321625,
218.35635,
218.38795,
218.390575,
218.414775,
218.439725,
218.44715,
218.4518,
218.464475,
218.526425,
218.55215,
218.559275,
218.699325,
218.73985,
218.743975,
218.757575,
218.766325,
218.783,
218.7963,
218.86225,
218.866675,
218.935275,
218.9395,
218.9573,
218.975575,
218.978875,
219.0034,
219.00475,
219.02245,
219.030425,
219.07775,
219.0855,
219.092775,
219.133475,
219.2092,
219.27285,
219.33805,
219.343125,
219.40035,
219.4125,
219.4454,
219.45825,
219.484325,
219.488075,
219.5341,
219.56945,
219.584975,
219.6791,
219.682125,
219.7133,
219.719625,
219.82355,
219.852475,
219.8644,
219.9426,
219.9946,
220.001775,
220.005575,
220.00715,
220.0536,
220.072275,
220.083675,
220.08745,
220.102,
220.10675,
220.1379,
220.1746,
220.19445,
220.24,
220.31975,
220.323475,
220.3264,
220.403375,
220.432125,
220.45055,
220.497425,
220.50215,
220.50545,
220.510775,
220.52135,
220.542525,
220.546575,
220.5506,
220.5743,
220.593525,
220.625875,
220.645825,
220.67455,
220.6763,
220.682425,
220.735575,
220.75825,
220.7666,
220.77145,
220.775175,
220.810125,
220.8174,
220.823875,
220.833575,
220.8627,
220.8676,
220.876375,
220.902725,
220.9414,
220.951425,
220.96105,
220.96815,
220.979725,
221.030675,
221.0476,
221.04995,
221.053,
221.063625,
221.11105,
221.11655,
221.134225,
221.152925,
221.1822,
221.217825,
221.2856,
221.293825,
221.31375,
221.31625,
221.31755,
221.332375,
221.355125,
221.361975,
221.36505,
221.373175,
221.374525,
221.379225,
221.3921,
221.403775,
221.4142,
221.419125,
221.43155,
221.4431,
221.465675,
221.515525,
221.575575,
221.609425,
221.666475,
221.742825,
221.748125,
221.77225,
221.79495,
221.8081,
221.81465,
221.943875,
221.9845,
221.999925,
222.01105,
222.01555,
222.019625,
222.06695,
222.12255,
222.12505,
222.1503,
222.210125,
222.22055,
222.225175,
222.234175,
222.33325,
222.337,
222.425475,
222.47325,
222.49045,
222.497775,
222.501375,
222.5788,
222.5886,
222.596425,
222.6131,
222.621025,
222.62465,
222.654425,
222.749125,
222.871925,
222.887825,
222.9123,
222.922275,
222.952225,
222.957275,
222.98415,
222.985875,
223.042275,
223.076125,
223.160125,
223.16445,
223.171225,
223.189475,
223.270225,
223.273675,
223.2768,
223.293325,
223.3839,
223.4402,
223.4826,
223.537375,
223.6428,
223.65285,
223.670925,
223.6828,
223.68605,
223.7186,
223.733925,
223.742125,
223.7522,
223.786575,
223.8481,
223.8673,
223.8975,
223.90665,
223.92085,
223.939475,
223.97645,
223.9814,
224.009825,
224.016475,
224.0383,
224.073725,
224.079475,
224.089075,
224.130725,
224.178675,
224.1898,
224.20925,
224.2534,
224.265925,
224.303225,
224.340175,
224.34455,
224.368525,
224.402025,
224.437125,
224.4574,
224.4975,
224.5658,
224.60815,
224.6402,
224.6592,
224.662725,
224.70935,
224.718975,
224.81015,
224.823375,
224.867875,
224.870775,
224.885425,
224.902275,
224.919925,
224.9647,
224.967075,
225.05635,
225.08115,
225.10095,
225.1067,
225.13395,
225.17175,
225.18,
225.194325,
225.2256,
225.257425,
225.29005,
225.311075,
225.32245,
225.330375,
225.3335,
225.374075,
225.4405,
225.48125,
225.48415,
225.5084,
225.52405,
225.52905,
225.545775,
225.550675,
225.5602,
225.58575,
225.60335,
225.623425,
225.643425,
225.6587,
225.665875,
225.701525,
225.76725,
225.892525,
225.934925,
225.96875,
225.972975,
225.99965,
226.01225,
226.0162,
226.02295,
226.028425,
226.055,
226.089725,
226.09615,
226.100175,
226.104025,
226.110725,
226.1298,
226.1427,
226.16355,
226.1697,
226.171025,
226.183725,
226.209725,
226.2142,
226.25305,
226.273925,
226.285175,
226.28865,
226.299275,
226.333975,
226.356075,
226.37575,
226.392975,
226.414675,
226.41985,
226.436025,
226.467875,
226.47015,
226.4956,
226.4999,
226.506525,
226.536375,
226.564075,
226.569775,
226.592775,
226.602125,
226.630525,
226.640875,
226.645425,
226.661375,
226.674975,
226.72135,
226.72655,
226.7393,
226.77655,
226.789875,
226.79685,
226.8145,
226.8429,
226.853325,
226.863875,
226.88385,
226.88965,
226.923375,
226.935925,
226.942125,
226.9811,
227.0129,
227.054325,
227.05875,
227.064925,
227.073175,
227.08315,
227.118025,
227.1244,
227.1389,
227.142775,
227.15835,
227.171825,
227.182125,
227.217825,
227.2396,
227.247375,
227.30065,
227.302,
227.317975,
227.320575,
227.323875,
227.3379,
227.351725,
227.412825,
227.463925,
227.476775,
227.48165,
227.504775,
227.5264,
227.5336,
227.54165,
227.58255,
227.596425,
227.631125,
227.646625,
227.671625,
227.714075,
227.7261,
227.751975,
227.755725,
227.77685,
227.79575,
227.810375,
227.823475,
227.8277,
227.86225,
227.8696,
227.8941,
227.933175,
227.9448,
227.9581,
227.979875,
228.005175,
228.01085,
228.0494,
228.0683,
228.104125,
228.114075,
228.16895,
228.17395,
228.187025,
228.2152,
228.2452,
228.251775,
228.2783,
228.361675,
228.3675,
228.410325,
228.44445,
228.468525,
228.5071,
228.528375,
228.53365,
228.70545,
228.738125,
228.795625,
228.804175,
228.889675,
228.909275,
229.0148,
229.05745,
229.06985,
229.0849,
229.1332,
229.13645,
229.140125,
229.164725,
229.244025,
229.24685,
229.253325,
229.266825,
229.33265,
229.3971,
229.4395,
229.4534,
229.4683,
229.4727,
229.489025,
229.58765,
229.637225,
229.6421,
229.660975,
229.690925,
229.6991,
229.71335,
229.7464,
229.75775,
229.761175,
229.776275,
229.7869,
229.788225,
229.8417,
229.8457,
229.86185,
229.86525,
229.877575,
229.882825,
229.89975,
229.927375,
229.93475,
229.963125,
230.009025,
230.011125,
230.033225,
230.037575,
230.04055,
230.0954,
230.134375,
230.1485,
230.18805,
230.25965,
230.29515,
230.327025,
230.363575,
230.3852,
230.438325,
230.44565,
230.515475,
230.53155,
230.562225,
230.60365,
230.6591,
230.674525,
230.69425,
230.703175,
230.867025,
230.88935,
230.893325,
230.968475,
231.06265,
231.078875,
231.140975,
231.153225,
231.17665,
231.180375,
231.2446,
231.254325,
231.2715,
231.33705,
231.440875,
231.457025,
231.470725,
231.49765,
231.54405,
231.558425,
231.630775,
231.662275,
231.66755,
231.697325,
231.706675,
231.72035,
231.746425,
231.763875,
231.77365,
231.79215,
231.833825,
231.852575,
231.85805,
231.892025,
231.90115,
231.909725,
231.9179,
231.966075,
231.988925,
232.00505,
232.008775,
232.06285,
232.096075,
232.115825,
232.128175,
232.167525,
232.180625,
232.235425,
232.265575,
232.282675,
232.3061,
232.31415,
232.3183,
232.3487,
232.357225,
232.371975,
232.376275,
232.397225,
232.426625,
232.44775,
232.4644,
232.48525,
232.492975,
232.50115,
232.54585,
232.5741,
232.578225,
232.611275,
232.6905,
232.7042,
232.70995,
232.74965,
232.758825,
232.805925,
232.82155,
232.867725,
232.873075,
232.90175,
232.904225,
232.977,
233.07055,
233.075475,
233.09345,
233.106125,
233.122525,
233.141425,
233.1559,
233.165325,
233.190575,
233.191825,
233.236425,
233.24535,
233.264225,
233.295925,
233.3069,
233.31415,
233.32305,
233.34225,
233.378625,
233.413,
233.417075,
233.4223,
233.46975,
233.480425,
233.51305,
233.5271,
233.564975,
233.5893,
233.613375,
233.619075,
233.6448,
233.654775,
233.676825,
233.6918,
233.7429,
233.7593,
233.77855,
233.78365,
233.800075,
233.806325,
233.8568,
233.936825,
233.942975,
233.94935,
234.0256,
234.0365,
234.041375,
234.054075,
234.090775,
234.15345,
234.202425,
234.31525,
234.44505,
234.456725,
234.4652,
234.53945,
234.577075,
234.588175,
234.592825,
234.621875,
234.636425,
234.679425,
234.684125,
234.81835,
234.8658,
234.915875,
234.932475,
234.94495,
234.946475,
234.948225,
234.94925,
234.969375,
234.985325,
234.99585,
235.02705,
235.072975,
235.083475,
235.179825,
235.192,
235.19765,
235.243475,
235.2494,
235.272475,
235.31555,
235.3271,
235.373725,
235.381775,
235.4434,
235.46015,
235.464075,
235.527975,
235.534475,
235.652175,
235.685675,
235.728125,
235.820075,
235.82745,
235.85655,
235.95555,
235.971225,
235.990325,
235.992225,
236.093025,
236.1242,
236.14475,
236.201975,
236.224875,
236.247425,
236.270825,
236.27835,
236.312675,
236.31395,
236.316375,
236.330425,
236.375,
236.379775,
236.41975,
236.424225,
236.4319,
236.44,
236.453975,
236.49015,
236.5079,
236.52875,
236.53335,
236.5541,
236.57535,
236.582475,
236.6035,
236.6106,
236.704875,
236.7352,
236.738575,
236.78245,
236.851825,
236.921925,
236.930525,
237.00085,
237.0061,
237.0593,
237.096275,
