SPK_SPKC05a (inhi),SPK_SPKC09b (exc),SPK_SPKC09c (inhi)
426.429425,453.342675,426.550825
426.444,453.41985,426.561325
426.49485,453.4986,426.571975
426.513375,453.521125,426.603375
426.5268,453.54105,426.625825
426.53835,453.625825,426.6601
426.55735,453.634425,426.689325
426.56805,453.741025,426.749725
426.58155,453.781025,426.824275
426.59845,453.802175,426.8589
426.624675,453.829025,426.871925
426.647675,453.931425,426.8853
426.69925,453.980325,426.9024
426.7206,453.982125,426.9113
426.747875,454.040325,426.9313
426.788525,454.166175,426.945925
426.8392,454.218225,426.9881
426.863475,454.24085,427.0098
426.888675,454.28735,427.02685
426.90885,454.337625,427.04835
426.92805,454.4336,427.0924
426.94485,454.4688,427.1342
426.9713,454.51305,427.1728
427.00165,454.657525,427.2071
427.05205,454.720325,427.2192
427.0848,454.753675,427.235375
427.1463,454.79385,427.276575
427.1671,454.83935,427.2941
427.199075,454.887475,427.3243
427.212625,454.918975,427.34605
427.2273,454.9583,427.426625
427.252475,454.9924,427.491025
427.271425,455.045525,427.508375
427.28695,455.131225,427.5263
427.314975,455.192075,427.5433
427.35315,455.226425,427.559075
427.382125,455.258975,427.576975
427.4016,455.305,427.5822
427.47445,455.31895,427.597525
427.5965,455.436725,427.61415
427.6257,455.53375,427.628375
427.64315,455.588325,427.6452
427.670175,455.632075,427.668675
427.684575,455.656,427.689175
427.718775,455.677175,427.7125
427.766525,455.724425,427.7441
427.80565,455.7728,427.7729
427.83945,455.8398,427.790675
427.904375,455.88545,427.811725
427.983025,455.921975,427.8695
428.0126,455.96695,427.89825
428.0267,456.0272,427.94295
428.056475,456.133075,427.974125
428.07285,456.180625,428.0071
428.12665,456.2089,428.016725
428.170775,456.2209,428.0326
428.198975,456.240875,428.045975
428.2481,456.273025,428.0586
428.278025,456.2953,428.075075
428.31845,456.37305,428.09145
428.3501,456.4006,428.1124
428.373875,456.440625,428.1392
428.38565,456.5472,428.157125
428.403125,456.633175,428.1722
428.43475,456.64575,428.2024
428.460925,456.75535,428.270725
428.5038,456.777875,428.282375
428.5534,457.010725,428.29605
428.58775,457.033425,428.32145
428.61405,457.062175,428.33605
428.648225,457.0936,428.369
428.7034,457.187175,428.389475
428.713175,457.24035,428.404575
428.728225,457.287725,428.4505
428.7422,457.38035,428.51205
428.758025,457.424025,428.548675
428.7688,457.49785,428.5797
428.7811,457.58845,428.666825
428.82135,457.6245,428.6989
428.8963,457.67325,428.716525
428.934175,457.739275,428.72685
428.969175,457.801575,428.7446
429.0043,457.83535,428.774975
429.04805,457.844375,428.786925
429.115825,457.878925,428.8209
429.15475,457.89825,428.83335
429.1872,457.957075,428.8509
429.204425,458.00365,428.878225
429.227875,458.0341,428.950625
429.2597,458.27635,429.0286
429.304225,458.291675,429.077875
429.343625,458.3298,429.132425
429.416425,458.36315,429.184425
429.460925,458.4188,429.20415
429.51015,458.420375,429.22255
429.5651,458.530425,429.2405
429.605975,458.5613,429.25955
429.646175,458.63935,429.277475
429.70135,458.749175,429.297175
429.7084,458.791875,429.32555
429.741475,458.839875,429.351975
429.778025,458.9071,429.374125
429.815525,458.9387,429.39885
429.8512,458.98675,429.4258
429.898725,459.097,429.4415
429.9315,459.1694,429.491925
430.0078,459.219575,429.51875
430.053475,459.44645,429.554425
430.068825,459.487975,429.627
430.09165,459.525325,429.665675
430.118825,459.56635,429.702675
430.15365,459.6064,429.724875
430.193725,459.663575,429.747525
430.237525,459.782725,429.7703
430.266875,459.812075,429.78905
430.301875,459.847525,429.80755
430.344075,460.064375,429.823975
430.37535,460.0846,429.84
430.407725,460.18965,429.8626
430.440175,460.26065,429.90535
430.466325,460.37665,429.93
430.50075,460.406,429.949275
430.56355,460.4785,430.008275
430.60615,460.5648,430.069625
430.6415,460.6153,430.110625
430.703425,460.656425,430.1384
430.7311,460.744275,430.20785
430.7497,460.7818,430.24615
430.776275,460.8488,430.2479
430.817075,460.903075,430.285925
430.834775,461.04,430.293125
430.868975,461.06565,430.321975
430.8968,461.139025,430.34295
430.918175,461.192675,430.362525
430.9618,461.2545,430.379
431.00235,461.29965,430.394475
431.030225,461.4235,430.41795
431.059675,461.42615,430.432975
431.09035,461.503625,430.451675
431.10775,461.537775,430.4715
431.14355,461.566825,430.497575
431.1702,461.60905,430.51865
431.21045,461.721875,430.580875
431.264175,461.75125,430.634625
431.301925,461.8918,430.670775
431.32455,461.945275,430.6966
431.34905,461.9903,430.7285
431.3691,462.10175,430.745425
431.40775,462.226175,430.764425
431.440275,462.23345,430.789175
431.469275,462.249525,430.805075
431.502975,462.267075,430.824525
431.5275,462.289025,430.846725
431.5695,462.377225,430.880925
431.598875,462.384975,430.903525
431.636525,462.445325,430.94025
431.66005,462.503475,430.97175
431.68085,462.50995,430.9841
431.69755,462.578225,431.004875
431.71315,462.590625,431.026175
431.74345,462.592825,431.046
431.76605,462.75115,431.073225
431.810825,462.798725,431.096375
431.846825,462.848975,431.1142
431.884475,462.899275,431.13835
431.90765,462.959825,431.18075
431.9507,462.99335,431.205225
431.979725,463.0036,431.24325
431.99815,463.08655,431.277975
432.0274,463.14705,431.32055
432.0612,463.209725,431.369275
432.0912,463.2207,431.371975
432.122075,463.24945,431.426625
432.1364,463.2905,431.4538
432.158425,463.293275,431.500125
432.1767,463.337475,431.534025
432.224625,463.36995,431.549075
432.249125,463.5606,431.589275
432.27805,463.68555,431.6066
432.33175,463.7261,431.6452
432.3793,463.75735,431.66035
432.41335,463.82375,431.675775
432.449775,463.8748,431.688225
432.49945,463.965425,431.71185
432.523,464.009175,431.7271
432.554725,464.067975,431.7463
432.578725,464.103,431.763725
432.60105,464.152725,431.784625
432.619025,464.187675,431.808
432.64,464.2391,431.8508
432.670875,464.2882,431.9402
432.701725,464.416575,431.96755
432.74735,464.451175,431.999225
432.78015,464.4871,432.022025
432.7989,464.5679,432.035925
432.840475,464.621375,432.05185
432.868975,464.6638,432.078625
432.897525,464.70335,432.10525
432.943325,464.769375,432.1287
432.95085,464.882,432.14585
432.994125,464.9244,432.1611
433.024375,464.952025,432.179625
433.05825,464.99425,432.194275
433.101425,465.0212,432.261375
433.12815,465.13215,432.287675
433.157725,465.185,432.31485
433.18915,465.306025,432.35855
433.210425,465.388075,432.40145
433.239375,465.490025,432.440075
433.263125,465.578325,432.470075
433.2963,465.594525,432.492825
433.320025,465.694475,432.517025
433.3516,465.7237,432.539925
433.3752,465.82925,432.55275
433.415375,465.8665,432.570725
433.436575,465.945325,432.601225
433.458325,466.022375,432.62105
433.4696,466.077475,432.6363
433.491275,466.116875,432.687125
433.516575,466.183825,432.7235
433.542175,466.203875,432.752425
433.57655,466.254,432.77695
433.6395,466.309525,432.814875
433.688,466.374,432.839025
433.735725,466.42,432.85055
433.75315,466.448525,432.86385
433.77495,466.48195,432.886825
433.8122,466.51225,432.918425
433.839225,466.583825,432.935275
433.87485,466.640525,432.9693
433.900125,466.695525,432.983
433.926475,466.76855,433.02505
433.9448,466.793775,433.073025
433.950875,466.929075,433.107825
434.023025,466.982925,433.130075
434.104875,467.00655,433.15535
434.155575,467.0526,433.1842
434.199475,467.114325,433.238675
434.2271,467.1625,433.25125
434.2533,467.204875,433.27065
434.275125,467.24315,433.284
434.318525,467.323125,433.30715
434.35945,467.352875,433.32775
434.397425,467.3748,433.356925
434.427125,467.4015,433.4007
434.450325,467.491175,433.41715
434.496575,467.552975,433.447275
434.5318,467.572425,433.46565
434.58425,467.5912,433.489175
434.6405,467.662725,433.504325
434.72035,467.68715,433.534775
434.7513,467.7138,433.5582
434.77915,467.76445,433.58325
434.806175,467.856,433.64175
434.847175,467.993325,433.673875
434.907675,468.050875,433.717175
434.977875,468.270225,433.744875
435.025275,468.324825,433.76565
435.050775,468.378975,433.784775
435.07825,468.420875,433.80305
435.1205,468.518825,433.818225
435.1431,468.568225,433.84805
435.19915,468.5752,433.891075
435.25305,468.611675,433.930075
435.279675,468.6468,433.974425
435.305175,468.704125,434.031625
435.3224,468.716175,434.1089
435.3471,468.742875,434.131675
435.364875,468.766725,434.16905
435.3924,468.805525,434.194
435.42525,468.8315,434.212375
435.44665,468.9746,434.23955
435.460725,468.99815,434.269625
435.477275,469.04255,434.292075
435.489075,469.0897,434.317875
435.52675,469.12935,434.34275
435.57145,469.1394,434.365825
435.615525,469.1932,434.38445
435.6424,469.276625,434.4095
435.6747,469.3244,434.43735
435.69185,469.3616,434.47405
435.7117,469.428475,434.509525
435.75305,469.4762,434.535725
435.78985,469.5287,434.617875
435.832575,469.621925,434.660875
435.903775,469.71735,434.7293
435.950125,469.76825,434.748475
435.97945,469.8252,434.7501
436.00035,469.886925,434.799225
436.017025,469.943225,434.815175
436.0441,470.010375,434.8564
436.061025,470.104875,434.877075
436.085225,470.168675,434.91125
436.116225,470.214375,434.9503
436.158475,470.25325,434.979525
436.2001,470.315625,435.0319
436.22235,470.3713,435.1107
436.2553,470.375675,435.12165
436.285,470.403225,435.135775
436.3161,470.412,435.153075
436.363475,470.41365,435.18465
436.3931,470.43525,435.197575
436.4183,470.475525,435.226525
436.45315,470.527175,435.2419
436.477375,470.571825,435.261075
436.500625,470.61775,435.293075
436.53185,470.659375,435.3088
436.589775,470.767925,435.340425
436.6137,470.78865,435.357725
436.644175,470.823175,435.376075
436.66995,470.854375,435.390025
436.723725,470.963125,435.411675
436.76275,471.0442,435.42755
436.782225,471.157375,435.439675
436.8246,471.193125,435.45195
436.877825,471.22575,435.467675
436.907175,471.29795,435.480925
436.927425,471.326,435.504275
436.948725,471.374575,435.52245
437.0328,471.43385,435.533875
437.065375,471.507,435.573075
437.086225,471.541925,435.594425
437.097675,471.583175,435.6234
437.116575,471.630925,435.63845
437.13365,471.67385,435.658775
437.1652,471.729925,435.690975
437.19965,471.9626,435.70345
437.2223,471.995675,435.717025
437.25005,472.059,435.744025
437.27905,472.11055,435.8394
437.302525,472.176875,435.8921
437.330875,472.337225,435.943875
437.353975,472.396775,435.958175
437.369,472.4742,435.9764
437.3959,472.498925,436.02435
437.4301,472.572525,436.044375
437.4582,472.581025,436.07495
437.48155,472.6268,436.10835
437.49995,472.678725,436.13845
437.504725,472.74505,436.192025
437.535625,472.833,436.223125
437.5745,472.906,436.252325
437.5906,472.967725,436.3085
437.607275,473.026575,436.3462
437.6968,473.052475,436.38655
437.73745,473.13905,436.398525
437.773675,473.1959,436.41775
437.79665,473.19715,436.428925
437.816125,473.2479,436.451075
437.84,473.284125,436.4775
437.854,473.286775,436.500075
437.87945,473.31865,436.51505
438.000975,473.3445,436.534775
438.0438,473.386425,436.554425
438.0604,473.5789,436.578225
438.08715,473.69445,436.599375
438.199425,473.73735,436.6147
438.222525,473.799325,436.6411
438.25355,473.85525,436.662275
438.272825,473.90515,436.6949
438.2909,473.94725,436.711925
438.324775,474.004575,436.735625
438.350825,474.10115,436.761825
438.45715,474.244825,436.791025
438.477425,474.26635,436.814
438.528125,474.32835,436.858975
438.548075,474.406025,436.894225
438.59385,474.43935,436.9215
438.62765,474.50835,436.9378
438.661825,474.54185,436.9758
438.702725,474.574425,437.006
438.7317,474.616175,437.040625
438.7949,474.6649,437.0646
438.832125,474.797675,437.118075
438.86655,474.915,437.137275
438.913525,474.920125,437.18125
438.945975,474.986075,437.218075
438.96595,475.0402,437.2455
438.9947,475.057275,437.294525
439.014625,475.0886,437.319275
439.06235,475.116525,437.3414
439.093,475.183425,437.3669
439.12715,475.480425,437.3814
439.161825,475.521125,437.416625
439.19235,475.580525,437.438925
439.216,475.597925,437.45505
439.263075,475.615325,437.483025
439.301825,475.696225,437.50455
439.33115,475.7252,437.5737
439.377625,475.788125,437.601025
439.4105,475.84515,437.630075
439.445125,475.8653,437.65045
439.4847,475.88595,437.67555
439.50505,475.9317,437.701725
439.554025,476.07005,437.7257
439.59505,476.1278,437.74615
439.6145,476.1628,437.803575
439.645225,476.228,437.854175
439.697575,476.354675,437.870975
439.728075,476.4325,437.99785
439.76615,476.514025,438.015925
439.796525,476.57085,438.0365
439.806725,476.585425,438.0559
439.841675,476.620525,438.086075
439.8837,476.64375,438.1072
439.92345,476.646025,438.126275
439.949125,476.7726,438.15795
439.971775,476.9746,438.19365
439.97295,476.9996,438.217175
439.994075,477.0295,438.24545
440.021275,477.0495,438.278125
440.057625,477.050825,438.299775
440.09045,477.103075,438.37255
440.11325,477.1192,438.391575
440.186525,477.1543,438.41515
440.2393,477.27915,438.43285
440.262575,477.345,438.44805
440.3013,477.35995,438.47445
440.334925,477.383625,438.490325
440.385,477.419275,438.508025
440.3891,477.47715,438.532025
440.402825,477.54755,438.550225
440.422875,477.61655,438.571175
440.46505,477.666875,438.59225
440.49915,477.709175,438.614225
440.5223,477.743525,438.63915
440.56975,477.800125,438.668875
440.6122,477.84455,438.681325
440.689475,477.8729,438.71485
440.730075,478.01825,438.749925
440.786725,478.070975,438.785875
440.8279,478.128125,438.81365
440.91495,478.196275,438.8405
440.937275,478.241025,438.8588
440.963925,478.2718,438.8858
440.9872,478.28645,438.91095
441.020525,478.319475,438.929025
441.07155,478.327025,438.94405
441.095125,478.3399,438.966425
441.117125,478.37395,438.985325
441.14945,478.42845,439.00285
441.164175,478.469375,439.02235
441.185325,478.504425,439.041175
441.246725,478.54375,439.058575
441.285975,478.5846,439.085325
441.3225,478.6341,439.1088
441.364275,478.685325,439.12815
441.4193,478.72345,439.15095
441.457675,478.77265,439.18215
441.46885,478.857675,439.212675
441.500575,478.921775,439.2336
441.5309,479.11595,439.258825
441.56575,479.136075,439.27215
441.590725,479.157925,439.29595
441.629275,479.201575,439.309925
441.65265,479.322325,439.3259
441.676225,479.386375,439.3703
441.7103,479.41455,439.393
441.7149,479.4486,439.41435
441.7647,479.4948,439.452
441.803125,479.625525,439.47405
441.8383,479.675975,439.49885
441.87375,479.71375,439.5238
441.92205,479.76245,439.5541
441.958175,479.881325,439.5785
441.9941,479.91095,439.60195
442.022125,479.968275,439.630625
442.042225,480.03195,439.66025
442.137875,480.193325,439.7044
442.202,480.3386,439.72095
442.24065,480.376625,439.7359
442.28175,480.4088,439.7512
442.3248,480.459125,439.78125
442.343525,480.553925,439.796125
442.398875,480.575075,439.816525
442.436475,480.599725,439.8373
442.461925,480.74825,439.862725
442.506825,480.755575,439.884525
442.6575,480.9444,439.95705
442.70025,480.985625,439.987775
442.752575,481.0142,440.022925
442.79185,481.116325,440.079475
442.85085,481.1627,440.1096
442.906,481.25,440.149425
442.9303,481.28085,440.19095
442.94845,481.327275,440.212475
442.9771,481.335975,440.23605
442.98135,481.4545,440.2701
443.022125,481.509975,440.290525
443.0522,481.5459,440.3272
443.14945,481.586525,440.34825
443.19775,481.75305,440.41325
443.2368,481.856425,440.4346
443.268475,481.8616,440.456725
443.301975,481.878275,440.481925
443.35455,481.9042,440.4938
443.391425,481.940375,440.513575
443.4153,481.961,440.536125
443.431775,481.996625,440.5543
443.460925,482.0492,440.58345
443.503275,482.09025,440.606075
443.56035,482.2351,440.64015
443.59125,482.2582,440.65885
443.6254,482.289475,440.68595
443.66295,482.33025,440.7391
443.71175,482.442625,440.780075
443.7368,482.4811,440.803
443.764425,482.487825,440.8506
443.78675,482.53155,440.955325
443.816825,482.58215,440.976575
