SPK_SPKC10a (excited),SPK_SPKC12a (NA),SPK_SPKC13a (NA),SPK_SPKC14a (no effect),SPK_SPKC16a (NA)
,140.180875,,,
,140.227775,,,
,140.24155,,,
,140.254075,,,
,140.292525,,,
,140.3116,,,
,140.3275,,,
,140.36125,,,
,140.373675,,,
,140.385875,,,
,140.409,,,
,140.412275,,,
,140.43045,,,
,140.440625,,,
,140.468625,,,
,140.49505,,,
,140.508275,,,
,140.513075,,,
,140.520325,,,
,140.5323,,,
,140.548925,,,
,140.568275,,,
,140.578725,,,
,140.6174,,,
,140.632425,,,
,140.65255,,,
,140.6689,,,
,140.6915,,,
,140.9492,,,
,140.955925,,,
,140.96365,,,
,140.9695,,,
,140.977775,,,
,140.985875,,,
,140.994375,,,
,141.0243,,,
,141.04705,,,
,141.08135,,,
,141.13105,,,
,141.1565,,,
,141.174125,,,
,141.187325,,,
,141.201875,,,
,141.213525,,,
,141.2391,,,
,141.253275,,,
,141.2697,,,
,141.27765,,,
,141.299675,,,
,141.3174,,,
,141.35515,,,
,141.3905,,,
,141.457775,,,
,141.4951,,,
,141.62225,,,
,141.63535,,,
,141.639625,,,
,141.646525,,,
,141.655825,,,
,141.66775,,,
,141.675525,,,
,141.693075,,,
,141.7168,,,
,141.740025,,,
,141.766,,,
,141.787175,,,
,141.800075,,,
,141.81135,,,
,141.821025,,,
,141.829525,,,
,141.86285,,,
,141.87145,,,
,141.882325,,,
,141.903775,,,
,141.912875,,,
,141.947875,,,
,141.96035,,,
,141.9716,,,
,141.9814,,,
,142.0031,,,
,142.0617,,,
,142.1533,,,
,142.179425,,,
,142.1927,,,
,142.20895,,,
,142.210525,,,
,142.26295,,,
,142.2725,,,
,142.2756,,,
,142.2886,,,
,142.29965,,,
,142.32335,,,
,142.3404,,,
,142.364225,,,
,142.3868,,,
,142.466925,,,
,142.533425,,,
,142.5604,,,
,142.652525,,,
,142.66235,,,
,142.672375,,,
,142.6902,,,
,142.698425,,,
,142.7059,,,
,142.721675,,,
,142.733525,,,
,142.774925,,,
,142.79755,,,
,142.814725,,,
,142.833825,,,
,142.86595,,,
,142.875975,,,
,142.893625,,,
,142.90775,,,
,142.91985,,,
,142.934075,,,
,142.9499,,,
,142.98425,,,
,142.9911,,,
,143.0099,,,
,143.0474,,,
,143.15375,,,
,143.17845,,,
,143.26085,,,
,143.2887,,,
,143.3252,,,
,143.3331,,,
,143.3462,,,
,143.377025,,,
,143.394475,,,
,143.46585,,,
,143.487825,,,
,143.520425,,,
,143.54665,,,
,143.562375,,,
,143.57325,,,
,143.598975,,,
,143.765725,,,
,143.81595,,,
,143.8424,,,
,143.85545,,,
,143.865025,,,
,143.876125,,,
,143.90245,,,
,143.9406,,,
,144.021925,,,
,144.0463,,,
,144.071875,,,
,144.08605,,,
,144.1026,,,
,144.138375,,,
,144.156775,,,
,144.1802,,,
,144.195075,,,
,144.21825,,,
,144.233125,,,
,144.258775,,,
,144.34215,,,
,144.4452,,,
,144.4465,,,
,144.45715,,,
,144.46885,,,
,144.474975,,,
,144.487275,,,
,144.50205,,,
,144.519575,,,
,144.557675,,,
,144.56945,,,
,144.6048,,,
,144.634975,,,
,144.637,,,
,144.8224,,,
,144.937525,,,
,144.93895,,,
,145.01085,,,
,145.14485,,,
,145.18415,,,
,145.1984,,,
,145.20885,,,
,145.21955,,,
,145.234375,,,
,145.251775,,,
,145.276,,,
,145.399625,,,
,145.567325,,,
,145.59205,,,
,145.60435,,,
,145.614675,,,
,145.629375,,,
,145.65925,,,
,145.6767,,,
,145.695225,,,
,145.7434,,,
,145.745075,,,
,145.7935,,,
,145.825025,,,
,145.87215,,,
,145.8934,,,
,145.896,,,
,145.901775,,,
,145.958975,,,
,145.972525,,,
,145.985575,,,
,145.99985,,,
,146.01965,,,
,146.034575,,,
,146.056925,,,
,146.0764,,,
,146.0997,,,
,146.121375,,,
,146.14185,,,
,146.18315,,,
,146.217175,,,
,146.25045,,,
,146.3072,,,
,146.3273,,,
,146.45825,,,
,146.478025,,,
,146.498975,,,
,146.5122,,,
,146.524375,,,
,146.5342,,,
,146.546,,,
,146.594775,,,
,146.77505,,,
,146.80475,,,
,146.82365,,,
,146.8494,,,
,146.8655,,,
,146.89345,,,
,146.929225,,,
,146.9541,,,
,147.02775,,,
,147.05965,,,
,147.0872,,,
,147.10965,,,
,147.146,,,
,147.15385,,,
,147.21955,,,
,147.2681,,,
,147.31775,,,
,147.41525,,,
,147.47395,,,
,147.49105,,,
,147.506275,,,
,147.53745,,,
,147.58105,,,
,147.615825,,,
,147.6255,,,
,147.6328,,,
,147.633975,,,
,147.641175,,,
,147.65065,,,
,147.669,,,
,147.6812,,,
,147.689125,,,
,147.70595,,,
,147.7153,,,
,147.735775,,,
,147.74645,,,
,147.758925,,,
,147.8034,,,
,147.8149,,,
,147.8465,,,
,147.8664,,,
,147.88105,,,
,147.9185,,,
,147.942375,,,
,147.957275,,,
,147.968625,,,
,147.987375,,,
,148.03055,,,
,148.07765,,,
,148.197125,,,
,148.22605,,,
,148.261075,,,
,148.28955,,,
,148.3155,,,
,148.3311,,,
,148.379425,,,
,148.45085,,,
,148.5255,,,
,148.556125,,,
,148.75045,,,
,148.772675,,,
,148.874225,,,
,148.883475,,,
,148.892075,,,
,148.90085,,,
,148.9316,,,
,148.94715,,,
,148.948225,,,
,148.976925,,,
,148.99585,,,
,148.99865,,,
,149.018875,,,
,149.03795,,,
,149.04785,,,
,149.06085,,,
,149.1193,,,
,149.1274,,,
,149.182975,,,
,149.21255,,,
,149.234675,,,
,149.239425,,,
,149.257225,,,
,149.30485,,,
,149.32275,,,
,149.355625,,,
,149.38455,,,
,149.401975,,,
,149.450575,,,
,149.501125,,,
,149.5317,,,
,149.556125,,,
,149.596025,,,
,149.64575,,,
,149.759175,,,
,149.823475,,,
,149.934875,,,
,149.968175,,,
,150.004575,,,
,150.0215,,,
,150.0373,,,
,150.072525,,,
,150.128075,,,
,150.1672,,,
,150.258925,,,
,150.26785,,,
,150.282975,,,
,150.290225,,,
,150.3034,,,
,150.329325,,,
,150.355175,,,
,150.393575,,,
,150.47225,,,
,150.50885,,,
,150.54805,,,
,150.55845,,,
,150.628025,,,
,150.6369,,,
,150.66575,,,
,150.696875,,,
,150.735675,,,
,150.879825,,,
,150.911,,,
,150.926075,,,
,150.93615,,,
,150.955075,,,
,150.965975,,,
,151.0648,,,
,151.0804,,,
,151.099525,,,
,151.114475,,,
,151.1368,,,
,151.191975,,,
,151.2431,,,
,151.30385,,,
,151.31625,,,
,151.338625,,,
,151.354125,,,
,151.383925,,,
,151.39465,,,
,151.405625,,,
,151.4108,,,
,151.46155,,,
,151.47055,,,
,151.483875,,,
,151.488975,,,
,151.498275,,,
,151.5022,,,
,151.57195,,,
,151.6586,,,
,151.672325,,,
,151.7327,,,
,151.75535,,,
,151.818375,,,
,151.902925,,,
,151.96715,,,
,151.9808,,,
,151.998125,,,
,152.00665,,,
,152.0157,,,
,152.041775,,,
,152.063575,,,
,152.07575,,,
,152.160675,,,
,152.20285,,,
,152.227375,,,
,152.263075,,,
,152.278825,,,
,152.3068,,,
,152.331125,,,
,152.417675,,,
,152.43555,,,
,152.4482,,,
,152.462325,,,
,152.472675,,,
,152.50745,,,
,152.545325,,,
,152.547575,,,
,152.574625,,,
,152.585675,,,
,152.598375,,,
,152.61225,,,
,152.6472,,,
,152.6485,,,
,152.678975,,,
,152.7156,,,
,152.7399,,,
,152.75255,,,
,152.757975,,,
,152.78055,,,
,152.799825,,,
,152.905925,,,
,152.9231,,,
,152.92855,,,
,153.020425,,,
,153.0873,,,
,153.144475,,,
,153.225725,,,
,153.245575,,,
,153.262275,,,
,153.299375,,,
,153.3121,,,
,153.319275,,,
,153.355225,,,
,153.3938,,,
,153.403125,,,
,153.43335,,,
,153.451775,,,
,153.5511,,,
,153.64395,,,
,153.723875,,,
,153.774075,,,
,153.796075,,,
,153.81245,,,
,153.8339,,,
,153.8509,,,
,153.8702,,,
,153.90565,,,
,154.004675,,,
,154.069625,,,
,154.12615,,,
,154.132325,,,
,154.1827,,,
,154.261825,,,
,154.314975,,,
,154.3538,,,
,154.369375,,,
,154.41325,,,
,154.425575,,,
,154.4523,,,
,154.465625,,,
,154.506625,,,
,154.645275,,,
,154.6656,,,
,154.691675,,,
,154.723275,,,
,154.73035,,,
,154.746675,,,
,154.7926,,,
,154.810475,,,
,154.833675,,,
,154.8661,,,
,155.009425,,,
,155.032525,,,
,155.04835,,,
,155.05915,,,
,155.06735,,,
,155.075775,,,
,155.12855,,,
,155.281125,,,
,155.305525,,,
,155.3463,,,
,155.366275,,,
,155.37745,,,
,155.3957,,,
,155.405925,,,
,155.4332,,,
,155.47145,,,
,155.4865,,,
,155.510225,,,
,155.52505,,,
,155.560675,,,
,155.6155,,,
,155.662475,,,
,155.70625,,,
,155.735425,,,
,155.81885,,,
,155.840275,,,
,155.943875,,,
,155.980275,,,
,155.985525,,,
,155.9941,,,
,156.021125,,,
,156.050925,,,
,156.096275,,,
,156.10925,,,
,156.1261,,,
,156.15095,,,
,156.1794,,,
,156.198075,,,
,156.225675,,,
,156.24055,,,
,156.3189,,,
,156.4831,,,
,156.49695,,,
,156.502,,,
,156.508025,,,
,156.51525,,,
,156.528175,,,
,156.531525,,,
,156.562825,,,
,156.566725,,,
,156.5746,,,
,156.587925,,,
,156.621125,,,
,156.66535,,,
,156.74215,,,
,156.77845,,,
,156.7893,,,
,156.79605,,,
,156.8204,,,
,156.879425,,,
,156.912175,,,
,157.06775,,,
,157.112425,,,
,157.139375,,,
,157.16965,,,
,157.1943,,,
,157.216775,,,
,157.239175,,,
,157.2446,,,
,157.2524,,,
,157.258775,,,
,157.30045,,,
,157.3049,,,
,157.31275,,,
,157.332375,,,
,157.342325,,,
,157.396875,,,
,157.59455,,,
,157.6103,,,
,157.62505,,,
,157.642575,,,
,157.6757,,,
,157.692575,,,
,157.699175,,,
,157.7847,,,
,157.815075,,,
,157.884325,,,
,157.89495,,,
,157.903775,,,
,157.91145,,,
,157.943525,,,
,157.986425,,,
,158.0219,,,
,158.081,,,
,158.106725,,,
,158.115025,,,
,158.11715,,,
,158.124975,,,
,158.14655,,,
,158.2097,,,
,158.282425,,,
,158.289975,,,
,158.374975,,,
,158.453025,,,
,158.553325,,,
,158.5763,,,
,158.6067,,,
,158.63905,,,
,158.67085,,,
,158.68765,,,
,158.785475,,,
,158.8717,,,
,158.88175,,,
,158.886425,,,
,158.89345,,,
,158.8997,,,
,158.9075,,,
,158.914825,,,
,158.961275,,,
,159.036,,,
,159.04705,,,
,159.0535,,,
,159.0772,,,
,159.08775,,,
,159.101625,,,
,159.13035,,,
,159.13905,,,
,159.180625,,,
,159.271025,,,
,159.308,,,
,159.324775,,,
,159.3433,,,
,159.3701,,,
,159.4025,,,
,159.413375,,,
,159.430575,,,
,159.6223,,,
,159.6328,,,
,159.643375,,,
,159.704625,,,
,159.729775,,,
,159.7447,,,
,159.801975,,,
,159.8729,,,
,159.915075,,,
,159.991225,,,
,160.091225,,,
,160.13535,,,
,160.142425,,,
,160.15135,,,
,160.173525,,,
,160.185925,,,
,160.235775,,,
,160.2574,,,
,160.495525,,,
,160.50245,,,
,160.51885,,,
,160.5428,,,
,160.55225,,,
,160.57055,,,
,160.588175,,,
,160.74075,,,
,160.7998,,,
,160.9622,,,
,161.056875,,,
,161.067925,,,
,161.079175,,,
,161.091025,,,
,161.103525,,,
,161.110575,,,
,161.12305,,,
,161.149525,,,
,161.2285,,,
,161.283275,,,
,161.320475,,,
,161.346825,,,
,161.351725,,,
,161.3601,,,
,161.365725,,,
,161.369975,,,
,161.37845,,,
,161.39065,,,
,161.4278,,,
,161.444525,,,
,161.49115,,,
,161.534925,,,
,161.544075,,,
,161.5941,,,
,161.6217,,,
,161.63725,,,
,161.647175,,,
,161.672175,,,
,161.68935,,,
,161.847725,,,
,161.926275,,,
,161.9385,,,
,161.95055,,,
,161.9602,,,
,161.99205,,,
,162.000725,,,
,162.039825,,,
,162.09415,,,
,162.110975,,,
,162.13015,,,
,162.14815,,,
,162.2151,,,
,162.234475,,,
,162.25325,,,
,162.29335,,,
,162.3281,,,
,162.37085,,,
,162.436575,,,
,162.456975,,,
,162.466125,,,
,162.4755,,,
,162.48445,,,
,162.492875,,,
,162.4997,,,
,162.53605,,,
,162.5598,,,
,162.575275,,,
,162.62005,,,
,162.6448,,,
,162.687125,,,
,162.6966,,,
,162.722525,,,
,162.732,,,
,162.762825,,,
,162.829525,,,
,162.850675,,,
,162.967675,,,
,162.977375,,,
,162.990375,,,
,162.99795,,,
,163.032825,,,
,163.07215,,,
,163.078925,,,
,163.087425,,,
,163.1127,,,
,163.140925,,,
,163.14935,,,
,163.2635,,,
,163.271325,,,
,163.308175,,,
,163.328575,,,
,163.39265,,,
,163.419775,,,
,163.43715,,,
,163.448875,,,
,163.4517,,,
,163.467525,,,
,163.469025,,,
,163.500425,,,
,163.515125,,,
,163.52315,,,
,163.544875,,,
,163.556425,,,
,163.565625,,,
,163.5829,,,
,163.5943,,,
,163.6351,,,
,163.6431,,,
,163.6615,,,
,163.669775,,,
,163.678925,,,
,163.70835,,,
,163.76765,,,
,163.7863,,,
,163.800075,,,
,163.8558,,,
,163.90665,,,
,164.009125,,,
,164.0289,,,
,164.049775,,,
,164.06185,,,
,164.098875,,,
,164.111675,,,
,164.1269,,,
,164.14525,,,
,164.162325,,,
,164.172725,,,
,164.184325,,,
,164.194825,,,
,164.22115,,,
,164.22935,,,
,164.29845,,,
,164.318025,,,
,164.3297,,,
,164.347275,,,
,164.40435,,,
,164.417725,,,
,164.42045,,,
,164.432825,,,
,164.454175,,,
,164.46835,,,
,164.50565,,,
,164.5292,,,
,164.545825,,,
,164.604875,,,
,164.6477,,,
,164.658625,,,
,164.67,,,
,164.682775,,,
,164.714675,,,
,164.73255,,,
,164.744775,,,
,164.7575,,,
,164.7707,,,
,164.803,,,
,164.814175,,,
,164.8156,,,
,164.826575,,,
,164.845225,,,
,164.87285,,,
,164.9144,,,
,164.926375,,,
,164.933525,,,
,164.94685,,,
,164.965125,,,
,164.994425,,,
,164.996175,,,
,165.07685,,,
,165.087075,,,
,165.109425,,,
,165.128725,,,
,165.166575,,,
,165.20075,,,
,165.21535,,,
,165.2772,,,
,165.3438,,,
,165.355125,,,
,165.37395,,,
,165.382725,,,
,165.3901,,,
,165.403425,,,
,165.409825,,,
,165.416125,,,
,165.436275,,,
,165.482125,,,
,165.498475,,,
,165.565375,,,
,165.584575,,,
,165.5975,,,
,165.613575,,,
,165.62785,,,
,165.66495,,,
,165.7223,,,
,165.750975,,,
,165.857875,,,
,165.879875,,,
,165.882675,,,
,165.895,,,
,165.93395,,,
,165.954,,,
,165.96415,,,
,165.973225,,,
,166.011925,,,
,166.021625,,,
,166.034675,,,
,166.056075,,,
,166.0681,,,
,166.092175,,,
,166.100275,,,
,166.109825,,,
,166.1116,,,
,166.119925,,,
,166.149375,,,
,166.173525,,,
,166.203975,,,
,166.214575,,,
,166.2338,,,
,166.26705,,,
,166.28635,,,
,166.2908,,,
,166.37015,,,
,166.442575,,,
,166.4911,,,
,166.5138,,,
,166.5272,,,
,166.53475,,,
,166.5522,,,
,166.567875,,,
,166.57595,,,
,166.586775,,,
,166.5951,,,
,166.647,,,
,166.6624,,,
,166.679025,,,
,166.711425,,,
,166.718925,,,
,166.7492,,,
,166.761375,,,
,166.77385,,,
,166.8097,,,
,167.0219,,,
,167.04885,,,
,167.0706,,,
,167.098125,,,
,167.106325,,,
,167.130775,,,
,167.140925,,,
,167.15885,,,
,167.17975,,,
,167.2325,,,
,167.257575,,,
,167.275225,,,
,167.308175,,,
,167.427875,,,
,167.445775,,,
,167.454,,,
,167.463325,,,
,167.46505,,,
,167.5201,,,
,167.534125,,,
,167.535475,,,
,167.560675,,,
,167.613275,,,
,167.655,,,
,167.669375,,,
,167.682225,,,
,167.691875,,,
,167.75045,,,
,167.76335,,,
,167.789,,,
,167.799825,,,
,167.801775,,,
,167.813125,,,
,167.850025,,,
,167.892325,,,
,167.9375,,,
,167.97075,,,
,168.0636,,,
,168.098875,,,
,168.124425,,,
,168.13315,,,
,168.1484,,,
,168.186175,,,
,168.202625,,,
,168.226075,,,
,168.2498,,,
,168.2826,,,
,168.2986,,,
,168.312275,,,
,168.320425,,,
,168.3312,,,
,168.349625,,,
,168.358025,,,
,168.3655,,,
,168.37625,,,
,168.3872,,,
,168.39545,,,
,168.406725,,,
,168.417475,,,
,168.453575,,,
,168.4797,,,
,168.761425,,,
,168.7727,,,
,168.7845,,,
,168.798,,,
,168.811425,,,
,168.817,,,
,168.832025,,,
,168.837425,,,
,168.84635,,,
,168.8639,,,
,168.88775,,,
,168.904575,,,
,169.013475,,,
,169.033475,,,
,169.040675,,,
,169.04975,,,
,169.110775,,,
,169.143125,,,
,169.161375,,,
,169.32755,,,
,169.35105,,,
,169.363025,,,
,169.375475,,,
,169.391675,,,
,169.400025,,,
,169.43805,,,
,169.44555,,,
,169.45455,,,
,169.488375,,,
,169.525975,,,
,169.542825,,,
,169.5628,,,
,169.589925,,,
,169.6159,,,
,169.64165,,,
,169.669625,,,
,169.6807,,,
,169.724725,,,
,169.805925,,,
,169.84615,,,
,169.866175,,,
,169.869975,,,
,169.9084,,,
,169.91815,,,
,169.925425,,,
,169.934175,,,
,169.946925,,,
,170.028875,,,
,170.10295,,,
,170.115075,,,
,170.126725,,,
,170.157625,,,
,170.181125,,,
,170.199475,,,
,170.208325,,,
,170.250925,,,
,170.26035,,,
,170.27135,,,
,170.354075,,,
,170.44915,,,
,170.47385,,,
,170.4976,,,
,170.540325,,,
,170.5568,,,
,170.571225,,,
,170.574875,,,
,170.598625,,,
,170.610675,,,
,170.62105,,,
,170.643,,,
,170.6889,,,
,170.70225,,,
,170.73225,,,
,170.74195,,,
,170.766875,,,
,170.783275,,,
,170.784625,,,
,170.79195,,,
,170.82595,,,
,170.839725,,,
,170.847475,,,
,170.86125,,,
,170.8681,,,
,170.92945,,,
,170.9821,,,
,171.006575,,,
,171.06315,,,
,171.186575,,,
,171.188475,,,
,171.2846,,,
,171.296025,,,
,171.3043,,,
,171.311575,,,
,171.3302,,,
,171.34315,,,
,171.3888,,,
,171.497475,,,
,171.550275,,,
,171.617125,,,
,171.660175,,,
,171.71505,,,
,171.775025,,,
,171.7945,,,
,171.8054,,,
,171.8187,,,
,171.830225,,,
,171.836825,,,
,171.84795,,,
,171.8625,,,
,171.876175,,,
,171.883625,,,
,171.8923,,,
,171.907175,,,
,171.91715,,,
,171.94315,,,
,171.95065,,,
,171.95905,,,
,171.997425,,,
,172.004025,,,
,172.01245,,,
,172.098625,,,
,172.1138,,,
,172.1282,,,
,172.14575,,,
,172.165,,,
,172.2214,,,
,172.23175,,,
,172.253,,,
,172.281325,,,
,172.292,,,
,172.305425,,,
,172.3309,,,
,172.333775,,,
,172.3646,,,
,172.3855,,,
,172.42925,,,
,172.449575,,,
,172.456775,,,
,172.587325,,,
,172.64115,,,
,172.65635,,,
,172.757075,,,
,172.7873,,,
,172.797075,,,
,172.8019,,,
,172.80405,,,
,172.8096,,,
,172.818825,,,
,172.8391,,,
,172.85715,,,
,172.878625,,,
,172.89595,,,
,172.914125,,,
,172.92925,,,
,172.963075,,,
,172.973175,,,
,173.00545,,,
,173.02745,,,
,173.0285,,,
,173.041825,,,
,173.0598,,,
,173.080475,,,
,173.11475,,,
,173.130125,,,
,173.132325,,,
,173.141075,,,
,173.158325,,,
,173.17835,,,
,173.181725,,,
,173.1939,,,
,173.197375,,,
,173.253225,,,
,173.276725,,,
,173.27775,,,
,173.28655,,,
,173.297225,,,
,173.30465,,,
,173.33055,,,
,173.339575,,,
,173.3502,,,
,173.381975,,,
,173.4413,,,
,173.465925,,,
,173.50135,,,
,173.5265,,,
,173.63025,,,
,173.663225,,,
,173.68615,,,
,173.7004,,,
,173.72235,,,
,173.73155,,,
,173.741325,,,
,173.7486,,,
,173.76495,,,
,173.79115,,,
,173.8109,,,
,173.832325,,,
,173.881125,,,
,173.914225,,,
,173.921825,,,
,173.95875,,,
,174.015775,,,
,174.021625,,,
,174.08185,,,
,174.088475,,,
,174.09955,,,
,174.112775,,,
,174.12505,,,
,174.1399,,,
,174.14955,,,
,174.159825,,,
,174.170825,,,
,174.18175,,,
,174.207825,,,
,174.2269,,,
,174.271925,,,
,174.2819,,,
,174.310125,,,
,174.338925,,,
,174.359775,,,
,174.371675,,,
,174.388,,,
,174.4523,,,
,174.537,,,
,174.572025,,,
,174.635175,,,
,174.672925,,,
,174.695675,,,
,174.73455,,,
,174.767,,,
,174.785825,,,
,174.80845,,,
,174.886925,,,
,174.90625,,,
,174.919,,,
,174.937575,,,
,174.95395,,,
,175.001825,,,
,175.068825,,,
,175.15365,,,
,175.197975,,,
,175.230375,,,
,175.244975,,,
,175.25615,,,
,175.2578,,,
,175.28015,,,
,175.288975,,,
,175.312075,,,
,175.330425,,,
,175.337075,,,
,175.3534,,,
,175.376075,,,
,175.399,,,
,175.43755,,,
,175.47935,,,
,175.496,,,
,175.501875,,,
,175.521675,,,
,175.5677,,,
,175.6119,,,
,175.63885,,,
,175.67455,,,
,175.809,,,
,175.8737,,,
,175.8837,,,
,175.892325,,,
,175.952175,,,
,176.00845,,,
,176.0366,,,
,176.150425,,,
,176.403425,,,
,176.423175,,,
,176.571925,,,
,176.662325,,,
,176.6982,,,
,176.87255,,,
,177.057125,,,
,177.062025,,,
,177.0675,,,
,177.1284,,,
,177.138125,,,
,177.1486,,,
,177.20825,,,
,177.4142,,,
,177.510275,,,
,177.599275,,,
,177.658075,,,
,177.67295,,,
,177.726225,,,
,177.98735,,,
,178.018475,,,
,178.093175,,,
,178.248075,,,
,178.37755,,,
,178.3852,,,
,178.3896,,,
,178.524975,,,
,178.78065,,,
,178.7879,,,
,178.8238,,,
,178.909425,,,
,178.9901,,,
,179.004175,,,
,179.23335,,,
,179.296075,,,
,179.386775,,,
,179.445175,,,
,179.609825,,,
,179.675,,,
,179.693225,,,
,179.760225,,,
,179.8215,,,
,179.928525,,,
,180.1534,,,
,180.212325,,,
,180.49155,,,
,180.65485,,,
,180.70015,,,
,180.7687,,,
,180.963375,,,
,181.07685,,,
,181.230775,,,
,181.320525,,,
,181.332225,,,
,181.3651,,,
,181.416825,,,
,181.61035,,,
,181.743125,,,
,181.7983,,,
,181.860575,,,
,181.94545,,,
,182.01175,,,
,182.058125,,,
,182.07885,,,
,182.12705,,,
,182.30265,,,
,182.31325,,,
,182.69265,,,
,183.038275,,,
,183.222975,,,
,183.40075,,,
,183.5966,,,
,183.646525,,,
,183.6892,,,
,183.704525,,,
,183.72315,,,
,183.756175,,,
,183.766575,,,
,183.7828,,,
,183.811475,,,
,183.832975,,,
,183.883325,,,
,183.90055,,,
,183.909275,,,
,184.046125,,,
,184.062175,,,
,184.075275,,,
,184.1401,,,
,184.20005,,,
,184.2226,,,
,184.253225,,,
,184.279275,,,
,184.357725,,,
,184.442525,,,
,184.5339,,,
,184.59555,,,
,184.62675,,,
,184.741525,,,
,184.77565,,,
,184.86015,,,
,185.188825,,,
,185.215725,,,
,185.5274,,,
,185.607075,,,
,185.62565,,,
,185.693375,,,
,185.88015,,,
,185.9231,,,
,185.94905,,,
,185.992,,,
,186.0746,,,
,186.239375,,,
,186.269625,,,
,186.27305,,,
,186.278425,,,
,186.36185,,,
,186.368825,,,
,186.387725,,,
,186.6137,,,
,186.746325,,,
,186.7803,,,
,186.792125,,,
,186.820925,,,
,186.83945,,,
,186.872975,,,
,186.89235,,,
,186.9559,,,
,186.9769,,,
,187.0038,,,
,187.010775,,,
,187.046425,,,
,187.0587,,,
,187.153925,,,
,187.1683,,,
,187.208075,,,
,187.242925,,,
,187.337125,,,
,187.408025,,,
,187.444925,,,
,187.526325,,,
,187.533225,,,
,187.563575,,,
,187.58605,,,
,187.59235,,,
,187.599975,,,
,187.622975,,,
,187.663875,,,
,187.84085,,,
,187.8908,,,
,187.923025,,,
,187.95045,,,
,187.9712,,,
,188.068225,,,
,188.210375,,,
,188.320675,,,
,188.446475,,,
,188.5652,,,
,188.6998,,,
,188.7209,,,
,188.93275,,,
,188.97285,,,
,189.052,,,
,189.1232,,,
,189.14165,,,
,189.15415,,,
,189.175275,,,
,189.327675,,,
,189.518125,,,
,189.56345,,,
,189.59495,,,
,189.627475,,,
,189.77695,,,
,189.7915,,,
,189.8159,,,
,189.82385,,,
,190.04005,,,
,190.119475,,,
,190.1972,,,
,190.40885,,,
,190.443775,,,
,190.475175,,,
,190.486025,,,
,190.5529,,,
,190.632375,,,
,190.6873,,,
,190.945375,,,
,191.210225,,,
,191.28465,,,
,191.35175,,,
,191.375,,,
,191.4211,,,
,191.482375,,,
,191.520375,,,
,191.620425,,,
,191.633825,,,
,191.667975,,,
,191.7626,,,
,191.773475,,,
,191.799675,,,
,191.8698,,,
,191.9891,,,
,192.06795,,,
,192.147425,,,
,192.150225,,,
,192.191325,,,
,192.21155,,,
,192.242375,,,
,192.2494,,,
,192.397125,,,
,192.56225,,,
,192.6327,,,
,192.722625,,,
,192.732875,,,
,192.753375,,,
,192.813975,,,
,192.825225,,,
,192.861225,,,
,192.938975,,,
,192.9846,,,
,193.107025,,,
,193.11705,,,
,193.125825,,,
,193.181375,,,
,193.216425,,,
,193.241775,,,
,193.43225,,,
,193.486075,,,
,193.531,,,
,193.71625,,,
,193.7421,,,
,194.3072,,,
,194.458175,,,
,194.5448,,,
,194.571825,,,
,194.760625,,,
,194.787525,,,
,194.917925,,,
,195.0157,,,
,195.09525,,,
,195.1803,,,
,195.20515,,,
,195.218475,,,
,195.348475,,,
,195.531,,,
,195.5454,,,
,195.68295,,,
,195.82315,,,
,196.0631,,,
,196.1865,,,
,196.328525,,,
,196.53915,,,
,196.6671,,,
,197.014775,,,
,197.021825,,,
,197.02805,,,
,197.0546,,,
,197.209525,,,
,197.2326,,,
,197.465675,,,
,197.62225,,,
,197.727875,,,
,197.731475,,,
,197.951675,,,
,198.13005,,,
,198.379275,,,
,198.414825,,,
,198.47595,,,
,198.674525,,,
,198.702625,,,
,198.7864,,,
,198.8282,,,
,199.00095,,,
,199.03125,,,
,199.03265,,,
,199.090775,,,
,199.39915,,,
,199.435875,,,
,199.4549,,,
,199.4831,,,
,199.530675,,,
,199.598775,,,
,199.637425,,,
,199.697375,,,
,199.9012,,,
,200.01115,,,
,200.020075,,,
,200.021325,,,
,200.036825,,,
,200.12475,,,
,200.32895,,,
,200.4978,,,
,200.532325,,,
,200.75905,,,
,200.81195,,,
,200.912975,,,
,201.0291,,,
,201.323825,,,
,202.313475,,,
,202.38925,,,
,202.4184,,,
,202.520675,,,
,202.799125,,,
,203.2799,,,
,203.378175,,,
,203.38925,,,
,203.3926,,,
,203.44275,,,
,203.55425,,,
,203.572025,,,
,203.622025,,,
,203.7445,,,
,203.767325,,,
,203.83805,,,
,203.8665,,,
,203.950725,,,
,204.01255,,,
,204.0197,,,
,204.134875,,,
,204.356825,,,
,204.415975,,,
,204.485525,,,
,204.580725,,,
,204.632675,,,
,204.6417,,,
,204.716275,,,
,204.9308,,,
,204.946125,,,
,204.96265,,,
,204.9976,,,
,205.030475,,,
,205.068175,,,
,205.136225,,,
,205.152175,,,
,205.1929,,,
,205.29355,,,
,205.311325,,,
,205.455425,,,
,205.4578,,,
,205.4806,,,
,205.534125,,,
,205.5386,,,
,205.5825,,,
,205.633175,,,
,205.64025,,,
,205.703,,,
,205.714675,,,
,205.73055,,,
,205.769825,,,
,205.771175,,,
,205.8307,,,
,205.938725,,,
,205.9921,,,
,206.085525,,,
,206.123525,,,
,206.127025,,,
,206.202275,,,
,206.218575,,,
,206.244125,,,
,206.319375,,,
,206.3238,,,
,206.33045,,,
,206.384525,,,
