SPK_SPKC09a (exc),SPK_SPKC12a (no response),SPK_SPKC13a (no response)
585.37235,548.6296,
585.4012,548.640675,
585.421875,548.6591,
585.446225,548.67895,
585.5064,548.70305,
585.536175,548.73105,
585.5671,548.7467,
585.628475,548.757275,
585.6855,548.77815,
585.730075,548.789725,
585.748425,548.80555,
585.76025,548.820075,
585.790675,548.838075,
585.807125,548.8584,
585.83655,548.87165,
585.855775,548.9081,
585.87865,548.9209,
585.897775,548.9427,
585.9397,548.974375,
585.960575,548.990625,
585.9807,549.013075,
586.0235,549.0268,
586.055875,549.06825,
586.090725,549.082125,
586.1416,549.095825,
586.18935,549.11185,
586.26355,549.13265,
586.36045,549.15075,
586.40745,549.172725,
586.4501,549.18515,
586.50485,549.200325,
586.57445,549.213325,
586.5996,549.22635,
586.6234,549.2383,
586.639275,549.2472,
586.68255,549.2625,
586.718075,549.27595,
586.75555,549.303125,
586.77675,549.327725,
586.80805,549.347975,
586.854575,549.360125,
586.8807,549.383275,
586.91365,549.43375,
586.94335,549.4454,
586.973875,549.45745,
586.989425,549.47295,
587.019425,549.486825,
587.05105,549.497675,
587.0746,549.5189,
587.11365,549.5277,
587.140425,549.536175,
587.166075,549.561625,
587.20805,549.58055,
587.235825,549.588,
587.251725,549.597425,
587.2582,549.6241,
587.276675,549.63075,
587.2862,549.642425,
587.3118,549.656,
587.3379,549.671475,
587.40345,549.6827,
587.470425,549.70675,
587.49565,549.729125,
587.554825,549.741775,
587.671175,549.769075,
587.720375,549.7871,
587.746675,549.82,
587.7846,549.842425,
587.8418,549.859575,
587.8797,549.876525,
587.93655,549.89005,
587.9687,549.912525,
588.0134,549.936825,
588.04265,549.95425,
588.0764,549.97095,
588.088975,549.984,
588.09495,550.0184,
588.126825,550.041575,
588.154175,550.05835,
588.182725,550.076825,
588.20705,550.101,
588.224325,550.11195,
588.237625,550.130325,
588.2764,550.15855,
588.3095,550.17205,
588.3571,550.187175,
588.37795,550.22705,
588.399725,550.240375,
588.43955,550.251675,
588.47295,550.2644,
588.525725,550.275475,
588.543475,550.28365,
588.5701,550.298575,
588.61525,550.318525,
588.6426,550.330625,
588.673325,550.343725,
588.703275,550.3578,
588.7258,550.37355,
588.750575,550.405375,
588.7857,550.4136,
588.816075,550.433075,
588.845825,550.441575,
588.8809,550.477,
588.9004,550.495775,
588.934975,550.51695,
588.9619,550.55775,
588.98235,550.618925,
589.0405,550.644075,
589.0742,550.668375,
589.0901,550.696075,
589.104475,550.73105,
589.1967,550.749375,
589.2237,550.77195,
589.241475,550.79005,
589.2669,550.813775,
589.3136,550.831975,
589.337575,550.8743,
589.370175,550.899775,
589.393075,550.930675,
589.44,550.9561,
589.488125,550.97005,
589.52485,550.9797,
589.552875,551.017,
589.584325,551.0317,
589.6138,551.0548,
589.668275,551.077925,
589.69485,551.095325,
589.7253,551.11895,
589.777625,551.144925,
589.8355,551.20755,
589.874775,551.24725,
589.920175,551.27785,
589.948575,551.28875,
589.9722,551.297475,
590.018375,551.304975,
590.056825,551.313225,
590.091475,551.321075,
590.1138,551.327775,
590.143275,551.357775,
590.15855,551.381225,
590.180225,551.4022,
590.21445,551.417525,
590.238275,551.436675,
590.2905,551.456975,
590.320925,551.47205,
590.3485,551.494825,
590.364375,551.509375,
590.39585,551.513425,
590.44,551.5279,
590.4828,551.561875,
590.49965,551.585575,
590.526075,551.5994,
590.543825,551.61445,
590.58415,551.63275,
590.610675,551.645575,
590.646825,551.6615,
590.6747,551.6802,
590.705775,551.6941,
590.811025,551.7092,
590.845575,551.7218,
590.944375,551.729475,
591.0117,551.744075,
591.05945,551.761475,
591.110925,551.769975,
591.1591,551.79365,
591.18345,551.802475,
591.204025,551.8269,
591.2196,551.83925,
591.2358,551.850975,
591.24905,551.892925,
591.2665,551.904875,
591.2685,551.922275,
591.29025,551.94775,
591.311175,551.965775,
591.349625,551.990875,
591.382425,552.03665,
591.42545,552.072,
591.46375,552.087575,
591.491075,552.10385,
591.53405,552.117725,
591.552375,552.145675,
591.571925,552.166225,
591.5991,552.1864,
591.6221,552.201775,
591.666075,552.229175,
591.696325,552.259325,
591.7388,552.291325,
591.791475,552.3063,
591.84005,552.323475,
591.90445,552.35155,
591.924625,552.393025,
591.942825,552.479925,
591.964675,552.5322,
591.979475,552.565275,
591.999775,552.60755,
592.036675,552.625675,
592.0548,552.639925,
592.0772,552.65385,
592.1044,552.66715,
592.125025,552.680575,
592.163625,552.726075,
592.1895,552.7516,
592.207275,552.773175,
592.2352,552.799125,
592.252425,552.835275,
592.276825,552.864775,
592.288475,552.8885,
592.316525,552.908775,
592.35955,552.9294,
592.377475,552.951325,
592.3967,552.975775,
592.4472,553.017475,
592.47425,553.11365,
592.5076,553.160475,
592.6299,553.2022,
592.6919,553.22715,
592.735025,553.27585,
592.7699,553.306225,
592.800525,553.3387,
592.8303,553.370725,
592.857825,553.40685,
592.9023,553.437975,
592.932025,553.48475,
592.967425,553.705,
592.99255,553.73125,
593.030275,553.748225,
593.058975,553.764075,
593.0816,553.779525,
593.109025,553.79565,
593.128425,553.808475,
593.150425,553.82595,
593.1789,553.8707,
593.2156,553.886725,
593.250725,553.9209,
593.2889,553.950825,
593.308725,553.9856,
593.332525,554.216625,
593.3481,554.23655,
593.3741,554.247625,
593.43275,554.25695,
593.465425,554.26405,
593.4857,554.2715,
593.51445,554.281425,
593.53555,554.29075,
593.573825,554.301075,
593.60875,554.312025,
593.6341,554.32285,
593.6535,554.331825,
593.67315,554.343575,
593.68725,554.35715,
593.7165,554.375,
593.73995,554.387375,
593.770525,554.408225,
593.8446,554.4903,
593.86155,554.63895,
593.895975,554.66505,
593.930075,554.685475,
593.9591,554.6976,
593.98065,554.71065,
594.01455,554.72,
594.03365,554.730575,
594.063925,554.7426,
594.089725,554.7568,
594.12125,554.7741,
594.146875,554.7865,
594.222325,554.818,
594.30205,555.028975,
594.402625,555.05375,
594.471825,555.069875,
594.540025,555.086925,
594.5805,555.102175,
594.6355,555.118825,
594.696975,555.13375,
594.720975,555.1411,
594.746375,555.15285,
594.770925,555.161925,
594.80425,555.17265,
594.84255,555.197975,
594.867625,555.208,
594.919075,555.219625,
594.958875,555.233475,
594.992675,555.246425,
595.033925,555.262075,
595.070225,555.284025,
595.11195,555.305675,
595.197875,555.319625,
595.2735,555.341175,
595.318725,555.355675,
595.391475,555.3856,
595.42595,555.408875,
595.4584,555.441025,
595.48175,555.493525,
595.5183,555.557775,
595.5618,555.632375,
595.5932,555.664675,
595.6326,555.688825,
595.651325,555.725975,
595.65935,555.760275,
595.6997,555.808175,
595.7361,555.824825,
595.75325,555.883325,
595.766175,555.959725,
595.790625,555.98645,
595.800525,556.037825,
595.8238,556.051525,
595.845225,556.066125,
595.8677,556.07655,
595.902875,556.0895,
595.942275,556.11165,
595.9596,556.12565,
595.983625,556.14615,
596.02455,556.161525,
596.06355,556.17825,
596.085825,556.204625,
596.115325,556.40525,
596.139675,556.458825,
596.162825,556.486775,
596.24085,556.496275,
596.273,556.5127,
596.30705,556.522375,
596.33835,556.547825,
596.37525,556.559225,
596.39555,556.5691,
596.414225,556.5849,
596.415875,556.5936,
596.4441,556.604725,
596.4627,556.623425,
596.4897,556.631175,
596.51735,556.64125,
596.540825,556.66195,
596.570475,556.68295,
596.587175,556.729325,
596.6037,556.750875,
596.622225,556.856325,
596.64755,556.958775,
596.681875,557.006825,
596.7203,557.0562,
596.75685,557.0737,
596.847725,557.08915,
596.884925,557.1033,
596.904675,557.119375,
596.951625,557.13375,
596.987325,557.14705,
597.0539,557.165725,
597.12965,557.189325,
597.16685,557.203725,
597.217175,557.2343,
597.280275,557.3004,
597.340625,557.39655,
597.3795,557.42475,
597.40185,557.4373,
597.41495,557.4592,
597.425775,557.51495,
597.44115,557.56965,
597.454975,557.6137,
597.4675,557.678575,
597.48375,557.71475,
597.51275,557.822025,
597.541625,557.864325,
597.561325,557.900075,
597.5791,557.91215,
597.599425,557.935775,
597.6169,557.948825,
597.641625,557.96705,
597.686175,557.98445,
597.7067,557.995275,
597.73345,558.010075,
597.765525,558.029825,
597.7807,558.0428,
597.81295,558.103375,
597.858875,558.181225,
597.898375,558.43095,
597.918825,558.4644,
597.941925,558.492125,
597.9545,558.5088,
597.989,558.5328,
598.0148,558.56605,
598.044175,558.60805,
598.093825,558.79635,
598.12355,558.86795,
598.155675,558.903225,
598.20515,558.95605,
598.256425,559.029225,
598.287275,559.0656,
598.33925,559.138975,
598.398,559.1614,
598.4239,559.32165,
598.4281,559.376675,
598.46505,559.434275,
598.490875,559.501775,
598.516125,559.544875,
598.554425,559.59455,
598.585075,559.682025,
598.618325,559.736575,
598.640075,559.825375,
598.669375,559.8574,
598.6954,559.89765,
598.71015,560.05355,
598.732725,560.1336,
598.760275,560.1656,
598.781575,560.2632,
598.79935,560.307775,
598.81175,560.351675,
598.8345,560.484025,
598.869325,560.53585,
598.897325,560.567025,
598.930075,560.61525,
598.993675,560.650325,
599.017875,560.668125,
599.04495,560.687725,
599.088375,560.71305,
599.122325,560.763625,
599.19985,560.853575,
599.25645,560.915025,
599.35635,561.0265,
599.4122,561.1067,
599.451175,561.151825,
599.4873,561.180175,
599.5157,561.2176,
599.547,561.238525,
599.5694,561.2486,
599.5913,561.263375,
599.607725,561.278725,
599.6328,561.29465,
599.6878,561.30685,
599.7183,561.321325,
599.743625,561.338175,
599.74965,561.357825,
599.768225,561.376775,
599.790975,561.41985,
599.828625,561.48685,
599.87625,561.52995,
599.898825,561.560175,
599.948425,561.579475,
599.9582,561.605275,
599.966825,561.642025,
599.999175,561.6787,
,561.715875,
,561.7561,
,561.7864,
,561.814175,
,561.836275,
,561.87375,
,561.906775,
,561.936225,
,561.963325,
,561.980725,
,562.001475,
,562.010425,
,562.0188,
,562.03015,
,562.037875,
,562.0685,
,562.08145,
,562.1012,
,562.110725,
,562.11985,
,562.1342,
,562.144925,
,562.16,
,562.1815,
,562.192625,
,562.20655,
,562.21665,
,562.252675,
,562.265725,
,562.2799,
,562.291975,
,562.3001,
,562.321075,
,562.328525,
,562.335075,
,562.346125,
,562.364175,
,562.378875,
,562.403375,
,562.430825,
,562.45105,
,562.467325,
,562.47895,
,562.501675,
,562.51355,
,562.52965,
,562.54705,
,562.566075,
,562.578025,
,562.594575,
,562.615375,
,562.6404,
,562.6777,
,562.705325,
,562.732,
,562.78935,
,562.8256,
,562.89385,
,563.015975,
,563.05345,
,563.0905,
,563.15475,
,563.2214,
,563.356525,
,563.368175,
,563.386125,
,563.396925,
,563.40745,
,563.4226,
,563.435625,
,563.447575,
,563.466775,
,563.483225,
,563.499375,
,563.511575,
,563.53395,
,563.55205,
,563.571575,
,563.589825,
,563.62855,
,563.6567,
,563.707325,
,563.734075,
,563.755075,
,563.789975,
,563.82255,
,563.850425,
,563.874475,
,563.9136,
,563.9361,
,563.962475,
,563.984325,
,564.1771,
,564.2125,
,564.237275,
,564.27995,
,564.362275,
,564.501375,
,564.59395,
,564.616625,
,564.64235,
,564.673175,
,564.70145,
,564.736875,
,564.8279,
,564.917675,
,564.952625,
,564.969625,
,565.010175,
,565.030325,
,565.046225,
,565.05955,
,565.07295,
,565.08135,
,565.102625,
,565.115775,
,565.1266,
,565.137775,
,565.159675,
,565.1886,
,565.20085,
,565.21155,
,565.225,
,565.2467,
,565.257625,
,565.276925,
,565.29695,
,565.31645,
,565.336075,
,565.356875,
,565.3814,
,565.4237,
,565.4613,
,565.58145,
,565.616,
,565.646725,
,565.66985,
,565.70445,
,565.7375,
,565.778475,
,565.82655,
,565.850125,
,565.900625,
,566.036225,
,566.196175,
,566.249125,
,566.288275,
,566.320725,
,566.3429,
,566.37485,
,566.664675,
,566.70445,
,566.739275,
,566.771325,
,566.7939,
,566.797425,
,566.831225,
,567.05955,
,567.092725,
,567.114825,
,567.138725,
,567.158025,
,567.1788,
,567.19795,
,567.21035,
,567.227175,
,567.2446,
,567.269375,
,567.303275,
,567.399975,
,567.415175,
,567.449075,
,567.474725,
,567.485425,
,567.496425,
,567.51425,
,567.5228,
,567.530075,
,567.5426,
,567.5522,
,567.56475,
,567.574425,
,567.5859,
,567.5996,
,567.623575,
,567.6412,
,567.654975,
,567.683525,
,567.695875,
,567.71315,
,567.727225,
,567.733275,
,567.745675,
,567.76245,
,567.795275,
,567.815525,
,567.83185,
,567.845925,
,567.8644,
,567.8825,
,567.9023,
,567.918575,
,567.9465,
,567.969725,
,567.987725,
,568.0057,
,568.0558,
,568.078125,
,568.100025,
,568.13155,
,568.16095,
,568.194325,
,568.285425,
,568.303525,
,568.312025,
,568.3468,
,568.36745,
,568.398375,
,568.523,
,568.590125,
,568.623375,
,568.6545,
,568.714325,
,568.74495,
,568.762825,
,568.775475,
,568.788675,
,568.805225,
,568.8417,
,568.856875,
,568.867275,
,568.877175,
,568.88235,
,568.897725,
,568.908325,
,568.9224,
,568.940925,
,568.957675,
,568.977725,
,569.005975,
,569.036975,
,569.048675,
,569.101425,
,569.147125,
,569.195175,
,569.221725,
,569.233225,
,569.24625,
,569.256625,
,569.27955,
,569.293825,
,569.3061,
,569.31405,
,569.322675,
,569.345825,
,569.3575,
,569.377725,
,569.3988,
,569.4612,
,569.479175,
,569.504825,
,569.52095,
,569.535625,
,569.549075,
,569.558425,
,569.572675,
,569.5907,
,569.622,
,569.646225,
,569.660875,
,569.6778,
,569.70355,
,569.7184,
,569.7342,
,569.7511,
,569.765575,
,569.790775,
,569.815425,
,569.8299,
,569.8731,
,569.92715,
,570.04245,
,570.076575,
,570.0918,
,570.10375,
,570.128475,
,570.139575,
,570.15595,
,570.163775,
,570.1756,
,570.1863,
,570.202525,
,570.223175,
,570.2471,
,570.27745,
,570.300975,
,570.386075,
,570.419475,
,570.451225,
,570.467825,
,570.485675,
,570.49565,
,570.515675,
,570.529625,
,570.53765,
,570.54985,
,570.5619,
,570.58515,
,570.61105,
,570.63345,
,570.67795,
,570.7236,
,570.749175,
,570.792625,
,570.8559,
,570.87275,
,570.885925,
,570.898125,
,570.9093,
,570.9186,
,570.927925,
,570.9357,
,570.94705,
,570.960875,
,570.97385,
,570.9826,
,570.996125,
,571.0131,
,571.029125,
,571.040875,
,571.0583,
,571.077025,
,571.09705,
,571.11955,
,571.147475,
,571.198975,
,571.244375,
,571.282175,
,571.406275,
,571.453725,
,571.507925,
,571.59295,
,571.62775,
,571.88605,
,571.9366,
,571.96315,
,571.98425,
,572.003575,
,572.028,
,572.083675,
,572.11395,
,572.168625,
,572.206,
,572.2908,
,572.302675,
,572.315,
,572.326425,
,572.3364,
,572.345875,
,572.354575,
,572.3641,
,572.37055,
,572.3896,
,572.39805,
,572.4057,
,572.4152,
,572.436375,
,572.451925,
,572.47195,
,572.488775,
,572.50305,
,572.519525,
,572.54,
,572.551825,
,572.575375,
,572.590175,
,572.59895,
,572.621675,
,572.650725,
,572.6725,
,572.704225,
,572.728225,
,572.776575,
,572.8043,
,572.8261,
,572.853325,
,572.904375,
,572.94735,
,573.041875,
,573.0513,
,573.107375,
,573.128325,
,573.1582,
,573.166725,
,573.17585,
,573.1832,
,573.20385,
,573.212125,
,573.225775,
,573.235225,
,573.247575,
,573.249875,
,573.26035,
,573.2736,
,573.285275,
,573.297925,
,573.3094,
,573.327675,
,573.34685,
,573.3843,
,573.410075,
,573.434,
,573.476825,
,573.49355,
,573.510375,
,573.53835,
,573.598325,
,573.649525,
,573.705725,
,573.7588,
,573.786675,
,573.790275,
,573.803175,
,573.8305,
,573.888625,
,573.92105,
,573.939675,
,573.953275,
,573.961425,
,573.970275,
,573.97795,
,573.99695,
,574.009925,
,574.0224,
,574.0464,
,574.057625,
,574.073025,
,574.09055,
,574.10555,
,574.1425,
,574.1674,
,574.190025,
,574.22455,
,574.252675,
,574.27745,
,574.30715,
,574.3439,
,574.519775,
,574.564775,
,574.59,
,574.612925,
,574.6275,
,574.666925,
,574.742975,
,574.870575,
,574.896225,
,574.921475,
,574.957625,
,575.011,
,575.0447,
,575.0665,
,575.113125,
,575.1309,
,575.1762,
,575.1953,
,575.20835,
,575.21555,
,575.2259,
,575.23745,
,575.249875,
,575.259925,
,575.27785,
,575.29015,
,575.305725,
,575.327,
,575.345225,
,575.365225,
,575.397375,
,575.426225,
,575.441175,
,575.4582,
,575.4773,
,575.49835,
,575.52415,
,575.553575,
,575.57295,
,575.622975,
,575.652125,
,575.684,
,575.84835,
,575.924825,
,575.950525,
,575.9797,
,576.002175,
,576.189275,
,576.231875,
,576.2577,
,576.270975,
,576.2877,
,576.304525,
,576.32275,
,576.344125,
,576.365825,
,576.3926,
,576.42275,
,576.4494,
,576.4955,
,576.53845,
,576.571525,
,576.6008,
,576.62005,
,576.64255,
,576.6606,
,576.667475,
,576.671375,
,576.6779,
,576.693925,
,576.703525,
,576.7238,
,576.7418,
,576.77935,
,576.79715,
,576.824225,
,576.858975,
,576.8776,
,576.893425,
,576.9062,
,576.91815,
,576.933325,
,576.9471,
,576.9597,
,576.973225,
,576.989025,
,577.00615,
,577.022325,
,577.0453,
,577.0664,
,577.099,
,577.132775,
,577.18135,
,577.2011,
,577.2212,
,577.2307,
,577.237075,
,577.2692,
,577.282725,
,577.30405,
,577.317375,
,577.328775,
,577.3579,
,577.374125,
,577.380625,
,577.396575,
,577.429875,
,577.44715,
,577.47725,
,577.508725,
,577.569475,
,577.63875,
,577.70695,
,577.856,
,577.8696,
,577.88045,
,577.88855,
,577.896075,
,577.90995,
,577.9187,
,577.92505,
,577.932125,
,577.941,
,577.9476,
,577.95625,
,577.9724,
,577.98555,
,577.997025,
,578.008325,
,578.020825,
,578.032675,
,578.046525,
,578.0622,
,578.073175,
,578.086475,
,578.10275,
,578.134,
,578.15585,
,578.16525,
,578.17745,
,578.19095,
,578.20965,
,578.223625,
,578.24135,
,578.2524,
,578.275575,
,578.30445,
,578.3326,
,578.3564,
,578.367575,
,578.3817,
,578.398975,
,578.422125,
,578.450125,
,578.46665,
,578.48155,
,578.496025,
,578.518025,
,578.527075,
,578.535575,
,578.5534,
,578.58255,
,578.59645,
,578.61535,
,578.62635,
,578.646175,
,578.68385,
,578.700175,
,578.72975,
,578.740725,
,578.758525,
,578.7757,
,578.8044,
,578.81765,
,578.8295,
,578.8454,
,578.867975,
,578.90025,
,578.91245,
,578.9242,
,578.945825,
,578.9571,
,578.9746,
,578.99995,
,579.020575,
,579.048775,
,579.08025,
,579.0919,
,579.1045,
,579.13105,
,579.1638,
,579.2001,
,579.22135,
,579.235675,
,579.252675,
,579.276825,
,579.318475,
,579.345775,
,579.36135,
,579.385325,
,579.421975,
,579.483875,
,579.499875,
,579.5146,
,579.535,
,579.55175,
,579.56175,
,579.57295,
,579.5927,
,579.602375,
,579.62095,
,579.6337,
,579.6958,
,579.722175,
,579.752,
,579.77905,
,579.802075,
,579.8294,
,579.844025,
,579.859425,
,579.874175,
,579.885175,
,579.900025,
,579.916525,
,579.9311,
,579.954325,
,579.97365,
,580.014675,
,580.047675,
,580.07055,
,580.09035,
,580.13945,
,580.209575,
,580.2391,
,580.26485,
,580.293725,
,580.47535,
,580.56595,
,580.627775,
,580.656625,
,580.680225,
,580.707975,
,580.733,
,580.772675,
,580.793925,
,580.83865,
,580.920725,
,580.9616,
,580.99025,
,581.008925,
,581.035725,
,581.0632,
,581.0981,
,581.167425,
,581.41585,
,581.43955,
,581.4504,
,581.469025,
,581.477275,
,581.488225,
,581.498225,
,581.5071,
,581.51565,
,581.522525,
,581.53215,
,581.545075,
,581.5817,
,581.614375,
,581.6543,
,581.821075,
,581.8661,
,581.92565,
,582.1451,
,582.177475,
,582.197775,
,582.2202,
,582.228725,
,582.2382,
,582.2583,
,582.269025,
,582.27825,
,582.288,
,582.299025,
,582.3148,
,582.32845,
,582.33595,
,582.351575,
,582.360925,
,582.3707,
,582.38685,
,582.407175,
,582.4362,
,582.454325,
,582.46655,
,582.49915,
,582.508975,
,582.5218,
,582.5511,
,582.568275,
,582.595,
,582.640125,
,582.664,
,582.678275,
,582.704775,
,582.7219,
,582.73865,
,582.7594,
,582.775825,
,582.790125,
,582.8071,
,582.82365,
,582.860525,
,582.9017,
,582.922675,
,582.9744,
,583.050875,
,583.09965,
,583.1287,
,583.160175,
,583.205225,
,583.23155,
,583.264775,
,583.31055,
,583.34825,
,583.363325,
,583.4039,
,583.411675,
,583.60635,
,583.6772,
,583.746875,
,583.77145,
,583.81475,
,583.829175,
,583.85125,
,583.88935,
,583.922375,
,583.953625,
,584.11855,
,584.16745,
,584.2277,
,584.24385,
,584.2575,
,584.26555,
,584.275575,
,584.28365,
,584.29085,
,584.301425,
,584.31035,
,584.3275,
,584.337275,
,584.346875,
,584.354825,
,584.366075,
,584.3913,
,584.401075,
,584.420175,
,584.45595,
,584.48545,
,584.502975,
,584.5311,
,584.5587,
,584.581725,
,584.59965,
,584.626675,
,584.667725,
,584.6889,
,584.7408,
,585.022,
,585.051175,
,585.094475,
,585.14225,
,585.174875,
,585.199875,
,585.215325,
,585.24855,
,585.266275,
,585.2798,
,585.291375,
,585.3157,
,585.348625,
,585.368775,
,585.421125,
,585.4382,
,585.461,
,585.494225,
,585.55485,
,585.61655,
,585.705675,
,585.733,
,585.747925,
,585.767025,
,585.781275,
,585.788525,
,585.799175,
,585.808225,
,585.8168,
,585.825975,
,585.839225,
,585.850075,
,585.8681,
,585.882325,
,585.8995,
,585.9183,
,585.931675,
,585.9479,
,585.972525,
,585.9942,
,586.04045,
,586.077775,
,586.1168,
,586.133525,
,586.164375,
,586.207625,
,586.23295,
,586.260375,
,586.2843,
,586.311775,
,586.351325,
,586.402575,
,586.551425,
,586.567325,
,586.5788,
,586.588075,
,586.601475,
,586.610275,
,586.619475,
,586.651075,
,586.66465,
,586.6807,
,586.710975,
,586.72895,
,586.753625,
,586.780875,
,586.805775,
,586.832775,
,586.8671,
,586.930675,
,586.95255,
,586.972925,
,586.9996,
,587.02655,
,587.0487,
,587.06675,
,587.082775,
,587.09215,
,587.10565,
,587.118325,
,587.129225,
,587.146875,
,587.163775,
,587.17405,
,587.186275,
,587.2016,
,587.21315,
,587.2312,
,587.245775,
,587.269425,
,587.3086,
,587.3318,
,587.403075,
,587.654525,
,587.682925,
,587.7111,
,587.75075,
,587.813125,
,587.87095,
,587.893875,
,587.9185,
,587.94935,
,587.989825,
,588.007475,
,588.02285,
,588.033675,
,588.0442,
,588.053125,
,588.0649,
,588.08545,
,588.1085,
,588.1199,
,588.128325,
,588.139575,
,588.158275,
,588.171475,
,588.187825,
,588.2035,
,588.21625,
,588.25325,
,588.269775,
,588.281925,
,588.29435,
,588.313075,
,588.324425,
,588.346875,
,588.368775,
,588.3962,
,588.417375,
,588.438325,
,588.46035,
,588.492325,
,588.536775,
,588.56605,
,588.601425,
,588.617475,
,588.629875,
,588.640425,
,588.64775,
,588.67185,
,588.6961,
,588.7166,
,588.733275,
,588.751825,
,588.777525,
,588.79665,
,588.82155,
,588.83865,
,588.859525,
,588.884375,
,588.9012,
,588.92345,
,588.95215,
,589.006225,
,589.03515,
,589.06505,
,589.099975,
,589.1293,
,589.148775,
,589.1811,
,589.19735,
,589.214875,
,589.239875,
,589.25615,
,589.2813,
,589.3089,
,589.322675,
,589.35945,
,589.379875,
,589.406725,
,589.44685,
,589.48045,
,589.505375,
,589.548975,
,589.570825,
,589.582225,
,589.598375,
,589.612575,
,589.62245,
,589.630975,
,589.649475,
,589.6615,
,589.676875,
,589.688975,
,589.709525,
,589.728975,
,589.766725,
,589.832925,
,590.000625,
,590.028175,
,590.070375,
,590.089975,
,590.107375,
,590.12205,
,590.134,
,590.15975,
,590.171325,
,590.187475,
,590.202375,
,590.23435,
,590.274675,
,590.421975,
,590.500575,
,590.529375,
,590.542575,
,590.55075,
,590.559825,
,590.570025,
,590.586,
,590.609825,
,590.62345,
,590.66155,
,590.67905,
,590.694,
,590.709375,
,590.7727,
,590.827225,
,591.012025,
,591.0746,
,591.15595,
,591.1826,
,591.1965,
,591.207075,
,591.2161,
,591.224525,
,591.23605,
,591.245125,
,591.2605,
,591.275625,
,591.2961,
,591.312975,
,591.355225,
,591.38875,
,591.427075,
,591.489575,
,591.55115,
,591.575775,
,591.7948,
,591.81925,
,591.8428,
,591.861575,
,591.8733,
,591.884625,
,591.90645,
,591.94205,
,591.951775,
,591.96125,
,591.9976,
,592.01555,
,592.031375,
,592.054675,
,592.073875,
,592.093675,
,592.1104,
,592.128775,
,592.14385,
,592.1651,
,592.181125,
,592.193775,
,592.206425,
,592.217475,
,592.235,
,592.24995,
,592.260475,
,592.2938,
,592.308675,
,592.33885,
,592.35675,
,592.390275,
,592.454075,
,592.494825,
,592.520275,
,592.55785,
,592.5975,
,592.658525,
,592.711775,
,592.760325,
,592.769325,
,592.7779,
,592.79285,
,592.821275,
,592.83205,
,592.848025,
,592.858825,
,592.872575,
,592.893725,
,592.913675,
,592.9416,
,592.9753,
,593.01435,
,593.03435,
,593.04835,
,593.0665,
,593.093225,
,593.1159,
,593.1328,
,593.163125,
,593.180925,
,593.212425,
,593.2386,
,593.271375,
,593.2929,
,593.3186,
,593.3384,
,593.361425,
,593.38,
,593.401875,
,593.441325,
,593.515325,
,593.541125,
,593.56205,
,593.577975,
,593.5973,
,593.617275,
,593.636775,
,593.64865,
,593.668425,
,593.68745,
,593.700875,
,593.74695,
,593.792575,
,593.81355,
,593.832275,
,593.8568,
,593.8798,
,593.89715,
,593.944125,
,593.97485,
,594.00415,
,594.038425,
,594.060825,
,594.080575,
,594.10345,
,594.14815,
,594.171,
,594.23385,
,594.274225,
,594.304475,
,594.33585,
,594.3963,
,594.428375,
,594.550625,
,594.58765,
,594.62355,
,594.681,
,594.6993,
,594.70985,
,594.724575,
,594.73465,
,594.7735,
,594.788025,
,594.799125,
,594.812,
,594.822575,
,594.839275,
,594.848725,
,594.864275,
,594.879875,
,594.9009,
,594.926825,
,594.954925,
,594.997675,
,595.044375,
,595.26075,
,595.375275,
,595.421625,
,595.461025,
,595.546425,
,595.6411,
,595.65435,
,595.6652,
,595.6741,
,595.682725,
,595.69265,
,595.7041,
,595.712125,
,595.7301,
,595.738025,
,595.752475,
,595.767,
,595.779225,
,595.79455,
,595.810225,
,595.834725,
,595.85765,
,595.89395,
,595.920825,
,595.9383,
,595.957325,
,595.972275,
,596.026975,
,596.054175,
,596.076925,
,596.1013,
,596.115825,
,596.164525,
,596.237275,
,596.281725,
,596.308175,
,596.3239,
,596.34445,
,596.35455,
,596.364625,
,596.3727,
,596.3831,
,596.41015,
,596.41895,
,596.43695,
,596.453225,
,596.479975,
,596.506125,
,596.52935,
,596.543225,
,596.5569,
,596.5885,
,596.59975,
,596.617275,
,596.651225,
,596.667275,
,596.691825,
,596.7247,
,596.754825,
,596.799725,
,596.83065,
,596.842175,
,596.871325,
,596.901475,
,596.93255,
,596.9706,
,597.026625,
,597.107,
,597.12255,
,597.221,
,597.2768,
,597.323975,
,597.36375,
,597.3816,
,597.4127,
,597.4241,
,597.43415,
,597.445725,
,597.45545,
,597.463625,
,597.47625,
,597.4996,
,597.524625,
,597.53755,
,597.550775,
,597.5621,
,597.577675,
,597.59695,
,597.61265,
,597.6296,
,597.648775,
,597.6659,
,597.686775,
,597.700975,
,597.714575,
,597.7225,
,597.73505,
,597.746725,
,597.76175,
,597.785675,
,597.813225,
,597.8357,
,597.863625,
,597.889175,
,597.9199,
,597.935125,
,597.95785,
,597.97165,
,597.9806,
,598.001125,
,598.019325,
,598.043,
,598.065675,
,598.10035,
,598.136925,
,598.19075,
,598.26595,
,598.3319,
,598.352975,
,598.37485,
,598.395775,
,598.408225,
,598.427625,
,598.439075,
,598.45025,
,598.46645,
,598.4808,
,598.499875,
,598.521675,
,598.54195,
,598.5564,
,598.578975,
,598.610725,
,598.632925,
,598.672575,
,598.7111,
,598.724725,
,598.736175,
