SPK_SPKC03a (weak inhi),SPK_SPKC08a (exc),SPK_SPKC09a (no response),SPK_SPKC10b (weak inhi),SPK_SPKC11a (no response)
371.97515,,342.510125,391.676225,355.198475
372.014825,,342.56145,391.705275,355.23675
372.03775,,342.579,391.754,355.262475
372.060875,,342.6066,391.801825,355.29845
372.105725,,342.62445,391.8443,355.32235
372.124175,,342.64905,391.93205,355.37055
372.16845,,342.663775,391.9418,355.40115
372.1885,,342.6763,391.96475,355.410025
372.231925,,342.699675,392.0116,355.4421
372.300075,,342.7277,392.041425,355.46375
372.322525,,342.74305,392.139525,355.487875
372.341975,,342.775375,392.23265,355.51025
372.367025,,342.787325,392.261675,355.532575
372.409275,,342.811575,392.3418,355.577575
372.431725,,342.832225,392.3768,355.60445
372.45575,,342.84835,392.386875,355.61935
372.48495,,342.8688,392.44835,355.645175
372.4995,,342.8881,392.5336,355.66725
372.528625,,342.893475,392.560275,355.691725
372.546875,,342.903575,392.626325,355.71465
372.59375,,342.924025,392.698275,355.740775
372.673525,,342.934625,392.752425,355.7773
372.707975,,342.951075,392.817625,355.802225
372.73005,,342.96505,392.820975,355.860425
372.7572,,343.003475,392.839725,355.880825
372.772075,,343.01905,392.89355,355.905175
372.798325,,343.031025,392.977575,355.9253
372.8473,,343.09305,393.03435,355.9558
372.872675,,343.13925,393.30295,355.977275
372.898925,,343.207225,393.333775,355.996425
372.9235,,343.23655,393.346675,356.020275
372.940225,,343.257425,393.36185,356.05
372.956725,,343.27035,393.406275,356.075175
373.015325,,343.289425,393.417775,356.097575
373.042325,,343.3179,393.450925,356.130925
373.082525,,343.36035,393.469525,356.1989
373.10345,,343.388425,393.49435,356.219625
373.116975,,343.39865,393.52615,356.251875
373.157575,,343.437875,393.54955,356.270975
373.181075,,343.4513,393.568275,356.302925
373.215575,,343.482475,393.68065,356.3222
373.247625,,343.51,393.71225,356.36565
373.2817,,343.52135,393.746075,356.39095
373.30235,,343.542075,393.816475,356.44845
373.3311,,343.562925,393.82265,356.474425
373.358825,,343.602525,393.903625,356.5326
373.3798,,343.615575,393.97235,356.56205
373.4082,,343.642675,394.02165,356.643775
373.434725,,343.652725,394.056725,356.672125
373.5244,,343.67705,394.0865,356.70265
373.594525,,343.69665,394.1183,356.7305
373.612775,,343.719725,394.179525,356.754625
373.6379,,343.755525,394.182575,356.7855
373.66555,,343.78815,394.20745,356.832525
373.7024,,343.815675,394.2389,356.854225
373.71835,,343.83495,394.26965,356.8724
373.741575,,343.85805,394.316425,356.887025
373.7594,,343.878875,394.3667,356.9049
373.83905,,343.894075,394.382975,357.019
373.929,,343.915125,394.499225,357.04465
373.98835,,343.934225,394.5017,357.06935
374.0133,,343.968775,394.5263,357.096825
374.040975,,344.008225,394.553725,357.12625
374.096125,,344.02775,394.593625,357.16145
374.122025,,344.05635,394.643725,357.178275
374.14715,,344.0881,394.702925,357.211225
374.1855,,344.119625,394.775125,357.297225
374.201825,,344.136075,394.839625,357.3399
374.22035,,344.158875,394.9024,357.360675
374.24335,,344.1798,394.97955,357.439925
374.2758,,344.191725,394.999125,357.492025
374.358125,,344.2063,395.00285,357.50955
374.373525,,344.2275,395.0233,357.53285
374.412025,,344.2485,395.058625,357.561725
374.457225,,344.2645,395.0842,357.585725
374.46625,,344.28,395.109725,357.6149
374.505925,,344.31215,395.115525,357.63285
374.554625,,344.3347,395.23585,357.6515
374.569375,,344.3403,395.27775,357.7029
374.6146,,344.365025,395.3097,357.7202
374.63215,,344.40585,395.344025,357.761825
374.66675,,344.41535,395.35495,357.864075
374.68625,,344.438675,395.3715,357.8862
374.742775,,344.45105,395.4194,357.90145
374.761675,,344.4614,395.4767,357.931825
374.78215,,344.502375,395.5202,357.9559
374.82865,,344.5193,395.635075,357.987625
374.848625,,344.53475,395.6562,358.00425
374.86625,,344.55345,395.73405,358.034
374.932675,,344.579025,395.7674,358.0632
374.991225,,344.601475,395.813225,358.08555
375.014075,,344.622625,395.903925,358.1182
375.0348,,344.66655,395.982175,358.141025
375.05765,,344.691425,396.032175,358.1847
375.0691,,344.713575,396.0749,358.200125
375.1317,,344.727925,396.09315,358.224125
375.1865,,344.748975,396.11795,358.2918
375.259675,,344.7875,396.168975,358.308875
375.282,,344.8017,396.195375,358.347975
375.3004,,344.8282,396.2246,358.367025
375.3274,,344.85345,396.23775,358.384375
375.370125,,344.873175,396.25345,358.419675
375.393125,,344.8944,396.271175,358.45155
375.41445,,344.89755,396.3007,358.480025
375.4363,,344.914575,396.321125,358.4958
375.4783,,344.947425,396.35195,358.51805
375.5398,,344.961025,396.379475,358.554525
375.556125,,344.985625,396.401,358.5774
375.5751,,345.003325,396.469925,358.631475
375.61895,,345.0206,396.49195,358.737775
375.657525,,345.0519,396.53485,358.75655
375.68385,,345.1108,396.57175,358.811975
375.702525,,345.11755,396.59165,358.86005
375.720325,,345.133425,396.6319,358.889525
375.749025,,345.153675,396.6702,358.91235
375.770625,,345.173875,396.801,358.9499
375.790075,,345.216875,396.872275,358.972225
375.833925,,345.242925,396.890425,359.00235
375.86125,,345.2668,396.9532,359.03155
375.883175,,345.307375,396.956475,359.0471
375.9964,,345.32695,397.0428,359.07115
376.02085,,345.34735,397.0463,359.093975
376.045425,,345.372425,397.1124,359.1138
376.06525,,345.43135,397.115675,359.14265
376.073425,,345.45545,397.18765,359.161725
376.119,,345.48475,397.226875,359.1796
376.13595,,345.51505,397.26015,359.1953
376.1712,,345.531,397.299175,359.218075
376.18905,,345.562575,397.311175,359.229225
376.192925,,345.598525,397.344875,359.2537
376.2067,,345.619625,397.35515,359.287425
376.2269,,345.66,397.380275,359.304875
376.2507,,345.67935,397.424775,359.32705
376.268275,,345.69635,397.461,359.39155
376.291875,,345.743825,397.475875,359.40955
376.344825,,345.79085,397.49045,359.443
376.356625,,345.824275,397.5161,359.462575
376.372275,,345.854325,397.5244,359.536425
376.391475,,345.8871,397.5699,359.566675
376.4134,,345.905075,397.596875,359.59615
376.4418,,345.92045,397.707025,359.6275
376.4912,,345.9655,397.72245,359.65215
376.564225,,345.980575,397.762,359.694925
376.649375,,346.010075,397.788875,359.717275
376.676375,,346.017475,397.830325,359.788275
376.694975,,346.054475,397.9021,359.79425
376.71685,,346.08545,397.996775,359.818925
376.7506,,346.1746,398.0076,359.85075
376.8257,,346.22215,398.0402,359.90825
376.8399,,346.274525,398.043125,359.924925
376.861375,,346.294375,398.128875,359.95325
376.885625,,346.3117,398.14645,359.97735
376.90025,,346.370175,398.171525,360.02265
376.92135,,346.38895,398.2001,360.075925
376.967275,,346.429175,398.221525,360.150075
376.99,,346.442025,398.2257,360.172125
377.009925,,346.474725,398.233325,360.21585
377.05325,,346.489975,398.258825,360.2269
377.0784,,346.5444,398.274175,360.2456
377.100875,,346.564125,398.30945,360.266875
377.1232,,346.569075,398.338225,360.30335
377.1365,,346.593175,398.428275,360.3304
377.167675,,346.6118,398.44215,360.345475
377.187225,,346.640775,398.46735,360.3648
377.210275,,346.666325,398.4898,360.3831
377.2337,,346.69395,398.509725,360.45045
377.278825,,346.70925,398.55365,360.465475
377.3193,,346.746225,398.577925,360.4966
377.324275,,346.784125,398.60935,360.525075
377.3488,,346.8116,398.6119,360.54735
377.386875,,346.8376,398.65825,360.5724
377.401625,,346.8541,398.679375,360.595825
377.44125,,346.8617,398.698,360.6169
377.467575,,346.908525,398.730525,360.62925
377.505625,,346.937075,398.748225,360.6578
377.53845,,346.98125,398.752325,360.677475
377.5534,,347.0408,398.781375,360.696625
377.578775,,347.061975,398.8368,360.734825
377.60545,,347.080775,398.86675,360.752425
377.627075,,347.102775,398.87735,360.769525
377.655725,,347.12885,398.91045,360.79875
377.675625,,347.15215,399.045425,360.813875
377.6957,,347.164475,399.121575,360.8331
377.747,,347.20525,399.188575,360.85145
377.79645,,347.222225,399.1952,360.8984
377.815075,,347.2684,399.24425,360.924475
377.83265,,347.30685,399.261075,360.93995
377.870175,,347.338825,399.3724,360.96625
377.897675,,347.378375,399.4334,361.00895
377.92415,,347.417825,399.4359,361.1017
377.9487,,347.434225,399.490425,361.116175
377.9819,,347.46015,399.575625,361.139725
377.996275,,347.4718,399.6099,361.149825
378.022125,,347.48735,399.62905,361.162725
378.042425,,347.54575,399.65515,361.1885
378.063925,,347.55745,399.682075,361.206375
378.08525,,347.59615,399.7643,361.235125
378.11905,,347.630375,399.776025,361.2585
378.13365,,347.652725,399.818175,361.279725
378.149975,,347.67365,399.88345,361.310275
378.16645,,347.694375,399.898125,361.339175
378.233575,,347.740675,399.923625,361.3653
378.251525,,347.757925,399.937775,361.4219
378.2702,,347.77735,399.973825,361.45795
378.31975,,347.7911,399.976925,361.48165
378.370725,,347.83335,400.017975,361.518975
378.405075,,347.85675,400.02565,361.57765
378.4452,,347.9077,400.0402,361.603875
378.511375,,347.931975,400.066,361.637675
378.5398,,347.95645,400.111525,361.681675
378.569925,,347.981625,400.14,361.7091
378.586375,,348.01735,400.1932,361.721675
378.64125,,348.0391,400.22945,361.745725
378.645975,,348.053175,400.244575,361.75985
378.678175,,348.079275,400.265975,361.823025
378.75785,,348.100775,400.2738,361.8945
378.8208,,348.131775,400.3062,361.9171
378.841075,,348.160675,400.3117,361.936375
378.868575,,348.170325,400.3491,361.9541
378.887925,,348.195425,400.353875,361.96815
378.915675,,348.218375,400.43125,361.98025
378.935075,,348.241475,400.470725,362.00245
378.96075,,348.286875,400.5121,362.017675
378.977275,,348.311925,400.55225,362.02795
378.99735,,348.32445,400.58745,362.058325
379.021525,,348.372375,400.663675,362.0798
379.070875,,348.40795,400.700575,362.10125
379.094875,,348.4488,400.74005,362.115475
379.1211,,348.509325,400.768125,362.1317
379.143475,,348.536075,400.90245,362.1652
379.164975,,348.5632,400.91085,362.189425
379.223175,,348.58735,400.957025,362.2571
379.283325,,348.601725,401.00395,362.2912
379.30935,,348.6229,401.013575,362.308
379.3583,,348.64555,401.052825,362.33565
379.38115,,348.6747,401.091575,362.346175
379.405375,,348.68115,401.186325,362.379325
379.431475,,348.7159,401.210175,362.396775
379.470375,,348.7311,401.214425,362.4264
379.4929,,348.7519,401.28075,362.4352
379.560925,,348.77565,401.317475,362.481775
379.57795,,348.793275,401.351125,362.50835
379.602375,,348.813075,401.370475,362.562525
379.6576,,348.863175,401.405675,362.5877
379.7195,,348.919075,401.41815,362.623475
379.7427,,348.953525,401.4402,362.6522
379.763775,,348.983725,401.5449,362.65755
379.785725,,349.007525,401.59485,362.6713
379.81445,,349.02745,401.62615,362.698625
379.826025,,349.04555,401.68865,362.73955
379.857525,,349.068475,401.727725,362.77375
379.891175,,349.148725,401.770975,362.8105
379.92055,,349.180475,401.81925,362.833475
379.9608,,349.2141,401.8835,362.918175
379.985625,,349.23565,401.9083,362.93865
380.00825,,349.2656,401.9567,362.961225
380.0304,,349.290925,402.00695,363.040525
380.059625,,349.31065,402.0654,363.06795
380.0883,,349.32745,402.083,363.0956
380.105675,,349.332825,402.148575,363.1279
380.127025,,349.355425,402.195575,363.14455
380.1485,,349.3763,402.249,363.163525
380.168675,,349.385825,402.29885,363.197575
380.19115,,349.417375,402.30145,363.2147
380.271925,,349.436725,402.32125,363.256
380.301025,,349.458525,402.341525,363.27555
380.3199,,349.4699,402.371875,363.2991
380.35375,,349.49385,402.4807,363.3135
380.377225,,349.525275,402.48745,363.3346
380.4505,,349.541925,402.60185,363.351375
380.47875,,349.573725,402.64195,363.3688
380.522975,,349.62215,402.670325,363.38115
380.568,,349.6526,402.72705,363.407225
380.627225,,349.678325,402.7621,363.432
380.642525,,349.70355,402.78945,363.448225
380.6805,,349.72645,402.820575,363.463575
380.714725,,349.763075,402.8524,363.485075
380.758,,349.7822,402.86195,363.5223
380.77515,,349.8031,402.8797,363.54525
380.796325,,349.828,402.89415,363.571
380.831875,,349.865575,402.8987,363.594725
380.84925,,349.87965,403.001125,363.6224
380.8931,,349.897625,403.020475,363.63435
380.916675,,349.923025,403.02625,363.651175
380.93735,,349.9505,403.08995,363.672925
380.963325,,349.976475,403.12005,363.684375
381.0099,,350.009575,403.15255,363.709025
381.1027,,350.05015,403.15755,363.73025
381.1418,,350.073725,403.174575,363.751875
381.16435,,350.092125,403.206925,363.7755
381.2091,,350.1111,403.30395,363.792275
381.269625,,350.132225,403.40235,363.819125
381.295225,,350.143375,403.42685,363.843225
381.3175,,350.17195,403.4327,363.8515
381.3456,,350.17815,403.477075,363.901475
381.367275,,350.20305,403.5283,363.922025
381.382325,,350.22025,403.65395,363.92695
381.390225,,350.261,403.696925,363.94605
381.40575,,350.2875,403.8138,363.974325
381.424,,350.30875,403.843825,363.990525
381.464275,,350.33655,403.874325,364.024375
381.537525,,350.360925,403.9176,364.0903
381.55855,,350.375225,403.920025,364.109825
381.588175,,350.401475,403.9385,364.18615
381.615225,,350.468675,403.96735,364.204625
381.6437,,350.47975,403.995075,364.22915
381.664675,,350.508075,404.04235,364.246325
381.7142,,350.5449,404.139775,364.288075
381.737925,,350.5759,404.19515,364.30255
381.769875,,350.63075,404.20345,364.323675
381.81945,,350.64755,404.235925,364.393325
381.8722,,350.67055,404.2748,364.410475
381.926825,,350.70665,404.352875,364.4376
382.03915,,350.726525,404.382575,364.490575
382.062675,,350.761625,404.3855,364.5439
382.082225,,350.7825,404.44225,364.567675
382.116025,,350.7896,404.504325,364.60575
382.173325,,350.84575,404.5169,364.616775
382.200025,,350.884775,404.52955,364.639425
382.296575,,350.906975,404.560475,364.670025
382.31905,,350.938475,404.56305,364.689575
382.347225,,350.975,404.59805,364.711725
382.407,,350.999225,404.6025,364.767975
382.4279,,351.0023,404.65145,364.811675
382.451375,,351.03425,404.6838,364.86105
382.4978,,351.054975,404.69565,364.91885
382.57225,,351.0772,404.713,364.934
382.5938,,351.102525,404.723,364.99115
382.6199,,351.116325,404.779025,365.0385
382.648275,,351.149325,404.85955,365.07015
382.6814,,351.160775,404.9025,365.1076
382.704675,,351.180475,404.93445,365.1277
382.733225,,351.189575,404.971275,365.149175
382.79495,,351.218675,405.009075,365.243375
382.8202,,351.229975,405.04965,365.270325
382.840475,,351.26415,405.0723,365.2999
382.873025,,351.288225,405.104675,365.32295
382.89665,,351.293925,405.14155,365.354225
382.9537,,351.2955,405.162275,365.36625
382.98045,,351.306225,405.181475,365.4318
383.007625,,351.352275,405.21735,365.4789
383.067675,,351.38025,405.219625,365.5044
383.09075,,351.4001,405.3071,365.521075
383.1104,,351.41835,405.31045,365.570875
383.1353,,351.435,405.3674,365.595375
383.190825,,351.45665,405.3744,365.6164
383.206325,,351.49045,405.395275,365.6319
383.230625,,351.523375,405.4144,365.666675
383.319375,,351.564725,405.447075,365.674125
383.360925,,351.581725,405.5398,365.71595
383.394425,,351.6009,405.625475,365.7628
383.517525,,351.62795,405.694825,365.81075
383.548425,,351.655125,405.715075,365.833925
383.5865,,351.683025,405.7358,365.8508
383.61415,,351.758675,405.7397,365.8726
383.6529,,351.7759,405.75795,365.910975
383.675175,,351.790925,405.760825,365.94135
383.698925,,351.813125,405.7813,365.95975
383.71095,,351.832625,405.843425,365.98565
383.736525,,351.857175,405.894825,366.0284
383.7476,,351.90295,405.93035,366.057975
383.78945,,351.921175,405.948,366.069825
383.825575,,351.93635,405.959875,366.09455
383.843975,,351.98365,405.99175,366.126575
383.89075,,351.996875,406.0687,366.143775
383.9067,,352.0147,406.10115,366.20485
383.9221,,352.028575,406.154025,366.2342
383.937725,,352.045875,406.214,366.271425
383.961375,,352.06665,406.23095,366.2933
384.0142,,352.0953,406.285,366.318175
384.04675,,352.1227,406.333625,366.376825
384.068825,,352.14345,406.354725,366.398175
384.114675,,352.168325,406.418225,366.448725
384.143075,,352.19135,406.460475,366.465675
384.16785,,352.215125,406.462775,366.484575
384.189175,,352.236225,406.50045,366.508525
384.210875,,352.2537,406.5486,366.53485
384.253725,,352.279,406.6756,366.551875
384.267925,,352.3118,406.71435,366.567325
384.3084,,352.337175,406.725625,366.584
384.345525,,352.355375,406.775475,366.642275
384.427275,,352.373125,406.827325,366.657225
384.445375,,352.385925,406.837075,366.689525
384.4656,,352.41705,406.861375,366.7073
