SPK_SPKC01a,SPK_SPKC02b,SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC06a,SPK_SPKC08b,SPK_SPKC09a,SPK_SPKC10a,SPK_SPKC14a
120.8916,4.1407,26.12,16.5058,10.163825,45.465,7.912275,9.0638,15.512075
120.946675,4.1497,26.140475,16.524625,10.181325,45.506475,7.927825,9.083075,15.574625
121.12155,4.159175,26.278325,16.577875,10.193225,45.541675,7.95,9.112025,15.578675
121.47085,4.170375,26.35035,16.602575,10.219375,45.605475,7.98985,9.155175,15.6017
121.61855,4.188925,26.5128,16.738825,10.267275,45.654475,8.0315,9.167275,15.612475
121.8012,4.1959,26.5662,16.7993,10.31575,45.67155,8.051725,9.19195,15.75025
122.072225,4.2047,26.626775,16.817125,10.358375,45.702025,8.065725,9.21175,15.7614
122.4514,4.215725,26.69645,16.8432,10.3985,45.770475,8.07865,9.2391,15.781125
122.927,4.222675,26.78755,16.8489,10.42585,45.81,8.091475,9.2643,15.830325
123.0596,4.229875,26.858325,16.8611,10.46575,45.846875,8.134075,9.279025,15.914625
123.195425,4.24035,26.91845,16.862325,10.502025,45.894575,8.176575,9.290375,15.940725
123.223525,4.252725,26.9502,16.893325,10.57175,45.93225,8.198325,9.3134,15.9631
123.402825,4.259775,27.30385,16.958875,10.6127,46.003325,8.21775,9.358575,15.9678
123.4453,4.268525,27.3053,17.00545,10.647675,46.061825,8.30115,9.41855,16.1022
123.493275,4.280675,27.36605,17.029275,10.691075,46.1253,8.32545,9.4449,16.1057
123.570725,4.296175,27.4463,17.10645,10.729325,46.17265,8.36425,9.4832,16.15995
124.043525,4.31165,27.530175,17.136425,10.762625,46.2198,8.38685,9.508475,16.207675
124.1033,4.32035,27.773725,17.137475,10.80365,46.333925,8.41,9.532575,16.259275
124.285275,4.331925,27.985825,17.23445,10.839775,46.400575,8.43015,9.564575,16.318
124.520975,4.341325,28.0305,17.3268,10.87895,46.45,8.474275,9.612875,16.364625
124.857475,4.345325,28.178875,17.36425,10.91275,46.493075,8.49365,9.647975,16.40885
124.9661,4.347075,28.257925,17.378275,10.94115,46.5451,8.5395,9.66795,16.459125
125.055625,4.355075,28.329925,17.38805,10.988925,46.585775,8.5657,9.687125,16.48935
125.12235,4.370125,28.359175,17.42925,11.03315,46.654125,8.59355,9.721575,16.5295
125.42835,4.376675,28.433075,17.477725,11.05935,46.677775,8.621625,9.744725,16.532125
125.8849,4.3819,28.766025,17.5848,11.102275,46.77265,8.65015,9.765275,16.587575
126.180675,4.387075,28.893125,17.627675,11.12885,46.86195,8.6953,9.79225,16.64705
126.308925,4.392975,28.98775,17.64995,11.1687,46.9077,8.716,9.817125,16.691
126.60525,4.39735,29.338875,17.728925,11.1985,46.960325,8.739825,9.847125,16.7157
126.661275,4.4034,29.3825,17.740675,11.223925,47.0315,8.76525,9.876975,16.730325
126.879525,4.4085,29.63535,17.79655,11.26665,47.08415,8.77635,9.899075,16.768125
127.086075,4.413025,29.725375,17.8048,11.319525,47.10925,8.817625,9.919875,16.785
127.38415,4.4202,29.823575,17.812975,11.3571,47.158925,8.8432,9.93975,16.80175
128.443925,4.427125,30.182125,17.841475,11.3848,47.2459,8.8698,9.982525,16.85785
128.51905,4.43315,30.218925,17.846175,11.425925,47.296275,8.89705,10.0362,16.9323
128.658575,4.438425,30.222225,17.868025,11.450425,47.332425,8.960625,10.0628,16.96105
129.057575,4.44495,30.26435,17.8771,11.50005,47.4169,8.9741,10.083,16.97415
129.27345,4.44885,30.29485,17.893825,11.5279,47.469325,9.03785,10.11945,17.024375
129.8869,4.45345,30.4324,17.912125,11.571975,47.50415,9.0661,10.1433,17.0849
130.0826,4.457575,30.46255,17.925825,11.5972,47.56545,9.09535,10.18755,17.120825
130.193125,4.461675,30.67215,17.9902,11.65895,47.6066,9.1154,10.19845,17.149125
130.2954,4.467125,30.7266,18.010575,11.684975,47.649525,9.121375,10.2356,17.236825
130.539525,4.4754,30.7755,18.051675,11.7232,47.655675,9.168675,10.267525,17.370875
130.8479,4.480975,30.9652,18.0948,11.789525,47.674225,9.18975,10.302275,17.423025
131.12075,4.486275,30.99815,18.138975,11.83245,47.714175,9.207825,10.32025,17.510625
131.314425,4.491425,31.048375,18.1513,11.9017,47.798125,9.228975,10.3404,17.561575
131.531425,4.49925,31.212725,18.195575,11.93825,47.846675,9.248125,10.36675,17.600525
132.40385,4.504625,31.36185,18.2095,11.981,47.8828,9.267575,10.38565,17.622575
132.553125,4.511825,31.41945,18.221575,12.0172,47.9281,9.283725,10.42255,17.630925
132.812825,4.518125,31.479425,18.23315,12.03805,47.9924,9.303475,10.471625,17.688525
132.9411,4.523025,31.763275,18.244575,12.084475,48.041125,9.3174,10.52645,17.72835
133.2269,4.52835,31.841925,18.260425,12.1509,48.090675,9.333075,10.54285,17.765125
133.304725,4.534875,31.882325,18.273075,12.183775,48.142125,9.361925,10.569325,17.783925
133.496425,4.539475,31.938525,18.288575,12.1936,48.195575,9.478425,10.6043,17.89055
133.568875,4.546725,31.972975,18.3652,12.20915,48.285375,9.5339,10.640025,17.9285
133.792225,4.552275,32.10875,18.3901,12.25085,48.335675,9.550575,10.6978,17.9581
134.011275,4.557775,32.111725,18.414125,12.291175,48.41715,9.577075,10.726075,18.0707
134.30175,4.563425,32.149675,18.441575,12.31755,48.469325,9.598875,10.746275,18.20025
134.417325,4.56955,32.343,18.483725,12.3419,48.521825,9.6206,10.78175,18.22525
134.550575,4.580225,32.4079,18.49395,12.3695,48.567675,9.670125,10.80785,18.245425
134.8106,4.58485,32.452675,18.50385,12.373125,48.5983,9.688875,10.828475,18.27915
135.39405,4.590425,32.535675,18.524,12.41335,48.692,9.7179,10.849,18.324975
135.446025,4.5961,32.55975,18.529275,12.4519,48.7517,9.766325,10.877775,18.3544
136.129525,4.607625,32.586925,18.767725,12.478025,48.812125,9.792275,10.911275,18.395775
136.444725,4.61625,32.6378,18.79555,12.50415,48.8604,9.798725,10.930825,18.47445
136.711125,4.63775,32.72315,18.8265,12.5316,48.92165,9.850325,10.980825,18.592275
136.79315,4.644875,32.775125,18.9475,12.55385,48.98265,9.869825,10.996975,18.6478
137.003625,4.651775,32.864,18.970275,12.624575,49.06065,9.887725,11.0373,18.69065
137.1562,4.659575,32.8756,19.007325,12.66935,49.127,9.909325,11.05875,18.72395
137.80565,4.6665,32.90335,19.0208,12.696125,49.174275,9.944275,11.08705,18.75705
138.296725,4.676675,33.021975,19.105675,12.765675,49.229625,10.014125,11.1225,18.82965
138.428875,4.687425,33.0629,19.249125,12.786775,49.282075,10.034,11.14135,18.904125
138.46705,4.720675,33.110625,19.2743,12.822025,49.3147,10.05355,11.17795,18.913725
138.654075,4.72965,33.13345,19.3014,12.854275,49.393325,10.101275,11.20455,18.9474
138.82245,4.736075,33.251525,19.3569,12.881575,49.4337,10.144525,11.255375,18.9594
138.996125,4.743525,33.27895,19.36725,12.92345,49.503175,10.166675,11.2769,19.017575
139.758425,4.75425,33.321575,19.481525,12.9563,49.580325,10.187575,11.310075,19.04845
140.052025,4.76365,33.486575,19.608025,12.993925,49.636925,10.209,11.34085,19.0727
140.2152,4.772225,33.51945,19.7131,13.032275,49.679025,10.2292,11.36805,19.178925
140.233625,4.78065,33.66985,19.756825,13.063875,49.746625,10.2634,11.3946,19.33615
140.275425,4.7898,33.699125,19.871225,13.1505,49.80635,10.292825,11.428875,19.398325
140.4362,4.7989,33.731125,19.878925,13.198625,49.849625,10.316275,11.461825,19.43815
140.74765,4.810375,33.785225,19.93245,13.23055,49.9051,10.335475,11.493,19.451125
141.256725,4.816875,33.8373,19.949475,13.2561,49.9838,10.3638,11.515325,19.463125
142.038425,4.8275,33.92375,19.99315,13.289575,50.055875,10.419475,11.5539,19.497775
142.367,4.845425,34.06695,20.06095,13.31445,50.109275,10.4489,11.584675,19.505225
142.7736,4.866825,34.10925,20.108175,13.342725,50.15605,10.4997,11.61405,19.611625
142.87315,4.8829,34.228,20.15235,13.397375,50.217425,10.526475,11.6407,19.6375
143.102775,4.8991,34.2926,20.18295,13.4151,50.25305,10.5553,11.6634,19.6389
143.3847,4.907575,34.364075,20.219,13.440175,50.315675,10.58305,11.6827,19.662875
144.130475,4.919125,34.425525,20.244625,13.4705,50.34505,10.607225,11.703725,19.6871
144.343225,4.935125,34.54455,20.2585,13.4941,50.40935,10.6333,11.7466,19.6916
144.37915,4.9496,34.6071,20.27315,13.527025,50.450575,10.6848,11.77475,19.7989
144.680825,4.96225,34.6648,20.303175,13.562875,50.526175,10.7098,11.813025,19.845425
145.1681,4.972125,34.734825,20.344275,13.5912,50.61275,10.751325,11.84185,19.897975
145.3147,4.9818,34.80205,20.349425,13.611575,50.658125,10.785525,11.866,19.97205
145.8681,4.995275,35.04025,20.369625,13.64525,50.70745,10.804925,11.871975,19.996725
146.245525,5.00945,35.131575,20.43415,13.694275,50.753075,10.8256,11.89145,20.024975
146.97705,5.022825,35.289125,20.447775,13.715975,50.79265,10.845475,11.917325,20.10315
147.1162,5.038425,35.41355,20.473425,13.746475,50.834775,10.871775,11.9539,20.120575
147.27715,5.070575,35.489175,20.53775,13.789975,50.881475,10.89545,11.99075,20.1861
147.678275,5.082075,35.564325,20.5575,13.8136,50.931125,10.912625,12.012275,20.2579
147.870825,5.088075,35.632,20.57235,13.849575,50.965175,10.9333,12.036325,20.369225
148.0446,5.094025,35.688525,20.6453,13.861925,51.00855,10.979125,12.0613,20.406475
148.12315,5.102775,35.74735,20.6558,13.871625,51.0885,11.0085,12.082725,20.463475
148.325975,5.1138,35.8101,20.661275,13.89715,51.141275,11.034325,12.1017,20.516
148.585275,5.120525,35.96175,20.66955,13.9282,51.18955,11.077775,12.1359,20.562125
148.625325,5.128975,36.16845,20.6801,13.970225,51.229175,11.127675,12.16485,20.601025
153.691775,5.13705,36.241625,20.690175,14.024675,51.292,11.1469,12.174025,20.62115
154.719325,5.157175,36.34985,20.749925,14.0545,51.311225,11.2014,12.195425,20.6522
155.529275,5.165275,36.399875,20.771175,14.08885,51.37335,11.236125,12.235425,20.7717
155.893925,5.174925,36.4384,20.7795,14.1075,51.4297,11.284675,12.2545,20.8174
158.43085,5.1851,36.468275,21.086675,14.132275,51.4679,11.30855,12.279375,20.88695
158.6716,5.196525,36.5191,21.1353,14.15725,51.505525,11.321925,12.30155,20.903125
158.80705,5.212625,36.649175,21.151375,14.195125,51.552125,11.3448,12.33925,21.03275
159.218675,5.2219,36.682675,21.204875,14.21975,51.604475,11.38635,12.3958,21.06105
159.4777,5.2319,36.802275,21.374075,14.318175,51.655725,11.41065,12.439275,21.16725
159.8641,5.238175,36.86695,21.50385,14.3591,51.68795,11.453075,12.470025,21.209075
161.19055,5.243625,36.87945,21.687875,14.397175,51.744275,11.48065,12.4945,21.293075
161.49115,5.250025,36.957975,21.7527,14.431175,51.7813,11.505125,12.528975,21.365625
161.587575,5.2629,37.00725,21.837,14.46555,51.815325,11.530275,12.569125,21.451575
161.61945,5.2743,37.0482,21.864825,14.503725,51.843775,11.5556,12.5987,21.509775
161.8611,5.2837,37.172525,21.92655,14.5443,51.8988,11.581875,12.622425,21.5363
162.44445,5.3019,37.258,21.979075,14.567075,51.999125,11.5969,12.6598,21.5595
162.63535,5.31005,37.33445,22.050275,14.6177,52.0615,11.618375,12.67625,21.586
162.9032,5.3141,37.41625,22.350825,14.661725,52.171875,11.647425,12.70755,21.73735
163.49205,5.33705,37.50465,22.3673,14.695575,52.2287,11.672325,12.752775,21.763525
164.654525,5.347575,37.50665,22.375575,14.723475,52.281325,11.677125,12.77345,21.768475
164.7485,5.3637,37.5712,22.4405,14.76245,52.334575,11.689,12.78365,21.79025
165.1611,5.36955,37.794525,22.4659,14.795775,52.3391,11.70495,12.79405,21.8468
165.217775,5.373,38.011175,22.532775,14.8576,52.395225,11.752275,12.8164,21.8547
165.678175,5.3894,38.133725,22.559625,14.90745,52.451675,11.7748,12.854025,21.9111
166.0101,5.402475,38.209175,22.5961,14.9598,52.482275,11.786225,12.89145,21.98205
166.78675,5.4104,38.2846,22.61765,14.99985,52.518975,11.8076,12.923025,22.0296
166.82325,5.434575,38.3831,22.635325,15.040625,52.55055,11.825025,12.9401,22.06385
167.15635,5.4413,38.4478,22.64895,15.07715,52.6736,11.839025,12.96175,22.125625
167.33085,5.445775,38.612175,22.734275,15.101475,52.741725,11.866,12.9916,22.1914
167.6514,5.4546,38.8889,22.780825,15.16785,52.766275,11.872025,13.0144,22.224975
168.8208,5.4617,38.956125,22.7892,15.2145,52.8071,11.9075,13.038625,22.325275
168.89755,5.49455,39.0226,22.8013,15.278675,52.870425,11.9513,13.060425,22.327675
169.023075,5.501575,39.090725,22.8139,15.315,52.933275,11.97305,13.085575,22.363575
170.091125,5.508425,39.182775,22.8422,15.332025,52.974675,12.0123,13.115075,22.420275
170.38525,5.515325,39.322675,23.002975,15.3547,53.031025,12.0176,13.183925,22.490025
170.7734,5.523125,39.348975,23.0204,15.3962,53.080675,12.0765,13.2088,22.521275
170.860775,5.5296,39.37235,23.120575,15.419875,53.1323,12.10365,13.228925,22.545775
171.10935,5.53685,39.404975,23.1369,15.458375,53.1341,12.121825,13.2494,22.555525
174.099075,5.54325,39.439875,23.139725,15.496325,53.180125,12.150225,13.271125,22.61585
174.546975,5.562575,39.4997,23.150925,15.532,53.25065,12.17405,13.301875,22.69375
174.675475,5.5719,39.607775,23.16395,15.578375,53.303075,12.1988,13.31805,22.700275
174.9924,5.579575,39.689325,23.231175,15.6118,53.3286,12.227,13.353,22.7526
175.099475,5.594175,39.777,23.27365,15.69175,53.38185,12.281725,13.37965,22.800875
175.365725,5.602675,39.867175,23.314675,15.734975,53.416975,12.3007,13.4036,22.94505
175.41505,5.6173,39.92845,23.354525,15.773,53.488625,12.3123,13.42555,22.9677
175.6383,5.625775,39.94605,23.37635,15.802275,53.5206,12.317975,13.440375,23.010425
175.947225,5.63675,39.968775,23.435775,15.830975,53.5795,12.3312,13.47755,23.04045
176.6156,5.6608,40.0197,23.4508,15.865225,53.630475,12.3518,13.49795,23.08295
177.714575,5.6678,40.100125,23.46375,15.903025,53.6815,12.3708,13.51875,23.117325
178.0271,5.67665,40.2309,23.48075,15.9316,53.727025,12.394325,13.533225,23.137025
178.36715,5.68725,40.269,23.546925,15.971575,53.77515,12.41445,13.553775,23.1997
178.610825,5.701675,40.3047,23.6179,15.9922,53.815625,12.4467,13.56505,23.3033
178.65845,5.70955,40.32605,23.6592,16.05305,53.893125,12.46585,13.591575,23.394525
178.938825,5.720625,40.4109,23.676575,16.080275,53.92595,12.480475,13.6619,23.415175
179.128875,5.73245,40.4339,23.726,16.106975,53.95395,12.4982,13.6997,23.4171
179.17995,5.74725,40.452025,23.848575,16.148,53.9956,12.517825,13.734675,23.494075
179.919425,5.75685,40.576275,23.863675,16.21395,54.0157,12.541675,13.73725,23.55465
180.411625,5.7706,40.601725,23.9278,16.246075,54.050575,12.563,13.7684,23.57535
180.617675,5.786125,40.70485,23.942575,16.337875,54.08205,12.5868,13.80815,23.636825
180.87895,5.798975,40.732,23.957675,16.3552,54.1249,12.61065,13.841325,23.669075
180.987075,5.828625,40.812025,23.967925,16.376625,54.1461,12.636775,13.85625,23.7256
181.60855,5.86325,40.883625,23.994825,16.403325,54.189825,12.657,13.871825,23.747675
181.913375,5.871825,41.070825,24.006725,16.4199,54.22675,12.68075,13.894975,23.85125
182.2913,5.8817,41.077425,24.021025,16.4447,54.26625,12.70755,13.91355,23.91755
182.47715,5.88865,41.127425,24.0309,16.47405,54.32665,12.72525,13.9227,23.943175
182.64665,5.9083,41.15785,24.043425,16.491125,54.39155,12.7473,13.96095,23.970125
184.125825,5.9166,41.254525,24.056075,16.51605,54.472025,12.766225,13.990375,23.988975
184.4339,5.923225,41.372025,24.0664,16.536075,54.503625,12.79585,14.01225,24.0015
184.792375,5.92965,41.468325,24.088775,16.565575,54.564375,12.7998,14.0425,24.098875
185.16875,5.939425,41.50545,24.109,16.600225,54.626825,12.810075,14.061175,24.243775
185.47805,5.94585,41.916875,24.22065,16.62885,54.6636,12.83385,14.0885,24.345075
185.974475,5.96015,42.0103,24.360525,16.655225,54.755575,12.8597,14.10555,24.37245
186.50235,5.969475,42.05165,24.376025,16.67735,54.791375,12.9264,14.1302,24.487325
186.529725,5.979375,42.13785,24.392475,16.705825,54.851875,12.9949,14.1937,24.600275
186.5761,5.99435,42.254975,24.440625,16.742625,54.901825,13.02035,14.22095,24.653975
187.214375,6.00125,42.30065,24.475225,16.7788,54.9371,13.044375,14.239375,24.72055
187.3084,6.006775,42.539,24.500725,16.8021,54.9839,13.0704,14.270725,24.778325
187.37945,6.0175,42.58965,24.551075,16.84955,55.034325,13.095475,14.2907,24.861225
187.80425,6.03105,42.63035,24.58555,16.872975,55.060325,13.11995,14.326625,24.8741
188.1453,6.04045,42.68045,24.6697,16.90175,55.127625,13.145375,14.357875,24.95825
188.361425,6.04765,42.832025,24.699825,16.921825,55.171975,13.19085,14.3779,25.081325
188.452225,6.0637,42.877825,24.734625,16.945325,55.224375,13.215,14.3895,25.1426
188.930825,6.072025,42.94415,24.782775,16.9476,55.266625,13.292575,14.408025,25.17895
189.269325,6.0799,43.00085,24.809275,16.965475,55.298275,13.314075,14.44325,25.1986
189.627625,6.08695,43.033875,24.839175,16.981275,55.364775,13.41635,14.4677,25.216625
189.677975,6.095625,43.07335,24.8516,16.9987,55.404425,13.510675,14.482225,25.260925
189.749675,6.1006,43.1333,24.9126,17.02385,55.4462,13.531325,14.514725,25.31535
190.5285,6.105425,43.1622,24.961075,17.062575,55.4668,13.55035,14.559925,25.3477
190.77675,6.1102,43.29545,24.985325,17.08295,55.502475,13.569675,14.578925,25.46355
190.9203,6.115075,43.340725,25.010375,17.108625,55.5494,13.593425,14.616725,25.513425
191.0636,6.1206,43.377075,25.073925,17.1344,55.5992,13.613075,14.633975,25.5404
191.19665,6.126925,43.448,25.08665,17.167925,55.624175,13.63785,14.674075,25.573625
192.083475,6.129375,43.4919,25.09675,17.1908,55.674525,13.6639,14.697725,25.644525
192.396525,6.13115,43.59135,25.126325,17.216175,55.706025,13.684525,14.709475,25.681925
192.598375,6.1381,43.6963,25.14865,17.24625,55.74385,13.71195,14.7492,25.724775
192.7938,6.15085,43.77765,25.165275,17.271275,55.78285,13.7599,14.810675,25.736875
192.9058,6.15725,43.8523,25.194825,17.325475,55.808775,13.7831,14.8344,25.81825
193.280925,6.1631,43.88295,25.2151,17.3741,55.8302,13.810775,14.8639,25.895475
193.487475,6.168975,43.98815,25.274475,17.42345,55.854425,13.831575,14.88905,25.9777
194.43375,6.177775,44.147925,25.2777,17.458725,55.952875,13.8763,14.920625,26.014275
194.7087,6.1817,44.19555,25.31855,17.48065,55.992225,13.897675,14.937375,26.224475
195.417875,6.18865,44.215325,25.331825,17.506825,56.0177,13.92415,14.982125,26.3192
195.553125,6.1939,44.226575,25.350875,17.540925,56.0412,13.94125,14.998575,26.412375
196.1088,6.200875,44.273775,25.46555,17.5603,56.078525,13.970875,15.02985,26.493575
196.819625,6.21105,44.323,25.5004,17.5839,56.13855,14.01,15.05735,26.541475
197.531275,6.217975,44.378675,25.5213,17.6056,56.196325,14.037025,15.0821,26.595775
197.5694,6.23,44.5147,25.55175,17.638925,56.25485,14.068275,15.1092,26.642025
197.637575,6.23655,44.597,25.578825,17.661475,56.299775,14.09445,15.148025,26.7668
198.396225,6.245225,44.652225,25.61935,17.7294,56.34345,14.113875,15.1928,26.83635
199.197775,6.258025,44.742725,25.6754,17.7589,56.38655,14.131275,15.243225,26.91945
199.855875,6.265875,44.8368,25.785625,17.783225,56.44115,14.144975,15.27675,26.9839
200.0026,6.271575,45.025275,25.9042,17.80795,56.5234,14.160675,15.29555,27.046375
200.476325,6.276675,45.048125,25.92,17.85285,56.560775,14.179425,15.32495,27.113825
200.69735,6.2819,45.346775,25.964375,17.878575,56.622525,14.21535,15.34955,27.179725
200.88555,6.28735,45.48565,25.9705,17.911125,56.671625,14.244,15.39905,27.188
201.06615,6.294775,45.514125,26.010225,17.938625,56.708025,14.293875,15.422975,27.19875
201.604675,6.302575,45.64985,26.0221,17.96785,56.744275,14.34695,15.464225,27.235925
201.79185,6.31195,45.835675,26.076575,17.992225,56.802875,14.378925,15.49995,27.265025
202.23415,6.3191,45.8758,26.117425,18.0307,56.844225,14.433725,15.531175,27.3424
202.306075,6.324925,46.0447,26.253375,18.05335,56.887625,14.458975,15.551,27.362275
202.337025,6.333475,46.08535,26.3981,18.0887,56.94775,14.50345,15.5754,27.380875
202.606625,6.341825,46.2025,26.451225,18.137425,57.003925,14.519375,15.6117,27.422425
202.7713,6.348625,46.2944,26.53,18.18735,57.060775,14.538425,15.632275,27.633075
203.0916,6.3576,46.3343,26.546175,18.222625,57.103125,14.5607,15.651025,27.70795
203.19235,6.3636,46.379675,26.5673,18.266,57.16365,14.582025,15.670675,27.7372
203.265025,6.370175,46.669175,26.584175,18.28575,57.207775,14.60375,15.6934,27.759575
203.480775,6.37785,46.716175,26.7043,18.315025,57.252875,14.625775,15.74095,27.92225
203.718375,6.38925,46.733875,26.747625,18.345975,57.296575,14.657175,15.772675,27.92405
203.98185,6.39765,46.73905,26.756225,18.411725,57.3375,14.676125,15.817575,27.972525
204.186675,6.4075,46.766475,26.77025,18.4631,57.391175,14.6947,15.84645,28.028025
204.24245,6.420975,46.95555,26.781375,18.540725,57.426025,14.76505,15.873675,28.085225
204.3117,6.43555,47.058625,26.889375,18.56615,57.48755,14.790725,15.909525,28.140675
204.557675,6.449675,47.076225,26.9033,18.590175,57.534825,14.8196,15.92875,28.205025
204.96175,6.460675,47.112275,26.939625,18.610125,57.5824,14.835125,15.979125,28.2341
204.985525,6.472675,47.177625,26.987675,18.6345,57.62305,14.850625,16.006,28.32705
205.06275,6.48495,47.214025,27.00495,18.666675,57.66965,14.860675,16.0653,28.393175
205.46255,6.497,47.25875,27.023025,18.724375,57.74535,14.870225,16.089175,28.41275
205.529425,6.51005,47.297225,27.0762,18.787475,57.796225,14.9549,16.104775,28.527475
205.55155,6.52185,47.33055,27.091,18.811875,57.8263,14.988775,16.12265,28.532425
205.812075,6.534825,47.37485,27.1167,18.815475,57.865325,15.01335,16.14755,28.6293
205.985575,6.5462,47.379525,27.13525,18.8671,57.908175,15.0172,16.1969,28.66145
206.038575,6.566625,47.413875,27.169425,18.8883,57.9626,15.0615,16.2193,28.6973
206.986225,6.5796,47.4724,27.183625,18.9037,58.000525,15.088275,16.24645,28.75985
207.155925,6.589625,47.521275,27.214175,18.920275,58.040575,15.102325,16.264775,28.854225
207.9183,6.607125,47.6333,27.2323,18.940925,58.133525,15.1272,16.2806,29.00875
