SPK_SPKC04a (inhi),SPK_SPKC06a (inhi),SPK_SPKC09a (late exc),SPK_SPKC10a (exc),SPK_SPKC11a (inhi),SPK_SPKC11b (inhi),SPK_SPKC15a (inhi)
,194.7288,195.678025,,,145.033225,
,194.763325,195.696675,,,145.04415,
,194.775525,195.7044,,,145.0527,
,194.795975,195.718525,,,145.05845,
,194.815625,195.743225,,,145.06615,
,194.83215,195.7585,,,145.088025,
,194.856725,195.789575,,,145.09445,
,194.8688,195.80985,,,145.12225,
,194.876375,195.834475,,,145.129075,
,194.89035,195.891025,,,145.1436,
,194.900025,195.900525,,,145.1516,
,194.914075,195.9604,,,145.159675,
,194.92385,195.963625,,,145.203125,
,194.93355,195.992325,,,145.224175,
,194.947025,196.005975,,,145.24685,
,194.969125,196.018525,,,145.291575,
,194.98285,196.0535,,,145.326825,
,195.032725,196.0742,,,145.3428,
,195.0493,196.10655,,,145.378675,
,195.11555,196.145875,,,145.385375,
,195.189475,196.179675,,,145.391575,
,195.275475,196.182075,,,145.397125,
,195.298875,196.212225,,,145.4065,
,195.313675,196.230025,,,145.414075,
,195.347725,196.2738,,,145.428175,
,195.369175,196.296225,,,145.4359,
,195.3831,196.3214,,,145.44365,
,195.392825,196.339,,,145.45525,
,195.402775,196.366225,,,145.4605,
,195.412725,196.39025,,,145.47055,
,195.422375,196.423325,,,145.4811,
,195.4348,196.437225,,,145.486025,
,195.447325,196.452325,,,145.494475,
,195.46125,196.463075,,,145.513175,
,195.47295,196.479425,,,145.5228,
,195.480725,196.487175,,,145.56265,
,195.4971,196.51795,,,145.5767,
,195.5186,196.530025,,,145.584575,
,195.527875,196.539025,,,145.591725,
,195.5659,196.596975,,,145.6025,
,195.59105,196.606525,,,145.61035,
,195.603125,196.622125,,,145.619625,
,195.64425,196.6366,,,145.6297,
,195.660025,196.654175,,,145.637875,
,195.672225,196.675875,,,145.645375,
,195.6962,196.6944,,,145.651225,
,195.70595,196.710575,,,145.66355,
,195.7244,196.7372,,,145.6681,
,195.750075,196.762425,,,145.686075,
,195.761375,196.7793,,,145.7015,
,195.7906,196.801975,,,145.71335,
,195.811875,196.830625,,,145.724,
,195.853425,196.86545,,,145.735225,
,195.88295,196.883425,,,145.743925,
,195.9017,196.9032,,,145.754725,
,195.93305,196.9203,,,145.760575,
,195.956375,196.929175,,,145.79335,
,195.975925,196.946775,,,145.808725,
,196.000075,196.961325,,,145.8278,
,196.01285,196.9823,,,145.8345,
,196.027,196.999775,,,145.84835,
,196.052275,197.05605,,,145.857375,
,196.077675,197.08385,,,145.879175,
,196.101275,197.110725,,,145.88885,
,196.128225,197.13615,,,145.8971,
,196.159225,197.157675,,,145.90675,
,196.171175,197.1753,,,145.9198,
,196.1798,197.220225,,,145.933225,
,196.207775,197.246525,,,145.941625,
,196.2267,197.255125,,,145.95205,
,196.2422,197.271975,,,145.958,
,196.268425,197.3022,,,145.9667,
,196.281725,197.330875,,,145.973375,
,196.2963,197.386475,,,145.984625,
,196.33635,197.402175,,,145.99435,
,196.3524,197.419975,,,146.010625,
,196.3824,197.442275,,,146.0272,
,196.434175,197.45715,,,146.038825,
,196.524075,197.48435,,,146.052325,
,196.54625,197.527325,,,146.0583,
,196.559425,197.5379,,,146.07875,
,196.57285,197.556375,,,146.09265,
,196.5853,197.575925,,,146.09935,
,196.60455,197.584025,,,146.1085,
,196.622725,197.596275,,,146.113,
,196.63845,197.6061,,,146.131425,
,196.651875,197.627075,,,146.15105,
,196.6655,197.652125,,,146.1671,
,196.6879,197.678475,,,146.18185,
,196.701425,197.72185,,,146.198625,
,196.736575,197.767125,,,146.20375,
,196.75585,197.809475,,,146.215275,
,196.790675,197.833475,,,146.233,
,196.82135,197.858975,,,146.2487,
,196.842475,197.8842,,,146.2807,
,196.89205,197.927275,,,146.291175,
,196.914775,197.936725,,,146.3003,
,196.9522,197.94755,,,146.328875,
,196.9661,197.970325,,,146.33595,
,196.982225,197.980375,,,146.3453,
,196.99515,197.999475,,,146.355575,
,197.009275,198.011175,,,146.36565,
,197.02185,198.02565,,,146.37495,
,197.043475,198.03235,,,146.386825,
,197.0544,198.04355,,,146.4102,
,197.06975,198.060425,,,146.42155,
,197.0835,198.0747,,,146.431725,
,197.0951,198.109075,,,146.438775,
,197.10855,198.12305,,,146.447625,
,197.1468,198.16495,,,146.45485,
,197.18205,198.177025,,,146.472725,
,197.23415,198.19215,,,146.479275,
,197.264575,198.203925,,,146.48855,
,197.309475,198.2152,,,146.498575,
,197.34915,198.248325,,,146.51025,
,197.3786,198.2747,,,146.5206,
,197.39805,198.3133,,,146.536275,
,197.40805,198.33365,,,146.5445,
,197.43485,198.395775,,,146.56005,
,197.45705,198.435075,,,146.5665,
,197.4702,198.45105,,,146.575025,
,197.48535,198.46905,,,146.593925,
,197.498625,198.501875,,,146.6047,
,197.510675,198.5227,,,146.611225,
,197.5246,198.542475,,,146.620725,
,197.54275,198.593325,,,146.6334,
,197.557775,198.622475,,,146.6452,
,197.57155,198.6567,,,146.649875,
,197.58495,198.679475,,,146.666225,
,197.59415,198.698475,,,146.674375,
,197.6249,198.716525,,,146.70455,
,197.642875,198.760675,,,146.717325,
,197.664525,198.776775,,,146.72645,
,197.678875,198.799175,,,146.7408,
,197.699675,198.814725,,,146.74905,
,197.72905,198.828925,,,146.76085,
,197.751925,198.84885,,,146.77475,
,197.76785,198.8657,,,146.803425,
,197.782825,198.872775,,,146.81755,
,197.797525,198.8817,,,146.830775,
,197.81255,198.893275,,,146.8389,
,197.83205,198.905975,,,146.8805,
,197.846025,198.92575,,,146.9407,
,197.864425,198.962525,,,146.9468,
,197.876775,198.980625,,,146.96975,
,197.89995,198.99045,,,146.977725,
,197.945825,198.99605,,,146.990375,
,198.043125,199.016775,,,147.003175,
,198.073175,199.033475,,,147.007675,
,198.0803,199.05215,,,147.0217,
,198.0974,199.099475,,,147.035425,
,198.106225,199.132225,,,147.048125,
,198.115825,199.15665,,,147.059,
,198.131825,199.187325,,,147.0727,
,198.1472,199.212925,,,147.08025,
,198.161825,199.23855,,,147.1001,
,198.1751,199.257425,,,147.1137,
,198.20535,199.27995,,,147.14095,
,198.223,199.294325,,,147.143875,
,198.2363,199.3108,,,147.1546,
,198.250275,199.33985,,,147.1701,
,198.276825,199.391325,,,147.1875,
,198.292425,199.409775,,,147.204,
,198.311825,199.429325,,,147.22315,
,198.3228,199.44155,,,147.2304,
,198.333,199.4582,,,147.252625,
,198.34295,199.482075,,,147.2633,
,198.366475,199.4932,,,147.270075,
,198.3792,199.50615,,,147.29675,
,198.39765,199.522575,,,147.3048,
,198.414025,199.5342,,,147.31035,
,198.46915,199.554175,,,147.3193,
,198.536575,199.612225,,,147.33365,
,198.551825,199.643625,,,147.343425,
,198.5645,199.6518,,,147.361975,
,198.578375,199.665875,,,147.3721,
,198.5905,199.686575,,,147.3765,
,198.602525,199.72845,,,147.384975,
,198.6205,199.745975,,,147.39955,
,198.6351,199.77415,,,147.40405,
,198.6627,199.81195,,,147.413425,
,198.6826,199.823375,,,147.418825,
,198.697825,199.8553,,,147.425825,
,198.7141,199.872675,,,147.433225,
,198.734675,199.878575,,,147.444325,
,198.7542,199.883175,,,147.4647,
,198.792025,199.8901,,,147.473475,
,198.8053,199.898775,,,147.48215,
,198.825425,199.940475,,,147.4911,
,198.864125,199.960075,,,147.509025,
,198.899025,199.97175,,,147.517775,
,198.9111,199.9909,,,147.53305,
,198.928875,200.02045,,,147.5587,
,198.9421,200.038375,,,147.5658,
,198.956025,200.05175,,,147.575675,
,198.97015,200.072,,,147.591375,
,198.984475,200.1103,,,147.59595,
,199.004825,200.125475,,,147.604175,
,199.01625,200.15315,,,147.611675,
,199.031675,200.173275,,,147.622075,
,199.042175,200.220875,,,147.63855,
,199.05575,200.243525,,,147.644125,
,199.0734,200.25425,,,147.6597,
,199.08985,200.27215,,,147.67885,
,199.10945,200.304225,,,147.6916,
,199.126675,200.3191,,,147.7176,
,199.14235,200.347175,,,147.73155,
,199.151675,200.366325,,,147.7475,
,199.182525,200.3859,,,147.757325,
,199.187525,200.4057,,,147.7655,
,199.203425,200.4254,,,147.78065,
,199.220925,200.46345,,,147.79625,
,199.250175,200.471725,,,147.8178,
,199.2656,200.486925,,,147.833625,
,199.26805,200.49945,,,147.839675,
,199.2841,200.558225,,,147.8487,
,199.30755,200.5986,,,147.884475,
,199.345525,200.618925,,,147.891475,
,199.35775,200.637375,,,147.9032,
,199.3732,200.6584,,,147.9101,
,199.3851,200.729575,,,147.94345,
,199.405875,200.753425,,,147.959725,
,199.422275,200.76715,,,147.98565,
,199.433025,200.7768,,,147.9938,
,199.45035,200.812975,,,148.006325,
,199.4639,200.832525,,,148.01055,
,199.476925,200.91205,,,148.023075,
,199.5074,200.9349,,,148.035625,
,199.517725,200.9618,,,148.046475,
,199.524625,200.98095,,,148.060425,
,199.538625,201.045625,,,148.075575,
,199.564025,201.08435,,,148.1025,
,199.5885,201.118625,,,148.108575,
,199.604725,201.127825,,,148.124175,
,199.64145,201.140325,,,148.139475,
,199.6677,201.149275,,,148.152775,
,199.689075,201.1625,,,148.1732,
,199.714875,201.1815,,,148.180825,
,199.745275,201.20485,,,148.21345,
,199.802675,201.2355,,,148.234275,
,199.838225,201.279225,,,148.261775,
,199.86745,201.28825,,,148.270675,
,199.879075,201.3019,,,148.286875,
,199.89795,201.32195,,,148.29745,
,199.910575,201.3365,,,148.3018,
,199.957175,201.357975,,,148.314175,
,199.9691,201.365625,,,148.3332,
,199.982725,201.373375,,,148.343225,
,199.997375,201.3836,,,148.358375,
,200.009775,201.38925,,,148.4166,
,200.0239,201.409225,,,148.428725,
,200.04825,201.41975,,,148.43685,
,200.0738,201.426325,,,148.45425,
,200.09815,201.4413,,,148.467775,
,200.20355,201.455675,,,148.485525,
,200.285,201.504275,,,148.499325,
,200.3043,201.545275,,,148.507425,
,200.314425,201.61195,,,148.512475,
,200.336525,201.633225,,,148.52175,
,200.3492,201.650325,,,148.541025,
,200.36575,201.671825,,,148.548525,
,200.380125,201.7129,,,148.560625,
,200.394675,201.73165,,,148.57235,
,200.41035,201.73785,,,148.578775,
,200.42505,201.751875,,,148.58525,
,200.44115,201.793925,,,148.605225,
,200.48655,201.8044,,,148.6131,
,200.519025,201.82,,,148.621725,
,200.551175,201.828075,,,148.63375,
,200.569675,201.839925,,,148.6449,
,200.58705,201.85205,,,148.65425,
,200.59925,201.86035,,,148.663475,
,200.619075,201.865925,,,148.68325,
,200.63515,201.87935,,,148.68955,
,200.6545,201.90065,,,148.696575,
,200.686075,201.937625,,,148.715975,
,200.700225,201.9569,,,148.741675,
,200.724675,201.984425,,,148.747725,
,200.773775,202.020925,,,148.769725,
,200.887275,202.0447,,,148.774875,
,200.91415,202.0655,,,148.7886,
,200.929875,202.090175,,,148.799825,
,200.964025,202.10745,,,148.8086,
,200.983475,202.127175,,,148.85355,
,201.001375,202.1446,,,148.8651,
,201.016475,202.16495,,,148.8776,
,201.03375,202.1967,,,148.88305,
,201.061025,202.208025,,,148.901825,
,201.119875,202.237875,,,148.916425,
,201.240025,202.28875,,,148.92955,
,201.2672,202.30415,,,148.938575,
,201.304825,202.31685,,,148.9455,
,201.317525,202.33185,,,148.9573,
,201.338975,202.340175,,,148.969125,
,201.359925,202.35095,,,148.979325,
,201.37175,202.369325,,,148.989,
,201.389875,202.376675,,,149.000625,
,201.408625,202.3851,,,149.011225,
,201.422725,202.39805,,,149.017275,
,201.43865,202.4057,,,149.0247,
,201.45115,202.419525,,,149.04895,
,201.464375,202.425575,,,149.059725,
,201.4718,202.4612,,,149.084,
,201.4854,202.47145,,,149.0981,
,201.499725,202.491025,,,149.10695,
,201.524975,202.498975,,,149.117,
,201.534625,202.509075,,,149.137675,
,201.5484,202.52905,,,149.143475,
,201.55985,202.538525,,,149.14955,
,201.571225,202.583275,,,149.158575,
,201.58475,202.60105,,,149.169275,
,201.601575,202.63175,,,149.176125,
,201.643525,202.657425,,,149.186175,
,201.663375,202.680275,,,149.1965,
,201.6759,202.70615,,,149.2055,
,201.6991,202.776375,,,149.225325,
,201.723525,202.791825,,,149.237,
,201.7485,202.81075,,,149.2631,
,201.842225,202.828375,,,149.27125,
,201.87105,202.8536,,,149.2885,
,201.89185,202.870575,,,149.2952,
,201.903325,202.8898,,,149.30895,
,201.913625,202.907975,,,149.320025,
,201.944525,202.937175,,,149.32865,
,201.95915,202.984475,,,149.336425,
,201.9735,202.9943,,,149.356225,
,201.9872,203.030825,,,149.367825,
,201.994325,203.083175,,,149.37645,
,201.9977,203.089325,,,149.383075,
,202.0141,203.099775,,,149.406825,
,202.0266,203.106825,,,149.413375,
,202.042975,203.133325,,,149.4239,
,202.064175,203.1539,,,149.432275,
,202.080725,203.161575,,,149.440275,
,202.094425,203.17375,,,149.451925,
,202.09655,203.22045,,,149.463025,
,202.122725,203.23815,,,149.47245,
,202.1438,203.272475,,,149.47925,
,202.162925,203.30015,,,149.4886,
,202.19725,203.31665,,,149.49675,
,202.20915,203.37505,,,149.504725,
,202.238525,203.41175,,,149.510075,
,202.27555,203.433125,,,149.5228,
,202.317225,203.450725,,,149.529825,
,202.35905,203.4902,,,149.5353,
,202.379,203.525425,,,149.54345,
,202.40885,203.560125,,,149.552475,
,202.436425,203.62335,,,149.557175,
,202.45565,203.6454,,,149.569475,
,202.4701,203.662875,,,149.580675,
,202.488,203.682575,,,149.589475,
,202.506725,203.69665,,,149.603875,
,202.528075,203.726675,,,149.619925,
,202.55305,203.776975,,,149.6282,
,202.579,203.792775,,,149.6467,
,202.6224,203.821175,,,149.6515,
,202.648575,203.842425,,,149.661875,
,202.6635,203.86625,,,149.67245,
,202.680825,203.887475,,,149.688,
,202.6975,203.910625,,,149.696925,
,202.7093,203.936475,,,149.708975,
,202.719675,203.945475,,,149.7199,
,202.734175,203.953325,,,149.727,
,202.754475,203.973775,,,149.7311,
,202.784575,203.984725,,,149.7371,
,202.8129,203.99705,,,149.74755,
,202.831125,204.0179,,,149.76015,
,202.855,204.030525,,,149.773075,
,202.892325,204.049975,,,149.78165,
,202.940925,204.15405,,,149.791975,
,203.011675,204.17,,,149.809425,
,203.057025,204.192625,,,149.815475,
,203.091,204.213175,,,149.82765,
,203.142875,204.23145,,,149.840625,
,203.144875,204.346175,,,149.845525,
,203.154775,204.369825,,,149.854875,
,203.1692,204.3879,,,149.864575,
,203.18885,204.3896,,,149.870525,
,203.208525,204.39485,,,149.878275,
,203.22485,204.411975,,,149.8843,
,203.249675,204.4178,,,149.891975,
,203.265225,204.437525,,,149.900975,
,203.2799,204.44615,,,149.906925,
,203.296675,204.451225,,,149.915425,
,203.311325,204.4587,,,149.92655,
,203.325625,204.469825,,,149.9313,
,203.344125,204.484,,,149.94945,
,203.35845,204.519575,,,149.9695,
,203.38295,204.56145,,,149.976625,
,203.3992,204.588125,,,149.991225,
,203.41795,204.599325,,,149.9972,
,203.4296,204.62065,,,150.017425,
,203.44925,204.6924,,,150.0347,
,203.46835,204.7053,,,150.042675,
,203.4869,204.72285,,,150.062225,
,203.505325,204.7537,,,150.085,
,203.519525,204.80815,,,150.090325,
,203.5325,204.82855,,,150.10785,
,203.544975,204.838025,,,150.1166,
,203.56625,204.851825,,,150.146625,
,203.572675,204.878575,,,150.158525,
,203.590775,204.904075,,,150.1752,
,203.61015,204.912325,,,150.183225,
,203.622675,204.9895,,,150.196675,
,203.6512,205.01165,,,150.2295,
,203.6653,205.0398,,,150.235625,
,203.678325,205.06115,,,150.243725,
,203.6896,205.076275,,,150.2677,
,203.70445,205.102975,,,150.279075,
,203.734125,205.15985,,,150.29215,
,203.765175,205.1901,,,150.30135,
,203.796225,205.23345,,,150.315225,
,203.8166,205.257575,,,150.322775,
,203.823325,205.278,,,150.33615,
,203.832475,205.3401,,,150.3464,
,203.844425,205.357425,,,150.350225,
,203.8595,205.384925,,,150.35445,
,203.87205,205.41035,,,150.3592,
,203.896575,205.444575,,,150.36975,
,203.924425,205.477975,,,150.379475,
,203.92895,205.498725,,,150.383075,
,203.939975,205.553025,,,150.396325,
,203.9511,205.562075,,,150.406925,
,203.9612,205.587075,,,150.41315,
,203.974225,205.607275,,,150.435075,
,203.9994,205.62075,,,150.4401,
,204.004825,205.62695,,,150.448975,
,204.017125,205.64425,,,150.474125,
,204.029325,205.653575,,,150.486225,
,204.0464,205.666775,,,150.492,
,204.073775,205.6751,,,150.5027,
,204.105725,205.680125,,,150.5152,
,204.1308,205.691225,,,150.523325,
,204.149425,205.7373,,,150.541725,
,204.1764,205.76945,,,150.5519,
,204.202225,205.79225,,,150.5598,
,204.233075,205.81675,,,150.571325,
,204.266125,205.85085,,,150.576925,
,204.3107,205.89375,,,150.58825,
,204.3403,205.972275,,,150.5935,
,204.40635,206.003125,,,150.60495,
,204.415175,206.0392,,,150.615,
,204.4273,206.060425,,,150.63125,
,204.4602,206.099375,,,150.63645,
,204.484125,206.1329,,,150.6472,
,204.503625,206.147325,,,150.656,
,204.521175,206.198875,,,150.6642,
,204.53575,206.215775,,,150.67705,
,204.551575,206.251625,,,150.68895,
,204.5695,206.288125,,,150.7026,
,204.57825,206.321975,,,150.709075,
,204.59685,206.349425,,,150.72125,
,204.607625,206.362925,,,150.7304,
,204.620825,206.38175,,,150.74745,
,204.640625,206.406225,,,150.754625,
,204.67235,206.453275,,,150.763,
,204.69135,206.475475,,,150.7742,
,204.73505,206.5351,,,150.785,
,204.755375,206.556875,,,150.7965,
,204.791325,206.58475,,,150.80495,
,204.8103,206.6112,,,150.81255,
,204.8442,206.646225,,,150.825725,
,204.85815,206.68345,,,150.842975,
,204.873175,206.694925,,,150.8528,
,204.8948,206.812625,,,150.877275,
,204.9084,206.8298,,,150.88985,
,204.93065,206.841175,,,150.903175,
,204.9676,206.84825,,,150.927925,
,204.985575,206.862175,,,150.942175,
,205.014925,206.8735,,,150.966875,
,205.0322,206.879,,,150.9936,
,205.046325,206.9171,,,151.008675,
,205.0734,206.9338,,,151.039,
,205.091875,206.9484,,,151.050775,
,205.11435,206.97325,,,151.0568,
,205.124525,206.998425,,,151.069225,
,205.144,207.016125,,,151.08195,
,205.15925,207.033225,,,151.0873,
,205.1804,207.057225,,,151.102625,
,205.218325,207.079525,,,151.111925,
,205.2373,207.131325,,,151.12055,
,205.2607,207.15435,,,151.132425,
,205.277,207.19845,,,151.1514,
,205.304975,207.231625,,,151.1724,
,205.34385,207.249125,,,151.195975,
,205.365175,207.266175,,,151.207225,
,205.41465,207.303,,,151.215075,
,205.461725,207.3194,,,151.226425,
,205.48225,207.346125,,,151.236875,
,205.495225,207.3638,,,151.249025,
,205.520325,207.3835,,,151.2607,
,205.540825,207.410525,,,151.284975,
,205.556,207.445,,,151.304825,
,205.5812,207.4742,,,151.315925,
,205.60225,207.498,,,151.32615,
,205.61665,207.52305,,,151.337275,
,205.6757,207.538025,,,151.34355,
,205.710575,207.56995,,,151.379475,
,205.732225,207.5983,,,151.385425,
,205.75975,207.6247,,,151.39565,
,205.778125,207.649,,,151.41225,
,205.7978,207.665125,,,151.43205,
,205.820925,207.667475,,,151.442975,
,205.847925,207.6697,,,151.45255,
,205.869825,207.67215,,,151.46885,
,205.8933,207.7388,,,151.48945,
,205.912925,207.787375,,,151.503625,
,205.9482,207.8456,,,151.51015,
,205.972725,207.87935,,,151.5264,
,206.040925,207.921225,,,151.5305,
,206.068325,207.9381,,,151.5534,
,206.084825,207.954325,,,151.561575,
,206.10585,207.972675,,,151.580575,
,206.11995,207.989825,,,151.590475,
,206.133,208.003175,,,151.614175,
,206.1481,208.021425,,,151.627375,
,206.163775,208.04665,,,151.6407,
,206.17875,208.07605,,,151.6506,
,206.189475,208.093125,,,151.666925,
,206.20565,208.123825,,,151.6813,
,206.2207,208.15345,,,151.691925,
,206.2347,208.18715,,,151.70765,
,206.241675,208.2639,,,151.7168,
,206.262925,208.2781,,,151.724075,
,206.283725,208.30255,,,151.737475,
,206.30305,208.329175,,,151.751625,
,206.325275,208.354375,,,151.76745,
,206.347,208.384775,,,151.78945,
,206.37265,208.399375,,,151.81375,
,206.4012,208.413475,,,151.831875,
,206.4177,208.439575,,,151.847225,
,206.47935,208.46275,,,151.866275,
,206.481775,208.474125,,,151.8853,
,206.516525,208.48695,,,151.8977,
,206.557725,208.515925,,,151.911625,
,206.57915,208.542275,,,151.92255,
,206.6063,208.5765,,,151.934025,
,206.619975,208.642625,,,151.964625,
,206.6362,208.695825,,,151.999375,
,206.653,208.7272,,,152.02405,
,206.674875,208.741525,,,152.0397,
,206.69295,208.76735,,,152.0571,
,206.7104,208.78075,,,152.06785,
,206.723575,208.807175,,,152.081625,
,206.73915,208.885625,,,152.0891,
,206.771475,208.903125,,,152.09905,
,206.82705,208.944075,,,152.10815,
,206.86935,208.968925,,,152.11795,
,206.884625,208.994725,,,152.12965,
,206.904125,209.0225,,,152.1393,
,206.9206,209.070775,,,152.1567,
,206.94465,209.105675,,,152.187025,
,207.008925,209.117475,,,152.2113,
,207.021125,209.1335,,,152.2361,
,207.037225,209.189675,,,152.247925,
,207.050575,209.215325,,,152.262725,
,207.07025,209.2364,,,152.277725,
,207.082775,209.264875,,,152.291975,
,207.0931,209.27275,,,152.32885,
,207.09995,209.2829,,,152.341025,
,207.1122,209.308725,,,152.355875,
,207.124575,209.3246,,,152.3734,
,207.143175,209.336825,,,152.3893,
,207.152225,209.34905,,,152.4225,
,207.163525,209.36375,,,152.4637,
,207.17405,209.380225,,,152.525675,
,207.18225,209.38825,,,152.559125,
,207.1926,209.437,,,152.569125,
,207.204875,209.4674,,,152.587375,
,207.21885,209.4831,,,152.6032,
,207.242225,209.509675,,,152.6108,
,207.2553,209.534125,,,152.619325,
,207.2662,209.551125,,,152.62885,
,207.2788,209.574275,,,152.635575,
,207.297475,209.597875,,,152.64895,
,207.3116,209.632625,,,152.65635,
,207.321225,209.663525,,,152.667325,
,207.3501,209.70565,,,152.690475,
,207.362725,209.727725,,,152.701275,
,207.3776,209.73915,,,152.711125,
,207.393225,209.75265,,,152.721125,
,207.4146,209.769775,,,152.73515,
,207.4257,209.786525,,,152.745075,
,207.445825,209.84075,,,152.7535,
,207.458,209.86915,,,152.759875,
,207.469875,209.904825,,,152.771675,
,207.4838,209.96455,,,152.782,
,207.499075,209.988575,,,152.7904,
,207.5206,210.018325,,,152.799925,
,207.5402,210.13545,,,152.817025,
,207.6814,210.15175,,,152.82475,
,207.703775,210.18485,,,152.84105,
,207.725775,210.214525,,,152.848675,
,207.750075,210.24305,,,152.885575,
,207.7672,210.28055,,,152.9113,
,207.78415,210.300975,,,152.9435,
,207.801475,210.3287,,,152.9819,
,207.813225,210.33375,,,152.996175,
,207.82975,210.364975,,,153.036375,
,207.844,210.375925,,,153.09685,
,207.854675,210.46275,,,153.124675,
,207.875475,210.4889,,,153.165525,
,207.9098,210.501075,,,153.18845,
,207.989975,210.550225,,,153.200325,
,208.00315,210.576975,,,153.225325,
,208.0244,210.5905,,,153.23865,
,208.04635,210.60425,,,153.24865,
,208.058175,210.647825,,,153.268475,
,208.0761,210.653775,,,153.278275,
,208.096525,210.6668,,,153.2866,
,208.121,210.68475,,,153.307,
,208.13895,210.717975,,,153.34095,
,208.1605,210.744175,,,153.347875,
,208.181375,210.782825,,,153.3604,
,208.202125,210.808575,,,153.36995,
,208.2173,210.82495,,,153.381875,
,208.235275,210.84355,,,153.39745,
,208.253475,210.86505,,,153.407425,
,208.267225,210.882625,,,153.420375,
,208.28675,210.901525,,,153.43475,
,208.29905,210.921425,,,153.449125,
,208.319775,210.95255,,,153.4729,
,208.338125,210.971975,,,153.49,
,208.356475,211.0164,,,153.50365,
,208.370075,211.03345,,,153.5259,
,208.38635,211.04305,,,153.611175,
,208.4011,211.063025,,,153.622875,
,208.421075,211.077575,,,153.6423,
,208.508375,211.101325,,,153.651725,
,208.5281,211.12335,,,153.6713,
,208.539175,211.133325,,,153.689975,
,208.5709,211.14595,,,153.7071,
,208.593775,211.15855,,,153.717775,
,208.6047,211.182425,,,153.745975,
,208.6334,211.217225,,,153.7585,
,208.647375,211.254,,,153.7675,
,208.670625,211.26705,,,153.77585,
,208.68375,211.312125,,,153.79135,
,208.695925,211.336775,,,153.8007,
,208.709775,211.352575,,,153.810025,
,208.726875,211.365425,,,153.81725,
,208.736225,211.3939,,,153.822375,
,208.7475,211.416675,,,153.83275,
,208.758125,211.445225,,,153.849525,
,208.771625,211.4925,,,153.8645,
,208.775,211.50645,,,153.872925,
,208.790075,211.52275,,,153.884275,
,208.80325,211.53595,,,153.890175,
,208.8222,211.5528,,,153.90145,
,208.83815,211.6128,,,153.915325,
,208.8454,211.6253,,,153.93185,
,208.8699,211.6948,,,153.950375,
,208.89445,211.72435,,,153.9754,
,208.9124,211.74355,,,154.106575,
,208.9375,211.7609,,,154.119775,
,208.965075,211.797625,,,154.147925,
,209.0409,211.814975,,,154.15815,
,209.068075,211.825425,,,154.17325,
,209.09255,211.88565,,,154.182275,
,209.11445,211.9161,,,154.188225,
,209.1347,211.9712,,,154.202175,
,209.1446,211.98735,,,154.20845,
,209.156775,212.01915,,,154.218925,
,209.173475,212.037325,,,154.23155,
,209.1846,212.072125,,,154.23925,
,209.200225,212.0935,,,154.249525,
,209.211675,212.125325,,,154.27105,
,209.2307,212.144675,,,154.28955,
,209.24275,212.161875,,,154.299475,
,209.264575,212.1731,,,154.33645,
,209.271,212.21745,,,154.35475,
,209.2965,212.23925,,,154.37565,
,209.313,212.261875,,,154.39575,
,209.3232,212.294075,,,154.404875,
,209.3336,212.356375,,,154.4175,
,209.347125,212.37885,,,154.42575,
,209.375675,212.400775,,,154.436375,
,209.38855,212.419125,,,154.450125,
,209.40605,212.440275,,,154.461375,
,209.417125,212.47095,,,154.4695,
,209.42695,212.49605,,,154.480225,
,209.44755,212.51015,,,154.49065,
,209.460825,212.5281,,,154.49845,
,209.4766,212.570525,,,154.509075,
,209.501175,212.59485,,,154.51945,
,209.53635,212.614975,,,154.529025,
,209.55635,212.623175,,,154.53695,
,209.57235,212.6419,,,154.545425,
,209.590825,212.65225,,,154.555325,
,209.603075,212.7007,,,154.5683,
,209.6182,212.7198,,,154.587075,
,209.632525,212.750275,,,154.61145,
,209.639625,212.769975,,,154.620675,
,209.649725,212.80755,,,154.6434,
,209.65905,212.8309,,,154.6618,
,209.6715,212.9083,,,154.675025,
,209.684375,212.92295,,,154.699125,
,209.708575,212.9584,,,154.703675,
,209.741875,212.965025,,,154.71205,
,209.7557,212.97535,,,154.733725,
,209.768125,212.9883,,,154.742425,
,209.782825,212.993325,,,154.75815,
,209.790625,213.004625,,,154.76195,
,209.80285,213.033675,,,154.771525,
,209.81055,213.07475,,,154.783225,
,209.813525,213.104075,,,154.789625,
,209.830925,213.123425,,,154.802625,
,209.856,213.1687,,,154.81125,
,209.867975,213.19245,,,154.8194,
,209.878725,213.20365,,,154.83185,
,209.898,213.22345,,,154.845475,
,209.9129,213.2366,,,154.8786,
,209.933875,213.256,,,154.888825,
,209.94925,213.2865,,,154.902075,
,209.967125,213.295525,,,154.91085,
,209.9707,213.326025,,,154.916,
,209.989925,213.335725,,,154.927725,
,210.00855,213.349375,,,154.935475,
,210.029225,213.3736,,,154.9467,
,210.047675,213.42135,,,154.95285,
,210.06445,213.433975,,,154.96345,
,210.082,213.4601,,,154.97315,
,210.095125,213.475875,,,154.99375,
,210.1056,213.494925,,,155.007775,
,210.1169,213.513575,,,155.014725,
,210.125375,213.5243,,,155.0259,
,210.1362,213.574275,,,155.048025,
,210.147225,213.5859,,,155.0575,
,210.157775,213.606475,,,155.06535,
,210.170275,213.62625,,,155.0708,
,210.1802,213.661775,,,155.07775,
,210.19265,213.685825,,,155.08475,
,210.213775,213.72995,,,155.09285,
,210.2807,213.7713,,,155.10965,
