SPK_SPKC01a,SPK_SPKC06a,SPK_SPKC06b,SPK_SPKC08a,SPK_SPKC13a,SPK_SPKC13b
,,534.03185,521.9776,,
,,534.05755,521.98445,,
,,534.066225,522.274375,,
,,534.0745,522.303,,
,,534.098125,522.315825,,
,,534.1366,522.3244,,
,,534.152325,522.3403,,
,,534.195275,522.359275,,
,,534.20675,522.38895,,
,,534.249325,522.62425,,
,,534.274775,522.65935,,
,,534.309875,522.68305,,
,,534.3522,522.685475,,
,,534.3865,522.84475,,
,,534.3928,522.8554,,
,,534.429725,523.1201,,
,,534.461025,523.224275,,
,,534.484625,523.25135,,
,,534.51185,523.26515,,
,,534.54355,523.300425,,
,,534.5743,523.32325,,
,,534.597725,523.331,,
,,534.6404,523.337525,,
,,534.6548,523.3575,,
,,534.707875,523.376175,,
,,534.733725,523.40075,,
,,534.77325,523.450675,,
,,534.8175,523.656775,,
,,534.841975,523.6695,,
,,534.873325,523.69515,,
,,534.89465,523.70625,,
,,534.9087,523.724225,,
,,534.957,523.733275,,
,,534.98685,523.7406,,
,,535.011775,523.753025,,
,,535.025975,523.776575,,
,,535.043,523.7904,,
,,535.059275,523.81265,,
,,535.08715,523.814325,,
,,535.1195,523.8338,,
,,535.13615,523.850475,,
,,535.179775,523.860875,,
,,535.191025,523.9052,,
,,535.199175,523.9137,,
,,535.2158,523.938075,,
,,535.24745,523.941075,,
,,535.271975,523.947925,,
,,535.2812,523.955175,,
,,535.314575,523.971175,,
,,535.368325,523.9838,,
,,535.434775,523.9984,,
,,535.468875,524.01635,,
,,535.492175,524.035375,,
,,535.518475,524.046475,,
,,535.5507,524.061925,,
,,535.569675,524.079975,,
,,535.59725,524.30865,,
,,535.614425,524.331775,,
,,535.625075,524.340525,,
,,535.63865,524.346175,,
,,535.65165,524.355025,,
,,535.6742,524.358825,,
,,535.70105,524.364475,,
,,535.704825,524.368275,,
,,535.758825,524.37115,,
,,535.814025,524.37945,,
,,535.8418,524.385675,,
,,535.88835,524.3946,,
,,535.9215,524.457825,,
,,535.95345,524.49035,,
,,535.977775,524.526475,,
,,536.01235,524.56355,,
,,536.0497,524.57785,,
,,536.06855,524.587025,,
,,536.11375,524.605575,,
,,536.147875,524.6419,,
,,536.166325,524.6503,,
,,536.203525,524.698925,,
,,536.226925,524.7111,,
,,536.240525,524.962025,,
,,536.280525,524.98515,,
,,536.301475,525.0076,,
,,536.30255,525.032425,,
,,536.341825,525.058875,,
,,536.353475,525.1194,,
,,536.369775,525.261075,,
,,536.40395,525.33635,,
,,536.417975,525.3581,,
,,536.449425,525.362175,,
,,536.46295,525.363575,,
,,536.49365,525.37845,,
,,536.530825,525.390475,,
,,536.570325,525.408775,,
,,536.589375,525.41695,,
,,536.62485,525.440025,,
,,536.6651,525.442625,,
,,536.68225,525.458075,,
,,536.690275,525.463275,,
,,536.720925,525.4924,,
,,536.725675,525.49565,,
,,536.7525,525.5082,,
,,536.810675,525.515525,,
,,536.849075,525.522475,,
,,536.910375,525.5286,,
,,536.94185,525.543825,,
,,536.967475,525.5859,,
,,537.047375,525.597225,,
,,537.08275,525.6117,,
,,537.110425,525.620625,,
,,537.162,525.632625,,
,,537.20045,525.638875,,
,,537.231775,525.6492,,
,,537.2683,525.65395,,
,,537.31765,525.660025,,
,,537.35175,525.670875,,
,,537.38865,525.6765,,
,,537.4793,525.694125,,
,,537.52965,525.6985,,
,,537.568525,525.702925,,
,,537.58735,525.708175,,
,,537.6244,525.728925,,
,,537.67985,525.748975,,
,,537.746775,525.9332,,
,,537.8062,525.946125,,
,,537.8423,525.992975,,
,,537.850175,526.005525,,
,,537.8754,526.025575,,
,,537.8944,526.038425,,
,,537.9571,526.050325,,
,,537.991025,526.08455,,
,,538.00905,526.09935,,
,,538.04175,526.13225,,
,,538.0612,526.14845,,
,,538.07955,526.160625,,
,,538.12085,526.178875,,
,,538.143225,526.194675,,
,,538.171675,526.2121,,
,,538.183925,526.232575,,
,,538.206875,526.25615,,
,,538.214525,526.265575,,
,,538.261,526.29505,,
,,538.2859,526.33925,,
,,538.29615,526.485625,,
,,538.3043,526.4952,,
,,538.340225,526.508,,
,,538.373775,526.516525,,
,,538.427075,526.518975,,
,,538.44935,526.528,,
,,538.47915,526.553775,,
,,538.509225,526.565825,,
,,538.554075,526.64595,,
,,538.5692,526.6796,,
,,538.595825,526.7182,,
,,538.623025,526.844675,,
,,538.644,526.859075,,
,,538.680775,526.869375,,
,,538.720725,526.8755,,
,,538.74375,526.882275,,
,,538.764975,526.884025,,
,,538.811425,526.88855,,
,,538.879725,526.90175,,
,,538.928675,526.904925,,
,,538.964,526.9129,,
,,538.99635,526.9164,,
,,539.0288,526.919,,
,,539.062475,526.926775,,
,,539.108275,526.96905,,
,,539.147625,526.974275,,
,,539.173825,526.985975,,
,,539.208075,526.9999,,
,,539.232525,527.08835,,
,,539.26175,527.1495,,
,,539.270725,527.176775,,
,,539.289125,527.20785,,
,,539.311975,527.2179,,
,,539.331275,527.231975,,
,,539.36585,527.2469,,
,,539.3825,527.24935,,
,,539.45385,527.2557,,
,,539.4671,527.277675,,
,,539.513875,527.28805,,
,,539.538675,527.290575,,
,,539.5889,527.31315,,
,,539.6217,527.327525,,
,,539.659275,527.3411,,
,,539.703325,527.345675,,
,,539.7401,527.353075,,
,,539.7769,527.35595,,
,,539.8201,527.35975,,
,,539.857325,527.362825,,
,,539.91945,527.3639,,
,,539.9759,527.366125,,
,,540.014175,527.3758,,
,,540.043125,527.387875,,
,,540.112925,527.3934,,
,,540.148625,527.39805,,
,,540.1777,527.42805,,
,,540.204,527.44185,,
,,540.252425,527.45965,,
,,540.35505,527.469475,,
,,540.400725,527.481125,,
,,540.423725,527.5027,,
,,540.449375,527.515325,,
,,540.482775,527.519925,,
,,540.555025,527.533925,,
,,540.608,527.565675,,
,,540.6495,527.586,,
,,540.6813,527.7988,,
,,540.726375,527.8142,,
,,540.758375,527.8277,,
,,540.77785,527.837175,,
,,540.818075,527.845875,,
,,540.828375,527.854,,
,,540.867025,527.87545,,
,,540.884575,527.8787,,
,,540.924975,527.9972,,
,,540.955225,528.027525,,
,,540.9803,528.03165,,
,,541.0306,528.0341,,
,,541.0879,528.036875,,
,,541.13365,528.0392,,
,,541.156475,528.04165,,
,,541.1907,528.048825,,
,,541.240475,528.055525,,
,,541.289625,528.059075,,
,,541.337725,528.06375,,
,,541.37595,528.06835,,
,,541.420975,528.07235,,
,,541.449425,528.075825,,
,,541.47275,528.080025,,
,,541.51655,528.0853,,
,,541.58905,528.090975,,
,,541.62665,528.10325,,
,,541.66115,528.108475,,
,,541.6904,528.11845,,
,,541.716425,528.145125,,
,,541.765725,528.166025,,
,,541.809675,528.179375,,
,,541.84635,528.193575,,
,,541.883575,528.2189,,
,,541.929125,528.25245,,
,,541.964775,528.2619,,
,,542.0092,528.2798,,
,,542.045775,528.298625,,
,,542.08885,528.307025,,
,,542.19705,528.3132,,
,,542.227275,528.324225,,
,,542.259,528.3311,,
,,542.277,528.3409,,
,,542.286725,528.349275,,
,,542.348975,528.3575,,
,,542.405925,528.389975,,
,,542.435175,528.40555,,
,,542.4665,528.425375,,
,,542.5039,528.44545,,
,,542.514425,528.45985,,
,,542.591725,528.508475,,
,,542.64285,528.545325,,
,,542.696575,528.568325,,
,,542.755025,528.5827,,
,,542.7888,528.592425,,
,,542.823,528.599425,,
,,542.8416,528.621125,,
,,542.882175,528.636825,,
,,542.927475,528.660325,,
,,542.98225,528.684775,,
,,543.05075,528.7566,,
,,543.098375,529.367975,,
,,543.116575,529.39375,,
,,543.148425,529.4083,,
,,543.256325,529.42015,,
,,543.288,529.442575,,
,,543.3294,529.4547,,
,,543.364375,529.469525,,
,,543.39155,529.500475,,
,,543.4203,529.563825,,
,,543.46575,529.60915,,
,,543.490475,529.6402,,
,,543.587225,529.73435,,
,,543.591275,529.833175,,
,,543.6339,529.86965,,
,,543.678,529.911925,,
,,543.696525,530.020275,,
,,543.72775,530.0577,,
,,543.782825,530.062975,,
,,543.806275,530.1178,,
,,543.8606,530.1639,,
,,543.88295,530.2213,,
,,543.92325,530.255775,,
,,544.027775,530.261875,,
,,544.059125,530.278275,,
,,544.11235,530.291225,,
,,544.171925,530.30515,,
,,544.215175,530.365275,,
,,544.246425,530.396925,,
,,544.28775,530.421875,,
,,544.356275,530.483575,,
,,544.389725,530.544625,,
,,544.415025,530.592425,,
,,544.45305,530.7321,,
,,544.503975,530.87275,,
,,544.547,531.0943,,
,,544.591,531.313475,,
,,544.62875,531.351875,,
,,544.6649,531.36535,,
,,544.69315,531.3778,,
,,544.729275,531.387125,,
,,544.7565,531.398725,,
,,544.8151,531.4194,,
,,544.858975,531.4783,,
,,544.9091,531.49145,,
,,544.97265,531.508725,,
,,545.0032,531.52545,,
,,545.038975,531.5362,,
,,545.07845,531.55675,,
,,545.0981,531.56045,,
,,545.14295,531.562975,,
,,545.186775,531.5708,,
,,545.209525,531.5776,,
,,545.247525,531.606575,,
,,545.27865,531.608775,,
,,545.323475,531.615175,,
,,545.356475,531.633125,,
,,545.37035,531.6443,,
,,545.449175,531.6516,,
,,545.482525,531.6653,,
,,545.5187,531.70015,,
,,545.548325,531.710175,,
,,545.579525,531.7205,,
,,545.607825,531.727575,,
,,545.6426,531.740975,,
,,545.687875,531.7599,,
,,545.783025,531.77085,,
,,545.817525,531.79915,,
,,545.92235,531.854525,,
,,545.94515,531.885075,,
,,545.975925,531.9217,,
,,546.0116,531.94075,,
,,546.048225,531.962775,,
,,546.080575,532.135025,,
,,546.11705,532.1563,,
,,546.149025,532.169325,,
,,546.22155,532.179025,,
,,546.242,532.18305,,
,,546.28725,532.194675,,
,,546.341325,532.202225,,
,,546.403175,532.227825,,
,,546.426375,532.231325,,
,,546.436425,532.238875,,
,,546.49235,532.2445,,
,,546.5411,532.254625,,
,,546.563675,532.263825,,
,,546.58515,532.2691,,
,,546.6176,532.283075,,
,,546.6907,532.2929,,
,,546.733675,532.297025,,
,,546.7353,532.321175,,
,,546.7796,532.32825,,
,,546.810525,532.332,,
,,546.83945,532.34505,,
,,546.852175,532.3525,,
,,546.873875,532.3604,,
,,546.899575,532.388875,,
,,546.93985,532.5534,,
,,546.9922,532.563825,,
,,547.03455,532.569425,,
,,547.05665,532.578625,,
,,547.082575,532.588025,,
,,547.12235,532.598575,,
,,547.157,532.61495,,
,,547.183425,532.625625,,
,,547.2088,532.637075,,
,,547.2328,532.67295,,
,,547.27025,532.6831,,
,,547.337675,532.691325,,
,,547.373775,532.694575,,
,,547.399,532.7251,,
,,547.42355,532.744475,,
,,547.4526,532.771275,,
,,547.5028,532.835725,,
,,547.532175,532.84595,,
,,547.5537,532.869025,,
,,547.57545,532.883775,,
,,547.6238,532.908825,,
,,547.6698,532.9246,,
,,547.69585,532.9469,,
,,547.73445,532.972125,,
,,547.765625,532.987325,,
,,547.7804,533.077725,,
,,547.79975,533.1496,,
,,547.825775,533.1712,,
,,547.843475,533.181325,,
,,547.874275,533.185475,,
,,547.9102,533.19165,,
,,547.9867,533.193375,,
,,548.041325,533.199625,,
,,548.060225,533.2074,,
,,548.099025,533.214625,,
,,548.123425,533.22035,,
,,548.15915,533.224675,,
,,548.167125,533.22845,,
,,548.2134,533.23705,,
,,548.21695,533.24165,,
,,548.2512,533.247675,,
,,548.28835,533.29595,,
,,548.3309,533.30065,,
,,548.365925,533.335875,,
,,548.39155,533.3467,,
,,548.410175,533.3587,,
,,548.415,533.366425,,
,,548.4511,533.3736,,
,,548.48955,533.38105,,
,,548.52255,533.396475,,
,,548.548625,533.41545,,
,,548.56305,533.421125,,
,,548.576475,533.42605,,
,,548.58825,533.435625,,
,,548.60185,533.439575,,
,,548.669475,533.454875,,
,,548.716575,533.4658,,
,,548.74515,533.47735,,
,,548.767425,533.4807,,
,,548.79765,533.48895,,
,,548.832625,533.50915,,
,,548.8341,533.517025,,
,,548.85095,533.521025,,
,,548.876175,533.5373,,
,,548.909475,533.5699,,
,,548.94265,533.589625,,
,,548.97045,533.596575,,
,,549.000025,533.6106,,
,,549.0161,533.6185,,
,,549.021075,533.6272,,
,,549.046625,533.63365,,
,,549.079925,533.66705,,
,,549.11255,533.678875,,
,,549.137475,533.698975,,
,,549.1697,533.7055,,
,,549.1809,533.72755,,
,,549.238275,533.74705,,
,,549.25965,533.7572,,
,,549.274525,533.7649,,
,,549.27735,533.77125,,
,,549.3299,533.77795,,
,,549.3676,533.801075,,
,,549.385325,533.8072,,
,,549.40275,533.8142,,
,,549.434125,533.81915,,
,,549.460175,533.824875,,
,,549.47905,533.83065,,
,,549.493825,533.841875,,
,,549.51385,533.852075,,
,,549.543875,533.865125,,
,,549.548725,533.870725,,
,,549.57215,533.88145,,
,,549.59245,533.92545,,
,,549.632375,533.93695,,
,,549.659675,533.94615,,
,,549.665525,533.9557,,
,,549.6797,533.96655,,
,,549.711575,533.969425,,
,,549.73445,533.9988,,
,,549.754125,534.02405,,
,,549.7772,534.037875,,
,,549.796425,534.057675,,
,,549.827475,534.060425,,
,,549.8569,534.068875,,
,,549.914175,534.0924,,
,,549.953075,534.1713,,
,,549.995075,534.3317,,
,,550.007375,534.34985,,
,,550.0447,534.361175,,
,,550.06375,534.374675,,
,,550.103025,534.391225,,
,,550.126825,534.40215,,
,,550.148875,534.4094,,
,,550.18795,534.420775,,
,,550.19975,534.426225,,
,,550.211125,534.4392,,
,,550.2431,534.443125,,
,,550.272,534.4456,,
,,550.28535,534.450925,,
,,550.3056,534.45555,,
,,550.341,534.4635,,
,,550.371775,534.49975,,
,,550.4044,534.502325,,
,,550.4185,534.5107,,
,,550.444375,534.517225,,
,,550.461075,534.540825,,
,,550.484625,534.5458,,
,,550.506725,534.55085,,
,,550.524375,534.559425,,
,,550.546275,534.56115,,
,,550.57035,534.5629,,
,,550.593825,534.576075,,
,,550.656475,534.5859,,
,,550.6897,534.591425,,
,,550.716075,534.60795,,
,,550.738825,534.611175,,
,,550.7574,534.614275,,
,,550.779725,534.61775,,
,,550.81745,534.637975,,
,,550.83955,534.643675,,
,,550.868475,534.65265,,
,,550.903775,534.6568,,
,,550.936425,534.693125,,
,,550.9666,534.70765,,
,,550.99995,534.7265,,
,,551.030025,534.734425,,
,,551.062075,534.75395,,
,,551.08575,534.76385,,
,,551.12315,534.76755,,
,,551.153425,534.7721,,
,,551.164725,534.777575,,
,,551.189925,534.78145,,
,,551.257475,534.7918,,
,,551.28005,534.8061,,
,,551.305575,534.811825,,
,,551.3362,534.828675,,
,,551.36995,534.846875,,
,,551.40475,534.8548,,
,,551.4271,534.86035,,
,,551.462375,534.868225,,
,,551.474325,534.8756,,
,,551.489725,534.88155,,
,,551.522175,534.889825,,
,,551.55935,534.9176,,
,,551.572825,534.934475,,
,,551.606925,534.94825,,
,,551.6476,534.955275,,
,,551.66925,534.960775,,
,,551.693575,534.97765,,
,,551.704375,534.982625,,
,,551.707275,534.9912,,
,,551.7389,534.99775,,
,,551.752125,535.0042,,
,,551.767175,535.020875,,
,,551.774775,535.030375,,
,,551.791275,535.34535,,
,,551.8091,535.3724,,
,,551.84255,535.41805,,
,,551.8577,535.44845,,
,,551.8851,535.636125,,
,,551.9136,535.68,,
,,551.936125,535.70175,,
,,551.964775,535.75105,,
,,551.995375,535.77845,,
,,552.0289,535.806975,,
,,552.065875,535.823,,
,,552.08985,535.838975,,
,,552.117475,535.8813,,
,,552.158925,535.8993,,
,,552.18255,535.915325,,
,,552.2378,535.954375,,
,,552.2573,536.0207,,
,,552.27815,536.06725,,
,,552.30015,536.10305,,
,,552.32075,536.1315,,
,,552.33805,536.16215,,
,,552.35175,536.222775,,
,,552.356725,536.299775,,
,,552.3711,536.310625,,
,,552.38575,536.332425,,
,,552.39895,536.480475,,
,,552.43055,536.7062,,
,,552.4515,536.764175,,
,,552.488525,537.205625,,
,,552.506775,537.81855,,
,,552.5472,537.833125,,
,,552.56125,537.84375,,
,,552.6007,537.8502,,
,,552.638225,537.8517,,
,,552.66315,537.8582,,
,,552.68725,537.869475,,
,,552.7097,537.87565,,
,,552.732075,537.881075,,
,,552.746575,537.893975,,
,,552.77495,537.897025,,
,,552.825775,537.924275,,
,,552.8465,537.9437,,
,,552.877,538.148,,
,,552.909175,538.1908,,
,,552.944425,538.2013,,
,,552.978375,538.205325,,
,,553.014025,538.216075,,
,,553.027825,538.221725,,
,,553.049375,538.234375,,
,,553.06415,538.24205,,
,,553.08205,538.257975,,
,,553.10335,538.277625,,
,,553.126775,538.28865,,
,,553.150625,538.292575,,
,,553.1778,538.29355,,
,,553.193075,538.303,,
,,553.2021,538.317075,,
,,553.231525,538.326625,,
,,553.272575,538.33985,,
,,553.30415,538.345275,,
,,553.3169,538.36225,,
,,553.32845,538.37925,,
,,553.361375,538.3867,,
,,553.389725,538.392825,,
,,553.42505,538.40145,,
,,553.442775,538.406875,,
,,553.452,538.4147,,
,,553.48825,538.42855,,
,,553.516125,538.4381,,
,,553.549975,538.577825,,
,,553.562825,538.584775,,
,,553.5821,538.589675,,
,,553.610975,538.595,,
,,553.64035,538.598,,
,,553.6639,538.602925,,
,,553.693775,538.60855,,
,,553.7237,538.613425,,
,,553.738325,538.63445,,
,,553.761425,538.6417,,
,,553.776175,538.646325,,
,,553.789525,538.65655,,
,,553.795825,538.66235,,
,,553.820225,538.667775,,
,,553.848475,538.678225,,
,,553.868675,538.7006,,
,,553.893925,538.712325,,
,,553.927075,538.730375,,
,,553.957425,538.79705,,
,,553.9896,538.838675,,
,,554.0111,538.863575,,
,,554.04105,538.954425,,
,,554.066075,539.0049,,
,,554.0902,539.06665,,
,,554.12015,539.119175,,
,,554.1513,539.1994,,
,,554.168225,539.218125,,
,,554.1944,539.23295,,
,,554.238025,539.24885,,
,,554.2719,539.263625,,
,,554.297975,539.2757,,
,,554.328675,539.334575,,
,,554.3351,539.386775,,
,,554.358775,539.389175,,
,,554.3878,539.42975,,
,,554.404425,539.501425,,
,,554.430675,539.539425,,
,,554.468475,539.75325,,
,,554.48555,539.792225,,
,,554.52005,539.877325,,
,,554.553925,539.92705,,
,,554.581575,539.9678,,
,,554.6137,540.034025,,
,,554.630375,540.121325,,
,,554.6635,540.213475,,
,,554.6944,540.303625,,
,,554.722775,540.361725,,
,,554.75125,540.399575,,
,,554.7943,540.430275,,
,,554.82825,540.455575,,
,,554.860025,540.49335,,
,,554.881375,540.5487,,
,,554.900525,540.56165,,
,,554.927625,540.582575,,
,,554.940275,540.5893,,
,,554.957325,540.5999,,
,,554.975675,540.60345,,
,,554.999025,540.6252,,
,,555.045725,540.66185,,
,,555.096375,540.694775,,
,,555.155375,540.785275,,
,,555.19435,540.8226,,
,,555.2482,540.85585,,
,,555.292425,540.911225,,
,,555.34745,540.92615,,
,,555.37075,540.97405,,
,,555.398275,541.007375,,
,,555.4149,541.03585,,
,,555.423625,541.051925,,
,,555.472225,541.0728,,
,,555.505225,541.1251,,
,,555.5179,541.166275,,
,,555.535425,541.201325,,
,,555.572475,541.232,,
,,555.608375,541.264325,,
,,555.639575,541.344875,,
,,555.667925,541.384175,,
,,555.698,541.475525,,
,,555.72085,541.5194,,
,,555.73175,541.5423,,
,,555.745325,541.5846,,
,,555.7795,541.7208,,
,,555.80715,541.77725,,
,,555.843875,541.802125,,
,,555.88245,541.834475,,
,,555.927075,541.862825,,
,,555.976425,541.8898,,
,,556.0015,541.9117,,
,,556.026175,541.931925,,
,,556.081875,541.9712,,
,,556.115925,542.0416,,
,,556.134075,542.073,,
,,556.17365,542.090925,,
,,556.19505,542.1094,,
,,556.234375,542.120175,,
,,556.258025,542.13845,,
,,556.2757,542.17015,,
,,556.315,542.18635,,
,,556.33985,542.2077,,
,,556.365225,542.27995,,
,,556.386225,542.350275,,
,,556.40605,542.3618,,
,,556.439625,542.378575,,
,,556.5004,542.4047,,
,,556.525675,542.448475,,
,,556.5492,542.485125,,
,,556.5697,542.527025,,
,,556.6246,542.56665,,
,,556.660775,542.617475,,
,,556.69555,542.683375,,
,,556.724775,542.71565,,
,,556.7518,542.732025,,
,,556.78355,542.748,,
,,556.8234,542.770875,,
,,556.852275,542.783225,,
,,556.8868,542.79665,,
,,556.929025,542.80795,,
,,556.950625,542.8386,,
,,556.989975,542.864775,,
,,557.02685,542.918825,,
,,557.051475,542.966175,,
,,557.079125,542.97485,,
,,557.100975,542.98705,,
,,557.139725,542.99725,,
,,557.161,543.005175,,
,,557.17695,543.0144,,
,,557.206425,543.018975,,
,,557.22845,543.036,,
,,557.254575,543.046675,,
,,557.28005,543.060975,,
,,557.30745,543.081025,,
,,557.35285,543.09635,,
,,557.376675,543.130175,,
,,557.405125,543.175225,,
,,557.42445,543.206775,,
,,557.4687,543.225525,,
,,557.49045,543.254225,,
,,557.518675,543.266375,,
,,557.547525,543.282625,,
,,557.5774,543.296325,,
,,557.621375,543.31505,,
,,557.65185,543.322075,,
,,557.67655,543.33185,,
,,557.71415,543.36235,,
,,557.767825,543.372625,,
,,557.7997,543.422075,,
,,557.8205,543.4584,,
,,557.862225,543.48965,,
,,557.897675,543.509475,,
,,557.931,543.5199,,
,,557.951625,543.537625,,
,,557.974975,543.54695,,
,,558.002275,543.558875,,
,,558.022175,543.573275,,
,,558.0588,543.61245,,
,,558.079,543.627575,,
,,558.102125,543.656625,,
,,558.129975,543.679075,,
,,558.1488,543.730875,,
,,558.15755,543.82825,,
,,558.1921,543.875275,,
,,558.22695,543.90735,,
,,558.262075,543.929575,,
,,558.27745,543.95635,,
,,558.2959,543.992525,,
,,558.31445,544.0235,,
,,558.316175,544.0408,,
,,558.368975,544.081275,,
,,558.404375,544.15075,,
,,558.465075,544.166025,,
,,558.4973,544.190025,,
,,558.5297,544.201,,
,,558.5574,544.2324,,
,,558.5971,544.2811,,
,,558.63175,544.34855,,
,,558.692325,544.406275,,
,,558.729375,544.455475,,
,,558.752575,544.4605,,
,,558.775425,544.49015,,
,,558.8223,544.50595,,
,,558.84685,544.515825,,
,,558.8748,544.550675,,
,,558.885225,544.576575,,
,,558.909875,544.624025,,
,,558.93875,544.664225,,
,,558.9629,544.702425,,
,,558.974,544.730775,,
,,558.9868,544.764225,,
,,559.010325,544.788725,,
,,559.034325,544.800925,,
,,559.108175,544.8478,,
,,559.121875,544.887575,,
,,559.1487,544.9225,,
,,559.1747,544.925325,,
,,559.205375,544.9427,,
,,559.2286,544.9724,,
,,559.2582,544.992675,,
,,559.304625,545.0056,,
,,559.328075,545.032525,,
,,559.349525,545.07405,,
,,559.38335,545.090775,,
,,559.41505,545.151825,,
,,559.433125,545.212725,,
,,559.459225,545.26465,,
,,559.479425,545.28045,,
,,559.51095,545.302025,,
,,559.542425,545.3663,,
,,559.580475,545.386475,,
,,559.60785,545.4275,,
,,559.6256,545.446375,,
,,559.646975,545.468125,,
,,559.66275,545.49725,,
,,559.7021,545.5325,,
,,559.71695,545.54545,,
,,559.745125,545.574775,,
,,559.75435,545.60315,,
,,559.775275,545.607025,,
,,559.8039,545.700625,,
,,559.8195,545.7253,,
,,559.848875,545.75605,,
,,559.8852,545.86085,,
,,559.89775,545.927025,,
,,559.930275,545.9829,,
,,559.9588,546.008525,,
,,559.98715,546.0472,,
,,560.0077,546.083475,,
,,560.03575,546.116975,,
,,560.05725,546.18995,,
,,560.0776,546.211175,,
,,560.095725,546.24015,,
,,560.11255,546.2827,,
,,560.14215,546.326025,,
,,560.1584,546.34605,,
,,560.187625,546.351175,,
,,560.2182,546.402875,,
,,560.2457,546.4433,,
,,560.2658,546.50755,,
,,560.2951,546.517525,,
,,560.313625,546.537525,,
,,560.34535,546.5552,,
,,560.373,546.58755,,
,,560.39205,546.608375,,
,,560.42235,546.639275,,
,,560.449175,546.65635,,
,,560.4507,546.689975,,
,,560.474625,546.722,,
,,560.5088,546.734075,,
,,560.580925,546.745325,,
,,560.60455,546.782675,,
,,560.634725,546.81755,,
,,560.647,546.836375,,
,,560.672775,546.89865,,
,,560.67925,546.9448,,
,,560.71925,546.968675,,
,,560.74825,547.002075,,
,,560.77985,547.016575,,
,,560.803775,547.035175,,
,,560.836875,547.05085,,
,,560.86095,547.066175,,
,,560.90845,547.10635,,
,,560.912725,547.1477,,
,,560.930725,547.196575,,
,,560.9702,547.29995,,
,,560.9961,547.30245,,
,,561.026225,547.333325,,
,,561.053475,547.350975,,
,,561.063475,547.375325,,
,,561.0939,547.444325,,
,,561.1225,547.504075,,
,,561.147225,547.537425,,
,,561.1658,547.54985,,
,,561.184225,547.575875,,
,,561.220025,547.611375,,
,,561.24545,547.65525,,
,,561.26975,547.691875,,
,,561.294375,547.74675,,
,,561.316175,547.783125,,
,,561.3473,547.822025,,
,,561.3719,547.874325,,
,,561.3914,547.974125,,
,,561.421825,548.013275,,
,,561.4392,548.05935,,
,,561.483125,548.115525,,
,,561.5094,548.127525,,
,,561.5372,548.2652,,
,,561.5571,548.289975,,
,,561.584575,548.31785,,
,,561.605525,548.44935,,
,,561.625925,548.51295,,
,,561.651075,548.557125,,
,,561.715125,548.6233,,
,,561.74945,548.66805,,
,,561.781775,548.694475,,
,,561.798125,548.7971,,
,,561.822775,548.86,,
,,561.8562,548.899875,,
,,561.883675,548.93725,,
,,561.8893,548.986425,,
,,561.9189,549.034125,,
,,561.937125,549.098575,,
,,561.977225,549.1399,,
,,562.002125,549.2082,,
,,562.05535,549.238975,,
,,562.0653,549.303225,,
,,562.09705,549.3449,,
,,562.126875,549.350775,,
,,562.143925,549.3946,,
,,562.162675,549.419325,,
,,562.18385,549.457425,,
,,562.22085,549.51795,,
,,562.27205,549.549325,,
,,562.2881,549.59405,,
,,562.3197,549.63555,,
,,562.3544,549.6883,,
,,562.3743,549.736675,,
,,562.411625,549.8061,,
,,562.433975,549.838625,,
,,562.460275,549.841075,,
,,562.4852,549.88215,,
,,562.50795,549.902675,,
,,562.53215,549.94115,,
,,562.555875,549.95905,,
,,562.5778,549.979925,,
,,562.597175,550.0394,,
,,562.614375,550.069525,,
,,562.6317,550.137,,
,,562.657825,550.17865,,
,,562.691925,550.1973,,
,,562.71075,550.22075,,
,,562.7375,550.256375,,
,,562.7756,550.3306,,
,,562.809025,550.36015,,
,,562.81815,550.448225,,
,,562.8224,550.52915,,
,,562.858575,550.57915,,
,,562.887525,550.6224,,
,,562.898925,550.65965,,
,,562.913575,550.7135,,
,,562.931175,550.8425,,
,,562.96435,550.893775,,
,,562.977425,550.932775,,
,,562.99395,550.942425,,
,,563.00785,550.9894,,
,,563.0403,551.0373,,
,,563.07985,551.0386,,
,,563.110925,551.06675,,
,,563.142425,551.06945,,
,,563.159925,551.091975,,
,,563.180125,551.1162,,
,,563.21155,551.1372,,
,,563.22595,551.154275,,
,,563.2555,551.175975,,
,,563.275925,551.229225,,
,,563.29605,551.27005,,
,,563.30885,551.370725,,
,,563.33175,551.668675,,
,,563.356575,551.690825,,
,,563.377475,551.7138,,
,,563.398975,551.7753,,
,,563.41165,551.812225,,
,,563.425375,552.014275,,
,,563.4559,552.0916,,
,,563.477775,552.1235,,
,,563.498625,552.146975,,
,,563.517775,552.16315,,
,,563.53335,552.185375,,
,,563.553525,552.196575,,
,,563.567125,552.227175,,
,,563.58225,552.25055,,
,,563.60335,552.42845,,
,,563.6289,552.43765,,
,,563.662225,552.482275,,
,,563.6852,552.5059,,
,,563.70355,552.52295,,
,,563.73395,552.53885,,
,,563.752675,552.541775,,
,,563.75875,552.559225,,
,,563.78225,552.598175,,
,,563.8033,552.6287,,
,,563.828675,552.65315,,
,,563.85285,552.6724,,
,,563.8648,552.6943,,
,,563.883825,552.738525,,
,,563.897625,552.78315,,
,,563.915575,552.81755,,
,,563.9305,552.852925,,
,,563.9473,552.8769,,
,,563.96845,552.913275,,
,,564.001275,552.9354,,
,,564.0254,552.9391,,
,,564.05985,552.96555,,
,,564.075575,552.977975,,
