SPK_SPKC01a,SPK_SPKC07a,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC15a
69.12835,64.496825,24.225825,75.96985,28.7969
69.1589,64.596725,24.24965,76.18675,28.819925
69.186575,64.66065,24.28535,76.22045,28.857675
69.665725,64.6815,24.318425,76.24285,29.079625
69.6869,64.7287,24.3837,76.310925,29.0949
69.741975,64.768675,24.39515,76.339125,29.110125
69.775375,64.802325,24.405125,76.410925,29.1268
70.1038,64.8383,24.428625,76.4408,29.139925
70.481875,64.904825,24.454025,76.46985,29.16025
70.554475,64.93235,24.46425,76.505675,29.181275
70.86555,64.955175,24.478425,76.54325,29.21875
70.883575,64.993975,24.49505,76.57935,29.2633
70.9043,65.05975,24.5121,76.6366,29.3734
70.9315,65.0888,24.558625,76.6581,29.38425
70.939025,65.108,24.587675,76.71555,29.3922
70.955775,65.148775,24.6196,76.745325,29.406525
71.32595,65.26815,24.648975,76.7823,29.4164
71.356475,65.364575,24.67655,76.8121,29.42715
71.40795,65.44665,24.698775,76.99265,29.4369
71.416525,65.493425,24.7384,77.014225,29.45795
71.695175,65.5388,24.771,77.041725,29.4816
71.772825,65.5943,24.822675,77.068275,29.49525
71.799875,65.60835,24.852725,77.149825,29.512825
71.823575,65.6335,24.880275,77.206375,29.540325
72.078475,65.702875,24.893625,77.22685,29.589425
72.14395,65.713675,24.90185,77.53575,29.6291
72.48795,65.833125,24.91535,77.55985,29.762475
72.50775,65.90765,24.9277,77.57675,29.774775
72.53035,65.9769,24.94245,77.59485,29.78375
72.5436,66.0042,24.9679,77.6131,29.795375
72.554075,66.027775,24.984775,77.66375,29.807625
72.5795,66.0724,25.002925,77.721925,29.829525
72.5957,66.108275,25.035225,77.74375,29.833775
72.8809,66.168375,25.0823,77.790175,29.84025
72.913625,66.20845,25.1178,77.82215,29.857375
72.93175,66.278225,25.163475,77.97965,29.873625
72.941425,66.29435,25.25025,78.02425,29.911075
72.9459,66.320775,25.264825,78.0388,30.07865
72.958975,66.359975,25.2795,78.050125,30.087475
72.9737,66.39745,25.2836,78.071175,30.097625
72.98385,66.448875,25.2983,78.135775,30.121575
73.033525,66.518075,25.3156,78.18255,30.14015
73.041475,66.5335,25.3329,78.22185,30.153725
73.355125,66.5601,25.352925,78.251575,30.173525
73.380075,66.676375,25.367625,78.311825,30.1926
73.411,66.711175,25.3895,78.3883,30.215025
73.440275,66.760725,25.4172,78.60835,30.30745
73.46705,66.84845,25.43005,78.652575,30.32345
73.4842,66.854275,25.4501,78.6868,30.389225
73.497975,66.885175,25.4746,78.7146,30.3963
73.51075,66.8964,25.51115,78.7294,30.404575
73.7949,66.939225,25.5586,78.774525,30.414425
73.8228,66.966575,25.573825,78.8189,30.42225
73.857475,66.98815,25.59375,78.901925,30.4328
73.869975,67.059275,25.614325,78.964,30.451725
73.878825,67.08855,25.642775,78.999525,30.46165
74.2119,67.14255,25.66535,79.016525,30.477125
74.331025,67.198925,25.683975,79.063925,30.5365
74.366375,67.2272,25.713775,79.107575,30.56245
74.692525,67.275725,25.747075,79.125025,30.589025
74.7206,67.31875,25.79415,79.14375,30.777075
74.775325,67.360625,25.83545,79.170875,30.7859
76.24955,67.388725,25.86775,79.195675,30.8
76.28085,67.4683,25.909475,79.46245,30.821875
76.2912,67.486375,25.933475,79.47425,30.836525
76.29575,67.539125,25.9468,79.484875,30.84875
76.3179,67.5615,25.95825,79.499075,30.8566
76.345775,67.599325,25.97145,79.509575,30.8659
76.692925,67.6786,25.981675,79.525125,30.880025
77.20385,67.796975,25.993125,79.540425,30.8999
77.23405,67.879725,26.015025,79.549025,30.909125
77.25695,67.926975,26.04155,79.561925,30.945875
77.31335,67.967025,26.06685,79.62615,30.96455
77.346375,68.03305,26.0881,79.635225,30.984075
77.394875,68.11565,26.10955,79.647975,31.00015
77.818425,68.12405,26.13945,79.66475,31.096125
77.884425,68.1756,26.16955,79.692925,31.2363
77.9083,68.232675,26.2132,79.737325,31.249475
78.529475,68.255,26.262225,79.7538,31.26235
78.547825,68.267275,26.292625,79.75925,31.27945
78.59345,68.319,26.31705,79.785575,31.3043
78.617325,68.409175,26.332075,79.842025,31.323575
78.647325,68.462,26.35855,79.909725,31.342475
78.668825,68.502225,26.366925,79.936475,31.356975
79.080475,68.546025,26.38945,80.00345,31.380875
79.268725,68.613875,26.406625,80.0231,31.41905
79.286425,68.724225,26.432475,80.0371,31.4521
79.3008,68.7847,26.453575,80.073775,31.467825
79.315125,68.88335,26.493,80.1117,31.4922
79.330675,68.8906,26.511775,80.145775,31.51055
79.349925,68.95585,26.531575,80.4052,31.516725
79.39365,69.014875,26.56495,80.459325,31.5442
79.676425,69.0684,26.61755,80.5031,31.56235
79.70035,69.12935,26.666525,80.548225,31.572975
79.722525,69.202775,26.707125,80.567925,31.581575
79.751875,69.259675,26.76435,80.59485,31.589275
79.77105,69.3424,26.7891,80.621125,31.61345
80.210725,69.3652,26.801475,80.6361,31.6382
80.23055,69.43645,26.813925,80.74355,31.6545
80.264175,69.4527,26.822675,80.7676,31.671725
80.2753,69.4682,26.832975,80.779575,31.68225
80.321925,69.5156,26.84245,80.83425,31.705825
80.694575,69.549275,26.863025,80.87465,31.7242
81.046325,69.5609,26.882075,80.8997,31.930625
81.06335,69.59075,26.8988,80.941175,31.94745
81.093825,69.63355,26.920325,80.977,31.96485
81.10435,69.721775,26.941975,81.00655,31.98025
81.8795,69.8036,26.965525,81.0702,31.9964
81.8977,69.87635,26.98955,81.090325,32.012075
81.934675,69.9332,27.0238,81.11815,32.033775
82.015575,69.9915,27.060175,81.176925,32.05105
82.0369,70.020525,27.0853,81.250825,32.066925
82.06205,70.089075,27.102875,81.444675,32.097925
82.0875,70.166125,27.132475,81.465725,32.100475
82.09745,70.2684,27.1591,81.481925,32.117875
82.1168,70.328675,27.172325,81.4983,32.170225
82.130175,70.40255,27.18735,81.5497,32.18295
82.56665,70.4121,27.1993,81.563775,32.204975
82.5981,70.444725,27.21055,81.633,32.21065
82.612675,70.494875,27.225775,81.656275,32.212925
82.6272,70.584225,27.241875,81.740175,32.2626
82.670075,70.63025,27.274425,81.8034,32.28615
82.6929,70.66985,27.29895,81.815925,32.3025
82.71855,70.712125,27.3177,81.8283,32.31835
82.741375,70.80025,27.354975,81.860925,32.33435
82.7748,70.85985,27.37545,81.88145,32.3439
82.809425,70.93165,27.4185,82.025875,32.363875
82.82225,71.049425,27.476475,82.10945,32.379025
82.980025,71.0852,27.5233,82.214875,32.38105
83.056825,71.113,27.550175,82.407275,32.3958
83.0794,71.146925,27.56265,82.42775,32.40785
83.119475,71.215125,27.57905,82.450325,32.447275
83.131025,71.2795,27.60295,82.469375,32.53
83.14455,71.33695,27.610675,82.501,32.56315
83.1543,71.354275,27.649775,82.546075,32.62635
83.162725,71.4195,27.67245,82.5715,32.64825
83.17635,71.443975,27.70495,82.594325,32.719375
83.189025,71.548725,27.731625,82.617425,32.779575
83.227475,71.59485,27.76745,82.634125,32.794375
83.688525,71.77305,27.802,82.647375,32.807675
83.71915,71.792475,27.836875,82.658,32.8194
83.732225,71.84625,27.880725,82.6683,32.8372
83.738125,71.877525,27.918675,82.678925,32.85325
83.739525,71.909025,27.947975,82.72415,32.8622
83.756825,71.9979,27.964575,82.78655,32.872225
83.768525,72.060375,27.991925,82.846225,32.889225
83.778125,72.109975,28.007075,82.934625,32.922375
83.80175,72.18925,28.01725,82.98165,33.101925
83.81185,72.29835,28.034375,83.012825,33.159075
83.823075,72.304275,28.05015,83.025825,33.18215
83.83215,72.3365,28.0671,83.0431,33.2032
83.84205,72.344125,28.10695,83.059,33.229275
84.239975,72.371575,28.150275,83.0905,33.252775
84.270125,72.418825,28.200875,83.105925,33.2682
84.30625,72.534775,28.232225,83.309325,33.303
84.317775,72.5964,28.2848,83.359475,33.317725
84.3448,72.669275,28.310575,83.375225,33.3326
84.3515,72.706625,28.3271,83.3942,33.35585
84.3558,72.73005,28.341775,83.41485,33.385125
84.376275,72.81735,28.351,83.42775,33.403075
84.385775,72.852975,28.36765,83.44145,33.42835
84.42445,72.89695,28.37735,83.45275,33.44175
84.450425,72.9279,28.38915,83.47015,33.45815
84.479925,72.996125,28.40305,83.485375,33.487675
84.845225,73.03365,28.4372,83.52085,33.5462
84.88475,73.1183,28.4665,83.54425,33.60365
84.889725,73.20825,28.48835,83.57175,33.6205
84.90765,73.30855,28.5275,83.6538,33.656825
84.9222,73.4322,28.5695,83.71855,33.677425
84.941375,73.517275,28.618625,83.758075,33.68725
84.971125,73.58995,28.65755,83.774875,33.692
84.98105,73.608775,28.689025,83.7901,33.712175
84.9924,73.64135,28.7167,83.806975,33.728075
85.005,73.6817,28.725125,83.832475,33.737825
85.02015,73.689875,28.746325,83.901025,33.753975
85.025725,73.7554,28.798675,83.9101,33.792325
85.0349,73.812675,28.82915,83.9317,33.856275
85.0482,73.8533,28.85275,83.95015,33.88195
85.0682,73.8993,28.881125,83.9669,33.901975
85.076525,74.0059,28.926625,83.998925,33.9267
85.102,74.07695,28.986475,84.041475,34.173925
85.446475,74.09055,29.051925,84.092325,34.1923
85.46975,74.14765,29.073775,84.16125,34.211225
85.486925,74.1795,29.105775,84.188925,34.2274
85.512175,74.22235,29.121125,84.205175,34.2328
85.5242,74.292625,29.1331,84.31225,34.2504
85.5446,74.35085,29.14985,84.4659,34.28165
85.759925,74.403225,29.197225,84.4946,34.32765
85.767825,74.448075,29.2236,84.557075,34.467275
85.7846,74.482775,29.2658,84.586375,34.4886
85.79765,74.52765,29.29415,84.6276,34.5076
85.81175,74.565,29.34755,84.65675,34.533725
85.83575,74.64905,29.3801,84.77065,34.551575
85.84335,74.699975,29.394275,84.8293,34.564675
85.85425,74.7033,29.410025,84.969125,34.57395
85.861975,74.74575,29.423425,85.21185,34.58305
85.875025,74.785,29.4459,85.22765,34.589925
85.878375,74.8622,29.472875,85.250925,34.5984
85.891425,74.9138,29.50895,85.27315,34.611325
85.9295,74.93905,29.540675,85.2974,34.625525
86.13515,74.959325,29.575575,85.331675,34.63685
86.151,74.970875,29.599475,85.376275,34.689475
86.15995,75.0061,29.6444,85.4086,34.709325
86.178725,75.03,29.6999,85.4245,34.87025
86.191375,75.147125,29.72205,85.481775,34.886375
86.201075,75.19145,29.741125,85.50615,34.896475
86.216125,75.2242,29.786175,85.5377,34.918725
86.21755,75.264325,29.803675,85.557425,34.9365
86.226825,75.306525,29.833575,85.559025,34.951875
86.250175,75.3374,29.853675,85.56195,34.967875
86.2531,75.40715,29.9066,85.5798,34.98645
86.258325,75.433675,29.939175,85.599925,34.99965
86.2624,75.486225,29.9831,85.634275,35.001175
86.277025,75.5267,30.04645,85.6514,35.0233
86.48655,75.542325,30.07595,85.694525,35.036925
86.573775,75.597175,30.0874,85.82855,35.27965
86.70855,75.659425,30.0966,85.9065,35.297275
86.779025,75.714275,30.105325,85.930525,35.328575
86.84765,75.7689,30.113425,85.974475,35.348775
86.88645,75.825875,30.121,86.043975,35.3653
86.8923,75.886575,30.138425,86.0619,35.38845
86.9011,75.913225,30.15745,86.222325,35.408175
87.305325,75.94035,30.185175,86.279075,35.43505
87.317575,76.016475,30.214925,86.31355,35.45105
87.33395,76.107,30.238875,86.3294,35.4623
87.375725,76.14255,30.279275,86.345925,35.47385
87.7603,76.161525,30.330725,86.36645,35.490425
87.777925,76.1953,30.359375,86.384025,35.512725
87.78125,76.242325,30.379275,86.3949,35.5536
87.799275,76.253025,30.391675,86.401,35.584025
87.806,76.303075,30.40935,86.429325,35.622
87.811775,76.3471,30.42665,86.469475,35.641725
87.813125,76.383875,30.446275,86.49025,35.652
87.825275,76.417325,30.499775,86.51905,35.66285
87.8366,76.4688,30.52515,86.55025,35.663925
87.84655,76.525375,30.554725,86.6002,35.680625
87.850575,76.52715,30.5959,86.62485,35.69405
87.8653,76.565225,30.64345,86.654,35.717125
87.87335,76.601675,30.67825,86.6706,35.74805
88.200425,76.6438,30.71515,86.69085,35.749425
88.2491,76.6848,30.741575,86.708725,35.77755
88.2801,76.725725,30.757725,86.7446,35.79605
88.3014,76.7492,30.7766,86.765,35.819425
88.312125,76.7733,30.79125,86.79295,35.84195
88.34245,76.8174,30.806225,86.93115,35.847925
88.355825,76.865475,30.825975,86.94195,35.9069
88.69765,76.923225,30.849725,87.01435,35.979075
88.7417,76.992725,30.880425,87.034525,36.00715
88.75955,77.073675,30.897725,87.067625,36.03495
88.785775,77.1129,30.9238,87.124,36.05775
88.798375,77.1617,30.9451,87.179775,36.070875
88.81805,77.1872,30.977425,87.22665,36.082625
88.82815,77.236575,30.991575,87.31445,36.093925
88.83565,77.275775,31.015725,87.448375,36.1031
88.857325,77.317675,31.031325,87.494225,36.120325
89.22485,77.377025,31.056225,87.51175,36.1586
89.25005,77.42255,31.089825,87.5228,36.18875
89.2726,77.453725,31.12735,87.538925,36.2106
89.285575,77.495,31.1748,87.55615,36.231925
89.3052,77.529975,31.207075,87.575675,36.249925
89.3208,77.580325,31.245275,87.5951,36.268775
89.3409,77.63035,31.260625,87.62265,36.28825
89.363875,77.6845,31.274,87.644225,36.3238
89.377275,77.74125,31.287925,87.707675,36.337375
89.395575,77.800475,31.314125,87.758775,36.35275
89.46005,77.8462,31.3332,87.80775,36.36975
89.544875,77.8798,31.350775,87.917225,36.3882
90.377025,77.951775,31.371175,87.94565,36.428925
90.423375,78.019825,31.4026,87.97285,36.56605
90.451325,78.05635,31.4417,88.001225,36.567475
90.484275,78.09535,31.48645,88.02865,36.599275
90.516275,78.123875,31.5084,88.05555,36.624475
90.907775,78.149025,31.5253,88.170125,36.641575
90.9322,78.20405,31.536675,88.1809,36.6711
90.97225,78.2501,31.5488,88.2458,36.6924
91.251775,78.346175,31.569,88.420725,36.70985
91.2587,78.40545,31.59345,88.436475,36.720525
91.313725,78.448825,31.623675,88.450125,36.742325
91.32735,78.457575,31.65385,88.468375,36.76385
91.35925,78.585325,31.6887,88.491925,36.79085
91.379675,78.5948,31.721075,88.512725,36.8129
91.537725,78.66245,31.753375,88.5745,36.834775
91.71225,78.71505,31.780225,88.60755,36.8361
91.738825,78.76715,31.8124,88.6263,36.843575
91.7567,78.81625,31.8345,88.644875,36.854175
91.7905,78.847675,31.876875,88.677775,36.8739
91.802475,78.899425,31.92165,88.714925,36.884525
91.824025,78.95015,31.9416,88.7802,36.894
91.8631,78.998125,31.959125,88.89975,37.116075
91.914325,79.0366,31.97055,88.917,37.162
92.2488,79.0651,31.987625,88.9382,37.1843
92.280875,79.066625,31.997925,88.9578,37.20345
92.5334,79.112775,32.0119,89.014925,37.2169
92.5757,79.16395,32.02685,89.075675,37.22235
92.600325,79.173625,32.03985,89.1174,37.25155
92.60825,79.198975,32.056275,89.14405,37.3038
92.6279,79.2666,32.075425,89.1947,37.339575
92.649175,79.2689,32.1003,89.37305,37.365025
92.6717,79.30105,32.126,89.43925,37.379625
92.691875,79.37765,32.1673,89.45435,37.4033
92.899275,79.46195,32.190875,89.468725,37.413175
93.0156,79.502075,32.20965,89.487,37.42905
93.06695,79.553,32.227,89.54215,37.636825
93.097425,79.60545,32.24355,89.6733,37.654225
93.1458,79.647725,32.264375,89.710125,37.6703
93.4537,79.696,32.28525,89.7262,37.687375
93.5358,79.754175,32.3059,89.74315,37.71175
93.685025,79.782175,32.320175,89.767075,37.729475
93.76585,79.819825,32.33795,89.7863,37.747625
93.781975,79.9019,32.353825,89.809325,37.757825
93.826175,79.972825,32.36975,89.87585,37.8161
93.863975,80.0226,32.389325,90.00685,37.8821
93.889275,80.043325,32.409425,90.022,37.998175
93.90535,80.0766,32.4312,90.036375,38.0278
93.927775,80.117875,32.450325,90.05975,38.04975
93.9656,80.147625,32.473275,90.08755,38.08025
93.98255,80.199375,32.50305,90.168125,38.10525
94.184825,80.222125,32.535625,90.243475,38.116025
94.213,80.31755,32.575025,90.281925,38.289575
94.2442,80.39735,32.6025,90.317125,38.373325
94.3629,80.4359,32.634075,90.333225,38.38275
94.521325,80.515325,32.66315,90.353575,38.399325
94.5508,80.525075,32.689525,90.392625,38.4143
94.59005,80.5273,32.7211,90.545075,38.446525
94.616725,80.577825,32.7548,90.56345,38.461875
94.633875,80.6086,32.777925,90.5814,38.483475
94.64305,80.730925,32.789925,90.597825,38.4992
94.735675,80.818325,32.8039,90.611475,38.552725
94.8972,80.8973,32.815325,90.6251,38.608
94.90185,80.923075,32.8318,90.636625,38.648475
94.9172,80.954,32.84495,90.65265,38.6602
94.92495,81.036825,32.863775,90.689925,38.68805
94.952075,81.080225,32.882825,90.71045,38.71975
94.972775,81.120975,32.902975,90.76095,38.768375
94.98685,81.16745,32.923775,90.802775,38.791125
95.019975,81.2243,32.94465,90.896625,38.811475
95.079525,81.297225,32.973825,90.958025,38.82445
95.214225,81.3482,33.002425,90.989875,38.836575
95.4879,81.4274,33.031075,91.01175,38.847275
95.53955,81.4449,33.0693,91.075875,38.862925
95.549575,81.485975,33.1003,91.105,38.8884
95.575625,81.5118,33.130025,91.1726,38.9014
95.608625,81.521675,33.156875,91.4073,38.935425
95.6141,81.61445,33.18045,91.42275,38.94715
95.9074,81.637925,33.20835,91.452475,38.9525
95.9171,81.6786,33.22435,91.4718,38.96495
95.9357,81.7326,33.244275,91.48815,38.975875
95.945225,81.7825,33.2597,91.503375,38.981425
95.95685,81.8697,33.284625,91.528275,38.9904
95.9792,81.90445,33.30755,91.549875,39.024975
95.9944,81.936025,33.336925,91.56815,39.0355
96.009475,81.987425,33.362525,91.58415,39.0439
96.01985,82.030575,33.38855,91.629875,39.04935
96.028475,82.053725,33.41475,91.671475,39.06695
96.060775,82.09895,33.43385,91.915525,39.0929
96.18845,82.120275,33.451675,91.97405,39.1038
96.40935,82.1456,33.475275,92.02695,39.12995
96.425425,82.221825,33.495775,92.09045,39.152125
96.564375,82.25435,33.517275,92.13795,39.221325
96.698375,82.3418,33.534725,92.1723,39.32495
96.732675,82.46075,33.558175,92.231,39.422825
96.76725,82.5345,33.584925,92.265075,39.440575
97.0031,82.5572,33.650525,92.283275,39.469
97.057025,82.606775,33.67605,92.303825,39.492375
97.17,82.6352,33.835975,92.3346,39.521275
97.2099,82.66,33.85275,92.356025,39.55625
97.25645,82.7379,33.878925,92.37605,39.598975
97.311375,82.78215,33.90875,92.40645,39.612525
97.471475,82.81365,33.927425,92.4659,39.63985
97.5602,82.875475,33.9526,92.468775,39.650925
97.59425,82.941,33.9657,92.49285,39.671375
97.6101,83.016275,33.983225,92.521025,39.715025
97.6269,83.127625,34.011925,92.562075,39.74065
97.6358,83.184575,34.03685,92.7703,39.745725
97.65315,83.24545,34.061475,92.7907,39.809475
97.6725,83.3691,34.094525,92.821425,39.826675
97.692925,83.39465,34.117425,92.84905,39.837425
97.704325,83.458025,34.13935,92.863175,39.8747
97.717725,83.5112,34.1678,92.935175,39.89805
97.732075,83.550375,34.1892,92.964175,39.956
97.742425,83.577275,34.206875,93.12435,39.9753
97.750275,83.645525,34.221575,93.22515,39.992575
97.770925,83.6599,34.247725,93.24195,40.011525
97.78785,83.71145,34.264,93.257375,40.0303
98.05735,83.7538,34.29635,93.276825,40.0676
98.0765,83.79835,34.3226,93.31305,40.12285
98.086225,83.8341,34.3513,93.4093,40.1384
98.111125,83.871875,34.388725,93.4243,40.150075
98.132575,83.92775,34.416625,93.554075,40.161
98.149975,83.997675,34.436675,93.602675,40.19765
98.16025,84.02925,34.463975,93.7364,40.21055
98.17385,84.120425,34.481025,93.763175,40.2442
98.39575,84.155725,34.497425,93.77655,40.267525
98.576675,84.206775,34.519225,93.816275,40.283
98.5925,84.26705,34.537325,93.850675,40.452075
98.615125,84.321575,34.556225,93.933525,40.473925
98.6588,84.365825,34.572025,93.990525,40.49225
98.745875,84.400075,34.5889,94.017225,40.50395
98.800775,84.430625,34.60385,94.063625,40.519725
98.848525,84.43285,34.618275,94.11835,40.536475
98.90035,84.484875,34.640475,94.36785,40.55595
98.92485,84.5239,34.6611,94.38225,40.57395
98.966525,84.537525,34.67845,94.394175,40.604
99.08155,84.5861,34.710525,94.424825,40.62615
99.1068,84.624375,34.748775,94.4499,40.642125
99.132175,84.68445,34.77335,94.71165,40.733325
99.151425,84.758475,34.888225,94.7235,40.8355
99.214175,84.809575,34.90675,94.73605,40.85035
99.4863,84.839375,34.923375,94.762325,40.861525
99.6843,84.87965,34.946325,94.8214,40.87615
100.03295,84.948875,34.969575,94.841775,40.88905
100.05045,85.01215,34.999325,94.87775,40.9126
100.08965,85.062,35.03355,94.9347,40.931875
100.10315,85.0915,35.055825,94.9677,40.953875
100.13275,85.13985,35.094375,94.9854,41.223925
100.573375,85.154025,35.11765,94.99965,41.235675
100.58865,85.253325,35.16055,95.020825,41.25085
100.6162,85.29385,35.1857,95.041175,41.2652
101.2085,85.32905,35.238275,95.053625,41.292225
101.240775,85.361375,35.262725,95.06795,41.303225
101.863175,85.384175,35.277825,95.089625,41.3131
102.444825,85.395025,35.29635,95.179825,41.326275
102.474425,85.441875,35.3135,95.23585,41.341125
103.14955,85.47015,35.3341,95.2729,41.365425
103.199525,85.510725,35.358025,95.2936,41.382
103.21945,85.645975,35.374925,95.315325,41.40695
103.242225,85.6741,35.400025,95.348275,41.433525
103.518225,85.72685,35.4223,95.3642,41.479975
103.557875,85.778875,35.4456,95.39395,41.4825
103.604625,85.801625,35.468375,95.423325,41.6312
104.31615,85.8478,35.489225,95.637525,41.64725
104.3428,85.887325,35.5116,95.6606,41.659975
104.39975,85.923825,35.5263,95.669,41.677275
104.414425,85.9971,35.54125,95.6713,41.689275
104.4428,86.0472,35.556,95.68055,41.7013
104.691825,86.09415,35.567975,95.68995,41.714175
105.185325,86.1335,35.578675,95.7012,41.73005
105.218675,86.143475,35.607775,95.7283,41.7383
105.2329,86.15515,35.62865,95.7555,41.7491
105.247025,86.172875,35.643825,95.7756,41.768775
105.268425,86.1901,35.659225,95.787875,41.8244
105.285325,86.21535,35.668225,95.8236,41.83615
105.3073,86.2282,35.68625,95.8398,41.89595
105.385625,86.248725,35.696625,95.955925,41.916675
105.668625,86.314375,35.7217,96.113425,41.93805
105.699175,86.34195,35.74455,96.130175,41.965875
105.726,86.352125,35.762425,96.14855,42.0603
105.7544,86.391525,35.78225,96.165025,42.090975
106.159125,86.4381,35.798525,96.217225,42.26515
106.173875,86.47165,35.85005,96.256175,42.296475
106.2002,86.492525,35.86885,96.3801,42.314025
106.583825,86.539975,35.88355,96.454525,42.3411
106.63755,86.555925,35.9128,96.48635,42.365925
106.67065,86.56475,35.937475,96.515725,42.39045
106.678375,86.593775,35.966925,96.5981,42.3938
106.70765,86.6159,35.990175,96.602375,42.415875
106.725,86.64865,36.01495,96.8131,42.421075
107.282125,86.674025,36.035275,96.828475,42.437275
107.2896,86.70195,36.05275,96.99135,42.4454
107.30575,86.777525,36.068875,97.01455,42.482425
107.319575,86.81325,36.085975,97.047675,42.49435
107.33575,86.841425,36.1082,97.0808,42.59415
107.64315,86.88045,36.134675,97.100425,42.778525
107.7003,86.9406,36.1496,97.113375,42.79145
107.72575,86.997975,36.1796,97.12745,42.8114
108.217125,86.999125,36.203625,97.146075,42.8288
108.257975,87.05085,36.222175,97.172125,42.854925
108.2855,87.086725,36.268075,97.275925,42.87165
108.708575,87.127025,36.297125,97.387175,43.179425
108.7228,87.16475,36.312875,97.397675,43.204525
108.74925,87.203375,36.330475,97.41595,43.221525
108.802775,87.255275,36.347625,97.462575,43.2381
108.839275,87.331725,36.38295,97.4774,43.29415
108.844225,87.36765,36.4058,97.492825,43.3123
108.8618,87.370775,36.428775,97.498025,43.334225
110.68805,87.398125,36.453075,97.522175,43.338925
110.705575,87.4012,36.477725,97.53775,43.388025
110.714975,87.4467,36.501025,97.560725,43.478175
110.7663,87.484625,36.52365,97.5829,43.5001
110.830525,87.515775,36.5523,97.793,43.5053
111.44185,87.526225,36.5687,97.7975,43.512525
111.9423,87.549475,36.5805,97.817875,43.5218
112.0457,87.564625,36.604425,97.83285,43.52945
112.08935,87.599,36.616225,97.8422,43.5399
112.1234,87.6245,36.642875,97.8561,43.55725
112.136525,87.660825,36.668675,97.8696,43.586375
112.166125,87.7088,36.68415,97.8851,43.622875
112.552225,87.7392,36.709125,97.900225,43.645875
112.9258,87.7974,36.733425,97.9328,43.67495
113.34,87.8406,36.7554,97.97595,43.741175
113.400625,87.8721,36.7792,98.04685,43.757825
113.4137,87.899925,36.8005,98.0743,43.807425
114.68525,87.951925,36.821425,98.161175,43.847075
115.065875,88.012025,36.83995,98.337875,43.866625
115.226825,88.055625,36.86,98.349025,43.89345
115.242175,88.1136,36.8767,98.3865,43.934925
115.256675,88.147725,36.9013,98.41065,43.952625
115.2901,88.180375,36.919925,98.426475,43.98605
115.318875,88.206175,36.94295,98.461475,44.014975
115.494275,88.225575,36.9641,98.72875,44.021075
115.52305,88.243,37.00055,98.742525,44.02915
115.531825,88.287575,37.03885,98.773375,44.040275
115.53685,88.3506,37.068875,98.821125,44.05375
115.553775,88.401525,37.109725,98.8516,44.0709
115.561625,88.45995,37.142825,98.972075,44.095325
115.577125,88.54485,37.163775,98.997525,44.119025
115.74985,88.607125,37.1771,99.030225,44.135025
116.367025,88.646525,37.186975,99.048825,44.1592
116.392575,88.669375,37.199475,99.0927,44.180025
116.414675,88.6835,37.20865,99.35495,44.224675
116.45445,88.727825,37.2286,99.42605,44.244875
116.46355,88.76925,37.253375,99.4562,44.255775
116.940325,88.828675,37.27655,99.484825,44.272725
117.027625,88.901175,37.298725,99.546175,44.299225
117.702525,88.950125,37.3184,99.55575,44.31455
117.714175,88.964275,37.332,99.577725,44.330975
118.01685,89.00695,37.346475,99.599875,44.343525
118.908975,89.06035,37.37915,99.745375,44.36815
118.9316,89.09995,37.40805,99.793425,44.38765
118.948025,89.149975,37.433025,99.8128,44.4236
118.9579,89.182025,37.455975,99.8383,44.427475
118.967425,89.258275,37.4865,99.863725,44.456575
118.979325,89.300475,37.527675,99.909875,44.680925
119.000425,89.347825,37.557875,99.9326,44.68245
119.01545,89.404475,37.61245,99.9552,44.7003
119.035925,89.481825,37.630575,99.983275,44.72025
119.05435,89.5455,37.64285,99.9974,44.74065
119.074025,89.565725,37.6546,100.017875,44.766625
119.104675,89.599425,37.666,100.043825,44.7902
119.128275,89.6533,37.68725,100.19125,44.816825
119.5655,89.7342,37.7064,100.2596,44.843975
119.575675,89.74145,37.7382,100.2862,44.859425
119.586775,89.789675,37.75425,100.327275,44.9042
119.60605,89.8128,37.78025,100.36255,45.1037
119.65785,89.857975,37.8003,100.37855,45.1417
119.6771,89.890375,37.8345,100.404975,45.158
119.70765,89.956125,37.85415,100.432275,45.17465
120.13375,90.0337,37.88465,100.663125,45.19055
120.178175,90.07275,37.922275,100.682325,45.206225
120.1926,90.133,37.9452,100.701125,45.228375
120.217525,90.165875,37.9731,100.71215,45.251275
120.230825,90.18925,38.00095,100.727375,45.266
120.2572,90.212625,38.026175,100.7485,45.291275
120.27435,90.28875,38.054925,100.7623,45.2942
120.655125,90.294425,38.08765,100.78865,45.325675
120.72635,90.343125,38.112225,100.818725,45.5642
120.773325,90.410775,38.1579,100.860875,45.5902
121.3109,90.463725,38.19015,100.895375,45.6026
121.339775,90.489325,38.23525,100.93315,45.62645
121.354225,90.495025,38.267225,100.977425,45.6483
121.366475,90.535325,38.309225,101.0015,45.658475
121.41755,90.541675,38.3369,101.029775,45.673525
121.432775,90.57745,38.351625,101.06415,45.685875
121.666125,90.62175,38.371775,101.094225,45.705125
121.706025,90.676825,38.3944,101.3259,45.762075
121.72115,90.73285,38.4124,101.35015,45.779975
121.7449,90.7446,38.43495,101.365125,45.79845
121.760575,90.7828,38.456875,101.392625,45.955825
121.80705,90.885375,38.4842,101.401925,45.974375
121.869175,90.9753,38.509275,101.4202,45.998875
