SPK_SPKC02a,SPK_SPKC06a,SPK_SPKC12a,SPK_SPKC13b
4162.812325,4144.284425,4106.320325,4107.60215
4163.20545,4144.36095,4106.3601,4107.639125
4163.2968,4144.486725,4106.39915,4107.67375
4163.52135,4144.577225,4106.4447,4107.71085
4164.190575,4145.100525,4106.458725,4107.815275
4164.922075,4145.128375,4106.4712,4107.888225
4165.23985,4145.226475,4106.49165,4107.92805
4165.58175,4145.340625,4106.512625,4107.969275
4166.315625,4145.46705,4106.5388,4108.006575
4166.52415,4146.0182,4106.59145,4108.047125
4166.693725,4146.14725,4106.633175,4108.070325
4166.735825,4146.192775,4106.69025,4108.09405
4166.974725,4147.083225,4106.696075,4108.115875
4167.72725,4148.8499,4106.783875,4108.126025
4167.961325,4148.987925,4106.889525,4108.1413
4169.772525,4149.1068,4106.932475,4108.159325
4169.791975,4149.175525,4106.9969,4108.170775
4170.33995,4149.262575,4107.0242,4108.184
4170.593,4149.3045,4107.048025,4108.199475
4170.789925,4149.8072,4107.069425,4108.216925
4171.057125,4150.114325,4107.0865,4108.247575
4171.1859,4150.7877,4107.109975,4108.272025
4171.758675,4150.839775,4107.1497,4108.298825
4172.12075,4151.2708,4107.200125,4108.367525
4172.26265,4153.58865,4107.252025,4108.3955
4172.90565,4153.64425,4107.364575,4108.51355
4173.089925,4153.694,4107.384925,4108.5793
4173.6874,4155.0237,4107.391125,4108.597675
4173.780175,4155.4922,4107.4097,4108.668825
4174.720475,4156.698625,4107.433075,4108.747775
4175.2201,4157.834575,4107.443,4108.796475
4175.883025,4158.657825,4107.534475,4108.858625
4176.436025,4159.3477,4107.5592,4108.9055
4176.6999,4160.415025,4107.602125,4108.96295
4176.9187,4161.734925,4107.6391,4109.014875
4176.9566,4162.10165,4107.673675,4109.053675
4177.595725,4162.30515,4107.7108,4109.113225
4178.119975,4164.462025,4107.815225,4109.148425
4179.1516,4164.5991,4107.8882,4109.30175
4179.433275,4164.807,4107.928025,4109.329525
4179.4604,4164.85585,4107.969225,4109.384175
4179.606,4165.1735,4108.006525,4109.460625
4180.606775,4166.08055,4108.04705,4109.50845
4180.638675,4166.145125,4108.070325,4109.545725
4181.286625,4166.17345,4108.094025,4109.6241
4183.486175,4166.17595,4108.11585,4109.66825
4186.03075,4166.469675,4108.125925,4109.7488
4186.34355,4170.561725,4108.141275,4109.82055
4186.4547,4171.2746,4108.159275,4109.859775
4187.011825,4171.55105,4108.18395,4109.888375
4187.23305,4171.917575,4108.199375,4110.0089
4187.421075,4172.499375,4108.216825,4110.035825
4187.5396,4173.968075,4108.2343,4110.087575
4187.9394,4174.10695,4108.24755,4110.120125
4188.019075,4175.601375,4108.272,4110.16705
4188.12025,4175.73155,4108.298825,4110.266125
4188.5076,4175.97325,4108.3675,4110.420375
4188.55135,4176.6623,4108.39545,4110.441525
4189.41335,4177.614325,4108.43115,4110.505075
4189.424575,4178.24175,4108.49355,4110.535825
4189.9137,4178.866,4108.513525,4110.551175
4189.9299,4178.9025,4108.579275,4110.62795
4190.192175,4179.961075,4108.597575,4110.64745
4190.4567,4180.485325,4108.6204,4110.699275
4190.65545,4180.872825,4108.668775,4110.7211
4190.860475,4181.3973,4108.747725,4110.7325
4190.986525,4181.436675,4108.7964,4110.751125
