SPK_SPKC06a (excited),SPK_SPKC06b (no effect),SPK_SPKC12a (NA)
245.200425,,
245.29055,,
245.306775,,
245.32725,,
245.389525,,
245.409725,,
245.47485,,
245.484825,,
245.521025,,
245.689775,,
245.750975,,
245.7718,,
245.843625,,
245.867725,,
245.912775,,
246.02345,,
246.055375,,
246.12525,,
246.1939,,
246.223425,,
246.2817,,
246.311975,,
246.40775,,
246.42645,,
246.4484,,
246.475025,,
246.50255,,
246.536775,,
246.566975,,
246.714575,,
246.7382,,
246.808575,,
246.81975,,
246.870575,,
246.8837,,
246.903975,,
246.99465,,
247.01715,,
247.038425,,
247.11255,,
247.127525,,
247.149725,,
247.290375,,
247.320075,,
247.348625,,
247.42865,,
247.460175,,
247.568775,,
247.651225,,
247.70555,,
247.7245,,
247.81225,,
247.82645,,
247.852925,,
247.930975,,
247.952825,,
247.975275,,
247.989625,,
248.030125,,
248.06935,,
248.137125,,
248.151,,
248.19785,,
248.22125,,
248.2659,,
248.289925,,
248.310525,,
248.342175,,
248.361425,,
248.387025,,
248.399325,,
248.423925,,
248.456325,,
248.59455,,
248.6789,,
248.7059,,
248.722625,,
248.74475,,
248.770025,,
248.802675,,
248.85285,,
248.961875,,
249.02615,,
249.0491,,
249.067975,,
249.1095,,
249.1283,,
249.162475,,
249.186625,,
249.20405,,
249.277225,,
249.31255,,
249.339775,,
249.390675,,
249.426625,,
249.450325,,
249.5408,,
249.62695,,
249.6945,,
249.72355,,
249.73625,,
249.7958,,
249.824875,,
249.86155,,
249.87285,,
249.945575,,
249.95965,,
249.985025,,
250.009975,,
250.042475,,
250.0859,,
250.09605,,
250.111975,,
250.189075,,
250.22865,,
250.3099,,
250.3612,,
250.430325,,
250.437875,,
250.446875,,
250.452325,,
250.45845,,
250.5667,,
250.60815,,
250.619225,,
250.6735,,
250.68525,,
250.717125,,
250.7668,,
250.882,,
250.897275,,
251.0061,,
251.0136,,
251.02185,,
251.029725,,
251.03805,,
251.0886,,
251.131625,,
251.207325,,
251.2507,,
251.315075,,
251.3546,,
251.378675,,
251.40815,,
251.42455,,
251.43635,,
251.47005,,
251.508075,,
251.594425,,
251.613875,,
251.630775,,
251.732525,,
251.795475,,
251.81615,,
251.929875,,
252.055,,
252.139,,
252.18955,,
252.22565,,
252.25235,,
252.30175,,
252.3229,,
252.343225,,
252.359925,,
252.36655,,
252.411225,,
252.437025,,
252.4488,,
252.461025,,
252.494875,,
252.50325,,
252.531675,,
252.543475,,
252.575175,,
252.632625,,
252.644175,,
252.668775,,
252.7104,,
252.773475,,
252.98485,,
252.996125,,
253.0213,,
253.0506,,
253.082275,,
253.0957,,
253.116325,,
253.166275,,
253.19005,,
253.211575,,
253.232025,,
253.352775,,
253.373075,,
253.382125,,
253.500675,,
253.547425,,
253.576125,,
253.5943,,
253.6518,,
253.683925,,
253.70515,,
253.758675,,
253.78045,,
253.894375,,
253.921,,
253.9446,,
254.048125,,
254.17425,,
254.2131,,
254.234475,,
254.315575,,
254.3407,,
254.351475,,
254.36155,,
254.433325,,
254.450925,,
254.501375,,
254.581225,,
254.603725,,
254.666425,,
254.68605,,
254.7251,,
254.766175,,
254.843075,,
254.86715,,
254.9194,,
254.978875,,
255.031475,,
255.06805,,
255.087275,,
255.107375,,
255.130625,,
255.154125,,
255.262775,,
255.29305,,
255.387575,,
255.482325,,
255.53945,,
255.59545,,
255.632575,,
255.667425,,
255.6921,,
255.751825,,
255.759975,,
255.7827,,
255.796625,,
255.827175,,
255.84345,,
255.86025,,
255.87865,,
255.918475,,
255.9388,,
255.9783,,
256.013375,,
256.071275,,
256.1589,,
256.18845,,
256.2326,,
256.269675,,
256.32215,,
256.3388,,
256.38045,,
256.41525,,
256.4584,,
256.627975,,
256.6472,,
256.663375,,
256.7221,,
256.78645,,
256.807425,,
256.883425,,
256.90105,,
256.954275,,
256.973725,,
257.011375,,
257.0795,,
257.138875,,
257.202325,,
257.2722,,
257.305275,,
257.337175,,
257.450525,,
257.477125,,
257.49375,,
257.519,,
257.58075,,
257.620325,,
257.646675,,
257.675325,,
257.7115,,
257.747375,,
257.811925,,
257.87895,,
257.9561,,
258.147575,,
258.2563,,
258.281325,,
258.3054,,
258.325725,,
258.378125,,
258.4046,,
258.4258,,
258.4575,,
258.532025,,
258.562475,,
258.587925,,
258.60565,,
258.628075,,
258.6429,,
258.67645,,
258.6981,,
258.722175,,
258.741325,,
258.8087,,
258.82965,,
258.84635,,
258.86635,,
258.888175,,
258.935425,,
258.9707,,
259.0016,,
259.072575,,
259.14685,,
259.16695,,
259.18935,,
259.203825,,
259.221725,,
259.2443,,
259.322575,,
259.348825,,
259.410175,,
259.432625,,
259.4585,,
259.5535,,
259.80655,,
259.845275,,
259.87275,,
259.8839,,
259.897575,,
259.94915,,
259.9604,,
260.04225,,
260.05585,,
260.0926,,
260.1254,,
260.161075,,
260.201075,,
260.20865,,
260.34265,,
260.3889,,
260.406625,,
260.444225,,
260.520775,,
260.5454,,
260.637175,,
260.68425,,
260.798825,,
260.821525,,
260.84405,,
260.870775,,
260.891375,,
260.91395,,
260.941125,,
260.961175,,
261.0979,,
261.120025,,
261.14275,,
261.166575,,
261.203775,,
261.23685,,
261.26795,,
261.30285,,
261.32135,,
261.334975,,
261.346475,,
261.377525,,
261.389725,,
261.420225,,
261.5165,,
261.609,,
261.6227,,
261.650275,,
261.708825,,
261.74015,,
261.88025,,
261.90605,,
261.931825,,
261.9814,,
262.047475,,
262.07095,,
262.108575,,
262.1413,,
262.167275,,
262.1927,,
262.1986,,
262.260525,,
262.276,,
262.316275,,
262.337775,,
262.35465,,
262.392725,,
262.473425,,
262.492975,,
262.50745,,
262.5399,,
262.577775,,
262.59885,,
262.647775,,
262.68845,,
262.755875,,
262.8102,,
262.8396,,
262.87245,,
262.96975,,
263.0064,,
263.057475,,
263.113725,,
263.218425,,
263.269275,,
263.343225,,
263.361625,,
263.3864,,
263.434875,,
263.4785,,
263.504525,,
263.52755,,
263.55135,,
263.60645,,
263.70705,,
263.74305,,
263.778425,,
263.890075,,
264.011075,,
264.067275,,
264.082725,,
264.1742,,
264.28965,,
264.380325,,
264.467225,,
264.509975,,
264.56,,
264.628975,,
264.7122,,
264.7643,,
264.898125,,
264.910025,,
265.00105,,
265.0952,,
265.158225,,
265.3752,,
265.474575,,
265.5046,,
265.5354,,
265.5553,,
265.593625,,
265.625725,,
265.6509,,
265.667,,
265.71625,,
265.8338,,
265.900625,,
265.95725,,
266.00655,,
266.02695,,
266.096425,,
266.147375,,
266.3078,,
266.33345,,
266.36705,,
266.385,,
266.444125,,
266.497675,,
266.6373,,
266.655975,,
266.676175,,
266.68925,,
266.794675,,
266.8146,,
267.002775,,
267.0922,,
267.1419,,
267.203125,,
267.227475,,
267.2523,,
267.335025,,
267.3592,,
267.38765,,
267.408725,,
267.463775,,
267.50035,,
267.565325,,
267.5977,,
267.62555,,
267.668875,,
267.737675,,
267.771175,,
267.80675,,
267.842575,,
267.899,,
267.9611,,
267.98185,,
267.992275,,
268.0568,,
268.076375,,
268.07955,,
268.08515,,
268.117525,,
268.1834,,
268.277,,
268.309025,,
268.319775,,
268.364275,,
268.4306,,
268.464025,,
268.529325,,
268.58415,,
268.615875,,
268.74695,,
268.782925,,
268.808225,,
268.8501,,
268.905975,,
268.94735,,
269.028375,,
269.03815,,
269.132975,,
269.18855,,
269.2006,,
269.215725,,
269.232225,,
269.245925,,
269.2604,,
269.27705,,
269.287625,,
269.317675,,
269.3452,,
269.361575,,
269.38825,,
269.412225,,
269.498225,,
269.540125,,
269.592575,,
269.6201,,
269.63945,,
269.76995,,
269.795625,,
269.8419,,
269.961375,,
269.98505,,
270.0079,,
270.037375,,
270.06385,,
270.149775,,
270.16235,,
270.1971,,
270.285275,,
270.317075,,
270.3408,,
270.446475,,
270.5163,,
270.550325,,
270.6337,,
270.64945,,
270.6753,,
270.699425,,
270.729275,,
270.804975,,
270.86135,,
270.9632,,
270.974475,,
271.017475,,
271.153775,,
271.21235,,
271.34995,,
271.3744,,
271.41925,,
271.4418,,
271.47105,,
271.480025,,
271.520825,,
271.531175,,
271.564775,,
271.607475,,
271.64025,,
271.64125,,
271.666,,
271.7525,,
271.778625,,
271.89895,,
271.9506,,
271.9743,,
271.988625,,
271.9988,,
272.01005,,
272.06755,,
272.07795,,
272.094325,,
272.1225,,
272.1842,,
272.1938,,
272.241525,,
272.25655,,
272.272775,,
272.294125,,
272.303,,
272.348525,,
272.428675,,
272.453675,,
272.481075,,
272.505525,,
272.5123,,
272.562,,
272.583325,,
272.602,,
272.612525,,
272.6367,,
272.67865,,
272.822725,,
272.869,,
272.877375,,
272.9946,,
273.028725,,
273.041575,,
273.047425,,
273.062375,,
273.13795,,
273.196825,,
273.27345,,
273.375625,,
273.393825,,
273.402775,,
273.45665,,
273.479025,,
273.512125,,
273.5256,,
273.5393,,
273.649425,,
273.66535,,
273.682525,,
273.73785,,
273.759375,,
273.7701,,
273.7825,,
273.795225,,
273.837625,,
273.90105,,
273.91605,,
274.005975,,
274.018775,,
274.0312,,
274.04275,,
274.08325,,
274.318825,,
274.360325,,
274.39095,,
274.4306,,
274.4457,,
274.4622,,
274.6428,,
274.686125,,
274.863525,,
275.105625,,
275.2421,,
275.273975,,
275.35305,,
275.387825,,
275.451175,,
275.46645,,
275.510325,,
275.7206,,
275.741475,,
275.935225,,
276.05175,,
276.134975,,
276.199775,,
276.24035,,
276.281175,,
276.3133,,
276.335325,,
276.460125,,
276.501525,,
276.5358,,
276.58625,,
276.785875,,
276.844975,,
276.85565,,
276.861,,
276.889475,,
276.956775,,
277.002975,,
277.0648,,
277.105575,,
277.1327,,
277.1471,,
277.1658,,
277.172575,,
277.20965,,
277.238325,,
277.2552,,
277.2604,,
277.31105,,
277.343425,,
277.39655,,
277.551775,,
277.647075,,
277.73165,,
277.776075,,
277.795825,,
277.800325,,
277.868175,,
277.8741,,
277.889525,,
277.940975,,
278.0057,,
278.0937,,
278.122125,,
278.297225,,
278.3844,,
278.556425,,
278.658475,,
278.746275,,
278.876575,,
278.94815,,
279.080125,,
279.137575,,
279.220075,,
279.280775,,
279.3124,,
279.3965,,
279.436525,,
279.448975,,
279.473325,,
279.4873,,
279.4964,,
279.7058,,
279.7554,,
280.00465,,
280.01565,,
280.056375,,
280.181475,,
280.205425,,
280.2559,,
280.273525,,
280.3004,,
280.323125,,
280.346975,,
280.36345,,
280.423025,,
280.481475,,
280.512925,,
280.615525,,
280.7106,,
280.753625,,
280.774925,,
280.852325,,
280.98185,,
281.00805,,
281.13755,,
281.18285,,
281.199125,,
281.213475,,
281.234125,,
281.343775,,
281.3547,,
281.50825,,
281.7077,,
281.7714,,
281.790925,,
281.84365,,
281.917375,,
282.081,,
282.155925,,
282.1629,,
282.172375,,
282.24235,,
282.31815,,
282.4395,,
282.450975,,
282.454675,,
282.60865,,
282.73435,,
282.745975,,
282.757125,,
282.828375,,
282.88055,,
282.954125,,
282.9993,,
283.045325,,
283.06185,,
283.106425,,
283.2135,,
283.249725,,
283.269975,,
283.45175,,
283.4583,,
283.509425,,
283.5332,,
283.56605,,
283.61775,,
283.6449,,
283.720225,,
283.72465,,
283.771925,,
283.8159,,
283.91685,,
283.9595,,
283.9652,,
284.265925,,
284.278825,,
284.292675,,
284.4438,,
284.4569,,
284.4809,,
284.5404,,
284.557475,,
284.604475,,
284.718325,,
284.790175,,
284.86475,,
284.954975,,
285.0405,,
285.0775,,
285.103225,,
285.19875,,
285.301275,,
285.356975,,
285.396725,,
285.4563,,
285.473525,,
285.5183,,
285.5959,,
285.6709,,
285.703075,,
285.8376,,
285.989375,,
286.08735,,
286.1788,,
286.42095,,
286.441775,,
286.477575,,
286.66755,,
286.74415,,
286.888,,
286.915625,,
286.942325,,
286.972975,,
287.019825,,
287.0333,,
287.06475,,
287.106425,,
287.160975,,
287.182725,,
287.20105,,
287.2865,,
287.334375,,
287.441,,
287.537475,,
287.783025,,
287.852325,,
287.869375,,
287.983275,,
288.096075,,
288.161625,,
288.20345,,
288.339125,,
288.355275,,
288.406025,,
288.49425,,
288.629525,,
288.641025,,
288.817125,,
288.95095,,
288.968,,
289.0091,,
289.0215,,
289.03585,,
289.052825,,
289.0684,,
289.083475,,
289.111825,,
289.143375,,
289.1942,,
289.295275,,
289.380575,,
289.393675,,
289.41715,,
289.432225,,
289.5154,,
289.523675,,
289.5744,,
289.6825,,
289.7303,,
289.75015,,
289.837825,,
289.9136,,
290.023,,
290.0748,,
290.14915,,
290.225575,,
290.327275,,
290.359825,,
290.385125,,
290.388175,,
290.410325,,
290.43245,,
290.451725,,
290.48575,,
290.523725,,
290.559975,,
290.579075,,
290.629575,,
290.69155,,
290.84805,,
290.9782,,
291.0056,,
291.0328,,
291.102225,,
291.17435,,
291.26345,,
291.323775,,
291.396325,,
291.454975,,
291.527575,,
291.565925,,
291.87075,,
292.129125,,
292.180825,,
292.203225,,
292.238125,,
292.249825,,
292.2656,,
292.28175,,
292.3199,,
292.342225,,
292.418025,,
292.451725,,
292.48445,,
292.5025,,
292.522575,,
292.6313,,
292.734575,,
292.7571,,
292.77905,,
292.86595,,
292.88445,,
292.95005,,
293.058125,,
293.086925,,
293.1188,,
293.2267,,
293.308475,,
293.45825,,
293.50695,,
293.55825,,
293.595475,,
293.626275,,
293.6479,,
293.886175,,
293.94145,,
293.96825,,
294.13425,,
294.2265,,
294.4751,,
294.54645,,
294.5704,,
294.680325,,
294.719775,,
294.73355,,
294.7982,,
294.857175,,
294.95955,,
295.06685,,
295.17275,,
295.2979,,
295.3155,,
295.322325,,
295.476475,,
295.487375,,
295.51955,,
295.528925,,
295.593625,,
295.699,,
295.826425,,
295.83925,,
295.87725,,
295.974425,,
296.029975,,
296.056125,,
296.07715,,
296.13725,,
296.148625,,
296.17975,,
296.31035,,
296.36205,,
296.408975,,
296.4937,,
296.51845,,
296.5808,,
296.6224,,
296.664175,,
296.675525,,
296.780875,,
296.789225,,
296.816225,,
296.9178,,
296.9888,,
297.037525,,
297.04525,,
297.059625,,
297.098175,,
297.1118,,
297.180275,,
297.2024,,
297.2103,,
297.223875,,
297.229075,,
297.288625,,
297.40985,,
297.428825,,
297.615025,,
297.727975,,
297.748425,,
297.761475,,
297.767625,,
297.81495,,
297.82035,,
297.8619,,
297.879975,,
297.980675,,
297.9912,,
298.01205,,
298.072925,,
298.187475,,
298.3818,,
298.431325,,
298.463475,,
298.7225,,
298.7478,,
298.782725,,
298.918925,,
299.017625,,
299.04065,,
299.102025,,
299.131525,,
299.15285,,
299.47835,,
299.598825,,
299.6701,,
299.81075,,
299.8595,,
299.87785,,
299.96585,,
300.04715,,
300.089325,,
300.155025,,
300.180575,,
300.225975,,
300.304775,,
300.35575,,
300.419475,,
300.60855,,
300.7225,,
300.764,,
300.853125,,
300.8614,,
301.0017,,
301.117875,,
301.18865,,
301.20175,,
301.25115,,
301.325325,,
301.361875,,
301.4578,,
301.481425,,
301.574125,,
301.632825,,
301.710875,,
301.738725,,
301.770375,,
301.853225,,
302.090975,,
302.191075,,
302.221275,,
302.2635,,
302.449375,,
302.48485,,
302.5793,,
302.6045,,
302.626975,,
302.66215,,
302.79175,,
302.818775,,
302.9262,,
302.98095,,
303.000625,,
303.106225,,
303.13615,,
303.1661,,
303.1933,,
303.23865,,
303.26615,,
303.37925,,
303.457425,,
303.5774,,
303.7091,,
303.730075,,
303.7595,,
303.845375,,
303.868875,,
303.901475,,
303.923725,,
303.93695,,
303.955375,,
303.986475,,
304.012175,,
304.068025,,
304.104225,,
304.1943,,
304.20325,,
304.22815,,
304.243525,,
304.251325,,
304.313775,,
304.333375,,
304.408325,,
304.4684,,
304.490675,,
304.659225,,
304.834,,
304.934175,,
305.062,,
305.0835,,
305.11925,,
305.2194,,
305.238875,,
305.295975,,
305.383225,,
305.4273,,
305.455275,,
305.6342,,
305.705875,,
305.73615,,
305.943225,,
306.2134,,
306.267925,,
306.322425,,
306.343575,,
306.4013,,
306.54555,,
306.6207,,
306.678325,,
306.772825,,
306.809475,,
306.8324,,
306.9224,,
306.94965,,
306.990775,,
307.019075,,
307.03995,,
307.073225,,
307.0946,,
307.146575,,
307.252975,,
307.330925,,
307.3369,,
307.34735,,
307.36045,,
307.37115,,
307.4997,,
307.511,,
307.549625,,
307.58375,,
307.5933,,
307.6923,,
307.90665,,
307.996375,,
308.077175,,
308.102975,,
308.263675,,
308.37465,,
308.622,,
308.64675,,
308.6953,,
308.712275,,
308.729,,
308.74355,,
308.933375,,
308.961275,,
309.013525,,
309.118025,,
309.150625,,
309.174675,,
309.2165,,
309.30285,,
309.3413,,
309.380325,,
309.42745,,
309.44645,,
309.526775,,
309.5441,,
309.62655,,
309.6433,,
309.66065,,
309.7792,,
309.8771,,
309.89125,,
309.97,,
310.0104,,
310.085975,,
310.1714,,
310.18915,,
310.223875,,
310.5625,,
310.6698,,
310.681275,,
310.714475,,
310.804625,,
310.861575,,
310.965825,,
311.023225,,
311.12675,,
311.1558,,
311.252975,,
311.493575,,
311.559825,,
311.649575,,
311.67025,,
311.787425,,
311.96575,,
312.12125,,
312.273325,,
312.70835,,
312.73735,,
312.90415,,
312.932125,,
313.075475,,
313.091525,,
313.162225,,
313.176325,,
313.19605,,
313.454075,,
313.51585,,
313.5397,,
313.5993,,
313.66815,,
313.85885,,
314.00485,,
314.068975,,
314.12885,,
314.2352,,
314.292675,,
314.49125,,
314.506225,,
314.51885,,
314.526175,,
314.6002,,
314.621675,,
314.637175,,
314.714975,,
314.718975,,
314.8217,,
314.967375,,
315.02015,,
315.08805,,
315.0901,,
315.1003,,
315.205875,,
315.25215,,
315.320325,,
315.39045,,
315.440175,,
315.501375,,
315.59535,,
315.751875,,
315.858975,,
315.882375,,
315.904825,,
315.925025,,
316.10405,,
316.1542,,
316.201075,,
316.2646,,
316.283175,,
316.3191,,
316.398325,,
316.4572,,
316.466725,,
316.501,,
316.50925,,
316.632925,,
316.658325,,
316.6849,,
316.720275,,
316.7382,,
316.81675,,
316.944325,,
316.987275,,
317.0057,,
317.072725,,
317.125875,,
317.1903,,
317.1926,,
317.226425,,
317.3189,,
317.3481,,
317.577425,,
317.62775,,
317.661675,,
317.67375,,
317.897525,,
317.937725,,
318.019675,,
318.058875,,
318.114025,,
318.1302,,
318.138,,
318.143875,,
318.1843,,
318.296125,,
318.417375,,
318.480775,,
318.5081,,
318.51465,,
318.53365,,
318.80395,,
318.828425,,
318.86325,,
318.965425,,
319.13165,,
319.167775,,
319.2298,,
319.28805,,
319.590425,,
319.61875,,
319.62945,,
319.744925,,
319.867425,,
319.9086,,
319.9353,,
319.9776,,
319.985625,,
320.018725,,
320.181275,,
320.192275,,
320.22575,,
320.338475,,
320.435175,,
320.45385,,
320.540575,,
320.597125,,
320.9192,,
320.946825,,
320.966575,,
321.34615,,
321.363325,,
321.3783,,
321.3906,,
321.498625,,
321.74725,,
321.8823,,
321.92325,,
321.9454,,
322.01135,,
322.105625,,
322.1761,,
322.230175,,
322.259925,,
322.417225,,
322.443125,,
322.65345,,
322.89375,,
322.969925,,
322.99045,,
323.038225,,
323.0601,,
323.222325,,
323.294725,,
323.34585,,
323.365825,,
323.477525,,
323.504225,,
323.602675,,
323.617225,,
323.68655,,
323.70595,,
323.743925,,
323.7552,,
323.79695,,
323.8622,,
323.88335,,
323.996525,,
324.035575,,
324.06435,,
324.079575,,
324.12045,,
324.1399,,
324.1739,,
324.274875,,
324.357825,,
324.444375,,
324.497025,,
324.513975,,
324.549675,,
324.567975,,
324.592,,
