SPK_SPKC02a,SPK_SPKC02b,SPK_SPKC02c,SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC06a,SPK_SPKC06b,SPK_SPKC07a,SPK_SPKC09a
,,,,,,,447.63895,
,,,,,,,447.68765,
,,,,,,,447.707525,
,,,,,,,447.7115,
,,,,,,,447.724075,
,,,,,,,447.7609,
,,,,,,,447.809225,
,,,,,,,447.851275,
,,,,,,,447.893575,
,,,,,,,447.921425,
,,,,,,,447.956375,
,,,,,,,447.977575,
,,,,,,,448.00905,
,,,,,,,448.018075,
,,,,,,,448.0696,
,,,,,,,448.090175,
,,,,,,,448.1027,
,,,,,,,448.113475,
,,,,,,,448.123525,
,,,,,,,448.170925,
,,,,,,,448.208275,
,,,,,,,448.24575,
,,,,,,,448.2787,
,,,,,,,448.285,
,,,,,,,448.31065,
,,,,,,,448.32585,
,,,,,,,448.34915,
,,,,,,,448.353725,
,,,,,,,448.37305,
,,,,,,,448.376325,
,,,,,,,448.394175,
,,,,,,,448.41265,
,,,,,,,448.437425,
,,,,,,,448.452525,
,,,,,,,448.462625,
,,,,,,,448.4849,
,,,,,,,448.558775,
,,,,,,,448.593975,
,,,,,,,448.7138,
,,,,,,,448.756525,
,,,,,,,448.778275,
,,,,,,,448.784325,
,,,,,,,448.794675,
,,,,,,,448.80195,
,,,,,,,448.8175,
,,,,,,,448.972925,
,,,,,,,449.015125,
,,,,,,,449.052475,
,,,,,,,449.08655,
,,,,,,,449.1113,
,,,,,,,449.20645,
,,,,,,,449.237875,
,,,,,,,449.313925,
,,,,,,,449.3243,
,,,,,,,449.377475,
,,,,,,,449.38325,
,,,,,,,449.407775,
,,,,,,,449.4168,
,,,,,,,449.458225,
,,,,,,,449.488525,
,,,,,,,449.50995,
,,,,,,,449.529575,
,,,,,,,449.55225,
,,,,,,,449.5666,
,,,,,,,449.594625,
,,,,,,,449.6212,
,,,,,,,449.6407,
,,,,,,,449.641825,
,,,,,,,449.6578,
,,,,,,,449.6898,
,,,,,,,449.72275,
,,,,,,,449.76185,
,,,,,,,449.775,
,,,,,,,449.778425,
,,,,,,,449.8468,
,,,,,,,449.939975,
,,,,,,,449.947225,
,,,,,,,449.985925,
,,,,,,,450.0203,
,,,,,,,450.04335,
,,,,,,,450.05625,
,,,,,,,450.09065,
,,,,,,,450.136675,
,,,,,,,450.183675,
,,,,,,,450.207575,
,,,,,,,450.21915,
,,,,,,,450.24985,
,,,,,,,450.2904,
,,,,,,,450.326725,
,,,,,,,450.36395,
,,,,,,,450.387025,
,,,,,,,450.397225,
,,,,,,,450.4045,
,,,,,,,450.411225,
,,,,,,,450.421025,
,,,,,,,450.45685,
,,,,,,,450.474175,
,,,,,,,450.5116,
,,,,,,,450.5443,
,,,,,,,450.586225,
,,,,,,,450.607375,
,,,,,,,450.66165,
,,,,,,,450.69015,
,,,,,,,450.721275,
,,,,,,,450.747,
,,,,,,,450.764225,
,,,,,,,450.78625,
,,,,,,,450.80495,
,,,,,,,450.82685,
,,,,,,,450.838525,
,,,,,,,450.8526,
,,,,,,,450.8762,
,,,,,,,451.006675,
,,,,,,,451.03,
,,,,,,,451.06885,
,,,,,,,451.0849,
,,,,,,,451.086875,
,,,,,,,451.1366,
,,,,,,,451.14655,
,,,,,,,451.148275,
,,,,,,,451.1566,
,,,,,,,451.19135,
,,,,,,,451.2494,
,,,,,,,451.266,
,,,,,,,451.294325,
,,,,,,,451.347475,
,,,,,,,451.368625,
,,,,,,,451.37535,
,,,,,,,451.4164,
,,,,,,,451.52285,
,,,,,,,451.579225,
,,,,,,,451.598525,
,,,,,,,451.62925,
,,,,,,,451.672125,
,,,,,,,451.6857,
,,,,,,,451.695975,
,,,,,,,451.700775,
,,,,,,,451.72265,
,,,,,,,451.8392,
,,,,,,,451.842,
,,,,,,,451.858525,
,,,,,,,451.863325,
,,,,,,,451.880125,
,,,,,,,451.932075,
,,,,,,,451.938975,
,,,,,,,452.018225,
,,,,,,,452.031525,
,,,,,,,452.0604,
,,,,,,,452.14365,
,,,,,,,452.1471,
,,,,,,,452.18635,
,,,,,,,452.223125,
,,,,,,,452.2542,
,,,,,,,452.276,
,,,,,,,452.285175,
,,,,,,,452.311975,
,,,,,,,452.381675,
,,,,,,,452.446225,
,,,,,,,452.481325,
,,,,,,,452.521925,
,,,,,,,452.575875,
,,,,,,,452.59695,
,,,,,,,452.6376,
,,,,,,,452.6597,
,,,,,,,452.713025,
,,,,,,,452.7508,
,,,,,,,452.769825,
,,,,,,,452.794875,
,,,,,,,452.891725,
,,,,,,,452.9508,
,,,,,,,453.0057,
,,,,,,,453.031275,
,,,,,,,453.0957,
,,,,,,,453.12905,
,,,,,,,453.1446,
,,,,,,,453.15845,
,,,,,,,453.2466,
,,,,,,,453.291275,
,,,,,,,453.303775,
,,,,,,,453.335425,
,,,,,,,453.40125,
,,,,,,,453.432175,
,,,,,,,453.47905,
,,,,,,,453.5253,
,,,,,,,453.54805,
,,,,,,,453.59705,
,,,,,,,453.634375,
,,,,,,,453.66215,
,,,,,,,453.74335,
,,,,,,,453.7959,
,,,,,,,453.81225,
,,,,,,,453.87935,
,,,,,,,453.88285,
,,,,,,,453.8976,
,,,,,,,453.919325,
,,,,,,,453.9279,
,,,,,,,453.935525,
,,,,,,,453.95385,
,,,,,,,453.967,
,,,,,,,454.05015,
,,,,,,,454.113375,
,,,,,,,454.126725,
,,,,,,,454.176,
,,,,,,,454.193225,
,,,,,,,454.20825,
,,,,,,,454.24885,
,,,,,,,454.273025,
,,,,,,,454.290375,
,,,,,,,454.30835,
,,,,,,,454.370975,
,,,,,,,454.407725,
,,,,,,,454.42245,
,,,,,,,454.434125,
,,,,,,,454.45445,
,,,,,,,454.529375,
,,,,,,,454.5479,
,,,,,,,454.582975,
,,,,,,,454.607225,
,,,,,,,454.637075,
,,,,,,,454.655825,
,,,,,,,454.665525,
,,,,,,,454.681425,
,,,,,,,454.70075,
,,,,,,,454.7394,
,,,,,,,454.7619,
,,,,,,,454.775275,
,,,,,,,454.792575,
,,,,,,,454.83025,
,,,,,,,454.87135,
,,,,,,,454.90765,
,,,,,,,454.913675,
,,,,,,,454.945175,
,,,,,,,454.987625,
,,,,,,,455.023425,
,,,,,,,455.08395,
,,,,,,,455.116975,
,,,,,,,455.1855,
,,,,,,,455.192075,
,,,,,,,455.21715,
,,,,,,,455.26115,
,,,,,,,455.27605,
,,,,,,,455.345875,
,,,,,,,455.375825,
,,,,,,,455.44345,
,,,,,,,455.53895,
,,,,,,,455.54765,
,,,,,,,455.625175,
,,,,,,,455.696275,
,,,,,,,455.808975,
,,,,,,,455.8663,
,,,,,,,455.941075,
,,,,,,,455.9799,
,,,,,,,456.009325,
,,,,,,,456.06675,
,,,,,,,456.133,
,,,,,,,456.195325,
,,,,,,,456.230925,
,,,,,,,456.2507,
,,,,,,,456.2679,
,,,,,,,456.281375,
,,,,,,,456.29695,
,,,,,,,456.330725,
,,,,,,,456.3981,
,,,,,,,456.47995,
,,,,,,,456.51305,
,,,,,,,456.56985,
,,,,,,,456.64715,
,,,,,,,456.680175,
,,,,,,,456.766875,
,,,,,,,456.792525,
,,,,,,,456.824825,
,,,,,,,456.925975,
,,,,,,,456.972525,
,,,,,,,457.00845,
,,,,,,,457.053975,
,,,,,,,457.112175,
,,,,,,,457.1514,
,,,,,,,457.16775,
,,,,,,,457.220275,
,,,,,,,457.29555,
,,,,,,,457.316825,
,,,,,,,457.354075,
,,,,,,,457.362925,
,,,,,,,457.398325,
,,,,,,,457.39985,
,,,,,,,457.4637,
,,,,,,,457.523075,
,,,,,,,457.5755,
,,,,,,,457.63005,
,,,,,,,457.68185,
,,,,,,,457.76615,
,,,,,,,457.79405,
,,,,,,,457.838,
,,,,,,,457.8676,
,,,,,,,457.964625,
,,,,,,,457.967175,
,,,,,,,458.0183,
,,,,,,,458.03325,
,,,,,,,458.0523,
,,,,,,,458.147075,
,,,,,,,458.1626,
,,,,,,,458.204875,
,,,,,,,458.255075,
,,,,,,,458.3127,
,,,,,,,458.3316,
,,,,,,,458.366225,
,,,,,,,458.437375,
,,,,,,,458.469525,
,,,,,,,458.496725,
,,,,,,,458.50455,
,,,,,,,458.505875,
,,,,,,,458.5374,
,,,,,,,458.595375,
,,,,,,,458.622475,
,,,,,,,458.655175,
,,,,,,,458.67415,
,,,,,,,458.683375,
,,,,,,,458.702475,
,,,,,,,458.748125,
,,,,,,,458.7673,
,,,,,,,458.8402,
,,,,,,,458.863325,
,,,,,,,458.93095,
,,,,,,,458.974275,
,,,,,,,458.976625,
,,,,,,,459.0118,
,,,,,,,459.030075,
,,,,,,,459.038875,
,,,,,,,459.097475,
,,,,,,,459.137025,
,,,,,,,459.197025,
,,,,,,,459.2754,
,,,,,,,459.277675,
,,,,,,,459.31215,
,,,,,,,459.426125,
,,,,,,,459.5327,
,,,,,,,459.589875,
,,,,,,,459.609225,
,,,,,,,459.638575,
,,,,,,,459.6828,
,,,,,,,459.709275,
,,,,,,,459.72795,
,,,,,,,459.743275,
,,,,,,,459.75175,
,,,,,,,459.757975,
,,,,,,,459.7601,
,,,,,,,459.8052,
,,,,,,,459.82345,
,,,,,,,459.8594,
,,,,,,,459.915375,
,,,,,,,459.96015,
,,,,,,,459.980425,
,,,,,,,459.9873,
,,,,,,,460.014375,
,,,,,,,460.029075,
,,,,,,,460.04645,
,,,,,,,460.069325,
,,,,,,,460.0961,
,,,,,,,460.10475,
,,,,,,,460.15015,
,,,,,,,460.178175,
,,,,,,,460.189275,
,,,,,,,460.198275,
,,,,,,,460.29815,
,,,,,,,460.342375,
,,,,,,,460.371425,
,,,,,,,460.4532,
,,,,,,,460.470025,
,,,,,,,460.5414,
,,,,,,,460.56685,
,,,,,,,460.653225,
,,,,,,,460.807575,
,,,,,,,460.873,
,,,,,,,460.95605,
,,,,,,,460.972425,
,,,,,,,461.091075,
,,,,,,,461.2003,
,,,,,,,461.2482,
,,,,,,,461.293125,
,,,,,,,461.30705,
,,,,,,,461.383175,
,,,,,,,461.393125,
,,,,,,,461.40525,
,,,,,,,461.42365,
,,,,,,,461.45865,
,,,,,,,461.502725,
,,,,,,,461.54,
,,,,,,,461.55545,
,,,,,,,461.584675,
,,,,,,,461.645825,
,,,,,,,461.690025,
,,,,,,,461.747625,
,,,,,,,461.8388,
,,,,,,,461.9687,
,,,,,,,462.08875,
,,,,,,,462.193925,
,,,,,,,462.284025,
,,,,,,,462.3135,
,,,,,,,462.375225,
,,,,,,,462.5116,
,,,,,,,462.581875,
,,,,,,,462.649075,
,,,,,,,462.7172,
,,,,,,,462.738475,
,,,,,,,462.7951,
,,,,,,,462.80005,
,,,,,,,462.907925,
,,,,,,,462.9362,
,,,,,,,462.988925,
,,,,,,,463.00145,
,,,,,,,463.0254,
,,,,,,,463.110825,
,,,,,,,463.235725,
,,,,,,,463.29475,
,,,,,,,463.296525,
,,,,,,,463.36245,
,,,,,,,463.432125,
,,,,,,,463.529725,
,,,,,,,463.546825,
,,,,,,,463.562525,
,,,,,,,463.64,
,,,,,,,463.656975,
,,,,,,,463.696525,
,,,,,,,463.81095,
,,,,,,,463.828525,
,,,,,,,463.84015,
,,,,,,,463.849525,
,,,,,,,463.884025,
,,,,,,,463.9545,
,,,,,,,464.0129,
,,,,,,,464.018475,
,,,,,,,464.051975,
,,,,,,,464.075975,
,,,,,,,464.117875,
,,,,,,,464.172325,
,,,,,,,464.187575,
,,,,,,,464.2131,
,,,,,,,464.23505,
,,,,,,,464.2502,
,,,,,,,464.2899,
,,,,,,,464.3291,
,,,,,,,464.33555,
,,,,,,,464.35105,
,,,,,,,464.3586,
,,,,,,,464.371325,
,,,,,,,464.378025,
,,,,,,,464.3931,
,,,,,,,464.44235,
,,,,,,,464.4521,
,,,,,,,464.4776,
,,,,,,,464.481025,
,,,,,,,464.495525,
,,,,,,,464.543775,
,,,,,,,464.613325,
,,,,,,,464.621075,
,,,,,,,464.6296,
,,,,,,,464.644,
,,,,,,,464.6946,
,,,,,,,464.710825,
,,,,,,,464.733825,
,,,,,,,464.743475,
,,,,,,,464.7762,
,,,,,,,464.82655,
,,,,,,,464.84715,
,,,,,,,464.932,
,,,,,,,464.9397,
,,,,,,,465.008525,
,,,,,,,465.076675,
,,,,,,,465.13595,
,,,,,,,465.1417,
,,,,,,,465.175575,
,,,,,,,465.232625,
,,,,,,,465.24405,
,,,,,,,465.287575,
,,,,,,,465.316925,
,,,,,,,465.3694,
,,,,,,,465.40025,
,,,,,,,465.427475,
,,,,,,,465.495475,
,,,,,,,465.541675,
,,,,,,,465.576325,
,,,,,,,465.605425,
,,,,,,,465.613225,
,,,,,,,465.65115,
,,,,,,,465.7262,
,,,,,,,465.9322,
,,,,,,,466.00595,
,,,,,,,466.0692,
,,,,,,,466.10825,
,,,,,,,466.125775,
,,,,,,,466.14085,
,,,,,,,466.336275,
,,,,,,,466.3631,
,,,,,,,466.3716,
,,,,,,,466.388475,
,,,,,,,466.4193,
,,,,,,,466.4657,
,,,,,,,466.52695,
,,,,,,,466.539525,
,,,,,,,466.5567,
,,,,,,,466.573625,
,,,,,,,466.6032,
,,,,,,,466.65,
,,,,,,,466.66985,
,,,,,,,466.684375,
,,,,,,,466.712675,
,,,,,,,466.75205,
,,,,,,,466.768575,
,,,,,,,466.79495,
,,,,,,,466.831525,
,,,,,,,466.85225,
,,,,,,,466.873175,
,,,,,,,466.91065,
,,,,,,,466.93965,
,,,,,,,466.98555,
,,,,,,,467.00655,
,,,,,,,467.035125,
,,,,,,,467.077375,
,,,,,,,467.1135,
,,,,,,,467.15465,
,,,,,,,467.1986,
,,,,,,,467.20295,
,,,,,,,467.22705,
,,,,,,,467.231425,
,,,,,,,467.2645,
,,,,,,,467.287075,
,,,,,,,467.30125,
,,,,,,,467.3104,
,,,,,,,467.32845,
,,,,,,,467.375175,
,,,,,,,467.385975,
,,,,,,,467.405675,
,,,,,,,467.4382,
,,,,,,,467.439825,
,,,,,,,467.4484,
,,,,,,,467.4667,
,,,,,,,467.4868,
,,,,,,,467.5425,
,,,,,,,467.58295,
,,,,,,,467.63935,
,,,,,,,467.68145,
,,,,,,,467.69495,
,,,,,,,467.713525,
,,,,,,,467.745425,
,,,,,,,467.820525,
,,,,,,,467.82965,
,,,,,,,467.8853,
,,,,,,,467.934825,
,,,,,,,467.9836,
,,,,,,,468.008325,
,,,,,,,468.0319,
,,,,,,,468.10815,
,,,,,,,468.121425,
,,,,,,,468.1519,
,,,,,,,468.2251,
,,,,,,,468.25685,
,,,,,,,468.2875,
,,,,,,,468.30255,
,,,,,,,468.339725,
,,,,,,,468.351775,
,,,,,,,468.371925,
,,,,,,,468.425375,
,,,,,,,468.5026,
,,,,,,,468.533775,
,,,,,,,468.6007,
,,,,,,,468.638775,
,,,,,,,468.660675,
,,,,,,,468.688625,
,,,,,,,468.77225,
,,,,,,,468.80835,
,,,,,,,468.85815,
,,,,,,,468.94485,
,,,,,,,468.992075,
,,,,,,,469.0437,
,,,,,,,469.09855,
,,,,,,,469.136375,
,,,,,,,469.16065,
,,,,,,,469.183725,
,,,,,,,469.21575,
,,,,,,,469.2903,
,,,,,,,469.309325,
,,,,,,,469.319775,
,,,,,,,469.344775,
,,,,,,,469.3472,
,,,,,,,469.381225,
,,,,,,,469.387575,
,,,,,,,469.4023,
,,,,,,,469.44365,
,,,,,,,469.44965,
,,,,,,,469.5211,
,,,,,,,469.5742,
,,,,,,,469.6045,
,,,,,,,469.6056,
,,,,,,,469.65565,
,,,,,,,469.673125,
,,,,,,,469.710975,
,,,,,,,469.721725,
,,,,,,,469.7422,
,,,,,,,469.795625,
,,,,,,,469.8146,
,,,,,,,469.82275,
,,,,,,,469.869175,
,,,,,,,469.89675,
,,,,,,,469.904525,
,,,,,,,469.915175,
,,,,,,,469.9253,
,,,,,,,470.00415,
,,,,,,,470.017875,
,,,,,,,470.06815,
,,,,,,,470.105025,
,,,,,,,470.239175,
,,,,,,,470.250625,
,,,,,,,470.2798,
,,,,,,,470.3157,
,,,,,,,470.335175,
,,,,,,,470.337975,
,,,,,,,470.39975,
,,,,,,,470.428575,
,,,,,,,470.434725,
,,,,,,,470.49855,
,,,,,,,470.5438,
,,,,,,,470.603475,
,,,,,,,470.615175,
,,,,,,,470.665225,
,,,,,,,470.7078,
,,,,,,,470.71965,
,,,,,,,470.752225,
,,,,,,,470.7663,
,,,,,,,470.7692,
,,,,,,,470.81465,
,,,,,,,470.8712,
,,,,,,,470.9168,
,,,,,,,470.9327,
,,,,,,,470.973525,
,,,,,,,471.0182,
,,,,,,,471.037425,
,,,,,,,471.05885,
,,,,,,,471.08565,
,,,,,,,471.1449,
,,,,,,,471.200275,
,,,,,,,471.239175,
,,,,,,,471.3057,
,,,,,,,471.370175,
,,,,,,,471.4609,
,,,,,,,471.5204,
,,,,,,,471.5409,
,,,,,,,471.5625,
,,,,,,,471.596825,
,,,,,,,471.64575,
,,,,,,,471.649225,
,,,,,,,471.665275,
,,,,,,,471.6987,
,,,,,,,471.7275,
,,,,,,,471.747275,
,,,,,,,471.822025,
,,,,,,,471.828725,
,,,,,,,471.849575,
,,,,,,,471.88805,
,,,,,,,471.93785,
,,,,,,,471.9857,
,,,,,,,472.0138,
,,,,,,,472.070725,
,,,,,,,472.082675,
,,,,,,,472.108425,
,,,,,,,472.1977,
,,,,,,,472.212025,
,,,,,,,472.25375,
,,,,,,,472.2946,
,,,,,,,472.379025,
,,,,,,,472.4189,
,,,,,,,472.4242,
,,,,,,,472.447225,
,,,,,,,472.5512,
,,,,,,,472.606925,
,,,,,,,472.71735,
,,,,,,,472.7492,
,,,,,,,472.768425,
,,,,,,,472.813875,
,,,,,,,472.8534,
,,,,,,,472.8819,
,,,,,,,472.906525,
,,,,,,,472.907525,
,,,,,,,472.935375,
,,,,,,,472.968175,
,,,,,,,472.98435,
,,,,,,,473.0079,
,,,,,,,473.0157,
,,,,,,,473.025275,
,,,,,,,473.051825,
,,,,,,,473.081375,
,,,,,,,473.1142,
,,,,,,,473.126075,
,,,,,,,473.171575,
,,,,,,,473.264375,
,,,,,,,473.29155,
,,,,,,,473.306925,
,,,,,,,473.36315,
,,,,,,,473.38445,
,,,,,,,473.40455,
,,,,,,,473.406875,
,,,,,,,473.411625,
,,,,,,,473.42745,
,,,,,,,473.45085,
,,,,,,,473.4646,
,,,,,,,473.4757,
,,,,,,,473.4823,
,,,,,,,473.54995,
,,,,,,,473.5887,
,,,,,,,473.597675,
,,,,,,,473.6246,
,,,,,,,473.64995,
,,,,,,,473.72865,
,,,,,,,473.738225,
,,,,,,,473.760075,
,,,,,,,473.803525,
,,,,,,,473.807225,
,,,,,,,473.90795,
,,,,,,,473.97625,
,,,,,,,473.99795,
,,,,,,,474.01645,
,,,,,,,474.03815,
,,,,,,,474.055,
,,,,,,,474.07485,
,,,,,,,474.101925,
,,,,,,,474.121525,
,,,,,,,474.158925,
,,,,,,,474.16845,
,,,,,,,474.18055,
,,,,,,,474.2179,
,,,,,,,474.2392,
,,,,,,,474.269375,
,,,,,,,474.29725,
,,,,,,,474.322925,
,,,,,,,474.33595,
,,,,,,,474.356125,
,,,,,,,474.389025,
,,,,,,,474.477125,
,,,,,,,474.509925,
,,,,,,,474.51325,
,,,,,,,474.5657,
,,,,,,,474.56665,
,,,,,,,474.59475,
,,,,,,,474.633925,
,,,,,,,474.6409,
,,,,,,,474.704975,
,,,,,,,474.724525,
,,,,,,,474.74265,
,,,,,,,474.7916,
,,,,,,,474.81555,
,,,,,,,474.84565,
,,,,,,,474.85085,
,,,,,,,474.898275,
,,,,,,,474.92365,
,,,,,,,474.98785,
,,,,,,,475.0365,
,,,,,,,475.0549,
,,,,,,,475.092975,
,,,,,,,475.14525,
,,,,,,,475.18405,
,,,,,,,475.2323,
,,,,,,,475.257825,
,,,,,,,475.319125,
,,,,,,,475.352475,
,,,,,,,475.356,
,,,,,,,475.416475,
,,,,,,,475.473375,
,,,,,,,475.548825,
,,,,,,,475.5609,
,,,,,,,475.625375,
,,,,,,,475.66915,
,,,,,,,475.77885,
,,,,,,,475.791175,
,,,,,,,475.82005,
,,,,,,,475.874875,
,,,,,,,475.933025,
,,,,,,,476.0164,
,,,,,,,476.04895,
,,,,,,,476.08125,
,,,,,,,476.0916,
,,,,,,,476.11475,
,,,,,,,476.12905,
,,,,,,,476.141725,
,,,,,,,476.17475,
,,,,,,,476.23475,
,,,,,,,476.26555,
,,,,,,,476.296525,
,,,,,,,476.299225,
,,,,,,,476.407775,
,,,,,,,476.417325,
,,,,,,,476.467975,
,,,,,,,476.471425,
,,,,,,,476.49415,
,,,,,,,476.545625,
,,,,,,,476.586075,
,,,,,,,476.618775,
,,,,,,,476.622925,
,,,,,,,476.66605,
,,,,,,,476.7256,
,,,,,,,476.825075,
,,,,,,,476.831025,
,,,,,,,476.840875,
,,,,,,,476.858525,
,,,,,,,476.895325,
,,,,,,,476.916375,
,,,,,,,476.941875,
,,,,,,,476.974475,
,,,,,,,476.99245,
,,,,,,,477.0347,
,,,,,,,477.049725,
,,,,,,,477.106175,
,,,,,,,477.11035,
,,,,,,,477.1355,
,,,,,,,477.16455,
,,,,,,,477.212725,
,,,,,,,477.236425,
,,,,,,,477.276125,
,,,,,,,477.3281,
,,,,,,,477.356975,
,,,,,,,477.383225,
,,,,,,,477.3898,
,,,,,,,477.4214,
,,,,,,,477.4233,
,,,,,,,477.452425,
,,,,,,,477.4602,
,,,,,,,477.5004,
,,,,,,,477.5714,
,,,,,,,477.599525,
,,,,,,,477.63585,
,,,,,,,477.660025,
,,,,,,,477.7268,
,,,,,,,477.76265,
,,,,,,,477.797375,
,,,,,,,477.8307,
,,,,,,,477.847225,
,,,,,,,477.878975,
,,,,,,,477.930725,
,,,,,,,477.93295,
,,,,,,,477.95975,
,,,,,,,478.0268,
,,,,,,,478.05165,
,,,,,,,478.0658,
,,,,,,,478.10175,
,,,,,,,478.1445,
,,,,,,,478.18645,
,,,,,,,478.228,
,,,,,,,478.2896,
,,,,,,,478.348175,
,,,,,,,478.386925,
,,,,,,,478.430975,
,,,,,,,478.4934,
,,,,,,,478.558725,
,,,,,,,478.597025,
,,,,,,,478.610125,
,,,,,,,478.63705,
,,,,,,,478.696575,
,,,,,,,478.710775,
,,,,,,,478.73855,
,,,,,,,478.7681,
,,,,,,,478.78085,
,,,,,,,478.79305,
,,,,,,,478.80515,
,,,,,,,478.842825,
,,,,,,,478.8587,
,,,,,,,478.8765,
,,,,,,,478.924575,
,,,,,,,478.928525,
,,,,,,,478.953325,
,,,,,,,479.00315,
,,,,,,,479.020725,
,,,,,,,479.02525,
,,,,,,,479.076125,
,,,,,,,479.086225,
,,,,,,,479.14445,
,,,,,,,479.16655,
,,,,,,,479.2256,
,,,,,,,479.263875,
,,,,,,,479.29125,
,,,,,,,479.329825,
,,,,,,,479.3346,
,,,,,,,479.35275,
,,,,,,,479.393475,
,,,,,,,479.4858,
,,,,,,,479.55935,
,,,,,,,479.60915,
,,,,,,,479.620425,
,,,,,,,479.694125,
,,,,,,,479.731225,
,,,,,,,479.809275,
,,,,,,,479.8633,
,,,,,,,479.886825,
,,,,,,,479.934325,
,,,,,,,479.958775,
,,,,,,,479.9972,
,,,,,,,480.04835,
,,,,,,,480.09175,
,,,,,,,480.1045,
,,,,,,,480.146025,
,,,,,,,480.212425,
,,,,,,,480.223875,
,,,,,,,480.270475,
,,,,,,,480.29075,
,,,,,,,480.3201,
,,,,,,,480.388825,
,,,,,,,480.438225,
,,,,,,,480.54845,
,,,,,,,480.564125,
,,,,,,,480.619625,
,,,,,,,480.6454,
,,,,,,,480.702775,
,,,,,,,480.706825,
,,,,,,,480.76155,
,,,,,,,480.783,
,,,,,,,480.799225,
,,,,,,,480.8346,
,,,,,,,480.859775,
,,,,,,,480.866775,
,,,,,,,480.869075,
,,,,,,,480.895475,
,,,,,,,480.9195,
,,,,,,,480.9428,
,,,,,,,480.96655,
,,,,,,,480.9997,
,,,,,,,481.00385,
,,,,,,,481.0184,
,,,,,,,481.0781,
,,,,,,,481.137075,
,,,,,,,481.14065,
,,,,,,,481.17065,
,,,,,,,481.1942,
,,,,,,,481.236875,
,,,,,,,481.283525,
,,,,,,,481.340525,
,,,,,,,481.34635,
,,,,,,,481.41745,
,,,,,,,481.5092,
,,,,,,,481.538375,
,,,,,,,481.55125,
,,,,,,,481.5927,
,,,,,,,481.62205,
,,,,,,,481.68075,
,,,,,,,481.724525,
,,,,,,,481.8583,
,,,,,,,481.915375,
,,,,,,,481.938075,
,,,,,,,482.000875,
,,,,,,,482.03645,
,,,,,,,482.09645,
,,,,,,,482.131675,
,,,,,,,482.165175,
,,,,,,,482.184725,
,,,,,,,482.229525,
,,,,,,,482.26135,
,,,,,,,482.263625,
,,,,,,,482.36005,
,,,,,,,482.392175,
,,,,,,,482.396225,
,,,,,,,482.43885,
,,,,,,,482.471175,
,,,,,,,482.52745,
,,,,,,,482.546,
,,,,,,,482.595875,
,,,,,,,482.613,
,,,,,,,482.62525,
,,,,,,,482.64,
,,,,,,,482.65235,
,,,,,,,482.661425,
,,,,,,,482.6876,
,,,,,,,482.705425,
,,,,,,,482.7206,
,,,,,,,482.74475,
,,,,,,,482.813525,
,,,,,,,482.826375,
,,,,,,,482.874525,
,,,,,,,482.898275,
,,,,,,,482.917125,
,,,,,,,482.9261,
,,,,,,,483.003925,
,,,,,,,483.007175,
,,,,,,,483.0656,
,,,,,,,483.089775,
,,,,,,,483.101725,
,,,,,,,483.154225,
,,,,,,,483.219375,
,,,,,,,483.26575,
,,,,,,,483.332125,
,,,,,,,483.3462,
,,,,,,,483.4173,
,,,,,,,483.4436,
,,,,,,,483.4812,
,,,,,,,483.543725,
,,,,,,,483.59145,
,,,,,,,483.6147,
,,,,,,,483.618225,
,,,,,,,483.659275,
,,,,,,,483.7145,
,,,,,,,483.743975,
,,,,,,,483.800925,
,,,,,,,483.8218,
,,,,,,,483.842975,
,,,,,,,483.86115,
,,,,,,,483.899525,
,,,,,,,483.93435,
,,,,,,,483.97885,
,,,,,,,484.052425,
,,,,,,,484.09065,
,,,,,,,484.093975,
,,,,,,,484.133925,
,,,,,,,484.153175,
,,,,,,,484.2227,
,,,,,,,484.249225,
,,,,,,,484.255725,
,,,,,,,484.282775,
,,,,,,,484.28825,
,,,,,,,484.332125,
,,,,,,,484.4033,
,,,,,,,484.4189,
,,,,,,,484.450975,
,,,,,,,484.456325,
,,,,,,,484.461875,
,,,,,,,484.488325,
,,,,,,,484.50215,
,,,,,,,484.518125,
,,,,,,,484.528575,
,,,,,,,484.559475,
,,,,,,,484.583525,
,,,,,,,484.613875,
,,,,,,,484.6508,
,,,,,,,484.674225,
,,,,,,,484.68485,
,,,,,,,484.757775,
,,,,,,,484.79045,
,,,,,,,484.822475,
,,,,,,,484.840275,
,,,,,,,484.87145,
,,,,,,,484.91075,
,,,,,,,484.94185,
,,,,,,,484.954575,
,,,,,,,484.9898,
,,,,,,,485.001725,
,,,,,,,485.02055,
,,,,,,,485.0231,
,,,,,,,485.04245,
,,,,,,,485.064775,
,,,,,,,485.08335,
,,,,,,,485.100425,
,,,,,,,485.116675,
,,,,,,,485.12545,
,,,,,,,485.13525,
,,,,,,,485.161275,
,,,,,,,485.184325,
,,,,,,,485.21385,
,,,,,,,485.254825,
,,,,,,,485.27645,
,,,,,,,485.302475,
,,,,,,,485.3308,
,,,,,,,485.36255,
,,,,,,,485.3756,
,,,,,,,485.4138,
,,,,,,,485.4312,
,,,,,,,485.466975,
,,,,,,,485.502525,
,,,,,,,485.53575,
,,,,,,,485.561225,
,,,,,,,485.5715,
,,,,,,,485.57365,
,,,,,,,485.697775,
,,,,,,,485.71965,
,,,,,,,485.780825,
,,,,,,,485.857575,
,,,,,,,485.889825,
,,,,,,,485.936525,
