SPK_SPKC08a (inh/exc),SPK_SPKC08b (inhi/exc),SPK_SPKC10a (inhi),SPK_SPKC14a (inhi)
,,236.828425,
,,236.8476,
,,236.882275,
,,236.906325,
,,236.9536,
,,237.006175,
,,237.0293,
,,237.065075,
,,237.117075,
,,237.19875,
,,237.2348,
,,237.269425,
,,237.315975,
,,237.36115,
,,237.3921,
,,237.4299,
,,237.463725,
,,237.502225,
,,237.5319,
,,237.5676,
,,237.5859,
,,237.618625,
,,237.681225,
,,237.7057,
,,237.739425,
,,237.7665,
,,237.8186,
,,237.849725,
,,237.873925,
,,237.9418,
,,237.978725,
,,238.01435,
,,238.046475,
,,238.0779,
,,238.115525,
,,238.1373,
,,238.160475,
,,238.1936,
,,238.2231,
,,238.254075,
,,238.26565,
,,238.28815,
,,238.40195,
,,238.45075,
,,238.4821,
,,238.525825,
,,238.56375,
,,238.610425,
,,238.70405,
,,238.75445,
,,238.80095,
,,238.826225,
,,238.851025,
,,238.883125,
,,238.94385,
,,238.980575,
,,239.00335,
,,239.049875,
,,239.076575,
,,239.096475,
,,239.130725,
,,239.1661,
,,239.19005,
,,239.233125,
,,239.265475,
,,239.29305,
,,239.385625,
,,239.434825,
,,239.4765,
,,239.519325,
,,239.5543,
,,239.597275,
,,239.62805,
,,239.64935,
,,239.74675,
,,239.7755,
,,239.826375,
,,239.8651,
,,239.902275,
,,239.951325,
,,239.993625,
,,240.0402,
,,240.078575,
,,240.1137,
,,240.161125,
,,240.19015,
,,240.2323,
,,240.2718,
,,240.3106,
,,240.34855,
,,240.3804,
,,240.446525,
,,240.476575,
,,240.503275,
,,240.5405,
,,240.597275,
,,240.62835,
,,240.665225,
,,240.69635,
,,240.722625,
,,240.747925,
,,240.817875,
,,240.841375,
,,240.876675,
,,240.90565,
,,240.947175,
,,241.006925,
,,241.048525,
,,241.1282,
,,241.158925,
,,241.18935,
,,241.219375,
,,241.27795,
,,241.299525,
,,241.34055,
,,241.386175,
,,241.442025,
,,241.47055,
,,241.4982,
,,241.53215,
,,241.55795,
,,241.589175,
,,241.622475,
,,241.651225,
,,241.698775,
,,241.733375,
,,241.7553,
,,241.793025,
,,241.8253,
,,241.854575,
,,241.935925,
,,241.959425,
,,241.985375,
,,242.041775,
,,242.049625,
,,242.0707,
,,242.097425,
,,242.137025,
,,242.1706,
,,242.208125,
,,242.23385,
,,242.258225,
,,242.283875,
,,242.310175,
,,242.335725,
,,242.396125,
,,242.455125,
,,242.480775,
,,242.51505,
,,242.541075,
,,242.58055,
,,242.614675,
,,242.632525,
,,242.651125,
,,242.674475,
,,242.696175,
,,242.72215,
,,242.75095,
,,242.76355,
,,242.787975,
,,242.8216,
,,242.853675,
,,242.87845,
,,242.90545,
,,242.951725,
,,242.97825,
,,243.034125,
,,243.0718,
,,243.101475,
,,243.12655,
,,243.1507,
,,243.17445,
,,243.205825,
,,243.22805,
,,243.2553,
,,243.27855,
,,243.310275,
,,243.3386,
,,243.359025,
,,243.39035,
,,243.4289,
,,243.46245,
,,243.52745,
,,243.58765,
,,243.633625,
,,243.643625,
,,243.668525,
,,243.69505,
,,243.74315,
,,243.77225,
,,243.8003,
,,243.827575,
,,243.868725,
,,243.91085,
,,243.944875,
,,243.9737,
,,244.008075,
,,244.038325,
,,244.06845,
,,244.1006,
,,244.12625,
,,244.16535,
,,244.235775,
,,244.34395,
,,244.3785,
,,244.441325,
,,244.4937,
,,244.523875,
,,244.554175,
,,244.5863,
,,244.60575,
,,244.62535,
,,244.64345,
,,244.66975,
,,244.702075,
,,244.72455,
,,244.74825,
,,244.764475,
,,244.826875,
,,244.90575,
,,244.92535,
,,244.986475,
,,245.007175,
,,245.024025,
,,245.05345,
,,245.081325,
,,245.099025,
,,245.119775,
,,245.173225,
,,245.18955,
,,245.20205,
,,245.216375,
,,245.2749,
,,245.29405,
,,245.30415,
,,245.342975,
,,245.372675,
,,245.388025,
,,245.461375,
,,245.484725,
,,245.523875,
,,245.5469,
,,245.59995,
,,245.646325,
,,245.6714,
,,245.69745,
,,245.7223,
,,245.7606,
,,245.8223,
,,245.861525,
,,245.8753,
,,245.940225,
,,245.96795,
,,246.028825,
,,246.045875,
,,246.1313,
,,246.146475,
,,246.18425,
,,246.2231,
,,246.253225,
,,246.286225,
,,246.3161,
,,246.33785,
,,246.409275,
,,246.44285,
,,246.496775,
,,246.538775,
,,246.585425,
,,246.6094,
,,246.636025,
,,246.678225,
,,246.70675,
,,246.752425,
,,246.8013,
,,246.8254,
,,246.848975,
,,246.87675,
,,246.892775,
,,246.9337,
,,246.9728,
,,246.99225,
,,247.016025,
,,247.037275,
,,247.045275,
,,247.1004,
,,247.1332,
,,247.16505,
,,247.195275,
,,247.228,
,,247.2666,
,,247.3017,
,,247.335475,
,,247.37455,
,,247.4165,
,,247.469475,
,,247.497475,
,,247.548725,
,,247.592525,
,,247.661225,
,,247.721025,
,,247.7736,
,,247.8205,
,,247.852175,
,,247.9004,
,,247.97615,
,,248.016275,
,,248.08325,
,,248.12735,
,,248.1873,
,,248.249075,
,,248.270725,
,,248.3153,
,,248.363125,
,,248.464075,
,,248.551575,
,,248.6107,
,,248.675725,
,,248.729175,
,,248.772375,
,,248.807075,
,,248.83585,
,,248.877975,
,,248.914775,
,,248.95035,
,,248.99475,
,,249.0335,
,,249.0672,
,,249.094625,
,,249.166725,
,,249.2006,
,,249.225175,
,,249.258325,
,,249.29315,
,,249.311025,
,,249.343,
,,249.376825,
,,249.43695,
,,249.46105,
,,249.511825,
,,249.5471,
,,249.5742,
,,249.6017,
,,249.6273,
,,249.655625,
,,249.6908,
,,249.763125,
,,249.7929,
,,249.842,
,,249.87935,
,,249.90165,
,,249.9633,
,,250.000025,
,,250.034275,
,,250.09995,
,,250.1272,
,,250.158725,
,,250.1823,
,,250.225125,
,,250.259125,
,,250.301525,
,,250.3726,
,,250.401575,
,,250.4309,
,,250.46905,
,,250.54135,
,,250.56315,
,,250.592775,
,,250.616775,
,,250.680125,
,,250.71195,
,,250.74975,
,,250.786825,
,,250.809075,
,,250.83685,
,,250.8713,
,,250.9037,
,,250.945925,
,,250.987825,
,,251.050475,
,,251.08465,
,,251.11405,
,,251.144225,
,,251.19875,
,,251.225375,
,,251.25455,
,,251.3209,
,,251.35645,
,,251.399475,
,,251.4338,
,,251.468875,
,,251.4979,
,,251.518075,
,,251.537675,
,,251.577825,
,,251.607925,
,,251.6369,
,,251.669725,
,,251.6983,
,,251.746025,
,,251.803075,
,,251.832325,
,,251.86485,
,,251.901675,
,,251.9247,
,,251.9653,
,,251.995475,
,,252.028,
,,252.064525,
,,252.13805,
,,252.18075,
,,252.273425,
,,252.3229,
,,252.3776,
,,252.434925,
,,252.457525,
,,252.4941,
,,252.5307,
,,252.57235,
,,252.634925,
,,252.725125,
,,252.757675,
,,252.794825,
,,252.85655,
,,252.9003,
,,252.946625,
,,253.094125,
,,253.1304,
,,253.155475,
,,253.209525,
,,253.30625,
,,253.365225,
,,253.412775,
,,253.4367,
,,253.472725,
,,253.52245,
,,253.64195,
,,253.68215,
,,253.69715,
,,253.74385,
,,253.76715,
,,253.78735,
,,253.81415,
,,253.8466,
,,253.877325,
,,253.9095,
,,253.941975,
,,253.9672,
,,254.000975,
,,254.0249,
,,254.043875,
,,254.0638,
,,254.083575,
,,254.1087,
,,254.125725,
,,254.14405,
,,254.1864,
,,254.2215,
,,254.2465,
,,254.27195,
,,254.305075,
,,254.33895,
,,254.4125,
,,254.445375,
,,254.487525,
,,254.5303,
,,254.58635,
,,254.6394,
,,254.679975,
,,254.71205,
,,254.7366,
,,254.77245,
,,254.80095,
,,254.83535,
,,254.868175,
,,254.9079,
,,254.94415,
,,255.021825,
,,255.051425,
,,255.070575,
,,255.0926,
,,255.14705,
,,255.187125,
,,255.266425,
,,255.290825,
,,255.32375,
,,255.369475,
,,255.404,
,,255.4286,
,,255.4547,
,,255.4936,
,,255.556875,
,,255.58255,
,,255.613425,
,,255.6404,
,,255.669875,
,,255.701375,
,,255.73075,
,,255.76375,
,,255.803975,
,,255.842825,
,,255.8631,
,,255.948975,
,,255.9707,
,,255.980275,
,,256.0109,
,,256.030825,
,,256.0552,
,,256.13305,
,,256.20215,
,,256.23545,
,,256.257975,
,,256.2933,
,,256.3618,
,,256.4102,
,,256.439675,
,,256.475625,
,,256.548225,
,,256.578375,
,,256.645775,
,,256.681675,
,,256.7209,
,,256.7842,
,,256.8124,
,,256.842825,
,,256.874925,
,,256.915175,
,,256.96165,
,,256.986625,
,,257.03915,
,,257.0759,
,,257.1171,
,,257.15115,
,,257.16875,
,,257.190825,
,,257.218925,
,,257.300975,
,,257.33105,
,,257.393375,
,,257.455425,
,,257.487675,
,,257.531675,
,,257.559,
,,257.61735,
,,257.646525,
,,257.674325,
,,257.7432,
,,257.777125,
,,257.81175,
,,257.8465,
,,257.88615,
,,257.936425,
,,258.007375,
,,258.03745,
,,258.064625,
,,258.1016,
,,258.132475,
,,258.17135,
,,258.195975,
,,258.227,
,,258.259425,
,,258.364625,
,,258.390575,
,,258.418175,
,,258.449625,
,,258.477425,
,,258.505675,
,,258.54665,
,,258.57735,
,,258.60345,
,,258.64715,
,,258.684475,
,,258.7055,
,,258.749475,
,,258.77245,
,,258.8654,
,,258.895725,
,,258.922475,
,,258.95065,
,,259.0047,
,,259.03575,
,,259.075025,
,,259.103575,
,,259.140775,
,,259.169275,
,,259.19965,
,,259.231925,
,,259.26455,
,,259.299725,
,,259.332,
,,259.371925,
,,259.4217,
,,259.4682,
,,259.49415,
,,259.526875,
,,259.55525,
,,259.611225,
,,259.655775,
,,259.69115,
,,259.719475,
,,259.745775,
,,259.7733,
,,259.8073,
,,259.839275,
,,259.8643,
,,259.8946,
,,259.927125,
,,259.9624,
,,259.9905,
