SPK_SPKC04a,SPK_SPKC07a,SPK_SPKC11a,SPK_SPKC11d,SPK_SPKC12a,SPK_SPKC13b,SPK_SPKC14a
235.830925,231.4009,209.340475,353.485575,218.53075,239.16255,211.636975
235.91885,231.517975,209.36765,354.417475,218.563475,239.2914,211.72525
236.192,231.52505,209.387525,355.1467,218.5726,239.406925,211.75575
236.250625,231.553,209.439225,355.81005,218.599775,239.496975,211.78805
236.282625,231.760325,209.46995,355.92495,218.63335,239.606675,211.797525
236.3208,231.8299,209.4975,356.7615,218.641975,239.98435,211.805125
236.52215,232.069025,209.52745,357.51635,218.646675,240.11125,211.8107
236.603225,232.192425,209.548575,357.53565,218.658025,240.158075,211.8175
236.65095,232.610475,209.56435,358.019175,218.66425,240.3678,211.827225
236.720475,232.662025,209.591125,358.04765,218.6708,240.39515,211.84965
236.8114,232.726375,209.605575,358.07425,218.6858,240.416125,211.921625
236.90145,232.782675,209.61485,358.851275,218.77025,240.4631,211.941075
236.956875,233.0948,209.6547,358.96915,218.779175,240.77875,211.959125
237.17135,233.529,209.6784,359.550925,218.786175,240.84115,211.985
237.241775,233.933225,209.72295,360.1048,218.812825,240.999575,211.9965
237.422775,234.07065,209.73085,360.5327,218.842125,241.071775,212.011875
237.5042,234.09725,209.76135,360.6469,218.864925,241.09865,212.050475
237.592875,234.128725,209.770525,361.206675,218.891675,241.1347,212.060725
237.650725,234.154425,209.7915,361.989475,218.918725,241.52755,212.07315
237.91865,234.283425,209.8023,362.61405,218.9316,241.681775,212.087875
238.0699,234.324925,209.857675,362.716825,218.936525,241.7531,212.102275
238.08225,234.36105,209.887,362.743075,218.982725,241.900325,212.130475
238.1411,234.65705,209.921625,362.923225,219.00165,241.9993,212.197575
238.224075,234.720375,209.95715,364.232525,219.0227,242.145125,212.224325
238.376575,234.749525,209.96265,364.493225,219.046175,242.201275,212.232875
238.388925,234.757925,209.986625,364.698275,219.0597,242.236825,212.242425
238.4364,235.32325,209.989725,364.826825,219.074125,242.2983,212.2709
238.5463,235.43455,210.01585,365.320275,219.19645,242.36155,212.3006
238.559325,235.51725,210.0355,365.911175,219.27315,242.4052,212.366475
238.6085,235.951,210.0417,366.332225,219.5999,242.49105,212.39485
238.666525,236.0684,210.054025,366.414,219.727625,242.615625,212.43435
238.68625,236.251175,210.12575,366.50615,219.764,242.6578,212.444875
239.1697,236.40485,210.14745,366.56515,219.864725,242.767925,212.504175
239.215925,236.640625,210.199825,367.428525,219.901825,242.7839,212.526825
239.4442,236.642675,210.2319,367.529875,220.008775,242.8173,212.5402
239.642275,236.683825,210.261175,367.656525,220.1177,242.8393,212.561575
239.66835,236.967275,210.296,367.748575,220.12525,242.91135,212.61295
239.73765,237.064,210.319525,367.8239,220.139075,242.9858,212.6331
239.809825,237.1236,210.35175,367.965525,220.215275,243.0347,212.67375
239.888575,237.339625,210.377175,368.0185,220.2299,243.113,212.6863
239.962125,237.680225,210.402175,368.0599,220.325825,243.52035,212.690375
240.1003,238.291025,210.4208,368.347675,220.40045,243.663875,212.718925
240.11155,238.3258,210.42435,368.44115,220.455475,243.736675,212.74095
240.145175,238.4949,210.4411,368.4932,220.45905,243.8493,212.772225
240.300175,238.6977,210.442925,368.62555,220.506425,244.096625,212.788275
240.305375,238.73935,210.466375,368.90645,220.60875,244.13155,212.8182
240.392475,238.74455,210.4918,369.245,220.638825,244.1891,212.849175
240.492875,238.781075,210.543175,369.601725,220.68185,244.258625,212.878625
240.58245,238.860325,210.57615,369.716575,220.698025,244.401725,212.895925
240.716275,238.979025,210.599625,369.75675,220.717975,244.50185,212.91575
240.7368,239.394375,210.6022,370.048875,220.735075,244.5121,213.014375
240.793625,239.3994,210.608425,370.130975,220.7479,244.7475,213.017775
240.86445,239.50525,210.613375,370.326025,220.761125,244.794675,213.074075
240.936625,239.630725,210.62035,370.584625,220.76985,244.812975,213.104125
240.9999,240.247325,210.638075,370.62875,220.780225,244.8809,213.128175
241.045175,240.593975,210.6756,370.77065,220.79865,244.899425,213.173
241.1151,240.869925,210.706775,371.794275,220.815725,244.91605,213.2104
241.179325,240.883225,210.732675,372.42545,220.827075,244.95325,213.22755
241.22825,241.17205,210.7528,372.882725,220.84855,244.972025,213.240375
241.404525,241.485025,210.77025,373.018925,220.858775,245.03535,213.309675
241.54765,241.492325,210.793275,373.19755,220.918725,245.0395,213.337375
241.741725,241.677725,210.819,373.447825,220.945225,245.1505,213.402175
241.77815,241.75995,210.852975,373.819425,221.0053,245.35405,213.41865
241.779175,241.793125,210.882275,373.986075,221.05115,245.4208,213.4557
241.788425,242.010125,210.90865,374.0301,221.092875,245.446,213.468725
241.836875,242.285875,210.9363,374.0626,221.1694,245.4881,213.483425
242.170725,242.3679,210.957525,374.30295,221.18915,245.59875,213.488975
242.25465,242.43785,210.996575,374.32135,221.324775,245.67885,213.52085
242.3555,242.510925,211.01675,374.46485,221.353,245.701175,213.538425
242.37135,242.559425,211.034925,374.5368,221.40925,245.8981,213.544975
242.532725,242.87475,211.050525,375.188625,221.441575,245.91835,213.562
242.658375,242.950225,211.053725,375.2095,221.46125,245.92825,213.582575
242.8662,242.974075,211.0654,375.9064,221.597825,245.940675,213.588975
242.908825,243.0606,211.068725,376.677325,221.605475,245.96715,213.614825
242.9824,243.43655,211.12585,376.900025,221.611375,246.041275,213.65275
243.069625,243.61165,211.1486,377.65205,221.86855,246.057875,213.6594
243.0722,243.944075,211.172825,378.098025,222.0178,246.10655,213.668725
243.2055,244.151975,211.204475,378.3106,222.023025,246.153075,213.729
243.391875,244.35015,211.244275,378.958075,222.028925,246.41355,213.7408
243.5543,244.517025,211.250425,379.6594,222.043425,246.44975,213.80325
243.5584,244.619675,211.2644,379.721025,222.0556,246.47355,213.8393
243.6113,244.7159,211.294125,380.029325,222.060375,246.788575,213.901675
243.714975,244.817425,211.320425,380.142575,222.0667,246.82235,213.916225
243.7958,245.082175,211.352975,380.490675,222.0786,246.971825,213.98275
244.035575,245.12095,211.3703,381.041275,222.08225,247.0859,214.098925
244.10105,245.1389,211.394075,381.472825,222.090675,247.11185,214.177225
244.1974,245.148475,211.3971,381.6125,222.108125,247.330475,214.23875
244.48095,245.197325,211.410375,381.93855,222.20285,247.613225,214.3028
244.651975,245.198625,211.44435,381.9758,222.230775,247.8246,214.372175
244.84055,245.204725,211.454175,382.6824,222.246,248.089675,214.38445
244.8575,245.212125,211.466675,382.915275,222.254325,248.1103,214.44325
244.981525,245.328875,211.479825,383.164475,222.2623,248.33235,214.47835
245.149,245.358975,211.4936,383.182375,222.334275,248.37345,214.52335
245.2875,245.3902,211.496275,383.1948,222.34255,248.383025,214.55005
245.467825,245.438775,211.511675,383.69155,222.361525,248.53605,214.5609
245.535075,245.59315,211.525075,384.86055,222.3954,248.594875,214.5772
245.61735,245.6372,211.530175,385.6468,222.399,248.689075,214.60065
245.6581,245.643425,211.578225,386.10665,222.41125,248.814475,214.64195
245.7911,245.67035,211.637975,386.244725,222.4228,248.856275,214.695575
245.83,245.6798,211.67255,386.42485,222.43745,248.874475,214.721575
245.85455,245.81815,211.699025,386.500525,222.45935,249.05615,214.841775
245.935,245.989725,211.703225,387.591775,222.469675,249.101275,214.86605
245.989375,246.050525,211.71485,388.529275,222.474975,249.279925,214.90045
246.0476,246.236475,211.734925,389.34715,222.526875,249.307,214.91125
246.149525,246.260875,211.746825,389.4774,222.61155,249.32585,214.95005
246.172675,246.41505,211.759225,390.85385,222.699475,249.371,214.96355
246.235,246.64255,211.772025,392.054325,222.766375,249.4699,214.98985
246.24395,246.676775,211.776475,392.97265,222.77835,249.488875,215.0135
246.4577,246.7814,211.796875,393.0369,222.79535,249.504725,215.0209
247.09295,246.801525,211.82015,393.12405,222.986275,249.628575,215.04235
247.1508,246.933425,211.865375,393.59215,222.99795,249.6914,215.06365
247.47835,246.977125,211.890975,393.876525,223.018225,249.715125,215.09925
247.70615,246.995625,211.922775,395.27205,223.040375,249.7401,215.142125
247.90655,247.06805,211.94505,395.381625,223.052125,249.779525,215.196325
248.002875,247.48655,211.9537,395.399375,223.0824,249.793225,215.231075
248.133025,247.545275,211.9732,395.887825,223.097375,249.814275,215.24885
248.26205,247.6376,211.9879,396.006275,223.240525,249.864,215.292625
248.394175,247.741925,212.005875,396.040675,223.25825,249.897,215.327425
248.597825,247.78955,212.0232,396.319675,223.28215,249.92375,215.33575
248.757475,247.899525,212.045525,396.348625,223.306775,249.927675,215.364075
248.81735,248.1773,212.065375,397.31015,223.534825,249.97885,215.443825
248.87885,248.304075,212.08775,397.547975,223.5578,250.040725,215.58685
249.0651,248.68215,212.13075,397.6296,223.566875,250.1714,215.66765
249.081425,248.752075,212.154125,398.7044,223.591575,250.21075,215.691975
249.103725,248.781375,212.202475,399.04705,223.6465,250.2412,215.7443
249.3709,248.8015,212.2266,399.167175,223.85975,250.30855,215.7567
249.42385,248.8773,212.234375,399.943125,223.8875,250.365,215.7737
249.53675,248.896625,212.260675,400.1656,223.8994,250.394075,215.81425
249.54915,249.085525,212.28205,400.235075,223.902675,250.418575,215.82335
249.628775,249.121875,212.3292,402.192075,223.94305,250.525925,215.829325
249.655025,249.253425,212.331425,402.2204,223.966975,250.542425,215.856425
249.72375,249.2693,212.3617,403.140825,223.97395,250.6214,215.8857
249.7329,249.2973,212.42235,403.67925,223.98075,250.762525,215.93035
249.7436,249.401925,212.4636,403.720775,223.985975,250.808825,216.060925
249.846975,249.593125,212.49115,404.780875,223.989625,250.9186,216.082625
249.8523,249.92555,212.525625,404.79635,223.992075,251.01055,216.0951
249.963875,249.96395,212.558575,404.987775,224.0044,251.0499,216.1507
250.0449,250.008075,212.576225,405.4437,224.030925,251.076775,216.177675
250.096025,250.015675,212.6005,406.596225,224.0397,251.3095,216.22105
250.201775,250.1965,212.636475,406.6284,224.07015,251.32305,216.25325
250.2197,250.200725,212.664,406.65775,224.1196,251.340525,216.286175
250.557325,250.201875,212.682825,406.752775,224.130875,251.357625,216.2982
250.800525,250.4029,212.7232,406.8041,224.134375,251.3929,216.3528
250.8015,250.449625,212.73825,407.692525,224.15145,251.41495,216.3824
250.865325,250.4843,212.759275,407.730525,224.2035,251.456675,216.4026
250.99995,250.7516,212.76575,408.9425,224.211275,251.51935,216.42205
251.014125,250.838175,212.813675,409.47505,224.2202,251.541025,216.460525
251.051525,250.904025,212.820175,410.26945,224.254925,251.5921,216.53755
251.1459,250.955825,212.82795,411.8987,224.32085,251.79125,216.560125
251.1884,251.1,212.832875,412.52885,224.345,251.9382,216.61205
251.22105,251.1284,212.834725,412.7149,224.35245,251.9855,216.674875
251.332625,251.2554,212.842425,412.8921,224.364775,252.057325,216.706125
251.404575,251.51955,212.85045,412.924875,224.378625,252.2343,216.737725
251.521725,251.5481,212.883325,413.966,224.3987,252.29275,216.747425
251.6436,251.66955,212.890425,414.34875,224.431425,252.384175,216.757675
251.913,251.92415,212.91675,414.41495,224.460225,252.402825,216.764525
251.916925,251.978825,212.93665,414.730275,224.479375,252.41735,216.845225
251.994325,252.2622,212.942225,414.743375,224.514725,252.426225,216.9277
252.082725,252.426075,212.9729,415.677275,224.535,252.44865,216.9389
252.21285,252.720925,213.0008,417.54425,224.5468,252.541675,216.9963
252.2672,252.90525,213.03655,418.204275,224.55925,252.588375,217.003675
252.321825,252.986625,213.07485,418.294925,224.6109,252.637025,217.015375
252.47195,253.0359,213.098125,419.58495,224.6202,252.727475,217.075025
252.479325,253.315225,213.131175,419.704,224.633775,252.883625,217.095325
252.82905,253.355525,213.17105,420.743525,224.701775,252.920025,217.097825
253.006675,253.45525,213.2493,420.837325,224.732375,253.064925,217.116375
253.0301,253.4755,213.273725,421.547,224.781125,253.079575,217.179625
253.0762,253.704625,213.300975,422.042825,224.7994,253.0943,217.19655
253.161975,253.75605,213.32805,422.60215,224.810325,253.20465,217.2004
253.301275,253.758775,213.3347,425.895375,224.836575,253.250425,217.225025
253.398,253.797875,213.3611,426.515925,224.882625,253.290675,217.2385
253.475475,253.821875,213.425825,427.128825,224.90705,253.347825,217.2896
253.600025,253.8405,213.428525,427.1622,224.918875,253.361525,217.311
253.6459,253.861075,213.449475,427.85595,224.940525,253.4012,217.365625
253.7641,254.167425,213.492625,427.88245,225.095,253.606325,217.372225
253.826575,254.234175,213.53085,427.903525,225.200925,253.647925,217.460925
253.83015,254.2536,213.53395,428.240525,225.20995,253.6676,217.48415
253.849525,254.31935,213.5475,428.4216,225.353725,253.706475,217.538875
253.912825,254.3596,213.58235,429.013875,225.42825,253.7243,217.56245
254.05625,254.37215,213.6012,429.4402,225.458,253.759275,217.577
254.140825,254.3746,213.62005,429.7081,225.508875,253.77305,217.662525
254.169325,254.403875,213.6388,430.325675,225.521675,253.874575,217.6763
254.22055,254.41835,213.671425,431.251525,225.573825,253.937425,217.70685
254.227775,254.4273,213.692175,432.489675,225.6316,254.0249,217.755425
254.36435,254.90415,213.71005,433.52255,225.8346,254.0561,217.762075
254.381225,255.0373,213.73795,433.560375,225.86235,254.0808,217.79235
254.468775,255.250075,213.76245,433.880525,226.089125,254.364875,217.848825
254.586575,255.323075,213.78,434.277,226.119425,254.407925,217.915375
254.607175,255.335575,213.82825,434.505225,226.193175,254.4344,217.925925
254.730025,255.4617,213.8549,434.52225,226.22685,254.481575,217.92955
254.810725,255.5946,213.895375,434.645675,226.259725,254.513975,217.94375
254.8254,255.685725,213.9171,434.660375,226.281625,254.5571,218.0457
254.895025,255.762775,213.93355,434.671,226.418025,254.5736,218.051925
254.9171,255.775275,213.951225,434.831075,226.48395,254.584825,218.060675
254.952275,255.887625,213.966625,434.867875,226.48855,254.66405,218.12535
254.996325,255.931175,213.989075,435.2667,226.4914,254.757275,218.214375
255.084225,256.01535,214.0341,435.30025,226.497675,254.922375,218.241
255.39165,256.082325,214.0492,435.4487,226.501625,254.942425,218.2673
255.40175,256.0976,214.10965,435.947825,226.505975,255.04365,218.310475
255.45735,256.162425,214.137375,436.0022,226.508875,255.1469,218.32045
255.5587,256.216225,214.16255,436.088,226.5154,255.218,218.4587
255.67125,256.255575,214.185,436.738975,226.517775,255.390875,218.4808
255.712875,256.258625,214.2192,437.8564,226.529925,255.43245,218.50705
255.77855,256.4474,214.23975,438.756325,226.54495,255.44895,218.59665
255.853875,256.498875,214.26745,439.392375,226.55295,255.49445,218.6098
255.997825,256.525725,214.3026,439.470375,226.5619,255.560725,218.661275
256.0495,256.614125,214.3073,440.433725,226.58105,255.60635,218.7229
256.064175,256.6699,214.331525,441.1203,226.61585,255.65915,218.76765
256.123975,256.713525,214.3353,442.304675,226.63225,255.7829,218.816825
256.1329,256.972475,214.4587,442.629175,226.64455,255.803775,218.89165
256.174725,257.035775,214.4873,442.84315,226.694025,255.811625,218.939725
256.227225,257.11305,214.497475,443.62085,226.74345,256.0337,218.974
256.46475,257.149175,214.536225,443.7796,226.86365,256.1832,218.992475
256.872025,257.2307,214.565275,444.9018,226.886175,256.278875,219.0195
256.878375,257.257025,214.57375,446.267875,226.89845,256.620925,219.088625
256.9154,257.35855,214.631475,446.7174,226.92655,256.639075,219.115675
256.919925,257.480075,214.66605,446.814825,226.937625,256.6412,219.20995
257.212325,257.4936,214.6941,447.19265,226.943125,256.67895,219.247575
257.37635,257.5371,214.711825,447.2604,226.950275,256.697025,219.303725
257.38715,257.58115,214.733675,447.371425,226.957625,256.7975,219.34685
257.3908,257.71625,214.7716,447.4543,226.965425,256.925025,219.42735
257.5095,257.7397,214.775175,447.558075,226.979075,257.0972,219.43985
257.545775,257.806825,214.802625,447.897575,227.009375,257.33205,219.5617
257.57455,257.8303,214.89905,448.0271,227.034,257.373225,219.5781
257.611175,257.9446,214.914375,448.26495,227.039175,257.419075,219.642075
257.6959,257.99905,214.96875,449.3095,227.048575,257.496825,219.655375
257.73675,258.02055,214.982225,449.344775,227.057775,257.542675,219.756175
257.864825,258.024575,214.998375,,227.068425,257.55335,219.778425
258.0059,258.072275,215.01115,,227.07315,257.5723,219.806075
258.015,258.0926,215.0308,,227.10025,257.591225,219.8971
258.021825,258.11545,215.083825,,227.113,257.7258,219.974425
258.031425,258.15245,215.086525,,227.18745,257.8073,220.019725
258.063475,258.160025,215.1381,,227.20035,257.98525,220.11245
258.1352,258.2074,215.1731,,227.315025,258.1889,220.203
258.25435,258.2762,215.220925,,227.348875,258.51975,220.228225
258.38015,258.391475,215.238875,,227.360475,258.65805,220.391875
258.39415,258.48705,215.2691,,227.376425,258.6689,220.4948
258.5853,258.489175,215.300975,,227.38235,258.673075,220.518675
258.643725,258.538825,215.3367,,227.399475,258.8946,220.5249
258.730825,258.563575,215.367325,,227.40985,259.0549,220.5554
258.794725,258.65215,215.38375,,227.4241,259.190225,220.57925
258.9466,258.802225,215.4528,,227.441725,259.458175,220.602975
258.977275,258.82975,215.46945,,227.479575,259.5963,220.612475
