SPK_SPKC05a,SPK_SPKC05c,SPK_SPKC10b,SPK_SPKC10c,SPK_SPKC15a
,,3869.529075,,
,,3869.5423,,
,,3869.572525,,
,,3869.661475,,
,,3869.672825,,
,,3869.701675,,
,,3869.70985,,
,,3869.725625,,
,,3869.7331,,
,,3869.7562,,
,,3869.79515,,
,,3869.808125,,
,,3869.8482,,
,,3869.858775,,
,,3869.873575,,
,,3869.902275,,
,,3869.934475,,
,,3869.958475,,
,,3869.975575,,
,,3869.98315,,
,,3870.0015,,
,,3870.017125,,
,,3870.0256,,
,,3870.03445,,
,,3870.098625,,
,,3870.152,,
,,3870.183325,,
,,3870.205175,,
,,3870.2208,,
,,3870.26695,,
,,3870.295875,,
,,3870.305575,,
,,3870.330275,,
,,3870.338375,,
,,3870.350325,,
,,3870.362825,,
,,3870.3782,,
,,3870.388,,
,,3870.40495,,
,,3870.4175,,
,,3870.42595,,
,,3870.43295,,
,,3870.456425,,
,,3870.467925,,
,,3870.474325,,
,,3870.4923,,
,,3870.501825,,
,,3870.540375,,
,,3870.5485,,
,,3870.598425,,
,,3870.607275,,
,,3870.61825,,
,,3870.699425,,
,,3870.70935,,
,,3870.742775,,
,,3870.7554,,
,,3870.792125,,
,,3870.8321,,
,,3870.849925,,
,,3870.871875,,
,,3870.879825,,
,,3870.9066,,
,,3870.91475,,
,,3870.95625,,
,,3871.0081,,
,,3871.036175,,
,,3871.046375,,
,,3871.0941,,
,,3871.1181,,
,,3871.142525,,
,,3871.1741,,
,,3871.18325,,
,,3871.216225,,
,,3871.249775,,
,,3871.280275,,
,,3871.289175,,
,,3871.32335,,
,,3871.3448,,
,,3871.35725,,
,,3871.38325,,
,,3871.40865,,
,,3871.423825,,
,,3871.443125,,
,,3871.4497,,
,,3871.4845,,
,,3871.4965,,
,,3871.51395,,
,,3871.5267,,
,,3871.534525,,
,,3871.556775,,
,,3871.562575,,
,,3871.595025,,
,,3871.618525,,
,,3871.642925,,
,,3871.6514,,
,,3871.67125,,
,,3871.6919,,
,,3871.70215,,
,,3871.723925,,
,,3871.75545,,
,,3871.769025,,
,,3871.78935,,
,,3871.8197,,
,,3871.838975,,
,,3871.8543,,
,,3871.864375,,
,,3871.881075,,
,,3871.88985,,
,,3871.896725,,
,,3871.923525,,
,,3871.97025,,
,,3871.988725,,
,,3872.016875,,
,,3872.039075,,
,,3872.061425,,
,,3872.0691,,
,,3872.09915,,
,,3872.123525,,
,,3872.187775,,
,,3872.20585,,
,,3872.236,,
,,3872.2631,,
,,3872.287,,
,,3872.3575,,
,,3872.363975,,
,,3872.3803,,
,,3872.397,,
,,3872.44785,,
,,3872.4788,,
,,3872.487475,,
,,3872.52465,,
,,3872.53475,,
,,3872.55185,,
,,3872.574,,
,,3872.60205,,
,,3872.610225,,
,,3872.626875,,
,,3872.637125,,
,,3872.6762,,
,,3872.720825,,
,,3872.745525,,
,,3872.7898,,
,,3872.85425,,
,,3872.867675,,
,,3872.8834,,
,,3872.911025,,
,,3872.94555,,
,,3872.983525,,
,,3873.02165,,
,,3873.09445,,
,,3873.199025,,
,,3873.255025,,
,,3873.302425,,
,,3873.380725,,
,,3873.4346,,
,,3873.48365,,
,,3873.525425,,
,,3873.57455,,
,,3873.6488,,
,,3873.6958,,
,,3873.76895,,
,,3873.8081,,
,,3873.89265,,
,,3874.063725,,
,,3874.1418,,
,,3874.200375,,
,,3874.23425,,
,,3874.278225,,
,,3874.3278,,
,,3874.443625,,
,,3874.56825,,
,,3874.60685,,
,,3874.6891,,
,,3874.81235,,
,,3874.879375,,
,,3874.922725,,
,,3874.998825,,
,,3875.05245,,
,,3875.15815,,
,,3875.197825,,
,,3875.3685,,
,,3875.46705,,
,,3875.58485,,
,,3875.66305,,
,,3875.74525,,
,,3875.834425,,
,,3875.930325,,
,,3876.0336,,
,,3876.09,,
,,3876.2198,,
,,3876.393175,,
,,3876.439375,,
,,3876.49055,,
,,3876.562775,,
,,3876.651175,,
,,3876.681275,,
,,3876.713125,,
,,3876.778825,,
,,3876.7941,,
,,3876.818125,,
,,3876.840025,,
,,3876.936675,,
,,3876.983875,,
,,3877.075675,,
,,3877.1298,,
,,3877.277775,,
,,3877.361775,,
,,3877.41875,,
,,3877.4781,,
,,3877.521,,
,,3877.579125,,
,,3877.639,,
,,3877.726625,,
,,3877.84185,,
,,3877.988425,,
,,3878.062975,,
,,3878.16445,,
,,3878.2062,,
,,3878.330725,,
,,3878.478775,,
,,3878.661475,,
,,3878.85205,,
,,3878.92705,,
,,3878.97815,,
,,3879.069875,,
,,3879.14985,,
,,3879.259175,,
,,3879.382825,,
,,3879.564925,,
,,3879.6979,,
,,3879.83165,,
,,3879.8831,,
,,3879.95545,,
,,3880.098,,
,,3880.348025,,
,,3880.896425,,
,,3881.01705,,
,,3881.158175,,
,,3881.274125,,
,,3881.326325,,
,,3881.40655,,
,,3881.432675,,
,,3881.452975,,
,,3881.490475,,
,,3881.55995,,
,,3881.69975,,
,,3881.89185,,
,,3882.01395,,
,,3882.11865,,
,,3882.1698,,
,,3882.270975,,
,,3882.501575,,
,,3882.67055,,
,,3882.7445,,
,,3882.842,,
,,3882.942425,,
,,3883.261625,,
,,3883.3409,,
,,3883.45905,,
,,3883.4698,,
,,3883.498825,,
,,3883.51645,,
,,3883.535825,,
,,3883.552575,,
,,3883.5754,,
,,3883.588575,,
,,3883.62515,,
,,3883.649025,,
,,3883.65845,,
,,3883.67275,,
,,3883.69215,,
,,3883.722275,,
,,3883.765825,,
,,3883.821825,,
,,3883.8397,,
,,3883.862175,,
,,3883.898825,,
,,3883.90825,,
,,3883.927575,,
,,3883.973875,,
,,3883.986975,,
,,3884.018675,,
,,3884.0453,,
,,3884.058225,,
,,3884.101025,,
,,3884.14435,,
,,3884.15645,,
,,3884.2201,,
,,3884.256275,,
,,3884.271475,,
,,3884.29485,,
,,3884.3057,,
,,3884.318025,,
,,3884.33215,,
,,3884.351675,,
,,3884.360275,,
,,3884.383325,,
,,3884.423125,,
,,3884.436975,,
,,3884.44395,,
,,3884.4509,,
,,3884.458075,,
,,3884.46545,,
,,3884.4773,,
,,3884.5057,,
,,3884.533725,,
,,3884.579875,,
,,3884.62605,,
,,3884.654175,,
,,3884.674325,,
,,3884.692575,,
,,3884.704725,,
,,3884.723475,,
,,3884.7511,,
,,3884.76665,,
,,3884.782625,,
,,3884.826425,,
,,3884.851525,,
,,3884.9277,,
,,3884.9764,,
,,3885.01,,
,,3885.03265,,
,,3885.0581,,
,,3885.075625,,
,,3885.09465,,
,,3885.11225,,
,,3885.1507,,
,,3885.160125,,
,,3885.1921,,
,,3885.221175,,
,,3885.233225,,
,,3885.244875,,
,,3885.311975,,
,,3885.349175,,
,,3885.375275,,
,,3885.38555,,
,,3885.40285,,
,,3885.42035,,
,,3885.443575,,
,,3885.460525,,
,,3885.467975,,
,,3885.492775,,
,,3885.5149,,
,,3885.534425,,
,,3885.557325,,
,,3885.57385,,
,,3885.591475,,
,,3885.621175,,
,,3885.64265,,
,,3885.666925,,
,,3885.684575,,
,,3885.69915,,
,,3885.705875,,
,,3885.71255,,
,,3885.7199,,
,,3885.7365,,
,,3885.754775,,
,,3885.7841,,
,,3885.808625,,
,,3885.81775,,
,,3885.838,,
,,3885.845925,,
,,3885.859525,,
,,3885.884675,,
,,3885.90315,,
,,3885.9128,,
,,3885.9302,,
,,3885.9577,,
,,3885.965125,,
,,3885.9745,,
,,3886.003575,,
,,3886.010575,,
,,3886.02715,,
,,3886.04985,,
,,3886.06255,,
,,3886.0694,,
,,3886.078425,,
,,3886.08575,,
,,3886.09255,,
,,3886.104825,,
,,3886.1143,,
,,3886.12215,,
,,3886.143225,,
,,3886.177625,,
,,3886.21015,,
,,3886.229325,,
,,3886.248425,,
,,3886.271225,,
,,3886.280425,,
,,3886.295125,,
,,3886.3059,,
,,3886.324425,,
,,3886.352225,,
,,3886.369225,,
,,3886.401275,,
,,3886.4169,,
,,3886.4442,,
,,3886.5107,,
,,3886.599625,,
,,3886.621975,,
,,3886.6347,,
,,3886.6717,,
,,3886.708475,,
,,3886.7258,,
,,3886.831575,,
,,3886.925825,,
,,3886.9584,,
,,3886.9789,,
,,3886.9972,,
,,3887.01775,,
,,3887.031575,,
,,3887.03795,,
,,3887.0645,,
,,3887.0793,,
,,3887.095525,,
,,3887.10645,,
,,3887.117425,,
,,3887.1566,,
,,3887.1733,,
,,3887.209625,,
,,3887.237275,,
,,3887.257375,,
,,3887.2868,,
,,3887.30855,,
,,3887.3464,,
,,3887.380725,,
,,3887.4057,,
,,3887.4179,,
,,3887.45735,,
,,3887.48525,,
,,3887.51735,,
,,3887.534025,,
,,3887.568675,,
,,3887.5834,,
,,3887.61195,,
,,3887.627275,,
,,3887.635825,,
,,3887.648275,,
,,3887.6611,,
,,3887.66915,,
,,3887.6755,,
,,3887.68415,,
,,3887.72225,,
,,3887.74615,,
,,3887.767,,
,,3887.81975,,
,,3887.861,,
,,3887.8914,,
,,3887.914675,,
,,3887.95355,,
,,3887.98895,,
,,3888.0662,,
,,3888.0949,,
,,3888.14625,,
,,3888.17505,,
,,3888.2355,,
,,3888.289975,,
,,3888.38775,,
,,3888.451825,,
,,3888.488325,,
,,3888.54595,,
,,3888.5867,,
,,3888.6411,,
,,3888.704275,,
,,3888.7973,,
,,3888.8335,,
,,3888.884575,,
,,3888.9176,,
,,3888.95855,,
,,3889.10655,,
,,3889.229425,,
,,3889.335475,,
,,3889.424475,,
,,3889.510925,,
,,3889.562125,,
,,3889.619325,,
,,3889.661825,,
,,3889.723975,,
,,3889.778275,,
,,3889.8295,,
,,3889.89755,,
,,3889.963025,,
,,3889.986625,,
,,3890.0684,,
,,3890.168975,,
,,3890.277875,,
,,3890.35455,,
,,3890.39895,,
,,3890.448925,,
,,3890.495675,,
,,3890.5592,,
,,3890.62025,,
,,3890.70485,,
,,3890.800725,,
,,3890.8901,,
,,3891.0524,,
,,3891.087575,,
,,3891.125075,,
,,3891.1444,,
,,3891.2057,,
,,3891.30535,,
,,3891.429275,,
,,3891.544075,,
,,3891.780975,,
,,3891.97435,,
,,3892.058625,,
,,3892.16705,,
,,3892.2735,,
,,3892.332025,,
,,3892.388475,,
,,3892.4368,,
,,3892.481,,
,,3892.5114,,
,,3892.5266,,
,,3892.53945,,
,,3892.5483,,
,,3892.5709,,
,,3892.58035,,
,,3892.58715,,
,,3892.593625,,
,,3892.6154,,
,,3892.6331,,
,,3892.6795,,
,,3892.716575,,
,,3892.73485,,
,,3892.752675,,
,,3892.7944,,
,,3892.873075,,
,,3892.881875,,
,,3892.896975,,
,,3892.9036,,
,,3892.937025,,
,,3893.006075,,
,,3893.02865,,
,,3893.0366,,
,,3893.096925,,
,,3893.108025,,
,,3893.13885,,
,,3893.1684,,
,,3893.193425,,
,,3893.20325,,
,,3893.24635,,
,,3893.2812,,
,,3893.293575,,
,,3893.3202,,
,,3893.3316,,
,,3893.3432,,
,,3893.39005,,
,,3893.42395,,
,,3893.441425,,
,,3893.466875,,
,,3893.4935,,
,,3893.5106,,
,,3893.54445,,
,,3893.574975,,
,,3893.598825,,
,,3893.6408,,
,,3893.666575,,
,,3893.7066,,
,,3893.732975,,
,,3893.751875,,
,,3893.79175,,
,,3893.80995,,
,,3893.823725,,
,,3893.841425,,
,,3893.853875,,
,,3893.882475,,
,,3893.900025,,
,,3893.927625,,
,,3893.95685,,
,,3893.96355,,
,,3893.981975,,
,,3893.999825,,
,,3894.018475,,
,,3894.037,,
,,3894.05595,,
,,3894.091225,,
,,3894.12405,,
,,3894.158775,,
,,3894.195675,,
,,3894.241025,,
,,3894.262675,,
,,3894.27685,,
,,3894.288175,,
,,3894.309825,,
,,3894.31785,,
,,3894.3324,,
,,3894.349125,,
,,3894.360225,,
,,3894.3959,,
,,3894.404825,,
,,3894.439675,,
,,3894.452725,,
,,3894.46325,,
,,3894.492425,,
,,3894.53075,,
,,3894.55375,,
,,3894.565375,,
,,3894.5907,,
,,3894.622225,,
,,3894.65605,,
,,3894.67455,,
,,3894.698275,,
,,3894.709725,,
,,3894.72655,,
,,3894.7553,,
,,3894.820525,,
,,3894.904925,,
,,3894.9281,,
,,3894.9505,,
,,3894.969725,,
,,3894.992425,,
,,3895.0776,,
,,3895.127475,,
,,3895.1519,,
,,3895.176025,,
,,3895.2229,,
,,3895.2465,,
,,3895.25015,,
,,3895.2701,,
,,3895.295775,,
,,3895.36405,,
,,3895.414575,,
,,3895.4255,,
,,3895.486975,,
,,3895.528975,,
,,3895.5854,,
,,3895.621425,,
,,3895.84685,,
,,3895.894875,,
,,3895.9422,,
,,3896.00245,,
,,3896.07355,,
,,3896.131125,,
,,3896.178975,,
,,3896.2571,,
,,3896.2981,,
,,3896.36555,,
,,3896.463225,,
,,3896.5187,,
,,3896.702975,,
,,3896.743675,,
,,3896.77225,,
,,3896.795375,,
,,3896.81345,,
,,3896.82795,,
,,3896.8504,,
,,3896.88505,,
,,3896.9096,,
,,3896.9644,,
,,3897.001275,,
,,3897.0128,,
,,3897.05295,,
,,3897.09455,,
,,3897.210025,,
,,3897.245375,,
,,3897.3026,,
,,3897.4481,,
,,3897.65035,,
,,3897.746475,,
,,3897.872,,
,,3898.030475,,
,,3898.178625,,
,,3898.23935,,
,,3898.28785,,
,,3898.478675,,
,,3898.568,,
,,3898.671075,,
,,3898.789075,,
,,3898.864875,,
,,3898.946275,,
,,3899.03795,,
,,3899.23505,,
,,3899.31555,,
,,3899.834675,,
,,3899.9269,,
