SPK_SPKC02a (inhibited),SPK_SPKC07a (inhibited),SPK_SPKC12a (no effect)
230.765525,18.52675,1067.004475
230.8233,18.547025,1067.171475
230.86195,18.558575,1067.1993
230.91375,18.5762,1067.307925
231.186375,18.61815,1067.33635
231.32635,18.6298,1067.4725
231.560425,18.666475,1067.5401
231.630975,18.683475,1067.584725
231.6464,18.7036,1067.6532
231.834525,18.7156,1067.7321
231.942925,18.729175,1067.764975
231.9822,18.743325,1067.799
231.98365,18.762075,1067.82455
231.993925,18.7758,1067.877925
232.090675,18.79735,1067.938
232.4306,18.8086,1068.0806
232.465175,18.821,1068.19685
232.492425,18.83675,1068.30555
232.539825,18.85495,1071.6165
232.7116,18.87225,1075.314175
232.784275,18.891325,1085.354425
232.806125,18.906125,1087.078975
232.883975,18.921375,1089.927775
232.930875,18.942125,1090.018725
233.300075,18.963825,1090.76885
233.570275,18.98355,1091.70265
233.76005,19.0014,
233.84575,19.015975,
233.918775,19.026575,
234.0758,19.035125,
234.105625,19.046875,
234.16415,19.059375,
234.3666,19.074575,
234.412075,19.090925,
234.4738,19.099425,
234.644525,19.114375,
234.888275,19.131,
235.010325,19.142525,
235.083,19.16,
235.1914,19.1792,
235.26005,19.191025,
235.302125,19.20865,
235.398275,19.225075,
235.554825,19.24025,
235.792575,19.25305,
235.9349,19.26855,
235.9544,19.282625,
236.09515,19.3033,
236.28805,19.316825,
236.4233,19.3356,
236.566525,19.346375,
236.991025,19.361775,
237.00455,19.373075,
237.17385,19.383425,
237.90505,19.397625,
238.3968,19.419675,
238.558725,19.4338,
238.842775,19.446475,
239.2031,19.457525,
239.52515,19.4813,
239.963925,19.499025,
240.012775,19.514,
240.123925,19.525025,
240.17875,19.53625,
240.2498,19.54795,
240.329775,19.5631,
240.5472,19.5819,
240.612525,19.595575,
240.846225,19.60835,
241.048625,19.61835,
241.3039,19.629625,
241.451525,19.644375,
241.935675,19.6607,
242.196325,19.671375,
242.488975,19.683125,
242.651575,19.691225,
242.879175,19.707475,
243.1274,19.724225,
243.354375,19.737025,
243.49445,19.746325,
243.5182,19.758125,
243.8174,19.76615,
243.8256,19.776725,
244.0914,19.784625,
244.190175,19.800575,
244.303325,19.817175,
244.7761,19.82915,
245.043225,19.844175,
245.11105,19.85535,
245.355575,19.88245,
245.433175,19.891925,
245.99585,19.9045,
246.924825,19.9193,
246.951375,19.941125,
246.977175,19.952875,
247.42355,19.968075,
247.702025,19.9875,
247.77435,20.0038,
248.2723,20.017725,
248.32275,20.02985,
248.681725,20.04225,
248.792175,20.059925,
248.816025,20.080925,
248.88285,20.092825,
249.300025,20.10855,
249.3939,20.122925,
249.48665,20.146775,
249.956825,20.163225,
250.0267,20.1774,
251.169775,20.188225,
251.852875,20.20755,
251.8799,20.21805,
252.2962,20.240025,
252.4947,20.251675,
252.683275,20.27455,
252.7322,20.28655,
252.7452,20.303425,
253.270925,20.3133,
253.5917,20.336475,
253.610875,20.34545,
255.098025,20.3554,
255.297975,20.37315,
255.37375,20.38895,
255.4689,20.398175,
255.500125,20.4142,
255.538775,20.4271,
255.608725,20.441475,
255.67485,20.450475,
255.697325,20.460625,
255.7486,20.472575,
256.502075,20.495575,
256.539225,20.513325,
256.5783,20.5281,
256.644025,20.5451,
256.84645,20.577725,
256.906725,20.590075,
256.971525,20.601725,
257.01025,20.6187,
257.14805,20.6317,
257.2388,20.64355,
257.29935,20.6685,
257.381875,20.68475,
257.4791,20.72285,
257.5752,20.73425,
257.61525,20.7505,
257.72145,20.761225,
257.890625,20.772325,
258.12815,20.799475,
258.334125,20.813975,
258.37545,20.832425,
258.4109,20.85995,
258.447025,20.871525,
258.732375,20.886325,
258.809125,20.908525,
258.944825,20.924,
259.081075,20.935275,
259.1396,20.947225,
259.313375,20.95655,
259.36615,20.9734,
259.414675,20.995825,
259.700675,21.026575,
259.753725,21.037925,
260.2037,21.0488,
260.877475,21.06175,
261.297175,21.079775,
261.61125,21.091825,
261.84945,21.109925,
262.0954,21.132,
262.25565,21.144675,
262.342525,21.166,
262.5656,21.207225,
262.604025,21.21985,
262.68835,21.233975,
262.714025,21.24505,
262.7466,21.25525,
263.025075,21.266475,
263.0534,21.27695,
263.0923,21.286775,
263.50025,21.296825,
263.686075,21.311175,
263.709825,21.325025,
264.1047,21.33985,
264.322975,21.355375,
264.482125,21.367925,
264.506575,21.393275,
264.539325,21.406775,
264.6142,21.4246,
264.927175,21.442725,
265.0727,21.454175,
265.141825,21.478225,
265.1797,21.492975,
265.25425,21.506725,
265.288,21.51845,
265.38585,21.5556,
265.4391,21.565675,
265.58785,21.57485,
265.789825,21.590325,
265.86705,21.60535,
265.9912,21.621425,
266.04825,21.6364,
266.098975,21.6482,
266.11205,21.6515,
266.142475,21.662325,
266.3946,21.67105,
266.492675,21.68665,
266.51805,21.70275,
266.603575,21.71355,
266.738525,21.741125,
266.7645,21.753925,
266.8792,21.76935,
267.51035,21.7779,
267.590925,21.795575,
267.676825,21.80675,
267.77945,21.831825,
267.799975,21.84275,
267.8381,21.8747,
267.845775,21.884375,
267.92515,21.901725,
268.24965,21.914225,
268.676325,21.926125,
268.791875,21.93675,
269.086525,21.949675,
269.36975,21.9613,
269.558125,21.970625,
269.8351,22.0108,
270.015775,22.034825,
270.269375,22.051725,
270.6312,22.0614,
270.701775,22.083275,
270.967575,22.102625,
271.57385,22.12485,
272.10885,22.143425,
272.13765,22.1642,
272.6244,22.1768,
272.680775,22.188225,
272.922125,22.228425,
272.95615,22.249175,
272.992775,22.270375,
273.009925,22.287075,
273.3567,22.300475,
273.4152,22.311825,
273.52435,22.323325,
273.59005,22.36635,
273.758625,22.3785,
273.8018,22.39615,
273.93935,22.408125,
274.091725,22.4188,
274.138125,22.440975,
274.1669,22.451725,
274.18655,22.468875,
274.494425,22.4933,
274.626675,22.510225,
274.812775,22.529075,
274.908475,22.547875,
274.951225,22.561375,
274.9804,22.570875,
275.0755,22.581175,
275.221675,22.603475,
275.5524,22.625725,
275.608725,22.649275,
275.6866,22.66985,
275.7066,22.691175,
275.74305,22.710675,
275.999375,22.736475,
276.0616,22.757425,
276.121225,22.783825,
276.317575,22.8045,
276.54255,22.8287,
276.6502,22.844675,
276.77835,22.8566,
276.850375,22.87715,
276.90495,22.9015,
277.370075,22.916225,
277.727625,22.9301,
277.81755,22.96135,
278.131075,22.99105,
278.453975,23.015575,
278.56455,23.04155,
278.948325,23.058375,
279.490325,23.0748,
279.512975,23.09555,
279.514125,23.1137,
279.815475,23.127575,
280.0789,23.172375,
280.137825,23.185075,
280.16375,23.19935,
280.49075,23.21355,
280.61255,23.238325,
280.648825,23.2609,
280.742875,23.2781,
280.78705,23.2973,
280.81235,23.3186,
280.898775,23.33435,
280.94365,23.378775,
281.07135,23.408425,
281.333525,23.424225,
281.49045,23.457175,
281.526775,23.480375,
281.552975,23.5083,
281.616,23.51925,
282.092675,23.5369,
282.13635,23.551225,
282.41175,23.5776,
282.548725,23.59685,
282.917925,23.611925,
283.008825,23.6273,
283.4476,23.6425,
283.495025,23.66585,
283.535375,23.678775,
283.555825,23.70115,
283.858525,23.721,
283.9015,23.734975,
284.210675,23.746175,
284.54635,23.76445,
284.8705,23.78365,
284.885725,23.808525,
284.970825,23.840475,
285.4695,23.85185,
285.774775,23.869125,
285.823375,23.879925,
285.897425,23.892575,
286.5163,23.9347,
286.574375,23.948125,
286.9346,23.978425,
287.5499,23.9879,
287.66055,24.0065,
287.738225,24.021075,
287.8202,24.0371,
287.9363,24.050275,
287.9547,24.052425,
287.96565,24.066425,
288.29895,24.077425,
288.37255,24.104125,
288.380925,24.1141,
288.4405,24.127,
288.6292,24.1403,
288.672375,24.15325,
288.745075,24.17075,
288.98595,24.194475,
289.07085,24.215375,
289.355625,24.24085,
289.475675,24.2673,
289.60125,24.301075,
289.7447,24.323275,
290.485175,24.337625,
291.096575,24.352025,
292.089525,24.364575,
292.33505,24.383675,
292.735,24.4159,
292.883975,24.436475,
292.927075,24.459225,
293.188875,24.4727,
293.6266,24.490425,
293.762225,24.519575,
294.051675,24.530725,
294.169125,24.54465,
294.62535,24.577,
294.82435,24.590825,
294.868475,24.6108,
294.9255,24.638425,
295.170025,24.66445,
295.228325,24.7007,
295.28775,24.721775,
295.502225,24.73325,
295.51525,24.753225,
295.575725,24.78415,
295.624375,24.796625,
295.64985,24.815425,
295.9017,24.8302,
295.956375,24.8458,
295.95975,24.86405,
296.161475,24.8719,
296.438,24.90335,
296.44785,24.9378,
296.67415,24.94935,
296.771375,24.9866,
296.92615,25.002825,
297.048725,25.020475,
297.13365,25.0417,
297.137,25.087175,
297.48165,25.109,
297.56335,25.12535,
297.609425,25.14115,
297.695875,25.15985,
297.826475,25.183425,
298.16075,25.1932,
298.2,25.20325,
298.261125,25.218725,
298.955175,25.23235,
299.0327,25.272575,
299.112575,25.293675,
299.623,25.307775,
299.653525,25.31985,
299.70325,25.352275,
300.039325,25.3738,
300.38525,25.4028,
300.789,25.421975,
300.85525,25.4534,
300.94175,25.464475,
301.02485,25.48805,
301.4234,25.507625,
301.507175,25.519075,
301.863525,25.55245,
302.23715,25.56645,
302.3817,25.58035,
302.650475,25.601225,
303.026525,25.6205,
303.329325,25.647125,
303.4207,25.6842,
303.530875,25.699225,
303.666725,25.7121,
303.695325,25.732375,
303.7585,25.747325,
304.0293,25.752225,
304.165525,25.765125,
304.501725,25.8003,
304.507625,25.8151,
304.595825,25.831275,
305.004875,25.847825,
305.0507,25.878625,
305.08785,25.9124,
305.46095,25.9338,
305.6206,25.95095,
305.8989,25.9732,
305.99775,26.0121,
306.622025,26.03485,
306.97225,26.0514,
307.3358,26.069025,
307.561675,26.08185,
308.056725,26.11365,
308.152625,26.14405,
308.1643,26.162025,
308.17435,26.17705,
308.341275,26.1965,
308.915125,26.223325,
308.960775,26.246725,
309.253675,26.265075,
309.2812,26.300425,
309.3011,26.314025,
309.32855,26.325875,
309.348375,26.356375,
309.37845,26.3886,
310.02865,26.419225,
310.3195,26.47125,
310.61635,26.5496,
310.72105,26.565725,
310.797825,26.581975,
310.95305,26.6075,
310.974225,26.623975,
311.027275,26.640775,
311.1159,26.6618,
311.229075,26.6764,
311.42645,26.71685,
311.44975,26.736575,
311.48125,26.766825,
311.516475,26.7968,
311.586525,26.814175,
311.79565,26.84075,
312.075025,26.85445,
312.180525,26.87215,
312.46625,26.9316,
312.5053,26.96075,
312.5156,26.97975,
313.1453,27.00045,
313.531875,27.036225,
313.7593,27.053975,
314.004625,27.0767,
315.133675,27.09025,
315.24945,27.1206,
315.53175,27.16115,
315.5761,27.18325,
315.814275,27.214425,
315.849425,27.231425,
316.3866,27.241875,
316.49555,27.26925,
316.583475,27.30745,
316.684875,27.318975,
316.72435,27.34715,
316.794725,27.3629,
316.8398,27.37565,
317.0293,27.3896,
317.504925,27.402675,
317.552425,27.41835,
317.667425,27.429375,
317.773225,27.450775,
317.8509,27.4652,
318.3024,27.489175,
318.375275,27.5062,
318.455875,27.515425,
319.311775,27.526875,
319.707575,27.544475,
319.89075,27.56345,
319.980225,27.578725,
320.008875,27.600375,
320.03795,27.613,
320.622925,27.63805,
320.70005,27.65365,
320.752375,27.670475,
320.971325,27.683525,
321.266875,27.6981,
321.352575,27.7212,
321.4114,27.75025,
321.7093,27.7637,
321.77805,27.78045,
321.814025,27.80265,
321.841725,27.815775,
321.868475,27.825575,
322.051275,27.838125,
322.1384,27.852025,
322.1636,27.8688,
322.184075,27.881125,
322.18705,27.901375,
322.46455,27.912825,
322.546375,27.936525,
322.6527,27.9592,
322.917025,27.964575,
322.942925,27.9696,
322.980125,27.981275,
323.0009,27.9941,
323.489675,28.0124,
324.222,28.03485,
324.3438,28.0484,
324.59965,28.06135,
324.634575,28.089575,
324.66895,28.103875,
325.2647,28.116975,
325.39365,28.1265,
325.54035,28.141325,
325.73115,28.1561,
325.7748,28.169675,
325.88965,28.1821,
326.076425,28.1936,
326.134075,28.22735,
326.163575,28.244525,
326.17995,28.259525,
326.205475,28.272225,
326.5911,28.28425,
326.749,28.292975,
326.7945,28.3055,
326.8435,28.319325,
326.865375,28.331575,
327.247875,28.341175,
327.7062,28.353325,
327.776625,28.3627,
327.79945,28.370475,
328.242175,28.3823,
328.311475,28.399875,
328.41655,28.415575,
328.699175,28.441675,
328.7217,28.45555,
328.7466,28.477475,
328.769175,28.4907,
328.81455,28.5179,
329.380825,28.5316,
329.4319,28.544425,
329.488125,28.55395,
329.553175,28.563625,
329.61255,28.5832,
329.669725,28.594275,
329.707775,28.622575,
329.855275,28.642525,
330.220775,28.658525,
330.277675,28.679275,
330.662925,28.703825,
330.702,28.7166,
330.7271,28.7322,
330.76055,28.746,
330.763775,28.7593,
331.414925,28.77855,
333.296175,28.7988,
333.335675,28.814975,
333.368725,28.824775,
333.432025,28.845975,
333.999425,28.867575,
334.13285,28.8766,
334.2394,28.896175,
334.360475,28.908975,
334.6034,28.9195,
335.05545,28.944025,
335.15795,28.958,
335.3178,28.989425,
335.415725,29.00185,
335.43105,29.013775,
335.454825,29.02755,
335.490125,29.0434,
335.917325,29.0554,
336.0425,29.066925,
336.87105,29.08095,
336.909425,29.1011,
336.94135,29.112275,
336.976525,29.1367,
336.9908,29.150125,
337.021275,29.161575,
337.370875,29.16945,
337.406975,29.1817,
337.481975,29.1969,
338.284375,29.206725,
338.794975,29.2202,
339.102425,29.236675,
340.03975,29.24935,
340.1453,29.259825,
340.370125,29.274825,
340.76175,29.2928,
340.803575,29.305075,
340.9749,29.31475,
341.08025,29.325325,
342.18395,29.3544,
342.253575,29.3654,
342.70015,29.382,
343.6152,29.3933,
343.67055,29.40425,
344.433175,29.4346,
344.462,29.44955,
344.720075,29.461225,
344.792925,29.47075,
344.8287,29.489975,
345.21395,29.5027,
345.305375,29.516325,
346.347325,29.5275,
346.627725,29.5404,
346.66075,29.56165,
347.02475,29.5746,
347.570175,29.585425,
348.1493,29.59895,
348.819875,29.61285,
349.344625,29.6285,
349.439975,29.6413,
349.6102,29.6571,
349.6577,29.66925,
349.706025,29.6952,
350.070825,29.7273,
350.464175,29.74635,
350.508225,29.758075,
350.738725,29.77005,
350.88295,29.793925,
351.108975,29.830375,
351.461125,29.839,
351.68625,29.85095,
351.9704,29.86565,
352.1628,29.906675,
352.332225,29.91985,
352.4029,29.940225,
353.035175,29.963675,
353.08685,29.979675,
353.119675,29.9974,
353.2925,30.026825,
353.75395,30.04375,
353.915025,30.0703,
353.9449,30.085075,
354.0129,30.1002,
354.218625,30.11395,
354.243625,30.13225,
354.54135,30.14675,
354.75735,30.167625,
354.791275,30.1836,
354.884475,30.23215,
355.11685,30.251825,
355.437,30.279,
355.550325,30.295425,
355.615225,30.30995,
355.7977,30.33875,
355.93605,30.3607,
355.9515,30.379875,
356.17045,30.416375,
356.255625,30.4423,
356.407025,30.456525,
356.45295,30.50895,
356.713125,30.52345,
357.09425,30.536825,
357.5925,30.568425,
358.47725,30.5856,
358.596075,30.604525,
358.640425,30.619125,
358.8997,30.63415,
359.15755,30.64785,
359.160125,30.67005,
359.264175,30.68435,
359.64365,30.695025,
359.881,30.709725,
359.997825,30.720775,
360.134425,30.738325,
360.20495,30.75205,
360.52215,30.800325,
360.5552,30.8185,
360.797025,30.835325,
361.1526,30.868225,
361.5272,30.8799,
361.534875,30.91995,
361.872925,30.938125,
361.907675,30.949025,
361.99155,30.966025,
362.003175,30.9823,
362.448525,30.99285,
362.7024,31.01685,
363.1303,31.052975,
363.24505,31.0929,
363.3255,31.104625,
363.365525,31.121275,
363.4739,31.134075,
363.9114,31.15595,
363.956175,31.18415,
364.21275,31.215,
364.287,31.232225,
364.556,31.254275,
364.599125,31.27915,
364.700825,31.3063,
365.0667,31.323975,
365.2536,31.34485,
365.2792,31.367125,
365.315425,31.382875,
365.383775,31.406,
365.44325,31.4461,
365.486325,31.46875,
365.6836,31.48205,
365.775925,31.5099,
366.038675,31.52285,
366.37595,31.564825,
366.4112,31.5833,
366.492975,31.5955,
366.637825,31.62615,
366.77345,31.65345,
366.7958,31.667625,
366.802975,31.688575,
366.871275,31.711325,
367.215925,31.738375,
367.3076,31.7598,
367.459575,31.780875,
367.495125,31.800075,
367.518875,31.8476,
367.540925,31.86655,
367.715675,31.881425,
367.7917,31.89245,
368.148325,31.923,
368.2316,31.9625,
368.371625,31.973575,
368.41315,31.98955,
368.987675,32.02165,
369.836725,32.0339,
370.396075,32.056375,
370.482425,32.0815,
370.771825,32.098825,
370.793475,32.121325,
370.82225,32.149525,
370.839825,32.163675,
370.8485,32.177575,
371.5126,32.20175,
371.658525,32.219575,
371.729325,32.2402,
371.84505,32.2622,
371.95905,32.275825,
372.058225,32.296175,
372.096225,32.3374,
372.147825,32.35805,
372.1989,32.3877,
372.3144,32.406625,
372.322425,32.42095,
372.5787,32.4424,
372.9778,32.452075,
373.20165,32.461575,
373.278025,32.476975,
373.4107,32.49125,
373.6177,32.509625,
374.02045,32.54375,
374.313725,32.56215,
374.74025,32.581875,
374.805625,32.599825,
374.832325,32.61225,
374.916525,32.624225,
374.9376,32.655075,
375.5118,32.6728,
375.5737,32.6861,
375.645725,32.7048,
375.65725,32.723575,
375.6932,32.736825,
375.87905,32.756125,
376.20285,32.772125,
376.30555,32.793925,
376.559225,32.810425,
376.5817,32.837375,
376.615375,32.848125,
377.010475,32.894125,
377.227425,32.9065,
377.27375,32.92055,
377.337975,32.933975,
377.602825,32.95095,
377.653425,32.9656,
377.675675,32.9847,
377.7073,32.99955,
378.034375,33.0229,
378.1348,33.037425,
378.374675,33.057575,
378.394375,33.088975,
378.435125,33.122825,
378.99645,33.154925,
379.74035,33.164625,
379.79995,33.175525,
379.83165,33.199125,
379.904375,33.222075,
380.5234,33.23905,
381.0003,33.256225,
382.368075,33.2739,
