SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC03b,SPK_SPKC07b,SPK_SPKC07c,SPK_SPKC12a,SPK_SPKC14c
125.171575,119.9519,112.72365,133.9792,144.5295,124.83425,109.654425
125.177375,119.974025,112.737525,134.01305,144.620125,124.908175,109.679125
125.188125,120.000475,112.763675,134.044275,144.63875,124.92845,109.727975
125.216875,120.030125,112.9224,134.18405,144.679125,125.00335,109.808275
125.240475,120.079125,113.049875,134.1929,144.83995,125.0503,109.869675
125.31725,120.381925,113.09345,134.301625,144.851625,125.1311,109.8945
125.34405,120.40455,113.178725,134.45755,145.04495,125.15355,109.907275
125.374925,120.4136,113.194525,134.5924,145.2448,125.192225,109.928275
125.4199,120.42605,113.22025,134.732425,145.2777,125.348325,109.9566
125.482325,120.439875,113.28375,134.73535,145.32125,125.3592,109.996225
125.634725,120.459,113.342675,134.739475,145.3842,125.4651,110.00615
125.713725,120.471575,113.383325,134.771375,145.421,125.498425,110.021675
125.7694,120.4875,113.4286,134.8286,145.424475,125.5839,110.04825
125.80445,120.50995,113.43855,134.978125,145.4388,125.63185,110.07775
125.826475,120.52995,113.46715,135.214425,145.466225,125.677175,110.11245
125.861825,120.571275,113.501325,135.221525,145.4888,125.7015,110.140925
125.9258,120.845125,113.518375,135.2369,145.535225,125.731125,110.152325
126.04195,120.864625,113.54225,135.46075,145.5571,125.764725,110.173775
126.1063,120.87345,113.63065,135.495625,145.595675,125.867475,110.191625
126.1339,120.8829,113.684425,135.557875,145.603925,125.9549,110.210225
126.190675,120.8947,113.723625,135.57145,145.71495,125.9929,110.232125
126.192025,120.9118,113.734525,135.61565,145.763675,126.02045,110.261075
126.227325,120.92195,113.745125,135.837575,145.99125,126.04185,110.3039
126.234375,120.933625,113.754125,135.8757,147.0611,126.12385,110.32785
126.257675,120.958775,113.76555,136.346075,147.450575,126.157675,110.3615
126.303825,120.98425,113.945775,136.379325,147.455575,126.433525,110.47465
126.34955,121.017025,114.037175,136.441325,148.17205,126.448,110.5003
126.407675,121.064725,114.104525,136.502375,148.179775,126.476225,110.532075
126.539275,121.09945,114.189775,136.52275,148.18575,126.480675,110.5442
126.5797,121.29215,114.21345,136.542575,148.225925,126.52385,110.56265
126.59785,121.303875,114.287175,136.5518,148.239,126.7975,110.595575
126.61505,121.3169,114.320075,136.589275,148.243975,126.836825,110.64445
126.640625,121.330025,114.337175,136.621075,148.281775,126.9114,110.67665
126.661975,121.358975,114.50135,136.679425,148.29815,126.9304,110.698625
126.66425,121.37015,114.561075,136.688625,148.33275,126.987925,110.77645
126.731225,121.3842,114.70595,136.768175,148.3339,127.1608,110.802725
126.759375,121.39875,114.72785,136.912,148.3458,127.2132,110.831
126.822925,121.4102,114.78445,136.946625,148.350675,127.493425,110.85635
127.0356,121.42955,114.790675,137.0196,148.358025,127.76875,110.8698
127.036725,121.487375,114.8153,137.0414,148.362225,127.811825,110.885
127.057225,121.676025,114.84295,137.1683,148.3681,127.844875,110.936075
127.13695,121.7211,114.876875,137.17855,148.379625,127.9512,110.99335
127.171625,121.731275,114.89845,137.22675,148.385,127.993025,111.0293
127.209725,121.767825,114.916875,137.2336,148.872925,127.9997,111.078675
127.2629,121.7781,114.9241,137.25015,149.374675,128.032,111.095725
127.37835,121.79085,114.932325,137.361325,149.467875,128.095875,111.1291
127.454275,121.821325,114.9367,137.389425,149.519875,128.126775,111.144225
127.525175,121.854775,114.9579,137.52815,149.555575,128.150475,111.15785
127.5301,121.9575,114.99105,137.553875,149.626875,128.213925,111.169425
127.57595,122.037125,115.00705,137.6106,149.7876,128.24605,111.184575
127.583425,122.142475,115.0117,137.642925,150.062875,128.25225,111.198525
127.6288,122.1617,115.024525,137.7317,150.40165,128.28765,111.2191
127.751375,122.1778,115.220375,137.7783,150.622775,128.690025,111.24535
127.9454,122.194025,115.25225,137.885825,150.8029,128.760025,111.2938
127.973125,122.20235,115.33765,138.080175,150.944525,128.8571,111.314125
128.016675,122.2132,115.460725,138.348825,151.01245,128.885175,111.347375
128.059475,122.23,115.492425,138.39885,151.019675,128.925525,111.36245
128.0779,122.2453,115.5188,138.436725,151.120775,128.9776,111.3878
128.124675,122.26625,115.572425,138.483875,151.1775,129.293325,111.413375
128.13735,122.2841,115.591975,138.521375,151.193575,129.46225,111.4479
128.175625,122.305075,115.59355,138.56675,151.196375,129.4838,111.49825
128.204675,122.33085,115.6101,138.590875,151.220675,129.50495,111.565525
128.256375,122.35135,115.6307,138.6155,151.2435,129.671,111.6137
128.297375,122.46115,115.6646,138.715175,151.371875,129.7068,111.656475
128.3557,122.59315,115.682175,138.819075,151.508875,129.74045,111.6778
128.3846,122.6066,115.69725,138.8547,151.872,129.780525,111.700525
128.420375,122.61935,115.71615,139.093425,152.083475,129.795425,111.7537
128.545675,122.63595,115.800975,139.200525,152.153125,129.8003,111.824975
128.557175,122.6662,116.065275,139.23575,152.46485,129.8614,111.870425
128.601625,122.677925,116.136175,139.260425,152.5355,129.93405,111.880325
128.665625,122.6947,116.232325,139.351925,152.6717,130.0397,111.894225
128.704625,122.707275,116.255375,139.825275,152.781475,130.186725,111.905675
128.742175,122.729175,116.2656,139.8292,153.01165,130.42045,111.921125
128.82035,122.7856,116.281775,139.904925,153.208175,130.67065,111.974775
128.892625,122.834975,116.32135,139.94565,153.32655,130.757075,111.9994
128.90455,122.88905,116.3324,139.970025,153.36625,130.8104,112.038275
128.9359,122.958575,116.34405,139.989525,153.6897,130.857,112.066425
128.96255,123.0394,116.356375,140.003625,153.716025,131.036825,112.0901
129.0065,123.06175,116.377125,140.04145,153.826875,131.14465,112.125725
129.050275,123.076025,116.453125,140.05335,154.1949,131.190775,112.15495
129.083325,123.114925,116.47185,140.057775,154.370325,131.23995,112.20335
129.11025,123.127425,116.47865,140.092125,154.516225,131.263825,112.2343
129.197775,123.144525,116.63805,140.118875,154.64275,131.26845,112.2482
129.28925,123.161425,116.833,140.318325,154.6575,131.279575,112.28975
129.420925,123.20695,116.871475,140.4939,154.6645,131.328575,112.305975
129.433025,123.27205,116.88655,140.50915,154.6761,131.354325,112.35055
129.47345,123.333175,116.8926,140.834325,154.99255,131.429675,112.3955
129.53045,123.39305,116.901225,140.836875,155.1747,131.62115,112.435875
129.586575,123.44535,116.903525,140.853725,155.198425,131.673625,112.451
129.635825,123.49975,116.907775,140.875425,155.2933,131.73045,112.474675
129.667925,123.512475,116.921825,141.3391,155.5952,131.7643,112.48995
129.6909,123.527525,116.929175,141.46225,155.69095,131.78285,112.507075
129.774525,123.5489,116.936775,141.5695,155.764625,131.985125,112.5277
129.789725,123.583975,116.9432,141.620375,155.82245,132.05815,112.559175
129.81395,123.619925,116.952525,141.78715,155.95735,132.16915,112.579275
129.85515,123.64095,116.97045,141.83905,156.32925,132.2969,112.6618
129.994125,123.669175,116.993125,142.287275,156.38,132.360775,112.704475
130.017825,123.698675,117.00515,142.706025,156.39565,132.438025,112.740875
130.1481,123.753525,117.068575,142.83095,156.413125,132.6696,112.784
130.31765,123.813725,117.23105,143.01335,156.437125,132.847275,112.802825
130.369775,123.956825,117.253525,143.088575,156.491675,133.037975,112.814175
130.45755,123.971175,117.258625,143.147,156.535925,133.173575,112.833725
130.49385,123.983575,117.272525,143.191425,157.83305,133.26855,112.8473
130.522375,124.0173,117.2818,143.455525,157.9646,133.273375,112.8586
130.5366,124.0311,117.296175,143.867225,158.289075,133.40465,112.8692
130.552125,124.041525,117.328325,144.079475,158.58715,133.460125,112.8906
130.58335,124.05025,117.3404,144.083275,158.631075,133.471425,112.913325
130.609075,124.1107,117.352825,144.37915,158.920325,133.51185,112.9351
130.633075,124.233575,117.376725,144.485975,158.928325,133.711025,112.9467
130.793475,124.28925,117.4681,144.615025,159.0222,134.30365,112.95555
130.918125,124.413475,117.522675,144.86775,159.125,134.456675,112.96375
130.95385,124.481325,117.55395,144.9827,159.16435,134.607675,112.989
130.992725,124.526,117.614775,145.056925,159.19645,134.65515,113.007725
131.027575,124.54195,117.6596,145.0897,159.217375,134.73545,113.017175
131.08,124.556875,117.787175,145.2354,159.2808,134.796825,113.03035
131.11915,124.568875,117.826,145.25585,159.3218,135.0843,113.04875
131.1676,124.581425,117.83535,145.34025,159.3582,135.0897,113.0753
131.208525,124.6086,117.8414,145.400725,159.3997,135.113425,113.11715
131.348225,124.6484,117.85065,145.491525,159.40615,135.129625,113.139925
131.388775,124.66645,117.85825,145.519025,159.4333,135.192475,113.156725
131.405325,124.685125,117.867,145.5413,159.4771,135.194825,113.18095
131.49185,124.734925,117.882125,145.62125,159.491525,135.3835,113.211225
131.509775,124.756575,117.89155,146.0304,159.5122,135.603775,113.233625
131.6139,124.8084,117.915025,146.174125,159.5314,135.686025,113.255825
131.6172,125.0948,117.92635,146.1847,159.532675,135.806975,113.2722
131.664975,125.1135,117.940175,146.2507,159.552675,135.829825,113.3048
131.688275,125.12745,117.94975,146.359675,159.89465,135.869925,113.329325
131.725175,125.14015,117.960375,146.395275,160.0116,136.14935,113.353075
131.757325,125.154675,117.965575,146.530325,160.080175,136.1681,113.371325
131.8023,125.16675,117.977575,146.5459,160.1743,136.19075,113.389025
131.84965,125.19155,117.998875,146.6715,160.242475,136.25115,113.404025
131.8566,125.205125,118.011075,146.682725,160.25405,136.411525,113.4225
131.90465,125.220525,118.040225,146.749775,160.61035,136.428025,113.4687
132.01485,125.2394,118.064375,146.77585,160.95425,136.537925,113.514
132.054325,125.251725,118.070175,146.789175,161.026,136.68535,113.5249
132.099525,125.294875,118.11255,146.805275,161.0497,137.1688,113.545375
132.116475,125.35545,118.14855,146.819175,161.09075,137.2125,113.57025
132.181125,125.402725,118.171575,146.846075,161.139625,137.249125,113.5891
132.324075,125.473375,118.227975,146.920425,161.168125,137.452,113.6575
132.38515,125.56475,118.28085,147.187125,161.36485,137.494625,113.675075
132.4549,125.64045,118.361225,147.3473,161.407375,137.574875,113.712725
132.48185,125.658425,118.36325,147.379,161.4449,137.611225,113.7468
132.5223,125.68985,118.3991,147.72315,161.563725,137.71625,113.77255
132.55855,125.704325,118.4108,147.77545,161.689175,137.8454,113.78675
132.712025,125.72075,118.420825,147.801375,161.81955,137.932,113.8062
132.7777,125.749925,118.430275,147.8232,161.856075,137.9609,113.836775
132.800025,125.78915,118.4383,147.921925,161.945775,137.9662,113.863125
132.8326,125.80725,118.442625,147.961625,161.965875,138.2276,113.881175
132.85965,125.827725,118.4474,148.0035,162.04815,138.39335,113.924425
132.88495,125.868475,118.457,148.0577,162.063775,138.4441,113.947425
132.9151,126.1167,118.47335,148.144375,162.104975,138.495875,113.9717
132.938825,126.14325,118.497725,148.2559,162.1409,138.5286,114.01455
132.9638,126.15305,118.5248,148.377625,162.686975,138.60985,114.063325
133.003675,126.16525,118.52775,148.6173,162.712725,138.70495,114.102575
133.026075,126.1771,118.6242,148.642175,162.77355,138.88185,114.118
133.042825,126.2062,118.666625,148.65505,162.780825,138.9052,114.129975
133.070975,126.2453,118.6946,148.7174,162.7956,138.922325,114.1385
133.135625,126.29575,118.71005,148.737675,162.8198,138.981275,114.161075
133.25885,126.541925,118.724275,148.755175,162.83045,139.068875,114.1802
133.323375,126.554475,118.90895,148.836775,162.8652,139.3617,114.20345
133.38895,126.567675,118.91405,149.004725,162.9041,139.394975,114.221275
133.437,126.575325,118.919125,149.07835,162.9373,139.41695,114.235725
133.470775,126.594,118.965875,149.11045,162.9652,139.539975,114.262275
133.485025,126.605975,118.993225,149.196125,162.976825,139.568775,114.290075
133.55935,126.619775,119.026275,149.377225,162.999175,139.622925,114.318175
133.6383,126.639525,119.131575,149.4326,163.0055,139.635625,114.360225
133.7255,126.680325,119.26915,149.4652,163.03505,139.646475,114.36715
133.726825,126.697,119.3389,149.54015,163.10665,139.7061,114.390725
133.8022,126.722075,119.42475,149.573975,163.166325,139.906475,114.41365
133.84765,126.931725,119.43475,149.59225,163.43515,139.92805,114.461075
133.9589,126.95255,119.448475,149.72625,163.487825,139.976,114.4833
133.991675,126.968825,119.45785,149.758225,163.543875,139.999075,114.503025
134.047825,126.984175,119.474,149.769,163.804675,140.0488,114.545525
134.110175,127.0128,119.4998,149.827375,163.820775,140.0829,114.5661
134.151825,127.024525,119.531975,149.8979,163.873075,140.309625,114.600475
134.1891,127.068575,119.543025,149.92705,163.9819,140.3218,114.6224
134.2357,127.08725,119.570425,150.046225,164.0197,140.33705,114.638225
134.334825,127.10285,119.592575,150.0756,164.052675,140.40145,114.666825
134.446525,127.1193,119.6289,150.136225,164.1608,140.4231,114.6861
134.473975,127.140475,119.835475,150.219875,164.2168,140.638075,114.708325
134.5143,127.168625,119.852875,150.30355,164.290675,140.669925,114.727775
134.5611,127.193775,119.87705,150.324025,164.552425,140.6799,114.751125
134.6002,127.271175,119.888,150.336575,164.590975,140.7779,114.7844
134.650775,127.35435,119.913775,150.3408,164.77175,140.8117,114.798725
134.733175,127.436825,119.926725,150.47835,164.783425,140.83155,114.829675
134.838675,127.470075,119.936275,150.533325,164.87485,140.92715,114.863975
134.886725,127.48335,119.9522,150.61935,164.8943,141.003275,114.880175
134.9232,127.4958,119.96725,150.781175,165.020275,141.02255,114.9007
135.0089,127.504125,119.982725,150.896725,165.054625,141.08765,114.913525
135.07715,127.5167,120.0282,150.9597,165.10435,141.155325,114.937275
135.1677,127.5387,120.1256,150.9792,165.121075,141.17845,114.96365
135.2177,127.54845,120.1957,150.9813,165.138025,141.215825,114.9762
135.23815,127.556475,120.285225,151.093575,165.33725,141.219775,114.994075
135.280775,127.56645,120.370825,151.1881,165.4107,141.29525,115.01765
135.335875,127.611125,120.3838,151.228175,165.435075,141.329,115.092175
135.369775,127.63325,120.390475,151.732925,165.77725,141.3479,115.1246
135.398075,127.66485,120.41035,152.258325,165.80655,141.3825,115.15255
135.4232,127.764875,120.43945,152.319675,166.055025,141.41385,115.18575
135.449225,127.969675,120.47915,152.341825,166.23675,141.551875,115.2258
135.486975,128.000675,120.5105,152.498925,166.5856,141.6268,115.242275
135.51775,128.015575,120.55155,152.529475,166.713275,141.909675,115.2731
135.538,128.03515,120.588625,152.58055,166.75715,141.9495,115.298625
135.562725,128.043,120.735325,152.600675,166.7802,142.112425,115.326225
135.588775,128.0549,120.787675,152.729,166.83695,142.17855,115.35415
135.610675,128.0663,120.791925,153.3247,166.94055,142.18895,115.3779
135.62555,128.10795,120.80235,153.624125,166.97865,142.205325,115.426975
135.6503,128.116025,120.8232,153.67675,167.11745,142.26135,115.452475
135.676,128.146425,120.829375,153.861625,167.150875,142.2645,115.4841
135.722975,128.196225,120.87945,153.99135,167.19225,142.291475,115.525225
135.794875,128.28695,120.88785,154.21075,167.27935,142.61465,115.586375
135.9049,128.389925,120.905275,154.325525,167.308275,142.676675,115.609225
135.95095,128.424875,120.9099,154.58475,167.419925,142.7235,115.62805
135.978575,128.43695,120.932,154.67345,167.449925,142.780725,115.6775
136.0895,128.446525,120.93715,154.70885,167.50375,142.8365,115.694275
136.12855,128.45665,120.94245,154.902975,167.535575,142.8963,115.72145
136.170375,128.477425,120.9564,154.9947,167.567775,143.123625,115.75645
136.233475,128.485125,120.9611,155.024325,167.584525,143.12785,115.813425
136.308725,128.50775,120.9708,155.2623,167.606225,143.196625,115.88215
136.404325,128.518175,120.98125,155.34365,167.609225,143.2216,115.90565
136.488825,128.529625,121.099375,155.42465,168.706025,143.281925,115.92985
136.604575,128.550575,121.2265,155.472675,168.851625,143.311325,115.9447
136.651375,128.566775,121.2463,155.504225,169.2573,143.404525,115.9615
136.70225,128.587525,121.27155,155.55685,169.3667,143.452025,115.984925
136.7765,128.930425,121.27855,155.724225,169.390075,143.53675,116.01785
136.856275,128.9475,121.303075,155.7832,169.465975,143.55485,116.035225
136.921675,128.9556,121.325625,156.4494,169.474575,143.7295,116.053325
136.981475,128.96515,121.33355,156.497775,169.499725,143.742075,116.08445
137.017375,128.9863,121.378125,156.505275,169.59975,143.7454,116.106725
137.08315,129.000325,121.425225,156.515975,169.637525,143.778975,116.130575
137.22945,129.014175,121.44455,156.52465,169.63905,143.829375,116.151875
137.296775,129.074125,121.5433,156.5463,169.6432,143.84835,116.156975
137.385225,129.3373,121.5776,156.6193,169.644275,143.960975,116.16225
137.571675,129.351975,121.581275,156.649525,169.64875,143.986575,116.16635
137.6468,129.363875,121.5971,157.159575,169.660125,144.056575,116.171175
137.70025,129.37295,121.62585,157.183025,169.666775,144.105425,116.17305
