SPK_SPKC02a (excited),SPK_SPKC04a (inhibited),SPK_SPKC08a (inhibited),SPK_SPKC16a (short inhibition)
,,,228.86135
,,,228.8681
,,,228.880175
,,,228.884925
,,,228.9189
,,,228.9228
,,,228.931425
,,,228.935375
,,,228.954575
,,,228.95905
,,,228.96475
,,,228.977925
,,,228.9897
,,,229.0252
,,,229.03395
,,,229.049725
,,,229.0586
,,,229.071225
,,,229.0887
,,,229.15115
,,,229.167325
,,,229.215175
,,,229.2733
,,,229.3269
,,,229.372075
,,,229.380175
,,,229.387825
,,,229.3922
,,,229.3952
,,,229.39815
,,,229.40255
,,,229.4068
,,,229.4108
,,,229.414675
,,,229.4174
,,,229.420525
,,,229.425225
,,,229.428275
,,,229.43995
,,,229.4447
,,,229.449575
,,,229.460775
,,,229.46845
,,,229.4759
,,,229.480475
,,,229.48675
,,,229.490525
,,,229.4951
,,,229.502275
,,,229.509775
,,,229.515975
,,,229.521775
,,,229.529
,,,229.535475
,,,229.54315
,,,229.569875
,,,229.599475
,,,229.634825
,,,229.6558
,,,229.7021
,,,229.72975
,,,229.756325
,,,229.771525
,,,229.79195
,,,229.808775
,,,229.819625
,,,229.826825
,,,229.83595
,,,229.841625
,,,229.8589
,,,229.87755
,,,229.887575
,,,229.8959
,,,229.908325
,,,229.921425
,,,229.928825
,,,229.93335
,,,229.93685
,,,229.940475
,,,229.951675
,,,229.962325
,,,229.969325
,,,229.975525
,,,229.999575
,,,230.0153
,,,230.04465
,,,230.07255
,,,230.100525
,,,230.145275
,,,230.16135
,,,230.186325
,,,230.211475
,,,230.25765
,,,230.313025
,,,230.3294
,,,230.342225
,,,230.349575
,,,230.353125
,,,230.357725
,,,230.3764
,,,230.382
,,,230.390325
,,,230.4059
,,,230.411275
,,,230.4167
,,,230.422075
,,,230.4325
,,,230.4373
,,,230.444125
,,,230.45175
,,,230.459475
,,,230.465375
,,,230.48775
,,,230.508175
,,,230.539825
,,,230.576075
,,,230.6589
,,,230.673025
,,,230.682075
,,,230.702775
,,,230.71475
,,,230.731775
,,,230.754425
,,,230.7971
,,,230.841625
,,,230.878125
,,,230.889425
,,,230.9121
,,,230.927275
,,,230.945225
,,,230.951225
,,,230.970225
,,,230.9861
,,,231.01165
,,,231.02505
,,,231.03515
,,,231.04205
,,,231.06465
,,,231.077375
,,,231.084425
,,,231.090425
,,,231.102425
,,,231.113525
,,,231.14355
,,,231.15445
,,,231.169025
,,,231.1935
,,,231.202125
,,,231.212225
,,,231.2334
,,,231.26015
,,,231.28025
,,,231.29455
,,,231.314625
,,,231.32975
,,,231.338775
,,,231.354625
,,,231.37045
,,,231.407025
,,,231.447125
,,,231.4814
,,,231.49655
,,,231.518625
,,,231.55245
,,,231.58005
,,,231.601675
,,,231.626275
,,,231.710925
,,,231.741475
,,,231.75095
,,,231.76335
,,,231.7843
,,,231.797875
,,,231.818175
,,,231.82925
,,,231.83435
,,,231.838025
,,,231.84575
,,,231.850425
,,,231.8547
,,,231.858375
,,,231.861325
,,,231.86485
,,,231.868325
,,,231.871425
,,,231.8766
,,,231.884625
,,,231.935575
,,,231.975975
,,,232.003925
,,,232.043975
,,,232.0778
,,,232.118675
,,,232.185225
,,,232.232275
,,,232.23865
,,,232.24935
,,,232.252975
,,,232.259675
,,,232.2658
,,,232.268925
,,,232.275425
,,,232.279925
,,,232.282975
,,,232.286825
,,,232.291375
,,,232.302475
,,,232.307575
,,,232.31275
,,,232.3442
,,,232.367425
,,,232.39185
,,,232.419525
,,,232.437375
,,,232.446925
,,,232.47135
,,,232.496075
,,,232.55445
,,,232.60265
,,,232.63365
,,,232.696775
,,,232.735325
,,,232.743575
,,,232.75035
,,,232.758175
,,,232.76185
,,,232.765025
,,,232.769075
,,,232.775375
,,,232.7844
,,,232.8155
,,,232.854925
,,,232.919875
,,,232.96625
,,,233.022025
,,,233.04005
,,,233.09925
,,,233.10975
,,,233.119525
,,,233.1223
,,,233.1254
,,,233.130475
,,,233.1331
,,,233.1356
,,,233.138725
,,,233.141725
,,,233.1444
,,,233.146675
,,,233.14885
,,,233.15195
,,,233.154975
,,,233.161875
,,,233.165675
,,,233.169375
,,,233.17395
,,,233.202025
,,,233.2379
,,,233.284125
,,,233.356275
,,,233.416925
,,,233.454075
,,,233.484325
,,,233.49605
,,,233.502575
,,,233.510625
,,,233.513525
,,,233.51995
,,,233.523225
,,,233.5301
,,,233.536225
,,,233.539025
,,,233.5432
,,,233.546075
,,,233.54855
,,,233.55165
,,,233.553975
,,,233.5566
,,,233.559025
,,,233.56145
,,,233.5666
,,,233.577175
,,,233.58455
,,,233.5885
,,,233.598225
,,,233.614525
,,,233.63435
,,,233.6527
,,,233.675625
,,,233.72325
,,,233.772325
,,,233.82935
,,,233.8825
,,,233.906725
,,,233.9351
,,,233.9503
,,,233.95775
,,,233.964525
,,,233.974175
,,,233.977975
,,,233.98445
,,,233.988325
,,,233.99805
,,,234.004575
,,,234.0211
,,,234.0488
,,,234.063525
,,,234.088175
,,,234.12025
,,,234.167575
,,,234.200875
,,,234.246725
,,,234.2678
,,,234.312175
,,,234.3229
,,,234.32795
,,,234.331775
,,,234.335125
,,,234.344125
,,,234.34795
,,,234.352
,,,234.35985
,,,234.3632
,,,234.369225
,,,234.371475
,,,234.372875
,,,234.374025
,,,234.37975
,,,234.3845
,,,234.3963
,,,234.415825
,,,234.4369
,,,234.4522
,,,234.47295
,,,234.534275
,,,234.5633
,,,234.638625
,,,234.693
,,,234.7087
,,,234.7135
,,,234.71815
,,,234.723525
,,,234.730025
,,,234.7337
,,,234.7396
,,,234.744025
,,,234.747925
,,,234.751325
,,,234.75435
,,,234.75795
,,,234.761125
,,,234.781875
,,,234.78995
,,,234.82895
,,,234.847875
,,,234.87625
,,,234.902225
,,,234.9357
,,,234.9598
,,,235.003925
,,,235.057475
,,,235.092125
,,,235.101625
,,,235.11
,,,235.112925
,,,235.117525
,,,235.123025
,,,235.13205
,,,235.1458
,,,235.158375
,,,235.16535
,,,235.178175
,,,235.187175
,,,235.19755
,,,235.2097
,,,235.222275
,,,235.24305
,,,235.259725
,,,235.281675
,,,235.302975
,,,235.31845
,,,235.34165
,,,235.365775
,,,235.4089
,,,235.5135
,,,235.562875
,,,235.575925
,,,235.581375
,,,235.585575
,,,235.594
,,,235.601525
,,,235.608475
,,,235.613825
,,,235.620025
,,,235.626325
,,,235.63
,,,235.6335
,,,235.636575
,,,235.6433
,,,235.647225
,,,235.65075
,,,235.65385
,,,235.65805
,,,235.664925
,,,235.668925
,,,235.672125
,,,235.67475
,,,235.679025
,,,235.68225
,,,235.686
,,,235.7302
,,,235.780475
,,,235.8385
,,,235.882375
,,,235.92595
,,,235.982275
,,,235.994275
,,,236.010975
,,,236.018375
,,,236.022925
,,,236.0268
,,,236.03485
,,,236.037875
,,,236.042475
,,,236.04605
,,,236.0522
,,,236.0564
,,,236.062
,,,236.064675
,,,236.072375
,,,236.077075
,,,236.0952
,,,236.129125
,,,236.1549
,,,236.18205
,,,236.2008
,,,236.26275
,,,236.3068
,,,236.381475
,,,236.415225
,,,236.434775
,,,236.454175
,,,236.4596
,,,236.46635
,,,236.470775
,,,236.4769
,,,236.485925
,,,236.489925
,,,236.493425
,,,236.500925
,,,236.50465
,,,236.508125
,,,236.516675
,,,236.520325
,,,236.5251
,,,236.527975
,,,236.53725
,,,236.541675
,,,236.568025
,,,236.58545
,,,236.612925
,,,236.627725
,,,236.653675
,,,236.712875
,,,236.760775
,,,236.7911
,,,236.855075
,,,236.883875
,,,236.96065
,,,236.9783
,,,236.984775
,,,236.9937
,,,236.99665
,,,237.000575
,,,237.003775
,,,237.006025
,,,237.008675
,,,237.011625
,,,237.014
,,,237.017425
,,,237.023025
,,,237.02515
,,,237.0277
,,,237.0303
,,,237.032625
,,,237.0355
,,,237.039775
,,,237.04225
,,,237.0445
,,,237.0542
,,,237.0699
,,,237.074125
,,,237.078225
,,,237.081625
,,,237.097075
,,,237.109775
,,,237.13575
,,,237.163725
,,,237.174325
,,,237.1963
,,,237.2246
,,,237.2434
,,,237.261475
,,,237.277275
,,,237.2919
,,,237.310975
,,,237.3217
,,,237.336925
,,,237.358425
,,,237.3767
,,,237.38975
,,,237.40445
,,,237.44515
,,,237.485475
,,,237.509175
,,,237.546175
,,,237.612225
,,,237.636875
,,,237.641925
,,,237.6469
,,,237.651875
,,,237.655925
,,,237.658825
,,,237.661725
,,,237.666325
,,,237.669675
,,,237.6722
,,,237.6745
,,,237.677475
,,,237.682975
,,,237.685625
,,,237.688025
,,,237.6923
,,,237.6972
,,,237.70055
,,,237.70485
,,,237.73005
,,,237.749425
,,,237.76435
,,,237.769375
,,,237.7817
,,,237.791525
,,,237.807275
,,,237.816875
,,,237.823525
,,,237.833325
,,,237.854325
,,,237.864875
,,,237.878775
,,,237.890025
,,,237.898025
,,,237.904475
,,,237.911375
,,,237.929525
,,,237.955825
,,,237.98675
,,,238.039025
,,,238.088275
,,,238.09825
,,,238.1043
,,,238.111175
,,,238.1158
,,,238.122425
,,,238.133325
,,,238.140775
,,,238.15245
,,,238.15885
,,,238.170525
,,,238.17905
,,,238.184125
,,,238.18695
,,,238.18995
,,,238.194525
,,,238.198
,,,238.2059
,,,238.21075
,,,238.213275
,,,238.216525
,,,238.221025
,,,238.223675
,,,238.226425
,,,238.229725
,,,238.232025
,,,238.23405
,,,238.236275
,,,238.238675
,,,238.24075
,,,238.24285
,,,238.244825
,,,238.2488
,,,238.250775
,,,238.252825
,,,238.258575
,,,238.261075
,,,238.26535
,,,238.269025
,,,238.27205
,,,238.27545
,,,238.282375
,,,238.285775
,,,238.290075
,,,238.2969
,,,238.3
,,,238.30595
,,,238.3132
,,,238.329225
,,,238.382725
,,,238.484625
,,,238.4963
,,,238.502275
,,,238.5059
,,,238.52865
,,,238.5472
,,,238.5553
,,,238.567875
,,,238.585825
,,,238.604775
,,,238.618825
,,,238.62875
,,,238.6388
,,,238.64705
,,,238.65735
,,,238.666875
,,,238.67785
,,,238.6887
,,,238.6967
,,,238.7014
,,,238.70675
,,,238.727825
,,,238.743925
,,,238.754825
,,,238.77415
,,,238.831625
,,,238.85565
,,,238.86925
,,,238.88615
,,,238.89295
,,,238.896375
,,,238.9035
,,,238.91725
,,,238.9249
,,,238.928525
,,,238.934925
,,,238.938475
,,,238.941375
,,,238.9484
,,,238.958275
,,,238.964075
,,,238.969825
,,,238.97905
,,,238.985675
,,,238.993675
,,,239.003725
,,,239.01045
,,,239.040275
,,,239.059525
,,,239.08155
,,,239.0961
,,,239.11325
,,,239.123075
,,,239.1327
,,,239.147225
,,,239.156025
,,,239.170525
,,,239.18795
,,,239.202625
,,,239.221375
,,,239.23075
,,,239.24725
,,,239.25705
,,,239.284875
,,,239.29645
,,,239.324375
,,,239.3399
,,,239.374975
,,,239.410125
,,,239.45465
,,,239.53315
,,,239.582575
,,,239.594275
,,,239.600375
,,,239.6054
,,,239.609675
,,,239.614175
,,,239.618125
,,,239.626075
,,,239.632825
,,,239.6493
,,,239.666825
,,,239.671425
,,,239.697675
,,,239.703475
,,,239.715525
,,,239.728075
,,,239.756375
,,,239.777675
,,,239.81715
,,,239.835875
,,,239.856075
,,,239.867025
,,,239.88185
,,,239.918575
,,,239.9386
,,,239.983475
,,,240.04935
,,,240.16785
,,,240.1858
,,,240.226875
,,,240.241275
,,,240.2505
,,,240.275325
,,,240.2956
,,,240.332325
,,,240.3643
,,,240.3785
,,,240.391825
,,,240.4019
,,,240.410475
,,,240.427125
,,,240.4453
,,,240.469525
,,,240.487725
,,,240.52035
,,,240.556875
,,,240.579875
,,,240.608975
,,,240.646575
,,,240.693975
,,,240.754775
,,,240.786475
,,,240.821575
,,,240.88005
,,,240.9092
,,,241.008725
,,,241.035275
,,,241.06685
,,,241.075925
,,,241.086
,,,241.105625
,,,241.120525
,,,241.1389
,,,241.19495
,,,241.2181
,,,241.275675
,,,241.34065
,,,241.4059
,,,241.45495
,,,241.4813
,,,241.4991
,,,241.52405
,,,241.53075
,,,241.538075
,,,241.543125
,,,241.562475
,,,241.587825
,,,241.6208
,,,241.656875
,,,241.71225
,,,241.75795
,,,241.83445
,,,241.85675
,,,241.86675
,,,241.88
,,,241.8857
,,,241.912225
,,,241.92075
,,,241.9404
,,,241.95245
,,,241.9606
,,,241.97105
,,,241.987275
,,,242.005125
,,,242.011725
,,,242.021325
,,,242.0303
,,,242.040175
,,,242.05005
,,,242.06645
,,,242.0704
,,,242.08175
,,,242.127375
,,,242.180425
,,,242.24825
,,,242.277225
,,,242.3596
,,,242.3762
,,,242.380875
,,,242.39205
,,,242.3956
,,,242.3986
,,,242.401925
,,,242.4102
,,,242.427075
,,,242.444575
,,,242.453275
,,,242.47285
,,,242.487475
,,,242.515225
,,,242.525625
,,,242.53705
,,,242.5452
,,,242.563475
,,,242.57005
,,,242.57395
,,,242.583875
,,,242.592275
,,,242.61545
,,,242.62605
,,,242.639575
,,,242.671525
,,,242.697525
,,,242.7241
,,,242.760475
,,,242.81215
,,,242.86425
,,,242.896475
,,,242.9208
,,,242.935175
,,,242.93925
,,,242.951025
,,,242.954075
,,,242.957775
,,,242.96255
,,,242.9681
,,,242.977425
,,,243.000275
,,,243.0232
,,,243.039075
,,,243.052425
,,,243.05765
,,,243.077125
,,,243.09045
,,,243.111425
,,,243.172175
,,,243.179875
,,,243.2073
,,,243.22795
,,,243.232325
,,,243.285975
,,,243.34165
,,,243.3805
,,,243.444475
,,,243.4894
,,,243.501675
,,,243.51295
,,,243.5166
,,,243.520375
,,,243.527675
,,,243.5385
,,,243.543325
,,,243.548
,,,243.557625
,,,243.56055
,,,243.56405
,,,243.567825
,,,243.5708
,,,243.57705
,,,243.5797
,,,243.589875
,,,243.599925
,,,243.606625
,,,243.6201
,,,243.62895
,,,243.63265
,,,243.636975
,,,243.6731
,,,243.6837
,,,243.70085
,,,243.717625
,,,243.723825
,,,243.75665
,,,243.7817
,,,243.8019
,,,243.816625
,,,243.831425
,,,243.843275
,,,243.85405
,,,243.860125
,,,243.86455
,,,243.880625
,,,243.891425
,,,243.900025
,,,243.9079
,,,243.91625
,,,243.924325
,,,243.9292
,,,243.933
,,,243.93595
,,,243.943125
,,,243.945975
,,,243.9538
,,,243.958425
,,,243.970325
,,,243.995875
,,,244.040425
,,,244.061925
,,,244.08405
,,,244.11545
,,,244.1714
,,,244.199075
,,,244.2816
,,,244.29375
,,,244.29865
,,,244.304375
,,,244.307875
,,,244.312325
,,,244.316375
,,,244.321575
,,,244.32755
,,,244.3312
,,,244.33505
,,,244.337875
,,,244.3408
,,,244.343125
,,,244.346
,,,244.348575
,,,244.35765
,,,244.362275
,,,244.365225
,,,244.3719
,,,244.3746
,,,244.382575
,,,244.38555
,,,244.3906
,,,244.394825
,,,244.400525
,,,244.404525
,,,244.40785
,,,244.41085
,,,244.41465
,,,244.418625
,,,244.425125
,,,244.429425
,,,244.43365
,,,244.438925
,,,244.44665
,,,244.45325
,,,244.4715
,,,244.479175
,,,244.492225
,,,244.548075
,,,244.6407
,,,244.660375
,,,244.671525
,,,244.69075
,,,244.7015
,,,244.7079
,,,244.7129
,,,244.722925
,,,244.749675
,,,244.759025
,,,244.7641
,,,244.7702
,,,244.7806
,,,244.790975
,,,244.81095
,,,244.830475
,,,244.839525
,,,244.858375
,,,244.871875
,,,244.881175
,,,244.895725
,,,244.923575
,,,244.945975
,,,244.96965
,,,244.9834
,,,245.0054
,,,245.028075
,,,245.04665
,,,245.07755
,,,245.12375
,,,245.148575
,,,245.1604
,,,245.1664
,,,245.17885
,,,245.185725
,,,245.19085
,,,245.197625
,,,245.213875
,,,245.218825
,,,245.225725
,,,245.232025
,,,245.24815
,,,245.256975
,,,245.2651
,,,245.27285
,,,245.28255
,,,245.30855
,,,245.362275
,,,245.4023
,,,245.429275
,,,245.481675
,,,245.512725
,,,245.5294
,,,245.545725
,,,245.565775
,,,245.592
,,,245.598
,,,245.604375
,,,245.61935
,,,245.630125
,,,245.63725
,,,245.642625
,,,245.652525
,,,245.6623
,,,245.6683
,,,245.6845
,,,245.69095
,,,245.708125
,,,245.74675
,,,245.77085
,,,245.835825
,,,245.87045
,,,245.891525
,,,245.930025
,,,245.9431
,,,245.95335
,,,245.957025
,,,245.960725
,,,245.967375
,,,245.969775
,,,245.973175
,,,245.9827
,,,245.98635
,,,245.99205
,,,246.0078
,,,246.01525
,,,246.027575
,,,246.046375
,,,246.05375
,,,246.0802
,,,246.1003
,,,246.120825
,,,246.12935
,,,246.145925
,,,246.153975
,,,246.184
,,,246.207725
,,,246.291825
,,,246.327475
,,,246.364725
,,,246.385675
,,,246.4015
,,,246.4241
,,,246.434875
,,,246.44665
,,,246.4588
,,,246.466225
,,,246.473875
,,,246.484175
,,,246.5185
,,,246.55265
,,,246.59565
,,,246.65055
,,,246.684425
,,,246.72025
,,,246.8027
,,,246.830325
,,,246.8369
,,,246.843825
,,,246.852275
,,,246.8628
,,,246.870075
,,,246.875125
,,,246.883525
,,,246.898775
,,,246.904575
,,,246.91635
,,,246.926075
,,,246.9964
,,,247.020925
,,,247.0999
,,,247.1402
,,,247.166225
,,,247.18895
,,,247.2032
,,,247.217875
,,,247.23715
,,,247.24665
,,,247.276325
,,,247.314525
,,,247.3504
,,,247.385775
,,,247.42895
,,,247.43715
,,,247.44625
,,,247.4537
,,,247.46065
,,,247.47445
,,,247.4832
,,,247.49335
,,,247.5013
,,,247.509225
,,,247.518925
,,,247.535775
,,,247.558225
,,,247.602
,,,247.643575
,,,247.662575
,,,247.700875
,,,247.8173
,,,247.84285
,,,247.8671
,,,247.87655
,,,247.924725
,,,247.94655
,,,247.988975
,,,248.023625
,,,248.04745
,,,248.070575
,,,248.134325
,,,248.18265
,,,248.23665
,,,248.259625
,,,248.2641
,,,248.273225
,,,248.27925
,,,248.284075
,,,248.2908
,,,248.2997
,,,248.307325
,,,248.317075
,,,248.323225
,,,248.333175
,,,248.343475
,,,248.352175
,,,248.36705
,,,248.37805
,,,248.390175
,,,248.410075
,,,248.41915
,,,248.46005
,,,248.501775
,,,248.569275
,,,248.62675
,,,248.67795
,,,248.742775
,,,248.761775
,,,248.7713
,,,248.777675
,,,248.788375
,,,248.79235
,,,248.7963
,,,248.80355
,,,248.8077
,,,248.810525
,,,248.818125
,,,248.8205
,,,248.82465
,,,248.8275
,,,248.831275
,,,248.8348
,,,248.838825
,,,248.842025
,,,248.845175
,,,248.848575
,,,248.857675
,,,248.883925
,,,248.89775
,,,248.914225
,,,248.93755
,,,248.971575
,,,249.0064
,,,249.0423
,,,249.07685
,,,249.104675
,,,249.118125
,,,249.133775
,,,249.14245
,,,249.1612
,,,249.1681
,,,249.185725
,,,249.1953
,,,249.20395
,,,249.2149
,,,249.2203
,,,249.230825
,,,249.238625
,,,249.245675
,,,249.255875
,,,249.26375
,,,249.267925
,,,249.27055
,,,249.2866
,,,249.292825
,,,249.297525
,,,249.30225
,,,249.305425
,,,249.30925
,,,249.314175
,,,249.3176
,,,249.32485
,,,249.329375
,,,249.333425
,,,249.338575
,,,249.34235
,,,249.3462
,,,249.349325
,,,249.352525
,,,249.35645
,,,249.359275
,,,249.364275
,,,249.36995
,,,249.382375
,,,249.419
,,,249.4412
,,,249.452825
,,,249.4695
,,,249.500075
,,,249.525975
,,,249.5419
,,,249.56115
,,,249.58015
,,,249.603025
,,,249.67505
,,,249.70575
,,,249.730325
,,,249.7764
,,,249.79265
,,,249.8241
,,,249.838675
,,,249.848325
,,,249.852525
,,,249.858
,,,249.86515
,,,249.86845
,,,249.8769
,,,249.879975
,,,249.885975
,,,249.888975
,,,249.89795
,,,249.9046
,,,249.9126
,,,249.94
,,,249.95445
,,,249.967375
,,,249.99395
,,,250.030475
,,,250.13915
,,,250.196525
,,,250.2614
,,,250.282375
,,,250.295775
,,,250.30945
,,,250.31495
,,,250.320075
,,,250.3265
,,,250.33035
,,,250.333325
,,,250.336075
,,,250.340475
,,,250.3442
,,,250.348925
,,,250.3566
,,,250.359
,,,250.362025
,,,250.3654
,,,250.36825
,,,250.37145
,,,250.37545
,,,250.3782
,,,250.382125
,,,250.387775
,,,250.3956
,,,250.398475
,,,250.4065
,,,250.424625
,,,250.468325
,,,250.49035
,,,250.517575
,,,250.532175
,,,250.538275
,,,250.5461
,,,250.559075
,,,250.5673
,,,250.571325
,,,250.59735
,,,250.608875
,,,250.634225
,,,250.693675
,,,250.72735
,,,250.771675
,,,250.83975
,,,250.879675
,,,250.8864
,,,250.890625
,,,250.89605
,,,250.899625
,,,250.904025
,,,250.906425
,,,250.91025
,,,250.91265
,,,250.91535
,,,250.91835
,,,250.921275
,,,250.924125
,,,250.9271
,,,250.931525
,,,250.9378
,,,250.9434
,,,250.9478
,,,250.95165
,,,250.955775
,,,250.959525
,,,250.964675
,,,250.970425
,,,250.97655
,,,250.995525
,,,251.010425
,,,251.0448
,,,251.06635
,,,251.08225
,,,251.101275
,,,251.1303
,,,251.140975
,,,251.1705
,,,251.220075
,,,251.287925
,,,251.326425
,,,251.397225
,,,251.43915
,,,251.452475
,,,251.4566
,,,251.46085
,,,251.465525
,,,251.46985
,,,251.473575
,,,251.47865
,,,251.4823
,,,251.484925
,,,251.491375
,,,251.497975
,,,251.502125
,,,251.515325
,,,251.53155
,,,251.541575
,,,251.546575
,,,251.551025
,,,251.556025
,,,251.559625
,,,251.562175
,,,251.564975
,,,251.569
,,,251.57625
,,,251.581525
,,,251.58555
,,,251.590075
,,,251.597425
,,,251.611075
,,,251.6148
,,,251.626475
,,,251.634225
,,,251.6792
,,,251.697625
,,,251.719975
,,,251.750075
,,,251.764725
,,,251.786775
,,,251.865625
,,,251.90585
,,,251.93685
,,,251.972325
,,,252.01045
,,,252.0396
,,,252.0532
,,,252.065925
,,,252.070875
,,,252.0746
,,,252.08
,,,252.087325
,,,252.093375
,,,252.099675
,,,252.1191
,,,252.13315
,,,252.150925
,,,252.16895
,,,252.1876
,,,252.21225
,,,252.2472
,,,252.279525
,,,252.3143
,,,252.3419
,,,252.366975
,,,252.39335
,,,252.403275
,,,252.406975
,,,252.410025
,,,252.41685
,,,252.419825
,,,252.422125
,,,252.428425
,,,252.4375
,,,252.441225
,,,252.445875
,,,252.4498
,,,252.456725
,,,252.459775
,,,252.465575
,,,252.4705
,,,252.474625
,,,252.47795
,,,252.480925
,,,252.484
,,,252.486875
,,,252.489775
,,,252.49345
,,,252.4974
,,,252.503925
,,,252.5155
,,,252.52125
,,,252.5351
,,,252.56785
,,,252.574425
,,,252.588325
,,,252.596
,,,252.616625
,,,252.628775
,,,252.646825
,,,252.661
,,,252.67655
,,,252.71515
,,,252.757575
,,,252.80915
,,,252.872275
,,,252.950525
,,,252.98395
,,,253.0165
,,,253.02265
,,,253.0335
,,,253.03895
,,,253.0559
,,,253.0644
,,,253.0718
,,,253.081625
,,,253.085925
,,,253.099575
,,,253.161325
,,,253.195975
,,,253.226775
,,,253.229075
,,,253.26685
,,,253.290975
,,,253.30005
,,,253.30555
,,,253.318225
,,,253.32175
,,,253.326175
,,,253.330925
,,,253.33945
,,,253.34915
,,,253.35555
,,,253.361175
,,,253.367075
,,,253.3718
,,,253.37765
,,,253.386925
,,,253.390775
,,,253.394675
,,,253.3999
,,,253.40445
,,,253.4074
,,,253.41595
,,,253.433725
,,,253.457325
,,,253.517575
,,,253.611
,,,253.6918
,,,253.75605
,,,253.7881
,,,253.80625
,,,253.8127
,,,253.817825
,,,253.825
,,,253.834975
,,,253.8386
,,,253.841975
,,,253.8461
,,,253.848675
,,,253.855925
,,,253.861625
,,,253.869075
,,,253.87785
,,,253.91725
,,,253.9354
,,,254.0482
,,,254.076825
,,,254.106375
,,,254.111
,,,254.162875
,,,254.21375
,,,254.232625
,,,254.2409
,,,254.245225
,,,254.25145
,,,254.259075
,,,254.2632
,,,254.26975
,,,254.273975
,,,254.28125
,,,254.2874
,,,254.3088
,,,254.329625
,,,254.346725
,,,254.398775
,,,254.43035
,,,254.499875
,,,254.562025
,,,254.636875
,,,254.695625
,,,254.729325
,,,254.743275
,,,254.74975
,,,254.755075
,,,254.757925
,,,254.762175
,,,254.765175
,,,254.76915
,,,254.771675
,,,254.781725
,,,254.8002
,,,254.806525
,,,254.809375
,,,254.813275
,,,254.81795
,,,254.821425
,,,254.82515
,,,254.83315
,,,254.837975
,,,254.847625
,,,254.85465
,,,254.88745
,,,254.923975
,,,254.95965
,,,254.9874
,,,255.031675
,,,255.0567
,,,255.1138
,,,255.168975
,,,255.225825
,,,255.2826
,,,255.34695
,,,255.399025
,,,255.403025
,,,255.409
,,,255.415225
,,,255.4178
,,,255.421275
,,,255.4269
,,,255.4404
,,,255.453825
,,,255.465325
,,,255.477
,,,255.48875
,,,255.5005
,,,255.517725
,,,255.526325
,,,255.55565
,,,255.5836
,,,255.6002
,,,255.624625
,,,255.66655
,,,255.714875
,,,255.744325
,,,255.76415
,,,255.783025
,,,255.798125
,,,255.827425
,,,255.8493
,,,255.860575
,,,255.877825
,,,255.88365
,,,255.894625
,,,255.90355
,,,255.9138
,,,255.9207
,,,255.92965
,,,255.9419
,,,255.949075
,,,255.95505
,,,255.96115
,,,255.967575
,,,255.9781
,,,255.9867
,,,255.9983
,,,256.01175
,,,256.021025
,,,256.0316
,,,256.0425
,,,256.05885
,,,256.0724
,,,256.096625
,,,256.11045
,,,256.140875
,,,256.18795
,,,256.21365
,,,256.231225
,,,256.250125
,,,256.2641
,,,256.275775
,,,256.282175
,,,256.301
,,,256.31445
,,,256.340375
,,,256.3784
,,,256.424975
,,,256.4389
,,,256.4533
,,,256.4623
,,,256.4693
,,,256.482825
,,,256.49675
,,,256.50025
,,,256.5158
,,,256.527175
,,,256.547925
,,,256.564375
,,,256.664025
,,,256.718225
,,,256.7527
,,,256.76395
,,,256.77285
,,,256.77695
,,,256.789
,,,256.795725
,,,256.799275
,,,256.805825
,,,256.80715
,,,256.811175
,,,256.815675
,,,256.821325
,,,256.82885
,,,256.835375
,,,256.8453
,,,256.8591
,,,256.89425
,,,256.9269
,,,256.943525
,,,256.9541
,,,256.974825
,,,257.00405
,,,257.02045
,,,257.073475
,,,257.11
,,,257.1379
,,,257.189675
,,,257.226425
,,,257.238
,,,257.251625
,,,257.26325
,,,257.270625
,,,257.292325
,,,257.317625
,,,257.332125
,,,257.346
,,,257.36635
,,,257.37645
,,,257.398925
,,,257.5264
,,,257.57
,,,257.6495
,,,257.68865
,,,257.7028
,,,257.7098
,,,257.718975
,,,257.722675
,,,257.726175
,,,257.73015
,,,257.7335
,,,257.736225
,,,257.74315
,,,257.745975
,,,257.7493
,,,257.751575
,,,257.754075
,,,257.756725
,,,257.761075
,,,257.76925
,,,257.77595
,,,257.782825
,,,257.78595
,,,257.79305
,,,257.805775
,,,257.830225
,,,257.8424
,,,257.857525
,,,257.89545
,,,257.91295
,,,257.933675
,,,257.956775
,,,257.97025
,,,257.99075
,,,258.008975
,,,258.023975
,,,258.05425
,,,258.075025
,,,258.092775
,,,258.1041
,,,258.11645
,,,258.12875
,,,258.14625
,,,258.15405
,,,258.160425
,,,258.170175
,,,258.18255
,,,258.18845
,,,258.195525
,,,258.2043
,,,258.208475
,,,258.21365
,,,258.220925
,,,258.2264
,,,258.230925
,,,258.235
,,,258.240625
,,,258.2517
,,,258.25935
,,,258.273775
,,,258.28615
,,,258.30395
,,,258.31505
,,,258.321325
,,,258.3313
,,,258.3408
,,,258.3549
,,,258.3621
,,,258.37545
,,,258.39305
,,,258.403725
,,,258.41255
,,,258.426825
,,,258.455425
,,,258.4828
,,,258.545325
,,,258.583825
,,,258.61985
,,,258.70775
,,,258.72045
,,,258.725625
,,,258.7326
,,,258.74255
,,,258.74825
,,,258.759775
,,,258.764275
,,,258.77045
,,,258.774975
,,,258.7894
,,,258.7981
,,,258.824825
