SPK_SPKC06c,SPK_SPKC08a,700.008825,SPK_SPKC11a,SPK_SPKC12a,SPK_SPKC12b,SPK_SPKC15b
763.139925,,,738.74885,741.957825,860.350775,737.957275
763.178825,,,738.758075,742.01825,860.425375,737.975075
763.2183,,,738.767875,742.082225,860.548775,738.0048
763.260025,,,738.7784,742.10675,860.5508,738.016575
763.397325,,,738.789475,742.1117,860.56835,738.0259
763.4294,,,738.800425,742.119675,860.617475,738.050825
763.4877,,,738.817275,742.121425,860.756975,738.070775
763.590525,,,738.855775,742.1558,860.88665,738.112
763.6065,,,738.8745,742.166625,861.083475,738.1532
763.68335,,,738.917225,742.17865,861.135775,738.2145
763.8154,,,738.9851,742.196375,861.378,738.237475
763.83065,,,739.018625,742.220075,861.4527,738.2655
763.85275,,,739.0345,742.255875,861.4877,738.28925
763.86485,,,739.046325,742.3147,861.65405,738.333075
763.8789,,,739.061125,742.395075,861.742125,738.351425
763.894725,,,739.0801,742.427675,861.752425,738.37195
763.942125,,,739.095025,742.459,861.7594,738.390925
763.9802,,,739.1138,742.480425,861.90575,738.41315
764.04455,,,739.16005,742.4949,862.1825,738.43235
764.068725,,,739.24935,742.51635,862.414675,738.433525
764.08385,,,739.299925,742.53085,862.700825,738.453825
764.091625,,,739.323475,742.5426,862.727725,738.48445
764.14035,,,739.346025,742.55215,862.7783,738.524825
764.1629,,,739.35965,742.568575,862.7983,738.606725
764.230075,,,739.379525,742.5816,862.91355,738.6446
764.246075,,,739.388825,742.602825,862.941125,738.692125
764.27545,,,739.4035,742.634425,863.16685,738.698575
764.295175,,,739.414925,742.675525,863.27965,738.713725
764.3115,,,739.425675,742.761925,863.43575,738.72345
764.3714,,,739.4431,742.810325,863.46685,738.733675
764.38255,,,739.472875,742.856325,863.843325,738.7434
764.3971,,,739.497175,742.885225,863.8925,738.760475
764.4084,,,739.535675,742.9027,864.1689,738.771375
764.42605,,,739.567975,742.906525,864.20125,738.781625
764.459925,,,739.581275,742.9251,864.299,738.814075
764.47095,,,739.61425,742.939925,864.519475,738.825475
764.49255,,,739.622475,742.972725,864.654125,738.872875
764.503325,,,739.63915,743.09295,864.74865,738.978625
764.525325,,,739.671225,743.188425,864.815675,739.0258
764.550575,,,739.688275,743.2469,864.8498,739.0429
764.569475,,,739.7396,743.260525,864.8838,739.0613
764.599625,,,739.7765,743.27375,865.169,739.10455
764.649925,,,739.8173,743.286575,865.3891,739.117175
764.821125,,,739.8343,743.30265,865.4107,739.144125
764.84345,,,739.8619,743.31705,865.4318,739.181575
764.8722,,,739.886975,743.3407,865.44845,739.216225
764.9017,,,739.902675,743.4024,865.695525,739.246225
764.97665,,,739.9119,743.42795,865.769975,739.298175
765.035975,,,739.9216,743.49635,865.788475,739.32395
765.0709,,,739.9399,743.57455,866.2355,739.34595
765.296425,,,739.958,743.600425,866.4524,739.3722
765.302525,,,739.9782,743.617425,866.48945,739.3884
765.368275,,,739.999075,743.6344,866.821125,739.394325
765.409725,,,740.02535,743.6517,866.832325,739.3965
765.42165,,,740.06355,743.67775,866.899475,739.405925
765.4275,,,740.096825,743.686525,867.125575,739.42885
765.442025,,,740.13785,743.70385,867.381775,739.43865
765.4548,,,740.1834,743.7344,867.45025,739.453575
765.4743,,,740.208475,743.750325,867.685375,739.4675
765.497975,,,740.2376,743.766225,867.7025,739.4924
765.510775,,,740.260375,743.783,867.75765,739.512975
765.55005,,,740.2816,744.026125,868.0452,739.530875
765.5658,,,740.300025,744.055775,868.3894,739.545125
765.592975,,,740.31725,744.08685,868.57985,739.56415
765.63825,,,740.3372,744.167175,868.847475,739.586925
765.67695,,,740.354925,744.272625,868.92365,739.60285
765.708625,,,740.375075,744.340425,868.949975,739.63605
765.73225,,,740.39495,744.40385,869.4254,739.7048
765.750425,,,740.405925,744.415325,869.6565,739.75355
765.874175,,,740.42585,744.425975,869.681975,739.823425
765.89295,,,740.44225,744.443975,869.710375,739.826275
765.924225,,,740.473,744.458475,869.896875,739.83945
765.986925,,,740.490725,744.4711,869.96205,739.8814
766.0202,,,740.50125,744.4896,870.161325,739.89465
766.040675,,,740.51555,744.55485,870.170925,739.9144
766.065725,,,740.525275,744.618025,870.491025,739.92295
766.137625,,,740.53825,744.6559,870.512425,739.936325
766.1577,,,740.555,744.678825,870.536575,739.9463
766.180225,,,740.573925,744.69245,870.5586,739.963125
766.1984,,,740.59375,744.701225,870.579475,739.97555
766.217925,,,740.63035,744.708475,870.708325,739.993925
766.236575,,,740.64985,744.718325,870.904175,740.026525
766.26795,,,740.674525,744.72525,870.939475,740.078925
766.31015,,,740.714925,744.73755,870.956725,740.115475
766.338175,,,740.745,744.760525,871.233575,740.128625
766.47345,,,740.7721,744.803175,871.28295,740.19845
766.50715,,,740.80245,744.8952,871.3393,740.2505
766.5316,,,740.81445,744.90785,871.35955,740.26615
766.5763,,,740.826975,744.922775,871.3724,740.289675
766.59665,,,740.842775,744.929525,871.460675,740.330125
766.61675,,,740.851475,744.940125,871.583775,740.347325
766.642375,,,740.876275,744.94725,871.650675,740.354125
766.678375,,,740.894125,744.963975,871.7623,740.366175
766.7197,,,740.906025,744.97535,871.924775,740.388575
766.766025,,,740.92405,744.992175,871.92955,740.4092
766.7912,,,740.95795,745.0186,872.0885,740.43075
766.813,,,740.975825,745.029425,872.1038,740.44475
766.823725,,,740.98595,745.060825,872.12715,740.462475
766.844275,,,741.0272,745.076625,872.16755,740.5015
766.864,,,741.057275,745.096025,872.25535,740.51345
766.8994,,,741.09365,745.1299,872.433725,740.549725
766.91405,,,741.11475,745.15345,872.43565,740.5939
766.9557,,,741.12945,745.1783,872.5503,740.60785
766.974675,,,741.1474,745.221925,872.554575,740.661175
766.98805,,,741.16645,745.2664,872.707575,740.68885
767.126275,,,741.19025,745.3164,872.811425,740.72905
767.14585,,,741.2059,745.35385,872.86335,740.75175
767.1633,,,741.241125,745.374675,872.967075,740.778375
767.194325,,,741.28515,745.390775,872.984925,740.809525
767.2306,,,741.3187,745.4,873.030825,740.820725
767.24505,,,741.40265,745.40885,873.115325,740.828225
767.270725,,,741.43585,745.42035,873.1338,740.8621
767.29395,,,741.477225,745.43705,873.151025,740.8996
767.31245,,,741.509925,745.447775,873.153275,740.980375
767.3643,,,741.54155,745.47505,873.439575,741.00635
767.37975,,,741.5611,745.489025,873.46385,741.02835
767.399975,,,741.589225,745.5338,873.6822,741.068525
767.41975,,,741.623375,745.586125,873.9443,741.09645
767.437,,,741.6746,745.653325,873.972075,741.107125
767.46105,,,741.712725,745.7333,873.98955,741.114875
767.53595,,,741.7463,745.782475,873.997325,741.167775
767.551875,,,741.80005,745.80495,874.0215,741.190575
767.568825,,,741.8214,745.847675,874.18765,741.2987
767.58615,,,741.838325,745.8673,874.276275,741.414425
767.651875,,,741.873175,745.885125,874.28965,741.451775
767.68,,,741.8976,745.89905,874.4254,741.4744
767.71035,,,741.957775,745.9149,874.5085,741.51565
767.74715,,,742.01825,745.95395,874.528,741.543325
767.791175,,,742.082225,745.97955,874.53145,741.5562
767.816075,,,742.10675,745.99885,874.538425,741.594925
767.831575,,,742.1117,746.009875,874.63645,741.62495
767.863325,,,742.121425,746.0222,874.6814,741.664875
767.876525,,,742.126425,746.039575,874.8023,741.692625
767.903425,,,742.1558,746.05935,874.8677,741.69855
768.011675,,,742.166625,746.0802,874.9443,741.772975
768.038775,,,742.17865,746.09385,875.181025,741.81695
768.052225,,,742.19635,746.107,875.187275,741.872325
768.087675,,,742.220075,746.124725,875.207125,741.9368
768.14515,,,742.255875,746.1601,875.2182,741.973275
768.174675,,,742.3147,746.182475,875.224625,742.0701
768.189925,,,742.395075,746.222075,875.241,742.096775
768.226125,,,742.42765,746.277625,875.284175,742.1548
768.2406,,,742.459,746.32795,875.367925,742.158625
768.2725,,,742.480425,746.3908,875.430075,742.175625
768.297125,,,742.494875,746.406025,875.499425,742.20845
768.302275,,,742.5094,746.4196,875.541875,742.231475
768.30915,,,742.516375,746.4396,875.568075,742.265825
768.3794,,,742.530825,746.45365,875.67735,742.33375
768.4232,,,742.5426,746.49465,875.679025,742.3612
768.455525,,,742.55215,746.506325,875.7207,742.375375
768.4705,,,742.568575,746.528525,875.839675,742.397425
768.51235,,,742.581575,746.569625,875.850625,742.4164
768.538225,,,742.6028,746.6244,875.8872,742.427
768.5548,,,742.634425,746.669875,875.905475,742.448075
768.588825,,,742.648375,746.725325,875.94835,742.479925
768.630475,,,742.675525,746.7849,876.1578,742.492125
768.671425,,,742.761925,746.793925,876.253175,742.502975
768.7241,,,742.810325,746.81065,876.27475,742.514625
768.782625,,,742.856325,746.81535,876.292075,742.5258
768.80815,,,742.885225,746.821925,876.3312,742.557975
768.897975,,,742.906525,746.82615,876.563375,742.5731
768.922,,,742.9251,746.8348,876.606425,742.587475
768.9733,,,742.939925,746.848975,876.730275,742.608775
769.022325,,,742.958325,746.858825,876.79465,742.65395
769.056575,,,742.9727,746.892525,876.94505,742.7007
769.0733,,,743.01755,746.91105,877.014125,742.737225
769.114175,,,743.09295,746.940575,877.41965,742.770175
769.131175,,,743.188425,746.98245,877.581775,742.813775
769.170225,,,743.246875,747.077975,877.592175,742.86065
769.181675,,,743.260525,747.129625,877.634925,742.896325
769.200725,,,743.27375,747.158325,877.738425,742.926
769.2177,,,743.286575,747.186975,878.0138,743.020275
769.265625,,,743.30265,747.1998,878.044125,743.061175
769.282125,,,743.31705,747.215725,878.071625,743.153225
769.3061,,,743.3407,747.229325,878.1257,743.2123
769.3731,,,743.4024,747.2482,878.14255,743.233625
769.4622,,,743.42795,747.323825,878.213375,743.24435
769.480775,,,743.49635,747.38305,878.24085,743.25785
769.52315,,,743.57455,747.44685,878.24725,743.2654
769.5759,,,743.600425,747.505975,878.28805,743.27845
769.59045,,,743.617425,747.533325,878.4146,743.283825
769.6302,,,743.634375,747.551325,878.446,743.28945
769.66445,,,743.6517,747.562225,878.57525,743.2977
769.68225,,,743.67775,747.575875,878.998075,743.30085
769.6907,,,743.686525,747.591825,879.17065,743.321675
769.705025,,,743.703825,747.605225,879.390225,743.5312
769.710825,,,743.7344,747.6165,879.4046,743.56485
769.7123,,,743.750325,747.6343,879.443275,743.582675
769.7249,,,743.766225,747.66205,879.5017,743.604325
769.731125,,,743.782975,747.84135,879.6426,743.617925
769.735725,,,743.983875,747.887525,879.66735,743.655575
769.74645,,,744.026125,747.902975,879.674075,743.6825
769.757175,,,744.055775,747.923675,879.692575,743.697175
769.7765,,,744.08685,747.934375,879.72335,743.721825
769.7906,,,744.167175,747.9439,879.8463,743.723575
769.802725,,,744.2386,747.956825,879.856275,743.73515
769.814375,,,744.272625,747.962475,879.9459,743.783125
769.84725,,,744.340425,747.971475,879.979425,743.807575
769.903075,,,744.403825,748.000075,879.99665,743.856625
769.933525,,,744.4153,748.0172,880.071525,743.861325
769.94345,,,744.425975,748.0372,880.193075,743.899125
769.96405,,,744.4345,748.061825,880.203725,743.939425
769.9919,,,744.443975,748.099325,880.2136,743.955025
770.066675,,,744.458475,748.20885,880.243775,744.003625
770.086,,,744.471075,748.2493,880.279,744.043475
770.09725,,,744.4896,748.273775,880.37685,744.074575
770.2027,,,744.55485,748.287,880.66795,744.104675
770.213875,,,744.618025,748.3024,880.6869,744.13175
770.225025,,,744.6559,748.3157,880.7631,744.163825
770.25685,,,744.6788,748.32255,880.7906,744.20575
770.272075,,,744.69245,748.3336,880.881675,744.236475
770.289025,,,744.7012,748.344275,880.88935,744.3174
770.3049,,,744.708475,748.364375,881.005025,744.3548
770.319025,,,744.718325,748.3817,881.171725,744.3756
770.3348,,,744.725225,748.403025,881.560725,744.393675
770.35725,,,744.7605,748.477925,881.656075,744.3989
770.368575,,,744.803175,748.54475,881.750325,744.416925
770.395425,,,744.8952,748.577625,881.75265,744.440175
770.429475,,,744.92275,748.615525,881.871225,744.4441
770.456075,,,744.9295,748.62415,882.074925,744.45665
770.4863,,,744.9401,748.631325,882.083825,744.47975
770.526325,,,744.94725,748.645875,882.0953,744.4995
770.5449,,,744.95605,748.662775,882.174475,744.529175
770.5713,,,744.963975,748.674175,882.32085,744.561475
770.58695,,,744.97535,748.6871,882.3851,744.5854
770.607875,,,744.992175,748.707425,882.8322,744.591325
770.63595,,,745.0069,748.731225,883.09095,744.60785
770.64805,,,745.018575,748.75425,883.1293,744.620575
770.6817,,,745.0294,748.77265,883.148025,744.66195
770.734675,,,745.060825,748.790975,883.186425,744.670775
770.757325,,,745.076625,748.854925,883.580425,744.67825
770.802,,,745.096,748.86965,883.69245,744.6875
770.816475,,,745.1299,748.878175,883.72435,744.699425
770.843725,,,745.153425,748.910875,883.81185,744.70815
770.856675,,,745.178275,748.927975,883.84115,744.7277
770.888775,,,745.22195,749.028675,883.937825,744.7387
770.896325,,,745.2664,749.098025,884.019375,744.7521
770.914275,,,745.3164,749.15055,884.1064,744.810575
770.928725,,,745.35385,749.259275,884.2064,744.834625
770.9444,,,745.374675,749.29845,884.218125,744.8821
770.9856,,,745.390775,749.31565,884.22815,744.89585
771.007175,,,745.4,749.32625,884.5027,744.89965
771.0235,,,745.40885,749.34115,884.523025,744.924825
771.040875,,,745.420325,749.363275,884.549025,744.933925
771.053225,,,745.43705,749.375525,884.56905,744.936875
771.0736,,,745.447775,749.4015,884.583525,744.938025
771.08115,,,745.47505,749.5742,884.59505,744.9751
771.11555,,,745.489,749.57915,884.80215,744.98615
771.1295,,,745.506825,749.60135,884.862425,744.996625
771.1365,,,745.5338,749.614925,884.864775,745.022
771.145475,,,745.586125,749.649325,885.0516,745.070525
771.2122,,,745.653325,749.669025,885.287675,745.100375
771.22465,,,745.7333,749.7005,885.476425,745.230925
771.242675,,,745.78245,749.7882,885.861025,745.28565
771.2627,,,745.804925,749.83225,885.9006,745.334675
771.28215,,,745.8282,749.9441,885.977475,745.372425
771.313625,,,745.847675,749.955825,885.99805,745.3845
771.400075,,,745.867275,749.975475,886.0578,745.387525
771.420225,,,745.885125,749.98545,886.0771,745.3925
771.43375,,,745.89905,749.995325,886.2096,745.451875
771.480225,,,745.914875,750.005,886.2658,745.59345
771.50095,,,745.926975,750.016125,886.3696,745.63975
771.54095,,,745.95395,750.0284,886.393375,745.7205
771.5548,,,745.97955,750.047175,886.402825,745.763925
771.57225,,,745.998825,750.074525,886.446075,745.7889
771.5977,,,746.00985,750.209625,886.48375,745.8089
771.608475,,,746.022175,750.295425,886.59905,745.813625
771.62135,,,746.039575,750.31105,886.62575,745.84605
771.640175,,,746.05935,750.3251,886.6824,745.8537
771.6515,,,746.0802,750.341125,886.754475,745.85695
771.688725,,,746.09385,750.3471,886.786125,745.8914
771.7467,,,746.107,750.355025,886.855175,745.899575
771.7845,,,746.1247,750.36265,886.879675,745.91045
771.81275,,,746.1601,750.374925,886.975025,745.92405
771.838275,,,746.182475,750.3887,887.25765,745.947
771.859425,,,746.222075,750.409475,887.270525,745.9745
771.8954,,,746.2776,750.428675,887.339,745.9835
771.909225,,,746.32795,750.4518,887.385425,746.000575
771.9341,,,746.36755,750.515625,887.6963,746.00975
771.954,,,746.3908,750.643375,887.76365,746.0325
771.965825,,,746.406025,750.671025,887.77395,746.048
771.9744,,,746.4196,750.6886,888.245075,746.081125
771.9843,,,746.4307,750.69815,888.346325,746.09455
772.0032,,,746.4396,750.710225,888.54885,746.1859
772.029475,,,746.45365,750.7211,888.575925,746.240175
772.0468,,,746.4747,750.737075,888.61285,746.282
772.089025,,,746.49465,750.818525,888.695825,746.3188
772.101175,,,746.506275,750.855075,888.697725,746.3517
772.13455,,,746.5285,750.876125,888.753575,746.41385
772.184375,,,746.569625,750.9386,888.773625,746.428925
772.21665,,,746.624375,750.9825,888.8209,746.445025
772.22705,,,746.66985,751.000475,888.919725,746.457975
772.2561,,,746.725325,751.0166,888.9329,746.47525
772.295575,,,746.754,751.03005,888.9921,746.5043
772.3211,,,746.7849,751.04335,889.0794,746.51545
772.344375,,,746.793925,751.054425,889.112875,746.5478
772.365425,,,746.80455,751.06755,889.1326,746.580525
772.386075,,,746.81065,751.07785,889.202475,746.61445
772.445525,,,746.81535,751.116275,889.281125,746.654725
772.45905,,,746.821925,751.138125,889.282725,746.7085
772.50075,,,746.82615,751.177925,889.3076,746.72855
772.52605,,,746.8348,751.250875,889.38215,746.760525
772.54075,,,746.84895,751.3067,889.50245,746.787075
772.555375,,,746.85885,751.348375,889.695475,746.798475
772.5716,,,746.892525,751.366625,889.769625,746.814325
772.607925,,,746.911025,751.389275,889.931425,746.822575
772.62425,,,746.940575,751.403375,889.9475,746.831525
772.66575,,,746.98245,751.425425,890.008425,746.89775
772.6905,,,747.077975,751.45645,890.01765,746.93355
772.709875,,,747.1296,751.495825,890.087325,746.94585
772.723975,,,747.158325,751.700525,890.296,746.98945
772.7415,,,747.171775,751.729875,890.305725,747.076825
772.7545,,,747.186975,751.74045,890.4527,747.150875
772.763175,,,747.2157,751.753675,890.461925,747.1895
772.780775,,,747.22935,751.764575,890.46565,747.199925
