SPK_SPKC02a,SPK_SPKC02b,SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC06b,SPK_SPKC09a,SPK_SPKC10a,SPK_SPKC14a
,46.202375,139.926275,107.9074,25.23095,,6.815525,37.31355
,46.224375,140.348125,107.98655,25.268275,,6.826,37.431075
,46.326425,140.63195,108.31315,25.284925,,6.842425,37.4563
,46.586325,140.65565,108.584525,25.32675,,6.8555,37.57595
,46.675725,140.7095,108.999325,25.336075,,6.86695,37.740625
,46.750775,141.550675,109.05915,25.4103,,6.9132,37.916375
,46.946075,141.585225,109.119875,25.925875,,6.94655,38.2254
,47.05735,141.69905,109.25945,26.69405,,6.961875,38.375075
,47.1392,143.1537,109.439225,26.73,,6.99085,38.549125
,47.274,143.33225,109.616475,26.758125,,7.006925,38.55855
,47.491325,143.474975,109.65195,26.9745,,7.01835,38.877175
,47.642975,143.518075,110.0546,27.0186,,7.0349,38.993
,47.950275,145.193275,110.100725,27.1301,,7.05095,39.034825
,48.18365,145.37885,110.176175,27.4,,7.0725,39.108975
,48.3124,145.49175,110.4503,27.48405,,7.088225,39.13105
,48.576725,145.520725,110.499725,27.527375,,7.10095,39.1598
,48.7824,145.884775,111.035975,27.65275,,7.113525,39.26295
,48.974175,146.035725,111.3345,27.7003,,7.1294,39.462025
,49.2776,146.0815,111.4011,27.73075,,7.144825,39.498225
,49.55645,146.133775,111.5465,27.849475,,7.18165,39.53685
,49.610925,146.282825,111.795125,27.9207,,7.1965,39.72735
,49.616875,146.47955,111.956025,27.9355,,7.212425,39.7888
,49.92485,146.779875,112.215575,28.062325,,7.233325,39.8019
,50.012675,146.930975,112.23985,28.11985,,7.2501,39.84395
,50.114,148.071875,112.647175,28.20945,,7.262975,40.023675
,50.20895,148.681575,112.66245,28.361325,,7.270125,40.112875
,50.346475,148.78035,113.088625,28.440475,,7.27725,40.160675
,50.6582,149.0613,113.12575,28.514275,,7.301925,40.20155
,50.714375,,113.232775,28.526425,,7.321575,40.2676
,50.724275,,113.70745,28.62465,,7.367075,40.481325
,50.731525,,114.308025,28.660525,,7.378925,40.50565
,50.8176,,114.5235,28.737325,,7.389175,40.5123
,50.833875,,114.78165,28.806275,,7.4006,40.622675
,50.852125,,114.857125,28.879275,,7.423025,40.72365
,51.3005,,114.895425,28.8834,,7.4326,40.74305
,51.434625,,115.114425,28.9035,,7.439125,40.809975
,51.442825,,115.1848,28.919625,,7.449975,40.836725
,51.51065,,115.315825,29.010575,,7.457775,40.8652
,51.6839,,115.4393,29.122675,,7.467975,41.19575
,51.76665,,115.625325,29.621175,,7.494375,41.515625
,51.80625,,115.82755,29.682875,,7.54665,41.531125
,51.94335,,115.86575,29.74355,,7.569125,41.640875
,51.981225,,116.0825,29.757875,,7.588575,41.66815
,51.992175,,116.2131,29.78525,,7.620375,41.950425
,52.123825,,116.448375,30.104975,,7.676675,42.218225
,52.12915,,116.5286,30.121425,,7.69125,42.23315
,52.1402,,116.61625,30.466575,,7.70735,42.2583
,52.144875,,117.074975,30.48235,,7.71325,42.394475
,52.164075,,117.1225,30.49785,,7.717475,42.409375
,52.184775,,117.136025,30.6076,,7.72465,42.575375
,52.224925,,117.232375,30.86995,,7.73225,42.6702
,52.23685,,117.2761,30.92475,,7.7363,42.892
,52.26085,,117.5084,30.94295,,7.745025,43.26215
,52.3202,,117.5931,30.95315,,7.76225,43.290275
,52.3487,,117.716525,31.004025,,7.772675,43.3277
,52.36495,,118.042025,31.0238,,7.782775,43.335825
,52.407675,,118.405625,31.10615,,7.808625,43.41885
,52.4457,,118.61,31.213525,,7.8278,43.463025
,52.598125,,118.688225,31.229875,,7.841225,43.6199
,52.626075,,118.891175,31.314825,,7.86665,43.88005
,52.63155,,119.191825,31.358975,,7.882575,43.892125
,52.63955,,119.2514,31.39435,,7.8942,43.9592
,52.6711,,119.83455,31.551025,,7.9086,44.135
,52.708975,,120.257575,31.5979,,7.923625,44.4408
,52.714975,,120.290475,31.702675,,7.941975,44.45685
,52.759475,,120.419725,31.7328,,7.95275,44.493025
,52.77285,,120.506675,31.762275,,7.9663,44.5002
,52.785425,,120.613225,31.825125,,7.9835,44.519375
,52.815175,,120.910725,31.86665,,7.99435,44.599725
,52.839525,,121.0352,31.87495,,8.0181,44.708475
,52.903425,,121.496,31.90225,,8.03915,44.89875
,52.906925,,121.91355,31.90605,,8.05425,44.928325
,52.933875,,122.251825,31.93925,,8.066375,44.99905
,52.977575,,122.269075,31.960225,,8.095825,45.03135
,52.983325,,122.335425,32.025125,,8.113375,45.1506
,53.0465,,122.8495,32.1072,,8.139975,45.181725
,53.072325,,122.998325,32.326825,,8.164975,45.424025
,53.16885,,123.0311,32.34995,,8.192975,45.452875
,53.344975,,123.079425,32.36435,,8.207975,45.46975
,53.36355,,123.236125,32.3968,,8.232975,45.6041
,53.40055,,123.32185,32.56845,,8.258475,45.68555
,53.427175,,123.449775,32.592,,8.283925,45.7561
,53.480525,,123.644075,32.650425,,8.29215,46.0156
,53.8995,,123.755,32.706175,,8.306525,46.07515
,53.914575,,123.917075,32.795725,,8.322425,46.160825
,53.938675,,124.165475,32.925625,,8.3334,46.18415
,53.9493,,124.2785,33.019525,,8.3668,46.2876
,54.0109,,124.36845,33.05485,,8.379,46.528275
,54.31215,,124.809975,33.07655,,8.3909,46.560875
,54.587225,,124.994525,33.11185,,8.4049,46.60455
,54.605325,,125.15185,33.11965,,8.416325,46.607425
,54.698,,125.39355,33.164525,,8.429925,46.727275
,54.727925,,125.4225,33.229275,,8.44125,46.792875
,54.763675,,125.445075,33.3452,,8.4471,46.959875
,54.84915,,125.864825,33.427775,,8.4521,47.028575
,55.0441,,126.07455,33.493125,,8.4588,47.0595
,55.073775,,126.65155,33.50865,,8.467525,47.284775
,55.08555,,126.7134,33.526925,,8.474575,47.32405
,55.3685,,126.757225,33.669275,,8.4875,47.330775
,55.392325,,126.87615,33.73545,,8.499975,47.342625
,55.5382,,126.9567,33.770375,,8.50695,47.38215
,55.728775,,127.083,33.871725,,8.5179,47.4919
,55.755525,,127.2918,33.882825,,8.530675,47.732075
,55.773875,,127.3354,33.891525,,8.54025,47.824
,55.937675,,127.576675,33.9073,,8.552075,47.83175
,56.002875,,127.694175,33.9291,,8.57465,48.0913
,56.2307,,128.004025,33.937575,,8.5924,48.1345
,56.237525,,128.0922,33.9633,,8.62795,48.204175
,56.244825,,128.2157,34.255,,8.6526,48.21945
,56.252275,,128.5419,34.25985,,8.669425,48.302475
,56.365625,,128.740825,34.2865,,8.698,48.40195
,56.615425,,128.80975,34.31155,,8.722425,48.484375
,56.8283,,128.971225,34.520425,,8.73635,48.51845
,56.87685,,129.234825,34.546825,,8.79895,48.64505
,56.9846,,129.3167,34.7235,,8.8005,48.7301
,57.0003,,129.590925,34.86845,,8.819825,48.744975
,57.0408,,129.855825,34.9586,,8.825975,48.86235
,57.106175,,129.88305,34.989875,,8.831325,48.9732
,57.11875,,129.9841,35.03625,,8.8374,49.113675
,57.181925,,130.16505,35.086525,,8.844225,49.157625
,57.2113,,130.426975,35.13115,,8.871,49.186375
,57.219175,,130.447375,35.146275,,8.878375,49.200275
,57.34065,,130.7477,35.15655,,8.889175,49.227575
,57.4617,,130.786425,35.17875,,8.8966,49.275325
,57.492375,,131.015075,35.20105,,8.9043,49.38395
,57.511825,,131.17345,35.208575,,8.9175,49.580975
,57.6136,,131.246775,35.22345,,8.93865,49.833075
,57.723475,,131.3469,35.2361,,8.951775,49.839975
,57.73885,,131.3659,35.28205,,8.963025,49.855425
,57.767425,,131.63245,35.3008,,8.972575,49.869
,57.772275,,131.641725,35.3545,,8.99315,49.88045
,57.815875,,131.963225,35.374175,,9.029725,49.99235
,57.830825,,132.27295,35.44515,,9.072075,50.071275
,58.02165,,132.284175,35.552275,,9.0988,50.172675
,58.095075,,132.39265,35.626825,,9.127025,50.327275
,58.198775,,132.50295,35.74625,,9.15385,50.388375
,58.28135,,132.609025,35.80435,,9.15685,50.395325
,58.3056,,132.990975,35.8105,,9.20255,50.403
,58.363275,,133.0413,35.81435,,9.2082,50.48135
,58.676925,,133.061375,35.9357,,9.2141,50.624675
,58.765375,,133.15215,36.0416,,9.225575,50.791575
,58.848625,,133.164125,36.06655,,9.2386,50.807925
,58.8805,,133.338625,36.08625,,9.2462,50.827375
,59.002625,,133.512675,36.153025,,9.253825,50.842075
,59.053075,,133.5425,36.2136,,9.2751,50.8583
,59.140925,,133.573525,36.2642,,9.28505,50.889
,59.151825,,133.598575,36.277225,,9.3121,50.90575
,59.162575,,133.8084,36.2912,,9.32895,50.929475
,59.594275,,134.17885,36.301775,,9.333425,50.9702
,59.6258,,134.396225,36.33995,,9.3407,51.1325
,59.70555,,134.411475,36.373875,,9.3776,51.176125
,59.7294,,134.452675,36.427625,,9.3919,51.213275
,59.743725,,134.5505,36.5251,,9.455725,51.22775
,59.975175,,134.71785,36.62435,,9.492675,51.281275
,60.077225,,135.501875,36.633025,,9.5304,51.427525
,60.245525,,135.6653,36.645975,,9.59065,51.52935
,60.50615,,135.912325,36.68365,,9.6007,51.611275
,60.711325,,136.0234,36.73295,,9.61205,51.62865
,60.8221,,136.144275,36.799675,,9.614075,51.63725
,60.9568,,136.6297,36.81845,,9.619225,51.7108
,61.0818,,136.6396,36.879275,,9.623025,51.917125
,61.1536,,136.740575,36.92545,,9.626825,51.929825
,61.1681,,137.325875,36.998525,,9.64045,51.9789
,61.17895,,137.42765,37.0541,,9.6447,51.988875
,61.22575,,138.4011,37.065375,,9.65505,52.106975
,61.39505,,138.57725,37.1241,,9.661425,52.358775
,61.407675,,138.5977,37.1323,,9.6679,52.38465
,61.414125,,138.865075,37.204325,,9.692425,52.396425
,61.42665,,139.1249,37.2348,,9.703475,52.40425
,61.5021,,139.955425,37.293525,,9.71755,52.513475
,61.573675,,140.074775,37.367075,,9.74055,52.6169
,61.666825,,140.1176,37.41115,,9.74695,52.65405
,61.69455,,140.159525,37.426825,,9.757125,52.8319
,61.706125,,140.320425,37.44355,,9.78625,52.8571
,61.717675,,140.41885,37.4471,,9.80515,52.966675
,61.87285,,140.684175,37.45945,,9.823025,53.261675
,61.899575,,140.762525,37.675325,,9.83535,53.273775
,61.94945,,141.1317,37.683475,,9.922925,53.2931
,62.0181,,141.66715,37.7254,,9.956075,53.48775
,62.1556,,141.73175,37.767225,,9.9757,53.907225
,62.2328,,141.8304,37.79455,,9.983475,53.9259
,62.324875,,142.447,37.828475,,9.987175,54.10445
,62.4486,,142.474975,37.94505,,9.992,54.149375
,62.476875,,142.8409,38.0537,,9.996375,54.196125
,62.766725,,142.981525,38.076725,,10.014075,54.312525
,62.792325,,143.295,38.106975,,10.022725,54.3233
,62.795125,,143.470075,38.221875,,10.025675,54.39745
,62.925375,,143.720675,38.330425,,10.0326,54.442575
,62.976025,,143.773975,38.361325,,10.0395,54.62765
,63.117,,143.802775,38.378575,,10.0479,54.7068
,63.26745,,143.857675,38.4004,,10.061375,54.7813
,63.283375,,144.640325,38.461725,,10.066825,54.877325
,63.39265,,144.7301,38.56315,,10.07835,54.900125
,63.403875,,145.11815,38.58895,,10.088075,54.9258
,63.40865,,145.2564,38.635625,,10.09765,54.9538
,63.4832,,145.416725,38.65235,,10.10705,55.1079
,63.489425,,145.605325,38.661375,,10.1263,55.25095
,63.839475,,145.7001,38.6828,,10.145375,55.5738
,63.850325,,145.795025,38.7245,,10.164125,55.576325
,63.942575,,145.8227,38.8104,,10.1812,55.621375
,63.9596,,145.95805,38.888825,,10.208475,55.635275
,64.021125,,146.079375,38.90565,,10.239975,55.72945
,64.269025,,146.203325,38.9388,,10.265225,55.926125
,64.3136,,146.5502,39.094475,,10.288975,56.09495
,64.359175,,146.5572,39.182775,,10.3218,56.152025
,64.408075,,146.974575,39.213375,,10.347375,56.215375
,64.428625,,147.250625,39.298425,,10.36035,56.356125
,64.46265,,147.49425,39.32765,,10.377125,56.5761
,64.552775,,147.754075,39.389625,,10.3899,56.636225
,64.585325,,147.799075,39.454225,,10.401675,56.7854
,64.65705,,148.29915,39.490525,,10.416375,57.04855
,64.8168,,148.3319,39.512925,,10.427225,57.122075
,64.997275,,148.46335,39.551975,,10.4456,57.134525
,65.0349,,148.5293,39.625175,,10.471975,57.160375
,65.098475,,148.536925,39.740825,,10.52575,57.2099
,65.247675,,148.667875,39.7779,,10.57415,57.225325
,65.293875,,148.7701,39.7885,,10.603825,57.47035
,65.3221,,148.7857,39.866,,10.643175,57.504225
,65.3318,,148.897075,40.140525,,10.65765,57.612925
,65.3954,,148.9491,40.41235,,10.66375,57.929975
,65.447225,,149.072275,40.449125,,10.7324,57.9392
,65.4545,,149.608775,40.4816,,10.75085,57.9432
,65.476925,,149.6301,40.504725,,10.75935,57.955575
,65.522275,,,40.762175,,10.7633,57.96695
,65.5902,,,41.00965,,10.769625,57.999125
,65.769175,,,41.1482,,10.77475,58.2255
,65.8171,,,41.159825,,10.779525,58.49715
,65.871825,,,41.25315,,10.7834,58.6103
,65.930025,,,41.283475,,10.7909,58.662775
,66.251675,,,41.35115,,10.7971,58.70505
,66.314875,,,41.39215,,10.8061,58.86575
,66.3903,,,41.453975,,10.822025,59.315225
,66.40145,,,41.5495,,10.83085,59.719575
,66.419625,,,41.59145,,10.888,59.8519
,66.44225,,,41.724425,,10.902775,59.865425
,66.4822,,,41.75945,,10.91435,59.888725
,66.491275,,,41.8191,,10.93035,60.1253
,66.510775,,,41.844675,,10.940025,60.168425
,66.534725,,,41.852475,,10.9525,60.1808
,66.587625,,,41.913425,,10.967125,60.2602
,66.5929,,,41.923825,,10.98855,60.353175
,66.661825,,,41.93055,,11.0062,60.4427
,66.68525,,,42.001425,,11.077925,60.695
,66.783275,,,42.0146,,11.11795,60.71955
,66.872725,,,42.0468,,11.13845,60.93715
,66.895075,,,42.056775,,11.173475,61.05695
,66.94925,,,42.292625,,11.19245,61.114275
,67.103125,,,42.307275,,11.212975,61.188825
,67.3722,,,42.3765,,11.229375,61.235675
,67.381475,,,42.441075,,11.243425,61.390675
,67.405775,,,42.526525,,11.25145,61.643075
,67.4894,,,42.616275,,11.2646,61.79665
,67.694175,,,42.682225,,11.266325,62.033725
,67.706725,,,42.73745,,11.281925,62.056825
,67.719625,,,42.84745,,11.2885,62.063275
,67.730425,,,42.858725,,11.290525,62.069775
,67.747825,,,43.1101,,11.294625,62.1158
,67.7715,,,43.1781,,11.313725,62.13655
,67.863325,,,43.5367,,11.332975,62.18035
,67.921525,,,43.580275,,11.345325,62.276525
,67.93265,,,43.724025,,11.353175,62.5155
,67.939625,,,43.782425,,11.365425,62.57655
,68.014325,,,43.875925,,11.3847,62.652725
,68.1742,,,43.96325,,11.407175,62.79485
,68.1781,,,43.99515,,11.44495,62.800575
,68.22235,,,44.118325,,11.474325,62.91595
,68.24025,,,44.12545,,11.48815,63.003075
,68.24685,,,44.129275,,11.506525,63.14725
,68.441275,,,44.1544,,11.508425,63.2679
,68.44735,,,44.164,,11.540275,63.448025
,68.48375,,,44.493625,,11.578525,63.47205
,68.523875,,,44.596325,,11.618925,63.496475
,68.5287,,,44.61815,,11.63155,63.50745
,68.56995,,,44.631175,,11.6538,63.524875
,68.66085,,,44.847375,,11.664525,63.534725
,68.790175,,,44.9532,,11.677075,63.5929
,68.905775,,,44.992475,,11.690525,63.6002
,68.914925,,,45.0074,,11.6978,63.6079
,68.996675,,,45.06505,,11.704475,63.63715
,69.01745,,,45.084125,,11.711225,64.0429
,69.12495,,,45.1241,,11.7179,64.081875
,69.136525,,,45.143575,,11.732925,64.0942
,69.15705,,,45.172525,,11.739725,64.10125
,69.169075,,,45.187025,,11.751325,64.179925
,69.229925,,,45.30185,,11.760025,64.18795
,69.241,,,45.34795,,11.778,64.2396
,69.248725,,,45.634425,,11.792775,64.3553
,69.2706,,,45.646175,,11.805125,64.424675
,69.320925,,,45.751125,,11.8311,64.453025
,69.3708,,,45.762125,,11.859725,64.482025
,69.38825,,,45.8359,,11.873375,64.524625
,69.39405,,,45.85,,11.890875,64.7141
,69.442475,,,46.01775,,11.9177,64.74945
,69.4752,,,46.03155,,11.9632,64.794075
,69.47815,,,46.16035,,11.997525,64.854075
,69.4852,,,46.191275,,12.02495,64.8652
,69.5019,,,46.38955,,12.052225,64.899425
,69.64615,,,46.445575,,12.0754,65.116625
,69.65095,,,46.666775,,12.08455,65.210025
,69.694075,,,46.7185,,12.08975,65.24265
,69.78265,,,46.981625,,12.09715,65.294125
,69.89175,,,47.048375,,12.1067,65.327275
,69.9202,,,47.23595,,12.1156,65.366925
,70.12785,,,47.334275,,12.1199,65.54935
,70.187875,,,47.344525,,12.142675,65.641175
,70.19875,,,47.3717,,12.15525,65.823575
,70.245225,,,47.381775,,12.167275,66.18475
,70.298725,,,47.481325,,12.173375,66.2593
,70.322875,,,47.6563,,12.180675,66.3345
,70.4557,,,47.73775,,12.19835,66.3618
,70.48785,,,47.8417,,12.2228,66.563375
,70.528775,,,47.8651,,12.2447,66.6622
,70.70765,,,48.107475,,12.25085,66.666725
,70.8324,,,48.323425,,12.262875,66.71055
,70.862125,,,48.341725,,12.27605,66.79925
,70.9239,,,48.5631,,12.351675,67.194825
,71.027575,,,48.582025,,12.366275,67.214875
,71.172475,,,48.92725,,12.388725,67.224375
,71.19125,,,48.939275,,12.44555,67.22715
,71.437725,,,48.948025,,12.4817,67.274975
,71.63085,,,48.9575,,12.5278,67.371075
,71.694725,,,48.999325,,12.54925,67.5272
,71.841525,,,49.110375,,12.561325,67.619275
,71.8574,,,49.319125,,12.58225,67.767625
,71.894075,,,49.34135,,12.59315,67.776125
,71.898425,,,49.4212,,12.60005,68.039275
,71.9359,,,49.468925,,12.6085,68.1902
,71.9793,,,49.5527,,12.61915,68.23165
,72.049125,,,49.592875,,12.624175,68.256425
,72.076525,,,49.829425,,12.629175,68.295725
,72.081925,,,49.850425,,12.640825,68.316475
,72.226125,,,49.8768,,12.64585,68.421325
,72.240125,,,49.901925,,12.65295,68.6121
,72.246975,,,49.9226,,12.668025,68.6841
,72.318275,,,49.99675,,12.67915,68.881925
,72.3964,,,50.00605,,12.714575,69.053575
,72.4128,,,50.15415,,12.727075,69.134875
,72.452575,,,50.288425,,12.73945,69.214775
,72.46505,,,50.373925,,12.752,69.2634
,72.469625,,,50.392075,,12.762075,69.307475
,72.485475,,,50.4752,,12.780025,69.325375
,72.490875,,,50.67115,,12.8232,69.3415
,72.4965,,,50.759625,,12.8403,69.5179
,72.500925,,,50.780525,,12.85875,69.624075
,72.5074,,,50.80595,,12.906375,69.669125
,72.5102,,,50.885175,,12.94545,69.740925
,72.5221,,,50.89225,,12.966925,69.7929
,72.533525,,,50.962925,,12.98965,69.8033
,72.5557,,,51.04765,,13.00675,69.880425
,72.6053,,,51.0667,,13.021475,69.9397
,72.666,,,51.1057,,13.034525,69.989175
,72.720225,,,51.140225,,13.041775,70.000125
,72.8466,,,51.175725,,13.04705,70.13555
,72.8608,,,51.349575,,13.07985,70.163775
,72.865825,,,51.3842,,13.0852,70.196375
,72.911425,,,51.43055,,13.08935,70.230125
,73.008725,,,51.52285,,13.105225,70.3783
,73.015575,,,51.53595,,13.1118,70.3921
,73.046225,,,51.61445,,13.12345,70.46625
,73.053425,,,51.677425,,13.124575,70.544
,73.170975,,,51.843425,,13.146825,70.6376
,73.27835,,,51.94025,,13.157775,70.713875
,73.3015,,,51.9888,,13.1866,70.9253
,73.318125,,,52.2182,,13.197325,70.992975
,73.36005,,,52.354,,13.209325,71.015525
,73.365925,,,52.362025,,13.22,71.12805
,73.37945,,,52.36935,,13.2307,71.199475
,73.467125,,,52.373975,,13.2423,71.28115
,73.48495,,,52.385725,,13.255275,71.291825
,73.4946,,,52.474275,,13.278875,71.3403
,73.51405,,,52.61875,,13.294125,71.378775
,73.51655,,,52.768975,,13.3144,71.51155
,73.53405,,,52.780675,,13.326525,71.66335
,73.63595,,,52.8144,,13.3559,71.909125
,73.65115,,,52.891475,,13.3714,71.92415
,73.672175,,,52.9656,,13.38305,71.968
,73.67715,,,53.207725,,13.4195,72.0656
,73.683075,,,53.239325,,13.45625,72.216675
,73.687375,,,53.300175,,13.460825,72.302975
,73.7163,,,53.384925,,13.4949,72.83805
,73.925775,,,53.39785,,13.52925,72.860625
,73.9305,,,53.556025,,13.543375,72.9518
,73.959875,,,53.612025,,13.556325,72.9902
,73.9626,,,53.631675,,13.55905,73.053675
,74.04265,,,53.64495,,13.565325,73.063825
,74.050925,,,53.67925,,13.570975,73.13815
,74.0737,,,53.98835,,13.581125,73.14645
,74.10935,,,54.0443,,13.5986,73.164425
,74.1204,,,54.072025,,13.6005,73.430675
,74.136775,,,54.109525,,13.611,73.7985
,74.201125,,,54.145775,,13.61565,73.86155
,74.258375,,,54.17735,,13.621025,74.030775
,74.31175,,,54.186975,,13.626975,74.0711
,74.50545,,,54.327825,,13.632875,74.081925
,74.5179,,,54.3905,,13.647375,74.10545
,74.608325,,,54.428925,,13.66185,74.120275
,74.62195,,,54.45735,,13.714125,74.136
,74.639175,,,54.4788,,13.729125,74.149775
,74.648775,,,54.660975,,13.74495,74.194175
,74.714225,,,54.6796,,13.756,74.293025
,74.727525,,,54.706225,,13.7572,74.361825
,74.736975,,,54.75145,,13.771175,74.52655
,74.780625,,,54.78965,,13.815925,74.648975
,74.83745,,,54.7973,,13.846775,74.777075
,74.87405,,,54.8291,,13.886625,74.9779
,74.877675,,,54.83835,,13.94255,75.0185
,74.908825,,,55.0012,,13.972725,75.348825
,74.930275,,,55.01525,,13.98045,75.467825
,74.94405,,,55.06165,,14.011425,75.51005
,75.052975,,,55.0957,,14.01815,75.524525
,75.1088,,,55.113425,,14.0236,75.531575
,75.1194,,,55.17695,,14.02915,75.59425
,75.136125,,,55.3166,,14.03435,75.6371
,75.146675,,,55.49285,,14.0385,75.688675
,75.1601,,,55.5303,,14.0427,75.745275
,75.380725,,,55.644275,,14.04645,75.827825
,75.386725,,,55.680525,,14.0503,76.06575
,75.39245,,,55.747125,,14.054425,76.126725
,75.41055,,,55.9561,,14.060075,76.312175
,75.524675,,,56.04295,,14.0651,76.3912
,75.556325,,,56.14885,,14.070675,76.4208
,75.5849,,,56.158225,,14.0779,76.43255
,75.603525,,,56.177375,,14.082925,76.661825
,75.669425,,,56.22125,,14.08995,76.669175
,75.834325,,,56.26045,,14.09435,76.6822
,75.8544,,,56.309675,,14.099175,76.68605
,76.11955,,,56.512525,,14.10415,76.6957
,76.21435,,,56.692525,,14.109225,76.708975
,76.277975,,,56.88635,,14.129775,76.7418
,76.42945,,,56.9583,,14.1366,76.771675
,76.433375,,,56.983475,,14.16495,76.799675
,76.485675,,,57.04055,,14.17945,76.813675
,76.513475,,,57.076125,,14.223325,76.8609
,76.6122,,,57.126375,,14.2467,76.9494
,76.656875,,,57.162775,,14.29375,77.07
,76.7176,,,57.1985,,14.3229,77.123
,76.772325,,,57.2868,,14.33375,77.1475
